composite_ID,UID,TSVR_hours,domain,z_full_ctt,z_purified_ctt,z_irt_theta
A051_2,A051,17.16,what,-0.6449026689056717,-0.8305195180959593,-0.681030833158421
A051_2,A051,17.16,where,0.5623523175369365,0.5467204943439156,-0.16136004048241553
A051_3,A051,65.63,what,-0.6449026689056717,-0.8305195180959593,-0.5914726171902508
A051_3,A051,65.63,where,-0.21869256793103084,-0.5152692593312291,-0.647886122484514
A051_4,A051,146.99,what,-0.9162977952205267,-1.1497966033803264,-0.8335283154419935
A051_4,A051,146.99,where,-0.14058807938423412,-0.35188622030428357,-0.6621461194982866
A052_1,A052,1.0,what,1.25486321529831,1.4044200788946077,1.1031189729520063
A052_1,A052,1.0,where,0.5233000732635381,0.5875662541006518,0.2542076349202944
A052_2,A052,31.76,what,0.9834680889834548,1.0851429936102408,0.4720758557297659
A052_2,A052,31.76,where,0.6795090503571315,0.3424916955602339,-0.034949869923498626
A052_3,A052,80.98,what,0.9834680889834548,0.7658659083258738,0.204707248819794
A052_3,A052,80.98,where,-0.4139537892980218,-0.1068116617638657,-0.1294001878341319
A052_4,A052,153.27,what,-0.10211241627596344,0.12731173775714041,-0.6009900427579116
A052_4,A052,153.27,where,-0.4139537892980218,-0.5561150190879653,-0.8451697354458716
A053_1,A053,1.0,what,0.9834680889834548,1.4044200788946077,1.235728300094845
A053_1,A053,1.0,where,1.0309792488177159,1.0777153711814875,1.3699666605558685
A053_2,A053,32.71,what,0.4406778363537457,0.44658882304150743,0.6468197806891025
A053_2,A053,32.71,where,1.577710668645293,1.2819441699651692,0.9921403745224748
A053_3,A053,78.28,what,-0.10211241627596344,-0.511242432811593,-0.5730466791103581
A053_3,A053,78.28,where,-0.3749015450246234,-0.2701947007908112,-0.407403440728442
A053_4,A053,148.9,what,0.9834680889834548,1.0851429936102408,0.36185508102232417
A053_4,A053,148.9,where,-0.6873194992118103,-0.6786522983581739,-0.17925404781234328
A054_1,A054,1.0,what,0.4406778363537457,0.44658882304150743,0.6049735199025249
A054_1,A054,1.0,where,0.7185612946305291,0.7509492931275973,0.43660286495428996
A054_2,A054,16.9,what,0.7120729626685999,0.44658882304150743,0.8769426325957149
A054_2,A054,16.9,where,1.0700314930911143,1.2002526504516968,1.1770401234396044
A054_3,A054,72.83,what,0.7120729626685999,1.0851429936102408,1.1904095311331848
A054_3,A054,72.83,where,1.1090837373645126,1.2819441699651692,1.3582811378159654
A054_4,A054,136.83,what,1.25486321529831,1.0851429936102408,1.3428405545691047
A054_4,A054,136.83,where,1.1871882259113093,1.3636356894786426,1.4878365040300705
A055_1,A055,1.0,what,0.7120729626685999,0.44658882304150743,0.14822053345181324
A055_1,A055,1.0,where,0.5623523175369365,0.3833374553169701,0.23394992089272604
A055_2,A055,23.24,what,0.4406778363537457,0.12731173775714041,0.8100729575351747
A055_2,A055,23.24,where,1.2262404701847078,1.3636356894786426,1.1071555573058567
A055_3,A055,74.48,what,0.4406778363537457,0.44658882304150743,0.03793180090027216
A055_3,A055,74.48,where,-0.10153583511083575,-0.14765742152060188,-0.20816383469355865
A055_4,A055,149.21,what,0.4406778363537457,0.7658659083258738,-0.29650006305158205
A055_4,A055,149.21,where,-1.0778419419457936,-1.2096471751957463,-0.7764897562850079
A056_1,A056,1.0,what,0.4406778363537457,0.12731173775714041,0.28939623022826905
A056_1,A056,1.0,where,0.5233000732635381,0.5875662541006518,0.5336376343936002
A056_2,A056,33.61,what,0.9834680889834548,0.7658659083258738,0.891129459915418
A056_2,A056,33.61,where,0.05467314198275771,0.21995441629002538,0.35327282765097684
A056_3,A056,71.46,what,-0.3735075425908176,-0.8305195180959593,-0.6977499851729736
A056_3,A056,71.46,where,-0.17964032365763247,-0.3927319800610198,-0.3311679037831345
A056_4,A056,147.84,what,-0.9162977952205267,-0.8305195180959593,-0.8242652852623675
A056_4,A056,147.84,where,-0.8825807205788022,-1.0054183764120646,-1.1719445003157416
A057_1,A057,1.0,what,0.7120729626685999,0.7658659083258738,0.42103065326048683
A057_1,A057,1.0,where,0.3670910961699446,0.5058747345871795,0.557832970927856
A057_2,A057,24.78,what,0.4406778363537457,0.44658882304150743,-0.36372275344454735
A057_2,A057,24.78,where,-1.1559464304925904,-1.413875973979428,-0.8804325856836985
A057_3,A057,73.83,what,0.16928271003889156,0.44658882304150743,-0.3972606678462816
A057_3,A057,73.83,where,-1.0387896976723952,-1.3730302142226922,-0.8083987611616301
A057_4,A057,145.06,what,-0.6449026689056717,-0.8305195180959593,-0.9932699567890185
A057_4,A057,145.06,where,-1.819834583140362,-1.61810477276311,-1.1028813278663712
A058_1,A058,1.0,what,0.4406778363537457,0.44658882304150743,0.969578576494412
A058_1,A058,1.0,where,0.9528747602709192,1.0368696114247513,1.1015635257571252
A058_2,A058,22.96,what,-0.10211241627596344,-0.511242432811593,-0.7404023098765034
A058_2,A058,22.96,where,-0.9997374533989972,-1.0054183764120646,-0.8619312681247041
A058_3,A058,66.28,what,-0.6449026689056717,-0.511242432811593,-0.3669132121397634
A058_3,A058,66.28,where,0.21088211907635118,0.09741713701981601,0.015003792220348724
A058_4,A058,143.48,what,-0.9162977952205267,-0.8305195180959593,-1.0406775945479865
A058_4,A058,143.48,where,-1.2340509190393871,-1.3321844544659556,-1.1334891023817115
A059_1,A059,1.0,what,1.25486321529831,1.0851429936102408,1.1663856370065155
A059_1,A059,1.0,where,1.577710668645293,1.2002526504516968,0.8319962920495022
A059_2,A059,30.4,what,0.9834680889834548,1.0851429936102408,1.6380074218254668
A059_2,A059,30.4,where,1.265292714458106,1.2002526504516968,1.1672878977076642
A059_3,A059,79.78,what,0.9834680889834548,1.4044200788946077,1.3728118033426435
A059_3,A059,79.78,where,1.1871882259113093,1.1185611309382246,1.628104627809946
A059_4,A059,151.93,what,0.7120729626685999,0.7658659083258738,0.3572488886230394
A059_4,A059,151.93,where,0.05467314198275771,0.09741713701981601,0.43368735949195997
A060_1,A060,1.0,what,0.9834680889834548,0.7658659083258738,0.0929430475001468
A060_1,A060,1.0,where,-0.17964032365763247,-0.14765742152060188,-0.23829964908619017
A060_2,A060,24.87,what,1.25486321529831,1.0851429936102408,1.3862780662977248
A060_2,A060,24.87,where,1.4996061800984963,1.4453272089921148,1.203486029735694
A060_3,A060,94.68,what,-0.10211241627596344,0.12731173775714041,-0.15331975064854483
A060_3,A060,94.68,where,-0.33584930075122504,-0.47442349957449215,-0.7014182538625786
A060_4,A060,143.91,what,0.4406778363537457,0.44658882304150743,0.2586252941150896
A060_4,A060,143.91,where,-0.06248359083743738,-0.1068116617638657,0.148834427572118
A061_1,A061,1.0,what,1.526258341613164,1.4044200788946077,2.8289406239022883
A061_1,A061,1.0,where,2.2415988212930644,2.2622424041268423,2.6073705345942986
A061_2,A061,35.16,what,1.25486321529831,1.0851429936102408,1.1678999906549745
A061_2,A061,35.16,where,1.265292714458106,1.1185611309382246,0.9440784241851186
A061_3,A061,82.55,what,0.7120729626685999,0.44658882304150743,0.14679733258652963
A061_3,A061,82.55,where,0.406143340443343,0.30164593580349774,0.41594178335771453
A061_4,A061,146.56,what,0.16928271003889156,-0.1919653475272259,-0.3421876719406709
A061_4,A061,146.56,where,0.6795090503571315,0.4241832150737071,-0.34334119340913843
A062_1,A062,1.0,what,1.526258341613164,1.4044200788946077,1.389931522373483
A062_1,A062,1.0,where,0.8747702717241225,0.955178091911279,1.6346286467317988
A062_2,A062,44.69,what,0.9834680889834548,0.7658659083258738,0.5162905754155319
A062_2,A062,44.69,where,0.015620897709359345,-0.35188622030428357,0.11274820914586443
A062_3,A062,92.72,what,-1.1876929215353809,-1.1497966033803264,-0.9208552968998579
A062_3,A062,92.72,where,-0.6873194992118103,-0.6786522983581739,-0.5228596890847659
A062_4,A062,149.18,what,-0.6449026689056717,-0.8305195180959593,-0.6046755486463353
A062_4,A062,149.18,where,-0.8825807205788022,-0.71949805811491,-0.6413493014793437
A063_1,A063,1.0,what,1.25486321529831,1.0851429936102408,0.8797965460011257
A063_1,A063,1.0,where,0.7966657831773257,0.7917950528843335,0.9787839277311183
A063_2,A063,21.98,what,0.16928271003889156,-0.1919653475272259,0.569864764057508
A063_2,A063,21.98,where,1.1090837373645126,0.7917950528843335,0.7764464106913797
A063_3,A063,69.99,what,0.4406778363537457,0.44658882304150743,0.41477121356278385
A063_3,A063,69.99,where,-0.5701627663916152,-0.5152692593312291,0.11298436626872321
A063_4,A063,141.09,what,-0.6449026689056717,-0.8305195180959593,-0.6722963132923799
A063_4,A063,141.09,where,-0.648267254938412,-0.3927319800610198,-0.46554468695485296
A064_1,A064,1.0,what,0.9834680889834548,1.0851429936102408,1.1695395388841596
A064_1,A064,1.0,where,0.6404568060837332,0.3833374553169701,0.6956903754979242
A064_2,A064,37.65,what,0.7120729626685999,0.44658882304150743,0.7059371624861438
A064_2,A064,37.65,where,0.24993436334974953,0.5467204943439156,0.5182365457355186
A064_3,A064,82.99,what,0.4406778363537457,0.7658659083258738,0.4700551039127799
A064_3,A064,82.99,where,-0.45300603357142016,-0.5152692593312291,0.0028561453925809296
A064_4,A064,156.21,what,0.4406778363537457,0.44658882304150743,-0.07080018989987782
A064_4,A064,156.21,where,-0.648267254938412,-0.8011895776283832,-0.5301832748364548
A065_1,A065,1.0,what,-2.001878300479944,-2.426904944517793,-2.4120393790512256
A065_1,A065,1.0,where,-1.7807823388669637,-1.8631793313035274,-2.32135717685122
A065_2,A065,32.31,what,-0.9162977952205267,-1.1497966033803264,-1.318352430783042
A065_2,A065,32.31,where,-0.8435284763054038,-0.760343817871647,-0.9311085540309053
A065_3,A065,106.41,what,-2.8160636794245084,-1.78835077394906,-2.1717225389343033
A065_3,A065,106.41,where,-1.819834583140362,-1.8631793313035274,-2.300648707157469
A065_4,A065,187.43,what,-3.358853932054217,-3.7040132856552597,-2.7427235593652437
A065_4,A065,187.43,where,-1.9369913159605572,-2.0674081300872094,-2.4756512545290614
A066_1,A066,1.0,what,0.9834680889834548,1.0851429936102408,0.6620875101977741
A066_1,A066,1.0,where,0.015620897709359345,0.30164593580349774,0.4772178337678961
A066_2,A066,23.35,what,0.16928271003889156,0.44658882304150743,-0.26290284536800884
A066_2,A066,23.35,where,-0.5701627663916152,-0.8011895776283832,-0.6035038321384454
A066_3,A066,73.79,what,-1.1876929215353809,-0.8305195180959593,-0.9050810468101805
A066_3,A066,73.79,where,-1.3902598961329804,-1.1688014154390105,-0.912452173518064
A066_4,A066,164.93,what,-1.1876929215353809,-1.4690736886646933,-1.4262529103375512
A066_4,A066,164.93,where,-1.5074166289531752,-1.4547217337361642,-1.4250974887061476
A067_1,A067,1.0,what,0.9834680889834548,1.0851429936102408,0.9925394072688153
A067_1,A067,1.0,where,0.48424782899013974,0.7101035333708612,0.6029147615262784
A067_2,A067,29.91,what,-0.9162977952205267,-1.1497966033803264,-1.2944936822188589
A067_2,A067,29.91,where,-1.3121554075861837,-1.3321844544659556,-1.4742541620356628
A067_3,A067,73.19,what,-1.1876929215353809,-1.1497966033803264,-1.6160494526948548
A067_3,A067,73.19,where,-1.3512076518595821,-1.413875973979428,-1.613843657358702
A067_4,A067,144.19,what,-1.459088047850236,-0.8305195180959593,-1.2745088434765832
A067_4,A067,144.19,where,-1.5464688732265734,-1.740642052033319,-1.3365391578391272
A068_1,A068,1.0,what,0.7120729626685999,1.0851429936102408,1.7642790097977146
A068_1,A068,1.0,where,1.577710668645293,1.4453272089921148,1.2338380201286885
A068_2,A068,30.49,what,0.4406778363537457,0.12731173775714041,0.1694304206412036
A068_2,A068,30.49,where,0.015620897709359345,0.1382628967765522,0.0862645887493392
A068_3,A068,82.98,what,0.7120729626685999,0.44658882304150743,0.2688692711304326
A068_3,A068,82.98,where,0.015620897709359345,0.21995441629002538,0.6160521886022013
A068_4,A068,155.59,what,-0.3735075425908176,-0.1919653475272259,-0.4141001847128459
A068_4,A068,155.59,where,-0.5311105221182169,-0.5152692593312291,-0.4266696317934119
A069_1,A069,1.0,what,0.4406778363537457,0.7658659083258738,-0.45497238714774807
A069_1,A069,1.0,where,-1.1559464304925904,-1.4955674934929006,-1.0756775017524787
A069_2,A069,24.96,what,-0.9162977952205267,-1.1497966033803264,-1.551892627350367
A069_2,A069,24.96,where,-1.3512076518595821,-1.61810477276311,-1.639712557770477
A069_3,A069,79.75,what,-0.3735075425908176,0.12731173775714041,-0.3094622314184219
A069_3,A069,79.75,where,-0.8044762320320055,-0.8828810971418559,-0.9149885205479876
A069_4,A069,140.22,what,-2.001878300479944,-1.1497966033803264,-1.5650223672724575
A069_4,A069,140.22,where,-1.7417300945935654,-1.8631793313035274,-1.8380125359600492
A070_1,A070,1.0,what,0.7120729626685999,0.44658882304150743,0.5888454532351056
A070_1,A070,1.0,where,0.9138225159975208,1.0368696114247513,0.6778865300322333
A070_2,A070,24.25,what,0.7120729626685999,0.7658659083258738,0.2280488491741185
A070_2,A070,24.25,where,-0.2967970564778267,-0.1068116617638657,0.23930227555051123
A070_3,A070,81.92,what,-0.10211241627596344,-0.1919653475272259,-0.37732537277275163
A070_3,A070,81.92,where,-0.8044762320320055,-0.8011895776283832,-0.6480744515391863
A070_4,A070,149.2,what,-0.10211241627596344,-0.1919653475272259,-0.7116326731245668
A070_4,A070,149.2,where,-1.585521117499972,-1.6997962922765824,-1.3355829184054042
A071_1,A071,1.0,what,1.25486321529831,1.0851429936102408,0.9283513444853858
A071_1,A071,1.0,where,0.6404568060837332,0.8734865723978059,1.2294650302102004
A071_2,A071,30.92,what,0.7120729626685999,0.7658659083258738,0.5913802484363482
A071_2,A071,30.92,where,0.5623523175369365,0.5467204943439156,0.36567718790571335
A071_3,A071,79.96,what,-1.7304831741650901,-1.4690736886646933,-1.2952348341367557
A071_3,A071,79.96,where,-0.5701627663916152,-0.5152692593312291,-0.7232475765341366
A071_4,A071,153.27,what,-0.9162977952205267,-0.1919653475272259,0.11935277753380931
A071_4,A071,153.27,where,-0.17964032365763247,-0.02512014225039252,0.1692063730975203
A072_1,A072,1.0,what,0.7120729626685999,1.0851429936102408,0.9108378356382298
A072_1,A072,1.0,where,1.265292714458106,1.0368696114247513,1.0296851397739133
A072_2,A072,33.76,what,-0.10211241627596344,-0.1919653475272259,0.5219564926449302
A072_2,A072,33.76,where,0.6014045618103349,0.7917950528843335,0.36919636578801973
A072_3,A072,83.54,what,-0.6449026689056717,-0.8305195180959593,-1.2540454832257553
A072_3,A072,83.54,where,0.13277763052955444,0.09741713701981601,-0.813503487257272
A072_4,A072,154.89,what,-0.6449026689056717,-0.8305195180959593,-0.5820082073543748
A072_4,A072,154.89,where,0.9528747602709192,0.628412013857388,-0.1021391000297187
A073_1,A073,1.0,what,0.7120729626685999,0.44658882304150743,0.736368515254359
A073_1,A073,1.0,where,0.6795090503571315,0.669257773614125,0.8820205667505413
A073_2,A073,66.66,what,-0.9162977952205267,-1.1497966033803264,-0.835502528260171
A073_2,A073,66.66,where,-0.2577448122044292,-0.3110404605475474,-0.2567278134163697
A073_3,A073,66.9,what,-0.10211241627596344,-0.1919653475272259,-0.33266048675991716
A073_3,A073,66.9,where,-0.02343134656403902,0.056571377263079835,0.18619047745287448
A073_4,A073,140.12,what,-0.10211241627596344,0.44658882304150743,1.0113304906449547
A073_4,A073,140.12,where,1.1090837373645126,0.8734865723978059,1.0246241854283573
A074_1,A074,1.0,what,0.4406778363537457,0.7658659083258738,1.0482789613790244
A074_1,A074,1.0,where,1.4215016915516996,1.3636356894786426,1.1391340454092025
A074_2,A074,29.33,what,-0.9162977952205267,-1.1497966033803264,-0.8387181371556041
A074_2,A074,29.33,where,0.44519558471674137,0.5875662541006518,0.22274704635179687
A074_3,A074,73.02,what,-0.9162977952205267,-1.4690736886646933,-1.266320450192686
A074_3,A074,73.02,where,-0.17964032365763247,-0.47442349957449215,-0.6877568749676571
A074_4,A074,147.21,what,-1.7304831741650901,-1.4690736886646933,-1.3956662606472003
A074_4,A074,147.21,where,-0.9216329648522006,-0.8420353373851194,-1.0787454947285915
A075_1,A075,1.0,what,-0.3735075425908176,-0.511242432811593,0.2883486687471987
A075_1,A075,1.0,where,0.7185612946305291,0.8734865723978059,0.7621364072163666
A075_2,A075,28.68,what,-0.10211241627596344,0.12731173775714041,0.12832641793619592
A075_2,A075,28.68,where,0.406143340443343,0.46502897483044325,0.6826514590044452
A075_3,A075,71.37,what,-1.459088047850236,-1.1497966033803264,-1.3253197039475577
A075_3,A075,71.37,where,-2.1713047816009468,-2.312482688627627,-1.5753080988526835
A075_4,A075,244.53,what,-1.459088047850236,-0.8305195180959593,-0.8338784040033316
A075_4,A075,244.53,where,-0.8825807205788022,-0.6378065386014377,-0.6916801608579889
A076_1,A076,1.0,what,-0.6449026689056717,-0.1919653475272259,-0.5291988518807653
A076_1,A076,1.0,where,-0.7263717434852087,-0.5561150190879653,-0.5144677464085724
A076_2,A076,27.3,what,-0.10211241627596344,-0.1919653475272259,-0.5234257458334515
A076_2,A076,27.3,where,-0.9216329648522006,-0.8420353373851194,-0.8976535876009298
A076_3,A076,74.88,what,-1.7304831741650901,-2.1076278592334265,-1.5692908904128122
A076_3,A076,74.88,where,-1.2340509190393871,-1.0054183764120646,-0.9124801814287589
A076_4,A076,149.28,what,-2.8160636794245084,-3.065459115086527,-2.6081438364478893
A076_4,A076,149.28,where,-2.3275137586945402,-2.2716369288708904,-2.513461397417083
A077_1,A077,1.0,what,1.526258341613164,1.4044200788946077,1.470869206750312
A077_1,A077,1.0,where,0.6795090503571315,0.7509492931275973,1.0543149315849472
A077_2,A077,53.88,what,0.7120729626685999,0.44658882304150743,-0.043866008082727455
A077_2,A077,53.88,where,-0.10153583511083575,-0.22934894103407424,-0.20693450203406044
A077_3,A077,78.36,what,0.4406778363537457,0.44658882304150743,0.11564864269177354
A077_3,A077,78.36,where,-0.33584930075122504,-0.14765742152060188,0.13336534729634963
A077_4,A077,149.75,what,0.9834680889834548,1.0851429936102408,0.7099488308604779
A077_4,A077,149.75,where,0.8357180274507241,0.8326408126410697,0.6133451864750441
A078_1,A078,1.0,what,0.16928271003889156,0.12731173775714041,0.03429716073536675
A078_1,A078,1.0,where,0.3670910961699446,0.3424916955602339,0.04051014149572908
A078_2,A078,26.17,what,0.16928271003889156,0.12731173775714041,0.11872247011558543
A078_2,A078,26.17,where,0.24993436334974953,-0.1068116617638657,0.14237330304282567
A078_3,A078,72.3,what,-0.6449026689056717,-0.8305195180959593,-0.837359414281496
A078_3,A078,72.3,where,-0.6092150106650136,-0.760343817871647,-1.1603260463275022
A078_4,A078,140.08,what,-0.10211241627596344,0.12731173775714041,-0.7197775098227787
A078_4,A078,140.08,where,-1.819834583140362,-1.61810477276311,-1.2859986147152802
A079_1,A079,1.0,what,-0.10211241627596344,-0.1919653475272259,0.15496433707183535
A079_1,A079,1.0,where,1.460553935825098,1.1594068906949608,0.5374904927291848
A079_2,A079,26.11,what,-1.1876929215353809,-0.8305195180959593,-0.6373098252570015
A079_2,A079,26.11,where,-0.4139537892980218,-0.18850318127733806,-0.36419431698647814
A079_3,A079,74.0,what,-0.9162977952205267,-1.1497966033803264,-1.1175956314825366
A079_3,A079,74.0,where,-0.6873194992118103,-0.760343817871647,-0.9797958534087758
A079_4,A079,194.42,what,-0.9162977952205267,-0.8305195180959593,-0.646445023423401
A079_4,A079,194.42,where,-1.2340509190393871,-1.1279556556822739,-1.0424961221742903
A080_1,A080,1.0,what,0.4406778363537457,0.44658882304150743,0.48773221147382473
A080_1,A080,1.0,where,0.7185612946305291,0.7917950528843335,0.3713064345633679
A080_2,A080,29.03,what,0.4406778363537457,0.7658659083258738,0.47532735373834023
A080_2,A080,29.03,where,0.48424782899013974,0.669257773614125,0.5533794985073709
A080_3,A080,72.87,what,0.7120729626685999,0.7658659083258738,0.45044178704406224
A080_3,A080,72.87,where,0.3670910961699446,0.01572561750634366,0.36309802418472753
A080_4,A080,145.77,what,-0.9162977952205267,-0.8305195180959593,-0.9286470737520158
A080_4,A080,145.77,where,-0.7263717434852087,-0.6378065386014377,-0.7320418136793105
A081_1,A081,1.0,what,0.16928271003889156,0.44658882304150743,0.46782004123040566
A081_1,A081,1.0,where,0.24993436334974953,0.17910865653328836,0.5018136619630876
A081_2,A081,31.39,what,-0.3735075425908176,-0.511242432811593,-0.544654773883184
A081_2,A081,31.39,where,-0.02343134656403902,0.17910865653328836,-0.23782028457329774
A081_3,A081,80.13,what,0.9834680889834548,0.7658659083258738,1.0874311794576763
A081_3,A081,80.13,where,1.0700314930911143,1.0777153711814875,1.2268465588352393
A081_4,A081,154.53,what,0.4406778363537457,0.44658882304150743,0.053714060104593876
A081_4,A081,154.53,where,0.406143340443343,0.21995441629002538,0.31568357167243477
A082_1,A082,1.0,what,0.9834680889834548,1.0851429936102408,0.7909147925199402
A082_1,A082,1.0,where,0.3670910961699446,0.4241832150737071,0.3431384495375557
A082_2,A082,27.97,what,1.25486321529831,1.0851429936102408,1.166679426955952
A082_2,A082,27.97,where,1.3824494472783013,1.3227899297219055,1.4207753713763687
A082_3,A082,75.71,what,0.7120729626685999,0.7658659083258738,0.3078287785820241
A082_3,A082,75.71,where,-0.2967970564778267,-0.18850318127733806,0.3869490887684424
A082_4,A082,170.25,what,0.4406778363537457,0.44658882304150743,0.11838570225763666
A082_4,A082,170.25,where,-0.14058807938423412,-0.1068116617638657,-0.1899163160218607
A083_1,A083,1.0,what,0.9834680889834548,1.0851429936102408,1.9176784272260572
A083_1,A083,1.0,where,1.772971890012284,1.6904017675325327,2.1248282505930325
A083_2,A083,25.15,what,0.7120729626685999,0.7658659083258738,0.7065916797541782
A083_2,A083,25.15,where,0.6014045618103349,0.7101035333708612,1.0366794984374343
A083_3,A083,74.3,what,0.16928271003889156,0.44658882304150743,-0.034346327899772953
A083_3,A083,74.3,where,-0.10153583511083575,-0.02512014225039252,0.34892950894822455
A083_4,A083,144.91,what,-0.6449026689056717,-0.8305195180959593,-0.5002772010868097
A083_4,A083,144.91,where,0.32803885189654625,0.21995441629002538,0.21953853092719763
A084_1,A084,1.0,what,0.16928271003889156,0.12731173775714041,0.3153368812068682
A084_1,A084,1.0,where,1.1871882259113093,1.0777153711814875,0.571234380610328
A084_2,A084,27.25,what,-1.1876929215353809,-1.4690736886646933,-1.1310357426807551
A084_2,A084,27.25,where,-0.21869256793103084,-0.14765742152060188,-0.23307280420751875
A084_3,A084,91.97,what,-0.10211241627596344,0.12731173775714041,-0.043214154955370856
A084_3,A084,91.97,where,0.32803885189654625,0.30164593580349774,-0.005495362874609458
A084_4,A084,162.51,what,-0.6449026689056717,-0.1919653475272259,-0.2954650099001771
A084_4,A084,162.51,where,0.5233000732635381,0.17910865653328836,-0.04457352120995928
A085_1,A085,1.0,what,-0.10211241627596344,-0.511242432811593,0.13242200117767863
A085_1,A085,1.0,where,0.6795090503571315,0.5058747345871795,0.2716985751492225
A085_2,A085,24.51,what,0.4406778363537457,0.7658659083258738,1.6806992189892487
A085_2,A085,24.51,where,1.577710668645293,1.4453272089921148,1.4853531359484615
A085_3,A085,71.4,what,0.4406778363537457,0.44658882304150743,-0.12618142710448335
A085_3,A085,71.4,where,0.015620897709359345,-0.02512014225039252,-0.012024569161990831
A085_4,A085,170.65,what,-2.5446685531096533,-1.4690736886646933,-0.6418754768689455
A085_4,A085,170.65,where,-0.2967970564778267,-0.3110404605475474,-0.43988081303416465
A086_1,A086,1.0,what,0.7120729626685999,0.44658882304150743,0.7599897279673783
A086_1,A086,1.0,where,0.7576135389039274,0.9143323321545429,1.0105405631349604
A086_2,A086,23.47,what,-0.9162977952205267,-1.4690736886646933,-0.8884040825872306
A086_2,A086,23.47,where,0.24993436334974953,-0.1068116617638657,-0.2392352957304024
A086_3,A086,145.29,what,-1.1876929215353809,-1.4690736886646933,-1.1912698044958345
A086_3,A086,145.29,where,-1.6636256060467687,-1.577259013006373,-1.0698655383532911
A086_4,A086,169.55,what,-0.3735075425908176,-0.8305195180959593,-0.8170646939130076
A086_4,A086,169.55,where,-1.9760435602339554,-1.740642052033319,-1.2857947257102218
A087_1,A087,1.0,what,1.526258341613164,1.4044200788946077,1.3557516212901937
A087_1,A087,1.0,where,1.968233111379276,1.6904017675325327,1.3363441832117373
A087_2,A087,31.07,what,0.7120729626685999,0.7658659083258738,1.0284651217414094
A087_2,A087,31.07,where,1.3824494472783013,1.3227899297219055,1.2357351536657541
A087_3,A087,72.8,what,0.16928271003889156,-0.1919653475272259,-0.11648642554352118
A087_3,A087,72.8,where,-0.06248359083743738,-0.2701947007908112,-0.33837638882596793
A087_4,A087,144.2,what,0.9834680889834548,1.0851429936102408,0.4210943300063457
A087_4,A087,144.2,where,-0.2577448122044292,-0.18850318127733806,0.2380799609651871
A088_1,A088,1.0,what,0.4406778363537457,0.7658659083258738,1.6733578087754883
A088_1,A088,1.0,where,2.124442088472869,1.9354763260729506,2.265012457950826
A088_2,A088,24.25,what,1.526258341613164,1.4044200788946077,2.645675566284503
A088_2,A088,24.25,where,2.5540167754802514,2.3847796833970496,2.6303053649132826
A088_3,A088,74.91,what,0.16928271003889156,0.7658659083258738,0.27816359439103633
A088_3,A088,74.91,where,0.6014045618103349,0.7509492931275973,0.6287640993245678
A088_4,A088,149.93,what,0.4406778363537457,0.7658659083258738,1.540988076239141
A088_4,A088,149.93,where,1.4215016915516996,1.2002526504516968,1.1487571772079403
A089_1,A089,1.0,what,0.9834680889834548,1.0851429936102408,1.5526290578492763
A089_1,A089,1.0,where,1.6948674014654872,1.6087102480190603,1.6398935973924154
A089_2,A089,32.14,what,0.7120729626685999,0.7658659083258738,1.1003704010489201
A089_2,A089,32.14,where,0.9138225159975208,1.3227899297219055,1.110693031543617
A089_3,A089,79.34,what,0.7120729626685999,0.44658882304150743,0.20840610879682853
A089_3,A089,79.34,where,0.7576135389039274,0.9960238516680152,0.5238315819643243
A089_4,A089,146.96,what,0.16928271003889156,-0.1919653475272259,0.1484991553822694
A089_4,A089,146.96,where,1.1871882259113093,1.2002526504516968,0.3370457524404036
A090_1,A090,1.0,what,0.16928271003889156,0.7658659083258738,0.6407441155074978
A090_1,A090,1.0,where,0.6404568060837332,0.5875662541006518,0.066987461721998
A090_2,A090,23.54,what,-1.1876929215353809,-1.1497966033803264,-1.1101842235876414
A090_2,A090,23.54,where,-0.2577448122044292,-0.1068116617638657,-0.29926773051973143
A090_3,A090,95.42,what,-3.0874588057393626,-3.065459115086527,-2.1103294535118824
A090_3,A090,95.42,where,-0.9216329648522006,-1.0871098959255372,-1.1510811822881488
A090_4,A090,144.07,what,-0.9162977952205267,-0.8305195180959593,-1.1125744941648938
A090_4,A090,144.07,where,-1.702677850320167,-1.4955674934929006,-1.2861535703591245
A091_1,A091,1.0,what,0.4406778363537457,0.44658882304150743,0.7253749843737018
A091_1,A091,1.0,where,0.7576135389039274,0.669257773614125,0.7132797726542951
A091_2,A091,22.2,what,-0.10211241627596344,-0.1919653475272259,-0.25480475910834177
A091_2,A091,22.2,where,-0.21869256793103084,0.01572561750634366,-0.18457639859338407
A091_3,A091,73.64,what,-0.9162977952205267,-1.1497966033803264,-1.1988024007448723
A091_3,A091,73.64,where,-1.0387896976723952,-0.8011895776283832,-0.9931880344310189
A091_4,A091,142.61,what,0.16928271003889156,0.12731173775714041,-0.23902500045711245
A091_4,A091,142.61,where,-1.2731031633127854,-1.291338694709219,-1.0695060498443727
A092_1,A092,1.0,what,-0.9162977952205267,-0.8305195180959593,-0.500809539572463
A092_1,A092,1.0,where,-0.14058807938423412,-0.18850318127733806,-0.1863539780564836
A092_2,A092,22.83,what,-0.6449026689056717,-0.511242432811593,-0.7788592695884508
A092_2,A092,22.83,where,-0.8435284763054038,-0.9237268568985921,-0.7916233211064527
A092_3,A092,71.31,what,-0.6449026689056717,-0.8305195180959593,-0.30220870223612745
