composite_ID,UID,test,TSVR_hours,log_TSVR,congruence,theta
A104_T1,A104,T1,1.0,0.6931471805599453,Incongruent,1.120304
A104_T2,A104,T2,22.6,3.1612467120315646,Incongruent,0.5038833
A104_T3,A104,T3,72.62,4.298916727950875,Incongruent,-0.48170272
A104_T4,A104,T4,145.78,4.9889348671169165,Incongruent,-2.5328224
A105_T1,A105,T1,1.0,0.6931471805599453,Incongruent,2.191189
A105_T2,A105,T2,22.77,3.1684242813721024,Incongruent,1.3926325
A105_T3,A105,T3,69.46,4.255045172913092,Incongruent,0.044542216
A105_T4,A105,T4,146.2,4.991792206294776,Incongruent,0.38007346
A106_T1,A106,T1,1.0,0.6931471805599453,Incongruent,0.81145173
A106_T2,A106,T2,22.64,3.1629401925378975,Incongruent,-0.49697703
A106_T3,A106,T3,66.08,4.205885936955008,Incongruent,0.046946093
A106_T4,A106,T4,147.13,4.998090266593961,Incongruent,-0.46102303
A107_T1,A107,T1,1.0,0.6931471805599453,Incongruent,-2.4477227
A107_T2,A107,T2,26.22,3.30395199722332,Incongruent,-0.18226935
A107_T3,A107,T3,71.45,4.282896668766692,Incongruent,-0.54469776
A107_T4,A107,T4,145.95,4.990092392864926,Incongruent,-1.8866273
A108_T1,A108,T1,1.0,0.6931471805599453,Incongruent,-0.58750033
A108_T2,A108,T2,27.61,3.3537563070620187,Incongruent,-1.3101197
A108_T3,A108,T3,68.96,4.247923650150401,Incongruent,-1.0653949
A108_T4,A108,T4,152.12,5.031221927704644,Incongruent,-0.56229544
A109_T1,A109,T1,1.0,0.6931471805599453,Incongruent,0.7461202
A109_T2,A109,T2,24.65,3.2445435716167785,Incongruent,0.16383384
A109_T3,A109,T3,71.17,4.279024447084182,Incongruent,0.7152565
A109_T4,A109,T4,149.87,5.016418538851983,Incongruent,0.6092888
