UID,TEST,Schema,TSVR_hours,theta_accuracy,theta_confidence,theta_accuracy_z,theta_confidence_z,latent_calibration
A030,T2,Incongruent,32.95,0.5553523,-0.3564016,0.6507167088963458,0.6616993734271843,0.07487686610638133
A030,T3,Incongruent,71.93,-0.32575378,-0.6385999,-0.2663284923328408,0.1957895716597281,0.2671575740818345
A030,T4,Incongruent,150.46,0.27645555,-0.36523032,0.3604441389625233,0.6471231439280684,0.22055839449853681
A031,T1,Common,1.0,1.6786112,0.049898673,1.8092039788871443,1.2978909847110711,-0.16114842272303442
A031,T2,Common,32.41,-0.2616012,-0.3403696,-0.196916361704326,0.665308661949248,0.5340785470435708
A031,T3,Common,71.56,-0.020452736,-0.6998162,0.0524237820514761,0.0826849108844515,0.02419839394045653
A031,T4,Common,143.85,-0.868676,-0.96404403,-0.8246131564163374,-0.3455995949373071,0.23096732322525207
A031,T1,Congruent,1.0,1.9570218,0.2692753,2.099430580804184,1.701797996578297,-0.10962158354868945
A031,T2,Congruent,32.41,0.58560246,-0.017567897,0.6783571482004286,1.2273863741730908,0.35566529666085017
A031,T3,Congruent,71.56,-0.057491556,-0.59132695,0.0119790433065203,0.2784429582223731,0.15449767291742583
A031,T4,Congruent,143.85,-0.91620916,-1.4007759,-0.8778295933089967,-1.0603093414310525,-0.1554712014450247
A031,T1,Incongruent,1.0,1.6611834,0.09475647,1.801653158710644,1.406562000025176,-0.06425043941327102
A031,T2,Incongruent,32.41,0.16599143,-0.30450672,0.2454743374217088,0.7473778954223412,0.34592885849620075
A031,T3,Incongruent,71.56,-0.92108506,-1.027827,-0.8859425273031013,-0.446824933826385,0.1878545591054414
A031,T4,Incongruent,143.85,-1.2151195,-1.3784822,-1.1919702330682358,-1.0257571765816662,-0.018237200428875888
A032,T1,Common,1.0,0.60389715,-0.22113344,0.697982487866657,0.8585774779618691,0.16700566906413383
A032,T2,Common,57.18,-1.0164691,-0.595588,-0.9774267061643284,0.2516274599327157,0.6972555772069278
A032,T3,Common,80.16,-0.6242578,-0.7790153,-0.5718922055396425,-0.0456881957827304,0.2844188216181188
A032,T4,Common,144.51,-0.2229333,-0.6906261,-0.1569349345585367,0.0975810610626993,0.1485695681425424
A032,T1,Congruent,1.0,0.25370973,-0.24172722,0.3344477928916931,0.8566479734932146,0.3205363463423977
A032,T2,Congruent,57.18,-1.0856733,-0.61153746,-1.0534294117664522,0.2450166788508716,0.689348418859214
A032,T3,Congruent,80.16,-0.20322186,-0.4454148,-0.1390276235089475,0.5197679069543167,0.3723423287520859
A032,T4,Congruent,144.51,0.4207225,-0.17751563,0.5075074861818296,0.9628478935461134,0.2918264392056077
A032,T1,Incongruent,1.0,-0.120798655,-0.23351078,-0.053013525934495,0.8645922951252956,0.5801086587590278
A032,T2,Incongruent,57.18,-1.3663282,-0.62136596,-1.349346530731627,0.2242428315449657,0.863569919028923
A032,T3,Incongruent,80.16,-0.4107177,-0.37818873,-0.3547579753226988,0.6257287902614396,0.5887698807011948
A032,T4,Incongruent,144.51,0.3389297,-0.45590672,0.4254665247555851,0.4974162762786652,0.09029470224881525
A033,T1,Common,1.0,0.26036695,-0.3509539,0.3427827572456919,0.6481526655692708,0.2270711964634716
A033,T2,Common,29.16,-0.10109462,-0.501959,-0.0309574620824226,0.4033898613254283,0.27531556867624213
A033,T3,Common,72.6,0.76847684,-0.16663325,0.8681528587792636,0.9469163442400428,0.1302419053747172
A033,T4,Common,168.33,-0.35207093,-0.49842402,-0.2904592983234396,0.4091196785153504,0.42131959548397147
A033,T1,Congruent,1.0,0.0069860225,-0.45722213,0.0787911197681028,0.5002396955825349,0.2477768708568854
A033,T2,Congruent,29.16,0.10221501,-0.52812696,0.1774680015962424,0.3829697871849327,0.12875972106537303
A033,T3,Congruent,72.6,0.51985556,-0.31753787,0.610229792736668,0.7312643010260121,0.10471878829519737
A033,T4,Congruent,168.33,-0.99767786,-0.80483,-0.9622479778118472,-0.0746709709148755,0.45738632376001864
A033,T1,Incongruent,1.0,0.37603974,-0.18282865,0.464090232924099,0.9482685651150596,0.35741707002582046
A033,T2,Incongruent,29.16,-0.07125093,-0.7299611,-0.0014448164743658,0.0449520982191124,0.029460921337954138
A033,T3,Incongruent,72.6,0.33039677,-0.17893906,0.4165855481211661,0.95469028383504,0.3868796069563031
A033,T4,Incongruent,168.33,-0.10142167,-0.52563524,-0.0328461800134001,0.3822943888302359,0.2615268091073686
A034,T1,Common,1.0,1.6448331,-0.14991783,1.774278455539014,0.9740102177139424,-0.34940915699183417
A034,T2,Common,26.08,1.4952326,0.09972168,1.6195961094140978,1.3786486472614128,-0.0054319277134307065
A034,T3,Common,74.28,1.3170433,-0.34408543,1.4353538175878235,0.6592857066259283,-0.3650651478780026
A034,T4,Common,145.38,0.7046929,-0.40043807,0.8022022136658389,0.5679442208552908,-0.07628296863596196
A034,T1,Congruent,1.0,1.8186674,0.16399635,1.956066872571928,1.527676532318447,-0.13556430292322275
A034,T2,Congruent,26.08,1.7425184,0.0878398,1.877160795004622,1.4017207738408173,-0.1672299080462597
A034,T3,Congruent,74.28,1.0954853,-0.38711584,1.2067009862452904,0.6161888940559778,-0.27194694133814395
A034,T4,Congruent,145.38,0.44644612,-0.73347974,0.5341624646455245,0.0433356367357611,-0.252816281814506
A034,T1,Incongruent,1.0,1.5581404,-0.07332657,1.6944071745832172,1.1290566576936618,-0.18409937699938073
A034,T2,Incongruent,26.08,1.7190975,-0.11480117,1.8619294962527784,1.0605820330613216,-0.3172462312767199
A034,T3,Incongruent,74.28,0.9715115,-0.18118839,1.08385047788291,0.9509766367492511,0.028238566789703934
A034,T4,Incongruent,145.38,0.42801064,-0.88080823,0.5181809554039188,-0.2040967317543128,-0.4069302835972043
A035,T1,Common,1.0,0.5768406,-0.58748883,0.670006841849123,0.2647553315161762,-0.19794068137392432
A035,T2,Common,44.76,0.85586464,-0.30964813,0.9585091739432834,0.7151048155075918,-0.06777263396983768
A035,T3,Common,79.98,0.39270964,-0.54351425,0.47962105512359,0.3360333315058798,-0.04786839380131375
A035,T4,Common,152.47,-0.16090216,-0.7079246,-0.0927966310902787,0.0695420784772628,0.09543374827260262
A035,T1,Congruent,1.0,0.23429981,-0.6873689,0.3143351104783298,0.1195986216824354,-0.09445654249317324
A035,T2,Congruent,44.76,0.37506133,-0.35464787,0.4601930917467887,0.669887857409477,0.14732773968725038
A035,T3,Congruent,79.98,-0.06426432,-0.8606771,0.0049610622229991,-0.1670368125828086,-0.09900061958644693
A035,T4,Congruent,152.47,-0.60400194,-1.0819523,-0.5543184885224215,-0.5330051455533705,-0.019356646773273367
A035,T1,Incongruent,1.0,0.57419777,-0.39313075,0.6703308600419249,0.6010594936136378,0.025702528556776127
A035,T2,Incongruent,44.76,0.6544396,-0.42959154,0.7538456453891649,0.5408626765485284,-0.05730732321080473
A035,T3,Incongruent,79.98,0.1118219,-0.70731425,0.1890953058080121,0.0823420803492574,-0.04841046184290576
A035,T4,Incongruent,152.47,-0.011548359,-0.9453898,0.0606929413726743,-0.310720997302798,-0.2307151178622065
A036,T1,Common,1.0,-0.73888934,-1.5120503,-0.6904177154618164,-1.2338580139470503,-0.411488997446493
A036,T2,Common,21.63,-1.2055333,-2.3538072,-1.1729133123202595,-2.5982541789481237,-1.0206197184611814
A036,T3,Common,71.47,-1.3212688,-2.1430519,-1.2925802831521769,-2.2566428145819386,-0.7362114106577327
A036,T4,Common,143.85,-1.7003577,-2.464137,-1.6845466231170414,-2.777086756388636,-0.8545196398751717
A036,T1,Congruent,1.0,-0.54544055,-0.8050126,-0.4936368041695181,-0.0749729741108974,0.2134755463978031
A036,T2,Congruent,21.63,-1.5813271,-2.5525463,-1.5670290281675854,-2.9652290669711814,-0.8965961663394937
A036,T3,Congruent,71.47,-0.8997677,-1.1878074,-0.8607928480059756,-0.708079507630242,0.03898853282688891
A036,T4,Congruent,143.85,-1.8545848,-2.115074,-1.8501803928875893,-2.241691099987997,-0.33166732958648504
A036,T1,Incongruent,1.0,-0.68393105,-1.5617707,-0.6391153270836243,-1.3283667553822982,-0.5065540836058421
A036,T2,Incongruent,21.63,-0.7840905,-1.7931703,-0.7433601451198983,-1.7104078299212613,-0.6947226073623183
A036,T3,Incongruent,71.47,-1.4535633,-2.3487585,-1.4401398320714025,-2.62768475230647,-0.9081208453649102
A036,T4,Incongruent,143.85,-1.5255469,-2.2591488,-1.5150595454244202,-2.47973900790106,-0.7736966912154916
A037,T1,Common,1.0,1.074135,0.021304155,1.184194057177832,1.2515423884604744,0.15198209303722598
A037,T2,Common,23.7,0.5674047,-0.29204315,0.6602504095524387,0.7436405687600102,0.1140944357506527
A037,T3,Common,72.08,-0.055334,-0.833713,0.0163576208332812,-0.1343472042379974,-0.0950095638456305
A037,T4,Common,143.66,-1.1208388,-0.9017182,-1.0853417870654862,-0.2445762193849251,0.4386713634802065
A037,T1,Congruent,1.0,0.6406637,-0.21583825,0.7354119548872141,0.8994658906986895,0.13670100129434676
A037,T2,Congruent,23.7,-0.11952867,-0.8647373,-0.0523042083361249,-0.1737520008439744,-0.07309178502429868
A037,T3,Congruent,72.08,0.014537299,-0.54054016,0.0866158004499394,0.3624395239162511,0.16416335536732196
A037,T4,Congruent,143.66,-1.1015964,-0.8579481,-1.069929029144382,-0.16252330370031,0.46268210815821803
A037,T1,Incongruent,1.0,0.83011276,-0.0829327,0.9366842751745446,1.113196923159285,0.21034743849840387
A037,T2,Incongruent,23.7,0.47895968,-0.39432922,0.5712081376011338,0.5990808179089143,0.07736400950967548
A037,T3,Incongruent,72.08,-1.1556622,-0.9148402,-1.1300877504924216,-0.2602835634838307,0.43726546089949964
A037,T4,Incongruent,143.66,-0.90915126,-0.8241759,-0.8735219637967993,-0.1105966729519417,0.39581172742910364
A038,T1,Common,1.0,0.94078714,-0.41689023,1.046316444231773,0.5412770631402972,-0.22725554424059202
A038,T2,Common,71.85,1.203515,-0.06612973,1.3179690241173918,1.1098215930798307,-0.01215203713110824
A038,T3,Common,72.86,0.9662119,-0.26191536,1.0726048692468158,0.7924744317624491,-0.08080474576778696
A038,T4,Common,152.89,1.1626796,-0.1494768,1.275746468197128,0.9747250792620336,-0.07551073140511733
A038,T1,Congruent,1.0,1.3320131,-0.13964333,1.4517925952437565,1.025485109541223,-0.16316330374188848
A038,T2,Congruent,71.85,0.9947711,-0.2690671,1.1023402923776209,0.8114303878477596,-0.10496521896341515
A038,T3,Congruent,72.86,0.7313407,-0.42256626,0.8293720383495129,0.5575572393992143,-0.10953317909992405
A038,T4,Congruent,152.89,0.8037587,-0.31882823,0.9044120300141332,0.7291301671595333,-0.04952469347221078
A038,T1,Incongruent,1.0,1.2268752,-0.2604591,1.3496301166446014,0.820100579798995,-0.1971966158113858
A038,T2,Incongruent,71.85,0.5733672,-0.5263967,0.6694664122188148,0.3810372172680618,-0.11425935081392233
A038,T3,Incongruent,72.86,0.93346083,-0.36746615,1.0442477726932522,0.6434317853618199,-0.14689888468122397
A038,T4,Incongruent,152.89,0.31777993,-0.41754243,0.403454084340237,0.5607557745989924,0.14247251221366825
A039,T1,Common,1.0,1.7927673,0.04606813,1.927237898375853,1.2916820921209755,-0.2298652875908681
A039,T2,Common,28.65,1.6333438,0.06751655,1.7623988703816582,1.3264476425944347,-0.11718818970994482
A039,T3,Common,98.84,0.7423915,-0.3234957,0.8411814142274999,0.6926594142253643,-0.01779364207002898
A039,T4,Common,246.24,0.34920692,-0.57331944,0.43464057182029,0.2877223679329903,-0.05413589049977413
A039,T1,Congruent,1.0,1.5542259,-0.076283954,1.6820509103003984,1.130275547930952,-0.2224372601460719
A039,T2,Congruent,28.65,1.5001982,0.17347847,1.6260670643275934,1.5433590654239502,0.04512946894375869
A039,T3,Congruent,98.84,0.6114897,-0.42052573,0.7051816707475855,0.5609320837671165,-0.0429905541073608
A039,T4,Congruent,246.24,0.36043912,-0.64879227,0.4450414648512886,0.1834007331378636,-0.12561110347882215
A039,T1,Incongruent,1.0,2.0276105,0.10311875,2.1830263228310494,1.4203681364091445,-0.25906454560802605
A039,T2,Incongruent,28.65,1.7264119,-0.02583759,1.8695422407021995,1.2074610324115065,-0.22756922407077385
A039,T3,Incongruent,98.84,1.4475628,-0.028886352,1.5793192643472096,1.2024275219365808,-0.07582378558339997
A039,T4,Incongruent,246.24,0.5513079,-0.3613406,0.6465073433091155,0.653545077278237,0.07192009586216608
A040,T1,Common,1.0,-0.50575525,-0.6803081,-0.4493641895518271,0.1143054141751967,0.3196750397970305
A040,T2,Common,26.26,-0.21811867,-0.41427943,-0.1519567542441433,0.5455088853060375,0.43269737855451296
A040,T3,Common,71.28,-1.0536666,-0.7175777,-1.0158877846365366,0.053895455776134,0.591721231850205
A040,T4,Common,143.53,-2.2947543,-0.8190462,-2.2991345463972,-0.1105739204397441,1.190243190600159
A040,T1,Congruent,1.0,0.28475565,-0.27086848,0.3666177724274503,0.8084510750479225,0.27598277781106195
A040,T2,Congruent,26.26,-0.7345379,-0.61941487,-0.6895806795568767,0.2319881848948132,0.4925809871362138
A040,T3,Congruent,71.28,-1.5787854,-0.73856413,-1.5643953024804085,0.0349265347104452,0.833842290828159
A040,T4,Congruent,143.53,-1.8305962,-1.094913,-1.8253232531703103,-0.5544409222383835,0.6293512988999865
A040,T1,Incongruent,1.0,0.034663513,-0.2806868,0.1087897329161141,0.7867046178204445,0.44400773442148056
A040,T2,Incongruent,26.26,-0.09174796,-0.5351386,-0.0227778925109659,0.3666043277146133,0.24613730756780838
A040,T3,Incongruent,71.28,-1.67436,-0.90037173,-1.669942529814948,-0.2363960985714682,0.7407541635425534
A040,T4,Incongruent,143.53,-2.400484,-0.93064415,-2.4256841423315048,-0.2863759078092317,1.1123668756899028
A041,T1,Common,1.0,0.76254874,-0.010779982,0.8620233845056942,1.1995375002556148,0.2953854604645452
A041,T2,Common,31.78,-0.75733274,-0.48086694,-0.709487627544465,0.4375777910899156,0.6693780380334131
A041,T3,Common,75.74,-0.25452635,-0.5167431,-0.1896011829684136,0.3794264470154389,0.34698386566997613
A041,T4,Common,141.84,-0.05822557,-0.07898983,0.0133678258019516,1.0889767730117916,0.6900615234287348
A041,T1,Congruent,1.0,1.0434002,0.026328545,1.152730074733637,1.29998695346114,0.15083993718276933
A041,T2,Congruent,31.78,-0.8466519,-0.45549294,-0.805753918606384,0.5030996129238788,0.7095018341709296
A041,T3,Congruent,75.74,0.7114536,-0.32686973,0.8087648989886709,0.7158302838035007,-0.007453434730573583
A041,T4,Congruent,141.84,-0.71281165,-0.6809643,-0.6670678012820908,0.1301912266618603,0.4221102478912119
A041,T1,Incongruent,1.0,0.62463903,-0.066298075,0.7228295505820623,1.1406607131120452,0.3420583367177241
A041,T2,Incongruent,31.78,-0.7876644,-0.44364613,-0.7470798196506574,0.5176585281152356,0.7292681859301648
A041,T3,Incongruent,75.74,0.18370526,-0.3703831,0.2639106905074685,0.6386158966896855,0.2666707025265004
A041,T4,Incongruent,141.84,0.16890594,-0.32759312,0.2485077263292448,0.7092622156059704,0.31998291936728185
A042,T1,Common,1.0,-0.53177786,-0.9334406,-0.4762707732002355,-0.2959947713500233,0.07167196186052738
A042,T2,Common,28.93,-0.71373177,-1.0527481,-0.6644055567430834,-0.4893792217250255,0.0510166152860253
A042,T3,Common,72.17,-0.6338839,-1.1168188,-0.5818452988249795,-0.5932308413184426,-0.06077480580676409
A042,T4,Common,146.02,-0.8632052,-1.0435822,-0.8189565163704806,-0.4745222971084485,0.14530107329267927
A042,T1,Congruent,1.0,-0.29147375,-0.6882061,-0.2304747925827546,0.1182139717606954,0.1881135063653637
A042,T2,Congruent,28.93,-0.7551809,-1.3154353,-0.7109710872998792,-0.919164029544734,-0.1607838546567938
A042,T3,Congruent,72.17,-0.44977897,-0.9923472,-0.3945116672446598,-0.3848067524543676,-0.016930224440072583
A042,T4,Congruent,146.02,-0.99947417,-1.1589196,-0.9641093256456328,-0.660301808144773,0.12030520497447528
A042,T1,Incongruent,1.0,-0.21464281,-0.8585459,-0.1506854566583847,-0.1673415927007406,-0.02634630515196794
A042,T2,Incongruent,28.93,-0.933024,-1.0440209,-0.8983684404630278,-0.4735610861662184,0.17742544615041062
A042,T3,Incongruent,72.17,-0.7456941,-0.9215478,-0.7033976080727401,-0.2713578207927352,0.20237612994209725
A042,T4,Incongruent,146.02,-1.2199403,-1.3068376,-1.1969876669577917,-0.90747183827981,0.059934250476083584
A043,T1,Common,1.0,1.8434825,0.1643919,1.979675865629936,1.4834720234140475,-0.13580252273341686
A043,T2,Common,25.62,1.7593164,-0.0024266364,1.8926506898304944,1.21307736277598,-0.2612338959789423
A043,T3,Common,64.94,1.5419149,-0.3027487,1.6678641812889057,0.7262880393489329,-0.4496860450977342
A043,T4,Common,149.33,0.25080398,-0.826215,0.3328949384514887,-0.1221937636838682,-0.26084442376978256
A043,T1,Congruent,1.0,1.9066079,0.12849581,2.0471913773495043,1.4689619839038268,-0.21685280478432356
A043,T2,Congruent,25.62,1.9547684,0.107447416,2.09709559340855,1.4341499233390298,-0.26290413830600656
A043,T3,Congruent,64.94,1.1957655,-0.022465402,1.3106119665557994,1.219286362330078,0.022138028143154798
A043,T4,Congruent,149.33,0.83776003,-0.1728015,0.939644424167327,0.970644620416122,0.07156173543536931
A043,T1,Incongruent,1.0,2.1106298,0.18560928,2.269431867410206,1.5565601208399236,-0.21827786459689325
A043,T2,Incongruent,25.62,1.8678541,0.16144574,2.016753676084984,1.516666081324448,-0.10882742432212933
A043,T3,Incongruent,64.94,1.2673836,-0.29392326,1.3917907993055043,0.7648512032013527,-0.2549688131237518
A043,T4,Incongruent,149.33,0.86964875,-0.40472743,0.9778328845512329,0.5819133581480427,-0.15070068703997846
A044,T1,Common,1.0,-1.0304874,-1.4819484,-0.9919212000509324,-1.1850661158120357,-0.21486995001974996
A044,T2,Common,47.66,-0.77379125,-1.0400189,-0.7265052240131962,-0.4687465762860255,0.09829115396957205
A044,T3,Common,91.63,-1.3698157,-1.4695228,-1.342776294456228,-1.1649255728740004,-0.009530626222042704
A044,T4,Common,155.27,-1.119413,-1.9270798,-1.0838675534292024,-1.9065755861609677,-0.6265013825593072
A044,T1,Congruent,1.0,-0.39732793,-1.0854299,-0.3401615663802247,-0.5387567683052128,-0.13406510831428756
A044,T2,Congruent,47.66,-0.5302665,-1.0949403,-0.4779133571602312,-0.5544860738662661,-0.07149651626514
A044,T3,Congruent,91.63,-1.4547452,-1.2463167,-1.4358640592248948,-0.8048483772743523,0.28223870917844324
A044,T4,Congruent,155.27,-1.4810442,-2.41895,-1.4631152500999236,-2.74427337377992,-0.8230999798128692
A044,T1,Incongruent,1.0,-0.8318785,-0.9532756,-0.7930973527854501,-0.323740464517086,0.21683741965105258
A044,T2,Incongruent,47.66,-0.6540061,-0.8823597,-0.6079697789851215,-0.2066582109699855,0.19271743981417144
A044,T3,Incongruent,91.63,-1.0038217,-1.1212108,-0.9720538825644642,-0.6010017227946097,0.1354324738928364
A044,T4,Incongruent,155.27,-1.1107643,-1.546574,-1.0833585260836331,-1.30327698168586,-0.2533476633686782
A045,T1,Common,1.0,-0.9832561,-0.9359746,-0.9430854789502026,-0.3001021090886421,0.32508553041495536
A045,T2,Common,24.66,-0.122681215,-0.6580216,-0.0532773417582819,0.1504294009596191,0.12555895142170595
A045,T3,Common,72.23,0.15733473,-0.42298278,0.2362505897993364,0.5314017038114015,0.21073449501505873
A045,T4,Common,151.52,-0.91200686,-1.1237898,-0.8694159417306263,-0.6045300723270896,0.08971912158096762
A045,T1,Congruent,1.0,0.09622738,-0.5244013,0.1712635813514023,0.3891316778053689,0.1355436826430401
A045,T2,Congruent,24.66,-0.08371885,-0.7538953,-0.0151978453557672,0.0095702239834035,0.013429092664473077
A045,T3,Congruent,72.23,-0.74008566,-0.7975714,-0.6953293037132648,-0.062665930396552,0.32548499640131484
A045,T4,Congruent,151.52,-0.9069045,-1.0863767,-0.8681880455053826,-0.540322686300797,0.13967082483863147
A045,T1,Incongruent,1.0,-0.29871336,-0.42788658,-0.2381851302983605,0.5436775679763698,0.4741614319574059
A045,T2,Incongruent,24.66,-1.0740076,-0.8124714,-1.0451025701741916,-0.0912725265102828,0.49975641022645073
A045,T3,Incongruent,72.23,-0.42260352,-0.53776765,-0.3671286017899159,0.3622637623591992,0.427225269502191
A045,T4,Incongruent,151.52,-1.243108,-0.8981609,-1.22110034599925,-0.232746015041406,0.5034346782267943
A046,T1,Common,1.0,0.43020782,-0.9113336,0.5183930275288587,-0.2601617344961778,-0.45094489979773733
A046,T2,Common,24.32,0.2925303,-1.1981308,0.3760386784306935,-0.7250287285333467,-0.6705710777788145
A046,T3,Common,73.05,-0.40063736,-2.1658566,-0.3406755030507735,-2.293606747071236,-1.2819953517083096
A046,T4,Common,147.94,-1.1167192,-1.373417,-1.0810822465352323,-1.0091485487066192,-0.05330616265566401
A046,T1,Congruent,1.0,0.24276555,-1.0043232,0.3231073640483655,-0.4046139281146108,-0.4016154030031562
A046,T2,Congruent,24.32,-0.1638487,-0.77635866,-0.0982289049830319,-0.0275820570319003,0.0351698694519097
A046,T3,Congruent,73.05,-0.44051194,-2.1562538,-0.3849091118861055,-2.3097986093612173,-1.133106094798404
A046,T4,Congruent,147.94,0.009013979,-0.71030354,0.0808925011768163,0.0816668879495996,0.0050671307303339075
A046,T1,Incongruent,1.0,0.47445866,-0.6160174,0.5665235271037955,0.2330733118467298,-0.15372941471091509
A046,T2,Incongruent,24.32,-0.30767548,-1.3370029,-0.2475128030104136,-0.9572747922425232,-0.4788016406381773
A046,T3,Incongruent,73.05,0.17015772,-1.3811461,0.2498105647366187,-1.0301552793375237,-0.7908501732992754
A046,T4,Incongruent,147.94,-0.5529721,-1.1147553,-0.502814739241224,-0.5903436829506068,-0.10830485929694478
A047,T1,Common,1.0,0.75198764,-0.56552744,0.8511035297882309,0.300352350434694,-0.27447394413453696
A047,T2,Common,23.46,0.14803736,-0.93490225,0.2266373932900239,-0.2983639466482287,-0.31538452848112397
A047,T3,Common,76.85,-0.3238854,-1.6972852,-0.2613163214806202,-1.5341035921945911,-0.8391283538650947
A047,T4,Common,144.22,-0.8915534,-1.9098914,-0.8482676890231011,-1.8787150636722243,-0.7378837253711577
A047,T1,Congruent,1.0,0.33359694,-0.84956115,0.4172274274094891,-0.1486520785914526,-0.30281832307637596
A047,T2,Congruent,23.46,0.18189156,-0.48030975,0.2600293488837356,0.4620549473429771,0.13146856772628326
A047,T3,Congruent,76.85,-0.14461906,-1.1750782,-0.0783030298509702,-0.6870266101340521,-0.3558515241422082
A047,T4,Congruent,144.22,-1.2207052,-2.5276344,-1.1933503243911838,-2.9240271314893502,-1.0671724672770242
A047,T1,Incongruent,1.0,0.5533989,-0.9227222,0.6486836323613603,-0.2732967568926185,-0.5207743100374606
A047,T2,Incongruent,23.46,0.034819495,-1.006848,0.1089520772102065,-0.4121885744603665,-0.32124099629763214
A047,T3,Incongruent,76.85,-0.10920317,-1.4981879,-0.0409450768379061,-1.223391460549481,-0.7589357354760908
A047,T4,Incongruent,144.22,-0.588641,-2.1297948,-0.5399385252649497,-2.266175366667829,-1.1580389597808056
A048,T1,Common,1.0,0.3224317,-0.40749374,0.4069558124270341,0.5565077490075243,0.13318231972879344
A048,T2,Common,23.91,0.20592876,-0.45462096,0.2864953320833833,0.4801196632844826,0.15033404662943273
A048,T3,Common,81.15,-0.23471095,-0.55575866,-0.1691126648056824,0.3161864778041747,0.29524645739543076
A048,T4,Common,146.3,-0.28024983,-0.60425943,-0.2161984753364027,0.2375720172781021,0.27072699555420265
A048,T1,Congruent,1.0,0.9366667,-0.3538722,1.0421321439659312,0.6711707425083732,-0.15461285550453036
A048,T2,Congruent,23.91,0.28430596,-0.66625273,0.3661518007926128,0.1545227773655982,-0.10124810323485509
A048,T3,Congruent,81.15,0.028838659,-0.50338846,0.1014349605371102,0.4238849354039479,0.1919242564503898
A048,T4,Congruent,146.3,-0.38561657,-0.6405863,-0.328026180747076,0.1969726343780676,0.284315046296568
A048,T1,Incongruent,1.0,0.47633857,-0.24060644,0.5684801160814165,0.8528773501946945,0.24079953665121245
A048,T2,Incongruent,23.91,0.8497361,-0.33101246,0.957108024581754,0.7036168803166524,-0.06196104798555008
A048,T3,Incongruent,81.15,0.053170387,-0.39258203,0.1280514771903713,0.6019654311278815,0.3158184375201642
A048,T4,Incongruent,146.3,-0.12312803,-0.5330067,-0.0554379129794842,0.3701240977004283,0.265821781817963
A049,T1,Common,1.0,2.1176636,0.08177118,2.263170745734683,1.3495528437582258,-0.3770605239367061
A049,T2,Common,27.12,-0.54816633,-0.67195165,-0.4932159504489599,0.1278503085895141,0.35240167469657163
A049,T3,Common,111.38,-0.39312658,-0.58506674,-0.3329095860142121,0.2686812753454307,0.35466480076897056
A049,T4,Common,168.86,-0.6817068,-0.56061625,-0.6312927162500366,0.3083128539976486,0.5437059825329777
A049,T1,Congruent,1.0,1.2031012,0.011668183,1.318213265498799,1.2757400959647511,0.05077172658067197
A049,T2,Congruent,27.12,-0.21814269,-0.45121825,-0.1544886823455518,0.5101695474364946,0.37484346177768546
A049,T3,Congruent,111.38,-0.058528308,-0.25443503,0.0109047542977341,0.8356304530417288,0.4766870694117056
A049,T4,Congruent,168.86,-0.042128153,-0.4042595,0.0278986990973485,0.5878348956358471,0.3248107075627062
A049,T1,Incongruent,1.0,1.1557069,-0.09187181,1.2755589582721167,1.0984384396103852,0.019993810263696066
A049,T2,Incongruent,27.12,-0.6088274,-0.7277334,-0.5609483011254146,0.0486300341435931,0.330542402013111
A049,T3,Incongruent,111.38,-0.095657155,-0.37652382,-0.0268465382697366,0.6284775590813106,0.41544337125155684
A049,T4,Incongruent,168.86,-0.63979965,-0.7472229,-0.5931838671695971,0.0164528414335489,0.32721760083834145
A050,T1,Common,1.0,0.00396749,-0.31997022,0.077673549602926,0.6983738329509939,0.40464360880126327
A050,T2,Common,24.73,-0.37192112,-0.4005781,-0.3109837882832015,0.5677172474916211,0.5341448738520039
A050,T3,Common,93.39,-2.062106,-1.0333242,-2.0585833125044437,-0.4578951974546401,0.8358741810347323
A050,T4,Common,148.69,-2.322435,-1.106875,-2.3277555444445324,-0.5771130256099674,0.9071643822694145
A050,T1,Congruent,1.0,-0.31245303,-0.53834146,-0.2522136557981118,0.3660759665618904,0.34249616982712083
A050,T2,Congruent,24.73,-0.8779981,-0.51334876,-0.8382350501857913,0.4074115376310088,0.6711611501790841
A050,T3,Congruent,93.39,-2.116212,-1.048395,-2.1212801596201403,-0.4775045330129998,0.8276966473056624
A050,T4,Congruent,148.69,-2.1742995,-1.0606136,-2.1814707961444664,-0.4977129462162602,0.8473382157907097
A050,T1,Incongruent,1.0,0.5021103,-0.0949954,0.5953030399725718,1.09328138799915,0.37990960254541273
A050,T2,Incongruent,24.73,-0.24307671,-0.28916386,-0.1802791368509337,0.7727089794903382,0.5894171215862211
A050,T3,Incongruent,93.39,-1.6638027,-0.9606521,-1.6589546118755587,-0.3359190766941886,0.6713694917031492
A050,T4,Incongruent,148.69,-2.6435823,-1.2247796,-2.678698092072917,-0.7719939615050955,0.9375249564150165
A051,T1,Common,1.0,1.5414499,-0.1108271,1.6673833854964577,1.037372029300034,-0.25020044937784824
A051,T2,Common,17.16,1.6306266,-0.18552285,1.7595893686026491,0.91629836201928,-0.37831167391124576
A051,T3,Common,65.63,-0.44936913,-0.76086634,-0.3910626642863296,-0.0162707102560209,0.20407463997210618
A051,T4,Common,146.99,0.36101753,-0.6243035,0.44685238170038,0.2050827650498008,-0.1137573494971219
A051,T1,Congruent,1.0,1.3472232,-0.07600792,1.4675533974920654,1.1307320821599267,-0.11060818309902187
A051,T2,Congruent,17.16,0.9727606,-0.26526073,1.079532872447022,0.817725765203962,-0.08946856614308674
