iteration,r_corrected_depression,r_corrected_anxiety,r_corrected_stress
1395,-0.05741876377514408,0.5753827297932258,0.2167359674399418
1396,-0.11370131311041592,0.08934640599906672,0.10330673953236784
1397,0.465064241636606,0.40155303295040057,0.4627789502416094
1398,0.0658270823819042,0.2993381818643183,0.10886952371896687
1399,0.13099791834980584,0.5062538606321634,0.4685014947077499
1400,0.5424298493739701,0.6268800139358509,0.5379358453584425
1401,0.2338660983713001,0.5218405159033546,0.46622712296022395
1402,0.7160354161400607,0.8342027375635506,0.6128509180697601
1403,0.3004926692524986,0.8401618284429605,0.7602218119545832
1404,-0.0031289527049453794,0.03698061172204477,0.07702034524296371
1405,0.002099348419337629,0.38132179332622734,0.28752504849318783
1406,0.532653820053379,0.9179693131427826,0.7298959132625125
1407,0.3146964437433895,0.5146527191732531,0.4205023932799802
1408,-0.033218770936124034,0.6735801409347463,0.35395195300077376
1409,0.30061529266268827,0.4781341791097855,0.5021334208212139
1410,0.25631689341418185,0.17097290459963616,0.358631525719683
1411,0.07254777570239948,0.33060481272654657,0.2634404489448068
1412,0.1732432423331704,0.6896766483588445,0.5046042803917989
1413,0.14271021539886677,0.5141798315845264,0.407974439206537
1414,0.19753735937762887,1.060881921332947,0.6785360463610284
1415,-0.22511497198910294,0.3885004243013695,0.11014797727964008
1416,0.2483185683616691,0.3565169422302654,0.4455913527939757
1417,-0.1976864791202506,0.3319854644364193,-0.020116582532401357
1418,0.16994314454954476,0.35515187918618446,0.36359417996101095
1419,0.2964500899739506,0.7894308862559216,0.5440913099455921
1420,0.21774144896930703,0.8077076201668629,0.6871392512317722
1421,0.2220343524609916,0.24810315416629175,0.3489930274370414
1422,-0.1564852789896779,0.265630079079999,0.2646636018314877
1423,-0.16726941512847066,0.41226664422731385,0.23098206962793605
1424,-0.0324906292182495,0.045689816963575214,0.14065569777328799
1425,0.32682668573054835,0.6569602006493238,0.7351065236815508
1426,-0.3323981839528136,-0.07220781501360118,-0.141096786991434
1427,0.10038649117264144,-0.055735290593857796,0.1922571546145056
1428,-0.18536122134712324,0.5804913419431914,0.3205635215568854
1429,0.246341966404934,0.8498594827902213,0.5240428180033901
1430,0.12789374746127072,0.3685383026452578,0.47543831657168506
1431,0.08346272976067302,0.19965148842136057,0.06906279313972177
1432,-0.06851891560571721,0.39554745405893843,0.23827244518008195
1433,0.2897063330113712,0.5598807350062665,0.682382431339918
1434,0.2296414653261518,1.0317594880851875,0.31043646831259064
1435,-0.06106932526623657,0.03615771644843936,0.2588411817691843
1436,-0.07605708578048592,0.03489436296506905,-0.06606909748082582
1437,-0.013088986683672662,-0.009247395760153536,0.03106793957312945
1438,0.09810834760327239,0.24950281703763183,0.32999405720993374
1439,-0.4032729415378698,0.4088108378708681,-0.019401601444976005
1440,-0.021496599434698487,0.3791531024431282,0.16165941409340032
1441,0.3485627150711162,0.6483972726616857,0.6567709493874468
1442,-0.14629687288990542,0.641072019658843,0.1837912371051902
1443,0.06859119761771056,0.23742590273159564,0.38965569648472836
1444,-0.23314939761896333,0.8559421003941468,0.3871865589381881
1445,-0.06006142352734601,0.26410430426013015,0.09716567786950109
1446,0.18983741554852868,0.4550074490428452,0.30183082476205675
1447,-0.030296426300066744,-0.11510490719295152,-0.1251945877534046
1448,0.11037396673869156,0.711495918456019,0.6116589827282352
1449,0.18944546301012763,0.5134435614732473,0.4286344636014836
1450,0.3441374857374184,0.5714425317042822,0.7204216006631362
1451,0.09833956773775761,0.5905648359939524,0.6178743722105462
1452,0.11363231746977975,0.40912121861098527,0.3711396510106065
1453,0.16019686763814622,0.6264604861787566,0.46456141253449995
1454,-0.16518729023006154,0.40544869632177627,0.26617846774742476
1455,0.25316011289444335,0.7823142208918542,0.6643348358576695
1456,0.01356570388848793,-0.010326417208568776,0.22570191491984512
1457,-0.0915815808438387,0.12231799002458857,-0.09564570861961089
1458,0.08753055729831138,0.4849414942809287,0.3181432193542272
1459,0.3483837456963302,0.32821765665784997,0.3819631138361406
1460,0.24890485122246261,0.4941835045914765,0.26054117796340237
1461,0.1176024729969285,0.6184919843486932,0.5435818360875436
1462,0.3003168350320489,0.5920314579813298,0.5530628991708467
1463,0.13872024016785156,0.3952857675618776,0.26034234256043315
1464,0.019872488090339584,0.6888503060076329,0.4652121082458842
1465,0.22253308230922128,0.34420236706847596,0.27217181063634893
1466,-0.15967531778091987,0.5574451929421226,0.29854786709948467
1467,0.31043701633894955,0.4606449358485886,0.45369234098617706
1468,-0.15459886980059256,0.23404418464245033,-0.078084728095081
1469,-0.06021922060291508,0.3625812068871762,0.2504444540938448
1470,0.02684942817429823,0.5672509044475986,0.3085195369240413
1471,0.18686336384646304,0.7224431329212276,0.7489752700489221
1472,0.03782543498437272,1.0324037636785928,0.6361918228162705
1473,0.10232082733804752,0.45860561466594607,0.35948787870232446
1474,0.5073206944876985,0.7965708955862166,0.7672915861206717
1475,0.10949262659581527,0.35697803892413266,0.1392190409096184
1476,0.2728420992373372,0.7346655138852669,0.6455166992456952
1477,-0.26617216943936073,0.29448346831222955,0.20224645489431475
1478,-0.06032676846385713,-0.23133799024888368,0.14002355879955716
1479,0.24751200128496315,0.6158176777196581,0.5840328694297552
1480,0.5820764591187083,0.4330194313473819,0.5505490666965145
1481,-0.14166796767712944,0.3559816884033122,0.061052949404417405
1482,-0.15305847488755095,0.10980117779691859,0.13460833270794084
1483,0.343425215184311,0.7629731801255055,0.29884965433613564
1484,0.8255276782232306,0.6344230334983147,0.7663183849672324
1485,0.21719696077661274,0.5432260484665856,0.12288993106096385
1486,-0.08536840142976614,0.7324836492490601,0.2724659849547468
1487,0.10957616078102841,0.5506796386473051,0.31355935297307275
1488,0.32232803107038915,0.7485621239426046,0.46472800030357075
1489,0.299820344806616,0.5090802745902436,0.49326575099433934
1490,-0.07647251107483463,0.14876212535980995,0.08566308689394632
1491,-0.2947681215609601,-0.2849767100763117,-0.18341309886144774
1492,0.34628700807284796,0.37275174004237627,0.4088098483617779
1493,0.2832107467518124,0.5330153639845073,0.6377413376842984
1494,0.34075137489445695,0.638787799446056,0.6786502481997707
1495,0.19262473298340005,0.8390278841700716,0.7888406714431053
1496,0.10989466669736081,0.682012222182236,0.5660727464168135
1497,0.18582298917370196,0.1866377409362014,0.1358697453268582
1498,-0.25294986014060067,0.2544244569549549,-0.14334038306014826
1499,0.32940840909034874,0.7644517584273318,0.5390837866367172
1500,-0.1624773797466019,0.13565206546527392,0.17653548593126037
1501,0.23422374495772216,0.8823202870098226,0.6686227628478075
1502,0.0832064961832966,0.2459353247248227,0.4547822826368825
1503,-0.10905525519339516,0.9487403675171507,0.4386276675866878
1504,-0.13869597389493402,0.4133325527730166,0.06434319517368194
1505,-0.07058409220975019,0.4791294586372676,0.4069852071838115
1506,0.22755052017135532,0.4497568553630058,0.4714682978663886
1507,-0.3301934307347913,0.31410229223566855,0.2550683496031312
1508,-0.5096263345170887,0.5167393159324224,0.3759256801934928
1509,0.0008841221056118389,0.498039823665414,0.24731807421203747
1510,0.2511304574907785,0.5667301344639896,0.14388408325531343
1511,0.19997097893082844,0.8607038405078403,0.4807352523472636
1512,0.24042762311912189,0.55760790574221,0.43185702032542284
1513,0.46380425281884724,0.8564658231859752,0.8278024509652804
1514,0.012989196596734412,0.21764947398418052,0.1980029515650177
1515,0.03630309060523007,0.5663946895960059,0.32104598477463253
1516,0.13250707693759606,0.5246554613807412,0.38348632804174276
1517,0.210710911722176,0.3532357972803604,0.26689743955763834
1518,0.39697728927285975,0.7588744498665193,0.5216256760817187
1519,-0.22961249883792,0.10294182495655896,0.11000261559039914
1520,0.2314164400648032,0.36254638813469664,0.35124006238596617
1521,0.5229738452778753,0.7547785160138389,0.727167201629729
1522,0.27616287502858045,0.5629497560173738,0.5401816574702423
1523,0.01995158942095661,0.3018237251527493,0.2514209629022518
1524,0.08132601196289556,0.6761235354443736,0.5569485940427082
1525,-0.13521029529639614,0.8202133353092868,0.40950956351504036
1526,-0.12061030088026685,0.2377409215152308,0.32786888370641665
1527,0.0433644668077514,0.6643205733487172,0.5439324104763905
1528,0.24045040208858218,0.5195440014955323,0.46585659034266913
1529,-0.08995304628058555,0.18569283111316162,-0.027023381154712416
1530,0.3942337137310019,0.42095327658186094,0.5065749170377492
1531,0.44999405041842244,0.6290302768576593,0.7671520065930973
1532,0.196092300203973,0.8164498971575588,0.8907948038477485
1533,0.0644017869989109,0.9314065105035572,0.07182244017489124
1534,-0.0019033050573375085,0.4654256954723104,0.3530050925277456
1535,0.26278091342619814,0.9095084944126399,0.7483731071985497
1536,0.05723989707847724,0.33605583972683567,0.32563338710500206
1537,0.1457901849464422,0.7520052681240476,0.5503858647794999
1538,0.29364306302319454,0.27116394983897224,0.34693276972608983
1539,0.8616568050934242,1.0039060962513895,0.7241505818283631
1540,-0.17159366381157165,0.34345679623695086,0.03243112399790649
1541,0.02364984245094894,0.6704184932589572,0.4300345685610937
1542,0.0533113099231955,0.27865126918043087,0.2598908173371458
1543,-0.016202832967336087,0.10758923387375322,0.06845778493707343
1544,0.6793860349754416,0.7011709158776489,0.6731160656792664
1545,0.6689635651138228,0.5782820427198855,0.7211041477046196
1546,0.16811638414554375,0.5158951870816618,0.5337705746976483
1547,0.5447720268538596,0.38910249433170324,0.5232911308244667
1548,0.04994209689761568,0.6475954297229956,0.44408520350085956
1549,-0.13528190159324247,0.394214615478366,0.13800248893387165
1550,-0.004992857990657242,0.17333295010086697,0.3096947759026528
1551,-0.027959907891048536,0.3861059274006286,0.26977632767361204
1552,0.017024761007120158,0.3547955851641611,0.49625498738333645
1553,-0.2608096727799606,0.11138504482590197,-0.05066117350076865
1554,-0.070574690065716,0.19457201677572553,0.03745665218246265
1555,-0.044449030479319744,0.3161002968764143,0.1927855332621244
1556,0.4002308130730503,0.9292304369666712,0.7277706020823135
1557,0.3163125433387033,0.5783738335625435,0.7576600045015994
1558,0.3380334010787667,0.19875138727270353,0.24655644002582502
1559,0.1779985578419523,0.7057913247495124,0.5212861670390656
1560,0.0917765590874356,0.8804061000256982,0.594783287132905
1561,-0.00805891396012425,0.3956438326186838,0.21654963944376487
1562,0.11592792805601398,0.7078161490221866,0.5624126275780219
1563,0.5695034166340306,0.9314533370378328,0.8779419555543155
1564,0.2009554991748307,0.35055750311027223,0.4657061749678002
1565,0.5206120848841281,0.40444923096015045,0.7302513555600316
1566,-0.10367015754109861,0.4883003502384303,0.40353186266635965
1567,0.336177555580573,0.43428065496727325,0.44974505109056007
1568,0.10467610938266332,0.2696211160366796,0.18186059730231355
1569,0.5930997786723023,0.8680884302892954,0.9718817271725291
1570,-0.12001341289889063,0.05913588564026071,0.04259052169054809
1571,0.2015904291063321,0.42394201601393694,0.3486986378567339
1572,0.38901866935280205,0.5654769391110239,0.5926916990962257
1573,0.00843807434950887,0.7207751216844169,0.5141113326505209
1574,-0.040651766963084895,0.456415500727156,0.22872305848992916
1575,-0.0071828759349063746,0.5846130227407195,0.2986800027412859
1576,0.178819730828169,0.39862215187997413,0.28313224129221765
1577,-0.18581564507445483,0.8970623886072278,0.357939835391721
1578,-0.21328258750832194,0.7897493994633492,0.19330991692860536
1579,0.125246588069067,0.5704817755376042,0.5140190494310117
1580,0.0822943959672247,0.5799277230858682,0.5239997585237018
1581,-0.3548602073648596,-0.35295416720037504,-0.5501190873523503
1582,-0.10496695146494034,0.2202120172349788,-0.1869740999292606
1583,0.06324743803049916,0.8638533205112878,0.6069168521326139
1584,0.0024367263851632352,0.5869126770501177,0.5866203786277656
1585,0.46706830458900483,0.19631474294557233,0.24464127060542165
1586,0.325030903569431,0.8806706949204427,0.6123328242192642
1587,0.0077691472221906276,0.6408041520454631,0.3654449755561344
1588,-0.34442103536548563,0.30480276908176246,0.1669685065759349
1589,0.5152345826484155,0.625769790380784,0.6455632780023863
1590,0.34759573409682953,0.4371944035754754,0.5056780244121762
1591,0.04852510378861994,0.3815195956519508,0.3996139594961832
1592,0.04632883150712649,0.5463819861729959,0.30672616497822525
1593,-0.595017015590192,-0.18881039589481807,-0.6713005008922862
1594,0.030878443689966402,0.22188853448464932,0.11365732420558843
1595,0.0456132475241182,0.3228844362544908,0.05659448645777971
1596,0.3005963158033932,1.1304452678021029,0.5108226451462782
1597,0.19732788530360987,0.4627460938430212,0.7123412362430679
1598,0.396659339100631,0.68561987354534,0.6802218540757194
1599,-0.08593939755941805,0.5200904854894233,0.5237415741364707
1600,-0.3062354397462313,0.33218546150383277,0.0010928930695073755
1601,0.167256459721373,0.6051093723141668,0.515118971171603
1602,-0.23851067708776696,-0.1293884333890906,0.043364920983566035
1603,0.11420517099498985,0.6676761004474965,0.4247348861212193
1604,0.11138898745414845,0.29909530022352704,0.268100903097744
1605,-0.2331030645466125,0.1150063988537312,0.03828610002270919
1606,0.007306328339284161,0.6125358773420184,0.28150201944645065
1607,-0.27808774039705003,0.11681534466348296,-0.13583287997911023
1608,-0.4119683577540143,0.45972444478638075,0.08822465030287073
1609,-0.047840043200910815,0.33947705966434116,0.27145194054309707
1610,0.17940355801850233,0.5581983660009461,0.6061430198814209
1611,0.5339842975235223,0.701701114260576,0.6354553563551254
1612,0.08236000232813313,0.2001345188112369,0.20730238110469398
1613,0.37016239490572395,0.3836702446309599,0.5574376098098649
1614,0.1455522552447,0.6391294375351453,0.531772391688505
1615,-0.23726729823564344,0.08871148882975645,-0.12199668078898988
1616,-0.04943922134610508,0.14988797565320547,0.29378209683442746
1617,0.219407156139971,0.33458568339292744,0.5915070501345852
1618,0.38223869342953304,0.6405625276382773,0.7034372504970496
1619,0.5992176710868173,0.627308462793166,0.5404954420657972
1620,0.0918796003864884,0.3555726829104698,0.22464053290279956
1621,0.08248186337904391,0.4581488668432861,0.406155441709292
1622,0.8191823991905989,0.8555363106464218,0.8619828971832701
1623,0.3738871612442291,0.47891983423692935,0.5587726101216508
1624,-0.033409268555742215,-0.004742750377680673,0.05481306647210172
1625,0.00701242522449926,0.5569073818092874,0.340951538075205
1626,0.2552199293209978,0.7390726948522126,0.5739926464534301
1627,0.057898540957199145,0.28788222345517916,0.2772081850089563
1628,-0.056017484459164324,0.32683833260844725,0.036034477188843984
1629,0.23606995259655178,0.3998306731008772,0.338448056708709
1630,0.1345862331597395,0.5242228133251859,0.42550191722222
1631,0.03823436989960845,-0.049178170903377526,0.1008867535606766
1632,0.010411943711491069,-0.029833269519530352,0.11244269405157822
1633,0.07370855925278502,0.25607450096669754,0.30215184352420865
1634,0.08923013178638163,0.32147793051262197,0.37063129214815504
1635,0.4596890173186693,0.5067737880996074,0.4422289585449853
1636,-0.17356998107151364,0.004959697482566866,-0.12175377005699574
1637,-0.07985990606246675,0.47212929438619716,0.5233434585369348
1638,0.03378015319358149,0.7785543005130934,0.7700049751165025
1639,0.0992094195781261,0.3444797223044124,0.38052683094344864
1640,0.24080889799638133,1.0169431813154979,0.8973349508211051
1641,0.07009418148770725,0.8092374677996694,0.5633326806877127
1642,0.053767703637664636,0.47496570082577266,0.4158667379044911
1643,0.016625992175789243,0.4992603380175551,0.2806421566280645
1644,-0.07064502515324655,0.3126489876907866,0.23548156808442403
1645,0.6379760515941607,0.6356342151264334,0.6870784098972892
1646,0.8423090820866802,0.6848454427659094,0.6535557314942478
1647,-0.2235700054456014,0.07384000261613466,-0.027001484132133984
1648,-0.13176562949783469,0.08651556669299368,-0.11901953169409306
1649,0.30255426154534754,0.6749237823783432,0.7373866643797541
1650,0.24767219576628974,0.6686012082992198,0.5505150252256982
1651,0.20859620204735255,0.5873116912310792,0.4669272060841157
1652,-0.06643192912221721,0.5818499960177637,0.3931192450915666
1653,0.2951976453816936,0.9660877992516962,0.33607076118101453
1654,0.28314366855429496,0.7776560797362663,0.5172077323644714
1655,0.60100691573098,0.8454182740219963,0.7744579099555398
1656,0.42876472635431656,0.49843927044334957,0.5234990649490703
1657,-0.15120013626464227,-0.3772521354271595,-0.06239041926063131
1658,0.23267997270513732,0.3234659024682279,0.3328364763920792
1659,-0.5064547523747798,0.027824199822453634,0.025597448431622507
1660,0.3229885211970204,0.7357077351943818,0.7692694889216157
1661,0.40660578732499736,0.7404411357176353,0.7082980641771172
1662,-0.12744556124680995,0.12601231597362644,0.22327758487425695
1663,0.12728278991680295,0.22749673062455905,0.26867070316089786
1664,-0.27301742616099756,0.5963900336923338,0.19701398379790655
1665,0.1206835575871104,0.43350399673419515,0.2822874038391272
1666,-0.026286315090856067,0.42221667421163206,0.5078912583683701
1667,0.12876665584047184,0.4956242153738188,0.33980017485534214
1668,-0.1963157549591783,0.441703788691744,0.18459583464730658
1669,0.20808307262758782,0.07232417890294544,0.24599318296614137
1670,0.11480106079972081,0.6956405017378019,0.4694580306756107
1671,0.14208187566283662,0.8594824990052633,0.5018328876852424
1672,0.34549026489382656,0.6364283311467483,0.3870074611682163
1673,-0.06990887530170943,0.9192269268530168,0.6380586703390287
1674,0.41283362846964444,0.6232949032022552,0.6533973075187496
1675,0.3633966006887503,0.4799350717696161,0.3932327615712619
1676,0.2478581976772254,0.4508378821514297,0.4422418703912019
1677,0.5448728526504719,0.8007339586102407,0.6248540945495674
1678,0.22644317257779759,0.49347022864736656,0.4582186464620628
1679,0.23213317460408128,0.2690652173178721,0.5442063954208366
1680,0.021299718463414087,0.9678525754624631,0.7002431649554429
1681,-0.09385501064162265,0.5308351498127187,0.4746398980797608
1682,-0.1651910307946336,0.7104114263960335,0.29445874405258293
1683,-0.10061560047664762,0.264392725491542,0.4405140320220117
1684,-0.15256026299675213,0.1642694935516062,0.12375302823860139
1685,0.14000845918926555,0.12711223613934505,0.07907317722723986
1686,0.050784822062046854,0.20691823055579922,0.21283023937270312
1687,0.39902829694486647,0.7099656565932413,0.8182267871784764
1688,0.31768903949476157,0.24560441482559847,0.3391413246580783
1689,0.32325811039050933,1.043781570967679,0.9287860757960534
1690,-0.08642866104549646,0.6950906516020111,0.32104434802551696
1691,-0.11996372073734582,0.4223883607445349,0.2788947535024003
1692,-0.35216141045448157,0.14826536152319425,0.13930876172034515
1693,-0.24377129188575408,0.20285058005724796,0.05773092261813707
1694,-0.11837989066701382,-0.23036399640222777,0.03804034824202363
1695,0.36563806827004847,1.1680585412469136,0.5532102901253889
1696,0.3136548037336542,0.6866922382983116,0.7426006664653182
1697,0.39063023983793016,0.6528633976565872,0.7057213143993715
1698,0.25715697683534355,0.5402400893789036,0.5592515172311547
1699,-0.27984611629705247,0.329497050756313,0.006463356937273449
1700,0.00515032244120253,0.32208539814300774,0.21858734852479217
1701,0.36411512879686037,0.6058795172504832,0.6191781873506234
1702,-0.04506266208826969,0.6897180905581524,0.6372082986829377
1703,0.09303097369149382,0.7273661002823851,0.5157938146937111
1704,-0.03533818520982109,0.6215486344912531,0.6053582470609761
1705,-0.14290644174283396,0.5873733815131378,0.39864883617858465
1706,-0.11104938027153576,0.5862322529873607,0.3755480467291601
1707,-0.003137896356177358,0.0839652472041564,0.25855822145592927
1708,-0.01550839838723197,0.2263492281556605,0.2251012354011604
1709,0.17821745243165676,0.7562713437620707,0.43103875990428725
1710,0.4770079675762394,0.9599763619603785,0.7957348389278914
1711,0.2402629463162284,0.6844921455536767,0.48804994871858676
1712,-0.01813941765034179,0.75234884861599,-0.0015152443784341024
1713,-0.020125005246118922,0.1986814037706855,0.04687968005907084
1714,-0.06271533537579035,0.6636300013988754,0.3165909547144213
1715,0.015509161077437439,0.3952685416017839,0.4714481850433113
1716,0.2006583250158299,0.45953307690017925,0.4789317404424053
1717,-0.41096467457211355,0.6055851348366845,0.26156101747581906
1718,0.15968131149739334,0.36942643698329775,0.34752613304311225
1719,0.31045788364970817,0.5459487093193873,0.5107794775838339
1720,0.38763872950614936,0.5981740845738762,0.6164264508921294
1721,0.055182359988781564,0.825475333416247,0.5671390272929515
1722,0.12248316168128437,0.5567905235356293,0.4935549252709118
1723,0.3458298566291463,0.7119402054079649,0.5354698437295758
1724,0.004959927419995032,0.5288989827791223,0.4119015240288206
1725,-0.04692288694006949,1.0525461571377637,0.6106551080421333
1726,0.16502924615790995,0.26936837292617544,0.34379313855242605
1727,0.32766002133409067,0.6819814261184035,0.6268206502600374
1728,0.6963344017070161,0.7142356527289416,0.9936248622127066
1729,0.4685966949348774,0.7453911565800438,0.9113551993848468
1730,-0.14679811869754225,0.5728589548324032,0.3091218339084179
1731,0.7506511160261818,0.8214324577800114,0.5889096382931883
1732,-0.14425702908009458,0.3268133693811033,0.2791586933129658
1733,0.9656097392103632,0.7156186467022599,0.7409557774266071
1734,0.12055153245587798,0.15487543094276565,0.4055869030374546
1735,-0.2265678790198924,0.33498583704685936,0.16204612475686497
1736,0.10688510624387931,1.1427146479484043,0.3204256677335818
1737,-0.04987799779312906,-0.070861576031283,0.12141649852748591
1738,0.24961854077094722,0.10262437663825943,-0.055097107380683505
1739,0.26250940597484873,0.040578951911797737,0.3601438061596926
1740,0.2537078887830735,0.35083985485319735,0.2996733168623391
1741,0.35672401613428056,0.7488120070959461,0.6441057242906
1742,0.19879309496202546,0.5576848943469714,0.03302814621872698
1743,0.1761519969562454,0.30076211467179254,0.39007100083862556
1744,0.15707833451512296,0.48792751434058285,0.48401939855059406
1745,0.29530835853826776,0.4896493350810033,0.4753880118626459
1746,-0.090718521244013,0.28116212852336764,0.08056822391284185
1747,0.055284624286675084,0.5446771307990211,0.5452348090346767
1748,0.11486948257747043,0.9397447660831443,0.46773789228957924
1749,0.2452741941394221,0.711050680259165,0.3526679171417542
1750,-0.33441500581041733,0.12389183854279741,-0.0652222518663778
1751,-0.03601077921487388,0.14122484577296965,0.11915749055092548
1752,0.17600858454195947,0.43336189113787094,0.40295288504551263
1753,0.05342519181824222,0.25823264714349276,0.19971447324565733
1754,0.6389700028704209,0.8740072135156168,0.6791765737708759
1755,0.2335956153923597,0.6957571095066135,0.7399360957708042
1756,-0.21176597933590163,0.24455669572111738,0.16626332884821834
1757,0.01771469798519255,0.47854555036079255,0.40167484296092476
1758,0.29093228414000705,0.570923100862308,0.4891312670736421
1759,0.3737426188276512,0.7486582734037099,0.7351534163659434
1760,0.14390484357338212,0.6315916951920574,0.6166787069648659
1761,0.05979477469708143,0.6397799105728655,0.48998647041634524
1762,0.58239571554634,0.7633423820998446,0.6823779496319983
1763,0.030144311654401235,-0.058914963901999226,0.18546447802488553
1764,0.41279637117559176,0.5751201640595373,0.4866459230195362
1765,0.08807663317266871,0.6489295951587418,0.49239069331257806
1766,-0.12537462836859992,0.45398297158727735,0.31076362605258073
1767,-0.0893266386312169,0.3175737270103401,0.1954429502423639
1768,0.38226499045326445,1.0138897404336789,0.7636469837642096
1769,0.1757780672782567,0.3198671299401377,0.3055829423511589
1770,0.14311865598958357,0.6258531936955889,0.5767562349937982
1771,0.16045223978155873,0.21668089292770223,0.2792029179188252
1772,0.10388073853840095,0.25265910347903375,0.2849217800656272
1773,0.31025712775227404,0.5007913207180412,0.49798872351791174
1774,-0.06716601501914156,0.249765300071712,0.2193094867552974
1775,0.196674386976164,0.6104854900458605,0.4651114108270576
1776,-0.12703801892995362,0.4897712312173731,0.06716145051451924
1777,0.31512034254269106,0.6335126280437611,0.5480385254750373
1778,-0.03843586466718192,-0.1808867723069926,-0.12405902625505966
1779,-0.06490695215335714,0.20216811123858153,0.18714037530305103
1780,0.38343045340901943,0.6277814325329757,0.6189013695464234
1781,0.2885016215362388,0.7219360548896397,0.45732323088718563
1782,0.19082358853733064,0.3424181323216964,0.33956698436095284
1783,0.3510780793365541,0.4749827274337575,0.4047364535651547
1784,0.24280653972416077,0.5648859045404294,0.5531409108369341
1785,-0.08195234249823456,0.11128665628914636,0.25161167700889675
1786,0.1944966452194757,0.6376063539082703,0.6360265821730879
1787,-0.3261302633438872,-0.20687786813482742,-0.13631524547054702
1788,0.3545136859820135,0.3691931971153124,0.25335356963679306
1789,0.4743791029725526,0.7075039018745855,0.8370005078942081
1790,0.7605072222602558,0.7499559248273797,0.918110953954375
1791,-0.13780320404618923,0.2518346770284279,0.18262853299979215
1792,0.20524527324903,0.36875431468975584,0.552808559586156
1793,-0.15291757937035713,0.17290327351338455,-0.04265557640872105
1794,0.04529034664917994,0.6259189217439112,0.42076556420158084
1795,0.20591581206694654,0.8934182563913858,0.7733424725454562
1796,0.08566396146187664,0.30568998402110353,0.30653226692024316
1797,-0.29430253298041886,0.2762405072438354,0.1506173898106695
1798,0.02998265427243551,0.40191045357999855,0.23704798381020895
1799,0.20102045338580127,0.37279040862530904,0.6783198391850404
1800,0.25786860334042655,0.38986138881521887,0.37107779579710376
1801,0.8006363150104375,0.8515664200973261,0.8930711464156673
1802,0.40118093458646636,0.6750287900756934,0.40575661180075856
1803,0.3422220552904453,0.6509032574490405,0.44081844678867194
1804,-0.0321655811535434,0.3359652129561749,0.2966126000176235
1805,-0.04184037679774722,0.2011227831326959,0.1401850195932022
1806,-0.20457364209119805,-0.21471279919979014,-0.17361354144874672
1807,0.20481414571353412,0.7706839511782724,0.1326834316287779
1808,0.3000677004450067,0.7120529550321384,0.6673791026930678
1809,0.1437590173780093,0.37068598166864647,0.18447587612345745
1810,0.11293971207618164,0.6736960783575516,0.5736466987334677
1811,0.19342441940659505,0.4336613713374844,0.45990843512693885
1812,0.18572492224332007,0.12208618460659144,0.34749332766370666
1813,0.32543892963762705,0.4700267543785485,0.30038109083969894
1814,0.024331161139642322,0.9258510022166545,0.39908909307955026
1815,-0.24701969948484578,0.05633593959029756,0.017054005028223296
1816,0.844374367074451,0.7551421826393049,0.9477158520249579
1817,0.1235748567202459,0.6243806673195383,0.5908616151653154
1818,0.3932524407096682,0.5652810554885531,0.5983460191750961
1819,-0.023729305002365392,-0.3247351537687057,-0.16142388760345167
1820,0.22469305153974348,0.33344643934185314,0.4073962512128926
1821,0.10179891620492276,0.7493508074056332,0.6102875880817633
1822,-0.027943172589936543,0.05442108838985391,0.04723530999258698
1823,-0.27782025494343293,-0.38519627559059655,0.0015439877607011077
1824,0.48497348530686923,0.6047854862212787,0.4534295661169226
1825,-0.0031942685607558633,0.27292109414781107,0.2578137461241539
1826,-0.031245651164801564,0.010629756252906271,0.10266665830523698
1827,0.1296315339104625,0.8026028345451884,0.3119073524073937
1828,-0.19483930223031823,0.5307311846208855,0.23518152118000676
1829,-0.017420651913328575,0.37673195523635417,0.2093373345245863
1830,0.3504532256051359,0.9962066873201392,0.6930851510327007
1831,0.1146671821402403,0.5629276979781943,0.3868306872479439
1832,-0.015027840590816417,0.5325344175125704,0.21116647107045547
1833,0.18956624407733902,0.14645978928329442,0.24159015069796852
1834,-0.20540245410637456,0.20095874585397666,-0.118958120834383
1835,-0.07517942590802563,0.34936137765546,0.2934087271722148
1836,0.09506971852031514,0.03828414869662238,0.15666898876838298
1837,0.19814165691751384,0.2971806021468291,0.5595696150965853
1838,0.5342551313916966,0.6021078749989315,0.688141788552168
1839,-0.039810926143735256,0.049233621106241306,0.147185214576174
1840,0.06622785639202809,-0.022366324090192072,0.05878895116470735
1841,0.0187740727557246,0.19099627039819797,0.25304215149491044
1842,0.06987020152835813,0.7635468178877738,0.11862192421020118
1843,0.6979833115473921,0.7426456279236916,0.6826998529670849
1844,0.9787737844780918,0.7075143642360243,0.8433532471915836
1845,0.4584181259323123,0.6954090877652426,0.45748295607478834
1846,0.18502631530765834,0.4456907428147809,0.5105099819356207
1847,0.5060276739382149,0.6689609035310368,0.6839194453341854
1848,-0.0007500026593191628,0.5248836719090539,0.36647839870159976
1849,0.4126719441930231,0.2104287105706664,0.4315890450937717
1850,0.19113006397069182,0.6757660304120257,0.6384226929026955
1851,0.0317669486059561,0.2515191942936634,0.327082699634551
1852,0.02688020453888879,0.5977789725883778,0.5177236008914938
1853,0.3050627050841409,0.5320977928100203,0.5023808783997984
1854,-0.042742089262808765,0.5937105729192008,0.30668830034265554
1855,0.2793831565830083,0.7563334347687928,0.6749300617029946
