iteration,sr2_accuracy,sr2_confidence,delta
1335,0.28017304068775695,0.10586142028490719,0.17431162040284975
1336,0.05803308076129032,0.01549570100983444,0.042537379751455884
1337,0.016481545880369763,0.0005177746617283097,0.015963771218641454
1338,0.09282840275476145,0.06469715182685776,0.028131250927903695
1339,0.15576437785648456,0.034888263432840017,0.12087611442364454
1340,0.0008490258590405642,0.0016727092115855768,-0.0008236833525450127
1341,0.09480779144684348,0.026116105875861773,0.06869168557098171
1342,0.04841825896342722,0.05800543614418707,-0.009587177180759854
1343,0.13091204117363509,0.03460905322347141,0.09630298795016368
1344,0.026091966196662764,0.01353769477415434,0.012554271422508423
1345,0.031749789058585165,0.011346730898517898,0.020403058160067267
1346,0.020934079018042562,0.004301677784169566,0.016632401233872995
1347,0.01043623587963316,0.0038779632630362437,0.006558272616596916
1348,0.15543210090386161,0.0848405161075203,0.07059158479634131
1349,0.12560449477151625,0.030447164393520354,0.0951573303779959
1350,0.09976458217813644,0.03386446665284104,0.0659001155252954
1351,0.042200795975985916,0.013411199012208774,0.028789596963777142
1352,0.06439385354665428,0.058124778031842794,0.006269075514811484
1353,0.2415512661301773,0.12733026772423972,0.11422099840593758
1354,0.11562371826703055,0.18008000972111626,-0.06445629145408571
1355,0.03116438373921615,0.0020102156624349776,0.029154168076781173
1356,0.1275744688901549,0.10790367729509032,0.019670791595064574
1357,0.09916794623376457,0.07896570884503618,0.020202237388728395
1358,0.18737168670155646,0.07241479929302086,0.1149568874085356
1359,0.08756115406188492,0.08187170368231422,0.005689450379570693
1360,0.02382377573747796,0.051873385353779056,-0.028049609616301097
1361,0.15126951366003238,0.11636848238943864,0.03490103127059374
1362,0.08482519761907259,0.05486523736821791,0.029959960250854678
1363,0.07055053481515683,0.01998707757516549,0.05056345723999134
1364,0.09814631836309606,0.06424389208344039,0.03390242627965567
1365,0.07692749777694807,0.03026229205108577,0.0466652057258623
1366,0.048031057916132935,0.0429662310851171,0.005064826831015834
1367,0.1353415392411813,0.104686619007754,0.030654920233427307
1368,0.039409348590964455,0.01593877103477126,0.023470577556193195
1369,0.0717946143981899,0.016825963266240307,0.0549686511319496
1370,0.23000695595476717,0.1578423116331631,0.07216464432160408
1371,0.20519362492791227,0.030228437019421017,0.17496518790849125
1372,0.03349007031204809,0.04574509605092281,-0.012255025738874714
1373,0.06752949613710557,0.014783452087701487,0.052746044049404084
1374,0.0721329780594262,0.004263784437413265,0.06786919362201294
1375,0.0972546898884229,0.049469469610160854,0.04778522027826204
1376,0.02708578714079468,0.0005264050548240418,0.02655938208597064
1377,0.0956839288376865,0.07240723334119348,0.023276695496493027
1378,0.04246462899285752,0.11886547167261508,-0.07640084267975755
1379,0.15257010777179747,0.11003407013049593,0.04253603764130154
1380,0.088337657786143,0.06636358355081551,0.02197407423532749
1381,0.04560635872798802,0.0312271464630115,0.014379212264976515
1382,0.054841000001421225,0.03499297842662308,0.019848021574798147
1383,0.023455528026260386,0.14978573936298423,-0.12633021133672384
1384,0.11330612865635215,0.05798421882864646,0.055321909827705684
1385,0.12491563315119003,0.10452210290969033,0.020393530241499702
1386,0.04448479712383713,0.012875068920447652,0.031609728203389476
1387,0.11490036037890416,0.0362547238977613,0.07864563648114287
1388,0.05483807351238745,0.045236530975256595,0.009601542537130858
1389,0.0876312645229882,0.03755481992626053,0.050076444596727665
1390,0.036862756591019785,0.04027593532384033,-0.003413178732820543
1391,0.050938454111456144,0.039653262640090836,0.011285191471365308
1392,0.1454746520147442,0.03634142373372573,0.10913322828101846
1393,0.07494544572077066,0.05487678067135038,0.020068665049420287
1394,0.016937644091232884,0.0008176914242568056,0.01611995266697608
1395,0.07126157297148028,0.0829019684377128,-0.011640395466232523
1396,0.14395351918710297,0.08541735822093888,0.0585361609661641
1397,0.10437855220197234,0.06553765509109011,0.03884089711088223
1398,0.02229891363299452,0.039142624526705916,-0.016843710893711394
1399,0.09509387252334933,0.06685518959008696,0.02823868293326237
1400,0.08762216366647069,0.06899904852393368,0.018623115142537006
1401,0.017704231087272482,0.004384002623091243,0.013320228464181239
1402,0.06735801879028047,0.05191704077679915,0.015440978013481321
1403,0.04910476408708486,0.006487049433999803,0.04261771465308506
1404,0.10254768140420978,0.011674119708986352,0.09087356169522343
1405,0.04308611692928199,0.02603252540412271,0.017053591525159284
1406,0.057275162314059824,0.05903342925468669,-0.0017582669406268625
1407,0.023688757664728,0.022358266531140703,0.001330491133587297
1408,0.07910592566680885,0.013247368793640968,0.06585855687316788
1409,0.19804359838198538,0.13981966466728113,0.058223933714704246
1410,0.04815399166894363,0.042207792817965606,0.005946198850978024
1411,0.07836583381561046,0.025465491533607776,0.05290034228200269
1412,0.18397426454252397,0.19775724916786352,-0.013782984625339556
1413,0.06587169905725887,0.09835953709610845,-0.03248783803884958
1414,0.04292515875674641,0.017792450602172938,0.02513270815457347
1415,0.05331266975205362,0.059781045403496824,-0.006468375651443203
1416,0.055025263754512554,0.012236969598861336,0.04278829415565122
1417,0.10340539059157827,0.029062773067447867,0.0743426175241304
1418,0.13093989437895748,0.10076762464742484,0.03017226973153264
1419,0.14262179019622223,0.04114463413517566,0.10147715606104657
1420,0.08494968511723855,0.046251480523838984,0.038698204593399566
1421,0.10981016083865103,0.034724645965460654,0.07508551487319037
1422,0.12046500789831882,0.09046020635141627,0.03000480154690255
1423,0.09371528577255028,0.021295054126268642,0.07242023164628164
1424,0.08005474698435266,0.03024990288855811,0.049804844095794554
1425,0.16499163242614467,0.11415031081348259,0.05084132161266208
1426,0.09757564123925344,0.019122476822358236,0.0784531644168952
1427,0.09545107993431579,0.10205447640436927,-0.00660339647005348
1428,0.08691721986067591,0.017361697329543513,0.0695555225311324
1429,0.04178873015838869,0.017922558250502485,0.023866171907886202
1430,0.04870406452537479,0.021167812504033656,0.027536252021341134
1431,0.033500074109275024,0.0072780321590215635,0.02622204195025346
1432,0.03339355070298644,0.014054510809148324,0.019339039893838117
1433,0.07406400364843058,0.07296045711740673,0.0011035465310238468
1434,0.054435733350693405,0.0391595302138138,0.015276203136879607
1435,0.019329023254985644,0.05421759447541086,-0.03488857122042521
1436,0.08277766242660678,0.05902080052174252,0.023756861904864257
1437,0.039853737095731256,0.0014720774562375638,0.03838165963949369
1438,0.09964185991347474,0.07514439394424643,0.024497465969228305
1439,0.13256376902229494,0.08015621524988137,0.05240755377241357
1440,0.17450744503981908,0.039866868167469205,0.13464057687234987
1441,0.03423818086090391,0.01005898197836963,0.02417919888253428
1442,0.0650741870199183,0.048917785801312674,0.01615640121860562
1443,0.05625483543604726,0.013199821710242365,0.04305501372580489
1444,0.12275783782541472,0.134366755592626,-0.011608917767211291
1445,0.05888318792281011,0.025099430463508487,0.03378375745930162
1446,0.06145814938554439,0.009890628119441192,0.0515675212661032
1447,0.01600220551103837,0.015705048666176613,0.00029715684486175675
1448,0.12425517818537557,0.10451760317769776,0.01973757500767781
1449,0.15813856938005189,0.08376162331702752,0.07437694606302436
1450,0.011541467555461593,3.3261428811437455e-05,0.011508206126650156
1451,0.05036234824778618,0.041883575557075114,0.008478772690711067
1452,0.09170102661022439,0.07218926117481173,0.019511765435412665
1453,0.11405468472493108,0.07803099260315349,0.036023692121777584
1454,0.08506506634704047,0.030019632602204194,0.05504543374483628
1455,0.16161425237761096,0.207645357216527,-0.04603110483891604
1456,0.08833157427527427,0.07582148193465688,0.012510092340617396
1457,0.15791668475088427,0.050879126583050494,0.10703755816783378
1458,0.08338064161554115,0.06451040012804055,0.018870241487500605
1459,0.0914038000614239,0.12404874870159455,-0.032644948640170646
1460,0.12687960146501687,0.025358804988159678,0.10152079647685719
1461,0.05750271751536151,0.024435557954803233,0.03306715956055828
1462,0.0382353420974173,0.026204388341516727,0.012030953755900575
1463,0.03906205388094519,0.0012040364960326233,0.03785801738491257
1464,0.02962938588445274,0.0009492666563046814,0.02868011922814806
1465,0.05885569346178965,0.006453402285491072,0.05240229117629858
1466,0.17925254998225926,0.07341609431068641,0.10583645567157285
1467,0.07775229016529839,0.03711137618064464,0.04064091398465375
1468,0.1448752842021025,0.07703705735207289,0.0678382268500296
1469,0.13193796961311388,0.09620858464395854,0.03572938496915534
1470,0.17795610923983762,0.10082809272665672,0.07712801651318091
1471,0.08625539747531874,0.07530915619821232,0.010946241277106417
1472,0.11962564423265754,0.02593597724553831,0.09368966698711922
1473,0.10242976645768931,0.08286475819694605,0.019565008260743255
1474,0.1798857288067851,0.06373120088455397,0.11615452792223113
1475,0.10154994132240447,0.0317017899674521,0.06984815135495237
1476,0.10076975201029315,0.042691621563093474,0.05807813044719967
1477,0.03530304822876573,0.03898116866168133,-0.003678120432915599
1478,0.06422821465081963,0.04334428399100909,0.020883930659810535
1479,0.04776483397859599,0.019851571551588787,0.0279132624270072
1480,0.1037610816033897,0.20001065541717356,-0.09624957381378385
1481,0.09739201858267799,0.12355356353797975,-0.026161544955301763
1482,0.04561024990298701,8.945411605676412e-06,0.045601304491381334
1483,0.20981536805274303,0.14277804468590805,0.06703732336683499
1484,0.10503643592484235,0.047754983590731936,0.057281452334110416
1485,0.012707220775938444,0.006677630453912564,0.0060295903220258795
1486,0.007394608920986756,0.0007503148389343961,0.00664429408205236
1487,0.13274218917740277,0.07063908207194025,0.06210310710546252
1488,0.037826427657681516,0.06403080743085987,-0.026204379773178355
1489,0.1241339428420194,0.008225098597716807,0.11590884424430259
1490,0.13371860802768598,0.08811189497448402,0.045606713053201964
1491,0.17258896846683502,0.14581057796065877,0.026778390506176253
1492,0.14104387534698937,0.09415359905163989,0.046890276295349476
1493,0.03349459361780005,0.0023909946081909217,0.03110359900960913
1494,0.03802615636578199,0.031155213638909385,0.006870942726872609
1495,0.13992335430361003,0.09395768606784682,0.0459656682357632
1496,0.31081152734533257,0.24214885101657713,0.06866267632875545
1497,0.0653342646006877,0.03755458437883452,0.027779680221853176
1498,0.047241365149610415,0.00026256492571774537,0.04697880022389267
1499,0.044522088200687815,0.013273449078737398,0.031248639121950417
1500,0.099699023470323,0.05316343626153763,0.04653558720878537
1501,0.12831008574481717,0.047520885058549345,0.08078920068626783
1502,0.12662912903270662,0.07505441304871185,0.05157471598399477
1503,0.08015898663094634,0.06124549701365811,0.018913489617288226
1504,0.05802526255283913,0.02981402613689843,0.0282112364159407
1505,0.07735818817961959,0.021072775992210024,0.05628541218740957
1506,0.09002031815445677,0.09214493102374388,-0.0021246128692871125
1507,0.10586198623227305,0.027616818971674784,0.07824516726059827
1508,0.1296235171575819,0.08118794909733262,0.04843556806024929
1509,0.02243325010490127,0.031169900047836596,-0.008736649942935326
1510,0.09843897360314224,0.05002953957482825,0.04840943402831399
1511,0.007416748533172424,0.0013906101667129356,0.006026138366459488
1512,0.08265190661707111,0.058910629512236135,0.02374127710483498
1513,0.1740634635625452,0.2253035841207255,-0.05124012055818028
1514,0.19665787881478836,0.04422805698150145,0.1524298218332869
1515,0.11320518818749892,0.0244957449484271,0.08870944323907182
1516,0.08198840148779907,0.0036697587227588757,0.07831864276504019
1517,0.10421616926990118,0.010099885040239176,0.094116284229662
1518,0.08155774187089526,0.012152782005133145,0.06940495986576212
1519,0.11360250480472,0.12385575228175183,-0.010253247477031824
1520,0.10970128275371405,0.07080681557200608,0.03889446718170797
1521,0.08165701284265348,0.04254191567233312,0.039115097170320356
1522,0.09365168344581343,0.16018228479218455,-0.06653060134637112
1523,0.049240634519845616,0.01437716227567376,0.034863472244171856
1524,0.0942562407702231,0.0920535412646073,0.0022026995056158016
1525,0.03282203181923149,0.04995267990682628,-0.01713064808759479
1526,0.011705088752055004,0.020138566108805933,-0.008433477356750929
1527,0.01671643498321329,0.0405295237610499,-0.02381308877783661
1528,0.13732579697755143,0.12888415838294742,0.008441638594604006
1529,0.10094351843240301,0.07098502126438888,0.02995849716801413
1530,0.07730588487294698,0.0448422223980276,0.032463662474919386
1531,0.14190041189511327,0.10427051917738794,0.03762989271772532
1532,0.05137542632925518,0.023660457052464112,0.027714969276791068
1533,0.039522437453143544,0.011695312100720834,0.02782712535242271
1534,0.09145181300656502,0.013998926059523353,0.07745288694704167
1535,0.158666147848737,0.07221256914775998,0.08645357870097703
1536,0.03497288431448098,0.02549664507467253,0.009476239239808448
1537,0.10575520775685299,0.06411282864494161,0.041642379111911376
1538,0.0700470008371431,0.041229559076304656,0.028817441760838447
1539,0.0072015639559465106,0.018251120885460437,-0.011049556929513926
1540,0.15653441738901952,0.020073382870080092,0.13646103451893943
1541,0.15550613211743614,0.11828380452588949,0.037222327591546644
1542,0.06437020030799101,0.002882043472403728,0.06148815683558728
1543,0.10324219257437084,0.012839509007500749,0.09040268356687009
1544,0.06603081700430236,0.01774974472640467,0.048281072277897685
1545,0.11221383080910008,0.012047711377636161,0.10016611943146392
1546,0.08928087257687467,0.03525564343819809,0.05402522913867658
1547,0.14409958711047832,0.07353499517663542,0.0705645919338429
1548,0.03743609584969443,0.003808263634384912,0.03362783221530952
1549,0.025459299252525547,0.003633430768401169,0.021825868484124378
1550,0.06082052655539494,0.05387342261636563,0.006947103939029309
1551,0.04325659394743353,0.0038695254546008417,0.03938706849283269
1552,0.1555466417646768,0.16211276307099576,-0.0065661213063189505
1553,0.07652770505492257,0.054397878991327975,0.022129826063594593
1554,0.03557392018695804,0.011623574775142198,0.023950345411815843
1555,0.05569852340206005,0.020436954878764513,0.03526156852329554
1556,0.06369849088504143,0.010470029319777363,0.05322846156526406
1557,0.08656116455331242,0.04821292756571671,0.03834823698759571
1558,0.08749642578109984,0.013958024546490422,0.07353840123460942
1559,0.13714397428727942,0.0874784997129846,0.04966547457429482
1560,0.062121316419734174,0.017144249817561685,0.04497706660217249
1561,0.16667855743014381,0.10185066520937158,0.06482789222077223
1562,0.07566270113146145,0.030441879558818163,0.04522082157264329
1563,0.08101301318706677,0.003548663002585495,0.07746435018448128
1564,0.12062842158143616,0.09686657347122762,0.02376184811020854
1565,0.10960652824694439,0.0469672149514031,0.06263931329554129
1566,0.1918860225868365,0.06869118090656956,0.12319484168026695
1567,0.13128187755863785,0.09331937014755043,0.03796250741108742
1568,0.05853216143819717,0.018068247396766157,0.040463914041431015
1569,0.10588388767170942,0.03708941506159791,0.06879447261011151
1570,0.08230904983174525,0.050883683851015604,0.03142536598072965
1571,0.04355368770717194,0.04377690034892878,-0.00022321264175684252
1572,0.10900044139769505,0.06430095006054892,0.044699491337146124
1573,0.0851682309758246,0.07758304636756097,0.007585184608263629
1574,0.0910785503531013,0.008790831653488373,0.08228771869961293
1575,0.06357553715848818,0.004735180204409661,0.05884035695407852
1576,0.11148504579047003,0.029204747923569863,0.08228029786690017
1577,0.0793448494324086,0.05795463821923863,0.021390211213169974
1578,0.044727779303798565,0.06208529614014657,-0.017357516836348008
1579,0.09291210496639413,0.0672563834718094,0.025655721494584727
1580,0.13162686264743773,0.08016420329736496,0.05146265935007277
1581,0.09833709555291614,0.12781010119771052,-0.02947300564479438
1582,0.12389709067728694,0.04195951550698562,0.08193757517030131
1583,0.06446762777521664,0.009237362975685781,0.05523026479953086
1584,0.0986075965606723,0.061769527402840696,0.03683806915783161
1585,0.085606923872109,0.010416726546333188,0.07519019732577581
1586,0.026704844639728442,9.102576188257938e-05,0.026613818877845863
1587,0.18792617127830102,0.17110949061095793,0.016816680667343098
1588,0.16649906267802228,0.09698636505120228,0.06951269762682
1589,0.10712017043568867,0.05424811076508529,0.05287205967060338
1590,0.06130659435847119,0.019748137172237223,0.041558457186233966
1591,0.18483946959468,0.0986369509666205,0.0862025186280595
1592,0.05900588976769372,0.038831815595692154,0.020174074172001566
1593,0.05996715551059195,0.04899572589555057,0.010971429615041384
1594,0.0659551951815811,0.04958370319810412,0.016371491983476982
1595,0.05843735766307434,0.0018210570033918572,0.056616300659682484
1596,0.06528583400740218,0.022676838403537958,0.04260899560386422
1597,0.02341959147039996,0.025200417836958033,-0.0017808263665580748
1598,0.1252733199002547,0.03685553934336516,0.08841778055688954
1599,0.052679150300817046,0.07979858479126734,-0.02711943449045029
1600,0.1121853995718638,0.0010634880393957102,0.11112191153246809
1601,0.03170954461612763,0.003022109809834861,0.028687434806292766
1602,0.06464028025894464,0.021239964530620936,0.0434003157283237
1603,0.10775840505032475,0.11275476004380591,-0.004996354993481167
1604,0.13735726842063933,0.052635584227120114,0.08472168419351922
1605,0.013471301530375457,0.00517113638681399,0.008300165143561467
1606,0.24949208391760158,0.09378236848763855,0.15570971542996304
1607,0.12383209156999675,0.006605001440799563,0.11722709012919719
1608,0.06750030230946702,0.023271376186248638,0.04422892612321838
1609,0.14633196865090536,0.07124197450205483,0.07508999414885054
1610,0.08829313676287931,0.08286338124514225,0.005429755517737056
1611,0.06779123025952305,0.029292785220993656,0.038498445038529394
1612,0.07105128962558949,0.0486028578101122,0.022448431815477288
1613,0.08719137752002404,0.031746067867294614,0.055445309652729424
1614,0.044849461811019564,0.024175095635704302,0.020674366175315262
1615,0.13730126257387365,0.11298558917903112,0.02431567339484253
1616,0.126401506145163,0.16280973383660513,-0.03640822769144214
1617,0.1317460457053662,0.05415440527674875,0.07759164042861744
1618,0.11854494592044418,0.08681009200248069,0.03173485391796349
1619,0.036914051718200724,0.10017327174650847,-0.06325922002830775
1620,0.1223427256119014,0.05747015820078272,0.06487256741111869
1621,0.1174596738025202,0.05569419560257105,0.06176547819994915
1622,0.0543516573154863,0.025052090155573414,0.029299567159912887
1623,0.05136303967481404,0.03173507968402578,0.019627959990788257
1624,0.09590261263220567,0.021948349353216323,0.07395426327898935
1625,0.20987337677527296,0.06560728723044762,0.14426608954482534
1626,0.13010542886090604,0.06562254472008888,0.06448288414081715
1627,0.042555033945494314,0.006404147122960335,0.03615088682253398
1628,0.17095453063824284,0.03285985392744328,0.13809467671079956
1629,0.06509013924032292,0.0834574476263602,-0.018367308386037284
1630,0.05051580897020369,0.00016833967969320796,0.05034746929051048
1631,0.18797645330676915,0.12739688353711753,0.06057956976965162
1632,0.09185621181729242,0.01878143208547922,0.0730747797318132
1633,0.07355713853962031,0.08274884226656931,-0.009191703726948997
1634,0.0631168506256573,0.024678401079021417,0.03843844954663589
1635,0.0953874269215843,0.08927617828839796,0.00611124863318635
1636,0.08858260125449735,0.06222332573173195,0.026359275522765402
1637,0.21330763476643744,0.10378910157489318,0.10951853319154425
1638,0.11554584789590294,0.07080253921430268,0.04474330868160026
1639,0.20237715313406757,0.1993411966300639,0.0030359565040036784
1640,0.07111271264448005,0.058169377402645384,0.012943335241834664
1641,0.10723099321304264,0.01939130586419735,0.08783968734884529
1642,0.1021073283222711,0.10016196194082194,0.001945366381449154
1643,0.1408615508444453,0.08619591088433431,0.05466563996011098
1644,0.08988159506253979,0.028113216054796775,0.06176837900774301
1645,0.04291448682302923,0.038788221754021635,0.004126265069007595
1646,0.12076394191313145,0.0571359642096797,0.06362797770345174
1647,0.03466524285947459,0.017018708245057357,0.01764653461441723
1648,0.01215935987253125,0.0002170450236621546,0.011942314848869096
1649,0.15756841783210562,0.14791695373257274,0.00965146409953288
1650,0.07935596273655454,0.06725245774224176,0.012103504994312786
1651,0.1474805637280221,0.05892185309004394,0.08855871063797816
1652,0.13989178188043105,0.11720182533345924,0.022689956546971812
1653,0.08030467813489728,0.016205655845468292,0.06409902228942899
1654,0.0739825566598542,0.08521636038124536,-0.011233803721391156
1655,0.11573732081787347,0.019193534771871357,0.09654378604600211
1656,0.032907587887779255,0.01332338430222113,0.019584203585558124
1657,0.05989730220051159,0.018814757241314095,0.0410825449591975
1658,0.023406687007234694,0.00790414583997523,0.015502541167259465
1659,0.10239548266985943,0.010543467731124245,0.09185201493873518
1660,0.17346344557726578,0.12989271854176399,0.0435707270355018
1661,0.14908159059210946,0.09081855006872797,0.05826304052338149
1662,0.09675280749458515,0.07493961226639645,0.021813195228188698
1663,0.038500038920224244,0.060089395137440715,-0.02158935621721647
1664,0.056633479747332904,0.016085304545222612,0.04054817520211029
1665,0.15316345972482193,0.08696770148262223,0.0661957582421997
1666,0.10372105445912183,0.11121676801870573,-0.007495713559583894
1667,0.13644425728107157,0.017493652679790195,0.11895060460128137
1668,0.02605025047799303,0.0020183355135111603,0.02403191496448187
1669,0.10355878244407468,0.079444475417761,0.024114307026313675
1670,0.14713573732790364,0.12327517582669101,0.02386056150121263
1671,0.012703500477707408,0.007838501841576972,0.004864998636130435
1672,0.05640047101679724,0.009701633748696925,0.04669883726810031
1673,0.1885898921294582,0.06748343729738471,0.1211064548320735
1674,0.09506890211325547,0.06435624365854453,0.03071265845471094
1675,0.13852979310208458,0.08275719682677274,0.055772596275311837
1676,0.11291035953068795,0.054529796199418334,0.05838056333126962
1677,0.048079323236051574,0.06404019024778362,-0.01596086701173205
1678,0.030653830430057982,0.0571729195268349,-0.026519089096776916
1679,0.0508495638652241,0.0008224984978456584,0.05002706536737844
1680,0.04654823161465427,0.03354151628294377,0.013006715331710494
1681,0.12898140760860277,0.05335570241600007,0.0756257051926027
1682,0.1206487831079266,0.07768492533736182,0.04296385777056477
1683,0.16802532798209924,0.07215745080437075,0.09586787717772849
1684,0.025344239148320513,0.04860758778634733,-0.023263348638026815
1685,0.3165476981152927,0.20464172416050763,0.11190597395478508
1686,0.07473157160461452,0.008951556107851477,0.06578001549676304
1687,0.18297385493227059,0.10964940567402714,0.07332444925824344
1688,0.17319689816172934,0.08665997409811721,0.08653692406361213
1689,0.05947751015866132,0.06790268368391572,-0.008425173525254404
1690,0.06292915436677426,0.06384240168759814,-0.0009132473208238734
1691,0.1024357313461095,0.06687724131093109,0.035558490035178414
1692,0.05950554735575109,0.022280711416286403,0.037224835939464684
1693,0.09065703728872487,0.02975719751825079,0.060899839770474085
1694,0.05856658346967658,0.06175364656620397,-0.003187063096527387
1695,0.040648479733491505,0.036789960823893186,0.0038585189095983186
1696,0.052723109322710404,0.09963916708151177,-0.046916057758801366
1697,0.04743145095750978,0.02109009692003938,0.0263413540374704
1698,0.026965273736740514,0.02747825767127532,-0.0005129839345348053
1699,0.1597112577762848,0.01923787965376067,0.14047337812252414
1700,0.07471085372270003,0.03874471171148264,0.035966142011217395
1701,0.047923103193106664,0.0226797403048552,0.025243362888251464
1702,0.043383427729102086,0.04445108968668432,-0.0010676619575822333
1703,0.053674662553643504,0.022461770307417583,0.03121289224622592
1704,0.07146327009804276,0.014693348088961722,0.05676992200908104
1705,0.05766625722769736,0.07907760421964716,-0.021411346991949798
1706,0.1312656693221047,0.07824039788283776,0.05302527143926694
1707,0.1946570108627853,0.09426133327154951,0.1003956775912358
1708,0.08432752380107755,0.17837323763646407,-0.09404571383538651
1709,0.04917706522155818,0.03591750683583472,0.013259558385723458
1710,0.06469909237288207,0.030232233028709254,0.03446685934417282
1711,0.004130453090017028,1.6351659881230773e-05,0.004114101430135797
1712,0.13360368737095785,0.02517471470318755,0.1084289726677703
1713,0.015213349042392132,0.010475205443751578,0.004738143598640554
1714,0.013024254344182418,6.47688868904428e-06,0.013017777455493373
1715,0.0437876404908385,0.008393018919207296,0.0353946215716312
1716,0.07310518889294881,0.07174632968227257,0.0013588592106762443
1717,0.07707898008249059,0.0008732025784075059,0.07620577750408308
1718,0.09585499273851983,0.022665214418622237,0.07318977831989759
1719,0.10731950902909793,0.115165612485294,-0.007846103456196074
1720,0.08468704735307941,0.0065892776905271955,0.07809776966255222
1721,0.07017064206239265,0.07402908111641648,-0.0038584390540238322
1722,0.05551250316019907,0.0005093158108833151,0.05500318734931575
1723,0.0897175213034721,0.022836096584295418,0.06688142471917669
1724,0.1249412806787259,0.046927484282059284,0.07801379639666661
1725,0.06276881364783582,0.045334410694671146,0.017434402953164674
1726,0.08932102734054981,0.049775643139282066,0.03954538420126774
1727,0.10693327177719292,0.1447795123833131,-0.037846240606120185
1728,0.05116507992992003,0.031923565764090056,0.019241514165829976
1729,0.08226939779933751,0.06795758607829872,0.014311811721038792
1730,0.042104154107880376,0.06350351306673829,-0.021399358958857917
1731,0.11410410484833966,0.022099707035188043,0.09200439781315162
1732,0.10962609725499328,0.03492664003460977,0.07469945722038351
1733,0.0809234216982565,0.06885331190712984,0.01207010979112666
1734,0.10029946311620319,0.07071811770622038,0.029581345409982807
1735,0.08991643736395494,0.04299119794589901,0.04692523941805593
1736,0.10275110678307242,0.08532442550222474,0.017426681280847678
1737,0.06912779484448495,0.04137444381324129,0.027753351031243656
1738,0.0031748665228461537,0.008508295140259525,-0.005333428617413372
1739,0.07119655053630491,0.021143591389539695,0.05005295914676522
1740,0.06618743199958144,0.07088223290238105,-0.004694800902799612
1741,0.0829119096407589,0.01671425471377641,0.06619765492698249
1742,0.12558512933658683,0.03452982695683027,0.09105530237975656
1743,0.04422035999087093,0.0003091705270853451,0.04391118946378558
1744,0.08568409244615072,0.10519270773339906,-0.019508615287248343
1745,0.07732690278762455,0.07241978596525167,0.004907116822372881
1746,0.049287433517500645,0.00018056826317125463,0.04910686525432939
1747,0.1883630947224827,0.11124017204753456,0.07712292267494814
1748,0.0953070941872316,0.08287681816999104,0.01243027601724056
1749,0.08104372800764637,0.030892930307092392,0.05015079770055397
1750,0.024838383928571295,0.003710772160767095,0.0211276117678042
1751,0.11802457136436728,0.11324933849390639,0.004775232870460888
1752,0.0638675540335103,0.03568932086853349,0.028178233164976807
1753,0.10611066747557718,0.052496195676812185,0.053614471798764995
1754,0.059339588864297244,0.007819370447947449,0.051520218416349794
1755,0.14381909683744754,0.010926542163961495,0.13289255467348604
1756,0.10946474563527986,0.08503176330456985,0.024432982330710007
1757,0.07810455357039903,0.04826609009940219,0.029838463470996834
1758,0.07487840736044782,0.08717418451502223,-0.012295777154574417
1759,0.031764445646701445,0.007034868197937638,0.024729577448763806
1760,0.08304683273181135,0.036287045929325745,0.0467597868024856
1761,0.14329399042381175,0.07623087338068313,0.06706311704312862
1762,0.2531456200916944,0.18557306587180133,0.06757255421989306
1763,0.0919584125518027,0.05245064109590425,0.039507771455898455
1764,0.03512653536137078,0.02663923646789723,0.00848729889347355
1765,0.04093660338794325,0.024056625211521965,0.016879978176421284
1766,0.14444456951404272,0.03754093496311239,0.10690363455093033
1767,0.10660223178923589,0.032453152838209376,0.07414907895102651
1768,0.013181820165321323,0.0017662584234999779,0.011415561741821345
1769,0.012674224273044876,0.009519410811461237,0.0031548134615836387
1770,0.02269706920794412,0.0033294967809488485,0.019367572426995272
1771,0.07523931793548266,0.05076875423251648,0.024470563702966186
1772,0.0632341543175644,0.011160910615940822,0.052073243701623584
1773,0.05295209194603856,0.0032311682499011063,0.04972092369613745
1774,0.045659803729793724,0.042303724665214815,0.0033560790645789096
1775,0.24319933652353054,0.16557981989380166,0.07761951662972888
1776,0.07180378293404877,0.09548646813860462,-0.023682685204555853
1777,0.02049207265422448,0.02597727035473918,-0.005485197700514699
1778,0.0462802916787004,0.002843250785858009,0.04343704089284239
1779,0.13636763973790778,0.06770709247619155,0.06866054726171622
1780,0.001376891581420736,0.002474067637324273,-0.001097176055903537
1781,0.11065745161706131,0.046844167444500595,0.06381328417256071
1782,0.19163007134201715,0.02639213165841703,0.16523793968360012
1783,0.09968721161166871,0.09010733622122569,0.009579875390443027
1784,0.10494957928115933,0.13328778924729057,-0.028338209966131234
1785,0.048233712473997215,0.04159800845062411,0.006635704023373101
1786,0.08323040526584846,0.10410143803956962,-0.020871032773721154
1787,0.028044767122087588,0.03858907276990087,-0.010544305647813279
1788,0.10688837132497442,0.03256573953399078,0.07432263179098364
1789,0.021594378299294226,0.013137992903693219,0.008456385395601007
1790,0.0642225630513592,0.06006974540674703,0.004152817644612172
1791,0.20482437096745254,0.1880504920241295,0.01677387894332305
1792,0.07336877645247342,0.009895429936942035,0.06347334651553138
1793,0.18280191395025092,0.11967909336520854,0.06312282058504237
1794,0.007056991978793392,0.010625209494598109,-0.003568217515804717
1795,0.05717718864205246,0.014647139958835043,0.042530048683217414
