iteration,indirect,proportion_mediated
1135,-0.012832731994326947,0.9294947648235926
1136,-0.00882182141842997,0.7378712975311098
1137,-0.005255994203826227,1.4610454201397876
1138,-0.01188999077231149,4.042252897647155
1139,-0.015338344582964644,2.210926754896839
1140,-0.007548774811619326,1.0489354314383856
1141,-0.013728661508704993,1.084398908852349
1142,-0.006971838907715609,1.3468275946690151
1143,-0.009788735053060353,1.205439793911058
1144,-0.009613613916755888,0.7603627920304461
1145,-0.00896040461990112,3.6541787764608062
1146,-0.009367476563928903,0.7928872220027596
1147,-0.007929040440344697,2.295426715032134
1148,-0.0061956593502555625,3.345032504321061
1149,-0.013994988439213063,1.0982566477529625
1150,-0.015322276903144168,2.3573125019225114
1151,-0.013137372149111684,1.6476851157106904
1152,-0.00953583550106499,1.6214829425030821
1153,-0.015539810721600916,6.102128950350433
1154,-0.01351218940126337,2.486254158773638
1155,-0.011956473555788438,0.8438305817687753
1156,-0.006628256245698643,0.8611146620942636
1157,-0.007501359984998221,-6.500201331359929
1158,-0.011181516201640944,1.7404996122149463
1159,-0.008962170431802651,1.0364475833584155
1160,-0.007271111187578982,2.6274226040193214
1161,-0.004968806809259879,9.7568093686677
1162,-0.01072359862700125,0.873558731397431
1163,-0.0153160139893538,1.7305581736170608
1164,-0.014330375540346248,1.1927099709004276
1165,-0.010386528902028581,0.9512086282811602
1166,-0.01636488730669474,0.8599819218215962
1167,-0.012588293226441508,2.420196535764481
1168,-0.010248660538938253,0.8246070125398156
1169,-0.008541079728770096,0.8472713128500784
1170,-0.011805579734924257,2.5225508136411436
1171,-0.012174453222313883,0.8074059581157205
1172,-0.014425583007991273,0.9355439365604135
1173,-0.007078440827107258,-7.19884198793315
1174,-0.005577665827337059,0.6653939402240299
1175,-0.008776281349824612,2.4062838930923838
1176,-0.0060499832383971094,-4.667435836023898
1177,-0.009351426437263726,0.8657762642751355
1178,-0.0101069570670649,0.6242953644492952
1179,-0.007619303843587221,4.278498007658744
1180,-0.00734141934753291,1.247014103277926
1181,-0.008497520248750346,8.952216963028743
1182,-0.011352604747546343,1.3122464759118453
1183,-0.008283092519058437,1.1131044287462375
1184,-0.007162148371036274,0.8219018500915818
1185,-0.010614376364656938,0.9192266356731543
1186,-0.009365555156538268,1.4768740943530068
1187,-0.0049255379569764016,6.7872480075953066
1188,-0.009119099145046869,1.1908979278749443
1189,-0.01210489705331031,1.8201009510325936
1190,-0.006937101339235584,-2.0879153864904887
1191,-0.013502705185203396,1.0367524990696768
1192,-0.00767080769037105,0.6875874086965331
1193,-0.011399937520555662,1.7639190827621665
1194,-0.011091467817496063,2.3639584885441196
1195,-0.009989045200010946,1.9703337994253818
1196,-0.013576978268401178,1.1728092417250942
1197,-0.010311948811627912,1.0319278368173337
1198,-0.011840312782401547,0.8124187606773298
1199,-0.014055772059978952,2.096681785100103
1200,-0.0073280475834543056,0.4921740147230489
1201,-0.011088703140252421,1.0733139566325882
1202,-0.008997701477400732,0.6086779169708822
1203,-0.013720589322890797,1.7237814300870618
1204,-0.013087565759866245,0.8113293686494583
1205,-0.007638942690689944,0.8897391944197087
1206,-0.01002754190695477,1.5109377875810928
1207,-0.009438256788303746,2.221998092225888
1208,-0.01001434330699088,1.9096427636037896
1209,-0.017380797888940005,1.30032049671206
1210,-0.0071798828659292765,0.5087373636175225
1211,-0.010332775410891412,0.8712511017617114
1212,-0.004895961958394343,0.34215237626076295
1213,-0.00498865785123597,-42.135005647803546
1214,-0.007264874272149931,3.6893147956823475
1215,-0.008545810856785956,3.8836161543330197
1216,-0.012162492950576583,-5.498665750606586
1217,-0.01043301331227538,1.1709212523908052
1218,-0.014673575218182067,0.922933563358029
1219,-0.009986143603006937,0.6914920894076408
1220,-0.006534778484747091,1.7052644280395381
1221,-0.006451063301666054,2.2375955361246027
1222,-0.011231110460574893,1.745708931166852
1223,-0.006023059311829936,0.7492800845591242
1224,-0.011889725395497444,1.2396637972303355
1225,-0.012124635782033986,1.1574980018653525
1226,-0.011201347464512958,1.2199585261627908
1227,-0.003468234852107039,-0.6049482263558436
1228,-0.006741347755024337,1.0790601460474813
1229,-0.011907801975812227,1.0403486135447721
1230,-0.011519813134942877,3.8040218691742655
1231,-0.010146116045500557,0.6258480597256239
1232,-0.008000024774752796,1.5437264528057493
1233,-0.007839232563031177,0.6936014254794396
1234,-0.008829567522217995,1.2251481810659455
1235,-0.0072875182628092785,2.3531024909928147
1236,-0.009379874937019717,0.6507735650046125
1237,-0.008914186206878448,0.6858049570848905
1238,-0.014632441059688164,1.9073297531699034
1239,-0.011813560140545134,1.4771344687384955
1240,-0.010848460305729562,1.4048489287184445
1241,-0.009145082040497063,1.4597326159954702
1242,-0.010638466806708827,1.2239505732840161
1243,-0.007869991693302868,1.24155616706156
1244,-0.011609915369824367,1.4822371833502217
1245,-0.006003869453072024,0.7789065540816412
1246,-0.011036084252001761,4.346326983880946
1247,-0.013320996007321765,3.4815233262881655
1248,-0.008119222681265333,0.6528278883381133
1249,-0.007845776926405446,1.9508937272927092
1250,-0.011381246260655929,5.903221344124666
1251,-0.010129940605193538,0.5128691343713675
1252,-0.016113866139447822,5.1279283500243045
1253,-0.010761714105061866,2.6332622476026835
1254,-0.011389098643522439,2.627903392267457
1255,-0.01611561187238957,1.5893042042716763
1256,-0.010140397533353744,59.47265820917199
1257,-0.01073036933140271,1.1653674884679266
1258,-0.013745988177751814,2.472055267887542
1259,-0.007491032251211507,1.0557780478061949
1260,-0.012435948986582037,1.0779021619556208
1261,-0.013121705525082386,1.157631355727525
1262,-0.014148885329072762,1.2173766644623094
1263,-0.007776177283909675,1.5090105654113382
1264,-0.013520167690732748,1.7003256393602515
1265,-0.008457724742805432,-1.8717711914388173
1266,-0.009697675023635438,1.2779336800351744
1267,-0.011383466604935878,1.587672387907373
1268,-0.010160864756621542,0.6012737283647261
1269,-0.008185671876156386,1.3167229079889802
1270,-0.010372467566582175,0.659996155259201
1271,-0.005702703074490976,1.4204219448159416
1272,-0.009241263342927132,1.3233021342369817
1273,-0.010512001008601892,1.7534761416124338
1274,-0.007739724874780885,0.6546670840430456
1275,-0.013696078028175797,1.326948026487073
1276,-0.008333038655339332,1.3971038457954734
1277,-0.007658604833151531,1.1131138373153833
1278,-0.012416878357027776,1.3183878304432415
1279,-0.00870689345520695,-897.9561411199642
1280,-0.011861105585895735,0.9482057030606169
1281,-0.012372463021839352,0.6935978787469048
1282,-0.011313967232148609,-11.302176944950068
1283,-0.008338168153108358,-8.223609265540206
1284,-0.00930722158207367,0.8106714131225189
1285,-0.009830267423781555,1.1852536983979416
1286,-0.004829536056121625,0.7035633048133704
1287,-0.00540407193936965,-3.1651792030010206
1288,-0.007854816595066816,1.5215442151929441
1289,-0.006765276202362013,1.1736649488271507
1290,-0.008474840073221713,0.6820803196858691
1291,-0.005046439802557321,0.6877415575590459
1292,-0.008713526832142727,0.8673803936512413
1293,-0.00697685589122484,3.9245738819854314
1294,-0.00823687846622267,5.32313632419687
1295,-0.008829882152710414,1.9139682344857367
1296,-0.009612571786088165,1.0523855556975334
1297,-0.01020484311882052,1.2281529471987722
1298,-0.008361735400410915,0.6669795377060351
1299,-0.006018313658809332,1.2250242093069887
1300,-0.009226229921615996,0.9927599045641297
1301,-0.008875550004486123,0.7848451547233559
1302,-0.005612357747028267,3.463633431950397
1303,-0.01040510630393892,1.737836646427661
1304,-0.009209394963760905,1.1650545345314043
1305,-0.009229946073635779,8.662403636376528
1306,-0.008952224159210374,1.304245753237359
1307,-0.00859472778112845,2.057112028905134
1308,-0.010473975996526556,1.117353568512141
1309,-0.005310231685407104,0.69061804328018
1310,-0.008223206682146999,2.783162931488533
1311,-0.010126749795785546,0.9020799815886046
1312,-0.021467343882847097,1.841439165948049
1313,-0.006794710124699467,0.5637094502637424
1314,-0.011560200639395902,1.1732153024389924
1315,-0.010814045253147973,1.6834208558343118
1316,-0.009412145969768892,3.046818675307191
1317,-0.011151124817956154,14.014704318645162
1318,-0.005858318477652313,0.47671796324465415
1319,-0.010867394839983037,2.05734593160819
1320,-0.013157082378534671,1.2844328811723862
1321,-0.011268129172362288,1.8795339988133963
1322,-0.009135419014213199,0.6115457799190683
1323,-0.006900672613471703,0.7427890237447826
1324,-0.008462611285411235,2.731876628818568
1325,-0.008884395713797087,1.1599325084605885
1326,-0.009820977952642312,2.3351663711056845
1327,-0.005579633795253694,8.900838897088766
1328,-0.012826182919637594,0.8267193921710329
1329,-0.010362298395797016,0.9542302094543383
1330,-0.011314283359358508,2.3081664899405014
1331,-0.006610253636095759,18.875056241742456
1332,-0.014639222795138343,1.4303964124480741
1333,-0.01255064114546257,1.4033459726649005
1334,-0.014120058873188417,1.5280109774372514
1335,-0.009152798532253259,0.8860447601782754
1336,-0.013197725385188744,3.9790275443105383
1337,-0.008855187789617636,1.194753160657221
1338,-0.01285074267662388,0.6264749615070384
1339,-0.007554522682559399,7.812352149292447
1340,-0.00918323250018123,0.8693753407801318
1341,-0.01040208541821364,2.5532658010191556
1342,-0.01288790513981402,1.051958767509189
1343,-0.009038831159869374,0.9184215009936694
1344,-0.012726526836943202,1.2019418686067103
1345,-0.008445657784451381,0.9147819248175986
1346,-0.011429212038126664,1.3026286733390051
1347,-0.006497025230771527,0.7869343566734444
1348,-0.012146988506276268,0.9006057909427169
1349,-0.013146452221895227,1.660698435015565
1350,-0.012395749271199293,1.6563457063562728
1351,-0.009988040294990995,1.9081200337547346
1352,-0.009530655355635274,1.0243593190790148
1353,-0.013360634336074822,0.8685487169374053
1354,-0.00695054020928698,0.8108615999172069
1355,-0.006196012184626825,0.4932997784719348
1356,-0.012067298294022285,2.3430928479459197
1357,-0.006513593527212934,0.5314833713218315
1358,-0.0174762569069096,1.3856004835317728
1359,-0.008203085845344982,1.1002169998772107
1360,-0.014080064821626187,1.5770776926119057
1361,-0.010086392602831968,0.951981307710646
1362,-0.008948204358614277,0.8064964966909287
1363,-0.014845257767990845,0.8784183471614861
1364,-0.007780753350036124,2.4159892804766554
1365,-0.007356032475321666,1.2749785094508805
1366,-0.006686754753374994,1.0923270612929439
1367,-0.010187984100131837,1.012376309805928
1368,-0.004566396341477859,-7.60437119785656
1369,-0.011497648791388287,1.8836059358027288
1370,-0.012840526502191602,0.8190829050609677
1371,-0.016005279012671837,0.8233873751090293
1372,-0.005505558363684686,0.7903434145328844
1373,-0.010450145820901013,0.9264110789236807
1374,-0.006279429182497134,0.503611753705338
1375,-0.00807502961510654,1.2209903389841403
1376,-0.00794966755940884,4.330739989325452
1377,-0.008413180839837803,1.5487694041466538
1378,-0.010264402326028453,0.9083566352515996
1379,-0.009864808171225222,1.9242631688510738
1380,-0.006770299219623628,1.739136380489743
1381,-0.013259774989579833,1.46127775512689
1382,-0.014239118221290061,0.9179171242944648
1383,-0.012994804393739113,1.6397090991166765
1384,-0.010126332744208922,2.328008317314926
1385,-0.008257125517067252,1.3236564095158363
1386,-0.009967710205859908,2.6935921952006714
1387,-0.006333134540939635,1.5868725899277318
1388,-0.010417346429556145,1.4749098479061276
1389,-0.011743485996978286,4.535362411590716
1390,-0.006549581034224631,0.7873131017348408
1391,-0.009561250136954493,1.7949370648725442
1392,-0.009154405069305444,2.706372963807721
1393,-0.012108023830120022,1.6980930413596889
1394,-0.012189824895736738,1.01264890112359
1395,-0.010754166449248512,2.9926306185202503
1396,-0.00752357671130953,1.130917725043431
1397,-0.011864154007141947,-2.3195398832466037
1398,-0.011375902328514998,1.714778967124043
1399,-0.010103266254234584,1.8055139306303172
1400,-0.011101048354494821,2.472515756990087
1401,-0.013393825279876826,1.525598672373386
1402,-0.01317723212242827,1.1557832896690565
1403,-0.008639239638474287,0.5435374176557134
1404,-0.011615829994972134,1.4117427992815192
1405,-0.005141681176758081,0.4542297268009738
1406,-0.012407428292128899,1.1545060459316931
1407,-0.011680959311146618,1.0017870926966745
1408,-0.009194061406269787,1.0353718031448027
1409,-0.008914626128209813,0.9815547814169797
1410,-0.009777237232601719,0.8697500856186102
1411,-0.008912882838712227,0.6131788721631996
1412,-0.016859126601794543,1.5054416707264304
1413,-0.00798991189849194,5.310787699290193
1414,-0.00847784394605337,1.368360141776819
1415,-0.005657397702498497,1.9682406442758584
1416,-0.009477140665498984,1.1127842947546196
1417,-0.006670004975763466,1.2299317083492691
1418,-0.009755012390856415,2.0481172899954796
1419,-0.006287207273087038,1.035809243705729
1420,-0.0067163906694831955,0.4663523626110775
1421,-0.008639774285574907,-4.103364589353151
1422,-0.00769103646356208,0.7226504594170762
1423,-0.011194122450422459,0.9471450990770531
1424,-0.008376794552630797,1.6180208641787097
1425,-0.009680026038206203,1.0186562730986766
1426,-0.008300299452927531,3.9045969602971535
1427,-0.00768999196578709,2.6322649988554727
1428,-0.007617484976606661,0.6703152782665854
1429,-0.013892305035284267,4.6238605592116695
1430,-0.009647611313704408,2.191111274735309
1431,-0.008180081051427836,-2.543844174131262
1432,-0.006856522092066036,4.023644303505119
1433,-0.008936387531019366,0.8460606304747863
1434,-0.012736249959758151,2.060742089990861
1435,-0.009753566033261763,0.8415399025066317
1436,-0.009383819867427588,1.136890216252939
1437,-0.013918310862170422,1.2119015497901449
1438,-0.008208956334269508,1.4799281849407249
1439,-0.005628335113133806,-2.613290624381864
1440,-0.015688234389778195,1.5610067083838655
1441,-0.011201854163280749,1.6610250138001985
1442,-0.012098372229222915,3.3716656809796905
1443,-0.00804971864818604,2.6848164512518053
1444,-0.004481963132728367,0.7305787504313231
1445,-0.009179301318999786,1.306010685877682
1446,-0.009938491033151307,1.1945241500529424
1447,-0.010030544943889691,2.7864287061098825
1448,-0.011400336579722538,0.8194608225441881
1449,-0.017225907012959323,1.9188268601719085
1450,-0.01471765900368449,0.8965675757699718
1451,-0.005195118210789455,1.2788863902164032
1452,-0.006508529385419167,4.655374045969396
1453,-0.009859993718759785,1.6679289303582658
1454,-0.00816765440874145,0.5415770895879854
1455,-0.01267678341435592,1.1261835677636232
1456,-0.008568088487111757,1.403756531934114
1457,-0.009973396611200653,1.1348480921266297
1458,-0.014615347955726176,1.6122805435559477
1459,-0.009463546200893014,0.6418489549744739
1460,-0.009727075669590515,1.6821004621280424
1461,-0.013423765349091203,0.9085592932488593
1462,-0.01196633528715601,0.942569176498638
1463,-0.012016271444852721,0.9541150984449052
1464,-0.004866958386664395,0.42471810180616887
1465,-0.009475098553941541,0.6549706249866075
1466,-0.008715604137386163,0.7456993902153038
1467,-0.01104951637933136,1.3552236192905214
1468,-0.006235804400887703,3.777725918753839
1469,-0.00665162219317087,-1.554848316892773
1470,-0.010866932741420364,0.7670863797263334
1471,-0.008089059666695002,-51.67838092891179
1472,-0.007964182453611949,-3.047656085252105
1473,-0.006011471691090562,1.5944862078372979
1474,-0.00783886108707267,0.7990706891218682
1475,-0.010987616277355906,0.9325578314340704
1476,-0.00831617377958761,0.6077408260625198
1477,-0.01016308917731247,0.8660699094032808
1478,-0.006988242192664989,-1.5427074580708136
1479,-0.005952079598972714,0.7565044869320868
1480,-0.011629871468215964,1.6151842258918478
1481,-0.008404741082181087,1.551244452113619
1482,-0.00816084331812003,0.5655790853720535
1483,-0.008230010420570285,0.6267696523079992
1484,-0.009009504049834471,0.7122727264139334
1485,-0.006643004192196694,0.5003047965487533
1486,-0.01162092677453848,1.4924288911998063
1487,-0.013341034814486232,5.3800045310216085
1488,-0.009432086034695199,1.1954851088869016
1489,-0.01121646660217051,1.7278244711258985
1490,-0.009400615057169605,0.714040663732208
1491,-0.007377596043018491,4.777497205477094
1492,-0.007761334108362813,1.0653033307533697
1493,-0.012396470626456558,1.4100862936334768
1494,-0.009782031140556527,0.8991424441839325
1495,-0.008487537209797365,0.6314655998356539
1496,-0.00733068435899536,1.3355089668816165
1497,-0.007589465354193045,0.7179654316168388
1498,-0.007180893564228306,2.2522942700480133
1499,-0.011596153412045463,23.37847778007698
1500,-0.010383968884289945,1.4095904192931281
1501,-0.007381395799239477,-6.384132631925903
1502,-0.00940777802786845,1.275302376520554
1503,-0.009095597067435682,1.0180994508301335
1504,-0.006967745014207383,1.739747477495849
1505,-0.012730325315242508,1.3181211976603922
1506,-0.011401971949759426,1.0721274622939132
1507,-0.005000878572330922,0.9617194673571511
1508,-0.007439434700332542,1.0689420960941294
1509,-0.006773721764069697,0.6926068250846339
1510,-0.010328199559063883,0.9708330467581808
1511,-0.01075937963882641,1.2190645610348998
1512,-0.014001251364542448,1.1280149728350066
1513,-0.00594319959063174,0.5645271375361434
1514,-0.006545775746342888,1.0320349646000198
1515,-0.012140757226696918,1.33270145933071
1516,-0.00925047238110176,0.5944023283609075
1517,-0.01178183051548671,1.377247930820882
1518,-0.01133925940126333,0.6781921935934057
1519,-0.011149491036297787,2.52412700888053
1520,-0.015026851348072322,2.4812942360922623
1521,-0.00867629077623769,0.7856045304196327
1522,-0.01263906135602695,0.9079240430344473
1523,-0.012597680039845262,3.1485242559953366
1524,-0.009123646063264216,0.7695308649144801
1525,-0.00589716212095238,0.7939813254848979
1526,-0.009112247193295042,1.591246049590746
1527,-0.009950314722940511,-9.100919035539278
1528,-0.006844258374527196,1.371831184512121
1529,-0.010149226471709254,1.1498476548825538
1530,-0.0070167488005164185,1.005994879736547
1531,-0.008659447495289019,0.7917806824232506
1532,-0.00461192999837882,0.8943500127450861
1533,-0.008443591406053488,0.5895090100755278
1534,-0.010544148894820707,3.7611324580259953
1535,-0.008775955048197748,0.7968844365627118
1536,-0.008345274739985895,0.626676277217374
1537,-0.009927792732934117,2.6595581661564496
1538,-0.009937151046992606,0.7838998629014721
1539,-0.014857220802796578,1.4148457732343092
1540,-0.007820547748233627,1.8357132009351071
1541,-0.01107921634840737,0.893716299952557
1542,-0.013063426002454847,3.436735598352492
1543,-0.005449985928897429,0.47853505413525244
1544,-0.010988624395352241,0.7530078683521179
1545,-0.01028215764470406,1.0580670904725233
1546,-0.00890954541929269,1.0349387638311736
1547,-0.010342035989934401,1.2364398948253907
1548,-0.006198964755876183,1.2508298749422742
1549,-0.004740057068673247,0.8340769987972902
1550,-0.007591519172137119,3.574556444357994
1551,-0.013375896507112633,1.5306265283902825
1552,-0.008762557583422153,0.8770168847635003
1553,-0.008054755660328448,0.7147713335920312
1554,-0.008705952809347885,1.1231430000678353
1555,-0.013492830468251657,1.5620963543269302
1556,-0.012006524814920861,1.0217071846319732
1557,-0.009317013415041493,1.6979118148719705
1558,-0.012950168199073398,1.7757159255424981
1559,-0.009896057819211008,0.7618297601126682
1560,-0.008424153515439004,1.329134979672927
1561,-0.007059251250541501,0.4814445748686056
1562,-0.004579338806430518,0.40870906128673573
1563,-0.008181654516335258,-5.37891661559325
1564,-0.009735102484417097,1.4613143724844653
1565,-0.008361876000081637,2.758179027492213
1566,-0.00992465069321906,2.5482103873017037
1567,-0.008727295987579254,10.225721488182648
1568,-0.011049680923977675,3.2809318911192644
1569,-0.00911628381442604,0.9940970239216228
1570,-0.014087973671768783,3.5145568974408556
1571,-0.013385496755114195,2.772766325350712
1572,-0.00855064370147988,1.607126922620336
1573,-0.009081991860294741,0.7191284729444557
1574,-0.008190931142418591,1.5018924644586098
1575,-0.012189382822142707,1.6502647332274036
1576,-0.012399163662375524,1.1873941805152726
1577,-0.004189976819650495,1.3774664915834325
1578,-0.00893365764638496,-1.2630865798951243
1579,-0.00956166136062916,0.947770599134954
1580,-0.008790262789477117,0.7216628695017094
1581,-0.00436239160095842,3.7100165037222053
1582,-0.011976079150968079,4.9684466365989115
1583,-0.010120126415836758,1.4639657219147078
1584,-0.007113649331941136,0.9455069578882046
1585,-0.009968698820849425,1.7866337400136356
1586,-0.011950155000966299,1.2197196953648262
1587,-0.00984018284437863,1.320641762410938
1588,-0.005185848618939582,1.9671973019126996
1589,-0.011750910009407662,0.9282985508180114
1590,-0.011344126358113752,0.9396135662810733
1591,-0.00947542033737366,0.8608624502264608
1592,-0.012266891767484913,1.9795932416963244
1593,-0.009748080367242784,1.2295061307397988
1594,-0.009262039389597947,2.0319743701541855
1595,-0.009819883980122637,1.3626561141431333
1596,-0.007386064027528253,2.766775673848974
1597,-0.005534853104373361,0.5819657252587906
1598,-0.011651073981452984,1.2829551824091407
1599,-0.010282349608368699,1.0723147090803253
1600,-0.007005349678439825,4.625220625317342
1601,-0.008522710781087066,0.9663644088795175
1602,-0.010586861135989757,2.597412767939435
1603,-0.014522751366624575,1.404983704735951
1604,-0.009567436999119366,0.801387284651429
1605,-0.014478239155475412,1.7685698850662737
1606,-0.01076621131771471,1.310193470186348
1607,-0.0071550986038121525,0.4294973092927627
1608,-0.012922590326550182,1.3660019920066075
1609,-0.006856026421797213,-4.449685660812858
1610,-0.009756591103797113,1.4627303117982111
1611,-0.009214800836890885,1.620554491071001
1612,-0.00950159922736278,2.087461783080725
1613,-0.012241299257859424,3.9094755425755428
1614,-0.006108742213167149,0.7675551625228728
1615,-0.012389131504058952,1.6036700780586428
1616,-0.0057249348445545896,2.187070577690824
1617,-0.01206860151768447,6.017427247755099
1618,-0.013618591589884045,2.404708635289918
1619,-0.014891867154251783,1.2248592218097698
1620,-0.011413949403185438,3.4720888383992965
1621,-0.011244945930560435,1.0156575002823331
1622,-0.01187465462484901,1.076533714843941
1623,-0.011757342445327612,1.2392223382516967
1624,-0.00954698243422736,0.9890003615429528
1625,-0.009509286245648138,2.198503799957756
1626,-0.01068205270575145,0.8344558742570112
1627,-0.006193320205800059,-3.178366622049722
1628,-0.011618537496627578,0.7252109183754155
1629,-0.008278241415453615,0.5313996032164463
1630,-0.007426716117762639,0.8045264956129502
1631,-0.008058734185874767,1.0406809296273771
1632,-0.010972312995284816,2.0744199267772188
1633,-0.0077490669526588144,0.8676593864242953
1634,-0.007151721004337369,0.6735781300334296
1635,-0.010915098344522452,1.3625266285127275
1636,-0.008689387455198662,1.187606979198492
1637,-0.006819257975881004,-5.600000536352072
1638,-0.00875115977451472,0.8528745405625073
1639,-0.01100301323623662,0.778955576573793
1640,-0.010823309007972504,0.6383075379016113
1641,-0.012144439404445975,3.4513165319661274
1642,-0.009451944850363216,1.9397258762119423
1643,-0.008070623125453355,2.933490541932059
1644,-0.008344039054620509,-3.2627242300923527
1645,-0.014003034586078208,1.859235927420864
1646,-0.01671141453072616,1.252654010557164
1647,-0.012419744477424074,2.0385741861424167
1648,-0.004290233635595579,-3.5864222846053475
1649,-0.010976829765253644,0.8579260607644417
1650,-0.008363837844445183,1.8628945801011083
1651,-0.009507561775814907,1.2621511469337516
1652,-0.00877516812240086,0.6885335036692435
1653,-0.013115454803297483,1.6600430581756418
1654,-0.01221032837910406,0.9230437448661126
1655,-0.009392959962817611,0.8136118778987725
1656,-0.008233821808373626,1.3209293360642964
1657,-0.008267457720946203,-3.494658680901306
1658,-0.011107556459175735,1.2223429148237528
1659,-0.01395146369345708,2.75594082599358
1660,-0.010525325986815045,0.8630152771334727
1661,-0.00976929797074191,0.9427384948894256
1662,-0.008690832582987007,-12.274838840752292
1663,-0.013755172809761705,1.3800419287014962
1664,-0.014813554449057282,1.8493195681647776
1665,-0.012705566546331865,1.012466895624738
1666,-0.008429939560993053,1.9154065592358172
1667,-0.007934938384730743,1.1028521513388714
1668,-0.007827638061067304,1.565477200833602
1669,-0.013570830384390647,1.442751213714453
1670,-0.009323307255224152,1.049784815210245
1671,-0.013751278663193327,0.9432830629135314
1672,-0.01130648694669326,1.0079231091517638
1673,-0.014423754001753775,1.7562175527658426
1674,-0.009633866094981123,0.6811772174598494
1675,-0.011692127111221166,0.8356859815156463
1676,-0.015131895992853563,1.0842580824391983
1677,-0.009603246268061305,1.5539082603797834
1678,-0.014619926618902051,0.8471784390253972
1679,-0.008541414314592296,0.9098588536801193
1680,-0.00897847304851608,2.1169685659621673
1681,-0.007010086789446629,0.9298529212471399
1682,-0.009508349507117054,0.9856462043662053
1683,-0.008423858204972436,1.5622507427149301
1684,-0.007537152705394005,4.316556128278888
1685,-0.007045720713069001,0.694664651473925
1686,-0.011412808818337863,4.639543062987454
1687,-0.008222692903657151,1.1145354862918642
1688,-0.008371928444063786,1.259154668268413
1689,-0.005840025298930572,1.0886338814157646
1690,-0.009715937814177063,0.7995483761496556
1691,-0.006542955523617962,0.8793298270261501
1692,-0.007382647016084516,0.9775607882588404
1693,-0.0025984892215540362,0.6892359983675312
1694,-0.008459252780398044,1.474330018001813
1695,-0.007403048012250825,3.1934758637782616
1696,-0.0129519916613503,0.7476546629266408
1697,-0.015567648642660293,1.7387652696715663
1698,-0.00907443677526919,0.7811984609337665
1699,-0.009897596418018042,0.9800307771938198
1700,-0.01040734841095653,5.940004929375538
1701,-0.00853669668646267,0.5397012736336456
1702,-0.009208908987718568,0.8485364224672324
1703,-0.007817567432199258,0.9321018400327856
1704,-0.011285946239537662,1.651931642913003
1705,-0.007789028163636747,1.7364703201833942
1706,-0.007265505044265178,-8.205651594484069
1707,-0.006836451821261195,0.6310823359336784
1708,-0.010919474621130144,1.0570296838256787
1709,-0.010953981138424912,1.796832984789902
1710,-0.007626378925975951,3.0302846080848562
1711,-0.008384124449346901,1.3699100121548728
1712,-0.0069779704781043625,1.2273726625996904
1713,-0.010003602204026582,1.0030198105313157
1714,-0.009397816932540411,0.8267195764416021
1715,-0.01286013609751288,1.7613314120846963
1716,-0.013424389697873594,0.9125705101413991
1717,-0.003883638326022137,2.495946387329834
1718,-0.008116989835533061,1.1810724163711186
1719,-0.007872527586956418,1.102983802183528
1720,-0.0137697224591763,1.0798652596264557
1721,-0.008981374765133087,1.4521242515819517
1722,-0.01381202190247459,1.803151304183145
1723,-0.010993118328102191,0.7787781849259138
1724,-0.007094954652164126,0.859948497483444
1725,-0.008963577215597731,1.5407551142090712
1726,-0.00977299112305108,-8.388017244046905
1727,-0.008691325470358224,0.7567915937854068
1728,-0.01299372169184966,1.411279727244805
1729,-0.008021889749862903,1.1231532163801385
1730,-0.007208703036497631,0.43656940129227884
1731,-0.014581742810439462,1.0391033321887286
1732,-0.00691850563848958,0.980087994691188
1733,-0.010011967263471498,0.9570040322662261
1734,-0.008404509395016144,1.4785302744455286
1735,-0.005358052358582197,-3.9449184655742946
1736,-0.012178038198687145,0.8262021112418874
1737,-0.0053103442450221,0.9606655580907991
1738,-0.010636682430860633,0.9434213517691568
1739,-0.015689689286226986,12.934672337999368
1740,-0.012933617947469887,3.339582636064191
1741,-0.00561577262292546,1.3087639557666013
1742,-0.013233389317251681,0.8090680554769177
1743,-0.006574787450910429,5.1802380864774555
1744,-0.007562359557896434,6.447713653400094
1745,-0.008175492775051073,1.0025973269469006
1746,-0.008230909470554793,1.080675420115803
1747,-0.010847091098523895,0.8738498615416089
1748,-0.010020803507322262,1.2919335832044716
1749,-0.014192007141542357,1.1223322379162275
1750,-0.005417303433810526,0.9111423420549326
1751,-0.008824551236337208,1.1845012415956753
1752,-0.01007296609862078,1.3976920448021983
1753,-0.010365054651783766,0.9261837199317947
1754,-0.010722280531716562,0.8419060148735004
1755,-0.007304408565979236,2.0066806926247702
1756,-0.008282802656118181,1.2175697161916224
1757,-0.01514479528672547,0.8603374847885191
1758,-0.008320987222430694,1.4022204444340203
1759,-0.011957068076421485,1.0037633160580324
1760,-0.009437105972232362,1.0188097715379998
1761,-0.00839462659644553,0.6136139150370636
1762,-0.008934837414846158,1.2434132175020445
1763,-0.011994846325462606,94.37140760233554
1764,-0.009254912931500336,0.6495834135074038
1765,-0.015528103059239245,1.8554327064173786
1766,-0.00853327895526858,1.7846163787505338
1767,-0.01138234240427568,1.102642773164989
1768,-0.009138202697703069,0.9209871483416023
1769,-0.011792301220649379,1.5113925585871644
1770,-0.009015641199103617,1.0911707926376555
1771,-0.009468932386020382,2.4964006910835823
1772,-0.006034292299101523,1.0454555770537244
1773,-0.00867696258044822,2.6176196314218276
1774,-0.00871451591082248,1.4145822481754857
1775,-0.010672541157661168,2.189898043187432
