UID,test,item,correct,TSVR_hours,age,congruence,log_TSVR,Age_c
A061,4,TQ_ICR-D-i3,1,146.56,47,congruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_ICR-D-i4,1,146.56,47,congruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_ICR-D-i5,0,146.56,47,incongruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_ICR-D-i6,1,146.56,47,incongruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_ICR-O-i1,0,146.56,47,common,4.9874349009258205,2.4299999999999997
A061,4,TQ_ICR-O-i2,0,146.56,47,common,4.9874349009258205,2.4299999999999997
A061,4,TQ_ICR-O-i3,0,146.56,47,congruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_ICR-O-i4,0,146.56,47,congruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_ICR-O-i5,0,146.56,47,incongruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_ICR-O-i6,0,146.56,47,incongruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-N-i1,1,146.56,47,common,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-N-i2,1,146.56,47,common,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-N-i3,1,146.56,47,congruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-N-i4,1,146.56,47,congruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-N-i5,1,146.56,47,incongruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-N-i6,1,146.56,47,incongruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-U-i1,1,146.56,47,common,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-U-i2,1,146.56,47,common,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-U-i3,0,146.56,47,congruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-U-i4,1,146.56,47,congruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-U-i5,0,146.56,47,incongruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-U-i6,0,146.56,47,incongruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-D-i1,0,146.56,47,common,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-D-i2,0,146.56,47,common,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-D-i3,1,146.56,47,congruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-D-i4,1,146.56,47,congruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-D-i5,1,146.56,47,incongruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-D-i6,0,146.56,47,incongruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-O-i1,0,146.56,47,common,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-O-i2,0,146.56,47,common,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-O-i3,1,146.56,47,congruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-O-i4,0,146.56,47,congruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-O-i5,0,146.56,47,incongruent,4.9874349009258205,2.4299999999999997
A061,4,TQ_IRE-O-i6,0,146.56,47,incongruent,4.9874349009258205,2.4299999999999997
A062,1,TQ_IFR-N-i1,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_IFR-N-i2,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_IFR-N-i3,1,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_IFR-N-i4,0,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_IFR-N-i5,1,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_IFR-N-i6,1,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_IFR-U-i1,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_IFR-U-i2,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_IFR-U-i3,0,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_IFR-U-i4,0,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_IFR-U-i5,1,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_IFR-U-i6,1,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_IFR-D-i1,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_IFR-D-i2,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_IFR-D-i3,0,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_IFR-D-i4,0,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_IFR-D-i5,0,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_IFR-D-i6,1,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_IFR-O-i1,0,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_IFR-O-i2,0,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_IFR-O-i3,0,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_IFR-O-i4,0,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_IFR-O-i5,0,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_IFR-O-i6,0,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_ICR-N-i1,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_ICR-N-i2,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_ICR-N-i3,1,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_ICR-N-i4,1,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_ICR-N-i5,1,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_ICR-N-i6,1,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_ICR-U-i1,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_ICR-U-i2,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_ICR-U-i3,0,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_ICR-U-i4,1,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_ICR-U-i5,1,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_ICR-U-i6,1,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_ICR-D-i1,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_ICR-D-i2,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_ICR-D-i3,0,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_ICR-D-i4,1,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_ICR-D-i5,0,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_ICR-D-i6,1,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_ICR-O-i1,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_ICR-O-i2,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_ICR-O-i3,0,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_ICR-O-i4,0,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_ICR-O-i5,0,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_ICR-O-i6,0,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_IRE-N-i1,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_IRE-N-i2,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_IRE-N-i3,1,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_IRE-N-i4,1,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_IRE-N-i5,1,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_IRE-N-i6,1,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_IRE-U-i1,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_IRE-U-i2,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_IRE-U-i3,0,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_IRE-U-i4,1,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_IRE-U-i5,1,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_IRE-U-i6,1,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_IRE-D-i1,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_IRE-D-i2,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_IRE-D-i3,0,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_IRE-D-i4,1,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_IRE-D-i5,0,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_IRE-D-i6,1,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_IRE-O-i1,0,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_IRE-O-i2,1,1.0,48,common,0.0,3.4299999999999997
A062,1,TQ_IRE-O-i3,0,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_IRE-O-i4,0,1.0,48,congruent,0.0,3.4299999999999997
A062,1,TQ_IRE-O-i5,0,1.0,48,incongruent,0.0,3.4299999999999997
A062,1,TQ_IRE-O-i6,0,1.0,48,incongruent,0.0,3.4299999999999997
A062,2,TQ_IFR-N-i1,1,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-N-i2,1,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-N-i3,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-N-i4,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-N-i5,0,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-N-i6,0,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-U-i1,0,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-U-i2,1,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-U-i3,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-U-i4,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-U-i5,1,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-U-i6,0,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-D-i1,0,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-D-i2,0,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-D-i3,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-D-i4,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-D-i5,1,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-D-i6,1,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-O-i1,0,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-O-i2,1,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-O-i3,0,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-O-i4,0,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-O-i5,0,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IFR-O-i6,0,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-N-i1,1,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-N-i2,1,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-N-i3,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-N-i4,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-N-i5,1,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-N-i6,1,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-U-i1,0,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-U-i2,1,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-U-i3,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-U-i4,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-U-i5,0,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-U-i6,0,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-D-i1,0,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-D-i2,0,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-D-i3,0,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-D-i4,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-D-i5,0,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-D-i6,1,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-O-i1,0,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-O-i2,0,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-O-i3,0,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-O-i4,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-O-i5,0,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_ICR-O-i6,0,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-N-i1,1,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-N-i2,1,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-N-i3,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-N-i4,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-N-i5,1,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-N-i6,1,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-U-i1,0,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-U-i2,1,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-U-i3,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-U-i4,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-U-i5,1,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-U-i6,0,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-D-i1,0,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-D-i2,0,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-D-i3,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-D-i4,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-D-i5,1,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-D-i6,1,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-O-i1,1,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-O-i2,0,44.69,48,common,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-O-i3,0,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-O-i4,1,44.69,48,congruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-O-i5,0,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,2,TQ_IRE-O-i6,1,44.69,48,incongruent,3.79974976294536,3.4299999999999997
A062,3,TQ_IFR-N-i1,0,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-N-i2,0,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-N-i3,1,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-N-i4,0,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-N-i5,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-N-i6,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-U-i1,0,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-U-i2,1,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-U-i3,1,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-U-i4,1,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-U-i5,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-U-i6,1,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-D-i1,0,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-D-i2,0,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-D-i3,0,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-D-i4,0,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-D-i5,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-D-i6,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-O-i1,1,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-O-i2,0,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-O-i3,0,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-O-i4,1,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-O-i5,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IFR-O-i6,1,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-N-i1,1,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-N-i2,1,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-N-i3,1,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-N-i4,1,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-N-i5,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-N-i6,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-U-i1,0,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-U-i2,1,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-U-i3,1,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-U-i4,0,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-U-i5,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-U-i6,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-D-i1,0,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-D-i2,1,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-D-i3,0,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-D-i4,0,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-D-i5,1,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-D-i6,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-O-i1,0,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-O-i2,0,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-O-i3,0,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-O-i4,0,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-O-i5,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_ICR-O-i6,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-N-i1,1,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-N-i2,1,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-N-i3,0,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-N-i4,1,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-N-i5,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-N-i6,1,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-U-i1,0,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-U-i2,1,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-U-i3,1,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-U-i4,0,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-U-i5,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-U-i6,1,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-D-i1,0,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-D-i2,0,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-D-i3,0,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-D-i4,0,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-D-i5,1,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-D-i6,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-O-i1,0,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-O-i2,0,92.72,48,common,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-O-i3,0,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-O-i4,0,92.72,48,congruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-O-i5,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,3,TQ_IRE-O-i6,0,92.72,48,incongruent,4.529584199031496,3.4299999999999997
A062,4,TQ_IFR-N-i1,0,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-N-i2,0,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-N-i3,0,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-N-i4,0,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-N-i5,0,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-N-i6,0,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-U-i1,0,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-U-i2,0,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-U-i3,0,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-U-i4,1,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-U-i5,0,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-U-i6,0,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-D-i1,0,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-D-i2,0,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-D-i3,0,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-D-i4,0,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-D-i5,0,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-D-i6,1,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-O-i1,0,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-O-i2,0,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-O-i3,0,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-O-i4,0,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-O-i5,1,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IFR-O-i6,0,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-N-i1,1,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-N-i2,0,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-N-i3,1,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-N-i4,1,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-N-i5,1,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-N-i6,1,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-U-i1,0,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-U-i2,0,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-U-i3,0,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-U-i4,1,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-U-i5,1,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-U-i6,0,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-D-i1,0,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-D-i2,0,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-D-i3,1,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-D-i4,0,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-D-i5,0,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-D-i6,0,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-O-i1,0,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-O-i2,0,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-O-i3,0,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-O-i4,0,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-O-i5,0,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_ICR-O-i6,0,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IRE-N-i1,1,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_IRE-N-i2,1,149.18,48,common,5.005153630527017,3.4299999999999997
A062,4,TQ_IRE-N-i3,1,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IRE-N-i4,0,149.18,48,congruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IRE-N-i5,1,149.18,48,incongruent,5.005153630527017,3.4299999999999997
A062,4,TQ_IRE-N-i6,1,149.18,48,incongruent,5.005153630527017,3.4299999999999997
