UID,TEST,LocationType,TSVR_hours,theta_accuracy,theta_confidence,theta_accuracy_z,theta_confidence_z,latent_calibration
A036,T1,Source,1.0,0.56033707,-0.7466725,0.6773277082893584,-0.7815097826369876,-0.6583327662985707
A036,T2,Source,21.63,0.11009441,-0.86961955,0.15417778675997354,-0.9125966316643326,-0.5316801159760225
A036,T3,Source,71.47,-0.44275582,-0.918497,-0.48819482724777585,-0.9647100488548354,-0.3195960950404395
A036,T4,Source,143.85,-1.2420775,-1.3507532,-1.4169497217056577,-1.4255840855278084,-0.2133196303912882
A037,T1,Source,1.0,0.971286,1.1950513,1.1548211125840218,1.2887672563273689,0.23981127255388834
A037,T2,Source,23.7,0.94823486,0.5215914,1.1280373287414092,0.5707204529492408,-0.12338583029567829
A037,T3,Source,72.08,0.0045165215,-0.6600132,0.0315037956192559,-0.6891131405384956,-0.3698618269615359
A037,T4,Source,143.66,-0.5205274,-1.3404595,-0.5785598672335831,-1.4146088836190778,-0.5197640968996746
A038,T1,Source,1.0,0.71647024,0.67471296,0.8587433378825962,0.7339795373969892,0.0617231893220167
A038,T2,Source,71.85,-0.52280927,0.57769156,-0.5812112377444101,0.6305347649179288,0.5440850231899459
A038,T3,Source,72.86,1.3734354,0.50586396,1.6220900893910821,0.5539517663246603,-0.31604564183872064
A038,T4,Source,152.89,-0.27067098,0.68775254,-0.2882444925940211,0.7478824122918319,0.49599362249374607
A039,T1,Source,1.0,1.3928413,1.0134212,1.6446383638309299,1.0951122032169316,-0.04319949411868951
A039,T2,Source,28.65,0.31963685,1.1536825,0.3976511862887428,1.2446596047810938,0.4987970877126392
A039,T3,Source,98.84,1.0655857,0.9467811,1.2643906514972036,1.0240601468408967,0.06144808632745086
A039,T4,Source,246.24,0.74151385,0.33422208,0.8878422300362462,0.37094621059697364,-0.13777943843342294
A040,T1,Source,1.0,-0.46198902,0.037014283,-0.5105424365808384,0.054061554844039364,0.21818034588077798
A040,T2,Source,26.26,-0.335709,-0.13419348,-0.36381404226625014,-0.12848114285135442,0.06868309753111164
A040,T3,Source,71.28,-1.4675875,-1.6159647,-1.6789762893438545,-1.7083541061246075,-0.2627179116297318
A040,T4,Source,143.53,-1.0677122,-1.7481036,-1.2143496548607087,-1.8492413582785996,-0.5089262916561024
A041,T1,Source,1.0,1.079175,1.5926738,1.2801804507770835,1.7127146436569183,0.41346326266313776
A041,T2,Source,31.78,-1.0853513,-0.4118361,-1.234845033465768,-0.42450529480535837,0.23914041970486433
A041,T3,Source,75.74,-0.1782166,0.4543916,-0.18081908416637912,0.4990716412268954,0.326690069683135
A041,T4,Source,141.84,0.9023358,0.690669,1.07470588823048,0.7509919586511329,-0.009842360721380339
A042,T1,Source,1.0,-0.5589121,-0.6321535,-0.6231601563153174,-0.6594089688007668,-0.11068087674257915
A042,T2,Source,28.93,-1.3708228,-1.0748817,-1.5665425958954937,-1.1314483118638836,-0.004760916575567542
A042,T3,Source,72.17,-0.8300745,-1.1776452,-0.9382315631023146,-1.2410153442572724,-0.29563494058084844
A042,T4,Source,146.02,-1.5882493,-1.1313311,-1.819176711937294,-1.1916349855212363,0.058020469778233386
A043,T1,Source,1.0,0.66669923,0.9314749,0.800912967086683,1.0077405887174415,0.22552824903498297
A043,T2,Source,25.62,0.21157885,1.7443565,0.27209548212552054,1.8744396073299798,0.8728407506767871
A043,T3,Source,64.94,-0.3631573,1.1612022,-0.39570701302809447,1.252677151998623,0.7983459628051559
A043,T4,Source,149.33,-0.15410642,0.20009018,-0.1528047712288637,0.22793401042583547,0.17534948078091056
A044,T1,Source,1.0,-0.77502024,-1.23271,-0.8742624318812563,-1.299725749462773,-0.34996366999691597
A044,T2,Source,47.66,-0.4404797,-0.5426331,-0.48555013782764966,-0.5639618054921105,-0.11231174158732421
A044,T3,Source,91.63,-1.4569299,-1.8462261,-1.6665929167782882,-1.9538601298854468,-0.3949180516240596
A044,T4,Source,155.27,-1.2631737,-1.4590483,-1.4414620044257542,-1.54104894152965,-0.2642003787726076
A045,T1,Source,1.0,-0.5580017,-0.48771042,-0.6221023363198502,-0.5054029294447618,-0.03103772326843668
A045,T2,Source,24.66,-0.8744425,-0.75291854,-0.9897840208778966,-0.7881693462661984,-0.04109674795678292
A045,T3,Source,72.23,-0.7973534,-0.33701846,-0.900211974071468,-0.34473429843527675,0.15600726751908087
A045,T4,Source,151.52,-0.57261163,-0.71758026,-0.6390780350087524,-0.7504914696905013,-0.15208996348023948
A046,T1,Source,1.0,-0.6971506,0.053599805,-0.7837834531556032,0.07174513341264845,0.32910326914861954
A046,T2,Source,24.32,-1.4928403,-0.29500353,-1.7083182453868406,-0.2999377393815665,0.4801611937410789
A046,T3,Source,73.05,-1.7452676,-0.37216565,-2.0016207995847806,-0.38220843375829106,0.5466071288314651
A046,T4,Source,147.94,-0.63528097,-0.63073695,-0.7118953471295059,-0.6578986350758853,-0.07685817819502949
A047,T1,Source,1.0,-0.35001668,0.17156133,-0.3804385479700579,0.1975163871247984,0.2442937587145718
A047,T2,Source,23.46,-0.16671039,0.063802354,-0.16744968718698,0.08262314960300919,0.10528394595801158
A047,T3,Source,76.85,-1.3709793,-0.05376612,-1.566724437755435,-0.04272903088129962,0.5611146285804618
A047,T4,Source,144.22,-1.6715268,-0.9707118,-1.9159392390380432,-1.0203817677337594,0.18304734048818416
A048,T1,Source,1.0,1.1008136,0.6145826,1.305322963687801,0.6698682031008031,-0.13786547559404805
A048,T2,Source,23.91,0.42243886,0.6180052,0.5170998042063853,0.6735173988275895,0.15750129375734398
A048,T3,Source,81.15,-0.026019838,-0.16286343,-0.003977280465844705,-0.15904920778070028,-0.08117712015917984
A048,T4,Source,146.3,-0.17341782,-0.32606968,-0.17524324339545622,-0.3330606464778396,-0.10784540039139667
A049,T1,Source,1.0,1.1971763,1.6326123,1.41728956175152,1.755297301149543,0.38454519045589564
A049,T2,Source,27.12,-1.2098973,-0.15065402,-1.379558619972206,-0.1460314648955887,0.43774296472996765
A049,T3,Source,111.38,0.85623467,0.37734783,1.0211396567633952,0.41692713229815337,-0.16351226977573946
A049,T4,Source,168.86,-0.14212708,-0.7039141,-0.1388856308680329,-0.7359205316102176,-0.33074846417895387
A050,T1,Source,1.0,0.004513393,0.4451789,0.031500160524950305,0.48924900771080676,0.24253480213291795
A050,T2,Source,24.73,-0.64157915,0.36321643,-0.7192133839694134,0.4018601526646849,0.47662352651049655
A050,T3,Source,93.39,-0.91331995,-2.4990115,-1.0349568503844622,-2.649863662927151,-0.9918013299815762
A050,T4,Source,148.69,-0.3250553,-2.7438962,-0.35143520122307226,-2.9109611329193683,-1.3819817315243237
A051,T1,Source,1.0,1.209352,1.0015105,1.4314368584549584,1.0824129466450172,0.02957962043960305
A051,T2,Source,17.16,-0.22324474,1.0506754,-0.23313857763155665,1.1348328446722127,0.6765749488980131
A051,T3,Source,65.63,-0.78436285,-0.3211199,-0.8851178796710761,-0.3277831626864142,0.15919696475756798
A051,T4,Source,146.99,-0.21998222,-0.10859255,-0.22934776162583198,-0.1011852846272683,0.032804445034158795
A052,T1,Source,1.0,0.78120226,0.7047565,0.9339573373366652,0.7660121318531148,0.05036695724927526
A052,T2,Source,31.76,-0.19870977,0.102837585,-0.20463068895164835,0.12424273651334608,0.14075684679511302
A052,T3,Source,80.98,0.39233577,-0.0015698769,0.4821221564390858,0.012922902524538902,-0.17278709294869113
A052,T4,Source,153.27,-0.8431323,-0.45169076,-0.9534037972156844,-0.46699856160969544,0.11227079588222347
A053,T1,Source,1.0,1.0110499,0.84855944,1.201023933890875,0.9193356502739989,0.030615342589540018
A053,T2,Source,32.71,0.9028614,-0.7995727,1.0753165980169668,-0.8379122789223101,-0.8358239017282105
A053,T3,Source,78.28,-0.8095616,-0.7742192,-0.9143970334614757,-0.8108802319816572,-0.08096759504734746
A053,T4,Source,148.9,-0.7212973,-0.66131234,-0.8118401997335343,-0.6904982910487795,-0.056588887276671995
A054,T1,Source,1.0,-0.009010122,1.8154135,0.01578679873233061,1.9502009877887712,1.0076425050734852
A054,T2,Source,16.9,1.0112917,1.1800704,1.2013048882789503,1.2727945349274348,0.214203460501331
A054,T3,Source,72.83,1.1221242,1.6393541,1.330084363946373,1.7624854469307762,0.420749005058113
A054,T4,Source,136.83,1.0953832,1.33212,1.299013225437158,1.434910689482328,0.26207664194122493
A055,T1,Source,1.0,-0.104547046,0.574144,-0.0952203064001746,0.6267523361232937,0.3611757453987417
A055,T2,Source,23.24,0.97470355,-0.16950391,1.158792062414326,-0.16612932559750926,-0.5177775171322878
A055,T3,Source,74.48,-1.0984837,-0.89608663,-1.2501039474689248,-0.9408159839802659,-0.023505270018951974
A055,T4,Source,149.21,-1.8678097,-1.7656777,-2.144005996933797,-1.8679789643739995,-0.1725357228516219
A056,T1,Source,1.0,0.7685593,0.45213616,0.9192671177739538,0.49666687817832905,-0.08414243333743626
A056,T2,Source,33.61,-0.08752507,-0.6433356,-0.07544198195469654,-0.6713313878788063,-0.32080272219377537
A056,T3,Source,71.46,0.2292436,-0.5442299,0.29262066420474914,-0.5656643227995763,-0.4029241399845974
A056,T4,Source,147.84,-1.4955524,-0.9695138,-1.7114695125328279,-1.0191044532708686,0.10758324329652236
A057,T1,Source,1.0,0.12942022,0.6876959,0.17663300232082643,0.7478220223993628,0.3228796185757756
A057,T2,Source,24.78,-1.3945471,-0.57829076,-1.594108543740906,-0.6019802068534152,0.2806671874628877
A057,T3,Source,73.83,-0.56744486,-1.252599,-0.6330746160522714,-1.3209315151993635,-0.450783066907418
A057,T4,Source,145.06,-1.7203946,-2.564727,-1.9727201441066868,-2.7199299054865005,-0.6790679035957456
A058,T1,Source,1.0,1.3013333,0.6814561,1.5383125815976095,0.7411691118938987,-0.1875567740678425
A058,T2,Source,22.96,-0.7516616,-1.621224,-0.8471213549272574,-1.7139616019131565,-0.5753473392791821
A058,T3,Source,66.28,0.24483971,-0.60718966,0.31074223385490984,-0.6327923795843293,-0.44455761831955226
A058,T4,Source,143.48,-0.613019,-1.5838706,-0.686028522651813,-1.674135192849596,-0.6146274246141237
A059,T1,Source,1.0,0.78058815,0.23920143,0.93324378523054,0.26963464922945657,-0.20733494844436567
A059,T2,Source,30.4,0.78051406,-0.053322088,0.9331576979244501,-0.04225560141920752,-0.36939238345457337
A059,T3,Source,79.78,1.2624742,-0.57601714,1.4931610734848453,-0.5995560601847025,-0.8675214234375741
A059,T4,Source,151.93,0.8706269,0.21686792,1.0378624035487238,0.24582253292718909,-0.25866159050577686
A060,T1,Source,1.0,-0.73423666,0.24117829,-0.8268748149977575,0.27174238868614303,0.44908564505455695
A060,T2,Source,24.87,0.89305395,0.6847152,1.0639210392356124,0.744643982984055,-0.009126004430108525
A060,T3,Source,94.68,-0.4122879,0.4573826,-0.4527932729899817,0.5022606625612078,0.4296085020530387
A060,T4,Source,143.91,0.5975928,0.68922484,0.7206162145939807,0.7494521869860842,0.12119165273667815
A061,T1,Source,1.0,1.7025199,0.4348759,2.004462853339165,0.4782638900888001,-0.49774522006060984
A061,T2,Source,35.16,0.41044217,1.2298143,0.5031605043805706,1.3258317660715033,0.5016991920954307
A061,T3,Source,82.55,0.69539714,0.32175243,0.8342578957181844,0.35765099833304514,-0.1247385118252167
A061,T4,Source,146.56,-0.7289813,0.582617,-0.8207684607673329,0.6357862972619197,0.6360058983647607
A062,T1,Source,1.0,0.62293416,1.2001371,0.7500610710530464,1.2941897654220016,0.39332911536868714
A062,T2,Source,44.69,-0.07864903,0.000834527,-0.06512865529326538,0.015486491736643297,0.03229695702921231
A062,T3,Source,92.72,-0.71697104,-0.6940866,-0.8068133935674644,-0.7254423948121714,-0.076620926170415
A062,T4,Source,149.18,-0.91934156,-0.8138189,-1.0419535325713092,-0.8531016589734245,-0.055418407949669124
A063,T1,Source,1.0,1.103137,-0.13293676,1.3080225891024195,-0.12714122078807882,-0.5530767104397475
A063,T2,Source,21.98,1.1051809,-0.29875752,1.3103974554125417,-0.30394026502476135,-0.6458434511471306
A063,T3,Source,69.99,0.2864874,-0.94496095,0.35913388504891297,-0.992926063946838,-0.6497363571559077
A063,T4,Source,141.09,-0.9610751,-1.0068147,-1.090444935354296,-1.0588748865336763,-0.14430457623941145
A064,T1,Source,1.0,0.73301834,0.9493055,0.8779710521477446,1.0267516765822335,0.20671814712999753
A064,T2,Source,37.65,1.187793,-0.0040088473,1.4063868350781155,0.010322458312116048,-0.5182596374358837
A064,T3,Source,82.99,-0.08421605,-0.39947373,-0.07159713625895735,-0.4113244650919966,-0.1871085295635887
A064,T4,Source,156.21,-1.2915661,-1.0393686,-1.474451952184216,-1.093584041202709,-0.01936991572218172
A065,T1,Source,1.0,-1.3585184,-0.3550946,-1.5522457589532408,-0.3640071824546749,0.38875556186682797
A065,T2,Source,32.31,-0.18607779,-1.0237894,-0.1899532273673534,-1.0769734089153395,-0.4889803547934758
A065,T3,Source,106.41,-1.534947,-1.6289951,-1.7572432335273722,-1.7222471932508616,-0.24079790176438454
A065,T4,Source,187.43,-1.4947524,-1.3768224,-1.7105399694788146,-1.4533792159084369,-0.11845560937248545
A066,T1,Source,1.0,-0.03744735,-0.2739165,-0.017255235971162887,-0.2774546271959134,-0.13776883145497035
A066,T2,Source,23.35,-0.48925865,-0.14154133,-0.5422278055208571,-0.1363154626144197,0.13103839215866595
A066,T3,Source,73.79,-0.78109145,-0.41517866,-0.881316745737452,-0.42806915142562574,0.1056630631167122
A066,T4,Source,164.93,-1.5672717,-0.7867853,-1.7948022339749552,-0.8242782797881115,0.2398608196417405
A067,T1,Source,1.0,0.33184186,-0.029404351,0.41183253912582257,-0.016754373214100168,-0.16204024072910878
A067,T2,Source,29.91,-1.4980056,-1.3702686,-1.7143199563079599,-1.446391516804185,-0.11341673931289198
A067,T3,Source,73.19,-1.2921559,-1.6940686,-1.4751372578007873,-1.7916289317324352,-0.38188896996665245
A067,T4,Source,144.19,-1.626856,-2.9207146,-1.864034949216517,-3.0994859239253887,-0.9167888554607801
A068,T1,Source,1.0,1.1554995,1.6339319,1.368864086809639,1.7567042662290346,0.4033061042575684
A068,T2,Source,30.49,-0.113646984,1.4582552,-0.10579378659999013,1.5693967623033838,0.855005132646655
A068,T3,Source,82.98,1.1442444,1.0063742,1.3557864617756066,1.0875986514473226,0.06044069627465143
A068,T4,Source,155.59,-0.48383042,0.3517989,-0.5359205886557482,0.38968671677195565,0.40205363809761463
A069,T1,Source,1.0,-1.0576996,-0.28594458,-1.2027157263824408,-0.2902790349962537,0.29693551590658934
A069,T2,Source,24.96,-0.9050108,-1.5041404,-1.0253022095503932,-1.5891263968653082,-0.444130356258532
A069,T3,Source,79.75,-0.53834414,-1.8122358,-0.5992616508737861,-1.9176194773078197,-0.7734712391718557
A069,T4,Source,140.22,-1.7287896,-2.0647402,-1.9824745365297398,-2.186841115090429,-0.3983897044161263
A070,T1,Source,1.0,-0.16930422,0.4542324,-0.1704635330117194,0.49890190127489853,0.3227462896460978
A070,T2,Source,24.25,0.23320425,-0.31655166,0.29722265757584676,-0.32291247902868775,-0.2784793190555562
A070,T3,Source,81.92,-0.75356513,-1.4130342,-0.849333121289265,-1.491988444512201,-0.4591643192210482
A070,T4,Source,149.2,-1.1904025,-2.1247447,-1.356907050060481,-2.25081825673361,-0.6645491703160533
A071,T1,Source,1.0,0.5082413,1.3271756,0.6167961318556351,1.4296389418777227,0.5133391449452009
A071,T2,Source,30.92,0.83159643,0.4215033,0.992511775694502,0.4640059473622111,-0.12838669331934155
A071,T3,Source,79.96,-0.4841799,-0.16301413,-0.536326659538894,-0.15920988498400382,0.11694304433425827
A071,T4,Source,153.27,0.43548703,-0.056916684,0.5322608489452425,-0.04608818026649421,-0.2221227526300423
A072,T1,Source,1.0,1.1708913,1.5426162,1.386748262783093,1.6593429437757807,0.346048771889643
A072,T2,Source,33.76,1.1662811,1.1772798,1.381391538548577,1.2698191812211383,0.1456075270420255
A072,T3,Source,83.54,-0.9678977,0.17890772,-1.0983723109046857,0.2053491502274999,0.5156646676972008
A072,T4,Source,154.89,-0.172895,-0.305306,-0.17463576377108211,-0.31092229191453696,-0.09656626481608085
A073,T1,Source,1.0,1.1209983,0.12170813,1.3287761482907308,0.14436261969459135,-0.4197029966127337
A073,T2,Source,66.66,0.3522422,0.0028061175,0.4355362820589617,0.01758861282224273,-0.15301752579197023
A073,T3,Source,66.9,1.3783715,0.30203983,1.6278254862272266,0.3366333112869839,-0.4311215250134438
A073,T4,Source,140.12,1.4486346,0.17517796,1.709466206925286,0.20137245874910956,-0.531813016801476
A074,T1,Source,1.0,1.0531274,0.98870414,1.249914993709935,1.0687587322502037,0.09006751805776148
A074,T2,Source,29.33,0.28312021,-0.1324366,0.35522144995385885,-0.12660794733085057,-0.19805381540406403
A074,T3,Source,73.02,-0.56265223,-1.453707,-0.6275059211435762,-1.535354016871354,-0.5642918557123535
A074,T4,Source,147.21,-0.6709876,-0.94918096,-0.7533839095029131,-0.9974254627836859,-0.23786343447677177
A075,T1,Source,1.0,1.2248234,0.25979865,1.4494135239622865,0.29159552318717263,-0.3881015581744062
A075,T2,Source,28.68,0.43895453,-0.0069382037,0.5362898371199818,0.007199161737256489,-0.19592936780187042
A075,T3,Source,71.37,-1.422566,-2.638019,-1.6266645110860252,-2.798074255748765,-0.848522562657647
A075,T4,Source,244.53,-0.6957722,-0.93872964,-0.782181850473538,-0.9862822055280099,-0.22135026516806217
A076,T1,Source,1.0,0.15540236,-0.43817917,0.20682239952758041,-0.4525924269488851,-0.312216326105259
A076,T2,Source,27.3,-1.0829679,-1.2469751,-1.2320756923220988,-1.3149352808021584,-0.2246474747855634
A076,T3,Source,74.88,-1.1610296,-0.7288916,-1.322777831096444,-0.7625516851969081,0.0961966080437176
A076,T4,Source,149.28,-1.1055614,-1.7479918,-1.2583277310606629,-1.8491221564781395,-0.49249047899111015
A077,T1,Source,1.0,0.5334684,1.0310454,0.6461082263280112,1.1139032262193358,0.33833772522810457
A077,T2,Source,53.88,-0.17786074,-0.91682047,-0.18040560017737758,-0.9629225229646264,-0.43326282499842006
A077,T3,Source,78.36,-0.0657532,-0.40170488,-0.05014461879046867,-0.41370333000341464,-0.19633200161822884
A077,T4,Source,149.75,-0.39172974,-0.10747531,-0.42890615445086205,-0.09999407693902111,0.1077228524288859
A078,T1,Source,1.0,-0.5279406,-0.556103,-0.5871734779435982,-0.5783234900360945,-0.08193923727208108
A078,T2,Source,26.17,0.1811822,-0.4581931,0.23677673853455078,-0.4739313937671524,-0.3344587584162691
A078,T3,Source,72.3,-0.7775617,-1.1432558,-0.8772154274938223,-1.2043491689733514,-0.2992969675905444
A078,T4,Source,140.08,-1.4361522,-1.5582061,-1.642450708386571,-1.6467715559273413,-0.24431259541918204
A079,T1,Source,1.0,0.019097133,-0.14457574,0.048445428298121665,-0.1395507679394118,-0.0905617319328767
A079,T2,Source,26.11,0.19691332,0.4830254,0.2550551801943645,0.5296011628191515,0.18027210215372275
A079,T3,Source,74.0,-0.70234376,-0.5857522,-0.7898175354135784,-0.6099356369251948,-0.02291989537857042
A079,T4,Source,194.42,-0.62206274,-0.75935036,-0.6965367047759418,-0.7950269895956728,-0.1538421493133783
A080,T1,Source,1.0,0.10537331,1.0064683,0.14869220461959531,1.0876989814063862,0.5099166924999575
A080,T2,Source,29.03,0.5328905,0.3322674,0.6454367476643684,0.3688621195833481,-0.04861042919555322
A080,T3,Source,72.87,0.045848988,0.0773038,0.07952917954465055,0.09701846867290839,0.020810329961738754
A080,T4,Source,145.77,-0.66487795,-0.53412056,-0.7462849311029721,-0.5548856865789749,-0.010518420249688243
A081,T1,Source,1.0,0.37206882,0.7992755,0.45857340319091516,0.866788831116868,0.2797350116631231
A081,T2,Source,31.39,-0.42201942,0.55668974,-0.46410060651622204,0.6081425041224119,0.48884526965887665
A081,T3,Source,80.13,0.83210707,0.5462277,0.9931051030258786,0.5969878171413249,-0.059496869771131555
A081,T4,Source,154.53,-0.09271791,0.05126938,-0.08147569239545008,0.06926042092752131,0.06632959817471978
A082,T1,Source,1.0,0.071322605,0.7752854,0.10912770922333448,0.8412104490666202,0.39654710895257206
A082,T2,Source,27.97,1.181799,0.18110365,1.3994222337459201,0.20769046337315583,-0.41309435511286485
A082,T3,Source,75.71,1.0123066,0.015849508,1.2024841298358484,0.03149555049401449,-0.43133916767087477
A082,T4,Source,170.25,-0.5707041,-0.8982514,-0.6368616209314747,-0.9431240741554179,-0.2530264169752694
A083,T1,Source,1.0,1.2475034,0.7796732,1.475766069543566,0.8458887465626739,-0.10984669768152205
A083,T2,Source,25.15,0.6259196,0.3514038,0.7535299398220136,0.38926545888857655,-0.07825193052008678
A083,T3,Source,74.3,0.113821276,0.4812683,0.15850813976439682,0.5277277327333874,0.21524475558383588
A083,T4,Source,144.91,0.19219941,-0.15915819,0.24957795232218422,-0.15509865966677577,-0.17352739231449366
A084,T1,Source,1.0,0.8040474,-0.22959355,0.9605017638428691,-0.2301972439964258,-0.4772464387397504
A084,T2,Source,27.25,0.14113443,-0.83394134,0.19024408049426902,-0.8745563197753047,-0.525338709092985
A084,T3,Source,91.97,-0.11596396,-0.64221627,-0.10848594778388475,-0.6701379518205863,-0.30787960413415894
A084,T4,Source,162.51,-0.59100777,-0.7588525,-0.6604530402058245,-0.7944961684116204,-0.16700090711100993
A085,T1,Source,1.0,-0.11570579,0.40074217,-0.10818597262106645,0.4418703116235164,0.2699198449179795
A085,T2,Source,24.51,1.1474876,1.4959512,1.3595548293165767,1.6095884534495706,0.33031596936548346
A085,T3,Source,71.4,-0.103653476,0.5722143,-0.09418204166670617,0.6246948789287691,0.35971991862561703
A085,T4,Source,170.65,-0.4273231,-0.46485198,-0.4702631051471092,-0.481031129769368,-0.07490428580674013
A086,T1,Source,1.0,0.7650894,1.0552716,0.9152353409700527,1.1397333394421114,0.25156056776457514
A086,T2,Source,23.47,0.30255273,1.2843833,0.3778006549388289,1.3840135464767525,0.5786101119757258
A086,T3,Source,145.29,-1.0298048,-0.3276325,-1.1703039544035752,-0.3347269341146468,0.2617684138833519
A086,T4,Source,169.55,-0.8856172,-0.22770405,-1.0027682268350007,-0.2281826482721919,0.2547628246841735
A087,T1,Source,1.0,-0.14446898,1.1185037,-0.14160675196577532,1.2071517666949978,0.6800801041756799
A087,T2,Source,31.07,0.79339594,0.30655718,0.9481255255202425,0.3414497357351807,-0.17555337082100733
A087,T3,Source,72.8,0.07429415,0.045922436,0.11258043299138222,0.0635594786040929,-0.00888392262771661
A087,T4,Source,144.2,0.63730603,0.8747149,0.7667601609676504,0.9472227515607785,0.20679283599351994
A088,T1,Source,1.0,1.3610681,0.74752676,1.6077201671262076,0.8116140280798261,-0.1767882703888214
A088,T2,Source,24.25,1.6403587,0.92337906,1.932235963727744,0.9991087577314233,-0.20017050878861709
A088,T3,Source,74.91,1.0740212,0.50201994,1.2741921020373659,0.5498532501797174,-0.18864668995123196
A088,T4,Source,149.93,1.2408419,0.6327073,1.468025880725678,0.6891928620703832,-0.1883997933678575
A089,T1,Source,1.0,0.95078164,0.9935411,1.1309965058152844,1.0739159267113259,0.13702329975971672
A089,T2,Source,32.14,1.0349191,1.1007651,1.2287582452219452,1.1882387697572392,0.1600383955980364
A089,T3,Source,79.34,0.30402267,0.6056416,0.37950862058484947,0.6603352576811815,0.20187831066464812
A089,T4,Source,146.96,-0.14708613,0.29004514,-0.14464769397053925,0.32384450409592236,0.22215716936146648
A090,T1,Source,1.0,-0.23930658,-0.633604,-0.25180129238989946,-0.6609555002101349,-0.24974848689965812
A090,T2,Source,23.54,0.0107415775,-0.73193383,0.0387368675763113,-0.7657953282506981,-0.41240659880899355
A090,T3,Source,95.42,-0.9169951,-1.3815377,-1.0392271130781587,-1.4584066957806148,-0.37101077275429617
A090,T4,Source,144.07,-0.89684373,-1.018114,-1.0158126555627167,-1.0709222649231103,-0.17835260252632928
A091,T1,Source,1.0,0.61024165,0.64954895,0.7353132779174272,0.7071495257798532,0.0937349503267908
A091,T2,Source,22.2,-0.23226447,0.17978463,-0.24361886184477677,0.20628411669298702,0.19790981336214475
A091,T3,Source,73.64,-1.0321478,-0.23546329,-1.173026353623017,-0.23645559440995556,0.31385366843518203
A091,T4,Source,142.61,-1.0876396,0.09006388,-1.2375038751788914,0.11062333906660099,0.5182369196019713
A092,T1,Source,1.0,0.23328507,0.8744924,0.2973165646628784,0.9469855207861597,0.3814522116071978
A092,T2,Source,22.83,-0.8227533,0.5934438,-0.9297248498435111,0.6473298934445791,0.6825716191486979
A092,T3,Source,71.31,-0.70078677,-0.27968797,-0.788008423863993,-0.2836082015724914,0.1459990359718295
A092,T4,Source,146.16,-0.77845037,-0.37245795,-0.8782479987760848,-0.3825200856927677,0.12819237853050386
A093,T1,Source,1.0,0.17902495,1.0293971,0.23427016759296282,1.1121457993168458,0.4907594311506029
A093,T2,Source,22.09,1.032644,0.014159476,1.2261147409692128,0.029693628694057665,-0.4410737473260927
A093,T3,Source,70.22,-0.19266124,0.22156478,-0.1976027276410339,0.25083035196573106,0.2039278387958784
A093,T4,Source,140.95,0.2726866,-0.25663528,0.34309833782412824,-0.25902929143431247,-0.26235957818833416
A094,T1,Source,1.0,-1.0644217,-0.73057723,-1.21052632808667,-0.7643489135592475,0.05346924569848516
A094,T2,Source,22.98,0.04552735,-0.5334831,0.07915545908364209,-0.5542060230752066,-0.3174921534743675
A094,T3,Source,76.21,-0.8497856,-1.4642935,-0.9611344582172685,-1.5466414038174252,-0.4459417470738106
A094,T4,Source,149.99,-1.2777404,-1.7716364,-1.458387472931875,-1.8743321644491477,-0.4311061321803684
A095,T1,Source,1.0,1.0975536,1.0152643,1.3015350757426964,1.0970773269953573,0.0855655772859657
A095,T2,Source,29.71,0.2966555,-0.11268075,0.3709484934583048,-0.10554414688702639,-0.19296242352771623
A095,T3,Source,78.76,0.022464879,0.17239684,0.052358509425598346,0.1984072126731205,0.08361825102558232
A095,T4,Source,148.79,-0.32706589,-0.6100116,-0.35377136368428325,-0.6358011481781608,-0.19871038817979697
A096,T1,Source,1.0,-0.277075,0.79400086,-0.29568550797997456,0.861164979732442,0.5576370474412116
A096,T2,Source,24.49,0.10875838,0.20638698,0.15262541500190668,0.23464769465783117,0.06512119246118908
A096,T3,Source,71.19,-1.7827787,0.28218946,-2.045206027651532,0.31546873307769024,0.9254178277803611
A096,T4,Source,143.66,-1.7271752,0.32424247,-1.9805987186467406,0.3603058932455465,0.9246652035762954
A097,T1,Source,1.0,0.1794386,-1.0605619,0.23475079944832863,-1.1161804590711426,-0.6674815571565083
A097,T2,Source,24.37,-0.54056513,-0.7669435,-0.6018422831582025,-0.8031228389619121,-0.19330607646158857
A097,T3,Source,70.83,0.7713108,-0.699544,0.9224641649153511,-0.7312611059555607,-0.7234874142548993
A097,T4,Source,144.85,-1.0911156,-1.3974788,-1.2415427397485796,-1.4754031879211729,-0.3045179502455245
A098,T1,Source,1.0,0.7291178,1.3407856,0.873438902317868,1.444150001844287,0.4253276267435488
A098,T2,Source,25.77,0.0246297,0.62343097,0.05487387733026372,0.6793023858837823,0.33260314452810924
A098,T3,Source,78.84,1.1876998,1.1661277,1.4062785433123228,1.2579287483149577,0.13016216522774549
A098,T4,Source,146.29,-0.93667495,0.16097778,-1.0620936979175652,0.18623214548562642,0.49222234401951737
A099,T1,Source,1.0,0.5694854,0.5927854,0.6879574165485112,0.6466279035928536,0.07991331555577286
A099,T2,Source,28.75,1.1351792,1.0398009,1.3452533446590538,1.1232383904762977,0.08288436003764632
A099,T3,Source,78.57,0.34919107,0.74911016,0.4319910861859719,0.8133022582305284,0.261835114220508
A099,T4,Source,143.51,1.2946471,1.6322693,1.530543693137929,1.7549315925846252,0.3421884921483853
