composite_ID,UID,test,congruence,theta_accuracy,se_accuracy,theta_confidence,se_confidence,TSVR_hours
A088_T1,A088,T1,Congruent,0.5301715,0.2061241640685505,-0.25347957,,1.0
A088_T1,A088,T1,Incongruent,1.5047297,0.2365098342133737,-0.010037511,,1.0
A088_T2,A088,T2,Common,1.6465031,0.1962873223365104,-0.17235278,,24.25
A088_T2,A088,T2,Congruent,1.4829968,0.2061241640685505,-0.19807579,,24.25
A088_T2,A088,T2,Incongruent,1.5726674,0.2365098342133737,-0.33703202,,24.25
A088_T3,A088,T3,Common,1.5184398,0.1962873223365104,-0.21806228,,74.91
A088_T3,A088,T3,Congruent,0.56445384,0.2061241640685505,-0.3873983,,74.91
A088_T3,A088,T3,Incongruent,1.2116629,0.2365098342133737,-0.6821054,,74.91
A088_T4,A088,T4,Common,2.0324988,0.1962873223365104,-0.09416215,,149.93
A088_T4,A088,T4,Congruent,0.2656782,0.2061241640685505,-0.36324483,,149.93
A088_T4,A088,T4,Incongruent,1.7613931,0.2365098342133737,-0.44053027,,149.93
A089_T1,A089,T1,Common,1.0534189,0.1962873223365104,-0.18788767,,1.0
A089_T1,A089,T1,Congruent,1.3229843,0.2061241640685505,-0.06516498,,1.0
A089_T1,A089,T1,Incongruent,0.56494594,0.2365098342133737,-0.34697187,,1.0
A089_T2,A089,T2,Common,1.2110171,0.1962873223365104,-0.009715847,,32.14
A089_T2,A089,T2,Congruent,1.8418807,0.2061241640685505,-0.3015409,,32.14
A089_T2,A089,T2,Incongruent,0.57670295,0.2365098342133737,-0.4597679,,32.14
A089_T3,A089,T3,Common,-0.28256452,0.1962873223365104,-0.4190693,,79.34
A089_T3,A089,T3,Congruent,0.4289247,0.2061241640685505,-0.8649433,,79.34
A089_T3,A089,T3,Incongruent,0.2386981,0.2365098342133737,-0.5945698,,79.34
A089_T4,A089,T4,Common,-0.5580171,0.1962873223365104,-0.5672468,,146.96
A089_T4,A089,T4,Congruent,-0.7643541,0.2061241640685505,-0.47588912,,146.96
A089_T4,A089,T4,Incongruent,0.45080766,0.2365098342133737,-0.6363789,,146.96
A090_T1,A090,T1,Common,-0.20894425,0.1962873223365104,-1.2956766,,1.0
A090_T1,A090,T1,Congruent,0.21052608,0.2061241640685505,-1.5645288,,1.0
A090_T1,A090,T1,Incongruent,-0.26355815,0.2365098342133737,-1.6954932,,1.0
A090_T2,A090,T2,Common,0.027675819,0.1962873223365104,-1.3156582,,23.54
A090_T2,A090,T2,Congruent,0.111108646,0.2061241640685505,-1.3006754,,23.54
A090_T2,A090,T2,Incongruent,-0.85531676,0.2365098342133737,-1.0154998,,23.54
A090_T3,A090,T3,Common,-1.7316093,0.1962873223365104,-2.0494192,,95.42
A090_T3,A090,T3,Congruent,-0.923981,0.2061241640685505,-2.0967915,,95.42
A090_T3,A090,T3,Incongruent,-0.3625516,0.2365098342133737,-2.4778833,,95.42
A090_T4,A090,T4,Common,-0.28820184,0.1962873223365104,-2.2607956,,144.07
A090_T4,A090,T4,Congruent,-0.7582084,0.2061241640685505,-2.0895185,,144.07
A090_T4,A090,T4,Incongruent,-0.49008408,0.2365098342133737,-2.2810895,,144.07
A091_T1,A091,T1,Common,0.3393673,0.1962873223365104,-0.3547222,,1.0
A091_T1,A091,T1,Congruent,0.07040492,0.2061241640685505,-0.38004634,,1.0
A091_T1,A091,T1,Incongruent,0.57984126,0.2365098342133737,-0.5164803,,1.0
A091_T2,A091,T2,Common,0.5239488,0.1962873223365104,-0.5238492,,22.2
A091_T2,A091,T2,Congruent,-0.36660793,0.2061241640685505,-0.8934899,,22.2
A091_T2,A091,T2,Incongruent,-0.4956108,0.2365098342133737,-0.5896447,,22.2
A091_T3,A091,T3,Common,-1.0404031,0.1962873223365104,-0.9250692,,73.64
A091_T3,A091,T3,Congruent,-0.43052486,0.2061241640685505,-1.1560079,,73.64
A091_T3,A091,T3,Incongruent,-1.0913205,0.2365098342133737,-0.83027357,,73.64
A091_T4,A091,T4,Common,-0.8533299,0.1962873223365104,-0.66503096,,142.61
A091_T4,A091,T4,Congruent,-1.1137878,0.2061241640685505,-0.55922866,,142.61
A091_T4,A091,T4,Incongruent,-0.5084233,0.2365098342133737,-0.45334205,,142.61
A092_T1,A092,T1,Common,-0.16856669,0.1962873223365104,-0.47387627,,1.0
A092_T1,A092,T1,Congruent,-0.75031006,0.2061241640685505,-0.2970514,,1.0
A092_T1,A092,T1,Incongruent,0.16063099,0.2365098342133737,-0.3796672,,1.0
A092_T2,A092,T2,Common,-1.4215541,0.1962873223365104,-0.50957394,,22.83
A092_T2,A092,T2,Congruent,0.3647664,0.2061241640685505,-0.411572,,22.83
A092_T2,A092,T2,Incongruent,-1.2741792,0.2365098342133737,-0.47237504,,22.83
A092_T3,A092,T3,Common,-1.2575935,0.1962873223365104,-0.64542097,,71.31
A092_T3,A092,T3,Congruent,-1.6715103,0.2061241640685505,-0.91129065,,71.31
A092_T3,A092,T3,Incongruent,0.120479345,0.2365098342133737,-0.7832944,,71.31
A092_T4,A092,T4,Common,-0.93595916,0.1962873223365104,-1.5038719,,146.16
A092_T4,A092,T4,Congruent,-0.40421754,0.2061241640685505,-1.3376265,,146.16
A092_T4,A092,T4,Incongruent,-1.0033731,0.2365098342133737,-0.91602015,,146.16
A093_T1,A093,T1,Common,0.9076474,0.1962873223365104,0.1706706,,1.0
A093_T1,A093,T1,Congruent,0.4095768,0.2061241640685505,-0.20423794,,1.0
A093_T1,A093,T1,Incongruent,-0.25305656,0.2365098342133737,-0.36698905,,1.0
A093_T2,A093,T2,Common,1.034495,0.1962873223365104,-1.877145,,22.09
A093_T2,A093,T2,Congruent,0.5446974,0.2061241640685505,-1.6068077,,22.09
A093_T2,A093,T2,Incongruent,1.1499113,0.2365098342133737,-1.8228393,,22.09
A093_T3,A093,T3,Common,-0.40955505,0.1962873223365104,-2.3342147,,70.22
A093_T3,A093,T3,Congruent,0.9201358,0.2061241640685505,-1.7105321,,70.22
A093_T3,A093,T3,Incongruent,-0.09855731,0.2365098342133737,-2.4407663,,70.22
A093_T4,A093,T4,Common,0.45432508,0.1962873223365104,-2.3192465,,140.95
A093_T4,A093,T4,Congruent,-1.3002123,0.2061241640685505,-2.128338,,140.95
A093_T4,A093,T4,Incongruent,0.86319566,0.2365098342133737,-2.0987413,,140.95
A094_T1,A094,T1,Common,-0.50477767,0.1962873223365104,-0.9282739,,1.0
A094_T1,A094,T1,Congruent,-0.6886231,0.2061241640685505,-1.0203196,,1.0
A094_T1,A094,T1,Incongruent,-0.8723581,0.2365098342133737,-0.8360001,,1.0
A094_T2,A094,T2,Common,0.18280746,0.1962873223365104,-0.60290366,,22.98
A094_T2,A094,T2,Congruent,-0.59592927,0.2061241640685505,-1.1101195,,22.98
A094_T2,A094,T2,Incongruent,-0.11033577,0.2365098342133737,-0.9817864,,22.98
A094_T3,A094,T3,Common,-1.3660945,0.1962873223365104,-1.0056866,,76.21
A094_T3,A094,T3,Congruent,-0.5772605,0.2061241640685505,-1.417154,,76.21
A094_T3,A094,T3,Incongruent,-1.204232,0.2365098342133737,-1.153966,,76.21
A094_T4,A094,T4,Common,-1.0502908,0.1962873223365104,-1.0722305,,149.99
A094_T4,A094,T4,Congruent,-0.15202624,0.2061241640685505,-1.2022649,,149.99
A094_T4,A094,T4,Incongruent,-1.0615593,0.2365098342133737,-1.27951,,149.99
A095_T1,A095,T1,Common,1.4516914,0.1962873223365104,-0.27295217,,1.0
A095_T1,A095,T1,Congruent,1.7489762,0.2061241640685505,-0.11152778,,1.0
A095_T1,A095,T1,Incongruent,1.4008193,0.2365098342133737,-0.115547016,,1.0
A095_T2,A095,T2,Common,0.27010867,0.1962873223365104,-0.9054048,,29.71
A095_T2,A095,T2,Congruent,-0.08975462,0.2061241640685505,-0.8506229,,29.71
A095_T2,A095,T2,Incongruent,-0.04127826,0.2365098342133737,-0.54553676,,29.71
A095_T3,A095,T3,Common,0.15615472,0.1962873223365104,-0.48455513,,78.76
A095_T3,A095,T3,Congruent,-0.9814954,0.2061241640685505,-0.8015234,,78.76
A095_T3,A095,T3,Incongruent,0.12027418,0.2365098342133737,-0.43434292,,78.76
A095_T4,A095,T4,Common,-0.3831034,0.1962873223365104,-0.7702368,,148.79
A095_T4,A095,T4,Congruent,-0.83802027,0.2061241640685505,-1.4459883,,148.79
A095_T4,A095,T4,Incongruent,0.29968035,0.2365098342133737,-0.75107104,,148.79
A096_T1,A096,T1,Common,-0.035375316,0.1962873223365104,-0.17199293,,1.0
A096_T1,A096,T1,Congruent,0.30585048,0.2061241640685505,-0.35047135,,1.0
A096_T1,A096,T1,Incongruent,-0.9870649,0.2365098342133737,-0.26969424,,1.0
A096_T2,A096,T2,Common,-0.36524564,0.1962873223365104,-0.6014457,,24.49
A096_T2,A096,T2,Congruent,-0.09390502,0.2061241640685505,-1.0172954,,24.49
A096_T2,A096,T2,Incongruent,-0.57167214,0.2365098342133737,-0.76674485,,24.49
A096_T3,A096,T3,Common,-1.8691895,0.1962873223365104,-0.94371307,,71.19
A096_T3,A096,T3,Congruent,-1.4232868,0.2061241640685505,-0.92508286,,71.19
A096_T3,A096,T3,Incongruent,-1.7338066,0.2365098342133737,-0.17650235,,71.19
A096_T4,A096,T4,Common,-1.9366536,0.1962873223365104,-0.41385162,,143.66
A096_T4,A096,T4,Congruent,-0.63723755,0.2061241640685505,-0.34232667,,143.66
A096_T4,A096,T4,Incongruent,-1.8857074,0.2365098342133737,-0.7302077,,143.66
A097_T1,A097,T1,Common,0.16170047,0.1962873223365104,-1.0816407,,1.0
A097_T1,A097,T1,Congruent,0.05084073,0.2061241640685505,-0.8071859,,1.0
A097_T1,A097,T1,Incongruent,0.34418228,0.2365098342133737,-0.8131834,,1.0
A097_T2,A097,T2,Common,-0.33125505,0.1962873223365104,-2.2613146,,24.37
A097_T2,A097,T2,Congruent,0.4006286,0.2061241640685505,-2.1132436,,24.37
A097_T2,A097,T2,Incongruent,-0.8859063,0.2365098342133737,-2.3220603,,24.37
A097_T3,A097,T3,Common,0.5222428,0.1962873223365104,-1.5564256,,70.83
A097_T3,A097,T3,Congruent,-0.13535045,0.2061241640685505,-2.0212188,,70.83
A097_T3,A097,T3,Incongruent,0.74868965,0.2365098342133737,-1.7823144,,70.83
A097_T4,A097,T4,Common,0.06591846,0.1962873223365104,-1.9700977,,144.85
A097_T4,A097,T4,Congruent,-0.97472835,0.2061241640685505,-2.3067176,,144.85
A097_T4,A097,T4,Incongruent,-0.9338368,0.2365098342133737,-2.6435583,,144.85
A098_T1,A098,T1,Common,-0.115731314,0.1962873223365104,-0.37680024,,1.0
A098_T1,A098,T1,Congruent,0.92273605,0.2061241640685505,-0.40372565,,1.0
A098_T1,A098,T1,Incongruent,0.76136076,0.2365098342133737,-0.09043383,,1.0
A098_T2,A098,T2,Common,0.3379284,0.1962873223365104,-0.64977807,,25.77
A098_T2,A098,T2,Congruent,0.3784041,0.2061241640685505,-0.49372467,,25.77
A098_T2,A098,T2,Incongruent,-0.03355606,0.2365098342133737,-0.4116703,,25.77
A098_T3,A098,T3,Common,0.88451827,0.1962873223365104,-0.16594763,,78.84
A098_T3,A098,T3,Congruent,0.35566115,0.2061241640685505,-0.17265761,,78.84
A098_T3,A098,T3,Incongruent,1.1111528,0.2365098342133737,-0.14751065,,78.84
A098_T4,A098,T4,Common,-0.7708392,0.1962873223365104,-0.51632476,,146.29
A098_T4,A098,T4,Congruent,0.13999347,0.2061241640685505,-0.32335347,,146.29
A098_T4,A098,T4,Incongruent,-1.0091684,0.2365098342133737,-0.5866237,,146.29
A099_T1,A099,T1,Common,-0.055051994,0.1962873223365104,-0.24798575,,1.0
A099_T1,A099,T1,Congruent,0.34448373,0.2061241640685505,-0.4489275,,1.0
A099_T1,A099,T1,Incongruent,0.704551,0.2365098342133737,-0.07720999,,1.0
A099_T2,A099,T2,Common,0.69390166,0.1962873223365104,-0.51312137,,28.75
A099_T2,A099,T2,Congruent,0.4557115,0.2061241640685505,-0.44614545,,28.75
A099_T2,A099,T2,Incongruent,0.70550025,0.2365098342133737,-0.10447536,,28.75
A099_T3,A099,T3,Common,0.45280594,0.1962873223365104,-0.40274915,,78.57
A099_T3,A099,T3,Congruent,-0.579716,0.2061241640685505,-0.35756537,,78.57
A099_T3,A099,T3,Incongruent,0.7894194,0.2365098342133737,-0.22665562,,78.57
A099_T4,A099,T4,Common,0.5266211,0.1962873223365104,0.15093826,,143.51
A099_T4,A099,T4,Congruent,1.6622602,0.2061241640685505,0.20277411,,143.51
A099_T4,A099,T4,Incongruent,1.1979358,0.2365098342133737,0.040699307,,143.51
A100_T1,A100,T1,Common,0.57920873,0.1962873223365104,-1.2875018,,1.0
A100_T1,A100,T1,Congruent,-1.1675236,0.2061241640685505,-0.47020003,,1.0
A100_T1,A100,T1,Incongruent,0.4960371,0.2365098342133737,-0.9608972,,1.0
A100_T2,A100,T2,Common,1.6019025,0.1962873223365104,-1.4704013,,31.14
A100_T2,A100,T2,Congruent,1.4396995,0.2061241640685505,-0.99447477,,31.14
A100_T2,A100,T2,Incongruent,1.6154647,0.2365098342133737,-1.2229484,,31.14
A100_T3,A100,T3,Common,-0.6404879,0.1962873223365104,-0.7611448,,75.34
A100_T3,A100,T3,Congruent,1.0671802,0.2061241640685505,-1.3714874,,75.34
A100_T3,A100,T3,Incongruent,0.18737194,0.2365098342133737,-1.0668608,,75.34
A100_T4,A100,T4,Common,0.20585074,0.1962873223365104,-2.1010146,,146.8
A100_T4,A100,T4,Congruent,-1.0579654,0.2061241640685505,-2.1504357,,146.8
A100_T4,A100,T4,Incongruent,0.3911374,0.2365098342133737,-2.3538194,,146.8
A101_T1,A101,T1,Common,-0.68739074,0.1962873223365104,-0.8380914,,1.0
A101_T1,A101,T1,Congruent,-0.7339132,0.2061241640685505,-1.0978798,,1.0
A101_T1,A101,T1,Incongruent,0.44689605,0.2365098342133737,-1.1868296,,1.0
A101_T2,A101,T2,Common,-0.8576899,0.1962873223365104,-1.5315744,,29.12
A101_T2,A101,T2,Congruent,-0.07201809,0.2061241640685505,-0.9386994,,29.12
A101_T2,A101,T2,Incongruent,-0.50965416,0.2365098342133737,-0.7344551,,29.12
A101_T3,A101,T3,Common,-1.2362001,0.1962873223365104,-2.680961,,75.21
A101_T3,A101,T3,Congruent,-1.1354967,0.2061241640685505,-2.1346235,,75.21
A101_T3,A101,T3,Incongruent,-0.4359814,0.2365098342133737,-1.8227878,,75.21
A101_T4,A101,T4,Common,-0.65415436,0.1962873223365104,-2.3853638,,150.22
A101_T4,A101,T4,Congruent,-0.8799016,0.2061241640685505,-2.62351,,150.22
A101_T4,A101,T4,Incongruent,-0.5481525,0.2365098342133737,-1.5100855,,150.22
A102_T1,A102,T1,Common,-0.7212032,0.1962873223365104,-0.44222814,,1.0
A102_T1,A102,T1,Congruent,0.87012297,0.2061241640685505,-0.7033373,,1.0
A102_T1,A102,T1,Incongruent,-0.64556795,0.2365098342133737,-0.43016246,,1.0
A102_T2,A102,T2,Common,0.753909,0.1962873223365104,-0.6857153,,29.13
A102_T2,A102,T2,Congruent,1.6128533,0.2061241640685505,-0.2512314,,29.13
A102_T2,A102,T2,Incongruent,1.1701075,0.2365098342133737,-0.39255947,,29.13
A102_T3,A102,T3,Common,-1.0468884,0.1962873223365104,-0.9119386,,75.27
A102_T3,A102,T3,Congruent,-0.063888825,0.2061241640685505,-0.5414447,,75.27
A102_T3,A102,T3,Incongruent,-0.24429756,0.2365098342133737,-0.57400686,,75.27
A102_T4,A102,T4,Common,-0.22491981,0.1962873223365104,-0.4048722,,150.41
A102_T4,A102,T4,Congruent,-1.3671356,0.2061241640685505,-0.74551696,,150.41
A102_T4,A102,T4,Incongruent,0.6889397,0.2365098342133737,-0.55013025,,150.41
A103_T1,A103,T1,Common,1.0644679,0.1962873223365104,-1.8785391,,1.0
A103_T1,A103,T1,Congruent,1.7191428,0.2061241640685505,-1.8939002,,1.0
A103_T1,A103,T1,Incongruent,1.5161003,0.2365098342133737,-1.1420951,,1.0
A103_T2,A103,T2,Common,-1.095788,0.1962873223365104,-2.0777555,,27.26
A103_T2,A103,T2,Congruent,0.036966365,0.2061241640685505,-2.228271,,27.26
A103_T2,A103,T2,Incongruent,-0.40180504,0.2365098342133737,-2.3355603,,27.26
A103_T3,A103,T3,Common,-1.6128502,0.1962873223365104,-2.2492719,,80.24
A103_T3,A103,T3,Congruent,-0.29822126,0.2061241640685505,-1.7387944,,80.24
A103_T3,A103,T3,Incongruent,-0.86616784,0.2365098342133737,-2.5229707,,80.24
A103_T4,A103,T4,Common,-0.07195855,0.1962873223365104,-2.2040555,,149.72
A103_T4,A103,T4,Congruent,-1.1549125,0.2061241640685505,-2.116483,,149.72
A103_T4,A103,T4,Incongruent,-0.9358198,0.2365098342133737,-2.061707,,149.72
A104_T1,A104,T1,Common,2.1952074,0.1962873223365104,0.095333226,,1.0
A104_T1,A104,T1,Congruent,0.16093552,0.2061241640685505,-0.28758433,,1.0
A104_T1,A104,T1,Incongruent,1.2890347,0.2365098342133737,-0.15549518,,1.0
A104_T2,A104,T2,Common,0.42920163,0.1962873223365104,-0.17972529,,22.6
A104_T2,A104,T2,Congruent,1.0341785,0.2061241640685505,-0.2856556,,22.6
A104_T2,A104,T2,Incongruent,0.59902304,0.2365098342133737,-0.13920192,,22.6
A104_T3,A104,T3,Common,-0.43959793,0.1962873223365104,-0.69555944,,72.62
A104_T3,A104,T3,Congruent,1.1226685,0.2061241640685505,-0.17416877,,72.62
A104_T3,A104,T3,Incongruent,-0.4135195,0.2365098342133737,-0.38115776,,72.62
A104_T4,A104,T4,Common,-0.8763166,0.1962873223365104,-1.1881423,,145.78
A104_T4,A104,T4,Congruent,-1.5214266,0.2061241640685505,-1.1518676,,145.78
A104_T4,A104,T4,Incongruent,-1.1469584,0.2365098342133737,-1.1664275,,145.78
A105_T1,A105,T1,Common,0.44473863,0.1962873223365104,0.1890984,,1.0
A105_T1,A105,T1,Congruent,0.9818146,0.2061241640685505,-0.01984792,,1.0
A105_T1,A105,T1,Incongruent,0.79853475,0.2365098342133737,0.2860699,,1.0
A105_T2,A105,T2,Common,0.78645724,0.1962873223365104,-0.16809995,,22.77
A105_T2,A105,T2,Congruent,0.6205603,0.2061241640685505,-0.33624282,,22.77
A105_T2,A105,T2,Incongruent,0.124345265,0.2365098342133737,0.028753491,,22.77
A105_T3,A105,T3,Common,-0.6449184,0.1962873223365104,-0.6783302,,69.46
A105_T3,A105,T3,Congruent,-0.47881082,0.2061241640685505,-0.52430254,,69.46
A105_T3,A105,T3,Incongruent,-0.97130466,0.2365098342133737,-0.44132504,,69.46
A105_T4,A105,T4,Common,-0.025722215,0.1962873223365104,-0.6882864,,146.2
A105_T4,A105,T4,Congruent,-0.58175623,0.2061241640685505,-0.81556505,,146.2
A105_T4,A105,T4,Incongruent,-0.40869832,0.2365098342133737,-0.6592331,,146.2
A106_T1,A106,T1,Common,0.96928626,0.1962873223365104,-0.0798332,,1.0
A106_T1,A106,T1,Congruent,1.75697,0.2061241640685505,-0.20976482,,1.0
A106_T1,A106,T1,Incongruent,1.2260157,0.2365098342133737,-0.10460744,,1.0
A106_T2,A106,T2,Common,0.28924912,0.1962873223365104,-0.68068576,,22.64
A106_T2,A106,T2,Congruent,-0.51089793,0.2061241640685505,-0.72244436,,22.64
A106_T2,A106,T2,Incongruent,-0.43201688,0.2365098342133737,-0.59992296,,22.64
A106_T3,A106,T3,Common,0.18992153,0.1962873223365104,-0.30701622,,66.08
A106_T3,A106,T3,Congruent,0.36100835,0.2061241640685505,-0.49961966,,66.08
A106_T3,A106,T3,Incongruent,-0.21938318,0.2365098342133737,-0.6359022,,66.08
A106_T4,A106,T4,Common,0.8632189,0.1962873223365104,-0.34886494,,147.13
A106_T4,A106,T4,Congruent,0.3227427,0.2061241640685505,-0.3562269,,147.13
A106_T4,A106,T4,Incongruent,0.57478887,0.2365098342133737,-0.62732035,,147.13
A107_T1,A107,T1,Common,-0.6073473,0.1962873223365104,-2.2520385,,1.0
A107_T1,A107,T1,Congruent,-1.3213788,0.2061241640685505,-2.0901606,,1.0
A107_T1,A107,T1,Incongruent,-0.5693406,0.2365098342133737,-2.0965972,,1.0
A107_T2,A107,T2,Common,-1.3971989,0.1962873223365104,-2.5321162,,26.22
A107_T2,A107,T2,Congruent,-1.5178664,0.2061241640685505,-2.412119,,26.22
A107_T2,A107,T2,Incongruent,-0.9967513,0.2365098342133737,-2.0038917,,26.22
A107_T3,A107,T3,Common,-0.32358083,0.1962873223365104,-2.030288,,71.45
A107_T3,A107,T3,Congruent,-0.5515594,0.2061241640685505,-1.3894976,,71.45
A107_T3,A107,T3,Incongruent,-1.1911126,0.2365098342133737,-1.7460856,,71.45
A107_T4,A107,T4,Common,-0.6526746,0.1962873223365104,-2.057475,,145.95
A107_T4,A107,T4,Congruent,-0.68668693,0.2061241640685505,-2.1262102,,145.95
A107_T4,A107,T4,Incongruent,-0.66778487,0.2365098342133737,-2.5729072,,145.95
A108_T1,A108,T1,Common,-1.000375,0.1962873223365104,-0.6933517,,1.0
A108_T1,A108,T1,Congruent,-0.24534158,0.2061241640685505,-0.8985952,,1.0
A108_T1,A108,T1,Incongruent,-0.5866931,0.2365098342133737,-0.97671974,,1.0
A108_T2,A108,T2,Common,-0.10793777,0.1962873223365104,-0.9501563,,27.61
A108_T2,A108,T2,Congruent,-1.1410556,0.2061241640685505,-1.197226,,27.61
A108_T2,A108,T2,Incongruent,-0.8319504,0.2365098342133737,-1.0280528,,27.61
A108_T3,A108,T3,Common,0.21636847,0.1962873223365104,-1.2867302,,68.96
A108_T3,A108,T3,Congruent,0.91510236,0.2061241640685505,-0.7785454,,68.96
A108_T3,A108,T3,Incongruent,-0.5968496,0.2365098342133737,-0.91288835,,68.96
A108_T4,A108,T4,Common,-1.3989251,0.1962873223365104,-1.1365656,,152.12
A108_T4,A108,T4,Congruent,-1.0845438,0.2061241640685505,-0.97926974,,152.12
A108_T4,A108,T4,Incongruent,-1.3508645,0.2365098342133737,-0.9356022,,152.12
A109_T1,A109,T1,Common,-0.3117028,0.1962873223365104,-1.2552799,,1.0
A109_T1,A109,T1,Congruent,0.03716664,0.2061241640685505,-1.0633328,,1.0
A109_T1,A109,T1,Incongruent,-0.23544823,0.2365098342133737,-1.3256576,,1.0
A109_T2,A109,T2,Common,-1.0503262,0.1962873223365104,-1.5442495,,24.65
A109_T2,A109,T2,Congruent,-0.63798696,0.2061241640685505,-1.4972928,,24.65
A109_T2,A109,T2,Incongruent,-1.0278164,0.2365098342133737,-1.7281787,,24.65
A109_T3,A109,T3,Common,0.14444596,0.1962873223365104,-0.7288072,,71.17
A109_T3,A109,T3,Congruent,0.36676112,0.2061241640685505,-1.2767472,,71.17
A109_T3,A109,T3,Incongruent,0.26390916,0.2365098342133737,-1.1129072,,71.17
A109_T4,A109,T4,Common,-1.5979277,0.1962873223365104,-2.5846982,,149.87
A109_T4,A109,T4,Congruent,-1.1214261,0.2061241640685505,-2.0732682,,149.87
A109_T4,A109,T4,Incongruent,-1.3818485,0.2365098342133737,-2.2287343,,149.87
