composite_ID,UID,test,congruence,TSVR_hours,log_TSVR,theta_accuracy,theta_confidence,theta_accuracy_z,theta_confidence_z,calibration
A042_T4,A042,T4,Incongruent,146.02,4.9905686319459415,-1.0544331,-1.3068376,-1.246686364225767,-0.9074718382798099,0.33921452594595713
A043_T1,A043,T1,Common,1.0,0.6931471805599453,1.0159061,0.1643919,1.1933466336433975,1.4834720234140475,0.29012538977064994
A043_T1,A043,T1,Congruent,1.0,0.6931471805599453,-0.15874355,0.12849581,-0.19910330503027907,1.4689619839038268,1.6680652889341059
A043_T1,A043,T1,Incongruent,1.0,0.6931471805599453,0.6365562,0.18560928,0.736301086347825,1.5565601208399236,0.8202590344920986
A043_T2,A043,T2,Common,25.62,3.2816628129669656,0.23345459,-0.0024266364,0.278836792498491,1.2130773627759799,0.9342405702774889
A043_T2,A043,T2,Congruent,25.62,3.2816628129669656,0.34835568,0.107447416,0.38076288081691717,1.4341499233390298,1.0533870425221126
A043_T2,A043,T2,Incongruent,25.62,3.2816628129669656,-0.36488125,0.16144574,-0.438063468108208,1.5166660813244481,1.9547295494326562
A043_T3,A043,T3,Common,64.94,4.188745237643585,-0.1154044,-0.3027487,-0.12890090811233973,0.7262880393489329,0.8551889474612726
A043_T3,A043,T3,Congruent,64.94,4.188745237643585,-0.17773217,-0.022465402,-0.2208167252101949,1.219286362330078,1.440103087540273
A043_T3,A043,T3,Incongruent,64.94,4.188745237643585,-0.32173076,-0.29392326,-0.38746179951332027,0.7648512032013527,1.1523130027146729
A043_T4,A043,T4,Common,149.33,5.012832877639743,0.06730463,-0.826215,0.08464485653324186,-0.12219376368386821,-0.20683862021711008
A043_T4,A043,T4,Congruent,149.33,5.012832877639743,0.36557552,-0.1728015,0.4004537072882943,0.970644620416122,0.5701909131278277
A043_T4,A043,T4,Incongruent,149.33,5.012832877639743,-0.3357526,-0.40472743,-0.40390491524087146,0.5819133581480427,0.9858182733889141
A044_T1,A044,T1,Common,1.0,0.6931471805599453,-0.021611089,-1.4819484,-0.01927762175295269,-1.1850661158120357,-1.165788494059083
A044_T1,A044,T1,Congruent,1.0,0.6931471805599453,-0.42967826,-1.0854299,-0.5089161929364906,-0.5387567683052128,-0.0298405753687222
A044_T1,A044,T1,Incongruent,1.0,0.6931471805599453,-0.80062515,-0.9532756,-0.9490511398598827,-0.32374046451708605,0.6253106753427966
A044_T2,A044,T2,Common,47.66,3.8848573373553763,0.33177772,-1.0400189,0.3937544185085296,-0.4687465762860255,-0.8625009947945551
A044_T2,A044,T2,Congruent,47.66,3.8848573373553763,0.29979682,-1.0949403,0.32523599520660385,-0.5544860738662661,-0.87972206907287
A044_T2,A044,T2,Incongruent,47.66,3.8848573373553763,-0.89945817,-0.8823597,-1.0649505357710742,-0.2066582109699855,0.8582923248010887
A044_T3,A044,T3,Common,91.63,4.5286130632659365,-1.3885521,-1.4695228,-1.6169242373548163,-1.1649255728740004,0.4519986644808158
A044_T3,A044,T3,Congruent,91.63,4.5286130632659365,-1.0432105,-1.2463167,-1.2104881513539518,-0.8048483772743523,0.4056397740795995
A044_T3,A044,T3,Incongruent,91.63,4.5286130632659365,-1.2523423,-1.1212108,-1.4787703046463594,-0.6010017227946097,0.8777685818517497
A044_T4,A044,T4,Common,155.27,5.0515852804252095,-0.6907909,-1.9270798,-0.8013983216733712,-1.9065755861609675,-1.1051772644875961
A044_T4,A044,T4,Congruent,155.27,5.0515852804252095,-0.95710677,-2.41895,-1.1120288389579998,-2.74427337377992,-1.6322445348219203
A044_T4,A044,T4,Incongruent,155.27,5.0515852804252095,-0.86056197,-1.546574,-1.0193377832391686,-1.30327698168586,-0.28393919844669147
A045_T1,A045,T1,Common,1.0,0.6931471805599453,-0.8811096,-0.9359746,-1.0238380791273574,-0.3001021090886421,0.7237359700387153
A045_T1,A045,T1,Congruent,1.0,0.6931471805599453,0.5991259,-0.5244013,0.6675177453341877,0.3891316778053689,-0.27838606752881884
A045_T1,A045,T1,Incongruent,1.0,0.6931471805599453,-0.771518,-0.42788658,-0.9149177995886207,0.5436775679763698,1.4585953675649905
A045_T2,A045,T2,Common,24.66,3.2449333591874905,0.25599375,-0.6580216,0.30518000146122876,0.15042940095961918,-0.15475060050160958
A045_T2,A045,T2,Congruent,24.66,3.2449333591874905,-0.7401306,-0.7538953,-0.8639173517494058,0.009570223983403516,0.8734875757328093
A045_T2,A045,T2,Incongruent,24.66,3.2449333591874905,-1.0636017,-0.8124714,-1.257438187870854,-0.09127252651028282,1.1661656613605713
A045_T3,A045,T3,Common,72.23,4.2936051730729785,0.28792378,-0.42298278,0.34249902543889615,0.5314017038114015,0.18890267837250535
A045_T3,A045,T3,Congruent,72.23,4.2936051730729785,-1.3838344,-0.7975714,-1.5999903829021969,-0.06266593039655209,1.5373244525056449
A045_T3,A045,T3,Incongruent,72.23,4.2936051730729785,-0.3198602,-0.53776765,-0.38526823329409876,0.36226376235919927,0.747531995653298
A045_T4,A045,T4,Common,151.52,5.027295734989363,-0.73880816,-1.1237898,-0.8575196994886096,-0.6045300723270896,0.25298962716152007
A045_T4,A045,T4,Congruent,151.52,5.027295734989363,-0.50810874,-1.0863767,-0.5986011709471353,-0.540322686300797,0.058278484646338224
A045_T4,A045,T4,Incongruent,151.52,5.027295734989363,-0.855714,-0.8981609,-1.0136526711744398,-0.23274601504140605,0.7809066561330338
A046_T1,A046,T1,Common,1.0,0.6931471805599453,-0.8263327,-0.9113336,-0.9598162024012067,-0.26016173449617785,0.6996544679050288
A046_T1,A046,T1,Congruent,1.0,0.6931471805599453,-0.8820126,-1.0043232,-1.026158919697304,-0.4046139281146108,0.6215449915826932
A046_T1,A046,T1,Incongruent,1.0,0.6931471805599453,-0.17337398,-0.6160174,-0.21348693583588166,0.23307331184672986,0.4465602476826115
A046_T2,A046,T2,Common,24.32,3.2315945972759756,-1.0503073,-1.1981308,-1.221592137713152,-0.7250287285333467,0.49656340917980535
A046_T2,A046,T2,Congruent,24.32,3.2315945972759756,-1.3599145,-0.77635866,-1.5726380613874384,-0.027582057031900392,1.5450560043555381
A046_T2,A046,T2,Incongruent,24.32,3.2315945972759756,-1.5730445,-1.3370029,-1.8548510036616295,-0.9572747922425231,0.8975762114191064
A046_T3,A046,T3,Common,73.05,4.304740540713808,-1.6721164,-2.1658566,-1.9483471301898834,-2.2936067470712356,-0.3452596168813522
A046_T3,A046,T3,Congruent,73.05,4.304740540713808,-1.5709262,-2.1562538,-1.813929198130306,-2.3097986093612173,-0.4958694112309112
A046_T3,A046,T3,Incongruent,73.05,4.304740540713808,-1.775866,-1.3811461,-2.0926954945797633,-1.0301552793375237,1.0625402152422396
A046_T4,A046,T4,Common,147.94,5.003543540282499,-1.5642638,-1.373417,-1.822291696936179,-1.0091485487066192,0.8131431482295599
A046_T4,A046,T4,Congruent,147.94,5.003543540282499,-0.717223,-0.71030354,-0.8377225917240095,0.08166688794959968,0.9193894796736092
A046_T4,A046,T4,Incongruent,147.94,5.003543540282499,-0.6509636,-1.1147553,-0.7735461999508056,-0.5903436829506068,0.18320251700019885
A047_T1,A047,T1,Common,1.0,0.6931471805599453,0.032663453,-0.56552744,0.044157111451961883,0.30035235043469405,0.25619523898273217
A047_T1,A047,T1,Congruent,1.0,0.6931471805599453,-1.0092126,-0.84956115,-1.1716116722872916,-0.1486520785914526,1.0229595936958389
A047_T1,A047,T1,Incongruent,1.0,0.6931471805599453,-0.37315792,-0.9227222,-0.4477693442734439,-0.27329675689261856,0.17447258738082533
A047_T2,A047,T2,Common,23.46,3.1970391302590264,0.31397206,-0.93490225,0.37294360647740427,-0.2983639466482287,-0.671307553125633
A047_T2,A047,T2,Congruent,23.46,3.1970391302590264,-0.5068236,-0.48030975,-0.5971316178774537,0.4620549473429771,1.0591865652204309
A047_T2,A047,T2,Incongruent,23.46,3.1970391302590264,0.06363139,-1.006848,0.06444425771368774,-0.41218857446036655,-0.4766328321740543
A047_T3,A047,T3,Common,76.85,4.354783898280007,-1.4813104,-1.6972852,-1.7253378286301035,-1.5341035921945911,0.1912342364355124
A047_T3,A047,T3,Congruent,76.85,4.354783898280007,-0.5343058,-1.1750782,-0.6285574169122695,-0.6870266101340521,-0.05846919322178257
A047_T3,A047,T3,Incongruent,76.85,4.354783898280007,-1.4591206,-1.4981879,-1.7212548513853254,-1.223391460549481,0.4978633908358445
A047_T4,A047,T4,Common,144.22,4.978249833952101,-1.0614867,-1.9098914,-1.2346583420560835,-1.8787150636722243,-0.6440567216161408
A047_T4,A047,T4,Congruent,144.22,4.978249833952101,-1.0075923,-2.5276344,-1.1697588649364934,-2.9240271314893502,-1.7542682665528568
A047_T4,A047,T4,Incongruent,144.22,4.978249833952101,-1.0762047,-2.1297948,-1.272217459886105,-2.266175366667829,-0.9939579067817241
A048_T1,A048,T1,Common,1.0,0.6931471805599453,1.0506663,-0.40749374,1.2339734898432981,0.5565077490075243,-0.6774657408357738
A048_T1,A048,T1,Congruent,1.0,0.6931471805599453,1.693677,-0.3538722,1.919133078238269,0.6711707425083732,-1.2479623357298957
A048_T1,A048,T1,Incongruent,1.0,0.6931471805599453,1.3832663,-0.24060644,1.6119522554690915,0.8528773501946945,-0.759074905274397
A048_T2,A048,T2,Common,23.91,3.215269329274089,-0.6741307,-0.45462096,-0.7819262947672664,0.4801196632844826,1.262045958051749
A048_T2,A048,T2,Congruent,23.91,3.215269329274089,0.7271685,-0.66625273,0.813934008060436,0.1545227773655982,-0.6594112306948379
A048_T2,A048,T2,Incongruent,23.91,3.215269329274089,0.18211488,-0.33101246,0.20338734491723284,0.7036168803166524,0.5002295353994195
A048_T3,A048,T3,Common,81.15,4.408546844483277,-0.10325131,-0.55575866,-0.11469667914316087,0.31618647780417475,0.4308831569473356
A048_T3,A048,T3,Congruent,81.15,4.408546844483277,0.8357988,-0.50338846,0.9381523740170096,0.42388493540394795,-0.5142674386130617
A048_T3,A048,T3,Incongruent,81.15,4.408546844483277,-0.22094929,-0.39258203,-0.2692774974243839,0.6019654311278815,0.8712429285522654
A048_T4,A048,T4,Common,146.3,4.9924713234685845,0.48396504,-0.60425943,0.571627168524015,0.23757201727810218,-0.3340551512459128
A048_T4,A048,T4,Congruent,146.3,4.9924713234685845,-0.4917495,-0.6405863,-0.5798944375487057,0.19697263437806767,0.7768670719267734
A048_T4,A048,T4,Incongruent,146.3,4.9924713234685845,0.37752387,-0.5330067,0.4325393418572847,0.37012409770042837,-0.06241524415685634
A049_T1,A049,T1,Common,1.0,0.6931471805599453,1.7571232,0.08177118,2.059662723154028,1.3495528437582258,-0.7101098793958023
A049_T1,A049,T1,Congruent,1.0,0.6931471805599453,2.279931,0.011668183,2.5895124651635104,1.2757400959647511,-1.3137723691987593
A049_T1,A049,T1,Incongruent,1.0,0.6931471805599453,1.8093721,-0.09187181,2.1116375308381437,1.0984384396103852,-1.0131990912277584
A049_T2,A049,T2,Common,27.12,3.336481066942464,-0.60318244,-0.67195165,-0.6990037351544574,0.12785030858951418,0.8268540437439715
A049_T2,A049,T2,Congruent,27.12,3.336481066942464,-0.3166686,-0.45121825,-0.3796900442237654,0.5101695474364946,0.88985959166026
A049_T2,A049,T2,Incongruent,27.12,3.336481066942464,-0.7185982,-0.7277334,-0.8528598674143222,0.04863003414359313,0.9014899015579153
A049_T3,A049,T3,Common,111.38,4.721885985684052,0.6597407,-0.58506674,0.7770693829607167,0.26868127534543074,-0.508388107615286
A049_T3,A049,T3,Congruent,111.38,4.721885985684052,0.49153835,-0.25443503,0.5444917603348722,0.8356304530417288,0.29113869270685655
A049_T3,A049,T3,Incongruent,111.38,4.721885985684052,0.42769104,-0.37652382,0.49136932294633834,0.6284775590813106,0.1371082361349723
A049_T4,A049,T4,Common,168.86,5.134974568351863,0.3402084,-0.56061625,0.40360798736105,0.3083128539976486,-0.09529513336340145
A049_T4,A049,T4,Congruent,168.86,5.134974568351863,1.0439023,-0.4042595,1.1761179942891054,0.5878348956358471,-0.5882830986532582
A049_T4,A049,T4,Incongruent,168.86,5.134974568351863,-0.3570681,-0.7472229,-0.4289011520607623,0.01645284143354896,0.44535399349431126
A050_T1,A050,T1,Common,1.0,0.6931471805599453,-0.32734805,-0.31997022,-0.3766153686457109,0.6983738329509939,1.0749892015967046
A050_T1,A050,T1,Congruent,1.0,0.6931471805599453,-0.65952903,-0.53834146,-0.7717497399602973,0.36607596656189045,1.1378257065221877
A050_T1,A050,T1,Incongruent,1.0,0.6931471805599453,0.44955093,-0.0949954,0.5170039544256263,1.09328138799915,0.5762774335735238
A050_T2,A050,T2,Common,24.73,3.2476576262936527,-0.5032114,-0.4005781,-0.582160072970853,0.5677172474916211,1.1498773204624742
A050_T2,A050,T2,Congruent,24.73,3.2476576262936527,-0.23185472,-0.51334876,-0.28270567076592795,0.40741153763100885,0.6901172083969368
A050_T2,A050,T2,Incongruent,24.73,3.2476576262936527,-0.22489542,-0.28916386,-0.2739050407614896,0.7727089794903382,1.0466140202518277
A050_T3,A050,T3,Common,93.39,4.547435135336853,-0.91217804,-1.0333242,-1.060150098167387,-0.4578951974546401,0.6022549007127469
A050_T3,A050,T3,Congruent,93.39,4.547435135336853,-0.99920005,-1.048395,-1.160162356580178,-0.4775045330129998,0.6826578235671782
A050_T3,A050,T3,Incongruent,93.39,4.547435135336853,-0.6519587,-0.9606521,-0.7747131327114481,-0.33591907669418863,0.4387940560172595
A050_T4,A050,T4,Common,148.69,5.008566488927144,-0.3601759,-1.106875,-0.4149837422828565,-0.5771130256099674,-0.16212928332711085
A050_T4,A050,T4,Congruent,148.69,5.008566488927144,-0.44994792,-1.0606136,-0.5320944778505093,-0.4977129462162602,0.03438153163424912
A050_T4,A050,T4,Incongruent,148.69,5.008566488927144,-0.07997266,-1.2247796,-0.10395717983623799,-0.7719939615050955,-0.6680367816688575
A051_T1,A051,T1,Common,1.0,0.6931471805599453,0.88582057,-0.1108271,1.0413059054255545,1.037372029300034,-0.003933876125520541
A051_T1,A051,T1,Congruent,1.0,0.6931471805599453,1.9709882,-0.07600792,2.2362374600309782,1.1307320821599267,-1.1055053778710515
A051_T1,A051,T1,Incongruent,1.0,0.6931471805599453,1.3508412,-0.041371163,1.5739280252840786,1.181815080904462,-0.3921129443796165
A051_T2,A051,T2,Common,17.16,2.8992213731731473,-0.28985074,-0.18552285,-0.33278944643429953,0.9162983620192799,1.2490878084535795
A051_T2,A051,T2,Congruent,17.16,2.8992213731731473,-0.11904877,-0.26526073,-0.15371246372167843,0.817725765203962,0.9714382289256405
A051_T2,A051,T2,Incongruent,17.16,2.8992213731731473,0.3942614,-0.18676083,0.45216708991198795,0.9417765302434323,0.4896094403314444
A051_T3,A051,T3,Common,65.63,4.199154926574446,-0.6146358,-0.76086634,-0.7123901371235396,-0.01627071025602093,0.6961194268675187
A051_T3,A051,T3,Congruent,65.63,4.199154926574446,-0.5767097,-0.574192,-0.677046127411881,0.30678255112313163,0.9838286785350125
A051_T3,A051,T3,Incongruent,65.63,4.199154926574446,-0.8183705,-0.5675683,-0.9698607371506734,0.31306284607429846,1.282923583224972
A051_T4,A051,T4,Common,146.99,4.997144703913756,-0.11835715,-0.6243035,-0.13235200878622125,0.20508276504980086,0.3374347738360221
A051_T4,A051,T4,Congruent,146.99,4.997144703913756,0.17635673,-0.7457136,0.18408268647660506,0.023101984930248308,-0.16098070154635674
A051_T4,A051,T4,Incongruent,146.99,4.997144703913756,-0.61102885,-0.7438079,-0.7267155617606091,0.022091011376585076,0.7488065731371942
A052_T1,A052,T1,Common,1.0,0.6931471805599453,0.7985213,-0.22485016,0.9392726924795325,0.852553080045579,-0.08671961243395354
A052_T1,A052,T1,Congruent,1.0,0.6931471805599453,0.70940566,-0.48109597,0.7936222629989932,0.46075461353806757,-0.3328676494609256
A052_T1,A052,T1,Incongruent,1.0,0.6931471805599453,0.80218923,-0.6164749,0.9305354436500736,0.23231797868452225,-0.6982174649655513
A052_T2,A052,T2,Common,31.76,3.4892082589848687,-0.44622117,-0.42082825,-0.515551311254601,0.5348939620505437,1.0504452733051446
A052_T2,A052,T2,Congruent,31.76,3.4892082589848687,-0.63751054,-0.8777536,-0.7465716740925683,-0.19527973469053614,0.5512919394020321
A052_T2,A052,T2,Incongruent,31.76,3.4892082589848687,0.65400946,-0.58766717,0.7567681558624565,0.2798795826122228,-0.4768885732502337
A052_T3,A052,T3,Common,80.98,4.406475315076191,-0.017932264,-0.7195091,-0.014977902698988684,0.05076486694094523,0.06574276963993392
A052_T3,A052,T3,Congruent,80.98,4.406475315076191,0.012148218,-0.8479793,-0.003689169412593466,-0.14603584772821315,-0.14234667831561967
A052_T3,A052,T3,Incongruent,80.98,4.406475315076191,0.8061516,-0.8227223,0.9351820312923071,-0.10819677724793095,-1.043378808540238
A052_T4,A052,T4,Common,153.27,5.038704314023848,0.04671596,-0.37780705,0.060581331713556986,0.6046266369995037,0.5440453052859467
A052_T4,A052,T4,Congruent,153.27,5.038704314023848,-0.5512451,-0.78419584,-0.6479274468804109,-0.040544014358298595,0.6073834325221124
A052_T4,A052,T4,Incongruent,153.27,5.038704314023848,-1.0938095,-1.071032,-1.2928622371593015,-0.5181564513633897,0.7747057857959118
A053_T1,A053,T1,Common,1.0,0.6931471805599453,1.12028,-0.2885017,1.315336248959846,0.7493808731145608,-0.5659553758452851
A053_T1,A053,T1,Congruent,1.0,0.6931471805599453,1.3026041,-0.44445914,1.47194259263804,0.5213484785551408,-0.9505941140828993
A053_T1,A053,T1,Incongruent,1.0,0.6931471805599453,1.1644984,-0.21252027,1.3554077579442765,0.8992476575179742,-0.4561601004263023
A053_T2,A053,T2,Common,32.71,3.5177945292459696,0.83742,-1.151551,0.9847365244270783,-0.6495279509495611,-1.6342644753766393
A053_T2,A053,T2,Congruent,32.71,3.5177945292459696,0.30480924,-1.2639779,0.33096767984604647,-0.8340583380935481,-1.1650260179395946
A053_T2,A053,T2,Incongruent,32.71,3.5177945292459696,0.49758703,-1.2864738,0.5733348747185567,-0.8738511750042619,-1.4471860497228186
A053_T3,A053,T3,Common,78.28,4.372985890021733,-0.50420165,-1.3463821,-0.5833174525127415,-0.9653279232015741,-0.38201047068883265
A053_T3,A053,T3,Congruent,78.28,4.372985890021733,0.0602048,-1.3980162,0.05126336307141962,-1.055745057641008,-1.1070084207124276
A053_T3,A053,T3,Incongruent,78.28,4.372985890021733,-0.94908994,-1.3044839,-1.1231526645839267,-0.9035858761729508,0.21956678841097588
A053_T4,A053,T4,Common,148.9,5.009968405108552,-0.45412505,-1.4907095,-0.5247891693849129,-1.1992669037606591,-0.6744777343757462
A053_T4,A053,T4,Congruent,148.9,5.009968405108552,-0.9437242,-1.4724555,-1.0967259172345076,-1.1788606464123454,-0.08213472917783782
A053_T4,A053,T4,Incongruent,148.9,5.009968405108552,0.6871204,-1.1440738,0.7955966561354594,-0.6387485688876205,-1.43434522502308
A054_T1,A054,T1,Common,1.0,0.6931471805599453,0.18263195,-0.056274697,0.21943655639572632,1.1257955271588493,0.906358970763123
A054_T1,A054,T1,Congruent,1.0,0.6931471805599453,0.054836024,0.13166262,0.04512418659941439,1.4741995892772917,1.4290754026778774
A054_T1,A054,T1,Incongruent,1.0,0.6931471805599453,-0.18606658,0.068720266,-0.22837127987942493,1.3635761895351164,1.5919474694145412
A054_T2,A054,T2,Common,16.9,2.884800712846709,0.97050226,-0.26078853,1.1402797560476614,0.7943009003433519,-0.34597885570430953
A054_T2,A054,T2,Congruent,16.9,2.884800712846709,0.6558441,-0.118331835,0.7323748075350482,1.0607323143714995,0.32835750683645126
A054_T2,A054,T2,Incongruent,16.9,2.884800712846709,0.22012395,-0.48613167,0.24795977882794606,0.44751484007961195,0.1995550612516659
A054_T3,A054,T3,Common,72.83,4.3017651530710745,0.35355416,-0.31726465,0.4192061793276781,0.702759266954733,0.2835530876270549
A054_T3,A054,T3,Congruent,72.83,4.3017651530710745,0.8645091,-0.26880553,0.970982501082138,0.8118629999834852,-0.1591195010986528
A054_T3,A054,T3,Incongruent,72.83,4.3017651530710745,0.9616685,-0.24306852,1.1175534165234902,0.8488124525509608,-0.26874096397252933
A054_T4,A054,T4,Common,136.83,4.926021041706347,1.2971294,-0.14879209,1.5220334239714606,0.9758349195236791,-0.5461985044477815
A054_T4,A054,T4,Congruent,136.83,4.926021041706347,1.0623502,-0.099199735,1.1972131030509356,1.0923750052072827,-0.10483809784365294
A054_T4,A054,T4,Incongruent,136.83,4.926021041706347,1.3222136,-0.26028132,1.5403570431731683,0.8203940948363224,-0.7199629483368459
A055_T1,A055,T1,Common,1.0,0.6931471805599453,-0.84173906,-0.4624914,-0.97782277233705,0.4673625380944532,1.4451853104315031
A055_T1,A055,T1,Congruent,1.0,0.6931471805599453,-0.48899728,-0.31538782,-0.5767472836592936,0.7348202811552963,1.31156756481459
A055_T1,A055,T1,Incongruent,1.0,0.6931471805599453,0.4598856,-0.21577889,0.5291232037406985,0.8938676711812901,0.3647444674405915
A055_T2,A055,T2,Common,23.24,3.1880041612011136,0.4803198,-0.8469799,0.5673667027817544,-0.1558514027559456,-0.7232181055377
A055_T2,A055,T2,Congruent,23.24,3.1880041612011136,0.6668252,-1.0363679,0.7449316567604093,-0.4576128427672322,-1.2025444995276415
A055_T2,A055,T2,Incongruent,23.24,3.1880041612011136,0.5980959,-0.57424486,0.6911995045428452,0.30203983585032296,-0.3891596686925222
A055_T3,A055,T3,Common,74.48,4.32386772050035,-1.0578766,-0.9266651,-1.2304389470708055,-0.28501242452760384,0.9454265225432017
A055_T3,A055,T3,Congruent,74.48,4.32386772050035,0.23135751,-0.77419794,0.24697588494827452,-0.02400842972790901,-0.27098431467618356
A055_T3,A055,T3,Incongruent,74.48,4.32386772050035,-0.84224457,-0.9679104,-0.997857354990961,-0.3479025405002027,0.6499548144907583
A055_T4,A055,T4,Common,149.21,5.012034315009963,-1.1588173,-1.1564229,-1.3484159237170077,-0.6574247697059842,0.6909911540110235
A055_T4,A055,T4,Congruent,149.21,5.012034315009963,-1.3891442,-1.188435,-1.6060621205256427,-0.7091174988998116,0.8969446216258311
A055_T4,A055,T4,Incongruent,149.21,5.012034315009963,-0.7144902,-0.50649744,-0.8480425025457472,0.41389092433121244,1.2619334268769595
A056_T1,A056,T1,Common,1.0,0.6931471805599453,0.57677263,-0.37090066,0.6800983687239375,0.6158211422420526,-0.06427722648188483
A056_T1,A056,T1,Congruent,1.0,0.6931471805599453,1.474186,-0.5355634,1.6681458917702732,0.37067061606211554,-1.2974752757081576
A056_T1,A056,T1,Incongruent,1.0,0.6931471805599453,0.76854396,-0.647325,0.8910803458672786,0.18138441893059676,-0.7096959269366818
A056_T2,A056,T2,Common,33.61,3.544142657647253,-0.4870755,-0.90483737,-0.5633008348492088,-0.24963205389722476,0.313668780951984
A056_T2,A056,T2,Congruent,33.61,3.544142657647253,-0.084054,-0.9403539,-0.1136960673163834,-0.2988147328939364,-0.185118665577553
A056_T2,A056,T2,Incongruent,33.61,3.544142657647253,0.72379655,-0.9971318,0.8386060029038599,-0.3961471141966692,-1.234753117100529
A056_T3,A056,T3,Common,71.46,4.283034685466931,0.41734344,-0.6239769,0.4937615013814984,0.20561214804326303,-0.2881493533382353
A056_T3,A056,T3,Congruent,71.46,4.283034685466931,-0.08848558,-0.7880958,-0.11876356345885775,-0.046994180756755745,0.07176938270210201
A056_T3,A056,T3,Incongruent,71.46,4.283034685466931,0.03914897,-1.0614076,0.0357342406723783,-0.502266553032568,-0.5380007937049462
A056_T4,A056,T4,Common,147.84,5.002871903478422,-1.3208041,-0.94452196,-1.5377420619406679,-0.31395644779959725,1.2237856141410706
A056_T4,A056,T4,Congruent,147.84,5.002871903478422,-1.1969587,-0.7892585,-1.386298677263983,-0.04891717701094445,1.3373815002530385
A056_T4,A056,T4,Incongruent,147.84,5.002871903478422,-1.2513661,-1.3105538,-1.477625535516685,-0.9136072898588177,0.5640182456578673
A057_T1,A057,T1,Common,1.0,0.6931471805599453,-0.6586051,-0.26362598,-0.7637803600886058,0.7897017032374152,1.5534820633260211
A057_T1,A057,T1,Congruent,1.0,0.6931471805599453,0.15659064,-0.3896469,0.16148023208634224,0.6120027592842163,0.4505225271978741
A057_T1,A057,T1,Incongruent,1.0,0.6931471805599453,0.32195136,-0.6534233,0.3673706326721495,0.17131611680362266,-0.19605451586852682
A057_T2,A057,T2,Common,24.78,3.2495989975110415,-0.5845993,-0.54752463,-0.67728422385928,0.32953294274494777,1.0068171666042278
A057_T2,A057,T2,Congruent,24.78,3.2495989975110415,-1.1784263,-0.81025416,-1.3651069430493705,-0.08364202050816735,1.2814649225412031
A057_T2,A057,T2,Incongruent,24.78,3.2495989975110415,-0.6246655,-0.3860979,-0.7427069733076037,0.6126707391433246,1.3553777124509283
A057_T3,A057,T3,Common,73.83,4.315218874092267,-0.740959,-0.8209368,-0.860033547722768,-0.1136383769230247,0.7463951707997433
A057_T3,A057,T3,Congruent,73.83,4.315218874092267,0.18975516,-0.8444249,0.19940374405431163,-0.14015720501221718,-0.3395609490665288
A057_T3,A057,T3,Incongruent,73.83,4.315218874092267,-0.30852878,-0.6926641,-0.37198011629822036,0.10652949920459255,0.4785096155028129
A057_T4,A057,T4,Common,145.06,4.984017496191964,-1.6140344,-1.2538073,-1.8804623348836818,-0.8152742650780218,1.06518806980566
A057_T4,A057,T4,Congruent,145.06,4.984017496191964,-0.96282315,-1.278879,-1.1185654993813514,-0.8587033535603861,0.25986214582096534
A057_T4,A057,T4,Incongruent,145.06,4.984017496191964,-1.0764493,-1.5332582,-1.2725042971419116,-1.2812925766119276,-0.008788279470016036
A058_T1,A058,T1,Common,1.0,0.6931471805599453,1.2305706,-0.3399614,1.4442411559051678,0.6659703096465266,-0.7782708462586412
A058_T1,A058,T1,Congruent,1.0,0.6931471805599453,1.9888922,-0.054483853,2.2567106210559085,1.166330861050361,-1.0903797600055474
A058_T1,A058,T1,Incongruent,1.0,0.6931471805599453,1.1062307,-0.31420785,1.2870784563491766,0.7313613157504569,-0.5557171405987197
A058_T2,A058,T2,Common,22.96,3.1763857732472487,-1.1810384,-0.84075606,-1.3743873920717242,-0.14576323665052937,1.228624155421195
A058_T2,A058,T2,Congruent,22.96,3.1763857732472487,-0.28160018,-0.5182321,-0.33958942930252495,0.39933495336341596,0.7389243826659408
A058_T2,A058,T2,Incongruent,22.96,3.1763857732472487,-0.72948736,-0.60790056,-0.8656293554455523,0.24647422643543632,1.1121035818809886
A058_T3,A058,T3,Common,66.28,4.208863015664693,-0.43858027,-0.62917006,-0.5066208175998516,0.1971946018512009,0.7038154194510524
A058_T3,A058,T3,Congruent,66.28,4.208863015664693,-1.0928406,-1.0639265,-1.267239996136313,-0.5031921706856006,0.7640478254507124
A058_T3,A058,T3,Incongruent,66.28,4.208863015664693,0.57581717,-0.3849926,0.6650737082384467,0.6144955910431892,-0.05057811719525751
A058_T4,A058,T4,Common,143.48,4.973141089668675,-0.59969,-1.0041165,-0.6949218582473399,-0.41055270003228245,0.2843691582150574
A058_T4,A058,T4,Congruent,143.48,4.973141089668675,-0.57762057,-1.3924044,-0.6780877040530102,-1.046463669166546,-0.3683759651135359
A058_T4,A058,T4,Incongruent,143.48,4.973141089668675,-0.33740327,-1.0403204,-0.40584062109958874,-0.4674515553099357,-0.06161093421034697
A059_T1,A059,T1,Common,1.0,0.6931471805599453,0.9413848,-0.4285835,1.1062479938504832,0.5223235472922868,-0.5839244465581964
A059_T1,A059,T1,Congruent,1.0,0.6931471805599453,0.41310668,-0.7449472,0.4548054215634133,0.024369538322533656,-0.43043588324087967
A059_T1,A059,T1,Incongruent,1.0,0.6931471805599453,0.6481601,-0.6233207,0.7499087348868849,0.22101555297558068,-0.5288931819113043
A059_T2,A059,T2,Common,30.4,3.4468078929142076,1.2146442,-0.47496137,1.4256267761667858,0.44715007622371783,-0.978476699943068
