model_name,AIC,BIC,log_likelihood,n_params,converged,delta_AIC,akaike_weight,cumulative_weight
Recip+Log,1752.9986723362636,1785.7909544299391,-869.4993361681318,6.0,True,2.1938993845515142,0.02236598135639752,0.611248328404099
Tanh+Log,1753.008158188739,1785.8004402824145,-869.5040790943694,6.0,True,2.2033852370268505,0.022260152324625162,0.6335084807287242
PowerLaw_Log,1753.0145350712037,1785.8068171648792,-869.5072675356018,6.0,True,2.209762119491643,0.022189290167059384,0.6556977708957836
Log+SquareRoot,1753.0450105450354,1785.837292638711,-869.5225052725177,6.0,True,2.2402375933234,0.02185373861684492,0.6775515095126285
Lin+Log,1753.1063920334955,1785.898674127171,-869.5531960167477,6.0,True,2.3016190817834286,0.021193218881296955,0.6987447283939255
Exp+Log,1753.1063920334955,1785.898674127171,-869.5531960167477,6.0,True,2.3016190817834286,0.021193218881296955,0.7199379472752225
SquareRoot+Log,1753.1156066712938,1785.9078887649694,-869.5578033356469,6.0,True,2.310833719581751,0.02109579955668855,0.741033746831911
Cubic,1753.5584685984686,1791.035362419812,-868.7792342992343,7.0,True,2.7536956467565687,0.01690556713463842,0.7579393139665495
PowerLaw_03,1753.6317704290614,1781.739440795069,-870.8158852145307,5.0,True,2.826997477349323,0.016297179705467006,0.7742364936720164
Recip+PowerLaw,1753.7015215014435,1786.493803595119,-869.8507607507217,6.0,True,2.8967485497314556,0.01573860375799267,0.789975097430009
Recip+PowerLaw05,1753.7015215014435,1786.493803595119,-869.8507607507217,6.0,True,2.8967485497314556,0.01573860375799267,0.8057137011880017
Log+PowerLaw05,1753.7999147051478,1786.5921967988234,-869.8999573525739,6.0,True,2.995141753435746,0.014983055520112877,0.8206967567081146
Log+LogLog,1753.8436936550806,1786.6359757487562,-869.9218468275403,6.0,True,3.0389207033686034,0.014658647811791927,0.8353554045199065
Lin+Quad+Log,1753.884246730221,1791.3611405515644,-868.9421233651105,7.0,True,3.0794737785090547,0.014364414288068722,0.8497198188079752
Quad+Log,1753.884246730221,1791.3611405515644,-868.9421233651105,7.0,True,3.0794737785090547,0.014364414288068722,0.8640842330960439
Root_Multi,1754.060437327229,1786.8527194209046,-870.0302186636145,6.0,True,3.2556643755169716,0.013153115090139484,0.8772373481861834
SquareRoot+PowerLaw,1754.3595067284532,1787.1517888221288,-870.1797533642266,6.0,True,3.554733776741159,0.011326259948843882,0.8885636081350272
Exp+PowerLaw,1754.3703677201238,1787.1626498137994,-870.1851838600619,6.0,True,3.5655947684117564,0.011264919446778342,0.8998285275818055
Log+Recip,1754.5278945262035,1787.320176619879,-870.2639472631017,6.0,True,3.7231215744914152,0.010411698399281853,0.9102402259810873
CubeRoot,1754.6086154923078,1782.7162858583154,-871.3043077461539,5.0,True,3.803842540595724,0.009999844441415714,0.920240070422503
Root_033,1754.6192296611553,1782.7269000271629,-871.3096148305776,5.0,True,3.8144567094432205,0.009946914997484891,0.9301869854199879
PowerLaw+Recip+Log,1754.9158718002136,1792.392765621557,-869.4579359001068,7.0,True,4.11109884850157,0.008575775129364601,0.9387627605493525
PowerLaw_04,1754.9800206167702,1783.0876909827778,-871.4900103083851,5.0,True,4.175247665058123,0.008305076669773264,0.9470678372191258
Quad+Log+SquareRoot,1755.0070604546836,1797.1685660036949,-868.5035302273418,8.0,True,4.202287502971558,0.008193548332145237,0.955261385551271
SquareRoot+Recip,1755.0838073830719,1787.8760894767474,-870.5419036915359,6.0,True,4.2790344313598325,0.007885089662560307,0.9631464752138313
Quartic,1755.109152564648,1797.2706581136592,-868.554576282324,8.0,True,4.304379612935918,0.007785795633077819,0.9709322708469091
Lin+Log+PowerLaw,1755.438662866849,1792.9155566881923,-869.7193314334245,7.0,True,4.633889915136933,0.006603143673147106,0.9775354145200562
Exp+Recip,1755.5933775946805,1788.385659688356,-870.7966887973403,6.0,True,4.788604642968494,0.0061115992735252525,0.9836470137935814
PowerLaw_05,1756.5471304950433,1784.654800861051,-872.2735652475217,5.0,True,5.742357543331309,0.0037935870991940446,0.9874406008927755
Tanh,1756.6811658199367,1784.7888361859443,-872.3405829099684,5.0,True,5.876392868224684,0.003547681789725523,0.990988282682501
LogLog,1757.241346390978,1785.3490167569855,-872.620673195489,5.0,True,6.436573439265885,0.00268103814668074,0.9936693208291818
FourthRoot,1757.7920947533412,1785.8997651193488,-872.8960473766706,5.0,True,6.98732180162915,0.002035679981853251,0.9957050008110351
PowerLaw_06,1758.3040116216234,1786.411681987631,-873.1520058108117,5.0,True,7.499238669911392,0.0015759708142019048,0.997280971625237
Ultimate,1759.085730282659,1810.6164592870061,-868.5428651413295,10.0,True,8.280957330946876,0.001066105343162405,0.9983470769683994
PowerLaw_07,1760.2201538736863,1788.3278242396939,-874.1100769368431,5.0,True,9.415380921974247,0.0006045930731145916,0.998951670041514
Exponential_proxy,1761.6097729765925,1789.7174433426,-874.8048864882962,5.0,True,10.805000024880428,0.0003017944250572269,0.9992534644665712
Linear,1761.6097729765925,1789.7174433426,-874.8048864882962,5.0,True,10.805000024880428,0.0003017944250572269,0.9995552588916283
PowerLaw_08,1762.2646753359213,1790.372345701929,-875.1323376679607,5.0,True,11.459902384209272,0.00021752089049950537,0.9997727797821279
PowerLaw_09,1764.407269868574,1792.5149402345817,-876.203634934287,5.0,True,13.602496916862037,7.451478990248531e-05,0.9998472945720304
Sinh,1765.100544562476,1793.2082149284836,-876.550272281238,5.0,True,14.29577161076395,5.26865540123634e-05,0.9998999811260427
Cos,1765.9328814142855,1794.040551780293,-876.9664407071427,5.0,True,15.128108462573437,3.475042683677075e-05,0.9999347315528795
Reciprocal,1766.6190086294646,1794.7266789954722,-877.3095043147323,5.0,True,15.81423567775255,2.4658662223449542e-05,0.9999593902151029
PowerLaw_10,1766.6190086294646,1794.7266789954722,-877.3095043147323,5.0,True,15.81423567775255,2.4658662223449542e-05,0.9999840488773264
Sin+Cos,1767.4902824645987,1800.2825645582743,-876.7451412322994,6.0,True,16.68550951288671,1.5950518393319605e-05,0.9999999993957197
Recip_sq,1787.9373952444266,1816.0450656104342,-887.9686976222133,5.0,True,37.132622292714586,5.790828146922153e-10,0.9999999999748025
Arctanh,1794.7276186859435,1822.8352890519511,-891.3638093429718,5.0,True,43.92284573423149,1.942058871224025e-11,0.9999999999942231
Exp_fast,1798.5389468429203,1826.6466172089279,-893.2694734214601,5.0,True,47.73417389120823,2.8883046354445256e-12,0.9999999999971114
Quadratic_pure,1798.5389468429203,1826.6466172089279,-893.2694734214601,5.0,True,47.73417389120823,2.8883046354445256e-12,0.9999999999999998
Cubic_pure,1830.8482530085157,1858.9559233745233,-909.4241265042579,5.0,True,80.04348005680367,2.7846223613253493e-19,0.9999999999999998
Sin,1895.3578707454753,1923.465541111483,-941.6789353727377,5.0,True,144.5530977937633,2.7332590823854945e-33,0.9999999999999998
