UID,test_num,TSVR_hours,TSVR_hours_c,domain,measure,theta
A052,4,153.27,88.31675,where,confidence,-0.96979094
A053,1,1.0,-63.95325000000001,where,confidence,-0.32716423
A053,2,32.71,-32.24325000000001,where,confidence,-1.31081
A053,3,78.28,13.32674999999999,where,confidence,-1.3124368
A053,4,148.9,83.94675,where,confidence,-1.5747085
A054,1,1.0,-63.95325000000001,where,confidence,0.04480597
A054,2,16.9,-48.05325000000001,where,confidence,-0.3352206
A054,3,72.83,7.876749999999987,where,confidence,-0.33057252
A054,4,136.83,71.87675,where,confidence,-0.14014612
A055,1,1.0,-63.95325000000001,where,confidence,-0.26737776
A055,2,23.24,-41.713250000000016,where,confidence,-0.8997421
A055,3,74.48,9.526749999999993,where,confidence,-0.8300395
A055,4,149.21,84.25675,where,confidence,-1.2196255
A056,1,1.0,-63.95325000000001,where,confidence,-0.7111716
A056,2,33.61,-31.343250000000012,where,confidence,-1.0561782
A056,3,71.46,6.5067499999999825,where,confidence,-0.7928314
A056,4,147.84,82.88674999999999,where,confidence,-0.98227644
A057,1,1.0,-63.95325000000001,where,confidence,-0.52722853
A057,2,24.78,-40.17325000000001,where,confidence,-0.85633445
A057,3,73.83,8.876749999999987,where,confidence,-1.1658437
A057,4,145.06,80.10674999999999,where,confidence,-1.4252695
A058,1,1.0,-63.95325000000001,where,confidence,-0.2113685
A058,2,22.96,-41.99325000000001,where,confidence,-0.6888368
A058,3,66.28,1.3267499999999899,where,confidence,-0.8918688
A058,4,143.48,78.52674999999998,where,confidence,-1.1060226
A059,1,1.0,-63.95325000000001,where,confidence,-0.55872375
A059,2,30.4,-34.55325000000001,where,confidence,-0.543509
A059,3,79.78,14.82674999999999,where,confidence,-0.7414035
A059,4,151.93,86.97675,where,confidence,-0.7605379
A060,1,1.0,-63.95325000000001,where,confidence,-0.7345365
A060,2,24.87,-40.08325000000001,where,confidence,-0.52909
A060,3,94.68,29.726749999999996,where,confidence,-0.24922341
A060,4,143.91,78.95674999999999,where,confidence,-0.16883858
A061,1,1.0,-63.95325000000001,where,confidence,0.28313136
A061,2,35.16,-29.793250000000015,where,confidence,0.017001087
A061,3,82.55,17.596749999999986,where,confidence,-0.24850823
A061,4,146.56,81.60674999999999,where,confidence,-0.35313225
A062,1,1.0,-63.95325000000001,where,confidence,-0.430132
A062,2,44.69,-20.263250000000014,where,confidence,-0.64850175
A062,3,92.72,27.766749999999988,where,confidence,-0.8085027
A062,4,149.18,84.22675,where,confidence,-1.3478737
A063,1,1.0,-63.95325000000001,where,confidence,-1.3478978
A063,2,21.98,-42.97325000000001,where,confidence,-2.0114355
A063,3,69.99,5.036749999999984,where,confidence,-2.317177
A063,4,141.09,76.13674999999999,where,confidence,-1.8540944
A064,1,1.0,-63.95325000000001,where,confidence,-0.21037821
A064,2,37.65,-27.303250000000013,where,confidence,-0.7588211
A064,3,82.99,18.036749999999984,where,confidence,-1.0215553
A064,4,156.21,91.25675,where,confidence,-0.7785181
A065,1,1.0,-63.95325000000001,where,confidence,-0.64995366
A065,2,32.31,-32.64325000000001,where,confidence,-1.3680072
A065,3,106.41,41.456749999999985,where,confidence,-1.9698241
A065,4,187.43,122.47675,where,confidence,-2.057982
A066,1,1.0,-63.95325000000001,where,confidence,-0.5925036
A066,2,23.35,-41.60325000000001,where,confidence,-0.80298775
A066,3,73.79,8.836749999999995,where,confidence,-0.7284924
A066,4,164.93,99.97675,where,confidence,-1.3858626
A067,1,1.0,-63.95325000000001,where,confidence,-0.7475646
A067,2,29.91,-35.043250000000015,where,confidence,-1.2339615
A067,3,73.19,8.236749999999986,where,confidence,-1.2788206
A067,4,144.19,79.23674999999999,where,confidence,-1.7866027
A068,1,1.0,-63.95325000000001,where,confidence,-0.06365305
A068,2,30.49,-34.463250000000016,where,confidence,-0.010693989
A068,3,82.98,18.026749999999993,where,confidence,-0.3387619
A068,4,155.59,90.63674999999999,where,confidence,-0.6417966
A069,1,1.0,-63.95325000000001,where,confidence,-0.6827684
A069,2,24.96,-39.99325000000001,where,confidence,-1.4523125
A069,3,79.75,14.796749999999989,where,confidence,-2.1103454
A069,4,140.22,75.26674999999999,where,confidence,-1.4253707
A070,1,1.0,-63.95325000000001,where,confidence,-0.56214064
A070,2,24.25,-40.70325000000001,where,confidence,-0.66862917
A070,3,81.92,16.96674999999999,where,confidence,-1.2401359
A070,4,149.2,84.24674999999998,where,confidence,-1.4741727
A071,1,1.0,-63.95325000000001,where,confidence,-0.20272009
A071,2,30.92,-34.03325000000001,where,confidence,-0.8167532
A071,3,79.96,15.006749999999982,where,confidence,-0.9436975
A071,4,153.27,88.31675,where,confidence,-0.9248061
A072,1,1.0,-63.95325000000001,where,confidence,-0.06567177
A072,2,33.76,-31.193250000000013,where,confidence,-0.19989994
A072,3,83.54,18.586749999999995,where,confidence,-0.6804046
A072,4,154.89,89.93674999999998,where,confidence,-0.8203476
A073,1,1.0,-63.95325000000001,where,confidence,-0.9430426
A073,2,66.66,1.7067499999999853,where,confidence,-0.90134287
A073,3,66.9,1.9467499999999944,where,confidence,-0.81500846
A073,4,140.12,75.16675,where,confidence,-1.2174141
A074,1,1.0,-63.95325000000001,where,confidence,-0.31399783
A074,2,29.33,-35.62325000000001,where,confidence,-0.6636127
A074,3,73.02,8.066749999999985,where,confidence,-0.84206283
A074,4,147.21,82.25675,where,confidence,-0.7249949
A075,1,1.0,-63.95325000000001,where,confidence,-0.59508604
A075,2,28.68,-36.27325000000001,where,confidence,-0.4867723
A075,3,71.37,6.416749999999993,where,confidence,-1.6831306
A075,4,244.53,179.57675,where,confidence,-0.78669363
A076,1,1.0,-63.95325000000001,where,confidence,-0.7429717
A076,2,27.3,-37.653250000000014,where,confidence,-1.1343815
A076,3,74.88,9.926749999999984,where,confidence,-1.0241452
A076,4,149.28,84.32674999999999,where,confidence,-1.6557899
A077,1,1.0,-63.95325000000001,where,confidence,-0.16781874
A077,2,53.88,-11.073250000000009,where,confidence,-0.8854789
A077,3,78.36,13.406749999999988,where,confidence,-0.8848828
A077,4,149.75,84.79674999999999,where,confidence,-0.53065467
A078,1,1.0,-63.95325000000001,where,confidence,-0.9550609
A078,2,26.17,-38.78325000000001,where,confidence,-0.99789536
A078,3,72.3,7.346749999999986,where,confidence,-1.1255918
A078,4,140.08,75.12675,where,confidence,-1.4358822
A079,1,1.0,-63.95325000000001,where,confidence,-0.5103471
A079,2,26.11,-38.84325000000001,where,confidence,-0.40154326
A079,3,74.0,9.046749999999989,where,confidence,-0.8309282
A079,4,194.42,129.46675,where,confidence,-0.89567983
A080,1,1.0,-63.95325000000001,where,confidence,-0.27479762
A080,2,29.03,-35.92325000000001,where,confidence,-0.36208493
A080,3,72.87,7.916749999999993,where,confidence,-0.54912174
A080,4,145.77,80.81675,where,confidence,-0.8352316
A081,1,1.0,-63.95325000000001,where,confidence,-0.5029323
A081,2,31.39,-33.56325000000001,where,confidence,-0.8535191
A081,3,80.13,15.176749999999984,where,confidence,-0.7832085
A081,4,154.53,89.57674999999999,where,confidence,-0.5388373
A082,1,1.0,-63.95325000000001,where,confidence,-0.48643523
A082,2,27.97,-36.98325000000001,where,confidence,-0.4182891
A082,3,75.71,10.756749999999982,where,confidence,-0.62079847
A082,4,170.25,105.29674999999999,where,confidence,-0.9672931
A083,1,1.0,-63.95325000000001,where,confidence,-0.09583326
A083,2,25.15,-39.80325000000001,where,confidence,-0.41169494
A083,3,74.3,9.346749999999986,where,confidence,-0.4612502
A083,4,144.91,79.95674999999999,where,confidence,-0.7098516
A084,1,1.0,-63.95325000000001,where,confidence,-1.2836237
A084,2,27.25,-37.70325000000001,where,confidence,-1.2449703
A084,3,91.97,27.016749999999988,where,confidence,-1.1464479
A084,4,162.51,97.55674999999998,where,confidence,-1.4459121
A085,1,1.0,-63.95325000000001,where,confidence,-0.4113594
A085,2,24.51,-40.443250000000006,where,confidence,-0.079419106
A085,3,71.4,6.446749999999994,where,confidence,-0.29603952
A085,4,170.65,105.69675,where,confidence,-0.50886494
A086,1,1.0,-63.95325000000001,where,confidence,-0.22390528
A086,2,23.47,-41.48325000000001,where,confidence,-0.34955737
A086,3,145.29,80.33674999999998,where,confidence,-0.8755129
A086,4,169.55,104.59675,where,confidence,-1.047874
A087,1,1.0,-63.95325000000001,where,confidence,-0.14499468
A087,2,31.07,-33.88325000000001,where,confidence,-0.29225552
A087,3,72.8,7.846749999999986,where,confidence,-0.54559875
A087,4,144.2,79.24674999999998,where,confidence,-0.36088088
A088,1,1.0,-63.95325000000001,where,confidence,-0.35632056
A088,2,24.25,-40.70325000000001,where,confidence,-0.13363272
A088,3,74.91,9.956749999999985,where,confidence,-0.53788346
A088,4,149.93,84.97675,where,confidence,-0.45594898
A089,1,1.0,-63.95325000000001,where,confidence,-0.26589176
A089,2,32.14,-32.81325000000001,where,confidence,-0.35867476
A089,3,79.34,14.386749999999992,where,confidence,-0.75181556
A089,4,146.96,82.00675,where,confidence,-0.78483397
A090,1,1.0,-63.95325000000001,where,confidence,-1.4756273
A090,2,23.54,-41.41325000000001,where,confidence,-1.2440255
A090,3,95.42,30.46674999999999,where,confidence,-2.1642137
A090,4,144.07,79.11674999999998,where,confidence,-2.0109892
A091,1,1.0,-63.95325000000001,where,confidence,-0.57862794
A091,2,22.2,-42.75325000000001,where,confidence,-0.6094017
A091,3,73.64,8.68674999999999,where,confidence,-0.8494066
A091,4,142.61,77.65675,where,confidence,-0.41715935
A092,1,1.0,-63.95325000000001,where,confidence,-0.5499598
A092,2,22.83,-42.12325000000001,where,confidence,-0.3638656
A092,3,71.31,6.356749999999991,where,confidence,-0.6071679
A092,4,146.16,81.20674999999999,where,confidence,-0.90732133
A093,1,1.0,-63.95325000000001,where,confidence,-0.29207903
A093,2,22.09,-42.86325000000001,where,confidence,-1.7473596
A093,3,70.22,5.266749999999988,where,confidence,-2.0665236
A093,4,140.95,75.99674999999998,where,confidence,-2.109843
A094,1,1.0,-63.95325000000001,where,confidence,-1.0246629
A094,2,22.98,-41.97325000000001,where,confidence,-1.0448214
A094,3,76.21,11.256749999999982,where,confidence,-1.297069
A094,4,149.99,85.03675,where,confidence,-0.9864897
A095,1,1.0,-63.95325000000001,where,confidence,-0.24886794
A095,2,29.71,-35.24325000000001,where,confidence,-0.7041991
A095,3,78.76,13.806749999999994,where,confidence,-0.6586784
A095,4,148.79,83.83674999999998,where,confidence,-1.0800077
A096,1,1.0,-63.95325000000001,where,confidence,-0.21997853
A096,2,24.49,-40.463250000000016,where,confidence,-0.8806961
A096,3,71.19,6.2367499999999865,where,confidence,-0.8012751
A096,4,143.66,78.70674999999999,where,confidence,-0.45656487
A097,1,1.0,-63.95325000000001,where,confidence,-0.858112
A097,2,24.37,-40.58325000000001,where,confidence,-2.0705633
A097,3,70.83,5.876749999999987,where,confidence,-1.7153888
A097,4,144.85,79.89674999999998,where,confidence,-2.2418253
A098,1,1.0,-63.95325000000001,where,confidence,-0.352764
A098,2,25.77,-39.183250000000015,where,confidence,-0.61451584
A098,3,78.84,13.886749999999992,where,confidence,-0.14431314
A098,4,146.29,81.33674999999998,where,confidence,-0.5530048
A099,1,1.0,-63.95325000000001,where,confidence,-0.34824362
A099,2,28.75,-36.20325000000001,where,confidence,-0.41765174
A099,3,78.57,13.616749999999982,where,confidence,-0.23385498
A099,4,143.51,78.55674999999998,where,confidence,0.05186575
A100,1,1.0,-63.95325000000001,where,confidence,-0.9276766
A100,2,31.14,-33.81325000000001,where,confidence,-1.2011194
A100,3,75.34,10.386749999999992,where,confidence,-1.00375
A100,4,146.8,81.84675,where,confidence,-2.254093
A101,1,1.0,-63.95325000000001,where,confidence,-1.1271902
A101,2,29.12,-35.83325000000001,where,confidence,-0.9139338
A101,3,75.21,10.256749999999982,where,confidence,-2.257844
A101,4,150.22,85.26674999999999,where,confidence,-2.1047175
A102,1,1.0,-63.95325000000001,where,confidence,-0.6318408
A102,2,29.13,-35.823250000000016,where,confidence,-0.42629144
A102,3,75.27,10.316749999999985,where,confidence,-0.7458047
A102,4,150.41,85.45674999999999,where,confidence,-0.6005884
A103,1,1.0,-63.95325000000001,where,confidence,-1.7276977
A103,2,27.26,-37.693250000000006,where,confidence,-2.1003845
A103,3,80.24,15.286749999999984,where,confidence,-2.2404468
A103,4,149.72,84.76674999999999,where,confidence,-2.2445917
A104,1,1.0,-63.95325000000001,where,confidence,-0.096845455
A104,2,22.6,-42.35325000000001,where,confidence,-0.2953946
A104,3,72.62,7.666749999999993,where,confidence,-0.37600604
A104,4,145.78,80.82674999999999,where,confidence,-1.406939
A105,1,1.0,-63.95325000000001,where,confidence,0.107473895
A105,2,22.77,-42.183250000000015,where,confidence,-0.20604235
A105,3,69.46,4.5067499999999825,where,confidence,-0.58831054
A105,4,146.2,81.24674999999998,where,confidence,-0.82229865
A106,1,1.0,-63.95325000000001,where,confidence,-0.06138464
A106,2,22.64,-42.31325000000001,where,confidence,-0.7756045
A106,3,66.08,1.126749999999987,where,confidence,-0.5837823
A106,4,147.13,82.17674999999998,where,confidence,-0.6719219
A107,1,1.0,-63.95325000000001,where,confidence,-1.8828845
A107,2,26.22,-38.73325000000001,where,confidence,-2.361064
A107,3,71.45,6.496749999999992,where,confidence,-1.4767938
A107,4,145.95,80.99674999999998,where,confidence,-2.3700135
A108,1,1.0,-63.95325000000001,where,confidence,-0.9310122
A108,2,27.61,-37.34325000000001,where,confidence,-1.1488962
A108,3,68.96,4.0067499999999825,where,confidence,-1.0102834
A108,4,152.12,87.16675,where,confidence,-0.9659984
A109,1,1.0,-63.95325000000001,where,confidence,-1.5084882
A109,2,24.65,-40.30325000000001,where,confidence,-2.0305598
A109,3,71.17,6.2167499999999905,where,confidence,-1.1609657
A109,4,149.87,84.91675,where,confidence,-2.159722
