UID,test,composite_ID,Age,Age_c,TSVR_hours,log_TSVR,Domain,theta_confidence
A051,T2,A051_T2,41.0,-3.5700000000000003,17.16,2.8992213731731473,When,0.13343063
A051,T3,A051_T3,41.0,-3.5700000000000003,65.63,4.199154926574446,When,-0.41977927
A051,T4,A051_T4,41.0,-3.5700000000000003,146.99,4.997144703913756,When,-0.45129406
A052,T1,A052_T1,43.0,-1.5700000000000003,1.0,0.6931471805599453,When,-0.018610764
A052,T2,A052_T2,43.0,-1.5700000000000003,31.76,3.4892082589848687,When,-1.0683197
A052,T3,A052_T3,43.0,-1.5700000000000003,80.98,4.406475315076191,When,-0.97867095
A052,T4,A052_T4,43.0,-1.5700000000000003,153.27,5.038704314023848,When,-0.26739392
A053,T1,A053_T1,44.0,-0.5700000000000003,1.0,0.6931471805599453,When,-0.08502038
A053,T2,A053_T2,44.0,-0.5700000000000003,32.71,3.5177945292459696,When,-1.1574997
A053,T3,A053_T3,44.0,-0.5700000000000003,78.28,4.372985890021733,When,-1.5159471
A053,T4,A053_T4,44.0,-0.5700000000000003,148.9,5.009968405108552,When,-1.2614434
A054,T1,A054_T1,43.0,-1.5700000000000003,1.0,0.6931471805599453,When,0.15533759
A054,T2,A054_T2,43.0,-1.5700000000000003,16.9,2.884800712846709,When,-0.26944205
A054,T3,A054_T3,43.0,-1.5700000000000003,72.83,4.3017651530710745,When,-0.43893543
A054,T4,A054_T4,43.0,-1.5700000000000003,136.83,4.926021041706347,When,-0.20068726
A055,T1,A055_T1,44.0,-0.5700000000000003,1.0,0.6931471805599453,When,-0.35800064
A055,T2,A055_T2,44.0,-0.5700000000000003,23.24,3.1880041612011136,When,-1.0338244
A055,T3,A055_T3,44.0,-0.5700000000000003,74.48,4.32386772050035,When,-1.4997674
A055,T4,A055_T4,44.0,-0.5700000000000003,149.21,5.012034315009963,When,-0.83918184
A056,T1,A056_T1,42.0,-2.5700000000000003,1.0,0.6931471805599453,When,-0.32862476
A056,T2,A056_T2,42.0,-2.5700000000000003,33.61,3.544142657647253,When,-1.2040669
A056,T3,A056_T3,42.0,-2.5700000000000003,71.46,4.283034685466931,When,-1.051764
A056,T4,A056_T4,42.0,-2.5700000000000003,147.84,5.002871903478422,When,-1.29618
A057,T1,A057_T1,40.0,-4.57,1.0,0.6931471805599453,When,-0.21358171
A057,T2,A057_T2,40.0,-4.57,24.78,3.2495989975110415,When,-0.37000984
A057,T3,A057_T3,40.0,-4.57,73.83,4.315218874092267,When,-0.58418906
A057,T4,A057_T4,40.0,-4.57,145.06,4.984017496191964,When,-1.476217
A058,T1,A058_T1,42.0,-2.5700000000000003,1.0,0.6931471805599453,When,-0.18342066
A058,T2,A058_T2,42.0,-2.5700000000000003,22.96,3.1763857732472487,When,-0.7613501
A058,T3,A058_T3,42.0,-2.5700000000000003,66.28,4.208863015664693,When,-0.3906964
A058,T4,A058_T4,42.0,-2.5700000000000003,143.48,4.973141089668675,When,-1.3270326
A059,T1,A059_T1,43.0,-1.5700000000000003,1.0,0.6931471805599453,When,-0.7384075
A059,T2,A059_T2,43.0,-1.5700000000000003,30.4,3.4468078929142076,When,-0.7093997
A059,T3,A059_T3,43.0,-1.5700000000000003,79.78,4.391729410135267,When,-0.5706433
A059,T4,A059_T4,43.0,-1.5700000000000003,151.93,5.029980300360032,When,-0.13338895
A060,T1,A060_T1,48.0,3.4299999999999997,1.0,0.6931471805599453,When,-0.35611865
A060,T2,A060_T2,48.0,3.4299999999999997,24.87,3.2530839961979376,When,-0.41408816
A060,T3,A060_T3,48.0,3.4299999999999997,94.68,4.561009290202322,When,-0.57479054
A060,T4,A060_T4,48.0,3.4299999999999997,143.91,4.976112860057833,When,-0.2654439
A061,T1,A061_T1,47.0,2.4299999999999997,1.0,0.6931471805599453,When,0.2538349
A061,T2,A061_T2,47.0,2.4299999999999997,35.16,3.5879535355239756,When,-0.049571685
A061,T3,A061_T3,47.0,2.4299999999999997,82.55,4.425445255041403,When,-0.6341318
A061,T4,A061_T4,47.0,2.4299999999999997,146.56,4.994234872728475,When,0.111837454
A062,T1,A062_T1,48.0,3.4299999999999997,1.0,0.6931471805599453,When,-0.164748
A062,T2,A062_T2,48.0,3.4299999999999997,44.69,3.8218794555751803,When,-0.7581154
A062,T3,A062_T3,48.0,3.4299999999999997,92.72,4.540311613639595,When,-0.8484453
A062,T4,A062_T4,48.0,3.4299999999999997,149.18,5.011834574671738,When,-1.3191681
A063,T1,A063_T1,45.0,0.4299999999999997,1.0,0.6931471805599453,When,-0.65157485
A063,T2,A063_T2,45.0,0.4299999999999997,21.98,3.1346242724206097,When,-1.9174051
A063,T3,A063_T3,45.0,0.4299999999999997,69.99,4.262539022051294,When,-2.1539063
A063,T4,A063_T4,45.0,0.4299999999999997,141.09,4.956460659649984,When,-2.374919
A064,T1,A064_T1,47.0,2.4299999999999997,1.0,0.6931471805599453,When,-0.42353612
A064,T2,A064_T2,47.0,2.4299999999999997,37.65,3.654546775033431,When,-0.3590531
A064,T3,A064_T3,47.0,2.4299999999999997,82.99,4.430697744137536,When,-0.39704904
A064,T4,A064_T4,47.0,2.4299999999999997,156.21,5.057582491203423,When,-0.46549562
A065,T1,A065_T1,47.0,2.4299999999999997,1.0,0.6931471805599453,When,0.08937529
A065,T2,A065_T2,47.0,2.4299999999999997,32.31,3.5058576522055884,When,-1.383815
A065,T3,A065_T3,47.0,2.4299999999999997,106.41,4.676653287609955,When,-2.246682
A065,T4,A065_T4,47.0,2.4299999999999997,187.43,5.238726585134399,When,-1.7254683
A066,T1,A066_T1,47.0,2.4299999999999997,1.0,0.6931471805599453,When,-0.31498852
A066,T2,A066_T2,47.0,2.4299999999999997,23.35,3.192531849528599,When,-0.5624048
A066,T3,A066_T3,47.0,2.4299999999999997,73.79,4.314684186203576,When,-1.1266986
A066,T4,A066_T4,47.0,2.4299999999999997,164.93,5.111566012674697,When,-1.4521872
A067,T1,A067_T1,48.0,3.4299999999999997,1.0,0.6931471805599453,When,-0.20953402
A067,T2,A067_T2,48.0,3.4299999999999997,29.91,3.431079756144025,When,-2.0746818
A067,T3,A067_T3,48.0,3.4299999999999997,73.19,4.306629370201435,When,-1.3943987
A067,T4,A067_T4,48.0,3.4299999999999997,144.19,4.978043229495596,When,-1.1951592
A068,T1,A068_T1,49.0,4.43,1.0,0.6931471805599453,When,0.5519894
A068,T2,A068_T2,49.0,4.43,30.49,3.4496700351129332,When,-0.13739412
A068,T3,A068_T3,49.0,4.43,82.98,4.430578675256047,When,-0.36083764
A068,T4,A068_T4,49.0,4.43,155.59,5.053630924557352,When,-0.35325882
A069,T1,A069_T1,46.0,1.4299999999999997,1.0,0.6931471805599453,When,-0.56914175
A069,T2,A069_T2,46.0,1.4299999999999997,24.96,3.2565568918358894,When,-1.2960443
A069,T3,A069_T3,46.0,1.4299999999999997,79.75,4.391357962102766,When,-1.5133365
A069,T4,A069_T4,46.0,1.4299999999999997,140.22,4.950318958088201,When,-1.1899556
A070,T1,A070_T1,52.0,7.43,1.0,0.6931471805599453,When,-0.1907042
A070,T2,A070_T2,52.0,7.43,24.25,3.228826155721369,When,-0.41843098
A070,T3,A070_T3,52.0,7.43,81.92,4.417876287567579,When,-1.0528623
A070,T4,A070_T4,52.0,7.43,149.2,5.011967739330034,When,-1.3135697
A071,T1,A071_T1,50.0,5.43,1.0,0.6931471805599453,When,-0.055496324
A071,T2,A071_T2,50.0,5.43,30.92,3.463232772581608,When,-0.8283154
A071,T3,A071_T3,50.0,5.43,79.96,4.3939552055391555,When,-1.1486038
A071,T4,A071_T4,50.0,5.43,153.27,5.038704314023848,When,-0.63722336
A072,T1,A072_T1,50.0,5.43,1.0,0.6931471805599453,When,-0.18340689
A072,T2,A072_T2,50.0,5.43,33.76,3.548467300397191,When,-0.5217862
A072,T3,A072_T3,50.0,5.43,83.54,4.437224795138644,When,-0.8697994
A072,T4,A072_T4,50.0,5.43,154.89,5.04915063032459,When,-0.78975534
A073,T1,A073_T1,51.0,6.43,1.0,0.6931471805599453,When,-0.4960986
A073,T2,A073_T2,51.0,6.43,66.66,4.214495163352562,When,-0.86024266
A073,T3,A073_T3,51.0,6.43,66.9,4.21803603456465,When,-0.8511773
A073,T4,A073_T4,51.0,6.43,140.12,4.949610592258481,When,-0.8683183
A074,T1,A074_T1,53.0,8.43,1.0,0.6931471805599453,When,-0.34152573
A074,T2,A074_T2,53.0,8.43,29.33,3.41213732170049,When,-0.42513478
A074,T3,A074_T3,53.0,8.43,73.02,4.30433532695801,When,-0.23766808
A074,T4,A074_T4,53.0,8.43,147.21,4.998630186968824,When,0.065352984
A075,T1,A075_T1,53.0,8.43,1.0,0.6931471805599453,When,-0.61248755
A075,T2,A075_T2,53.0,8.43,28.68,3.39047341829918,When,-0.48478758
A075,T3,A075_T3,53.0,8.43,71.37,4.281791848878036,When,-1.4838032
A075,T4,A075_T4,53.0,8.43,244.53,5.5034191393614815,When,-1.5544668
A076,T1,A076_T1,54.0,9.43,1.0,0.6931471805599453,When,-0.53186536
A076,T2,A076_T2,54.0,9.43,27.3,3.342861804649192,When,-0.9322328
A076,T3,A076_T3,54.0,9.43,74.88,4.3291531450668135,When,-1.0961763
A076,T4,A076_T4,54.0,9.43,149.28,5.0125002207057685,When,-1.5946274
A077,T1,A077_T1,52.0,7.43,1.0,0.6931471805599453,When,-0.6221063
A077,T2,A077_T2,52.0,7.43,53.88,4.00514898341763,When,-0.28609315
A077,T3,A077_T3,52.0,7.43,78.36,4.373994462976618,When,0.0030661898
A077,T4,A077_T4,52.0,7.43,149.75,5.015622835607295,When,-0.49924725
A078,T1,A078_T1,50.0,5.43,1.0,0.6931471805599453,When,-1.2669076
A078,T2,A078_T2,50.0,5.43,26.17,3.3021134234382563,When,-0.927811
A078,T3,A078_T3,50.0,5.43,72.3,4.294560608892605,When,-1.2464578
A078,T4,A078_T4,50.0,5.43,140.08,4.949327105367852,When,-1.5400054
A079,T1,A079_T1,50.0,5.43,1.0,0.6931471805599453,When,-0.4691084
A079,T2,A079_T2,50.0,5.43,26.11,3.299902663510574,When,-0.7961562
A079,T3,A079_T3,50.0,5.43,74.0,4.31748811353631,When,-1.03497
A079,T4,A079_T4,50.0,5.43,194.42,5.275151088516197,When,-1.0043411
A080,T1,A080_T1,56.0,11.43,1.0,0.6931471805599453,When,-0.12884285
A080,T2,A080_T2,56.0,11.43,29.03,3.402196881995239,When,-0.022534352
A080,T3,A080_T3,56.0,11.43,72.87,4.302306791540646,When,-1.004014
A080,T4,A080_T4,56.0,11.43,145.77,4.988866735623107,When,-0.9994529
A081,T1,A081_T1,55.0,10.43,1.0,0.6931471805599453,When,0.074385546
A081,T2,A081_T2,55.0,10.43,31.39,3.477849733183238,When,-0.18059202
A081,T3,A081_T3,55.0,10.43,80.13,4.396052806406973,When,-0.24266918
A081,T4,A081_T4,55.0,10.43,154.53,5.046838639056468,When,-1.2665
A082,T1,A082_T1,58.0,13.43,1.0,0.6931471805599453,When,-0.45682576
A082,T2,A082_T2,58.0,13.43,27.97,3.366260811781259,When,-0.48238644
A082,T3,A082_T3,58.0,13.43,75.71,4.3400320779712045,When,-0.9142716
A082,T4,A082_T4,58.0,13.43,170.25,5.143124477142335,When,-1.1665477
A083,T1,A083_T1,58.0,13.43,1.0,0.6931471805599453,When,0.012034494
A083,T2,A083_T2,58.0,13.43,25.15,3.263849190510932,When,-1.0398843
A083,T3,A083_T3,58.0,13.43,74.3,4.321480134805848,When,-0.6107135
A083,T4,A083_T4,58.0,13.43,144.91,4.982989993275931,When,-0.5430397
A084,T1,A084_T1,59.0,14.43,1.0,0.6931471805599453,When,-1.7699771
A084,T2,A084_T2,59.0,14.43,27.25,3.34109345759245,When,-1.7262349
A084,T3,A084_T3,59.0,14.43,91.97,4.532276860467767,When,-0.89445883
A084,T4,A084_T4,59.0,14.43,162.51,5.096874150546495,When,-1.4943849
A085,T1,A085_T1,58.0,13.43,1.0,0.6931471805599453,When,0.06696249
A085,T2,A085_T2,58.0,13.43,24.51,3.23907053215372,When,-0.38596627
A085,T3,A085_T3,58.0,13.43,71.4,4.282206299391671,When,-0.109423846
A085,T4,A085_T4,58.0,13.43,170.65,5.145457519903701,When,-0.44603387
A086,T1,A086_T1,58.0,13.43,1.0,0.6931471805599453,When,0.19050074
A086,T2,A086_T2,58.0,13.43,23.47,3.19744787745458,When,-0.13576607
A086,T3,A086_T3,58.0,13.43,145.29,4.985590952989995,When,-0.97178423
A086,T4,A086_T4,58.0,13.43,169.55,5.139028508864655,When,-0.7664863
A087,T1,A087_T1,59.0,14.43,1.0,0.6931471805599453,When,0.030974811
A087,T2,A087_T2,59.0,14.43,31.07,3.4679210137050633,When,-0.5095214
A087,T3,A087_T3,59.0,14.43,72.8,4.301358731606427,When,-0.5164867
A087,T4,A087_T4,59.0,14.43,144.2,4.978112102390695,When,-0.81772345
A088,T1,A088_T1,56.0,11.43,1.0,0.6931471805599453,When,-0.02518704
A088,T2,A088_T2,56.0,11.43,24.25,3.228826155721369,When,-0.6045346
A088,T3,A088_T3,56.0,11.43,74.91,4.3295484280286765,When,-0.16763243
A088,T4,A088_T4,56.0,11.43,149.93,5.016816153171337,When,-0.25859597
A089,T1,A089_T1,56.0,11.43,1.0,0.6931471805599453,When,0.24967499
A089,T2,A089_T2,56.0,11.43,32.14,3.500741011998417,When,-0.37181965
A089,T3,A089_T3,56.0,11.43,79.34,4.386267628931136,When,-0.620811
A089,T4,A089_T4,56.0,11.43,146.96,4.996941966964253,When,-0.40111136
A090,T1,A090_T1,61.0,16.43,1.0,0.6931471805599453,When,-1.5439972
A090,T2,A090_T2,61.0,16.43,23.54,3.2003044392827653,When,-1.1113656
A090,T3,A090_T3,61.0,16.43,95.42,4.568713648977476,When,-2.2179248
A090,T4,A090_T4,61.0,16.43,144.07,4.977216384550811,When,-2.120576
A091,T1,A091_T1,63.0,18.43,1.0,0.6931471805599453,When,-0.18884012
A091,T2,A091_T2,63.0,18.43,22.2,3.1441522786722644,When,-1.0021944
A091,T3,A091_T3,63.0,18.43,73.64,4.312676556539088,When,-1.5836357
A091,T4,A091_T4,63.0,18.43,142.61,4.9671012920725275,When,-1.1188887
A092,T1,A092_T1,60.0,15.43,1.0,0.6931471805599453,When,-0.048927873
A092,T2,A092_T2,60.0,15.43,22.83,3.170945291110651,When,-0.48022532
A092,T3,A092_T3,60.0,15.43,71.31,4.28096243218686,When,-0.949049
A092,T4,A092_T4,60.0,15.43,146.16,4.991520430236574,When,-1.531755
A093,T1,A093_T1,64.0,19.43,1.0,0.6931471805599453,When,0.21607958
A093,T2,A093_T2,64.0,19.43,22.09,3.139399623366404,When,-1.7845649
A093,T3,A093_T3,64.0,19.43,70.22,4.265773677849632,When,-2.2663598
A093,T4,A093_T4,64.0,19.43,140.95,4.95547488291898,When,-2.1289084
A094,T1,A094_T1,60.0,15.43,1.0,0.6931471805599453,When,-0.858511
A094,T2,A094_T2,60.0,15.43,22.98,3.177220149599368,When,-0.9233086
A094,T3,A094_T3,60.0,15.43,76.21,4.3465289823207245,When,-1.2907438
A094,T4,A094_T4,60.0,15.43,149.99,5.017213609456379,When,-1.2585236
A095,T1,A095_T1,61.0,16.43,1.0,0.6931471805599453,When,0.33855438
A095,T2,A095_T2,61.0,16.43,29.71,3.424588334452731,When,-0.9394098
A095,T3,A095_T3,61.0,16.43,78.76,4.379022125653583,When,-0.44877037
A095,T4,A095_T4,61.0,16.43,148.79,5.009234313180627,When,-1.0462689
A096,T1,A096_T1,60.0,15.43,1.0,0.6931471805599453,When,0.03505868
A096,T2,A096_T2,60.0,15.43,24.49,3.238286218388024,When,0.053854737
A096,T3,A096_T3,60.0,15.43,71.19,4.279301532151069,When,-0.26232097
A096,T4,A096_T4,60.0,15.43,143.66,4.974386161421135,When,0.01525935
A097,T1,A097_T1,64.0,19.43,1.0,0.6931471805599453,When,-0.76184154
A097,T2,A097_T2,64.0,19.43,24.37,3.2335673736111907,When,-1.9999062
A097,T3,A097_T3,64.0,19.43,70.83,4.27430221608671,When,-1.6018606
A097,T4,A097_T4,64.0,19.43,144.85,4.98257869631373,When,-2.168877
A098,T1,A098_T1,60.0,15.43,1.0,0.6931471805599453,When,-0.113549925
A098,T2,A098_T2,60.0,15.43,25.77,3.2872818575322613,When,-0.2635758
A098,T3,A098_T3,60.0,15.43,78.84,4.380024632003209,When,-0.5267351
A098,T4,A098_T4,60.0,15.43,146.29,4.992403432501452,When,-0.1797722
A099,T1,A099_T1,63.0,18.43,1.0,0.6931471805599453,When,-0.2057989
A099,T2,A099_T2,63.0,18.43,28.75,3.392829131991639,When,-0.42506936
A099,T3,A099_T3,63.0,18.43,78.57,4.3766371373894435,When,-0.6174337
A099,T4,A099_T4,63.0,18.43,143.51,4.973348709310239,When,0.09978434
A100,T1,A100_T1,66.0,21.43,1.0,0.6931471805599453,When,-0.94457746
A100,T2,A100_T2,66.0,21.43,31.14,3.4701013603093664,When,-1.3038135
A100,T3,A100_T3,66.0,21.43,75.34,4.3351970473170836,When,-1.2467386
A100,T4,A100_T4,66.0,21.43,146.8,4.995860008514102,When,-2.0015745
A101,T1,A101_T1,69.0,24.43,1.0,0.6931471805599453,When,-0.8632901
A101,T2,A101_T2,69.0,24.43,29.12,3.405189402931693,When,-1.3611658
A101,T3,A101_T3,69.0,24.43,75.21,4.333492687678026,When,-2.0871842
A101,T4,A101_T4,69.0,24.43,150.22,5.018735730130124,When,-2.190017
A102,T1,A102_T1,68.0,23.43,1.0,0.6931471805599453,When,-0.58967227
A102,T2,A102_T2,68.0,23.43,29.13,3.40552135314221,When,-0.26417938
A102,T3,A102_T3,68.0,23.43,75.27,4.3342796761761475,When,-0.5259363
A102,T4,A102_T4,68.0,23.43,150.41,5.019991389020281,When,-0.81930107
A103,T1,A103_T1,68.0,23.43,1.0,0.6931471805599453,When,-1.5576677
A103,T2,A103_T2,68.0,23.43,27.26,3.3414473772563813,When,-2.303992
A103,T3,A103_T3,68.0,23.43,80.24,4.397407736712184,When,-2.1220315
A103,T4,A103_T4,68.0,23.43,149.72,5.015423810828053,When,-1.9389676
A104,T1,A104_T1,66.0,21.43,1.0,0.6931471805599453,When,-0.34517285
A104,T2,A104_T2,66.0,21.43,22.6,3.1612467120315646,When,-0.3427015
A104,T3,A104_T3,66.0,21.43,72.62,4.298916727950875,When,-0.51570475
A104,T4,A104_T4,66.0,21.43,145.78,4.9889348671169165,When,-1.0981561
A105,T1,A105_T1,68.0,23.43,1.0,0.6931471805599453,When,0.012118798
A105,T2,A105_T2,68.0,23.43,22.77,3.1684242813721024,When,-0.14038579
A105,T3,A105_T3,68.0,23.43,69.46,4.255045172913092,When,-0.7484463
A105,T4,A105_T4,68.0,23.43,146.2,4.991792206294776,When,-0.31278455
A106,T1,A106_T1,66.0,21.43,1.0,0.6931471805599453,When,-0.3489107
A106,T2,A106_T2,66.0,21.43,22.64,3.1629401925378975,When,-0.76727813
A106,T3,A106_T3,66.0,21.43,66.08,4.205885936955008,When,-0.4255983
A106,T4,A106_T4,66.0,21.43,147.13,4.998090266593961,When,-0.22757661
A107,T1,A107_T1,70.0,25.43,1.0,0.6931471805599453,When,-2.087243
A107,T2,A107_T2,70.0,25.43,26.22,3.30395199722332,When,-2.2273915
A107,T3,A107_T3,70.0,25.43,71.45,4.282896668766692,When,-1.4606197
A107,T4,A107_T4,70.0,25.43,145.95,4.990092392864926,When,-2.0688787
A108,T1,A108_T1,69.0,24.43,1.0,0.6931471805599453,When,-0.32233924
A108,T2,A108_T2,69.0,24.43,27.61,3.3537563070620187,When,-0.66837287
A108,T3,A108_T3,69.0,24.43,68.96,4.247923650150401,When,-0.6591243
A108,T4,A108_T4,69.0,24.43,152.12,5.031221927704644,When,-0.5945612
A109,T1,A109_T1,68.0,23.43,1.0,0.6931471805599453,When,-1.2476219
A109,T2,A109_T2,68.0,23.43,24.65,3.2445435716167785,When,-1.3785945
A109,T3,A109_T3,68.0,23.43,71.17,4.279024447084182,When,-0.8367427
A109,T4,A109_T4,68.0,23.43,149.87,5.016418538851983,When,-2.1815023
