iteration,Delta_f2
5135,-0.0056481664413904975
5136,0.0006614279695628545
5137,-0.008303227142984
5138,-0.016773710716590534
5139,-0.001807105629529058
5140,-0.007455915822980365
5141,-0.006888023235364299
5142,-0.004552079423783488
5143,0.0008649160169756243
5144,-0.011963288544363652
5145,-0.0077615679323521465
5146,0.0016544067575148492
5147,-0.007416344794428541
5148,-0.006557280306351934
5149,-0.002035755932518966
5150,-0.005513905954864362
5151,-0.02013610724570982
5152,-0.006179529606084162
5153,-0.007082648869652288
5154,-0.015718537772260975
5155,0.002660630851799615
5156,-0.007130704988778153
5157,0.010524510093108006
5158,-0.010276709811559712
5159,-0.012536628234890003
5160,-0.017260948149755227
5161,-0.005477149731691469
5162,-0.001898593323349824
5163,-0.00855756929762673
5164,-0.004289259894197718
5165,0.01067580939246059
5166,-0.011978733942270215
5167,-0.005770305733850005
5168,-0.014899147865084455
5169,-0.0143409668247395
5170,-0.01138560113993238
5171,-0.015408975297269461
5172,-0.005854833698048933
5173,-0.0027650628885648055
5174,-0.0023061375064243406
5175,-0.007953284514851658
5176,-0.003856922034980368
5177,-0.006711512914216635
5178,-0.004834346159133938
5179,-0.0029879715976510943
5180,0.002210040787602263
5181,0.0008981388025035026
5182,0.007172271716992367
5183,-0.014017934570855149
5184,-0.008057723098488779
5185,0.00045770011157076664
5186,-0.004747620473619563
5187,-0.002357923076815911
5188,-0.0070839816306711234
5189,-0.01290229492464931
5190,-0.002992052857718127
5191,-0.0036590178968650237
5192,-0.010205772675973142
5193,-0.00425238216466377
5194,-0.005047968139137052
5195,-0.013751257497806993
5196,-0.016900795519961626
5197,-0.0008121377764903816
5198,-0.005267609392886509
5199,-0.005560735905327529
5200,-0.0033301021603215075
5201,0.004969839705957058
5202,-0.007467551491294287
5203,0.0016535146789069585
5204,-0.0047480412792190885
5205,-0.023212324644001893
5206,0.004744460564944963
5207,-0.007052685889111331
5208,0.00873951152927169
5209,-0.003676040154435978
5210,-0.018422320821226468
5211,-0.0004674584725760135
5212,-0.006066192770760028
5213,-0.0019789692034346863
5214,-0.0010610985474419979
5215,0.002825712746656445
5216,-0.004606011935559135
5217,-0.009061262180720484
5218,-0.006015039963616154
5219,-0.008367031497007406
5220,-0.00020877751936020181
5221,-0.005410123641414212
5222,-0.014677480643451833
5223,-0.0027775893272682563
5224,-0.008717215244466808
5225,-0.008861029727254333
5226,0.008773977297319088
5227,-0.008677705237936435
5228,0.0013408751216044835
5229,-0.006319681956658778
5230,0.010558308234962961
5231,-0.00456188293968243
5232,-0.0010577088545752015
5233,-0.007931454651205538
5234,-0.014805011026513635
5235,-0.02038090574309864
5236,-0.010002303040009116
5237,0.0004615705541249097
5238,-0.003095064371623945
5239,-0.011398340860136967
5240,-0.021096140154252683
5241,0.0006991331617443846
5242,-0.012230811004768555
5243,0.009872978224292173
5244,0.0018032231522078692
5245,-0.006047741847562624
5246,-0.0001289396800619332
5247,-0.00039628607150697616
5248,-0.013800058424363385
5249,-0.003409263425334078
5250,-0.006752960608238687
5251,-0.0005922059342106404
5252,-0.005869288163617892
5253,-0.005429498404767853
5254,-0.0057832651656542985
5255,-0.0052599448912989885
5256,-0.00933125027390751
5257,-0.01108596021444777
5258,-0.008614151766177582
5259,-0.003457582937613943
5260,-0.019962513680849867
5261,-0.006466612018363202
5262,0.0006574316366295971
5263,-0.00326027321884119
5264,0.005814295973102188
5265,-0.010676401615810214
5266,0.0035448032524631407
5267,-0.012661046688436638
5268,-0.011176218323952443
5269,-0.00446679476408249
5270,-0.004113439390869967
5271,-0.008512786854965992
5272,-0.013423177531025107
5273,-0.00857275401266433
5274,-0.017992286400460078
5275,-0.00800738590200609
5276,0.0011277184989664912
5277,-0.00416841921797739
5278,0.0013137548270066891
5279,-0.009999411120226115
5280,-0.008887391057380494
5281,-0.00876432470247867
5282,-0.003092026365939856
5283,-0.007421427513630264
5284,-0.0034736165240498037
5285,-0.0008692989859503866
5286,-0.0014810057679585428
5287,-0.022858685622629153
5288,0.00464945925213738
5289,-0.00019924745679676496
5290,-0.006014253738610649
5291,-0.010795580133636028
5292,-0.006197613167731243
5293,-0.009506354438387205
5294,-0.005184759137739576
5295,-0.005181721694470198
5296,-0.006919281218135479
5297,-0.0047492562079594295
5298,-0.008590102892658172
5299,0.005752786575165894
5300,-0.013733494263455878
5301,-0.0043010339285456415
5302,-0.004002155259372952
5303,-0.0033561181412037552
5304,-0.006350745303190443
5305,-0.010440658456855094
5306,-0.00897105518550162
5307,-0.006912513963176425
5308,-0.0030550625771033164
5309,-0.0039941525107521384
5310,-0.00884667096165985
5311,-0.0033038149402917225
5312,-0.008744700886525538
5313,-0.008777264607650957
5314,-0.011997294934901941
5315,-0.00042316797020439806
5316,-0.0007073843763243295
5317,-0.016138611905303288
5318,-0.019947982550087402
5319,-0.009874371409953564
5320,-0.0004276218823122003
5321,-0.005077092520665585
5322,-0.004543649550344007
5323,0.01155142059199238
5324,-0.00436436463828351
5325,-0.005950159907079622
5326,-0.009446471723906134
5327,-0.007666159747997261
5328,0.0038308069994873383
5329,0.006302053994099401
5330,-0.01544042292130146
5331,-0.010265839799651328
5332,-0.0008290410368617836
5333,-0.005084191517803784
5334,-0.009464473065161051
5335,-0.0010738949512006293
5336,-0.004447786899761786
5337,-0.006840829407132677
5338,-0.00501149456396713
5339,0.005078811130500365
5340,-0.00631309271998632
5341,0.001638320848786774
5342,-0.005319503116408583
5343,-0.0034313848776196722
5344,-0.011416480564077462
5345,-0.001218090892084375
5346,-0.009863258190685113
5347,-0.0019068709663965233
5348,0.0005399611428063581
5349,0.0007462742534233343
5350,-0.007308882140962156
5351,0.007062395019113637
5352,-0.016911407507412365
5353,-0.01176340887386822
5354,-0.0048661908010367155
5355,-0.013096113609866279
5356,0.0031238247126729453
5357,-0.009835809026931803
5358,-0.004460513707848242
5359,0.005691477901565989
5360,-0.0031333065854773695
5361,0.003689180096193687
5362,-0.001615196586153068
5363,0.0010300053042938302
5364,-0.0015011038714649542
5365,-0.012098820211748056
5366,-0.006457343811860478
5367,-0.009600160848869768
5368,0.0024979196019276296
5369,-0.009481545707639823
5370,8.638742611442526e-05
5371,-0.004662923984056581
5372,0.0013221085743286964
5373,-0.0024542771309398123
5374,-0.003456488555919809
5375,-0.005470643653868261
5376,-0.0034961331895008527
5377,-0.008743621400748573
5378,-0.010169691774002246
5379,-0.010044633273647598
5380,-0.00135572927493928
5381,0.001882894251439407
5382,-0.005553760001769829
5383,-0.010035818490033632
5384,-0.009416807519067113
5385,0.002499162024191844
5386,-0.00015148078488309326
5387,-0.004627892521606421
5388,-0.005914840790537966
5389,-0.0013256866549396975
5390,0.00011157260226011493
5391,-0.01982833167007524
5392,-0.007195142934000857
5393,-0.012365062201918187
5394,-0.006219277607243431
5395,-0.009956378226061033
5396,-0.01071770539367131
5397,-0.014247012063505284
5398,-0.015271727183151333
5399,-0.003765650102593535
5400,-0.005236775800433165
5401,-0.002155638377322416
5402,-0.0037541937428308063
5403,-0.005386986484960806
5404,-0.012281343511671646
5405,0.0026563767129292966
5406,-0.004828782295800903
5407,-0.003944852926844891
5408,-0.005909259416818993
5409,-0.0027177264354202773
5410,-0.016576432980959288
5411,-0.0016704210246975097
5412,0.0026271362882990873
5413,-0.00951565643325753
5414,0.0012684684408283305
5415,-0.011564645206700488
5416,-0.01620059133319815
5417,-0.008744461881240628
5418,0.0058250179585006565
5419,-0.013025614204062019
5420,-0.0069713542623538955
5421,-0.006889713764572655
5422,-0.00520603125747926
5423,-0.006315334342774299
5424,-0.003390440835468145
5425,-0.004437139321264764
5426,-0.003601401640423975
5427,-0.010387135358581386
5428,-0.01023058025087552
5429,-0.01627213486125647
5430,-0.018352858169531857
5431,0.0101965444255416
5432,-0.00530001047115874
5433,-0.009722313006889732
5434,-0.010832275626191374
5435,-0.012906522783882372
5436,-0.010171492294588112
5437,-0.002126299051244668
5438,-0.005971860587571775
5439,-0.018225594644966706
5440,-0.005874777638137986
5441,-0.0013992203926050401
5442,-0.008294804034586321
5443,0.006571138101351395
5444,0.0034375224984470425
5445,-0.013382469875033824
5446,0.0018951986847087089
5447,-0.003472158954228082
5448,-0.008444622655282598
5449,-0.0009504931975533367
5450,-0.00694290473110587
5451,-0.002680369850429359
5452,-0.009475414758606932
5453,-0.005546247691645351
5454,-0.005016037777731428
5455,-0.014431682118547343
5456,-0.0058938047434748
5457,0.0012998013258823538
5458,-0.00260687801657836
5459,-0.025783811016892817
5460,-0.00679909700589249
5461,-0.004378430798128637
5462,-0.003618352541700014
5463,-0.014339779919283722
5464,-0.011356449277508516
5465,-0.006767953112562312
5466,-0.002386629083869168
5467,-0.01097043876360116
5468,-0.010572550268090777
5469,-0.013168659598527812
5470,-0.014355680159883793
5471,-0.0038437658226943795
5472,-0.012824272665998053
5473,0.004223231472894141
5474,-0.018726545956430328
5475,-0.0022096835160045156
5476,0.0022984075108099886
5477,-0.008887628587181694
5478,-0.007987318832598175
5479,-0.00517075066487323
5480,0.0016529052348607468
5481,-0.0061148706552949465
5482,-0.003554235228382517
5483,-0.008901956458660924
5484,-0.008822740340068913
5485,-0.008927987127026126
5486,-0.003671300673214981
5487,-0.007565621863668247
5488,-0.011047830287038169
5489,-0.014555928257792006
5490,-0.010452634990479708
5491,-0.004197801005267825
5492,-0.009445302638772097
5493,-0.005015498933214635
5494,-0.0005412985152886637
5495,-0.006884334034019996
5496,-0.008566985970989552
5497,-0.005715802894233917
5498,-0.004153204418874712
5499,-0.01875765547886587
5500,-0.01734123007210106
5501,0.0004166052501371111
5502,-0.007441569535768538
5503,-0.01210163108756096
5504,-0.002640367624959246
5505,-0.010616342922774965
5506,-0.01232950176675232
5507,-0.011957641962695244
5508,-0.0059221953053973115
5509,0.004245586514581212
5510,-0.00434780167378828
5511,-0.004367670483932966
5512,0.005466172835298344
5513,-0.004730027719660176
5514,-0.0008768943221863336
5515,-0.0102797679222732
5516,-0.008538512813774633
5517,-0.0038320402945007555
5518,-0.00934472974158355
5519,-0.0016607111340470066
5520,-0.011224570873035068
5521,-0.010761456822402714
5522,-0.0021561950552245503
5523,0.0026920375934331537
5524,0.0020875215593871644
5525,0.004060435054049157
5526,-0.0040916379600312285
5527,-0.011358022319829672
5528,-0.006306721322690903
5529,-0.002553453992728409
5530,-0.0076643227340315815
5531,-0.007763640225749513
5532,-0.0026277727377015028
5533,-0.0017259162469014091
5534,-0.011007886670925483
5535,-0.002164258598507842
5536,-0.008761644754757063
5537,-0.0012103610259615576
5538,-0.012836904804429403
5539,-0.004829594298627048
5540,-0.0011434929574588842
5541,-0.00040123431809535506
5542,-0.013120528360244028
5543,-0.018427678458521737
5544,-0.012763924744807113
5545,-0.0023724785862876924
5546,-0.009187475947018695
5547,-0.010372294225529294
5548,-0.012804261291173142
5549,0.000789681054011766
5550,-0.006600839958049562
5551,-0.00459130975624718
5552,-0.002112535615512355
5553,0.003040425207245177
5554,-0.0025604913905384486
5555,-0.007747709774244318
5556,-0.001337992716463481
5557,-0.004258814926013324
5558,-0.017394346234443383
5559,-0.0037532281688556967
5560,-0.015113341227417431
5561,-0.005316926885808502
5562,-0.00972636608159763
5563,-0.007963716202354882
5564,-0.019189044945170187
5565,-0.005999626572627398
5566,-0.008943834943423986
5567,-0.007495731659126125
5568,-0.00357742956212429
5569,-0.013417854458520962
5570,0.0015271174219714401
5571,-0.01520331395491809
5572,0.00022637084370963519
5573,-0.011269588694747236
5574,-0.0039176425359419426
5575,0.00820243581571902
5576,-0.011058568982684572
5577,-0.009629957374517576
5578,-0.005083958939040188
5579,-0.008244338463925074
5580,-0.012708134465888784
5581,-0.0011974059253712825
5582,-0.0064817467077154575
5583,-0.002883198407002529
5584,-0.014686082420285226
5585,-0.016157276921356545
5586,-0.02031968195092801
5587,0.004146204904783835
5588,-0.0064046471126379
5589,-0.013571379197471992
5590,0.0029877168410349843
5591,0.0001991336945775437
5592,-0.005255496607288958
5593,-0.0017600276664229073
5594,-0.00612783337232178
5595,-0.0011071644815146197
5596,-0.007160426426644403
5597,-0.007342404611802409
5598,-0.00316704950038092
5599,-0.0006580824100651033
5600,-0.001947543322093721
5601,-0.0035572777260765107
5602,-0.01064247774187299
5603,0.001317264182360384
5604,-0.011696834424911338
5605,-0.002874692358940747
5606,-0.015721370437527103
5607,-0.0021191897325433563
5608,-0.006270601947359415
5609,-0.0029622043910872142
5610,-0.0044762848221832794
5611,-0.005854594330218165
5612,-0.008074949466923467
5613,-0.0044295615749838785
5614,-0.008346916587882707
5615,0.0020573884639871337
5616,-0.01228405859639902
5617,-0.012754844026315878
5618,-0.009348872738810642
5619,-0.0031240597738107587
5620,-0.003299060488106456
5621,-0.009600526156751072
5622,-0.0064774825090271925
5623,0.0003810906004304837
5624,-0.009531185170387835
5625,-0.022944275201562107
5626,-0.0014990937742408797
5627,-0.0072416779231942174
5628,-0.002027497294095881
5629,-0.006091731731716068
5630,-0.00026078657264829407
5631,-0.003465311370132975
5632,0.001026317170952095
5633,-0.00641563172052588
5634,-0.012003566782243664
5635,-0.013373646048207375
5636,-0.007531198791313349
5637,-0.0012004319751058052
5638,-0.02470548654074748
5639,-0.007385384451233817
5640,-0.01594987197711404
5641,-0.004397499677221806
5642,0.0070495075876226
5643,0.007173156248785131
5644,-0.0044448633858537555
5645,-0.0038470695573267523
5646,-0.008603170802503711
5647,-0.008385966219247538
5648,0.0019029826572926171
5649,0.0021133884649317033
5650,-0.007097253199951756
5651,-0.00600039545500506
5652,0.0029553907585575193
5653,-0.005910285574397951
5654,-0.002487564471684336
5655,-0.008348694840176887
5656,-0.014861455131948614
5657,-0.020095534606232125
5658,0.006475512502666204
5659,-0.006576804922880174
5660,0.0017276828099921215
5661,-0.000123287156326337
5662,-0.007873729180574664
5663,-0.015473503376532374
5664,-0.0010625280150936209
5665,-0.0061834054322262594
5666,0.0072389433155084035
5667,-0.000487968816797333
5668,-0.009276598840213104
5669,-0.003029723728067233
5670,-0.011484579024133107
5671,-0.001102929271047954
5672,-0.010053276801509595
5673,-0.011055664455884857
5674,-0.011940934655688587
5675,-0.006983118255261876
5676,-0.011722737286743331
5677,-0.01224835189961237
5678,-0.02242386413729114
5679,-0.017151230111214374
5680,-0.01705560230486833
5681,-0.004985392473958164
5682,-0.002118194402407274
5683,0.0004414402814209963
5684,-0.0005050239254840612
5685,-0.010854466971711952
5686,-0.00489546330520462
5687,-0.006544124322785284
5688,-0.004415715345347229
5689,0.007003627481574444
5690,0.0023161470506397473
5691,-0.008527545934589476
5692,-0.01473991157887642
5693,0.010117642897975843
5694,-0.006502759331987176
5695,-0.008229561561933474
5696,-0.0010495434377268261
5697,-0.006506781708033641
5698,-0.001803687564872876
5699,-0.004466215071707538
5700,-0.008712151321394487
5701,-0.012378493611941137
5702,-0.007853377072188854
5703,-0.0034122130936777165
5704,-0.012835647993769754
5705,-0.004062625964270433
5706,-0.006715596662586406
5707,-0.008443930984173967
5708,-0.009448899326094383
5709,-0.012654276357438998
5710,-0.006188398284898392
5711,0.010329858259234685
5712,-0.012346977299217144
5713,0.0028898612531440757
5714,-0.006256812864420429
5715,-0.014082871584525595
5716,-0.0037693909243471995
5717,-0.0007133449983824031
5718,-0.0009442113342224764
5719,-0.0064600029561305014
5720,-0.0010035455444772391
5721,0.002411411828001488
5722,-0.005162901485626863
5723,-0.0046121738182348
5724,-0.0024768283470130437
5725,-0.005858736498659627
5726,-0.002848117693426659
5727,-0.002912293457288076
5728,-0.012366778651349322
5729,0.0009463862499914976
5730,-0.01823192993259226
5731,-0.003848854680062186
5732,0.0009074276532945319
5733,-0.0010427146854587992
5734,-0.02056387026463012
5735,-0.0071645630038674885
5736,-0.0010464768547675451
5737,-0.011448748923002567
5738,-0.0006219373549976844
5739,-0.010705029295165607
5740,-0.0011744438564641763
5741,0.008233781534653142
5742,-0.0055764783015944544
5743,-0.0042153050191196355
5744,-0.007332564750111806
5745,-0.011422441660089083
5746,-0.019671596676590603
5747,-0.01488240775290155
5748,-0.011681238331843834
5749,-0.011719938907981354
5750,-0.0032168853462541157
5751,-0.002778889725794092
5752,-0.018416863096540247
5753,-0.011836637181443795
5754,0.00723454175362543
5755,-0.0018480091965193063
5756,-0.003852271162706509
5757,-0.01673475746094225
5758,-0.0023663299843498485
5759,-0.005903696432157096
5760,-0.012803736426101697
5761,-0.010693144883988762
5762,-0.001268889917268519
5763,0.0002509244911693201
5764,-0.009670316234190162
5765,-0.008089739351590368
5766,-0.0023746515463063996
5767,-0.006264432403198479
5768,-0.015829063264840355
5769,-0.0011123691048237922
5770,-0.01704648399663279
5771,0.0022269560991920474
5772,0.000924788162569145
5773,-0.012439717908352528
5774,0.0020582080766149303
5775,-0.0035472927317929956
5776,0.004409268804176775
5777,-0.020142711565918188
5778,-0.0020707438013693787
5779,-0.014683812031326904
5780,-0.007763553512188923
5781,0.00260567268798917
5782,-0.017654021466574077
5783,-0.002661388861725563
5784,-0.004955215415667347
5785,-0.008817816414341019
5786,-0.008782280957384151
5787,-0.0005189839755745402
5788,-0.012093049509599614
5789,-0.007687810372524823
5790,-0.012615029289501468
5791,-0.005292778737414016
5792,-0.002327905285642559
5793,-0.00971952355072254
5794,-0.0004890657230746439
5795,-0.009802444181293741
5796,-0.0031380232229010676
5797,-0.009123826634940905
5798,-0.006559479592363338
5799,-0.0008555272338480009
5800,0.0019520841655851938
5801,-0.00103966692597433
5802,0.00044629689528198624
5803,-0.003745246763297714
5804,-0.02049323606072252
5805,-0.00896863521396762
5806,0.0022180940923601125
5807,0.000856424045262893
5808,-0.0024506471969826787
5809,-0.015097519985886071
5810,-0.01776068175675489
5811,-0.004691033870678166
5812,-0.002499124034955078
5813,-0.01222081345732931
5814,-0.017512860792988614
5815,-0.014472279548601837
5816,-0.010451628772148447
5817,-0.001823433478919315
5818,-0.013167059476363263
5819,-0.002065230609076961
5820,-0.02834454827939328
5821,-0.016529171124612593
5822,-0.00031351317913213064
5823,-0.0030132321278546603
5824,-0.005071511379041514
5825,-0.005323210625668246
5826,-0.002248974205665945
5827,0.004353630809733129
5828,-0.008648434674821476
5829,-0.006938488287818725
5830,-0.01579460850311503
5831,-0.001002162518363766
5832,0.003368886863683489
5833,-0.0012352007163343734
5834,-0.016191701435136756
5835,-0.009674583026117688
5836,-0.00774130342154996
5837,-0.0012514424949973263
5838,-0.003244297348212388
5839,-0.0006563935012138073
5840,-0.0037378374399876842
5841,0.0013317842282136502
5842,0.003804427124892853
5843,-0.008037845930642896
5844,-0.014778548864417974
5845,-0.023821783468015105
5846,-0.013577108934859592
5847,-0.012334426933698909
5848,-0.013671459383779987
5849,-0.011316272676836187
5850,-0.0014008964070352497
5851,-0.005874279224146139
5852,-0.008986790011029365
5853,-0.00461816368991718
5854,0.002155802378524285
5855,-0.012062939089872413
5856,-0.005432418330281009
5857,-0.015297773445097463
5858,-0.011000252815221897
5859,-0.007028019811379545
5860,-0.017263253226655926
5861,-0.00618852694707126
5862,0.009423748954054177
5863,-0.013639499236777868
5864,-0.0020444092245148707
5865,-0.012709504136365395
5866,-0.015534928079839444
5867,-0.0034284967061449546
5868,-0.004165496798959577
5869,0.008119843218133242
5870,-0.01044351821086547
5871,-0.0023128409755415716
5872,-0.0013047516532550367
5873,0.010639855237059195
5874,0.004375065701935722
5875,-0.0030134858844953994
5876,0.0012269671370383475
5877,-0.010323177503621328
5878,-0.00993008038727455
5879,0.006601994260141121
5880,-0.004316856513646725
5881,1.4343668679358407e-05
5882,-0.00931433799051892
5883,-0.010539908522022703
5884,0.0008068036172178931
5885,-0.010012695777884079
5886,0.0020053218560636037
5887,-0.011269574375610193
5888,-0.0025677331926154973
5889,-0.005438243782234706
5890,-0.005684114192360503
5891,-0.0041030124909075955
5892,-0.004219829753935917
5893,-0.008188150756015932
5894,-0.003398167538694089
5895,-0.00832086140371881
5896,-0.003983949806702344
5897,-0.009490581675151382
5898,0.0004328596351153855
5899,-0.00864381048277758
5900,-0.011712978109411788
5901,-0.007343558444665981
5902,0.007506341351526888
5903,-0.005084102434700622
5904,-0.01619102532703623
5905,-0.01967238759649898
5906,-0.0007911444910619261
5907,-0.007125043851629474
5908,-0.004705347657854927
5909,-0.004735455515776719
5910,-0.005055852332102279
5911,0.001698380600069967
5912,-0.00201147475248996
5913,-0.0057189343168317225
5914,-0.019990148791139157
5915,0.004016590450381028
5916,-0.002878389924256557
5917,0.0029893553833335914
5918,-0.013714379712382412
5919,0.000842942017990244
5920,0.0024308441119553163
5921,-0.014361438544914427
5922,-0.005003807391984073
5923,-0.006961733345573609
5924,-0.010332812370438673
5925,-0.007932768831970041
5926,0.0010960502035429684
5927,-0.006629400520695786
5928,-0.00035155182007619475
5929,-0.003974788100918605
5930,-0.012896415963509657
5931,-0.017393288239786645
5932,-0.006195424132666999
5933,-0.005740767317543241
5934,-0.002988751044403758
5935,-0.0011947549845497674
5936,-0.006486260211516196
5937,-0.0006515787016373384
5938,-0.01072560714625573
5939,-0.0035704149810276992
5940,-0.009362082176310793
5941,-0.0021940861039294202
5942,-0.004455398779856571
5943,-0.004141724642698356
5944,-0.011267143701647971
5945,-0.007425326133845783
5946,-0.013398773044988755
5947,-0.01870773300192015
5948,-0.005767428040520271
5949,0.004488330993106229
5950,-0.010788745811247993
5951,-0.006749772602321599
5952,-0.006841646600075598
5953,-0.006094541521041915
5954,-0.007720548583523057
5955,-0.0076315485933715595
5956,-0.006959071458775676
5957,-0.002294732748022381
5958,-0.003280623243483256
5959,0.002946411548888677
5960,0.0007064402787985606
5961,-0.012533656634898402
5962,-0.010314797853410072
5963,-0.009895514169478339
5964,-0.011600320709932187
5965,-0.002318374491461092
5966,-0.021300289588364784
5967,-0.0021965955446005114
5968,-0.006618461494106951
5969,-0.0015122723562845438
5970,-0.004023094452002431
5971,-0.008158175273503617
5972,-0.019494141646626974
5973,-0.0020582248176046532
5974,-0.01258576672293399
5975,-0.01560761131846482
5976,-0.011708059554864994
5977,-0.008696353198199835
5978,-0.010762707176877093
5979,0.0041205010381229245
5980,-0.008146000887093763
5981,-0.0071934522592399875
5982,-0.016444493011140118
5983,-0.003729816910162635
5984,-0.004491028783231115
5985,-0.009271019974864517
5986,0.004360827260762484
5987,-0.009987456415370372
5988,-0.004617283564524382
5989,-0.017959140295308203
5990,-0.006931408702873658
5991,-0.0027562609338869348
5992,0.00021510344497594272
5993,-0.002557354652003313
5994,-0.005030882261020674
5995,-0.0130140350605947
5996,-0.0028586618223045545
5997,-0.025101308147592677
5998,-0.0011317237128937946
5999,-0.003850736349255545
6000,-0.013609918811287387
6001,-0.019710342915131067
6002,-0.00600375719453796
6003,0.0004329693045212026
6004,0.003079139936117508
6005,0.0044495843944312476
6006,-0.007502104636793769
6007,-0.0006550279230254918
6008,-0.010593627670438555
6009,-0.025134215976263655
6010,-0.012784824146441293
6011,-0.0016385495199962652
6012,-0.010225890064175003
6013,-0.007400011820744326
6014,-0.011447791811483084
6015,-0.00685082387842955
6016,-0.00979077517489387
6017,-0.006659805313123015
6018,-0.006310296708417645
6019,-0.014927581678166636
6020,-0.007069610443201757
6021,-0.011884126054229904
6022,-0.012360743601867667
6023,-0.0021013605464849125
6024,0.0037929308571102395
6025,-0.0043753926608481215
6026,0.002209244536523757
6027,-0.009959928280936753
6028,-0.008435946822467419
6029,-0.006287009570607258
6030,-0.0138571773352829
6031,-0.009937873820200756
6032,0.0027128170028992704
6033,-0.010981404021800919
6034,0.0006311071040356244
6035,-0.00252378813448225
6036,0.0008970091736884862
6037,-0.005915607410402833
6038,-0.006219651682123419
6039,-0.01394213247740695
6040,-0.005593148796278574
6041,0.002303819252153798
6042,-0.0013595006454776857
6043,-0.0046489779425165165
6044,-0.006936644922068971
6045,-0.005524280443936283
6046,-0.0034204824238552086
6047,-0.0035896332720684173
6048,-0.010635861626078746
6049,-0.016162924860940106
6050,-0.01676640467637483
6051,-0.0010165765229269309
6052,-0.0170020517038113
6053,-0.0010659956986127954
6054,0.002277987853017663
6055,-0.013776595813547456
6056,0.002227097820188582
6057,-0.001872859287390242
6058,-0.013189080413512043
6059,-0.0024530995087222018
6060,-0.01006304590995012
6061,-0.007650040305192703
6062,-0.0100255227317865
6063,-0.005979764797595179
6064,0.0005373093766285683
6065,-0.004426023915899986
6066,-0.0009642193255861454
6067,-0.0037526785559743574
6068,-0.02256507095023737
6069,0.003128293523968718
6070,-0.003324823524431467
6071,-0.011688443699845794
6072,0.0030293120742142313
6073,-0.003301717156901078
6074,-0.0008218659865128711
6075,-0.002405851468912214
6076,-0.010448711451387318
6077,-0.0055340698165647385
6078,-0.021468249357748097
6079,-0.004266438384526706
6080,-0.016807242824055126
6081,0.0007148322537040902
6082,-0.017728849689110825
6083,-0.008632447660530007
6084,-0.004783917204648587
6085,-0.015398018356779815
6086,0.01001182283933586
6087,-0.011663924122207688
6088,-0.00990901903411373
6089,-0.004792755935190606
6090,-0.01565372085545216
6091,-0.002176870722546048
6092,-0.02004507223224812
6093,-0.015464190636616092
6094,-0.005907668010480011
6095,-0.009801642827878567
6096,-0.00959251028578673
6097,-0.005288502972861716
6098,-0.005600933495988489
6099,-0.0027329695141837963
6100,-0.0025950050930250643
6101,-0.016254766417825098
6102,-0.012602191704057807
6103,0.0011448866487958108
6104,4.175173290942979e-05
6105,-0.010086057466949159
6106,0.0025055196137976207
6107,-0.007960852875962387
6108,-0.010795777301631844
6109,0.0005613369635843503
6110,-0.008303664075602747
6111,-0.02018784268712854
6112,-0.007041275969015187
6113,-0.00751209743099348
6114,-0.007835468421599231
6115,-0.0016350455439869535
6116,-0.012448867986029375
6117,-0.014213762695992652
6118,-0.00903250628639447
6119,-0.0029006293034837026
6120,-0.0003889895676072574
6121,-0.0039597665702299795
6122,-0.00960622170624074
6123,-0.007028219859399723
6124,-0.0026278139159006276
6125,-0.014958371651031189
6126,-0.01570540558333143
6127,-0.020865394048296654
6128,-0.0012915593231391364
6129,-0.02215809101403357
6130,-0.019404025925472693
6131,-0.007583869357097213
6132,-0.002135657431194573
6133,-0.002934928140979505
6134,-0.010400774917273242
6135,-0.0106486355988667
6136,-0.0012522690659164861
6137,-0.01237320572752483
6138,-0.014126812543391841
6139,-0.003166931908684732
6140,-0.0048171957160373455
6141,0.0038393343632936614
6142,-0.00022433344113229146
6143,-0.001135065689570434
6144,0.0004450023035637435
6145,-0.004883984871472579
6146,-0.010614983356736215
6147,-0.003522604427514465
6148,-0.007265161993102299
6149,-0.0008572572184090996
6150,-0.0012623568474079772
6151,-0.019108234935980063
6152,-0.01889495669534304
6153,-0.0003862836566106082
6154,-0.01953535519689305
6155,-0.005242086356654931
6156,-0.0020721692383148926
6157,-0.017403744108472625
6158,-0.006214489115659589
6159,-0.004999899002675407
6160,-0.009046554519775176
6161,-0.006691231202955963
6162,-0.005183524289442973
6163,0.005607178181775039
6164,-0.006415673737225064
6165,-0.0036269695763807546
6166,-0.009363324047675514
6167,-0.0004849850961349553
6168,-0.004918450379250054
6169,-0.0027401317053252668
6170,-0.005547808527411422
6171,-0.006074586911973211
6172,0.0076923048540308995
6173,-0.0073458780624097286
6174,-0.005490985826307165
6175,-0.006952002008288948
6176,-0.0056024505613084495
6177,-0.0018152066862141963
6178,-0.013047365406826446
6179,-0.006588896825590055
6180,-0.00976647484789753
6181,-0.005390336505989139
6182,-0.008905232349422232
6183,-0.007924828371894982
6184,-0.001986377530524929
6185,-0.012951767346883768
6186,0.007323376313288561
6187,-0.013186659600785617
6188,-0.00983941425046776
6189,-0.009526076172083398
6190,-0.0001595151605896369
6191,-0.003201012342361714
6192,0.00916166197908955
6193,-0.005829201786146276
6194,-0.011320513820892397
6195,-0.0042623292607935955
6196,-0.01540519409688003
6197,-0.005095344339886829
6198,-0.0182666311984755
6199,0.0007847000128966414
6200,-0.012495884536665777
6201,-0.006959572236888914
