composite_ID,theta_common,theta_congruent,theta_incongruent,se_common,se_congruent,se_incongruent,CTT_common,CTT_congruent,CTT_incongruent,UID,TEST
A051_4,-0.11835715,0.17635673,-0.61102885,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.631578947368421,0.5555555555555556,0.5769230769230769,A051,4
A052_1,0.7985213,0.70940566,0.80218923,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8157894736842105,0.7638888888888888,0.7692307692307693,A052,1
A052_2,-0.44622117,-0.63751054,0.65400946,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5,0.5833333333333334,0.9615384615384616,A052,2
A052_3,-0.017932264,0.012148218,0.8061516,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5,0.625,0.7692307692307693,A052,3
A052_4,0.04671596,-0.5512451,-1.0938095,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7631578947368421,0.4166666666666667,0.25,A052,4
A053_1,1.12028,1.3026041,1.1644984,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7763157894736842,0.8333333333333334,0.7884615384615384,A053,1
A053_2,0.83742,0.30480924,0.49758703,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7368421052631579,0.8055555555555556,0.6153846153846154,A053,2
A053_3,-0.50420165,0.0602048,-0.94908994,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4605263157894737,0.7916666666666666,0.3461538461538461,A053,3
A053_4,-0.45412505,-0.9437242,0.6871204,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6842105263157895,0.4166666666666667,0.7692307692307693,A053,4
A054_1,0.18263195,0.054836024,-0.18606658,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5789473684210527,0.7777777777777778,0.7115384615384616,A054,1
A054_2,0.97050226,0.6558441,0.22012395,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8289473684210527,0.8055555555555556,0.5192307692307693,A054,2
A054_3,0.35355416,0.8645091,0.9616685,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5526315789473685,0.8611111111111112,0.7692307692307693,A054,3
A054_4,1.2971294,1.0623502,1.3222136,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.9736842105263158,0.8055555555555556,0.7307692307692307,A054,4
A055_1,-0.84173906,-0.48899728,0.4598856,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4868421052631579,0.6944444444444444,0.6730769230769231,A055,1
A055_2,0.4803198,0.6668252,0.5980959,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6973684210526315,0.7638888888888888,0.7115384615384616,A055,2
A055_3,-1.0578766,0.23135751,-0.84224457,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3684210526315789,0.7916666666666666,0.5,A055,3
A055_4,-1.1588173,-1.3891442,-0.7144902,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3815789473684211,0.4583333333333333,0.5576923076923077,A055,4
A056_1,0.57677263,1.474186,0.76854396,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.618421052631579,0.9166666666666666,0.6923076923076923,A056,1
A056_2,-0.4870755,-0.084054,0.72379655,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4868421052631579,0.6111111111111112,0.7692307692307693,A056,2
A056_3,0.41734344,-0.08848558,0.03914897,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7105263157894737,0.5972222222222222,0.4807692307692308,A056,3
A056_4,-1.3208041,-1.1969587,-1.2513661,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.2763157894736842,0.6111111111111112,0.4230769230769231,A056,4
A057_1,-0.6586051,0.15659064,0.32195136,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5657894736842105,0.7222222222222222,0.6153846153846154,A057,1
A057_2,-0.5845993,-1.1784263,-0.6246655,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5789473684210527,0.375,0.5576923076923077,A057,2
A057_3,-0.740959,0.18975516,-0.30852878,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4342105263157895,0.6111111111111112,0.5192307692307693,A057,3
A057_4,-1.6140344,-0.96282315,-1.0764493,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.2894736842105263,0.5833333333333334,0.4038461538461538,A057,4
A058_1,1.2305706,1.9888922,1.1062307,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.75,0.9722222222222222,0.7115384615384616,A058,1
A058_2,-1.1810384,-0.28160018,-0.72948736,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4342105263157895,0.5833333333333334,0.4423076923076923,A058,2
A058_3,-0.43858027,-1.0928406,0.57581717,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6842105263157895,0.3194444444444444,0.7692307692307693,A058,3
A058_4,-0.59969,-0.57762057,-0.33740327,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5657894736842105,0.5416666666666666,0.4423076923076923,A058,4
A059_1,0.9413848,0.41310668,0.6481601,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8157894736842105,0.6944444444444444,0.8076923076923077,A059,1
A059_2,1.2146442,-0.16240932,1.2386231,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8552631578947368,0.6527777777777778,0.8076923076923077,A059,2
A059_3,1.4220468,1.0853677,1.1966753,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.9210526315789472,0.7222222222222222,0.8076923076923077,A059,3
A059_4,0.37158412,0.24016263,0.39415252,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6052631578947368,0.8055555555555556,0.5384615384615384,A059,4
A060_1,-0.41893917,0.14170144,-0.51847786,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5131578947368421,0.8472222222222222,0.5192307692307693,A060,1
A060_2,0.87463915,0.03884568,0.8710442,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8947368421052632,0.6111111111111112,0.8076923076923077,A060,2
A060_3,-0.51012707,0.5968047,-0.5079555,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6052631578947368,0.8333333333333334,0.5384615384615384,A060,3
A060_4,0.5292025,0.2312482,0.5497281,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6447368421052632,0.625,0.7307692307692307,A060,4
A061_1,2.0136983,2.2994933,1.7655311,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8421052631578947,1.0,1.0,A061,1
A061_2,0.953521,-0.5375559,0.90897036,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8947368421052632,0.5138888888888888,0.8653846153846154,A061,2
A061_3,-0.3127364,0.7270554,1.0996085,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4736842105263157,0.6666666666666666,0.9615384615384616,A061,3
A061_4,-0.5812956,-0.38772622,-1.1260257,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5657894736842105,0.75,0.3076923076923077,A061,4
A062_1,2.011653,-0.62250435,1.426989,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.9736842105263158,0.4722222222222222,0.9230769230769232,A062,1
A062_2,-0.35419762,0.71979195,-0.25618497,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5789473684210527,0.8055555555555556,0.4615384615384615,A062,2
A062_3,-0.97456145,-0.2396038,-1.3890283,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3947368421052631,0.5277777777777778,0.3076923076923077,A062,3
A062_4,-1.426174,-1.1185472,-0.4313116,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3552631578947368,0.4444444444444444,0.4230769230769231,A062,4
A063_1,1.0972812,1.5583135,0.88058853,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8421052631578947,0.875,0.7307692307692307,A063,1
A063_2,0.82705617,0.57301795,0.5718746,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6842105263157895,0.6944444444444444,0.6538461538461539,A063,2
A063_3,0.27556694,-1.0391557,0.46969423,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6578947368421053,0.4722222222222222,0.5576923076923077,A063,3
A063_4,-0.8945666,-0.44467676,-1.0795428,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5131578947368421,0.75,0.3076923076923077,A063,4
A064_1,1.2642903,-0.033955097,1.2385576,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.9736842105263158,0.6944444444444444,0.7692307692307693,A064,1
A064_2,0.73144156,0.8330822,1.0896745,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7105263157894737,0.8333333333333334,0.7692307692307693,A064,2
A064_3,0.31989926,0.5105676,0.18757819,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6578947368421053,0.75,0.5769230769230769,A064,3
A064_4,-0.92497724,-0.44249845,-0.9012457,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5394736842105263,0.6111111111111112,0.3076923076923077,A064,4
A065_1,-1.3171538,-1.2773031,-1.4102844,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3947368421052631,0.4722222222222222,0.2307692307692307,A065,1
A065_2,0.06738905,0.064162605,-0.40561426,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.618421052631579,0.6805555555555556,0.4423076923076923,A065,2
A065_3,-1.744844,-1.6138492,-0.853348,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.2894736842105263,0.2638888888888889,0.5192307692307693,A065,3
A065_4,-2.1507194,-1.7445728,-1.6086773,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.2368421052631578,0.2638888888888889,0.1538461538461538,A065,4
A066_1,0.52085555,-0.34936783,0.4867137,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6578947368421053,0.6527777777777778,0.6346153846153846,A066,1
A066_2,-0.2666786,-0.483148,-0.2187631,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6447368421052632,0.4027777777777778,0.6153846153846154,A066,2
A066_3,-0.3462124,-0.86631346,-1.323239,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5789473684210527,0.6666666666666666,0.3269230769230769,A066,3
A066_4,-0.95671576,-0.760719,-0.94659406,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4342105263157895,0.4722222222222222,0.3461538461538461,A066,4
A067_1,0.43133983,-0.35323784,0.18231152,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6578947368421053,0.5277777777777778,0.6923076923076923,A067,1
A067_2,-1.2040907,-0.94394547,-1.2220749,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4736842105263157,0.6944444444444444,0.2884615384615384,A067,2
A067_3,-1.468142,-0.8267787,-1.3802273,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3421052631578947,0.5277777777777778,0.3461538461538461,A067,3
A067_4,-1.2924346,-1.2339065,-1.1612169,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3947368421052631,0.3472222222222222,0.4423076923076923,A067,4
A068_1,1.1973321,1.0260569,1.1782216,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8421052631578947,0.8333333333333334,0.8461538461538461,A068,1
A068_2,-0.06428234,0.42495334,-0.56203043,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5657894736842105,0.8472222222222222,0.4230769230769231,A068,2
A068_3,0.9597233,-0.061965823,0.865,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7368421052631579,0.6388888888888888,0.6923076923076923,A068,3
A068_4,-0.6880742,-0.30442154,-0.85649955,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.631578947368421,0.5,0.4615384615384615,A068,4
A069_1,-0.8337596,-0.7663394,-0.5619881,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5131578947368421,0.4305555555555556,0.4807692307692308,A069,1
A069_2,-1.1064484,-0.6725282,-1.1514472,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4342105263157895,0.4444444444444444,0.2884615384615384,A069,2
A069_3,0.24429336,-1.5109428,-0.36797193,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8421052631578947,0.3472222222222222,0.5192307692307693,A069,3
A069_4,-0.91262,-1.3962642,-1.3764908,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4736842105263157,0.3888888888888889,0.3269230769230769,A069,4
A070_1,0.56656337,-0.10258464,-0.4836087,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7105263157894737,0.8194444444444444,0.4807692307692308,A070,1
A070_2,0.67100656,-0.30106032,0.379365,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.75,0.4861111111111111,0.5769230769230769,A070,2
A070_3,-0.3166986,-0.8559272,-1.0311381,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7105263157894737,0.5277777777777778,0.2692307692307692,A070,3
A070_4,-0.90343934,-0.83665365,-0.76778597,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4342105263157895,0.5277777777777778,0.5769230769230769,A070,4
A071_1,0.70789874,1.2530835,-0.20029435,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.631578947368421,0.9166666666666666,0.4615384615384615,A071,1
A071_2,0.873699,0.3583971,-0.14540964,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8157894736842105,0.6944444444444444,0.5,A071,2
A071_3,0.14909524,-1.6629909,-0.8588146,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6973684210526315,0.2916666666666667,0.3653846153846153,A071,3
A071_4,0.23359789,-0.12990214,0.5588658,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4605263157894737,0.5,0.7307692307692307,A071,4
A072_1,0.87721634,-0.112263314,0.889561,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7368421052631579,0.6944444444444444,0.8076923076923077,A072,1
A072_2,1.1064863,1.1146743,0.5737382,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7894736842105263,0.7222222222222222,0.75,A072,2
A072_3,-0.6392919,-0.5818319,-1.2315675,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7368421052631579,0.6527777777777778,0.3269230769230769,A072,3
A072_4,0.11632397,0.19786991,-0.19525106,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6578947368421053,0.5833333333333334,0.7307692307692307,A072,4
A073_1,0.54635656,1.5546312,0.7696608,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5394736842105263,0.875,0.6153846153846154,A073,1
A073_2,0.29271653,-0.46244034,0.19954424,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5263157894736842,0.6666666666666666,0.5384615384615384,A073,2
A073_3,0.8597459,0.36895004,0.96659833,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7368421052631579,0.6944444444444444,0.7307692307692307,A073,3
A073_4,1.1421618,0.29205632,1.1789728,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7894736842105263,0.5833333333333334,0.8461538461538461,A073,4
A074_1,1.0982429,0.18547921,0.94610184,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8421052631578947,0.6388888888888888,0.8461538461538461,A074,1
A074_2,-0.03720683,0.35892135,-0.17883097,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5131578947368421,0.7777777777777778,0.5769230769230769,A074,2
A074_3,-1.5277796,-0.61961347,0.50796634,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.2631578947368421,0.6666666666666666,0.7692307692307693,A074,3
A074_4,-1.2861127,1.3346335,-1.0765446,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3684210526315789,0.9722222222222222,0.3076923076923077,A074,4
A075_1,0.6850163,0.6350618,0.35597882,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7368421052631579,0.6944444444444444,0.5384615384615384,A075,1
A075_2,0.12656468,1.2109066,0.19050995,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6052631578947368,0.9027777777777778,0.5,A075,2
A075_3,-0.48466563,-1.8487816,-1.3870107,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.618421052631579,0.2638888888888889,0.2884615384615384,A075,3
A075_4,-0.8273441,-0.0404494,-1.1910133,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4473684210526316,0.6111111111111112,0.2884615384615384,A075,4
A076_1,0.4877052,0.04747704,-0.055492114,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6447368421052632,0.6388888888888888,0.4038461538461538,A076,1
A076_2,-1.0494858,-0.67410386,-1.0282166,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4210526315789473,0.6111111111111112,0.4230769230769231,A076,2
A076_3,-1.029358,-1.2256078,-1.1447643,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3421052631578947,0.4722222222222222,0.2692307692307692,A076,3
A076_4,-1.714471,-1.1056327,-1.4897717,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4605263157894737,0.4166666666666667,0.2307692307692307,A076,4
A077_1,1.1772299,-0.44953594,1.0832057,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8552631578947368,0.6111111111111112,0.7692307692307693,A077,1
A077_2,-0.79948527,-0.08587926,0.5481428,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4605263157894737,0.7222222222222222,0.6923076923076923,A077,2
A077_3,0.18209952,0.77865267,-0.6028231,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5263157894736842,0.8333333333333334,0.3653846153846153,A077,3
A077_4,-0.8510503,0.90057325,-0.024910025,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4342105263157895,0.7777777777777778,0.8076923076923077,A077,4
A078_1,-1.0481057,-0.85716176,-0.03935432,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5,0.6527777777777778,0.5,A078,1
A078_2,-0.51313215,0.5926562,0.13163377,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5921052631578947,0.7916666666666666,0.4615384615384615,A078,2
A078_3,-0.97640496,-0.6777786,-0.37939614,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5,0.5277777777777778,0.5384615384615384,A078,3
A078_4,-1.0365397,-0.75193495,-0.82991654,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3947368421052631,0.5416666666666666,0.5,A078,4
A079_1,-0.6625905,0.7172697,0.571432,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4210526315789473,0.8472222222222222,0.9230769230769232,A079,1
A079_2,0.35112518,0.38102,0.25168815,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5921052631578947,0.6944444444444444,0.6153846153846154,A079,2
A079_3,-1.1069062,0.5062731,-1.1842302,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4736842105263157,0.8888888888888888,0.3076923076923077,A079,3
A079_4,-0.49610496,-0.3939758,-0.72198874,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4342105263157895,0.5138888888888888,0.3846153846153846,A079,4
A080_1,0.33154324,-0.33438247,0.1954386,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7763157894736842,0.7361111111111112,0.5769230769230769,A080,1
A080_2,0.82862,1.5502274,-0.48048288,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7368421052631579,0.9444444444444444,0.4423076923076923,A080,2
A080_3,-0.1077804,0.23595619,0.054171856,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.631578947368421,0.6111111111111112,0.6153846153846154,A080,3
A080_4,0.41689837,-1.6039006,-0.5642178,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7631578947368421,0.1666666666666666,0.5192307692307693,A080,4
A081_1,0.00010118604,0.45815384,0.4636711,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4868421052631579,0.7361111111111112,0.6538461538461539,A081,1
A081_2,-0.7071566,0.5767118,-0.80846375,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5789473684210527,0.8888888888888888,0.4807692307692308,A081,2
A081_3,0.545228,0.91994727,1.0431083,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7236842105263158,0.6944444444444444,0.8076923076923077,A081,3
A081_4,-0.08591507,0.3316827,-0.007744061,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.631578947368421,0.5833333333333334,0.7307692307692307,A081,4
A082_1,-0.4003049,0.07705856,0.4081296,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.631578947368421,0.6666666666666666,0.6346153846153846,A082,1
A082_2,0.8779047,1.2108388,1.3566974,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7631578947368421,0.8055555555555556,0.8653846153846154,A082,2
A082_3,0.6359619,-0.06594768,0.51109195,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5789473684210527,0.6944444444444444,0.7307692307692307,A082,3
A082_4,-0.3586941,-0.003309914,-0.71264565,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5921052631578947,0.8055555555555556,0.3653846153846153,A082,4
A083_1,1.3698004,1.1311928,1.9672089,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7894736842105263,0.7777777777777778,1.0,A083,1
A083_2,0.124128915,0.25453722,0.81551206,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5394736842105263,0.75,0.7115384615384616,A083,2
A083_3,-0.5477029,-0.093894005,0.33076146,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5657894736842105,0.5972222222222222,0.6153846153846154,A083,3
A083_4,-0.37580958,0.7881295,0.42488086,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5526315789473685,0.7222222222222222,0.7307692307692307,A083,4
A084_1,0.9561993,0.4756749,0.34656775,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8157894736842105,0.7638888888888888,0.6153846153846154,A084,1
A084_2,0.013109359,0.2026438,-0.46278918,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5131578947368421,0.7222222222222222,0.4615384615384615,A084,2
A084_3,0.44351754,1.1289612,-0.55949694,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.618421052631579,0.8888888888888888,0.4807692307692308,A084,3
A084_4,-0.88956237,0.5236475,-0.5263494,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3552631578947368,0.8888888888888888,0.6923076923076923,A084,4
A085_1,0.0077195168,0.1552031,-0.60492045,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6447368421052632,0.5555555555555556,0.4615384615384615,A085,1
A085_2,0.49905202,1.4983407,0.8101534,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4736842105263157,0.9444444444444444,0.6923076923076923,A085,2
A085_3,0.48035803,0.59526086,-0.8575336,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7631578947368421,0.8055555555555556,0.3846153846153846,A085,3
A085_4,-0.238934,-0.18872286,-0.94173086,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4736842105263157,0.6111111111111112,0.25,A085,4
A086_1,0.6558563,1.3480834,0.3201268,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7368421052631579,0.8611111111111112,0.5192307692307693,A086,1
A086_2,-0.6139667,0.10453227,0.5163846,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.631578947368421,0.6111111111111112,0.6153846153846154,A086,2
A086_3,-0.9025494,-0.6197766,-0.9413575,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3684210526315789,0.4583333333333333,0.25,A086,3
A086_4,0.24756022,-1.2639685,-0.9490816,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6578947368421053,0.3888888888888889,0.25,A086,4
A087_1,0.3166234,0.4606387,-0.16664389,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.9473684210526316,0.8611111111111112,0.6538461538461539,A087,1
A087_2,1.0431534,1.2393358,0.6195668,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8026315789473685,0.8888888888888888,0.6538461538461539,A087,2
A087_3,0.6456617,0.101736434,0.7460708,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6447368421052632,0.6666666666666666,0.7307692307692307,A087,3
A087_4,0.8111409,0.25295004,0.29474986,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8157894736842105,0.6111111111111112,0.4423076923076923,A087,4
A088_1,1.3131995,0.5301715,1.5047297,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8157894736842105,0.6944444444444444,0.8846153846153846,A088,1
A088_2,1.6465031,1.4829968,1.5726674,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.9473684210526316,0.9166666666666666,0.8653846153846154,A088,2
A088_3,1.5184398,0.56445384,1.2116629,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.868421052631579,0.6944444444444444,0.7884615384615384,A088,3
A088_4,2.0324988,0.2656782,1.7613931,0.1962873223365104,0.2061241640685505,0.2365098342133737,1.0,0.5833333333333334,1.0,A088,4
A089_1,1.0534189,1.3229843,0.56494594,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7368421052631579,0.8888888888888888,0.8076923076923077,A089,1
A089_2,1.2110171,1.8418807,0.57670295,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7631578947368421,0.9722222222222222,0.5576923076923077,A089,2
A089_3,-0.28256452,0.4289247,0.2386981,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6842105263157895,0.6388888888888888,0.6730769230769231,A089,3
A089_4,-0.5580171,-0.7643541,0.45080766,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6052631578947368,0.6666666666666666,0.7692307692307693,A089,4
A090_1,-0.20894425,0.21052608,-0.26355815,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7631578947368421,0.6805555555555556,0.5,A090,1
A090_2,0.027675819,0.111108646,-0.85531676,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6578947368421053,0.5972222222222222,0.4038461538461538,A090,2
A090_3,-1.7316093,-0.923981,-0.3625516,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3026315789473684,0.4583333333333333,0.5576923076923077,A090,3
A090_4,-0.28820184,-0.7582084,-0.49008408,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5526315789473685,0.5,0.5192307692307693,A090,4
A091_1,0.3393673,0.07040492,0.57984126,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5526315789473685,0.6111111111111112,0.8653846153846154,A091,1
A091_2,0.5239488,-0.36660793,-0.4956108,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7236842105263158,0.6111111111111112,0.5384615384615384,A091,2
A091_3,-1.0404031,-0.43052486,-1.0913205,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3947368421052631,0.6944444444444444,0.4038461538461538,A091,3
A091_4,-0.8533299,-1.1137878,-0.5084233,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5526315789473685,0.3611111111111111,0.6730769230769231,A091,4
A092_1,-0.16856669,-0.75031006,0.16063099,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5789473684210527,0.4722222222222222,0.6538461538461539,A092,1
A092_2,-1.4215541,0.3647664,-1.2741792,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3157894736842105,0.8055555555555556,0.3846153846153846,A092,2
A092_3,-1.2575935,-1.6715103,0.120479345,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4342105263157895,0.3194444444444444,0.6153846153846154,A092,3
A092_4,-0.93595916,-0.40421754,-1.0033731,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5,0.5833333333333334,0.4615384615384615,A092,4
A093_1,0.9076474,0.4095768,-0.25305656,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8157894736842105,0.6388888888888888,0.5384615384615384,A093,1
A093_2,1.034495,0.5446974,1.1499113,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6842105263157895,0.8333333333333334,0.7692307692307693,A093,2
A093_3,-0.40955505,0.9201358,-0.09855731,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6052631578947368,0.9166666666666666,0.6153846153846154,A093,3
A093_4,0.45432508,-1.3002123,0.86319566,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7236842105263158,0.4861111111111111,0.7692307692307693,A093,4
