composite_ID,domain_name,theta
A016_4,recognition,-1.2219204
A017_1,recognition,0.07371173
A017_2,recognition,1.094934
A017_3,recognition,0.34243777
A017_4,recognition,0.8778206
A018_1,recognition,0.89794534
A018_2,recognition,0.11510111
A018_3,recognition,-0.5672663
A018_4,recognition,0.25552902
A019_1,recognition,-0.6919953
A019_2,recognition,-0.8384044
A019_3,recognition,-0.5890452
A019_4,recognition,-1.1340683
A020_1,recognition,0.06332161
A020_2,recognition,0.047483053
A020_3,recognition,-0.51456475
A020_4,recognition,-2.305471
A021_1,recognition,1.3263483
A021_2,recognition,0.07185613
A021_3,recognition,0.14021443
A021_4,recognition,0.6826978
A022_1,recognition,0.10991881
A022_2,recognition,0.7072509
A022_3,recognition,0.32368746
A022_4,recognition,0.8941155
A023_1,recognition,0.36951885
A023_2,recognition,0.015596133
A023_3,recognition,0.22199889
A023_4,recognition,-0.12707277
A024_1,recognition,0.42522484
A024_2,recognition,0.46180817
A024_3,recognition,0.054807294
A024_4,recognition,-1.3448688
A025_1,recognition,1.0340793
A025_2,recognition,1.6322045
A025_3,recognition,-0.47655585
A025_4,recognition,-0.8461859
A026_1,recognition,0.6719598
A026_2,recognition,-0.07465413
A026_3,recognition,1.1318396
A026_4,recognition,-0.4234665
A027_1,recognition,0.76357627
A027_2,recognition,0.4312134
A027_3,recognition,-0.69983053
A027_4,recognition,0.053597745
A028_1,recognition,1.4671905
A028_2,recognition,-0.12530611
A028_3,recognition,0.2184041
A028_4,recognition,-1.2986233
A029_1,recognition,2.4757762
A029_2,recognition,0.54682654
A029_3,recognition,1.07133
A029_4,recognition,0.55508226
A030_1,recognition,0.35405353
A030_2,recognition,1.2919836
A030_3,recognition,0.38871464
A030_4,recognition,0.83179647
A031_1,recognition,2.286436
A031_2,recognition,0.06316654
A031_3,recognition,-0.24461146
A031_4,recognition,-1.095342
A032_1,recognition,0.754212
A032_2,recognition,-0.7069247
A032_3,recognition,0.38795704
A032_4,recognition,1.5438918
A033_1,recognition,-0.12778349
A033_2,recognition,-0.08431574
A033_3,recognition,0.8991813
A033_4,recognition,0.04133816
A034_1,recognition,2.1105924
A034_2,recognition,1.4497505
A034_3,recognition,0.41954288
A034_4,recognition,0.035610847
A035_1,recognition,-0.45223022
A035_2,recognition,0.5595692
A035_3,recognition,-0.37577602
A035_4,recognition,-1.0302126
A036_1,recognition,1.0361929
A036_2,recognition,-0.27806544
A036_3,recognition,-0.60023236
A036_4,recognition,-1.1132983
A037_1,recognition,0.93678945
A037_2,recognition,1.5641938
A037_3,recognition,0.19912125
A037_4,recognition,-0.20357801
A038_1,recognition,1.4483027
A038_2,recognition,-0.49120235
A038_3,recognition,1.2652723
A038_4,recognition,-0.041008864
A039_1,recognition,2.6988935
A039_2,recognition,0.9120198
A039_3,recognition,0.82550347
A039_4,recognition,0.63423765
A040_1,recognition,-0.74248385
A040_2,recognition,0.09302302
A040_3,recognition,-1.6655847
A040_4,recognition,-1.5992237
A041_1,recognition,0.81122
A041_2,recognition,-1.162225
A041_3,recognition,0.15353484
A041_4,recognition,0.5963426
A042_1,recognition,-0.7229102
A042_2,recognition,-1.140325
A042_3,recognition,-0.48732755
A042_4,recognition,-1.4546955
A043_1,recognition,1.0126323
A043_2,recognition,0.3983507
A043_3,recognition,0.5010917
A043_4,recognition,-0.5570522
A044_1,recognition,-0.4703743
A044_2,recognition,-0.654232
A044_3,recognition,-1.5527358
A044_4,recognition,-1.2528853
A045_1,recognition,-0.6049191
A045_2,recognition,-0.8930858
A045_3,recognition,-0.5937915
A045_4,recognition,-1.290313
A046_1,recognition,-0.5982873
A046_2,recognition,-1.413458
A046_3,recognition,-2.0996013
A046_4,recognition,-1.4497496
A047_1,recognition,-0.30463582
A047_2,recognition,-0.47663674
A047_3,recognition,-1.5128936
A047_4,recognition,-1.0254031
A048_1,recognition,1.2373691
A048_2,recognition,-0.08034208
A048_3,recognition,-0.14090295
A048_4,recognition,0.27244678
A049_1,recognition,1.8781378
A049_2,recognition,-0.9171489
A049_3,recognition,0.6688247
A049_4,recognition,0.3420703
A050_1,recognition,-0.004933702
A050_2,recognition,-0.6379478
A050_3,recognition,-1.342118
A050_4,recognition,-0.67183626
A051_1,recognition,1.2244735
A051_2,recognition,-0.15659332
A051_3,recognition,-0.39899728
A051_4,recognition,-0.19292271
A052_1,recognition,0.9162573
A052_2,recognition,0.7441957
A052_3,recognition,0.32922077
A052_4,recognition,-0.8879928
A053_1,recognition,1.3877759
A053_2,recognition,0.41908395
A053_3,recognition,-0.7869955
A053_4,recognition,-0.4435216
A054_1,recognition,0.48956367
A054_2,recognition,0.6934224
A054_3,recognition,0.8463199
A054_4,recognition,1.2287457
A055_1,recognition,-0.13158245
A055_2,recognition,0.76897997
A055_3,recognition,-0.907813
A055_4,recognition,-1.0814104
A056_1,recognition,0.72850454
A056_2,recognition,0.22693743
A056_3,recognition,-0.091664016
A056_4,recognition,-1.3377627
A057_1,recognition,0.27071217
A057_2,recognition,-0.8539148
A057_3,recognition,-0.71713674
A057_4,recognition,-1.8448895
A058_1,recognition,1.2466015
A058_2,recognition,-1.077494
A058_3,recognition,-0.117913626
A058_4,recognition,-0.69132006
A059_1,recognition,1.7848992
A059_2,recognition,0.89374894
A059_3,recognition,1.4927459
A059_4,recognition,0.68180627
A060_1,recognition,-0.38018447
A060_2,recognition,1.1239609
A060_3,recognition,-0.09334896
A060_4,recognition,0.46231183
A061_1,recognition,2.7986915
A061_2,recognition,1.2234498
A061_3,recognition,0.5204708
A061_4,recognition,-0.6823952
A062_1,recognition,1.4583671
A062_2,recognition,0.24000895
A062_3,recognition,-0.984396
A062_4,recognition,-1.181499
A063_1,recognition,0.9245191
A063_2,recognition,1.0350604
A063_3,recognition,0.028180914
A063_4,recognition,-0.9576166
A064_1,recognition,1.2904102
A064_2,recognition,1.1106834
A064_3,recognition,0.2845312
A064_4,recognition,-0.7148069
A065_1,recognition,-1.9897554
A065_2,recognition,-0.46454605
A065_3,recognition,-2.072122
A065_4,recognition,-2.4058857
A066_1,recognition,0.04724063
A066_2,recognition,0.049044065
A066_3,recognition,-0.8186272
A066_4,recognition,-1.2446865
A067_1,recognition,0.4298758
A067_2,recognition,-1.1691964
A067_3,recognition,-1.4345893
A067_4,recognition,-1.3285642
A068_1,recognition,1.041759
A068_2,recognition,-0.0033514237
A068_3,recognition,0.8072276
A068_4,recognition,-0.29118964
A069_1,recognition,-0.8091589
A069_2,recognition,-0.9965671
A069_3,recognition,-0.24949603
A069_4,recognition,-1.8297737
A070_1,recognition,-0.038579978
A070_2,recognition,0.18958522
A070_3,recognition,-0.277578
A070_4,recognition,-0.78672224
A071_1,recognition,0.70816094
A071_2,recognition,0.56730664
A071_3,recognition,-0.84938395
A071_4,recognition,0.033938855
A072_1,recognition,1.0733924
A072_2,recognition,1.4070365
A072_3,recognition,-0.5334246
A072_4,recognition,-0.2938692
A073_1,recognition,0.68885374
A073_2,recognition,0.119342916
A073_3,recognition,1.1573863
A073_4,recognition,1.3339784
A074_1,recognition,1.4998207
A074_2,recognition,-0.037707042
A074_3,recognition,-0.59307206
A074_4,recognition,-1.2337722
A075_1,recognition,0.8625738
A075_2,recognition,0.39767498
A075_3,recognition,-1.2247729
A075_4,recognition,-1.2319921
A076_1,recognition,-0.22091237
A076_2,recognition,-1.0255073
A076_3,recognition,-1.5301954
A076_4,recognition,-1.7831339
A077_1,recognition,0.89236367
A077_2,recognition,-0.42042914
A077_3,recognition,-0.1648312
A077_4,recognition,0.0786916
A078_1,recognition,-0.6276853
A078_2,recognition,0.09190124
A078_3,recognition,-0.71987665
A078_4,recognition,-1.2768241
A079_1,recognition,0.525917
A079_2,recognition,-0.23780693
A079_3,recognition,-0.90638155
A079_4,recognition,-0.8079388
A080_1,recognition,0.19847187
A080_2,recognition,0.5421969
A080_3,recognition,0.51873004
A080_4,recognition,-0.7286859
A081_1,recognition,0.09954796
A081_2,recognition,-0.37963817
A081_3,recognition,0.9053249
A081_4,recognition,0.20900704
A082_1,recognition,0.15080759
A082_2,recognition,1.0830928
A082_3,recognition,0.8160206
A082_4,recognition,-0.4891232
A083_1,recognition,1.978909
A083_2,recognition,0.57815444
A083_3,recognition,0.22213173
A083_4,recognition,0.27717957
A084_1,recognition,1.0537276
A084_2,recognition,-0.011237693
A084_3,recognition,-0.19179052
A084_4,recognition,-0.18041168
A085_1,recognition,-0.22509605
A085_2,recognition,1.0013424
A085_3,recognition,-0.067706935
A085_4,recognition,-1.0312817
A086_1,recognition,0.6659961
A086_2,recognition,0.22458939
A086_3,recognition,-1.3325757
A086_4,recognition,-0.5272459
A087_1,recognition,0.7895145
A087_2,recognition,1.4542019
A087_3,recognition,0.04354732
A087_4,recognition,0.38482845
A088_1,recognition,1.9759402
A088_2,recognition,2.3444242
A088_3,recognition,1.1121235
A088_4,recognition,1.9438039
A089_1,recognition,1.5588329
A089_2,recognition,0.9890919
A089_3,recognition,0.07187775
A089_4,recognition,0.042044263
A090_1,recognition,0.050371252
A090_2,recognition,-0.27120855
A090_3,recognition,-1.3461871
A090_4,recognition,-0.7518836
A091_1,recognition,0.97061104
A091_2,recognition,0.039785095
A091_3,recognition,-0.97475123
A091_4,recognition,-0.9651673
A092_1,recognition,0.05058304
A092_2,recognition,-1.2336305
A092_3,recognition,-1.2415818
A092_4,recognition,-0.89444345
A093_1,recognition,0.5990654
A093_2,recognition,1.2117604
A093_3,recognition,0.17340481
A093_4,recognition,0.5586453
A094_1,recognition,-0.9617219
A094_2,recognition,0.0140557075
A094_3,recognition,-1.5349207
A094_4,recognition,-1.2094593
A095_1,recognition,1.9830589
A095_2,recognition,0.3200694
A095_3,recognition,-0.17800218
A095_4,recognition,-0.41172364
A096_1,recognition,-0.6706398
A096_2,recognition,-0.55896944
A096_3,recognition,-1.9151922
A096_4,recognition,-1.9204532
A097_1,recognition,0.14730547
A097_2,recognition,-0.47214893
A097_3,recognition,0.31698403
A097_4,recognition,-0.5914035
A098_1,recognition,0.6124665
A098_2,recognition,-0.096271254
A098_3,recognition,1.3472352
A098_4,recognition,-0.9018639
A099_1,recognition,0.5525987
A099_2,recognition,0.97143245
A099_3,recognition,0.9325728
A099_4,recognition,1.1421402
A100_1,recognition,0.41694874
A100_2,recognition,1.5501331
A100_3,recognition,0.26074573
A100_4,recognition,0.18579558
A101_1,recognition,-0.24693763
A101_2,recognition,-0.8620508
A101_3,recognition,-1.2491857
A101_4,recognition,-1.011913
A102_1,recognition,-0.38333195
A102_2,recognition,1.0901707
A102_3,recognition,-0.3659669
A102_4,recognition,0.1741312
A103_1,recognition,1.6768701
A103_2,recognition,-0.57117534
A103_3,recognition,-1.2689043
A103_4,recognition,-0.71614736
A104_1,recognition,1.6540266
A104_2,recognition,1.0291764
A104_3,recognition,-0.4121698
A104_4,recognition,-1.7346635
A105_1,recognition,0.6195348
A105_2,recognition,0.6627499
A105_3,recognition,-0.66510576
A105_4,recognition,-0.010698175
A106_1,recognition,1.0056148
A106_2,recognition,-0.080483235
A106_3,recognition,0.26081502
A106_4,recognition,0.8969831
A107_1,recognition,-1.0345303
A107_2,recognition,-1.5771314
A107_3,recognition,-0.7658409
A107_4,recognition,-1.1520263
A108_1,recognition,-0.7558844
A108_2,recognition,-0.6152969
A108_3,recognition,0.07778465
A108_4,recognition,-1.6173264
A109_1,recognition,-0.15640523
A109_2,recognition,-1.224899
A109_3,recognition,-0.13068518
A109_4,recognition,-1.6439301
