composite_ID,domain_name,theta
A104_T2,cued_recall,0.7734932
A104_T3,cued_recall,-0.360828
A104_T4,cued_recall,-1.5534812
A105_T1,cued_recall,0.79728866
A105_T2,cued_recall,1.0552362
A105_T3,cued_recall,-0.3027607
A105_T4,cued_recall,-0.22785361
A106_T1,cued_recall,1.4716156
A106_T2,cued_recall,-0.0371705
A106_T3,cued_recall,0.7065882
A106_T4,cued_recall,0.8384094
A107_T1,cued_recall,-0.7280453
A107_T2,cued_recall,-1.3364457
A107_T3,cued_recall,-1.0833195
A107_T4,cued_recall,-1.1645195
A108_T1,cued_recall,-1.0851867
A108_T2,cued_recall,-0.7530583
A108_T3,cued_recall,0.27910858
A108_T4,cued_recall,-1.6209879
A109_T1,cued_recall,-0.15606767
A109_T2,cued_recall,-1.4830376
A109_T3,cued_recall,0.1390731
A109_T4,cued_recall,-1.5909381
A010_T1,recognition,2.6175056
A010_T2,recognition,0.8215717
A010_T3,recognition,-0.057955723
A010_T4,recognition,0.5583646
A011_T1,recognition,0.51990426
A011_T2,recognition,-0.0069186687
A011_T3,recognition,-0.018185884
A011_T4,recognition,-0.52221453
A012_T1,recognition,0.8780638
A012_T2,recognition,-0.4092134
A012_T3,recognition,0.50561833
A012_T4,recognition,-1.1201746
A013_T1,recognition,-0.04228074
A013_T2,recognition,-0.6824071
A013_T3,recognition,0.7007787
A013_T4,recognition,-0.92434883
A014_T1,recognition,0.9011893
A014_T2,recognition,1.2199537
A014_T3,recognition,0.024167651
A014_T4,recognition,-0.63771826
A015_T1,recognition,1.6338494
A015_T2,recognition,1.4338667
A015_T3,recognition,1.4267511
A015_T4,recognition,-0.046263862
A016_T1,recognition,1.4478953
A016_T2,recognition,1.0270534
A016_T3,recognition,-0.4092533
A016_T4,recognition,-1.1503778
A017_T1,recognition,-0.67825806
A017_T2,recognition,0.23154525
A017_T3,recognition,0.27557257
A017_T4,recognition,1.026845
A018_T1,recognition,1.0218098
A018_T2,recognition,0.4554731
A018_T3,recognition,0.18675107
A018_T4,recognition,-0.20522669
A019_T1,recognition,-0.97140276
A019_T2,recognition,-0.40532073
A019_T3,recognition,-0.483913
A019_T4,recognition,-0.83072793
A020_T1,recognition,0.005735946
A020_T2,recognition,0.4309307
A020_T3,recognition,-0.9335035
A020_T4,recognition,-2.4931567
A021_T1,recognition,1.2164154
A021_T2,recognition,0.12907341
A021_T3,recognition,0.11092682
A021_T4,recognition,0.15518019
A022_T1,recognition,0.048497558
A022_T2,recognition,1.0696642
A022_T3,recognition,0.73533976
A022_T4,recognition,0.7351641
A023_T1,recognition,1.0802091
A023_T2,recognition,0.3326146
A023_T3,recognition,0.14895527
A023_T4,recognition,-0.051457733
A024_T1,recognition,0.10061965
A024_T2,recognition,0.6227872
A024_T3,recognition,-0.16349098
A024_T4,recognition,-1.2182934
A025_T1,recognition,1.0615914
A025_T2,recognition,1.2475841
A025_T3,recognition,-0.4969086
A025_T4,recognition,-0.8302399
A026_T1,recognition,0.67095804
A026_T2,recognition,0.030955901
A026_T3,recognition,0.85619354
A026_T4,recognition,-0.35200983
A027_T1,recognition,0.44817162
A027_T2,recognition,0.7607886
A027_T3,recognition,-0.6826085
A027_T4,recognition,-0.40920186
A028_T1,recognition,1.8760334
A028_T2,recognition,-0.17190555
A028_T3,recognition,0.5341469
A028_T4,recognition,-0.8751737
A029_T1,recognition,1.9309063
A029_T2,recognition,0.05563135
A029_T3,recognition,1.1399993
A029_T4,recognition,0.40505466
A030_T1,recognition,0.67078686
A030_T2,recognition,1.1880671
A030_T3,recognition,-0.174494
A030_T4,recognition,0.7886952
A031_T1,recognition,2.4851415
A031_T2,recognition,0.24675044
A031_T3,recognition,0.13108642
A031_T4,recognition,-0.44676718
A032_T1,recognition,0.53562963
A032_T2,recognition,-0.4639067
A032_T3,recognition,0.62080276
A032_T4,recognition,1.6476406
A033_T1,recognition,-0.05752843
A033_T2,recognition,0.3671357
A033_T3,recognition,0.69031465
A033_T4,recognition,-0.025969654
A034_T1,recognition,2.0875869
A034_T2,recognition,1.1383206
A034_T3,recognition,0.32206565
A034_T4,recognition,0.07429403
A035_T1,recognition,-0.6316812
A035_T2,recognition,1.0525987
A035_T3,recognition,-0.789972
A035_T4,recognition,-1.0561442
A036_T1,recognition,1.274111
A036_T2,recognition,-0.19160119
A036_T3,recognition,-0.19881001
A036_T4,recognition,-1.1361125
A037_T1,recognition,0.8674801
A037_T2,recognition,1.5691576
A037_T3,recognition,0.24230811
A037_T4,recognition,-0.46869007
A038_T1,recognition,1.0128565
A038_T2,recognition,-0.59680396
A038_T3,recognition,1.1028103
A038_T4,recognition,-0.32578838
A039_T1,recognition,2.3669565
A039_T2,recognition,1.1995479
A039_T3,recognition,0.6258839
A039_T4,recognition,1.0210805
A040_T1,recognition,-0.6793969
A040_T2,recognition,-0.69805694
A040_T3,recognition,-1.3443455
A040_T4,recognition,-1.6678486
A041_T1,recognition,1.3324746
A041_T2,recognition,-1.1703012
A041_T3,recognition,0.02257129
A041_T4,recognition,0.24626894
A042_T1,recognition,-0.906542
A042_T2,recognition,-1.0161464
A042_T3,recognition,-0.20223215
A042_T4,recognition,-1.364342
A043_T1,recognition,1.2799022
A043_T2,recognition,0.41157618
A043_T3,recognition,0.67525995
A043_T4,recognition,-0.27229244
A044_T1,recognition,-0.37535778
A044_T2,recognition,-0.077255756
A044_T3,recognition,-1.4873378
A044_T4,recognition,-1.2121308
A045_T1,recognition,-0.7257088
A045_T2,recognition,-0.7978925
A045_T3,recognition,-0.76657593
A045_T4,recognition,-0.6627168
A046_T1,recognition,-0.13196832
A046_T2,recognition,-1.9164679
A046_T3,recognition,-2.4422839
A046_T4,recognition,-1.8760898
A047_T1,recognition,-0.78786707
A047_T2,recognition,-0.24487416
A047_T3,recognition,-1.193927
A047_T4,recognition,-0.9337069
A048_T1,recognition,1.1301305
A048_T2,recognition,0.3886052
A048_T3,recognition,0.18065381
A048_T4,recognition,0.55455637
A049_T1,recognition,1.7375257
A049_T2,recognition,-0.6549856
A049_T3,recognition,0.76986635
A049_T4,recognition,-0.028853644
A050_T1,recognition,-0.41429204
A050_T2,recognition,-0.5486766
A050_T3,recognition,-0.7975912
A050_T4,recognition,-0.5943528
A051_T1,recognition,1.4419911
A051_T2,recognition,0.013379303
A051_T3,recognition,-0.49228472
A051_T4,recognition,0.08091329
A052_T1,recognition,1.1212168
A052_T2,recognition,-0.08449286
A052_T3,recognition,0.5311183
A052_T4,recognition,-0.8786747
A053_T1,recognition,1.0424619
A053_T2,recognition,0.8623029
A053_T3,recognition,-0.5973452
A053_T4,recognition,-0.38189793
A054_T1,recognition,0.33801985
A054_T2,recognition,0.34654015
A054_T3,recognition,0.83718956
A054_T4,recognition,1.1384587
A055_T1,recognition,0.038561177
A055_T2,recognition,0.9431046
A055_T3,recognition,-0.679834
A055_T4,recognition,-1.502567
A056_T1,recognition,0.7198069
A056_T2,recognition,-0.023183942
A056_T3,recognition,0.40363845
A056_T4,recognition,-1.0457362
A057_T1,recognition,0.15240747
A057_T2,recognition,-0.9898283
A057_T3,recognition,-0.73747444
A057_T4,recognition,-1.5509866
A058_T1,recognition,2.1127295
A058_T2,recognition,-0.7760501
A058_T3,recognition,-0.54485214
A058_T4,recognition,-0.85660774
A059_T1,recognition,1.3600991
A059_T2,recognition,0.9747356
A059_T3,recognition,1.4330175
A059_T4,recognition,0.5512203
A060_T1,recognition,-0.01249682
A060_T2,recognition,1.1590472
A060_T3,recognition,0.19632283
A060_T4,recognition,0.48809558
A061_T1,recognition,3.1376696
A061_T2,recognition,1.0752555
A061_T3,recognition,0.8291534
A061_T4,recognition,-0.8567343
A062_T1,recognition,1.034117
A062_T2,recognition,0.5166215
A062_T3,recognition,-1.20986
A062_T4,recognition,-0.8437792
A063_T1,recognition,1.0999019
A063_T2,recognition,1.0404986
A063_T3,recognition,0.19174545
A063_T4,recognition,-0.76161087
A064_T1,recognition,1.0288087
A064_T2,recognition,0.8105853
A064_T3,recognition,0.15374824
A064_T4,recognition,-0.64192843
A065_T1,recognition,-1.6626104
A065_T2,recognition,-0.028307032
A065_T3,recognition,-1.7291529
A065_T4,recognition,-2.165278
A066_T1,recognition,-0.16763777
A066_T2,recognition,-0.16439024
A066_T3,recognition,-0.8627176
A066_T4,recognition,-1.4695264
A067_T1,recognition,0.11433691
A067_T2,recognition,-1.0150436
A067_T3,recognition,-1.4489279
A067_T4,recognition,-1.3183117
A068_T1,recognition,1.0802798
A068_T2,recognition,0.35139507
A068_T3,recognition,0.60796475
A068_T4,recognition,-0.41124836
A069_T1,recognition,-1.0528092
A069_T2,recognition,-1.1237819
A069_T3,recognition,0.0013894856
A069_T4,recognition,-1.6922022
A070_T1,recognition,0.33924204
A070_T2,recognition,0.0524818
A070_T3,recognition,-0.76222813
A070_T4,recognition,-0.5692002
A071_T1,recognition,1.1352837
A071_T2,recognition,0.6629804
A071_T3,recognition,-1.0461766
A071_T4,recognition,-0.14105931
A072_T1,recognition,1.1207209
A072_T2,recognition,0.4722662
A072_T3,recognition,-0.5005006
A072_T4,recognition,-0.46234003
A073_T1,recognition,0.9941818
A073_T2,recognition,0.50727695
A073_T3,recognition,1.4227693
A073_T4,recognition,0.9275033
A074_T1,recognition,1.1505276
A074_T2,recognition,-0.1802208
A074_T3,recognition,-0.3398778
A074_T4,recognition,-1.2709653
A075_T1,recognition,1.2523813
A075_T2,recognition,0.31092697
A075_T3,recognition,-1.6968105
A075_T4,recognition,-0.8315197
A076_T1,recognition,-0.31060106
A076_T2,recognition,-1.2534797
A076_T3,recognition,-1.679157
A076_T4,recognition,-2.0157015
A077_T1,recognition,1.0585213
A077_T2,recognition,-0.37405953
A077_T3,recognition,-0.66554666
A077_T4,recognition,0.22111341
A078_T1,recognition,-0.7266909
A078_T2,recognition,0.031889655
A078_T3,recognition,-1.0048552
A078_T4,recognition,-1.0481678
A079_T1,recognition,0.4523448
A079_T2,recognition,-0.4021607
A079_T3,recognition,-0.5632638
A079_T4,recognition,-1.098119
A080_T1,recognition,0.71229947
A080_T2,recognition,0.3098971
A080_T3,recognition,0.14777192
A080_T4,recognition,-0.66526186
A081_T1,recognition,0.50980365
A081_T2,recognition,-0.17246003
A081_T3,recognition,0.84875184
A081_T4,recognition,0.13081537
A082_T1,recognition,0.22318003
A082_T2,recognition,1.147879
A082_T3,recognition,0.7159797
A082_T4,recognition,0.039179076
A083_T1,recognition,1.6428308
A083_T2,recognition,0.7763289
A083_T3,recognition,-0.19661178
A083_T4,recognition,0.6350713
A084_T1,recognition,1.1859572
A084_T2,recognition,-0.027616948
A084_T3,recognition,-0.4950518
A084_T4,recognition,-0.5384054
A085_T1,recognition,0.22682926
A085_T2,recognition,1.0655892
A085_T3,recognition,0.23793986
A085_T4,recognition,-0.9047554
A086_T1,recognition,0.7874095
A086_T2,recognition,0.3625799
A086_T3,recognition,-1.0342214
A086_T4,recognition,-0.8500167
A087_T1,recognition,0.52165055
A087_T2,recognition,1.3643204
A087_T3,recognition,0.3628021
A087_T4,recognition,-0.013430571
A088_T1,recognition,1.7757161
A088_T2,recognition,2.5686011
A088_T3,recognition,0.6323608
A088_T4,recognition,1.6302681
A089_T1,recognition,1.5671129
A089_T2,recognition,1.0399234
A089_T3,recognition,0.53840625
A089_T4,recognition,0.036821485
A090_T1,recognition,0.48728245
A090_T2,recognition,-0.58277285
A090_T3,recognition,-1.2156776
A090_T4,recognition,-0.7446202
A091_T1,recognition,0.1666205
A091_T2,recognition,-0.046140783
A091_T3,recognition,-0.91553
A091_T4,recognition,-1.0610863
A092_T1,recognition,-0.29604256
A092_T2,recognition,-1.4045601
A092_T3,recognition,-0.6048714
A092_T4,recognition,-0.8596846
A093_T1,recognition,0.21307996
A093_T2,recognition,1.2107937
A093_T3,recognition,0.28163677
A093_T4,recognition,-0.1267806
A094_T1,recognition,-1.140367
A094_T2,recognition,-0.2714533
A094_T3,recognition,-1.2717619
A094_T4,recognition,-1.1313212
A095_T1,recognition,1.6655716
A095_T2,recognition,0.35869545
A095_T3,recognition,-0.48488516
A095_T4,recognition,-0.23816165
A096_T1,recognition,-0.47467488
A096_T2,recognition,-0.6068758
A096_T3,recognition,-2.518724
A096_T4,recognition,-2.241155
A097_T1,recognition,0.4836668
A097_T2,recognition,0.20201366
A097_T3,recognition,-0.44311327
A097_T4,recognition,-0.7547587
A098_T1,recognition,0.44949332
A098_T2,recognition,0.09196691
A098_T3,recognition,0.897576
A098_T4,recognition,-1.2824781
A099_T1,recognition,1.0586754
A099_T2,recognition,0.7087132
A099_T3,recognition,0.6388893
A099_T4,recognition,0.7468811
A100_T1,recognition,0.09873668
A100_T2,recognition,1.3204306
A100_T3,recognition,0.2491808
A100_T4,recognition,-0.09599204
A101_T1,recognition,-0.070063196
A101_T2,recognition,-0.50374854
A101_T3,recognition,-1.519504
A101_T4,recognition,-1.0513856
A102_T1,recognition,0.008885401
A102_T2,recognition,1.4998664
A102_T3,recognition,-0.3237087
A102_T4,recognition,-0.27614805
A103_T1,recognition,1.0732046
A103_T2,recognition,-0.33313236
A103_T3,recognition,-0.66826576
A103_T4,recognition,-0.41632032
A104_T1,recognition,0.98016405
A104_T2,recognition,0.9104223
A104_T3,recognition,0.18671024
A104_T4,recognition,-1.4502568
A105_T1,recognition,0.98203945
A105_T2,recognition,0.29172093
A105_T3,recognition,-0.8347265
A105_T4,recognition,-0.04994173
A106_T1,recognition,0.7715844
A106_T2,recognition,-0.36119026
A106_T3,recognition,0.1566989
A106_T4,recognition,1.0289131
A107_T1,recognition,-0.47787195
A107_T2,recognition,-1.4149587
A107_T3,recognition,-0.69933116
A107_T4,recognition,-1.145915
A108_T1,recognition,-0.41634026
A108_T2,recognition,-0.38732666
A108_T3,recognition,-0.041062392
A108_T4,recognition,-1.9504814
A109_T1,recognition,-0.7745777
A109_T2,recognition,-0.9642453
A109_T3,recognition,-0.40858755
A109_T4,recognition,-1.7145226
