UID,TEST,Paradigm,theta_accuracy,theta_confidence,TSVR_hours,theta_accuracy_z,theta_confidence_z,calibration,abs_calibration
A064,T1,IFR,0.9337908,-0.26722994,1.0,0.9580825003659785,0.8391827764626159,-0.11889972390336268,0.11889972390336268
A064,T2,IFR,1.0231495,-0.48492604,37.65,1.0544497091800178,0.47668448836864746,-0.5777652208113704,0.5777652208113704
A064,T3,IFR,0.12078351,-0.5543253,82.99,0.08131008444266817,0.36112379185185994,0.27981370740919176,0.27981370740919176
A064,T4,IFR,-0.82732314,-0.39566955,156.21,-0.9411576945036392,0.6253105998436643,1.5664682943473034,1.5664682943473034
A065,T1,IFR,-1.6313238,-0.66037697,1.0,-1.8082170797548296,0.1845310608635398,1.9927481406183694,1.9927481406183694
A065,T2,IFR,0.011327019,-1.3904742,32.31,-0.036731208954046725,-1.0311957988144624,-0.9944645898604157,0.9944645898604157
A065,T3,IFR,-1.3355386,-2.1570559,106.41,-1.4892330957386966,-2.3076750464177223,-0.8184419506790257,0.8184419506790257
A065,T4,IFR,-2.3671904,-1.7601811,187.43,-2.601798569878088,-1.6468160067397672,0.9549825631383206,0.9549825631383206
A066,T1,IFR,0.2606496,-0.535729,1.0,0.23214603775256673,0.3920895597957132,0.15994352204314646,0.15994352204314646
A066,T2,IFR,-0.04822852,-0.467701,23.35,-0.10095775950643467,0.5053668924739582,0.6063246519803929,0.6063246519803929
A066,T3,IFR,-0.73158157,-0.40296277,73.79,-0.8379069996258716,0.6131662400471741,1.4510732396730457,1.4510732396730457
A066,T4,IFR,-1.053569,-1.5947227,164.93,-1.185148285614879,-1.3713017152537594,-0.18615342963888049,0.18615342963888049
A067,T1,IFR,0.53448457,-0.41348854,1.0,0.5274582091983938,0.5956391754563485,0.06818096625795467,0.06818096625795467
A067,T2,IFR,-1.4098325,-1.5664383,29.91,-1.5693539544229584,-1.3242037351807814,0.24515021924217706,0.24515021924217706
A067,T3,IFR,-1.5651689,-1.4050277,73.19,-1.7368735724928404,-1.055429668120231,0.6814439043726093,0.6814439043726093
A067,T4,IFR,-1.2525647,-1.4525421,144.19,-1.399751454360574,-1.1345486264286808,0.2652028279318932,0.2652028279318932
A068,T1,IFR,1.1313976,0.11658433,1.0,1.1711878360375372,1.4782939769895715,0.30710614095203437,0.30710614095203437
A068,T2,IFR,-0.6020199,-0.330725,30.49,-0.6981836541968797,0.7334535027070281,1.431637156903908,1.431637156903908
A068,T3,IFR,0.8178577,-0.25759494,82.98,0.8330566298445977,0.8552265687298425,0.022169938885244767,0.022169938885244767
A068,T4,IFR,-0.18029927,-0.70293117,155.59,-0.24338697505541645,0.1136716166603208,0.3570585917157373,0.3570585917157373
A069,T1,IFR,-0.9453881,-0.6996831,1.0,-1.0684826293330538,0.11908016469866137,1.1875627940317153,1.1875627940317153
A069,T2,IFR,-1.0803355,-1.257218,24.96,-1.2140141139530372,-0.8093032413551993,0.4047108725978379,0.4047108725978379
A069,T3,IFR,-0.40901044,-1.7944096,79.75,-0.4900362333536377,-1.7038118493571794,-1.2137756160035418,1.2137756160035418
A069,T4,IFR,-1.3295189,-1.2702085,140.22,-1.482741263528762,-0.8309344695282567,0.6518067940005053,0.6518067940005053
A070,T1,IFR,-0.19590467,-0.4885555,1.0,-0.26021632508430687,0.47064086592109083,0.7308571910053977,0.7308571910053977
A070,T2,IFR,0.001917907,-0.48345467,24.25,-0.0468782887667419,0.47913455112196657,0.5260128398887085,0.5260128398887085
A070,T3,IFR,-0.6862198,-1.136438,81.92,-0.7889874522089505,-0.608185521579836,0.18080193062911454,0.18080193062911454
A070,T4,IFR,-0.76803863,-1.5061575,149.2,-0.8772234300771423,-1.2238267104893201,-0.3466032804121778,0.3466032804121778
A071,T1,IFR,0.8231066,-0.14729317,1.0,0.8387172072964184,1.03889638550072,0.20017917820430164,0.20017917820430164
A071,T2,IFR,0.7234464,-0.75863385,30.92,0.7312405396205354,0.020917882706216275,-0.7103226569143191,0.7103226569143191
A071,T3,IFR,-0.8875053,-1.0469285,79.96,-1.006060012684185,-0.4591381086121847,0.5469219040720004,0.5469219040720004
A071,T4,IFR,0.3867004,-0.7379681,153.27,0.36808315148381754,0.055329610785763594,-0.31275354069805394,0.31275354069805394
A072,T1,IFR,0.7837958,-0.034344774,1.0,0.7963232146326158,1.2269732513378186,0.43065003670520285,0.43065003670520285
A072,T2,IFR,1.3752688,0.010983466,33.76,1.434186143467372,1.3024519089817201,-0.1317342344856518,0.1317342344856518
A072,T3,IFR,-0.50578904,-0.5860369,83.54,-0.594405293724149,0.3083189840821265,0.9027242778062754,0.9027242778062754
A072,T4,IFR,0.22475065,-0.8099445,154.89,0.19343149053047465,-0.06452242966496881,-0.25795392019544344,0.25795392019544344
A073,T1,IFR,1.0453852,-0.95517385,1.0,1.0784293815009707,-0.30635216734056236,-1.384781548841533,1.384781548841533
A073,T2,IFR,-0.18324019,-0.99757874,66.66,-0.24655855489873765,-0.3769629868812572,-0.13040443198251953,0.13040443198251953
A073,T3,IFR,1.1016877,-1.181125,66.9,1.1391477533467167,-0.682596413644761,-1.8217441669914778,1.8217441669914778
A073,T4,IFR,1.1862053,-1.0928098,140.12,1.230294168946557,-0.5355376982489571,-1.765831867195514,1.765831867195514
A074,T1,IFR,1.1920998,-0.3028804,1.0,1.2366509815720133,0.7798191465227019,-0.45683183504931135,0.45683183504931135
A074,T2,IFR,-0.18063918,-0.6803496,29.33,-0.24375354459982546,0.15127348673274807,0.39502703133257355,0.39502703133257355
A074,T3,IFR,-0.33134934,-0.85118,73.02,-0.4062840811801169,-0.13318603070650728,0.2730980504736096,0.2730980504736096
A074,T4,IFR,-0.77555984,-0.46789822,147.21,-0.8853345374970605,0.5050384901168288,1.3903730276138893,1.3903730276138893
A075,T1,IFR,0.6835109,-0.91026443,1.0,0.6881728509948831,-0.23157091095014923,-0.9197437619450324,0.9197437619450324
A075,T2,IFR,0.15669091,-0.46800318,28.68,0.12003374440828135,0.5048637151883005,0.3848299707800192,0.3848299707800192
A075,T3,IFR,-1.2112106,-1.541985,71.37,-1.3551539032545634,-1.283485139908527,0.07166876334603645,0.07166876334603645
A075,T4,IFR,-0.9596083,-1.0237373,244.53,-1.083818136483196,-0.42052110858855174,0.6632970278946443,0.6632970278946443
A076,T1,IFR,-0.23747711,-1.0622616,1.0,-0.3050493408554531,-0.4846701346851077,-0.17962079382965462,0.17962079382965462
A076,T2,IFR,-0.96419734,-0.99746597,27.3,-1.0887671003326698,-0.3767752070728529,0.7119918932598168,0.7119918932598168
A076,T3,IFR,-1.6650329,-0.87488204,74.88,-1.8445700244444156,-0.1726536597744362,1.6719163646699795,1.6719163646699795
A076,T4,IFR,-1.514256,-1.6338801,149.28,-1.6819675133667753,-1.4365049525474491,0.24546256081932616,0.24546256081932616
A077,T1,IFR,0.94863856,-0.27882484,1.0,0.974094787791162,0.8198754420610315,-0.15421934573013052,0.15421934573013052
A077,T2,IFR,-0.2102372,-0.62121236,53.88,-0.27567297240956434,0.24974630394262065,0.525419276352185,0.525419276352185
A077,T3,IFR,-0.27487096,-0.42743823,78.36,-0.3453760348573899,0.5724107448852839,0.9177867797426738,0.9177867797426738
A077,T4,IFR,0.36480424,-0.40206105,149.75,0.3444696496877348,0.6146677458451195,0.2701980961573847,0.2701980961573847
A078,T1,IFR,-0.96974343,-1.1230874,1.0,-1.0947481767486367,-0.5859546702001954,0.5087935065484412,0.5087935065484412
A078,T2,IFR,0.103746764,-1.0146086,26.17,0.06293712624952356,-0.40532038555068656,-0.46825751180021014,0.46825751180021014
A078,T3,IFR,-0.52161014,-1.3594139,72.3,-0.6114672613598442,-0.9794755081078991,-0.3680082467480549,0.3680082467480549
A078,T4,IFR,-1.1577317,-1.5598034,140.08,-1.2974805897054056,-1.313155581852933,-0.015674992147527433,0.015674992147527433
A079,T1,IFR,0.29714143,-0.45322734,1.0,0.2714999652561722,0.5294678156069594,0.25796785035078723,0.25796785035078723
A079,T2,IFR,-0.019604485,-0.37600887,26.11,-0.07008870749532246,0.6580487281002722,0.7281374355955946,0.7281374355955946
A079,T3,IFR,-0.63756335,-0.76996493,74.0,-0.736514819132374,0.0020498501495660603,0.7385646692819401,0.7385646692819401
A079,T4,IFR,-0.8638559,-0.9996456,194.42,-0.9805557621956847,-0.38040463425909216,0.6001511279365925,0.6001511279365925
A080,T1,IFR,-0.03166884,-0.3029975,1.0,-0.08309928416543629,0.7796241565824329,0.8627234407478692,0.8627234407478692
A080,T2,IFR,0.46226197,-0.29490125,29.03,0.4495711050295457,0.7931056877857057,0.34353458275615995,0.34353458275615995
A080,T3,IFR,0.26095873,-0.7880184,72.87,0.2324794131850729,-0.02801202036238074,-0.26049143354745363,0.26049143354745363
A080,T4,IFR,-0.27738324,-0.8342689,145.77,-0.3480853559571746,-0.10502638613875466,0.24305896981841996,0.24305896981841996
A081,T1,IFR,-0.21233271,-0.6205475,1.0,-0.27793283574398964,0.25085340054114563,0.5287862362851352,0.5287862362851352
A081,T2,IFR,-0.2756375,-0.594332,31.39,-0.34620269549865157,0.29450633631504075,0.6407090318136923,0.6407090318136923
A081,T3,IFR,1.1896797,-0.37709534,80.13,1.2340410702589473,0.6562395844589048,-0.5778014858000424,0.5778014858000424
A081,T4,IFR,0.5770681,-0.5964945,154.53,0.5733816159573205,0.29090543327634033,-0.2824761826809802,0.2824761826809802
A082,T1,IFR,0.23409934,-0.49522758,1.0,0.20351340937405363,0.4595308020383386,0.256017392664285,0.256017392664285
A082,T2,IFR,1.3762386,-0.49281362,27.97,1.4352320060314856,0.4635504255755877,-0.9716815804558979,0.9716815804558979
A082,T3,IFR,0.45864242,-0.68815684,75.71,0.4456676694305178,0.13827320269119311,-0.3073944667393247,0.3073944667393247
A082,T4,IFR,-0.5385982,-0.88679665,170.25,-0.6297877150522707,-0.19249336167220676,0.43729435338006395,0.43729435338006395
A083,T1,IFR,2.0915012,-0.044387117,1.0,2.2065934999998715,1.2102511688294393,-0.9963423311704322,0.9963423311704322
A083,T2,IFR,0.5282948,-0.55142516,25.15,0.5207829681966684,0.3659529816500826,-0.15482998654658575,0.15482998654658575
A083,T3,IFR,0.067734525,-0.57234025,74.3,0.024100404636808806,0.33112606320583265,0.30702565856902386,0.30702565856902386
A083,T4,IFR,0.35439134,-0.62404305,144.91,0.3332400535917787,0.24503275933100507,-0.08820729426077364,0.08820729426077364
A084,T1,IFR,0.4183016,-1.8201778,1.0,0.40216287107658494,-1.746719960192711,-2.148882831269296,2.148882831269296
A084,T2,IFR,-0.43802726,-1.6724533,27.25,-0.5213288769581149,-1.50073540484451,-0.9794065278863952,0.9794065278863952
A084,T3,IFR,-0.0573422,-0.9753281,91.97,-0.11078623623700858,-0.3399121673718807,-0.22912593113487212,0.22912593113487212
A084,T4,IFR,-0.6182798,-1.7685333,162.51,-0.7157188374369603,-1.6607237349986497,-0.9450048975616894,0.9450048975616894
A085,T1,IFR,-0.031216,-0.47304928,1.0,-0.08261092738720038,0.49646116405600665,0.579072091443207,0.579072091443207
A085,T2,IFR,1.1066616,-0.102274835,24.51,1.144511762222407,1.113859002517473,-0.030652759704933974,0.030652759704933974
A085,T3,IFR,0.061248675,-0.12087421,71.4,0.017105861729553692,1.0828881142143856,1.065782252484832,1.065782252484832
A085,T4,IFR,-0.76523185,-0.66361755,170.65,-0.8741965109931016,0.17913498485468357,1.053331495847785,1.053331495847785
A086,T1,IFR,0.38950622,-0.40770036,1.0,0.3711090352739198,0.6052774066473516,0.23416837137343183,0.23416837137343183
A086,T2,IFR,-0.14577931,-0.17299093,23.47,-0.20615957365440804,0.9961055683576951,1.202265142012103,1.202265142012103
A086,T3,IFR,-1.0502772,-0.9114661,145.29,-1.1815983058370392,-0.23357188073258378,0.9480264251044555,0.9480264251044555
A086,T4,IFR,-0.8074584,-0.8703605,169.55,-0.9197349393872756,-0.1651245836469887,0.7546103557402869,0.7546103557402869
A087,T1,IFR,0.78208005,0.15553473,1.0,0.7944728963253588,1.5431525266860304,0.7486796303606716,0.7486796303606716
A087,T2,IFR,1.0232055,-0.19448192,31.07,1.05451010132643,0.9603196857238556,-0.09419041560257435,0.09419041560257435
A087,T3,IFR,0.5696994,-0.41644767,72.8,0.5654349800775683,0.5907117580187026,0.025276777941134254,0.025276777941134254
A087,T4,IFR,0.74973524,-0.2283848,144.2,0.759591244518423,0.9038660516833045,0.1442748071648815,0.1442748071648815
A088,T1,IFR,1.4914855,-0.42068657,1.0,1.559517857073082,0.5836533219998602,-0.9758645350732219,0.9758645350732219
A088,T2,IFR,2.2012293,-0.11636925,24.25,2.324927705012565,1.090389582030905,-1.2345381229816599,1.2345381229816599
A088,T3,IFR,1.2592479,-0.25910395,74.91,1.3090655866878667,0.8527138294491814,-0.45635175723868526,0.45635175723868526
A088,T4,IFR,1.9822054,-0.34813434,149.93,2.088725500788854,0.704464210079159,-1.384261290709695,1.384261290709695
A089,T1,IFR,0.9941269,-0.19160081,1.0,1.023150832243286,0.9651171875753377,-0.05803364466794836,0.05803364466794836
A089,T2,IFR,1.1067888,-0.2831391,32.14,1.144648938669257,0.8126915197749075,-0.3319574188943496,0.3319574188943496
A089,T3,IFR,0.42236474,-0.74041444,79.34,0.40654468796537896,0.05125606944948887,-0.3552886185158901,0.3552886185158901
A089,T4,IFR,-0.14824519,-0.38685876,146.96,-0.20881885554716573,0.6399819526687973,0.848800808215963,0.848800808215963
A090,T1,IFR,0.5147539,-1.3449049,1.0,0.5061800393511275,-0.9553157383097474,-1.461495777660875,1.461495777660875
A090,T2,IFR,-0.14470427,-1.1817334,23.54,-0.20500021699228738,-0.6836094954522732,-0.47860927845998585,0.47860927845998585
A090,T3,IFR,-1.0755081,-2.2726116,95.42,-1.2088080952460853,-2.500093483998828,-1.2912853887527425,1.2912853887527425
A090,T4,IFR,-0.72259337,-2.2498128,144.07,-0.828213844440508,-2.462129891768206,-1.633916047327698,1.633916047327698
A091,T1,IFR,0.56830114,-0.36837342,1.0,0.5639270528875318,0.6707629547392753,0.10683590185174352,0.10683590185174352
A091,T2,IFR,-0.024470944,-0.46773705,22.2,-0.07533684864596546,0.5053068635470009,0.5806437121929664,0.5806437121929664
A091,T3,IFR,-1.0722411,-1.0759306,73.64,-1.2052848605616568,-0.5074311722046426,0.6978536883570142,0.6978536883570142
A091,T4,IFR,-0.80329055,-0.65007615,142.61,-0.9152401999690031,0.20168354828046692,1.11692374824947,1.11692374824947
A092,T1,IFR,-0.20546757,-0.6225423,1.0,-0.2705292546722236,0.24753174441092632,0.51806099908315,0.51806099908315
A092,T2,IFR,-1.1036576,-0.5257361,22.83,-1.239165393914383,0.4087293119230788,1.6478947058374618,1.6478947058374618
A092,T3,IFR,-0.9559158,-0.8229692,71.31,-1.0798360293291545,-0.08621060622365548,0.993625423105499,0.993625423105499
A092,T4,IFR,-1.0151985,-1.1169113,146.16,-1.143768341795205,-0.5756704911216672,0.5680978506735377,0.5680978506735377
A093,T1,IFR,0.5351138,-0.3699072,1.0,0.5281367904535156,0.6682089695079699,0.14007217905445435,0.14007217905445435
A093,T2,IFR,1.1764531,-1.7352765,22.09,1.219777092335144,-1.6053459258992515,-2.825123018234396,2.825123018234396
A093,T3,IFR,0.49807674,-2.3204355,70.22,0.48819486991440636,-2.5797278085456488,-3.067922678460055,3.067922678460055
A093,T4,IFR,0.36329606,-2.1397004,140.95,0.34284318134174097,-2.278775405868283,-2.621618587210024,2.621618587210024
A094,T1,IFR,-0.95102084,-0.990814,1.0,-1.0745571518112813,-0.36569862950691373,0.7088585223043675,0.7088585223043675
A094,T2,IFR,-0.08161993,-1.0715034,22.98,-0.13696809739256333,-0.500059187033344,-0.36309108964078063,0.36309108964078063
A094,T3,IFR,-1.1016859,-1.1644566,76.21,-1.2370390511450877,-0.6548409027960803,0.5821981483490074,0.5821981483490074
A094,T4,IFR,-0.83792824,-0.9595279,149.99,-0.9525945650735308,-0.3136023462425985,0.6389922188309323,0.6389922188309323
A095,T1,IFR,1.80899,-0.28562433,1.0,1.9019246115457547,0.8085532204644478,-1.0933713910813068,1.0933713910813068
A095,T2,IFR,-0.14235677,-0.93091863,29.71,-0.20246859978331994,-0.2659634064608654,-0.06349480667754548,0.06349480667754548
A095,T3,IFR,-0.18422538,-0.73501414,78.76,-0.24762101451880264,0.060248419359266156,0.3078694338780688,0.3078694338780688
A095,T4,IFR,-0.21127401,-1.2197272,148.79,-0.276791100647447,-0.7468751555085839,-0.47008405486113686,0.47008405486113686
A096,T1,IFR,-0.41371152,-0.25904235,1.0,-0.4951060246331831,0.8528164031496135,1.3479224277827966,1.3479224277827966
A096,T2,IFR,-0.7807312,-0.85831016,24.49,-0.8909114933947242,-0.14505886992519834,0.7458526234695259,0.7458526234695259
A096,T3,IFR,-1.6348042,-0.57551444,71.19,-1.8119704516543353,0.32584053700171145,2.137810988656047,2.137810988656047
A096,T4,IFR,-1.5612783,-0.37602592,143.66,-1.7326778281208663,0.6580203371653311,2.3906981652861976,2.3906981652861976
A097,T1,IFR,0.35705918,-0.77765137,1.0,0.3361171354468465,-0.010749282869063986,-0.3468664183159105,0.3468664183159105
A097,T2,IFR,-0.31381193,-2.1933274,24.37,-0.3873711913157006,-2.3680728057556264,-1.9807016144399259,1.9807016144399259
A097,T3,IFR,0.67599416,-1.6234986,70.83,0.680066564162366,-1.4192181202254759,-2.099284684387842,2.099284684387842
A097,T4,IFR,-0.4779618,-2.2878835,144.85,-0.5643955302898287,-2.525523602434309,-1.9611280721444802,1.9611280721444802
A098,T1,IFR,0.4863022,-0.28488624,1.0,0.4754968387784424,0.8097822565448335,0.3342854177663911,0.3342854177663911
A098,T2,IFR,0.35508934,-0.5906009,25.77,0.3339927985595569,0.30071920536831,-0.0332735931912469,0.0332735931912469
A098,T3,IFR,1.2622093,-0.14794968,78.84,1.3122592528018757,1.0378031929671074,-0.2744560598347683,0.2744560598347683
A098,T4,IFR,-0.91847074,-0.6385353,146.29,-1.0394541088661862,0.22090088092055213,1.2603549897867383,1.2603549897867383
A099,T1,IFR,0.5947077,-0.14926603,1.0,0.592404710704627,1.0356112629254923,0.44320655222086536,0.44320655222086536
A099,T2,IFR,0.9436256,-0.16806515,28.75,0.9686886553933493,1.004307767742652,0.035619112349302706,0.035619112349302706
A099,T3,IFR,0.5655428,-0.24285866,78.57,0.5609523730101375,0.8797647955188083,0.3188124225086708,0.3188124225086708
A099,T4,IFR,1.2966081,0.1440323,143.51,1.349355991480397,1.523999169396117,0.17464317791572004,0.17464317791572004
A100,T1,IFR,0.15649687,-1.2366389,1.0,0.11982448562096379,-0.7750357991708212,-0.894860284791785,0.894860284791785
A100,T2,IFR,1.812935,-1.4770895,31.14,1.9061790225742428,-1.1754239130192896,-3.0816029355935326,3.0816029355935326
A100,T3,IFR,0.31755033,-1.1177263,75.34,0.29350955948667073,-0.5770275944634202,-0.870537153950091,0.870537153950091
A100,T4,IFR,0.07595712,-2.2838976,146.8,0.032967907514069514,-2.518886451256526,-2.5518543587705955,2.5518543587705955
A101,T1,IFR,-0.3487501,-1.167295,1.0,-0.42504960342297615,-0.6595672857718244,-0.2345176823488483,0.2345176823488483
A101,T2,IFR,-1.0621837,-1.1707814,29.12,-1.1944386467522983,-0.6653726907910731,0.5290659559612252,0.5290659559612252
A101,T3,IFR,-1.3082596,-2.110573,75.21,-1.4598145714177497,-2.2302736980442646,-0.7704591266265148,0.7704591266265148
A101,T4,IFR,-0.9258172,-2.1845388,150.22,-1.0473767604363635,-2.3534384027748536,-1.30606164233849,1.30606164233849
A102,T1,IFR,-0.45942888,-0.4115233,1.0,-0.5444090513955085,0.5989116095316204,1.143320660927129,1.143320660927129
A102,T2,IFR,1.2470385,-0.42539954,29.13,1.2958985889663897,0.5758054847770608,-0.7200931041893288,0.7200931041893288
A102,T3,IFR,-0.7463703,-0.6285222,75.27,-0.8538556272581497,0.2375742692289036,1.0914298964870532,1.0914298964870532
A102,T4,IFR,0.35073677,-0.6106468,150.41,0.32929885133261955,0.2673396251493584,-0.06195922618326116,0.06195922618326116
A103,T1,IFR,1.6094108,-1.2241428,1.0,1.6866921782030702,-0.7542278248531784,-2.440920003056249,2.440920003056249
A103,T2,IFR,-0.4749365,-2.2234173,27.26,-0.5611329524230388,-2.418177227648893,-1.8570442752258542,1.8570442752258542
A103,T3,IFR,-1.2749491,-2.112029,80.24,-1.4238914893988746,-2.2326981673272,-0.8088066779283256,0.8088066779283256
A103,T4,IFR,-0.7590711,-2.1594713,149.72,-0.8675525660643918,-2.3116970677817346,-1.4441445017173429,1.4441445017173429
A104,T1,IFR,1.8006684,-0.12201773,1.0,1.8929503385889308,1.0809839733390956,-0.8119663652498352,0.8119663652498352
A104,T2,IFR,0.63661397,-0.29385793,22.6,0.6375977391585718,0.7948429798820464,0.15724524072347468,0.15724524072347468
A104,T3,IFR,-0.25256342,-0.45470965,72.62,-0.32131888804003983,0.5269995360308688,0.8483184240709086,0.8483184240709086
A104,T4,IFR,-1.6931355,-1.1940105,145.78,-1.8748767446900931,-0.7040528002829914,1.1708239444071018,1.1708239444071018
A105,T1,IFR,0.6124308,0.23106097,1.0,0.6115178544559585,1.6689156097461963,1.0573977552902378,1.0573977552902378
A105,T2,IFR,0.6128357,0.006493715,22.77,0.6119545112431409,1.294975766545231,0.6830212553020901,0.6830212553020901
A105,T3,IFR,-0.43068558,-0.5194016,69.46,-0.5134113802890066,0.41927725194557464,0.9326886322345812,0.9326886322345812
A105,T4,IFR,-0.08775301,-0.64115167,146.2,-0.1435822021303584,0.21654421285888087,0.36012641498923925,0.36012641498923925
A106,T1,IFR,1.270947,0.029379582,1.0,1.3216822609751642,1.3330843390416895,0.011402078066525378,0.011402078066525378
A106,T2,IFR,-0.42703262,-0.37642252,22.64,-0.5094719143040567,0.6573599357109272,1.166831850014984,1.166831850014984
A106,T3,IFR,0.37435147,-0.22330713,66.08,0.3547656802589681,0.9123211718370696,0.5575554915781016,0.5575554915781016
A106,T4,IFR,1.085603,-0.42896435,147.13,1.1218015112504107,0.5698695147602335,-0.5519319964901772,0.5519319964901772
A107,T1,IFR,-0.8262498,-2.1409245,1.0,-0.9400001711745346,-2.2808137251328717,-1.3408135539583372,1.3408135539583372
A107,T2,IFR,-1.2923126,-2.2612455,26.22,-1.4426168292957462,-2.481167137627419,-1.0385503083316727,1.0385503083316727
A107,T3,IFR,-0.8783097,-1.7788577,71.45,-0.9961431908708597,-1.6779154868288264,-0.6817722959579667,0.6817722959579667
A107,T4,IFR,-0.54525477,-2.1289704,145.95,-0.6369663677315875,-2.2609082661664313,-1.6239418984348437,1.6239418984348437
A108,T1,IFR,-0.5137304,-0.76647896,1.0,-0.602969504006835,0.007854539151100367,0.6108240431579354,0.6108240431579354
A108,T2,IFR,-0.843856,-1.1847253,27.61,-0.958987246320231,-0.68859148010036,0.27039576621987105,0.27039576621987105
A108,T3,IFR,-0.07909426,-0.97185624,68.96,-0.134244336099199,-0.3341309737423121,-0.1998866376431131,0.1998866376431131
A108,T4,IFR,-1.6712129,-1.0818222,152.12,-1.8512347291734546,-0.5172416139816631,1.3339931151917914,1.3339931151917914
A109,T1,IFR,-0.14437068,-1.3733232,1.0,-0.20464046313297346,-1.002636682968567,-0.7979962198355934,0.7979962198355934
A109,T2,IFR,-1.270778,-1.3824699,24.65,-1.4193932450792477,-1.017867378840974,0.4015258662382737,0.4015258662382737
A109,T3,IFR,0.009080338,-0.9749525,71.17,-0.039154099809280016,-0.3392867342244421,-0.3001326344151621,0.3001326344151621
A109,T4,IFR,-1.5646012,-2.2348204,149.87,-1.7362613471085888,-2.43716518484686,-0.700903837738271,0.700903837738271
A010,T1,ICR,2.3076186,-0.3493979,1.0,2.4396612439816803,0.7023601837006249,-1.7373010602810552,1.7373010602810552
A010,T2,ICR,0.50561595,-0.43895903,21.9,0.49632538909567125,0.5532267986525631,0.056901409556891824,0.056901409556891824
A010,T3,ICR,-0.34386626,-0.5524379,80.88,-0.41978271805989054,0.3642666100693133,0.7840493281292038,0.7840493281292038
A010,T4,ICR,0.39210933,-0.95310575,145.31,0.3739163102783224,-0.3029084551674589,-0.6768247654457813,0.6768247654457813
A011,T1,ICR,0.5639205,0.20117466,1.0,0.5592028340972055,1.6191501972631723,1.0599473631659668,1.0599473631659668
A011,T2,ICR,-0.21693763,-0.35665527,24.57,-0.28289892508069603,0.6902755197995971,0.9731744448802931,0.9731744448802931
A011,T3,ICR,-0.11885676,-0.6309244,72.55,-0.17712545612968558,0.23357422794355517,0.41069968407324076,0.41069968407324076
A011,T4,ICR,-0.40435803,-1.0681462,148.85,-0.4850189293199116,-0.4944689203598062,-0.009449991039894634,0.009449991039894634
A012,T1,ICR,0.84081537,-0.050886992,1.0,0.8578148971288554,1.1994278533895908,0.3416129562607354,0.3416129562607354
A012,T2,ICR,-0.011747679,-0.65453064,25.6,-0.06161568288313139,0.19426612096168752,0.2558818038448189,0.2558818038448189
A012,T3,ICR,0.46904305,-0.4952974,166.33,0.45688403317582255,0.459414540743466,0.0025305075676434474,0.0025305075676434474
A012,T4,ICR,-1.1657566,-1.0177246,166.87,-1.306134892129364,-0.41050901624136393,0.8956258758880001,0.8956258758880001
A013,T1,ICR,-0.06196794,-0.45633644,1.0,-0.11577477851100602,0.5242906745028562,0.6400654530138622,0.6400654530138622
A013,T2,ICR,-0.72638094,-0.8638005,24.77,-0.8322984780473957,-0.15420115061398335,0.6780973274334123,0.6780973274334123
A013,T3,ICR,1.0730467,-0.4738455,79.66,1.108260405750535,0.4951353323716257,-0.6131250733789093,0.6131250733789093
A013,T4,ICR,-1.4795078,-1.4687135,147.13,-1.6444939708318904,-1.1614765540125134,0.48301741681937704,0.48301741681937704
A014,T1,ICR,0.5662233,-0.32732219,1.0,0.561686245432162,0.7391197172129794,0.17743347178081748,0.17743347178081748
A014,T2,ICR,1.1082016,-0.40765393,25.66,1.1461725462487369,0.6053547199088947,-0.5408178263398422,0.5408178263398422
A014,T3,ICR,0.03844115,-0.44074836,70.56,-0.007490484504292873,0.5502472824286382,0.5577377669329311,0.5577377669329311
A014,T4,ICR,-0.97037005,-0.8261321,148.87,-1.0954239432983632,-0.09147733279988923,1.003946610498474,1.003946610498474
A015,T1,ICR,1.659924,0.1802804,1.0,1.7411671883841193,1.5843579640491172,-0.1568092243350021,0.1568092243350021
A015,T2,ICR,1.7755525,-0.23150212,23.69,1.8658645687662665,0.8986752229847604,-0.9671893457815061,0.9671893457815061
A015,T3,ICR,1.6194718,-0.21519952,70.59,1.6975422743646977,0.9258216192292533,-0.7717206551354444,0.7717206551354444
A015,T4,ICR,-0.014565401,-0.3840633,146.54,-0.06465440216120855,0.6446368337825847,0.7092912359437933,0.7092912359437933
A016,T1,ICR,1.3016679,-0.3542506,1.0,1.3548126375949585,0.6942796740239076,-0.660532963571051,0.660532963571051
A016,T2,ICR,1.4167509,-0.60945356,32.85,1.4789217337651814,0.2693265576542828,-1.2095951761108985,1.2095951761108985
A016,T3,ICR,-0.14719886,-0.96980375,80.64,-0.207690460644393,-0.3307132546773862,-0.12302279403299321,0.12302279403299321
A016,T4,ICR,-1.0612006,-1.8449149,150.8,-1.1933784410534118,-1.787911127156241,-0.594532686102829,0.594532686102829
A017,T1,ICR,-0.64893633,-0.018256454,1.0,-0.7487797954413165,1.2537628376386665,2.002542633079983,2.002542633079983
A017,T2,ICR,0.68695086,0.2814095,20.61,0.6918826111372302,1.7527538408079737,1.0608712296707434,1.0608712296707434
A017,T3,ICR,0.23617989,0.20765562,61.28,0.20575713937793744,1.6299420162493898,1.4241848768714525,1.4241848768714525
A017,T4,ICR,1.1511014,-0.0057707797,140.49,1.1924370284388375,1.274553451524027,0.08211642308518963,0.08211642308518963
