UID,TEST,Paradigm,theta_accuracy,theta_confidence,TSVR_hours,theta_accuracy_z,theta_confidence_z,calibration,abs_calibration,accuracy_centered,z_acc_within,z_conf_within,calibration_within
A039,T2,IFR,0.7976839,0.10201621,28.65,0.811300574785911,1.4540357630815248,0.6427351882956138,0.6427351882956138,0.7522970268031667,0.8407884121448882,1.4554620399510123,0.6146736278061241
A039,T3,IFR,0.839274,-0.24429365,98.84,0.8561526356518007,0.877375311194413,0.0212226755426123,0.0212226755426123,0.7938871268031666,0.8870878294295685,0.870804302019306,-0.01628352741026251
A039,T4,IFR,0.6956401,-0.61507744,246.24,0.7012533585352484,0.2599619118363471,-0.4412914466989013,0.4412914466989013,0.6502532268031667,0.7271900202796493,0.24482844351171207,-0.48236157676793723
A040,T1,IFR,-0.5817445,-0.42340112,1.0,-0.6763180305297025,0.5791331687773381,1.2554511993070403,1.2554511993070403,-0.6271313731968333,-0.6948349959724047,0.5684260553910672,1.2632610513634719
A040,T2,IFR,-0.26374146,-0.5048996,26.26,-0.3333736349735973,0.4434253656414044,0.7767990006150018,0.7767990006150018,-0.3091283331968333,-0.34082393452372073,0.43083621904718605,0.7716601535709068
A040,T3,IFR,-1.6241969,-0.5793214,71.28,-1.8005312085358347,0.3195013491024233,2.120032557638258,2.120032557638258,-1.6695837731968335,-1.8553260423275846,0.3051935900997867,2.160519632427371
A040,T4,IFR,-0.8882852,-0.70157135,143.53,-1.0069010811660906,0.1159359310973545,1.122837012263445,1.122837012263445,-0.9336720731968333,-1.0360858172985863,0.09880507078571288,1.1348908880842992
A041,T1,IFR,1.2497655,0.10194059,1.0,1.2988394708104172,1.4539098438732998,0.1550703730628826,0.1550703730628826,1.2043786268031667,1.3440599754526459,1.4553343744605107,0.11127439900786484
A041,T2,IFR,-1.167476,-0.39274108,31.78,-1.30798914671045,0.6301869635531406,1.9381761102635904,1.9381761102635904,-1.2128628731968334,-1.3468898632432642,0.6201878782606084,1.9670777415038727
A041,T3,IFR,0.075356334,-0.41618338,75.74,0.0323200011556002,0.5911518424876496,0.5588318413320494,0.5588318413320494,0.02996946080316666,0.03667047555753881,0.5806114073801188,0.5439409318225801
A041,T4,IFR,0.66515946,-0.31845248,141.84,0.6683820857921853,0.7538891811165127,0.0855070953243274,0.0855070953243274,0.6197725868031667,0.6932580059189212,0.7456056322630886,0.05234762634416745
A042,T1,IFR,-1.02681,-1.1798056,1.0,-1.1562905455106152,-0.6803994048728482,0.4758911406377669,0.4758911406377669,-1.0721968731968334,-1.19029601442427,-0.7085740630525956,0.4817219513716744
A042,T2,IFR,-1.0026407,-1.2260817,28.93,-1.1302256186485506,-0.7574563986805706,0.37276921996798,0.37276921996798,-1.0480275731968334,-1.1633899837540234,-0.7866997044833693,0.376690279270654
A042,T3,IFR,-0.5476192,-1.1923577,72.17,-0.6395162427805327,-0.7013006280090659,-0.0617843852285332,0.0617843852285332,-0.5930060731968333,-0.6568456306026436,-0.7297651501105635,-0.07291951950791997
A042,T4,IFR,-0.8089415,-1.102174,146.02,-0.9213343606791264,-0.5511305658720774,0.3702037948070489,0.3702037948070489,-0.8543283731968333,-0.9477578961055502,-0.5775124881727497,0.3702454079328005
A043,T1,IFR,0.9052307,0.15324675,1.0,0.9272823978527388,1.5393426796874243,0.6120602818346856,0.6120602818346856,0.8598438268031667,0.9605129179968113,1.5419520163825806,0.5814390983857693
A043,T2,IFR,0.115137,-0.04548595,25.62,0.0752207119670103,1.2084214388462142,1.133200726879204,1.133200726879204,0.06975012680316667,0.08095557357356901,1.2064414685885896,1.1254858950150206
A043,T3,IFR,0.2997891,-0.17105871,64.94,0.2743552951542198,0.9993230189331574,0.7249677237789376,0.7249677237789376,0.25440222680316665,0.2865161428050095,0.9944432141714586,0.7079270713664492
A043,T4,IFR,0.048738178,-0.42464492,149.33,0.0036141516132872,0.5770620459105009,0.5734478942972137,0.5734478942972137,0.0033513048031666645,0.00703830078535218,0.5663262096216183,0.5592879088362661
