model_name,AIC,BIC,log_likelihood,n_params,converged,delta_AIC,akaike_weight,cumulative_weight
CubeRoot+Log,711.8266540319655,731.7839767675055,-350.91332701598276,4.0,True,1.9446129546763586,0.023847480524023343,0.6578122696693034
Recip+Lin,711.8309540449109,731.7882767804508,-350.91547702245543,4.0,True,1.948912967621709,0.02379626336488093,0.6816085330341843
Exp+Recip,711.8309540449109,731.7882767804508,-350.91547702245543,4.0,True,1.948912967621709,0.02379626336488093,0.7054047963990653
PowerLaw_Lin,711.848409126023,731.8057318615629,-350.9242045630115,4.0,True,1.9663680487337842,0.023589484160755566,0.7289942805598209
Exp+PowerLaw,711.848409126023,731.8057318615629,-350.9242045630115,4.0,True,1.9663680487337842,0.023589484160755566,0.7525837647205764
PowerLaw_Log,711.9023260979834,731.8596488335234,-350.9511630489917,4.0,True,2.0202850206942458,0.022962042816544865,0.7755458075371213
Log+PowerLaw05,711.9023260979839,731.8596488335238,-350.95116304899193,4.0,True,2.0202850206947005,0.022962042816539643,0.798507850353661
Recip+PowerLaw05,711.988475115963,731.9457978515029,-350.9942375579815,4.0,True,2.1064340386737967,0.021993963544118093,0.8205018138977791
Recip+PowerLaw,711.988475115963,731.9457978515029,-350.9942375579815,4.0,True,2.1064340386737967,0.021993963544118093,0.8424957774418972
Tanh+Log,712.4823655451705,732.4396882807105,-351.24118277258526,4.0,True,2.6003244678813644,0.01718132119606158,0.8596770986379587
PowerLaw_07,712.582902916201,728.548761104633,-352.2914514581005,3.0,True,2.7008618389118055,0.016338987634356702,0.8760160862723154
Exp+Log,712.6496019470374,732.6069246825773,-351.3248009735187,4.0,True,2.767560869748195,0.015803076176737336,0.8918191624490528
Lin+Log,712.6496019470374,732.6069246825773,-351.3248009735187,4.0,True,2.767560869748195,0.015803076176737336,0.9076222386257902
PowerLaw_01,713.3055528697678,729.2714110581998,-352.6527764348839,3.0,True,3.423511792478621,0.011384231025367429,0.9190064696511576
Recip+Quad,713.454969196528,737.403756479176,-350.727484598264,5.0,True,3.5729281192388953,0.010564728905569733,0.9295711985567273
PowerLaw+Recip+Log,713.6227489820358,737.5715362646837,-350.8113744910179,5.0,True,3.740707904746614,0.009714611558192551,0.9392858101149199
Lin+Log+PowerLaw,713.7990672450865,737.7478545277344,-350.89953362254323,5.0,True,3.917026167797303,0.008894845634576069,0.948180655749496
Quad+Log,714.4042821425219,738.3530694251698,-351.20214107126094,5.0,True,4.52224106523272,0.006572304408257558,0.9547529601577535
Lin+Quad+Log,714.4042821425219,738.3530694251698,-351.20214107126094,5.0,True,4.52224106523272,0.006572304408257558,0.961325264566011
PowerLaw_08,714.55332688621,730.519185074642,-353.276663443105,3.0,True,4.671285808920857,0.006100325596475843,0.9674255901624869
Sin+Log,714.8397466747233,734.7970694102632,-352.41987333736165,4.0,True,4.957705597434142,0.005286372336685495,0.9727119624991724
Quad+Log+SquareRoot,714.953316083373,742.8935679131289,-350.4766580416865,6.0,True,5.071275006083852,0.004994551147211676,0.9777065136463841
Log2,715.8748805273744,731.8407387158064,-353.9374402636872,3.0,True,5.992839450085285,0.0031505130911235937,0.9808570267375076
Log,715.8748805273744,731.8407387158064,-353.9374402636872,3.0,True,5.992839450085285,0.0031505130911235937,0.9840075398286312
Log10,715.8748805273744,731.8407387158064,-353.9374402636872,3.0,True,5.992839450085285,0.0031505130911235937,0.9871580529197548
Quartic,716.0210325517232,743.9612843814791,-351.0105162758616,6.0,True,6.1389914744340786,0.002928496974632438,0.9900865498943873
PowerLaw_09,716.9517158085173,732.9175739969493,-354.47585790425865,3.0,True,7.069674731228133,0.0018388634399198979,0.9919254133343072
SquareRoot,717.1609545211627,733.1268127095947,-354.58047726058135,3.0,True,7.278913443873535,0.001656204152317953,0.9935816174866251
Exp_slow,717.1609545211627,733.1268127095947,-354.58047726058135,3.0,True,7.278913443873535,0.001656204152317953,0.995237821638943
Log+SquareRoot,717.719355318939,737.676678054479,-353.8596776594695,4.0,True,7.837314241649892,0.0012527334575505168,0.9964905550964935
SquareRoot+Log,717.719355318939,737.676678054479,-353.8596776594695,4.0,True,7.837314241649892,0.0012527334575505168,0.997743288554044
Ultimate,718.3395324511357,754.2627133751075,-350.16976622556786,8.0,True,8.457491373846551,0.0009187321692737615,0.9986620207233178
Reciprocal,719.7042411291618,735.6700993175938,-355.8521205645809,3.0,True,9.822200051872642,0.00046435080124147766,0.9991263715245593
PowerLaw_10,719.7042411291618,735.6700993175938,-355.8521205645809,3.0,True,9.822200051872642,0.00046435080124147766,0.9995907223258008
Cubic,720.1156441958178,744.0644314784657,-354.0578220979089,5.0,True,10.233603118528663,0.0003780168496442196,0.999968739175445
Quadratic,725.1510997269752,745.1084224625151,-357.5755498634876,4.0,True,15.26905864968603,3.0484275851632337e-05,0.9999992234512967
Root_067,732.4913764667172,748.4572346551491,-362.2456882333586,3.0,True,22.609335389427997,7.76524282581553e-07,0.9999999999755792
Recip_sq,753.544541225237,769.510399413669,-372.7722706126185,3.0,True,43.66250014794787,2.0821806223178035e-11,0.999999999996401
Tanh,757.0616085370148,773.0274667254467,-374.5308042685074,3.0,True,47.179567459725604,3.587541531596186e-12,0.9999999999999886
Linear,770.2815637163899,786.2474219048219,-381.14078185819494,3.0,True,60.399522639100724,4.831924555830059e-15,0.9999999999999934
Exponential_proxy,770.2815637163899,786.2474219048219,-381.14078185819494,3.0,True,60.399522639100724,4.831924555830059e-15,0.9999999999999983
Sin+Cos,773.6726291136861,793.629951849226,-381.83631455684304,4.0,True,63.79058803639691,8.866651720061811e-16,0.9999999999999992
Cos,773.7807752397503,789.7466334281822,-382.8903876198751,3.0,True,63.898734162461096,8.3999367694853485e-16,1.0
Sinh,778.3653550532676,794.3312132416996,-385.1826775266338,3.0,True,68.48331397597849,8.48686237275423e-17,1.0
Arctanh,824.9179773493465,840.8838355377785,-408.45898867467326,3.0,True,115.03593627205737,6.606533915499185e-27,1.0
Exp_fast,850.8493044384841,866.815162626916,-421.42465221924203,3.0,True,140.9672633611949,1.5454591751158266e-32,1.0
Quadratic_pure,850.8493044384841,866.815162626916,-421.42465221924203,3.0,True,140.9672633611949,1.5454591751158266e-32,1.0
Cubic_pure,897.319921137324,913.2857793257559,-444.659960568662,3.0,True,187.4378800600348,1.2534047486761091e-42,1.0
Sin,988.6268795748615,1004.5927377632935,-490.31343978743075,3.0,True,278.74483849757235,1.8665396993404791e-62,1.0
