composite_ID,UID,test,paradigm,TSVR_hours,ma_theta,ma_theta_se
A014_T2,A014,T2,IRE,25.66,-0.6325315541019416,0.0
A014_T3,A014,T3,IRE,70.56,-0.8056954513537355,0.0
A014_T4,A014,T4,IRE,148.87,-1.1077102574514635,0.0
A015_T1,A015,T1,IRE,1.0,-0.5374263936068584,0.0
A015_T2,A015,T2,IRE,23.69,-0.6249339399018072,0.0
A015_T3,A015,T3,IRE,70.59,-0.8058111510623671,0.0
A015_T4,A015,T4,IRE,146.54,-1.0987242467477514,0.0
A016_T1,A016,T1,IRE,1.0,-0.5374263936068584,0.0
A016_T2,A016,T2,IRE,32.85,-0.660260917603955,0.0
A016_T3,A016,T3,IRE,80.64,-0.8445705534539155,0.0
A016_T4,A016,T4,IRE,150.8,-1.1151536053734226,0.0
A017_T1,A017,T1,IRE,1.0,-0.5374263936068584,0.0
A017_T2,A017,T2,IRE,20.61,-0.6130554364823078,0.0
A017_T3,A017,T3,IRE,61.28,-0.7699056748170618,0.0
A017_T4,A017,T4,IRE,140.49,-1.0753914721737345,0.0
A018_T1,A018,T1,IRE,1.0,-0.5374263936068584,0.0
A018_T2,A018,T2,IRE,34.03,-0.6648117728101268,0.0
A018_T3,A018,T3,IRE,83.64,-0.8561405243170644,0.0
A018_T4,A018,T4,IRE,150.87,-1.1154235713602294,0.0
A019_T1,A019,T1,IRE,1.0,-0.5374263936068584,0.0
A019_T2,A019,T2,IRE,28.69,-0.644217224673722,0.0
A019_T3,A019,T3,IRE,83.68,-0.8562947905952397,0.0
A019_T4,A019,T4,IRE,154.76,-1.130425966912779,0.0
A020_T1,A020,T1,IRE,1.0,-0.5374263936068584,0.0
A020_T2,A020,T2,IRE,26.85,-0.6371209758776573,0.0
A020_T3,A020,T3,IRE,78.25,-0.8353531433329404,0.0
A020_T4,A020,T4,IRE,145.78,-1.09579318746242,0.0
A021_T1,A021,T1,IRE,1.0,-0.5374263936068584,0.0
A021_T2,A021,T2,IRE,30.21,-0.6500793432443841,0.0
A021_T3,A021,T3,IRE,74.19,-0.8196951160981457,0.0
A021_T4,A021,T4,IRE,140.39,-1.0750058064782961,0.0
A022_T1,A022,T1,IRE,1.0,-0.5374263936068584,0.0
A022_T2,A022,T2,IRE,24.15,-0.6267080021008234,0.0
A022_T3,A022,T3,IRE,74.46,-0.820736413475829,0.0
A022_T4,A022,T4,IRE,141.71,-1.0800965936580817,0.0
A023_T1,A023,T1,IRE,1.0,-0.5374263936068584,0.0
A023_T2,A023,T2,IRE,25.63,-0.6324158543933102,0.0
A023_T3,A023,T3,IRE,72.2,-0.8120203687589236,0.0
A023_T4,A023,T4,IRE,145.07,-1.0930549610248081,0.0
A024_T1,A024,T1,IRE,1.0,-0.5374263936068584,0.0
A024_T2,A024,T2,IRE,29.57,-0.6476110827935788,0.0
A024_T3,A024,T3,IRE,91.47,-0.8863381482698828,0.0
A024_T4,A024,T4,IRE,145.65,-1.0952918220583503,0.0
A025_T1,A025,T1,IRE,1.0,-0.5374263936068584,0.0
A025_T2,A025,T2,IRE,23.33,-0.6235455433982294,0.0
A025_T3,A025,T3,IRE,72.94,-0.8148742949051669,0.0
A025_T4,A025,T4,IRE,137.74,-1.0647856655491814,0.0
A026_T1,A026,T1,IRE,1.0,-0.5374263936068584,0.0
A026_T2,A026,T2,IRE,26.48,-0.6356940128045356,0.0
A026_T3,A026,T3,IRE,75.46,-0.8245930704302119,0.0
A026_T4,A026,T4,IRE,147.65,-1.1030051359671162,0.0
A027_T1,A027,T1,IRE,1.0,-0.5374263936068584,0.0
A027_T2,A027,T2,IRE,28.26,-0.6425588621833374,0.0
A027_T3,A027,T3,IRE,74.58,-0.8211992123103549,0.0
A027_T4,A027,T4,IRE,145.92,-1.0963331194360337,0.0
A028_T1,A028,T1,IRE,1.0,-0.5374263936068584,0.0
A028_T2,A028,T2,IRE,22.82,-0.6215786483514941,0.0
A028_T3,A028,T3,IRE,72.26,-0.8122517681761866,0.0
A028_T4,A028,T4,IRE,138.91,-1.0692979541858094,0.0
A029_T1,A029,T1,IRE,1.0,-0.5374263936068584,0.0
A029_T2,A029,T2,IRE,28.43,-0.6432144938655824,0.0
A029_T3,A029,T3,IRE,93.26,-0.8932415642182282,0.0
A029_T4,A029,T4,IRE,143.14,-1.0856116131028493,0.0
A030_T1,A030,T1,IRE,1.0,-0.5374263936068584,0.0
A030_T2,A030,T2,IRE,32.95,-0.6606465832993933,0.0
A030_T3,A030,T3,IRE,71.93,-0.8109790713812401,0.0
A030_T4,A030,T4,IRE,150.46,-1.1138423420089323,0.0
A031_T1,A031,T1,IRE,1.0,-0.5374263936068584,0.0
A031_T2,A031,T2,IRE,32.41,-0.6585639885440264,0.0
A031_T3,A031,T3,IRE,71.56,-0.8095521083081185,0.0
A031_T4,A031,T4,IRE,143.85,-1.0883498395404612,0.0
A032_T1,A032,T1,IRE,1.0,-0.5374263936068584,0.0
A032_T2,A032,T2,IRE,57.18,-0.7540933813040918,0.0
A032_T3,A032,T3,IRE,80.16,-0.8427193581158118,0.0
A032_T4,A032,T4,IRE,144.51,-1.0908952331303536,0.0
A033_T1,A033,T1,IRE,1.0,-0.5374263936068584,0.0
A033_T2,A033,T2,IRE,29.16,-0.6460298534422819,0.0
A033_T3,A033,T3,IRE,72.6,-0.8135630315406768,0.0
A033_T4,A033,T4,IRE,168.33,-1.1827608017837556,0.0
A034_T1,A034,T1,IRE,1.0,-0.5374263936068584,0.0
A034_T2,A034,T2,IRE,26.08,-0.6341513500227824,0.0
A034_T3,A034,T3,IRE,74.28,-0.8200422152240402,0.0
A034_T4,A034,T4,IRE,145.38,-1.094250524680667,0.0
A035_T1,A035,T1,IRE,1.0,-0.5374263936068584,0.0
A035_T2,A035,T2,IRE,44.76,-0.7061937019306558,0.0
A035_T3,A035,T3,IRE,79.98,-0.8420251598640229,0.0
A035_T4,A035,T4,IRE,152.47,-1.121594222487242,0.0
A036_T1,A036,T1,IRE,1.0,-0.5374263936068584,0.0
A036_T2,A036,T2,IRE,21.63,-0.6169892265757784,0.0
A036_T3,A036,T3,IRE,71.47,-0.8092050091822242,0.0
A036_T4,A036,T4,IRE,143.85,-1.0883498395404612,0.0
A037_T1,A037,T1,IRE,1.0,-0.5374263936068584,0.0
A037_T2,A037,T2,IRE,23.7,-0.624972506471351,0.0
A037_T3,A037,T3,IRE,72.08,-0.8115575699243976,0.0
A037_T4,A037,T4,IRE,143.66,-1.0876170747191285,0.0
A038_T1,A038,T1,IRE,1.0,-0.5374263936068584,0.0
A038_T2,A038,T2,IRE,71.85,-0.8106705388248895,0.0
A038_T3,A038,T3,IRE,72.86,-0.8145657623488163,0.0
A038_T4,A038,T4,IRE,152.89,-1.123214018408083,0.0
A039_T1,A039,T1,IRE,1.0,-0.5374263936068584,0.0
A039_T2,A039,T2,IRE,28.65,-0.6440629583955466,0.0
A039_T3,A039,T3,IRE,98.84,-0.9147617100236851,0.0
A039_T4,A039,T4,IRE,246.24,-1.4832329450997301,0.0
A040_T1,A040,T1,IRE,1.0,-0.5374263936068584,0.0
A040_T2,A040,T2,IRE,26.26,-0.6348455482745713,0.0
A040_T3,A040,T3,IRE,71.28,-0.8084722443608913,0.0
A040_T4,A040,T4,IRE,143.53,-1.0871157093150585,0.0
A041_T1,A041,T1,IRE,1.0,-0.5374263936068584,0.0
A041_T2,A041,T2,IRE,31.78,-0.6561342946627652,0.0
A041_T3,A041,T3,IRE,75.74,-0.8256729343774392,0.0
A041_T4,A041,T4,IRE,141.84,-1.0805979590621513,0.0
A042_T1,A042,T1,IRE,1.0,-0.5374263936068584,0.0
A042_T2,A042,T2,IRE,28.93,-0.6451428223427738,0.0
A042_T3,A042,T3,IRE,72.17,-0.8119046690502921,0.0
A042_T4,A042,T4,IRE,146.02,-1.0967187851314721,0.0
A043_T1,A043,T1,IRE,1.0,-0.5374263936068584,0.0
A043_T2,A043,T2,IRE,25.62,-0.6323772878237663,0.0
A043_T3,A043,T3,IRE,64.94,-0.7840210392701034,0.0
A043_T4,A043,T4,IRE,149.33,-1.1094843196504798,0.0
A044_T1,A044,T1,IRE,1.0,-0.5374263936068584,0.0
A044_T2,A044,T2,IRE,47.66,-0.7173780070983662,0.0
A044_T3,A044,T3,IRE,91.63,-0.8869552133825841,0.0
A044_T4,A044,T4,IRE,155.27,-1.1323928619595145,0.0
A045_T1,A045,T1,IRE,1.0,-0.5374263936068584,0.0
A045_T2,A045,T2,IRE,24.66,-0.6286748971475588,0.0
A045_T3,A045,T3,IRE,72.23,-0.8121360684675552,0.0
A045_T4,A045,T4,IRE,151.52,-1.1179303983805782,0.0
A046_T1,A046,T1,IRE,1.0,-0.5374263936068584,0.0
A046_T2,A046,T2,IRE,24.32,-0.6273636337830685,0.0
A046_T3,A046,T3,IRE,73.05,-0.8152985271701491,0.0
A046_T4,A046,T4,IRE,147.94,-1.1041235664838873,0.0
A047_T1,A047,T1,IRE,1.0,-0.5374263936068584,0.0
A047_T2,A047,T2,IRE,23.46,-0.6240469088022991,0.0
A047_T3,A047,T3,IRE,76.85,-0.8299538235968043,0.0
A047_T4,A047,T4,IRE,144.22,-1.0897768026135828,0.0
A048_T1,A048,T1,IRE,1.0,-0.5374263936068584,0.0
A048_T2,A048,T2,IRE,23.91,-0.6257824044317715,0.0
A048_T3,A048,T3,IRE,81.15,-0.8465374485006509,0.0
A048_T4,A048,T4,IRE,146.3,-1.0977986490786993,0.0
A049_T1,A049,T1,IRE,1.0,-0.5374263936068584,0.0
A049_T2,A049,T2,IRE,27.12,-0.6381622732553407,0.0
A049_T3,A049,T3,IRE,111.38,-0.963124188231647,0.0
A049_T4,A049,T4,IRE,168.86,-1.1848048299695784,0.0
A050_T1,A050,T1,IRE,1.0,-0.5374263936068584,0.0
A050_T2,A050,T2,IRE,24.73,-0.6289448631343655,0.0
A050_T3,A050,T3,IRE,93.39,-0.8937429296222981,0.0
A050_T4,A050,T4,IRE,148.69,-1.1070160591996745,0.0
A051_T1,A051,T1,IRE,1.0,-0.5374263936068584,0.0
A051_T2,A051,T2,IRE,17.16,-0.5997499699896867,0.0
A051_T3,A051,T3,IRE,65.63,-0.7866821325686277,0.0
A051_T4,A051,T4,IRE,146.99,-1.1004597423772235,0.0
A052_T1,A052,T1,IRE,1.0,-0.5374263936068584,0.0
A052_T2,A052,T2,IRE,31.76,-0.6560571615236775,0.0
A052_T3,A052,T3,IRE,80.98,-0.8458818168184059,0.0
A052_T4,A052,T4,IRE,153.27,-1.1246795480507483,0.0
A053_T1,A053,T1,IRE,1.0,-0.5374263936068584,0.0
A053_T2,A053,T2,IRE,32.71,-0.6597209856303413,0.0
A053_T3,A053,T3,IRE,78.28,-0.8354688430415719,0.0
A053_T4,A053,T4,IRE,148.9,-1.107825957160095,0.0
A054_T1,A054,T1,IRE,1.0,-0.5374263936068584,0.0
A054_T2,A054,T2,IRE,16.9,-0.598747239181547,0.0
A054_T3,A054,T3,IRE,72.83,-0.8144500626401849,0.0
A054_T4,A054,T4,IRE,136.83,-1.0612761077206931,0.0
A055_T1,A055,T1,IRE,1.0,-0.5374263936068584,0.0
A055_T2,A055,T2,IRE,23.24,-0.6231984442723348,0.0
A055_T3,A055,T3,IRE,74.48,-0.8208135466149167,0.0
A055_T4,A055,T4,IRE,149.21,-1.1090215208159537,0.0
A056_T1,A056,T1,IRE,1.0,-0.5374263936068584,0.0
A056_T2,A056,T2,IRE,33.61,-0.663191976889286,0.0
A056_T3,A056,T3,IRE,71.46,-0.8091664426126801,0.0
A056_T4,A056,T4,IRE,147.84,-1.1037379007884491,0.0
A057_T1,A057,T1,IRE,1.0,-0.5374263936068584,0.0
A057_T2,A057,T2,IRE,24.78,-0.6291376959820847,0.0
A057_T3,A057,T3,IRE,73.83,-0.8183067195945678,0.0
A057_T4,A057,T4,IRE,145.06,-1.0930163944552644,0.0
A058_T1,A058,T1,IRE,1.0,-0.5374263936068584,0.0
A058_T2,A058,T2,IRE,22.96,-0.6221185803251077,0.0
A058_T3,A058,T3,IRE,66.28,-0.7891889595889766,0.0
A058_T4,A058,T4,IRE,143.48,-1.0869228764673395,0.0
A059_T1,A059,T1,IRE,1.0,-0.5374263936068584,0.0
A059_T2,A059,T2,IRE,30.4,-0.6508121080657168,0.0
A059_T3,A059,T3,IRE,79.78,-0.8412538284731462,0.0
A059_T4,A059,T4,IRE,151.93,-1.1195116277318753,0.0
A060_T1,A060,T1,IRE,1.0,-0.5374263936068584,0.0
A060_T2,A060,T2,IRE,24.87,-0.6294847951079792,0.0
A060_T3,A060,T3,IRE,94.68,-0.898718017093452,0.0
A060_T4,A060,T4,IRE,143.91,-1.088581238957724,0.0
A061_T1,A061,T1,IRE,1.0,-0.5374263936068584,0.0
A061_T2,A061,T2,IRE,35.16,-0.6691697951685796,0.0
A061_T3,A061,T3,IRE,82.55,-0.851936768236787,0.0
A061_T4,A061,T4,IRE,146.56,-1.098801379886839,0.0
A062_T1,A062,T1,IRE,1.0,-0.5374263936068584,0.0
A062_T2,A062,T2,IRE,44.69,-0.7059237359438488,0.0
A062_T3,A062,T3,IRE,92.72,-0.8911589694628615,0.0
A062_T4,A062,T4,IRE,149.18,-1.108905821107322,0.0
A063_T1,A063,T1,IRE,1.0,-0.5374263936068584,0.0
A063_T2,A063,T2,IRE,21.98,-0.6183390565098125,0.0
A063_T3,A063,T3,IRE,69.99,-0.8034971568897372,0.0
A063_T4,A063,T4,IRE,141.09,-1.077705466346364,0.0
A064_T1,A064,T1,IRE,1.0,-0.5374263936068584,0.0
A064_T2,A064,T2,IRE,37.65,-0.6787728709849931,0.0
A064_T3,A064,T3,IRE,82.99,-0.8536336972967155,0.0
A064_T4,A064,T4,IRE,156.21,-1.1360181194966341,0.0
A065_T1,A065,T1,IRE,1.0,-0.5374263936068584,0.0
A065_T2,A065,T2,IRE,32.31,-0.6581783228485881,0.0
A065_T3,A065,T3,IRE,106.41,-0.9439566031683639,0.0
A065_T4,A065,T4,IRE,187.43,-1.2564229496124695,0.0
A066_T1,A066,T1,IRE,1.0,-0.5374263936068584,0.0
A066_T2,A066,T2,IRE,23.35,-0.6236226765373171,0.0
A066_T3,A066,T3,IRE,73.79,-0.8181524533163924,0.0
A066_T4,A066,T4,IRE,164.93,-1.1696481681388535,0.0
A067_T1,A067,T1,IRE,1.0,-0.5374263936068584,0.0
A067_T2,A067,T2,IRE,29.91,-0.6489223461580691,0.0
A067_T3,A067,T3,IRE,73.19,-0.8158384591437627,0.0
A067_T4,A067,T4,IRE,144.19,-1.0896611029049512,0.0
A068_T1,A068,T1,IRE,1.0,-0.5374263936068584,0.0
A068_T2,A068,T2,IRE,30.49,-0.6511592071916112,0.0
A068_T3,A068,T3,IRE,82.98,-0.8535951307271716,0.0
A068_T4,A068,T4,IRE,155.59,-1.133626992184917,0.0
A069_T1,A069,T1,IRE,1.0,-0.5374263936068584,0.0
A069_T2,A069,T2,IRE,24.96,-0.6298318942338735,0.0
A069_T3,A069,T3,IRE,79.75,-0.8411381287645148,0.0
A069_T4,A069,T4,IRE,140.22,-1.074350174796051,0.0
A070_T1,A070,T1,IRE,1.0,-0.5374263936068584,0.0
A070_T2,A070,T2,IRE,24.25,-0.6270936677962616,0.0
A070_T3,A070,T3,IRE,81.92,-0.8495070743555259,0.0
A070_T4,A070,T4,IRE,149.2,-1.1089829542464096,0.0
A071_T1,A071,T1,IRE,1.0,-0.5374263936068584,0.0
A071_T2,A071,T2,IRE,30.92,-0.6528175696819959,0.0
A071_T3,A071,T3,IRE,79.96,-0.8419480267249352,0.0
A071_T4,A071,T4,IRE,153.27,-1.1246795480507483,0.0
A072_T1,A072,T1,IRE,1.0,-0.5374263936068584,0.0
A072_T2,A072,T2,IRE,33.76,-0.6637704754324434,0.0
A072_T3,A072,T3,IRE,83.54,-0.8557548586216261,0.0
A072_T4,A072,T4,IRE,154.89,-1.1309273323168487,0.0
A073_T1,A073,T1,IRE,1.0,-0.5374263936068584,0.0
A073_T2,A073,T2,IRE,66.66,-0.790654489231642,0.0
A073_T3,A073,T3,IRE,66.9,-0.791580086900694,0.0
A073_T4,A073,T4,IRE,140.12,-1.0739645091006127,0.0
A074_T1,A074,T1,IRE,1.0,-0.5374263936068584,0.0
A074_T2,A074,T2,IRE,29.33,-0.6466854851245271,0.0
A074_T3,A074,T3,IRE,73.02,-0.8151828274615176,0.0
A074_T4,A074,T4,IRE,147.21,-1.1013082069071878,0.0
A075_T1,A075,T1,IRE,1.0,-0.5374263936068584,0.0
A075_T2,A075,T2,IRE,28.68,-0.6441786581041782,0.0
A075_T3,A075,T3,IRE,71.37,-0.8088193434867857,0.0
A075_T4,A075,T4,IRE,244.53,-1.4766380617077355,0.0
A076_T1,A076,T1,IRE,1.0,-0.5374263936068584,0.0
A076_T2,A076,T2,IRE,27.3,-0.6388564715071297,0.0
A076_T3,A076,T3,IRE,74.88,-0.8223562093966699,0.0
A076_T4,A076,T4,IRE,149.28,-1.1092914868027606,0.0
A077_T1,A077,T1,IRE,1.0,-0.5374263936068584,0.0
A077_T2,A077,T2,IRE,53.88,-0.7413664133546282,0.0
A077_T3,A077,T3,IRE,78.36,-0.8357773755979225,0.0
A077_T4,A077,T4,IRE,149.75,-1.1111041155713204,0.0
A078_T1,A078,T1,IRE,1.0,-0.5374263936068584,0.0
A078_T2,A078,T2,IRE,26.17,-0.6344984491486769,0.0
A078_T3,A078,T3,IRE,72.3,-0.8124060344543618,0.0
A078_T4,A078,T4,IRE,140.08,-1.0738102428224376,0.0
A079_T1,A079,T1,IRE,1.0,-0.5374263936068584,0.0
A079_T2,A079,T2,IRE,26.11,-0.6342670497314139,0.0
A079_T3,A079,T3,IRE,74.0,-0.8189623512768129,0.0
A079_T4,A079,T4,IRE,194.42,-1.2833809817236062,0.0
A080_T1,A080,T1,IRE,1.0,-0.5374263936068584,0.0
A080_T2,A080,T2,IRE,29.03,-0.6455284880382122,0.0
A080_T3,A080,T3,IRE,72.87,-0.8146043289183601,0.0
A080_T4,A080,T4,IRE,145.77,-1.0957546208928766,0.0
A081_T1,A081,T1,IRE,1.0,-0.5374263936068584,0.0
A081_T2,A081,T2,IRE,31.39,-0.6546301984505558,0.0
A081_T3,A081,T3,IRE,80.13,-0.8426036584071802,0.0
A081_T4,A081,T4,IRE,154.53,-1.1295389358132708,0.0
A082_T1,A082,T1,IRE,1.0,-0.5374263936068584,0.0
A082_T2,A082,T2,IRE,27.97,-0.6414404316665663,0.0
A082_T3,A082,T3,IRE,75.71,-0.8255572346688077,0.0
A082_T4,A082,T4,IRE,170.25,-1.1901655831361708,0.0
A083_T1,A083,T1,IRE,1.0,-0.5374263936068584,0.0
A083_T2,A083,T2,IRE,25.15,-0.6305646590552063,0.0
A083_T3,A083,T3,IRE,74.3,-0.8201193483631277,0.0
A083_T4,A083,T4,IRE,144.91,-1.092437895912107,0.0
A084_T1,A084,T1,IRE,1.0,-0.5374263936068584,0.0
A084_T2,A084,T2,IRE,27.25,-0.6386636386594106,0.0
A084_T3,A084,T3,IRE,91.97,-0.8882664767470743,0.0
A084_T4,A084,T4,IRE,162.51,-1.1603150583092465,0.0
A085_T1,A085,T1,IRE,1.0,-0.5374263936068584,0.0
A085_T2,A085,T2,IRE,24.51,-0.6280963986044013,0.0
A085_T3,A085,T3,IRE,71.4,-0.8089350431954173,0.0
A085_T4,A085,T4,IRE,170.65,-1.1917082459179238,0.0
A086_T1,A086,T1,IRE,1.0,-0.5374263936068584,0.0
A086_T2,A086,T2,IRE,23.47,-0.624085475371843,0.0
A086_T3,A086,T3,IRE,145.29,-1.0939034255547726,0.0
A086_T4,A086,T4,IRE,169.55,-1.1874659232681026,0.0
A087_T1,A087,T1,IRE,1.0,-0.5374263936068584,0.0
A087_T2,A087,T2,IRE,31.07,-0.6533960682251534,0.0
A087_T3,A087,T3,IRE,72.8,-0.8143343629315533,0.0
A087_T4,A087,T4,IRE,144.2,-1.0896996694744951,0.0
A088_T1,A088,T1,IRE,1.0,-0.5374263936068584,0.0
A088_T2,A088,T2,IRE,24.25,-0.6270936677962616,0.0
A088_T3,A088,T3,IRE,74.91,-0.8224719091053013,0.0
A088_T4,A088,T4,IRE,149.93,-1.1117983138231093,0.0
A089_T1,A089,T1,IRE,1.0,-0.5374263936068584,0.0
A089_T2,A089,T2,IRE,32.14,-0.6575226911663431,0.0
A089_T3,A089,T3,IRE,79.34,-0.8395568994132178,0.0
A089_T4,A089,T4,IRE,146.96,-1.1003440426685922,0.0
A090_T1,A090,T1,IRE,1.0,-0.5374263936068584,0.0
A090_T2,A090,T2,IRE,23.54,-0.6243554413586497,0.0
A090_T3,A090,T3,IRE,95.42,-0.9015719432396955,0.0
A090_T4,A090,T4,IRE,144.07,-1.0891983040704254,0.0
A091_T1,A091,T1,IRE,1.0,-0.5374263936068584,0.0
A091_T2,A091,T2,IRE,22.2,-0.6191875210397767,0.0
A091_T3,A091,T3,IRE,73.64,-0.817573954773235,0.0
A091_T4,A091,T4,IRE,142.61,-1.083567584917026,0.0
A092_T1,A092,T1,IRE,1.0,-0.5374263936068584,0.0
A092_T2,A092,T2,IRE,22.83,-0.6216172149210379,0.0
A092_T3,A092,T3,IRE,71.31,-0.8085879440695228,0.0
A092_T4,A092,T4,IRE,146.16,-1.0972587171050856,0.0
A093_T1,A093,T1,IRE,1.0,-0.5374263936068584,0.0
A093_T2,A093,T2,IRE,22.09,-0.6187632887747945,0.0
A093_T3,A093,T3,IRE,70.22,-0.8043841879892454,0.0
A093_T4,A093,T4,IRE,140.95,-1.0771655343727504,0.0
A094_T1,A094,T1,IRE,1.0,-0.5374263936068584,0.0
A094_T2,A094,T2,IRE,22.98,-0.6221957134641953,0.0
A094_T3,A094,T3,IRE,76.21,-0.8274855631459992,0.0
A094_T4,A094,T4,IRE,149.99,-1.1120297132403725,0.0
A095_T1,A095,T1,IRE,1.0,-0.5374263936068584,0.0
A095_T2,A095,T2,IRE,29.71,-0.6481510147671925,0.0
A095_T3,A095,T3,IRE,78.76,-0.8373200383796756,0.0
A095_T4,A095,T4,IRE,148.79,-1.107401724895113,0.0
A096_T1,A096,T1,IRE,1.0,-0.5374263936068584,0.0
A096_T2,A096,T2,IRE,24.49,-0.6280192654653136,0.0
A096_T3,A096,T3,IRE,71.19,-0.8081251452349969,0.0
A096_T4,A096,T4,IRE,143.66,-1.0876170747191285,0.0
A097_T1,A097,T1,IRE,1.0,-0.5374263936068584,0.0
A097_T2,A097,T2,IRE,24.37,-0.6275564666307877,0.0
A097_T3,A097,T3,IRE,70.83,-0.806736748731419,0.0
A097_T4,A097,T4,IRE,144.85,-1.092206496494844,0.0
A098_T1,A098,T1,IRE,1.0,-0.5374263936068584,0.0
A098_T2,A098,T2,IRE,25.77,-0.6329557863669237,0.0
A098_T3,A098,T3,IRE,78.84,-0.8376285709360263,0.0
A098_T4,A098,T4,IRE,146.29,-1.0977600825091556,0.0
A099_T1,A099,T1,IRE,1.0,-0.5374263936068584,0.0
A099_T2,A099,T2,IRE,28.75,-0.6444486240909849,0.0
A099_T3,A099,T3,IRE,78.57,-0.8365872735583428,0.0
A099_T4,A099,T4,IRE,143.51,-1.0870385761759709,0.0
A100_T1,A100,T1,IRE,1.0,-0.5374263936068584,0.0
A100_T2,A100,T2,IRE,31.14,-0.6536660342119602,0.0
A100_T3,A100,T3,IRE,75.34,-0.824130271595686,0.0
A100_T4,A100,T4,IRE,146.8,-1.0997269775558909,0.0
A101_T1,A101,T1,IRE,1.0,-0.5374263936068584,0.0
A101_T2,A101,T2,IRE,29.12,-0.6458755871641066,0.0
A101_T3,A101,T3,IRE,75.21,-0.8236289061916162,0.0
A101_T4,A101,T4,IRE,150.22,-1.1129167443398804,0.0
A102_T1,A102,T1,IRE,1.0,-0.5374263936068584,0.0
A102_T2,A102,T2,IRE,29.13,-0.6459141537336505,0.0
A102_T3,A102,T3,IRE,75.27,-0.8238603056088792,0.0
A102_T4,A102,T4,IRE,150.41,-1.113649509161213,0.0
A103_T1,A103,T1,IRE,1.0,-0.5374263936068584,0.0
A103_T2,A103,T2,IRE,27.26,-0.6387022052289544,0.0
A103_T3,A103,T3,IRE,80.24,-0.8430278906721624,0.0
A103_T4,A103,T4,IRE,149.72,-1.110988415862689,0.0
A104_T1,A104,T1,IRE,1.0,-0.5374263936068584,0.0
A104_T2,A104,T2,IRE,22.6,-0.6207301838215298,0.0
A104_T3,A104,T3,IRE,72.62,-0.8136401646797644,0.0
A104_T4,A104,T4,IRE,145.78,-1.09579318746242,0.0
A105_T1,A105,T1,IRE,1.0,-0.5374263936068584,0.0
A105_T2,A105,T2,IRE,22.77,-0.6213858155037749,0.0
A105_T3,A105,T3,IRE,69.46,-0.8014531287039144,0.0
A105_T4,A105,T4,IRE,146.2,-1.097412983383261,0.0
A106_T1,A106,T1,IRE,1.0,-0.5374263936068584,0.0
A106_T2,A106,T2,IRE,22.64,-0.6208844500997052,0.0
A106_T3,A106,T3,IRE,66.08,-0.7884176281980999,0.0
A106_T4,A106,T4,IRE,147.13,-1.1009996743508372,0.0
A107_T1,A107,T1,IRE,1.0,-0.5374263936068584,0.0
A107_T2,A107,T2,IRE,26.22,-0.6346912819963961,0.0
A107_T3,A107,T3,IRE,71.45,-0.8091278760431364,0.0
A107_T4,A107,T4,IRE,145.95,-1.0964488191446653,0.0
A108_T1,A108,T1,IRE,1.0,-0.5374263936068584,0.0
A108_T2,A108,T2,IRE,27.61,-0.6400520351629884,0.0
A108_T3,A108,T3,IRE,68.96,-0.7995248002267228,0.0
A108_T4,A108,T4,IRE,152.12,-1.1202443925532082,0.0
A109_T1,A109,T1,IRE,1.0,-0.5374263936068584,0.0
A109_T2,A109,T2,IRE,24.65,-0.6286363305780149,0.0
A109_T3,A109,T3,IRE,71.17,-0.8080480120959092,0.0
A109_T4,A109,T4,IRE,149.87,-1.1115669144058464,0.0
