UID,domain,TEST,HCE_rate,N_items,Days_mean,domain_Where,domain_When,HCE_rate_trans
A075,What,4,0.1724137931034483,29,6.307300000000001,0,0,0.4295149039912036
A075,When,1,0.07692307692307693,26,0.04166666666666666,0,1,0.28290573721145973
A075,When,2,0.07692307692307693,26,1.1987375,0,1,0.28290573721145973
A075,When,3,0.038461538461538464,26,3.2778375,0,1,0.19997954661742062
A075,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A075,Where,1,0.06,50,0.04166666666666666,1,0,0.24956430006370459
A075,Where,2,0.04,50,1.1987375,1,0,0.20389438103477908
A075,Where,3,0.0,50,3.2778375,1,0,0.03162804943757168
A075,Where,4,0.02,50,6.307300000000001,1,0,0.1454258194533693
A076,What,1,0.06896551724137931,29,0.04166666666666666,0,0,0.267695745166414
A076,What,2,0.034482758620689655,29,1.1987375,0,0,0.18950082284559064
A076,What,3,0.034482758620689655,29,3.2778375,0,0,0.18950082284559064
A076,What,4,0.0,29,6.307300000000001,0,0,0.03162804943757168
A076,When,1,0.11538461538461539,26,0.04166666666666666,0,1,0.3481420348899342
A076,When,2,0.038461538461538464,26,1.1987375,0,1,0.19997954661742062
A076,When,3,0.038461538461538464,26,3.2778375,0,1,0.19997954661742062
A076,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A076,Where,1,0.1,50,0.04166666666666666,1,0,0.323413536785469
A076,Where,2,0.06,50,1.1987375,1,0,0.24956430006370459
A076,Where,3,0.02,50,3.2778375,1,0,0.1454258194533693
A076,Where,4,0.0,50,6.307300000000001,1,0,0.03162804943757168
A077,What,1,0.0,29,0.04166666666666666,0,0,0.03162804943757168
A077,What,2,0.06896551724137931,29,1.1987375,0,0,0.267695745166414
A077,What,3,0.06896551724137931,29,3.2778375,0,0,0.267695745166414
A077,What,4,0.034482758620689655,29,6.307300000000001,0,0,0.18950082284559064
A077,When,1,0.0,26,0.04166666666666666,0,1,0.03162804943757168
A077,When,2,0.038461538461538464,26,1.1987375,0,1,0.19997954661742062
A077,When,3,0.0,26,3.2778375,0,1,0.03162804943757168
A077,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A077,Where,1,0.12,50,0.04166666666666666,1,0,0.35527749346034315
A077,Where,2,0.14,50,1.1987375,1,0,0.38493583409084897
A077,Where,3,0.08,50,3.2778375,1,0,0.28859435195061733
A077,Where,4,0.06,50,6.307300000000001,1,0,0.24956430006370459
A078,What,1,0.0,29,0.04166666666666666,0,0,0.03162804943757168
A078,What,2,0.0,29,1.1987375,0,0,0.03162804943757168
A078,What,3,0.034482758620689655,29,3.2778375,0,0,0.18950082284559064
A078,What,4,0.034482758620689655,29,6.307300000000001,0,0,0.18950082284559064
A078,When,1,0.0,26,0.04166666666666666,0,1,0.03162804943757168
A078,When,2,0.0,26,1.1987375,0,1,0.03162804943757168
A078,When,3,0.0,26,3.2778375,0,1,0.03162804943757168
A078,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A078,Where,1,0.02,50,0.04166666666666666,1,0,0.1454258194533693
A078,Where,2,0.02,50,1.1987375,1,0,0.1454258194533693
A078,Where,3,0.0,50,3.2778375,1,0,0.03162804943757168
A078,Where,4,0.04,50,6.307300000000001,1,0,0.20389438103477908
A079,What,1,0.06896551724137931,29,0.04166666666666666,0,0,0.267695745166414
A079,What,2,0.20689655172413793,29,1.1987375,0,0,0.4734469085719038
A079,What,3,0.1724137931034483,29,3.2778375,0,0,0.4295149039912036
A079,What,4,0.0,29,6.307300000000001,0,0,0.03162804943757168
A079,When,1,0.11538461538461539,26,0.04166666666666666,0,1,0.3481420348899342
A079,When,2,0.0,26,1.1987375,0,1,0.03162804943757168
A079,When,3,0.0,26,3.2778375,0,1,0.03162804943757168
A079,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A079,Where,1,0.06,50,0.04166666666666666,1,0,0.24956430006370459
A079,Where,2,0.1,50,1.1987375,1,0,0.323413536785469
A079,Where,3,0.14,50,3.2778375,1,0,0.38493583409084897
A079,Where,4,0.08,50,6.307300000000001,1,0,0.28859435195061733
A080,What,1,0.034482758620689655,29,0.04166666666666666,0,0,0.18950082284559064
A080,What,2,0.034482758620689655,29,1.1987375,0,0,0.18950082284559064
A080,What,3,0.0,29,3.2778375,0,0,0.03162804943757168
A080,What,4,0.034482758620689655,29,6.307300000000001,0,0,0.18950082284559064
A080,When,1,0.19230769230769232,26,0.04166666666666666,0,1,0.45522866891804775
A080,When,2,0.11538461538461539,26,1.1987375,0,1,0.3481420348899342
A080,When,3,0.11538461538461539,26,3.2778375,0,1,0.3481420348899342
A080,When,4,0.038461538461538464,26,6.307300000000001,0,1,0.19997954661742062
A080,Where,1,0.14,50,0.04166666666666666,1,0,0.38493583409084897
A080,Where,2,0.08,50,1.1987375,1,0,0.28859435195061733
A080,Where,3,0.06,50,3.2778375,1,0,0.24956430006370459
A080,Where,4,0.04,50,6.307300000000001,1,0,0.20389438103477908
A081,What,1,0.06896551724137931,29,0.04166666666666666,0,0,0.267695745166414
A081,What,2,0.13793103448275862,29,1.1987375,0,0,0.38195417820268907
A081,What,3,0.0,29,3.2778375,0,0,0.03162804943757168
A081,What,4,0.06896551724137931,29,6.307300000000001,0,0,0.267695745166414
A081,When,1,0.19230769230769232,26,0.04166666666666666,0,1,0.45522866891804775
A081,When,2,0.2692307692307692,26,1.1987375,0,1,0.5466604281567711
A081,When,3,0.19230769230769232,26,3.2778375,0,1,0.45522866891804775
A081,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A081,Where,1,0.18,50,0.04166666666666666,1,0,0.4394490723289309
A081,Where,2,0.06,50,1.1987375,1,0,0.24956430006370459
A081,Where,3,0.08,50,3.2778375,1,0,0.28859435195061733
A081,Where,4,0.12,50,6.307300000000001,1,0,0.35527749346034315
A082,What,1,0.034482758620689655,29,0.04166666666666666,0,0,0.18950082284559064
A082,What,2,0.0,29,1.1987375,0,0,0.03162804943757168
A082,What,3,0.0,29,3.2778375,0,0,0.03162804943757168
A082,What,4,0.0,29,6.307300000000001,0,0,0.03162804943757168
A082,When,1,0.0,26,0.04166666666666666,0,1,0.03162804943757168
A082,When,2,0.0,26,1.1987375,0,1,0.03162804943757168
A082,When,3,0.0,26,3.2778375,0,1,0.03162804943757168
A082,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A082,Where,1,0.1,50,0.04166666666666666,1,0,0.323413536785469
A082,Where,2,0.02,50,1.1987375,1,0,0.1454258194533693
A082,Where,3,0.02,50,3.2778375,1,0,0.1454258194533693
A082,Where,4,0.02,50,6.307300000000001,1,0,0.1454258194533693
A083,What,1,0.06896551724137931,29,0.04166666666666666,0,0,0.267695745166414
A083,What,2,0.06896551724137931,29,1.1987375,0,0,0.267695745166414
A083,What,3,0.13793103448275862,29,3.2778375,0,0,0.38195417820268907
A083,What,4,0.06896551724137931,29,6.307300000000001,0,0,0.267695745166414
A083,When,1,0.038461538461538464,26,0.04166666666666666,0,1,0.19997954661742062
A083,When,2,0.038461538461538464,26,1.1987375,0,1,0.19997954661742062
A083,When,3,0.11538461538461539,26,3.2778375,0,1,0.3481420348899342
A083,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A083,Where,1,0.06,50,0.04166666666666666,1,0,0.24956430006370459
A083,Where,2,0.04,50,1.1987375,1,0,0.20389438103477908
A083,Where,3,0.14,50,3.2778375,1,0,0.38493583409084897
A083,Where,4,0.12,50,6.307300000000001,1,0,0.35527749346034315
A084,What,1,0.0,29,0.04166666666666666,0,0,0.03162804943757168
A084,What,2,0.0,29,1.1987375,0,0,0.03162804943757168
A084,What,3,0.034482758620689655,29,3.2778375,0,0,0.18950082284559064
A084,What,4,0.034482758620689655,29,6.307300000000001,0,0,0.18950082284559064
A084,When,1,0.038461538461538464,26,0.04166666666666666,0,1,0.19997954661742062
A084,When,2,0.0,26,1.1987375,0,1,0.03162804943757168
A084,When,3,0.0,26,3.2778375,0,1,0.03162804943757168
A084,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A084,Where,1,0.0,50,0.04166666666666666,1,0,0.03162804943757168
A084,Where,2,0.0,50,1.1987375,1,0,0.03162804943757168
A084,Where,3,0.04,50,3.2778375,1,0,0.20389438103477908
A084,Where,4,0.0,50,6.307300000000001,1,0,0.03162804943757168
A085,What,1,0.06896551724137931,29,0.04166666666666666,0,0,0.267695745166414
A085,What,2,0.13793103448275862,29,1.1987375,0,0,0.38195417820268907
A085,What,3,0.06896551724137931,29,3.2778375,0,0,0.267695745166414
A085,What,4,0.20689655172413793,29,6.307300000000001,0,0,0.4734469085719038
A085,When,1,0.038461538461538464,26,0.04166666666666666,0,1,0.19997954661742062
A085,When,2,0.07692307692307693,26,1.1987375,0,1,0.28290573721145973
A085,When,3,0.19230769230769232,26,3.2778375,0,1,0.45522866891804775
A085,When,4,0.19230769230769232,26,6.307300000000001,0,1,0.45522866891804775
A085,Where,1,0.22,50,0.04166666666666666,1,0,0.4894112928012243
A085,Where,2,0.06,50,1.1987375,1,0,0.24956430006370459
A085,Where,3,0.16,50,3.2778375,1,0,0.41287898879075535
A085,Where,4,0.06,50,6.307300000000001,1,0,0.24956430006370459
A086,What,1,0.0,29,0.04166666666666666,0,0,0.03162804943757168
A086,What,2,0.1724137931034483,29,1.1987375,0,0,0.4295149039912036
A086,What,3,0.0,29,3.2778375,0,0,0.03162804943757168
A086,What,4,0.0,29,6.307300000000001,0,0,0.03162804943757168
A086,When,1,0.0,26,0.04166666666666666,0,1,0.03162804943757168
A086,When,2,0.11538461538461539,26,1.1987375,0,1,0.3481420348899342
A086,When,3,0.038461538461538464,26,3.2778375,0,1,0.19997954661742062
A086,When,4,0.038461538461538464,26,6.307300000000001,0,1,0.19997954661742062
A086,Where,1,0.1,50,0.04166666666666666,1,0,0.323413536785469
A086,Where,2,0.24,50,1.1987375,1,0,0.5131425881640808
A086,Where,3,0.08,50,3.2778375,1,0,0.28859435195061733
A086,Where,4,0.06,50,6.307300000000001,1,0,0.24956430006370459
A087,What,1,0.0,29,0.04166666666666666,0,0,0.03162804943757168
A087,What,2,0.10344827586206896,29,1.1987375,0,0,0.329092735817834
A087,What,3,0.10344827586206896,29,3.2778375,0,0,0.329092735817834
A087,What,4,0.034482758620689655,29,6.307300000000001,0,0,0.18950082284559064
A087,When,1,0.15384615384615385,26,0.04166666666666666,0,1,0.4044410432789647
A087,When,2,0.07692307692307693,26,1.1987375,0,1,0.28290573721145973
A087,When,3,0.038461538461538464,26,3.2778375,0,1,0.19997954661742062
A087,When,4,0.038461538461538464,26,6.307300000000001,0,1,0.19997954661742062
A087,Where,1,0.1,50,0.04166666666666666,1,0,0.323413536785469
A087,Where,2,0.1,50,1.1987375,1,0,0.323413536785469
A087,Where,3,0.08,50,3.2778375,1,0,0.28859435195061733
A087,Where,4,0.08,50,6.307300000000001,1,0,0.28859435195061733
A088,What,1,0.06896551724137931,29,0.04166666666666666,0,0,0.267695745166414
A088,What,2,0.0,29,1.1987375,0,0,0.03162804943757168
A088,What,3,0.06896551724137931,29,3.2778375,0,0,0.267695745166414
A088,What,4,0.034482758620689655,29,6.307300000000001,0,0,0.18950082284559064
A088,When,1,0.0,26,0.04166666666666666,0,1,0.03162804943757168
A088,When,2,0.07692307692307693,26,1.1987375,0,1,0.28290573721145973
A088,When,3,0.0,26,3.2778375,0,1,0.03162804943757168
A088,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A088,Where,1,0.06,50,0.04166666666666666,1,0,0.24956430006370459
A088,Where,2,0.02,50,1.1987375,1,0,0.1454258194533693
A088,Where,3,0.06,50,3.2778375,1,0,0.24956430006370459
A088,Where,4,0.06,50,6.307300000000001,1,0,0.24956430006370459
A089,What,1,0.034482758620689655,29,0.04166666666666666,0,0,0.18950082284559064
A089,What,2,0.034482758620689655,29,1.1987375,0,0,0.18950082284559064
A089,What,3,0.0,29,3.2778375,0,0,0.03162804943757168
A089,What,4,0.06896551724137931,29,6.307300000000001,0,0,0.267695745166414
A089,When,1,0.038461538461538464,26,0.04166666666666666,0,1,0.19997954661742062
A089,When,2,0.07692307692307693,26,1.1987375,0,1,0.28290573721145973
A089,When,3,0.0,26,3.2778375,0,1,0.03162804943757168
A089,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A089,Where,1,0.04,50,0.04166666666666666,1,0,0.20389438103477908
A089,Where,2,0.08,50,1.1987375,1,0,0.28859435195061733
A089,Where,3,0.1,50,3.2778375,1,0,0.323413536785469
A089,Where,4,0.02,50,6.307300000000001,1,0,0.1454258194533693
A090,What,1,0.034482758620689655,29,0.04166666666666666,0,0,0.18950082284559064
A090,What,2,0.06896551724137931,29,1.1987375,0,0,0.267695745166414
A090,What,3,0.0,29,3.2778375,0,0,0.03162804943757168
A090,What,4,0.0,29,6.307300000000001,0,0,0.03162804943757168
A090,When,1,0.0,26,0.04166666666666666,0,1,0.03162804943757168
A090,When,2,0.0,26,1.1987375,0,1,0.03162804943757168
A090,When,3,0.0,26,3.2778375,0,1,0.03162804943757168
A090,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A090,Where,1,0.0,50,0.04166666666666666,1,0,0.03162804943757168
A090,Where,2,0.0,50,1.1987375,1,0,0.03162804943757168
A090,Where,3,0.0,50,3.2778375,1,0,0.03162804943757168
A090,Where,4,0.0,50,6.307300000000001,1,0,0.03162804943757168
A091,What,1,0.06896551724137931,29,0.04166666666666666,0,0,0.267695745166414
A091,What,2,0.10344827586206896,29,1.1987375,0,0,0.329092735817834
A091,What,3,0.10344827586206896,29,3.2778375,0,0,0.329092735817834
A091,What,4,0.0,29,6.307300000000001,0,0,0.03162804943757168
A091,When,1,0.0,26,0.04166666666666666,0,1,0.03162804943757168
A091,When,2,0.0,26,1.1987375,0,1,0.03162804943757168
A091,When,3,0.0,26,3.2778375,0,1,0.03162804943757168
A091,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A091,Where,1,0.16,50,0.04166666666666666,1,0,0.41287898879075535
A091,Where,2,0.14,50,1.1987375,1,0,0.38493583409084897
A091,Where,3,0.04,50,3.2778375,1,0,0.20389438103477908
A091,Where,4,0.12,50,6.307300000000001,1,0,0.35527749346034315
A092,What,1,0.10344827586206896,29,0.04166666666666666,0,0,0.329092735817834
A092,What,2,0.10344827586206896,29,1.1987375,0,0,0.329092735817834
A092,What,3,0.10344827586206896,29,3.2778375,0,0,0.329092735817834
A092,What,4,0.06896551724137931,29,6.307300000000001,0,0,0.267695745166414
A092,When,1,0.0,26,0.04166666666666666,0,1,0.03162804943757168
A092,When,2,0.038461538461538464,26,1.1987375,0,1,0.19997954661742062
A092,When,3,0.038461538461538464,26,3.2778375,0,1,0.19997954661742062
A092,When,4,0.19230769230769232,26,6.307300000000001,0,1,0.45522866891804775
A092,Where,1,0.18,50,0.04166666666666666,1,0,0.4394490723289309
A092,Where,2,0.12,50,1.1987375,1,0,0.35527749346034315
A092,Where,3,0.08,50,3.2778375,1,0,0.28859435195061733
A092,Where,4,0.16,50,6.307300000000001,1,0,0.41287898879075535
A093,What,1,0.034482758620689655,29,0.04166666666666666,0,0,0.18950082284559064
A093,What,2,0.20689655172413793,29,1.1987375,0,0,0.4734469085719038
A093,What,3,0.0,29,3.2778375,0,0,0.03162804943757168
A093,What,4,0.0,29,6.307300000000001,0,0,0.03162804943757168
A093,When,1,0.46153846153846156,26,0.04166666666666666,0,1,0.7479014879172828
A093,When,2,0.23076923076923078,26,1.1987375,0,1,0.5022788480074405
A093,When,3,0.0,26,3.2778375,0,1,0.03162804943757168
A093,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A093,Where,1,0.22,50,0.04166666666666666,1,0,0.4894112928012243
A093,Where,2,0.26,50,1.1987375,1,0,0.5362099999892563
A093,Where,3,0.02,50,3.2778375,1,0,0.1454258194533693
A093,Where,4,0.0,50,6.307300000000001,1,0,0.03162804943757168
A094,What,1,0.034482758620689655,29,0.04166666666666666,0,0,0.18950082284559064
A094,What,2,0.06896551724137931,29,1.1987375,0,0,0.267695745166414
A094,What,3,0.034482758620689655,29,3.2778375,0,0,0.18950082284559064
A094,What,4,0.034482758620689655,29,6.307300000000001,0,0,0.18950082284559064
A094,When,1,0.0,26,0.04166666666666666,0,1,0.03162804943757168
A094,When,2,0.0,26,1.1987375,0,1,0.03162804943757168
A094,When,3,0.0,26,3.2778375,0,1,0.03162804943757168
A094,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A094,Where,1,0.06,50,0.04166666666666666,1,0,0.24956430006370459
A094,Where,2,0.02,50,1.1987375,1,0,0.1454258194533693
A094,Where,3,0.0,50,3.2778375,1,0,0.03162804943757168
A094,Where,4,0.02,50,6.307300000000001,1,0,0.1454258194533693
A095,What,1,0.034482758620689655,29,0.04166666666666666,0,0,0.18950082284559064
A095,What,2,0.06896551724137931,29,1.1987375,0,0,0.267695745166414
A095,What,3,0.10344827586206896,29,3.2778375,0,0,0.329092735817834
A095,What,4,0.034482758620689655,29,6.307300000000001,0,0,0.18950082284559064
A095,When,1,0.038461538461538464,26,0.04166666666666666,0,1,0.19997954661742062
A095,When,2,0.0,26,1.1987375,0,1,0.03162804943757168
A095,When,3,0.07692307692307693,26,3.2778375,0,1,0.28290573721145973
A095,When,4,0.11538461538461539,26,6.307300000000001,0,1,0.3481420348899342
A095,Where,1,0.06,50,0.04166666666666666,1,0,0.24956430006370459
A095,Where,2,0.04,50,1.1987375,1,0,0.20389438103477908
A095,Where,3,0.06,50,3.2778375,1,0,0.24956430006370459
A095,Where,4,0.1,50,6.307300000000001,1,0,0.323413536785469
A096,What,1,0.1724137931034483,29,0.04166666666666666,0,0,0.4295149039912036
A096,What,2,0.3103448275862069,29,1.1987375,0,0,0.5919530387588386
A096,What,3,0.41379310344827586,29,3.2778375,0,0,0.6997733686130603
A096,What,4,0.27586206896551724,29,6.307300000000001,0,0,0.5540984305915636
A096,When,1,0.2692307692307692,26,0.04166666666666666,0,1,0.5466604281567711
A096,When,2,0.38461538461538464,26,1.1987375,0,1,0.6699915648412373
A096,When,3,0.4230769230769231,26,3.2778375,0,1,0.7091802540492428
A096,When,4,0.3076923076923077,26,6.307300000000001,0,1,0.5890854491631276
A096,Where,1,0.4,50,0.04166666666666666,1,0,0.6857396118957759
A096,Where,2,0.3,50,1.1987375,1,0,0.5807303116068095
A096,Where,3,0.38,50,3.2778375,1,0,0.6652450834574046
A096,Where,4,0.34,50,6.307300000000001,1,0,0.6235885453355562
A097,What,1,0.0,29,0.04166666666666666,0,0,0.03162804943757168
A097,What,2,0.0,29,1.1987375,0,0,0.03162804943757168
A097,What,3,0.0,29,3.2778375,0,0,0.03162804943757168
A097,What,4,0.0,29,6.307300000000001,0,0,0.03162804943757168
A097,When,1,0.038461538461538464,26,0.04166666666666666,0,1,0.19997954661742062
A097,When,2,0.0,26,1.1987375,0,1,0.03162804943757168
A097,When,3,0.0,26,3.2778375,0,1,0.03162804943757168
A097,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A097,Where,1,0.08,50,0.04166666666666666,1,0,0.28859435195061733
A097,Where,2,0.0,50,1.1987375,1,0,0.03162804943757168
A097,Where,3,0.0,50,3.2778375,1,0,0.03162804943757168
A097,Where,4,0.0,50,6.307300000000001,1,0,0.03162804943757168
A098,What,1,0.06896551724137931,29,0.04166666666666666,0,0,0.267695745166414
A098,What,2,0.034482758620689655,29,1.1987375,0,0,0.18950082284559064
A098,What,3,0.034482758620689655,29,3.2778375,0,0,0.18950082284559064
A098,What,4,0.034482758620689655,29,6.307300000000001,0,0,0.18950082284559064
A098,When,1,0.0,26,0.04166666666666666,0,1,0.03162804943757168
A098,When,2,0.0,26,1.1987375,0,1,0.03162804943757168
A098,When,3,0.07692307692307693,26,3.2778375,0,1,0.28290573721145973
A098,When,4,0.11538461538461539,26,6.307300000000001,0,1,0.3481420348899342
A098,Where,1,0.12,50,0.04166666666666666,1,0,0.35527749346034315
A098,Where,2,0.12,50,1.1987375,1,0,0.35527749346034315
A098,Where,3,0.04,50,3.2778375,1,0,0.20389438103477908
A098,Where,4,0.18,50,6.307300000000001,1,0,0.4394490723289309
A099,What,1,0.06896551724137931,29,0.04166666666666666,0,0,0.267695745166414
A099,What,2,0.06896551724137931,29,1.1987375,0,0,0.267695745166414
A099,What,3,0.20689655172413793,29,3.2778375,0,0,0.4734469085719038
A099,What,4,0.0,29,6.307300000000001,0,0,0.03162804943757168
A099,When,1,0.19230769230769232,26,0.04166666666666666,0,1,0.45522866891804775
A099,When,2,0.07692307692307693,26,1.1987375,0,1,0.28290573721145973
A099,When,3,0.038461538461538464,26,3.2778375,0,1,0.19997954661742062
A099,When,4,0.038461538461538464,26,6.307300000000001,0,1,0.19997954661742062
A099,Where,1,0.14,50,0.04166666666666666,1,0,0.38493583409084897
A099,Where,2,0.18,50,1.1987375,1,0,0.4394490723289309
A099,Where,3,0.2,50,3.2778375,1,0,0.46489644061454977
A099,Where,4,0.16,50,6.307300000000001,1,0,0.41287898879075535
A100,What,1,0.3448275862068966,29,0.04166666666666666,0,0,0.6286718691751482
A100,What,2,0.0,29,1.1987375,0,0,0.03162804943757168
A100,What,3,0.10344827586206896,29,3.2778375,0,0,0.329092735817834
A100,What,4,0.06896551724137931,29,6.307300000000001,0,0,0.267695745166414
A100,When,1,0.6923076923076923,26,0.04166666666666666,0,1,0.983877546876588
A100,When,2,0.7307692307692307,26,1.1987375,0,1,1.0263903880195506
A100,When,3,0.5,26,3.2778375,0,1,0.7863981640641162
A100,When,4,0.07692307692307693,26,6.307300000000001,0,1,0.28290573721145973
A100,Where,1,0.46,50,0.04166666666666666,1,0,0.7463585087346902
A100,Where,2,0.46,50,1.1987375,1,0,0.7463585087346902
A100,Where,3,0.26,50,3.2778375,1,0,0.5362099999892563
A100,Where,4,0.06,50,6.307300000000001,1,0,0.24956430006370459
A101,What,1,0.06896551724137931,29,0.04166666666666666,0,0,0.267695745166414
A101,What,2,0.034482758620689655,29,1.1987375,0,0,0.18950082284559064
A101,What,3,0.0,29,3.2778375,0,0,0.03162804943757168
A101,What,4,0.034482758620689655,29,6.307300000000001,0,0,0.18950082284559064
A101,When,1,0.0,26,0.04166666666666666,0,1,0.03162804943757168
A101,When,2,0.0,26,1.1987375,0,1,0.03162804943757168
A101,When,3,0.0,26,3.2778375,0,1,0.03162804943757168
A101,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A101,Where,1,0.1,50,0.04166666666666666,1,0,0.323413536785469
A101,Where,2,0.02,50,1.1987375,1,0,0.1454258194533693
A101,Where,3,0.0,50,3.2778375,1,0,0.03162804943757168
A101,Where,4,0.02,50,6.307300000000001,1,0,0.1454258194533693
A102,What,1,0.10344827586206896,29,0.04166666666666666,0,0,0.329092735817834
A102,What,2,0.0,29,1.1987375,0,0,0.03162804943757168
A102,What,3,0.034482758620689655,29,3.2778375,0,0,0.18950082284559064
A102,What,4,0.10344827586206896,29,6.307300000000001,0,0,0.329092735817834
A102,When,1,0.038461538461538464,26,0.04166666666666666,0,1,0.19997954661742062
A102,When,2,0.0,26,1.1987375,0,1,0.03162804943757168
A102,When,3,0.0,26,3.2778375,0,1,0.03162804943757168
A102,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A102,Where,1,0.18,50,0.04166666666666666,1,0,0.4394490723289309
A102,Where,2,0.0,50,1.1987375,1,0,0.03162804943757168
A102,Where,3,0.06,50,3.2778375,1,0,0.24956430006370459
A102,Where,4,0.08,50,6.307300000000001,1,0,0.28859435195061733
A103,What,1,0.0,29,0.04166666666666666,0,0,0.03162804943757168
A103,What,2,0.0,29,1.1987375,0,0,0.03162804943757168
A103,What,3,0.0,29,3.2778375,0,0,0.03162804943757168
A103,What,4,0.0,29,6.307300000000001,0,0,0.03162804943757168
A103,When,1,0.0,26,0.04166666666666666,0,1,0.03162804943757168
A103,When,2,0.0,26,1.1987375,0,1,0.03162804943757168
A103,When,3,0.0,26,3.2778375,0,1,0.03162804943757168
A103,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A103,Where,1,0.0,50,0.04166666666666666,1,0,0.03162804943757168
A103,Where,2,0.0,50,1.1987375,1,0,0.03162804943757168
A103,Where,3,0.0,50,3.2778375,1,0,0.03162804943757168
A103,Where,4,0.0,50,6.307300000000001,1,0,0.03162804943757168
A104,What,1,0.06896551724137931,29,0.04166666666666666,0,0,0.267695745166414
A104,What,2,0.13793103448275862,29,1.1987375,0,0,0.38195417820268907
A104,What,3,0.0,29,3.2778375,0,0,0.03162804943757168
A104,What,4,0.10344827586206896,29,6.307300000000001,0,0,0.329092735817834
A104,When,1,0.23076923076923078,26,0.04166666666666666,0,1,0.5022788480074405
A104,When,2,0.0,26,1.1987375,0,1,0.03162804943757168
A104,When,3,0.038461538461538464,26,3.2778375,0,1,0.19997954661742062
A104,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A104,Where,1,0.12,50,0.04166666666666666,1,0,0.35527749346034315
A104,Where,2,0.2,50,1.1987375,1,0,0.46489644061454977
A104,Where,3,0.16,50,3.2778375,1,0,0.41287898879075535
A104,Where,4,0.06,50,6.307300000000001,1,0,0.24956430006370459
A105,What,1,0.1724137931034483,29,0.04166666666666666,0,0,0.4295149039912036
A105,What,2,0.2413793103448276,29,1.1987375,0,0,0.5147535300340429
A105,What,3,0.06896551724137931,29,3.2778375,0,0,0.267695745166414
A105,What,4,0.10344827586206896,29,6.307300000000001,0,0,0.329092735817834
A105,When,1,0.15384615384615385,26,0.04166666666666666,0,1,0.4044410432789647
A105,When,2,0.23076923076923078,26,1.1987375,0,1,0.5022788480074405
A105,When,3,0.07692307692307693,26,3.2778375,0,1,0.28290573721145973
A105,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A105,Where,1,0.26,50,0.04166666666666666,1,0,0.5362099999892563
A105,Where,2,0.16,50,1.1987375,1,0,0.41287898879075535
A105,Where,3,0.16,50,3.2778375,1,0,0.41287898879075535
A105,Where,4,0.08,50,6.307300000000001,1,0,0.28859435195061733
A106,What,1,0.0,29,0.04166666666666666,0,0,0.03162804943757168
A106,What,2,0.13793103448275862,29,1.1987375,0,0,0.38195417820268907
A106,What,3,0.034482758620689655,29,3.2778375,0,0,0.18950082284559064
A106,What,4,0.0,29,6.307300000000001,0,0,0.03162804943757168
A106,When,1,0.0,26,0.04166666666666666,0,1,0.03162804943757168
A106,When,2,0.038461538461538464,26,1.1987375,0,1,0.19997954661742062
A106,When,3,0.07692307692307693,26,3.2778375,0,1,0.28290573721145973
A106,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A106,Where,1,0.04,50,0.04166666666666666,1,0,0.20389438103477908
A106,Where,2,0.1,50,1.1987375,1,0,0.323413536785469
A106,Where,3,0.02,50,3.2778375,1,0,0.1454258194533693
A106,Where,4,0.0,50,6.307300000000001,1,0,0.03162804943757168
A107,What,1,0.0,29,0.04166666666666666,0,0,0.03162804943757168
A107,What,2,0.0,29,1.1987375,0,0,0.03162804943757168
A107,What,3,0.0,29,3.2778375,0,0,0.03162804943757168
A107,What,4,0.034482758620689655,29,6.307300000000001,0,0,0.18950082284559064
A107,When,1,0.0,26,0.04166666666666666,0,1,0.03162804943757168
A107,When,2,0.0,26,1.1987375,0,1,0.03162804943757168
A107,When,3,0.0,26,3.2778375,0,1,0.03162804943757168
A107,When,4,0.038461538461538464,26,6.307300000000001,0,1,0.19997954661742062
A107,Where,1,0.04,50,0.04166666666666666,1,0,0.20389438103477908
A107,Where,2,0.0,50,1.1987375,1,0,0.03162804943757168
A107,Where,3,0.0,50,3.2778375,1,0,0.03162804943757168
A107,Where,4,0.0,50,6.307300000000001,1,0,0.03162804943757168
A108,What,1,0.10344827586206896,29,0.04166666666666666,0,0,0.329092735817834
