UID,TEST,Domain,TSVR_hours,theta_accuracy,theta_confidence,theta_accuracy_z,theta_confidence_z,latent_calibration
A037,T2,Where,23.7,1.2943444,-0.50463635,1.4738410431467766,0.4465409019409886,-0.37372140970745077
A037,T3,Where,72.08,0.3974338,-0.9093372,0.4148414553554652,-0.234837242148895,-0.3443771206929612
A037,T4,Where,143.66,-0.20977189,-0.9963444,-0.30209797585935,-0.3813276793655635,-0.12016927584234141
A038,T1,Where,1.0,1.1532568,-0.25288638,1.307256201533281,0.8704019522285873,-0.024396193344300432
A038,T2,Where,71.85,-0.34703606,-0.5504119,-0.4641684201695372,0.36947049474097,0.43936535847738045
A038,T3,Where,72.86,0.9468073,-0.22833556,1.0634973080608183,0.9117371561637526,0.11099589980328228
A038,T4,Where,152.89,0.0417404,-0.36377794,-0.0051325799386767,0.683698402315035,0.4388987780774961
A039,T1,Where,1.0,2.261533,0.069364,2.615819216575048,1.4129616376274683,-0.2549955820463006
A039,T2,Where,28.65,1.4364381,0.047065586,1.6416138063717205,1.3754187168565637,0.15450808903872992
A039,T3,Where,98.84,0.62716204,-0.29448196,0.6860860046606283,0.800369188267893,0.2067896043138283
A039,T4,Where,246.24,0.81087965,-0.5829361,0.9030049186081331,0.3147108394696549,-0.2050660431774775
A040,T1,Where,1.0,-0.43747115,-0.4017266,-0.5709468694730353,0.6198058072747775,0.6494168771383005
A040,T2,Where,26.26,0.06511351,-0.48326045,0.0224645003672099,0.4825306239053752,0.2960269834823544
A040,T3,Where,71.28,-1.7008954,-0.91053617,-2.062696169743928,-0.2368558985303172,0.7577118521990603
A040,T4,Where,143.53,-1.4403187,-0.80098236,-1.7550282506804002,-0.052404663165292,0.7404186321664057
A041,T1,Where,1.0,1.3058646,-0.053022992,1.4874431647531814,1.2069037025633254,0.11378401413678652
A041,T2,Where,31.78,-1.2771462,-0.57343215,-1.5623673430727996,0.330712248442537,0.9033020517520911
A041,T3,Where,75.74,0.3539766,-0.5869637,0.3635307038864062,0.3079297353204137,0.03079316075442523
A041,T4,Where,141.84,0.21180752,-0.25168344,0.1956689380463437,0.8724272927354122,0.4719764068322764
A042,T1,Where,1.0,-0.90481186,-0.9887161,-1.1227450300122226,-0.3684842250052357,0.25365202735542236
A042,T2,Where,28.93,-1.2185562,-1.3712572,-1.4931890037280613,-1.0125529111868996,0.0005584581518914833
A042,T3,Where,72.17,-0.22750992,-1.0677525,-0.3230416088794414,-0.5015545547254371,-0.18888292146614313
A042,T4,Where,146.02,-1.1107395,-1.3189137,-1.365887753350354,-0.9244243172262768,0.001069047681752755
A043,T1,Where,1.0,1.1258926,0.0764133,1.2749467645389594,1.424830253547432,0.3498811845740307
A043,T2,Where,25.62,0.6062357,0.14288305,0.66137787273089,1.536742632513571,0.6957850683552842
A043,T3,Where,64.94,0.5975626,-0.35368058,0.6511373768276497,0.700698911251469,0.15765684770855803
A043,T4,Where,149.33,-0.3230173,-0.5119028,-0.4358090084965584,0.4343066795144186,0.46882134746869286
A044,T1,Where,1.0,-0.071484536,-1.0788252,-0.1388194385304891,-0.5201972034277168,-0.2830295743185049
A044,T2,Where,47.66,-0.3498922,-1.0115542,-0.4675407195744882,-0.4069357928547699,-0.06311010814148826
A044,T3,Where,91.63,-1.3810043,-1.5923297,-1.6849945983296657,-1.3847635694034832,-0.15562646656438262
A044,T4,Where,155.27,-1.775171,-2.1946876,-2.150394798551473,-2.3989287434570583,-0.6066655777349543
A045,T1,Where,1.0,-0.8901351,-0.78722435,-1.1054158973315384,-0.0292408686732121,0.4661424247455676
A045,T2,Where,24.66,-1.1997546,-0.91305506,-1.470989593162708,-0.2410968498240112,0.4914357899585696
A045,T3,Where,72.23,-1.20582,-0.6200845,-1.4781511275450527,0.2521656092140014,0.8148095694214236
A045,T4,Where,151.52,-1.0786914,-1.1087615,-1.3280479455818934,-0.5705997181121262,0.21388969542439684
A046,T1,Where,1.0,-0.7594207,-0.8697148,-0.9510788923743124,-0.1681266400427048,0.307253792142287
A046,T2,Where,24.32,-1.4042654,-0.91280913,-1.7124594262752515,-0.2406827876173812,0.5992458767562059
A046,T3,Where,73.05,-1.4292107,-1.6639705,-1.7419128215382027,-1.505382232164173,-0.2085727381323541
A046,T4,Where,147.94,-0.8373177,-1.2999191,-1.0430533777803048,-0.8924438919424417,-0.12194989138106771
A047,T1,Where,1.0,-0.77400184,-0.74380946,-0.9682951246827805,0.0438549925637149,0.4525217994542463
A047,T2,Where,23.46,-0.5633802,-1.0145134,-0.7196101053063453,-0.4119180759510145,0.04591775752102689
A047,T3,Where,76.85,-0.9876903,-1.471186,-1.220601197390317,-1.1807989138457258,-0.2300526833629304
A047,T4,Where,144.22,-1.5214664,-2.3868499,-1.8508409000684365,-2.7224644892753425,-0.950087352209295
A048,T1,Where,1.0,1.2967834,-0.24701324,1.476720817334553,0.8802903160241662,-0.09345048035780668
A048,T2,Where,23.91,0.15703231,-0.44145307,0.130994794590817,0.5529199867981404,0.29338262006267124
A048,T3,Where,81.15,-0.019427864,-0.50626874,-0.0773551251532277,0.4437925141660904,0.31533727151015667
A048,T4,Where,146.3,-0.12420391,-0.6491903,-0.2010662168990533,0.2031613731560556,0.2142359967661093
A049,T1,Where,1.0,2.1550138,-0.06294507,2.4900499493907158,1.190198308707209,-0.34358195131567293
A049,T2,Where,27.12,-0.65311587,-0.69370794,-0.8255627359700672,0.1282088571866387,0.4437097222159916
A049,T3,Where,111.38,0.5108627,-0.38595775,0.5487691381631183,0.6463551702114547,0.1679723321172015
A049,T4,Where,168.86,0.17281532,-0.5832282,0.1496300979132508,0.3142190427366145,0.13013869417105506
A050,T1,Where,1.0,-0.27281812,-0.36178616,-0.3765378716324586,0.6870518802230635,0.6064851065989405
A050,T2,Where,24.73,-0.5890776,-0.4725317,-0.7499515194978026,0.5005941781662678,0.6517564995593954
A050,T3,Where,93.39,-0.81224996,-0.75545967,-1.013455415255545,0.0242400140726704,0.45990205737874146
A050,T4,Where,148.69,-1.0636857,-1.2916528,-1.3103304271196072,-0.8785262632730424,0.006119104465132086
A051,T1,Where,1.0,1.7481024,-0.26239568,2.0096018368724944,0.8543915356811697,-0.3475863501521155
A051,T2,Where,17.16,-0.11357858,-0.33902845,-0.188520685504791,0.7253680987423372,0.5476211844500264
A051,T3,Where,65.63,-0.5669623,-0.7808797,-0.7238395596392825,-0.0185586429207831,0.30313709906291564
A051,T4,Where,146.99,-0.5802509,-0.8386645,-0.7395296651217281,-0.1158485294643996,0.24697249076082
A052,T1,Where,1.0,0.27368045,-0.56775326,0.2687234959537212,0.3402735615178384,0.09401149872249989
A052,T2,Where,31.76,0.0042204764,-0.51569283,-0.0494330750229821,0.4279255621843092,0.292602387158437
A052,T3,Where,80.98,-0.083795846,-0.72437257,-0.1533556389223353,0.0765800832945084,0.11082167527326547
A052,T4,Where,153.27,-0.75080687,-0.96979094,-0.9409083776994892,-0.3366207129878922,0.19335212379369995
A053,T1,Where,1.0,1.3134335,-0.32716423,1.4963799104890814,0.7453433970513822,-0.18980201637332378
A053,T2,Where,32.71,0.9613449,-1.31081,1.0806621318542655,-0.9107804514764,-1.079673082249702
A053,T3,Where,78.28,-0.3428614,-1.3124368,-0.4592393188531196,-0.9135194275986526,-0.39563852160329077
A053,T4,Where,148.9,-0.13025364,-1.5747085,-0.2082092494111551,-1.355095481104097,-0.7940714554783175
A054,T1,Where,1.0,0.44365084,0.04480597,0.4694108029681866,1.371614294512415,0.6740924029447668
A054,T2,Where,16.9,1.1336492,-0.3352206,1.2841051312732383,0.7317792188721137,-0.10406776852887861
A054,T3,Where,72.83,1.302544,-0.33057252,1.4835224684973674,0.7396049996283965,-0.18780069235425673
A054,T4,Where,136.83,1.423274,-0.14014612,1.626070700432685,1.0602180821502587,-0.043171232147093175
A055,T1,Where,1.0,0.2548027,-0.26737776,0.2464341736194468,0.8460034128884765,0.4322153867557118
A055,T2,Where,23.24,1.0685252,-0.8997421,1.2072119725177042,-0.2186823676771541,-0.6867818845252134
A055,T3,Where,74.48,-0.15719408,-0.8300395,-0.2400183448270378,-0.1013269723864363,0.03393566041797093
A055,T4,Where,149.21,-0.6868054,-1.2196255,-0.8653406116946746,-0.7572568663893806,-0.11334428122029888
A056,T1,Where,1.0,0.53407556,-0.7111716,0.5761770082133301,0.0988060124932887,-0.1996567189394344
A056,T2,Where,33.61,0.36599728,-1.0561782,0.3777237518501288,-0.4820673827732664,-0.4883272501331905
A056,T3,Where,71.46,-0.27181906,-0.7928314,-0.3753582622843488,-0.0386812277009215,0.13487514262608388
A056,T4,Where,147.84,-1.0553216,-0.98227644,-1.300454773456639,-0.3576420348310123,0.3398348988984298
A057,T1,Where,1.0,0.5566227,-0.52722853,0.6027988498616204,0.4085033794614964,-0.010483694015536726
A057,T2,Where,24.78,-0.7836676,-0.85633445,-0.9797076733310958,-0.1455986961298785,0.33462718016571236
A057,T3,Where,73.83,-0.71654075,-1.1658437,-0.9004497110774116,-0.6667066659887306,-0.0389305090649576
A057,T4,Where,145.06,-0.99096304,-1.4252695,-1.2244653844240614,-1.103491194939024,-0.17815008522990194
A058,T1,Where,1.0,1.0633141,-0.2113685,1.2010591265685768,0.9403038959011704,0.06827430665009648
A058,T2,Where,22.96,-0.7664266,-0.6888368,-0.9593508931869988,0.1364101948729865,0.508617401851871
A058,T3,Where,66.28,0.050771274,-0.8918688,0.0055303466042755,-0.2054264169128727,-0.14299478105345018
A058,T4,Where,143.48,-1.0194858,-1.1060226,-1.2581427554827491,-0.5659883450476817,0.1857499446237601
A059,T1,Where,1.0,0.8121099,-0.55872375,0.9044574984336812,0.3554761754136112,-0.17925155441909427
A059,T2,Where,30.4,1.1245613,-0.543509,1.273374873035808,0.3810926230138363,-0.32692503323564015
A059,T3,Where,79.78,1.553987,-0.7414035,1.7804060523829972,0.0479058082700682,-0.7690138123845439
A059,T4,Where,151.93,0.44093394,-0.7605379,0.4662029069080105,0.0156900074871603,-0.20463040045929154
A060,T1,Where,1.0,-0.18527703,-0.7345365,-0.2731764237637389,0.0594674931923143,0.153077165169892
A060,T2,Where,24.87,1.1582936,-0.52909,1.3132032481216334,0.4053692991306076,-0.3289046822831665
A060,T3,Where,94.68,-0.6168478,-0.24922341,-0.7827403284971413,0.8765691438726297,0.9104105444335934
A060,T4,Where,143.91,0.17548531,-0.16883858,0.1527826064346207,1.0119097696172528,0.5816165563226043
A061,T1,Where,1.0,2.4665449,0.28313136,2.857880708090829,1.7728729326588328,-0.12917639494986521
A061,T2,Where,35.16,0.91655695,0.017001087,1.0277801382776284,1.3248003587987236,0.39502867275043285
A061,T3,Where,82.55,0.4243972,-0.24850823,0.446677660084735,0.8777732629672406,0.36365699466205215
A061,T4,Where,146.56,-0.2831631,-0.35313225,-0.3887523883922219,0.7016221118766933,0.6213827426028581
A062,T1,Where,1.0,1.5600666,-0.430132,1.7875843529783255,0.5719808058345018,-0.43202554364660867
A062,T2,Where,44.69,0.1418573,-0.64850175,0.1130773685566849,0.2043206564170448,0.07508111794590366
A062,T3,Where,92.72,-0.45045272,-0.8085027,-0.5862744587320808,-0.0650663497224735,0.21168205690191927
A062,T4,Where,149.18,-0.56087077,-1.3478737,-0.7166471730636099,-0.9731830758324008,-0.3197276306711621
A063,T1,Where,1.0,0.9488983,-1.3478978,1.06596619195858,-0.9732236520092792,-1.1136609292744066
A063,T2,Where,21.98,0.7603441,-2.0114355,0.8433366232185957,-2.090394734204116,-1.7396834101758853
A063,T3,Where,69.99,0.14207737,-2.317177,0.1133372094363504,-2.6051590986507365,-1.7487114704914257
A063,T4,Where,141.09,-0.39704204,-1.8540944,-0.5232114420795253,-1.8254860079015611,-0.959119461093023
A064,T1,Where,1.0,0.6850892,-0.21037821,0.7544817160748108,0.9419712063659512,0.2682448683696813
A064,T2,Where,37.65,0.5197236,-0.7588211,0.5592313731366597,0.0185805129006614,-0.2441854048563124
A064,T3,Where,82.99,0.03945113,-1.0215553,-0.0078355650370165,-0.4237742327959198,-0.27877507402463975
A064,T4,Where,156.21,-0.45727742,-0.7785181,-0.5943325132213458,-0.0145825143184274,0.24804064254781077
A065,T1,Where,1.0,-2.1264358,-0.64995366,-2.565139900689409,0.2018761353808632,1.266268597548015
A065,T2,Where,32.31,-0.8308915,-1.3680072,-1.0354658399018757,-1.007081020114044,-0.19974182407612995
A065,T3,Where,106.41,-2.107138,-1.9698241,-2.5423546172450178,-2.020335334761337,-0.1863510023230135
A065,T4,Where,187.43,-2.2702193,-2.057982,-2.734907843259373,-2.168763158149555,-0.19694205348906957
A066,T1,Where,1.0,0.4814991,-0.5925036,0.5140989711519703,0.2986024339805634,-0.04231861054069452
A066,T2,Where,23.35,-0.52560335,-0.80298775,-0.6750062522823603,-0.0557810556694748,0.2572269898787236
A066,T3,Where,73.79,-0.813506,-0.7284924,-1.014938445829885,0.0696436952949135,0.4900347751559517
A066,T4,Where,164.93,-1.2912297,-1.3858626,-1.578996002266546,-1.0371434213024342,0.022811491020576002
A067,T1,Where,1.0,0.5986335,-0.7475646,0.6524018090448246,0.0375326180888461,-0.27337780362832137
A067,T2,Where,29.91,-1.3370378,-1.2339615,-1.6330825065597314,-0.7813937988264449,0.21291057042543515
A067,T3,Where,73.19,-1.4671184,-1.2788206,-1.7866711716726718,-0.856921216926858,0.23228699603362635
A067,T4,Where,144.19,-1.208704,-1.7866027,-1.4815563217875896,-1.7118530138332984,-0.45854882602600966
A068,T1,Where,1.0,1.186578,-0.06365305,1.3465991829460455,1.1890063119558982,0.16489299565068194
A068,T2,Where,30.49,0.117177755,-0.010693989,0.083937755331156,1.2781713006059665,0.7851118746561122
A068,T3,Where,82.98,0.610876,-0.3387619,0.6668567641468549,0.7258168779932509,0.1669605029643687
A068,T4,Where,155.59,-0.36081517,-0.6417966,-0.4804376802386356,0.2156098411638627,0.3467377212820284
A069,T1,Where,1.0,-0.96561235,-0.6827684,-1.1945333373948197,0.1466273098842227,0.6199906426700228
A069,T2,Where,24.96,-1.4912251,-1.4523125,-1.815134415794225,-1.1490223796415586,0.05535602944299689
A069,T3,Where,79.75,-0.81586957,-2.1103454,-1.017729158366581,-2.2569252569201312,-1.0189343260557435
A069,T4,Where,140.22,-1.6760168,-1.4253707,-2.03332152845323,-1.103661581208739,0.181972517497907
A070,T1,Where,1.0,0.66849816,-0.56214064,0.7348923561976624,0.3497232985250174,-0.1074680881592611
A070,T2,Where,24.25,0.25979045,-0.66862917,0.2523233059298533,0.1704329487808547,-0.008930666574971158
A070,T3,Where,81.92,-0.5671378,-1.2401359,-0.7240467758631262,-0.791789381669596,-0.1986866750468217
A070,T4,Where,149.2,-1.2078129,-1.4741727,-1.480504182886922,-1.1858274975587404,-0.11756609017434394
A071,T1,Where,1.0,1.1825029,-0.20272009,1.3417876340355877,0.954864867431446,0.015051031586814534
A071,T2,Where,30.92,0.37755665,-0.8167532,0.3913721222285448,-0.0789573765829645,-0.23274075118315568
A071,T3,Where,79.96,-0.6371901,-0.9436975,-0.8067588731711892,-0.2926882633275549,0.1621243636739977
A071,T4,Where,153.27,0.19446951,-0.9248061,0.1751976163303091,-0.2608815916310175,-0.25455482617037517
A072,T1,Where,1.0,0.9963321,-0.06567177,1.121972191494515,1.1856074762800226,0.26272692189370705
A072,T2,Where,33.76,0.3808361,-0.19989994,0.3952442318882836,0.959613037772712,0.4396869184066734
A072,T3,Where,83.54,-0.72129774,-0.6804046,-0.9060663806196464,0.15060714253592,0.4941020022583254
A072,T4,Where,154.89,-0.058391795,-0.8203476,-0.1233605875345722,-0.0850091197436638,-0.007427015904559513
A073,T1,Where,1.0,0.8587265,-0.9430426,0.9594986142196162,-0.2915856351849046,-0.6237825887763808
A073,T2,Where,66.66,-0.20244986,-0.90134287,-0.2934527142783233,-0.2213775181610604,-0.020193411155719182
A073,T3,Where,66.9,0.21029665,-0.81500846,0.1938850247921061,-0.0760198297428249,-0.14288083859897804
A073,T4,Where,140.12,0.9916159,-1.2174141,1.116403683489435,-0.7535336233375305,-0.9935196312362645
A074,T1,Where,1.0,1.0983253,-0.31399783,1.242397523470207,0.7675111221657354,-0.06229868277405576
A074,T2,Where,29.33,0.24436297,-0.6636127,0.2341077837131924,0.1788789725993926,0.004664266615290888
A074,T3,Where,73.02,-0.60411704,-0.84206283,-0.7677088754267125,-0.1215701576458205,0.2558084222163596
A074,T4,Where,147.21,-0.96847135,-0.7249949,-1.1979090136567518,0.0755322919187021,0.5753451597793318
A075,T1,Where,1.0,0.7470089,-0.59508604,0.8275914962203033,0.2942544861706602,-0.18475836134573118
A075,T2,Where,28.68,0.6729385,-0.4867723,0.7401351509975603,0.4766178667779265,-0.02743379438836996
A075,T3,Where,71.37,-1.4312079,-1.6831306,-1.744270953972736,-1.537641302978026,-0.2284623802551946
A075,T4,Where,244.53,-0.60777307,-0.78669363,-0.7720256203318934,-0.0283473172793088,0.318243324177058
A076,T1,Where,1.0,-0.44263244,-0.7429717,-0.5770409037976062,0.0452654945530059,0.2791878997420071
A076,T2,Where,27.3,-0.7997155,-1.1343815,-0.9986557373688228,-0.6137350563541456,0.03919134500763177
A076,T3,Where,74.88,-0.8135321,-1.0241452,-1.0149692626016358,-0.4281347407004088,0.16693279971311653
A076,T4,Where,149.28,-2.3054538,-1.6557899,-2.7765098947637625,-1.491608893053218,0.2611372208217705
A077,T1,Where,1.0,1.0192841,-0.16781874,1.149072059127907,1.013626832199327,0.13902238795941568
A077,T2,Where,53.88,-0.15604849,-0.8854789,-0.2386657246910087,-0.1946680056001216,-0.027255855967594833
A077,T3,Where,78.36,0.16106999,-0.8848828,0.1357621609879063,-0.1936643765944203,-0.193360065150729
A077,T4,Where,149.75,0.6083534,-0.53065467,0.6638782818319372,0.4027349287290798,-0.04143049847714533
A078,T1,Where,1.0,0.07454012,-0.9550609,0.0335946800130625,-0.3118203516405668,-0.2245555008396027
A078,T2,Where,26.17,0.16946432,-0.99789536,0.1456735077930218,-0.3839389668050577,-0.3212843815946441
A078,T3,Where,72.3,-1.0444946,-1.1255918,-1.287671126416436,-0.5989362006731982,0.17751377364445692
A078,T4,Where,140.08,-1.1616063,-1.4358822,-1.4259471619829014,-1.121359360597146,-0.100016407356596
A079,T1,Where,1.0,0.53766596,-0.5103471,0.5804162625158279,0.4369259474965852,0.0179341731654587
A079,T2,Where,26.11,-0.3025957,-0.40154326,-0.4116968327880329,0.6201144892776382,0.5786934481284526
A079,T3,Where,74.0,-0.8762622,-0.8309282,-1.089035897606404,-0.1028232399545738,0.4110839492213566
A079,T4,Where,194.42,-0.9346913,-0.89567983,-1.158024259227972,-0.2118428910776065,0.3710423481565669
A080,T1,Where,1.0,0.38280243,-0.27479762,0.3975659155203666,0.8335109003666797,0.35679807802931884
A080,T2,Where,29.03,0.5524726,-0.36208493,0.5978987470093486,0.6865488534858828,0.17218224986183267
A080,T3,Where,72.87,0.37515318,-0.54912174,0.3885342989948035,0.3716426839676023,0.061014590504051974
A080,T4,Where,145.77,-0.64538527,-0.8352316,-0.816435067935617,-0.1100686971985513,0.2849749576954663
A081,T1,Where,1.0,0.50441945,-0.5029323,0.541161469021917,0.4494099407048962,0.04352029155680656
A081,T2,Where,31.39,-0.18483032,-0.8535191,-0.2726489846791052,-0.1408586073508126,0.022807486638123653
A081,T3,Where,80.13,1.1800628,-0.7832085,1.3389065610566646,-0.0224795475147728,-0.6180752619371572
A081,T4,Where,154.53,0.33096862,-0.5388373,0.3363647395908446,0.3889581717907779,0.09548864355832906
A082,T1,Where,1.0,0.35655326,-0.48643523,0.3665730158825832,0.4771853776468273,0.13930469427085226
A082,T2,Where,27.97,1.3607811,-0.4182891,1.5522841320278926,0.5919202085381089,-0.31428896195909467
A082,T3,Where,75.71,0.3973795,-0.62079847,0.4147773423015922,0.2509635273465286,-0.029007756201090307
A082,T4,Where,170.25,-0.14018959,-0.9672931,-0.2199408165866518,-0.3324152027117625,-0.12500904609229213
A083,T1,Where,1.0,2.0168736,-0.09583326,2.3269451596185693,1.134825818472322,-0.3068845361555913
A083,T2,Where,25.15,1.00285,-0.41169494,1.1296680013258018,0.6030225239956419,-0.1188654183283564
A083,T3,Where,74.3,0.36194983,-0.4612502,0.3729448498262193,0.5195883748242437,0.16399136904207182
A083,T4,Where,144.91,0.24137302,-0.7098516,0.2305774922688537,0.1010284420982639,-0.04429746458068617
A084,T1,Where,1.0,0.5691112,-1.2836237,0.6175442618927992,-0.865007998469022,-0.8437067086206966
A084,T2,Where,27.25,-0.18040624,-1.2449703,-0.2674253883737925,-0.7999288617319388,-0.40733162078713236
A084,T3,Where,91.97,0.03166853,-1.1464479,-0.017024630471124,-0.6340507567976863,-0.4111763718533314
A084,T4,Where,162.51,-0.0047476077,-1.4459121,-0.0600218643239201,-1.1382462899114951,-0.7193082062554313
A085,T1,Where,1.0,0.2899799,-0.4113594,0.2879685699122908,0.6035874588665915,0.25636162107620647
A085,T2,Where,24.51,1.4209598,-0.079419106,1.6233382800040863,1.1624616531618848,0.02441356915899795
A085,T3,Where,71.4,0.025584096,-0.29603952,-0.0242086386631818,0.797746788680374,0.5214250916234199
A085,T4,Where,170.65,-0.3731264,-0.50886494,-0.4949737861729439,0.4394213992112141,0.49849109210370907
A086,T1,Where,1.0,0.97849166,-0.22390528,1.1009076410186756,0.9191962360352146,0.09917659062741035
A086,T2,Where,23.47,-0.18614894,-0.34955737,-0.2742059046624941,0.7076409900177797,0.574275121747113
A086,T3,Where,145.29,-0.9601963,-0.8755129,-1.1881385030406968,-0.1778886620825586,0.40649428260316817
A086,T4,Where,169.55,-1.1614163,-1.047874,-1.425722825330307,-0.4680859434356638,0.32393358479408835
A087,T1,Where,1.0,1.2821014,-0.14499468,1.459385497685134,1.0520547614794264,0.02576496416299845
A087,T2,Where,31.07,1.1883459,-0.29225552,1.3486865764624747,0.8041177535479697,-0.0858737789118621
A087,T3,Where,72.8,-0.2785365,-0.54559875,-0.3832896728296282,0.37757419705399,0.40860533529755105
A087,T4,Where,144.2,0.2586514,-0.36088088,0.2509784076975505,0.6885760628539666,0.3280030273163511
A088,T1,Where,1.0,2.1475084,-0.35632056,2.481188179325551,0.6962540857146944,-0.6602621150424579
A088,T2,Where,24.25,2.4879174,-0.13363272,2.883115629709628,1.0711844253237783,-0.5958919404370528
A088,T3,Where,74.91,0.62272197,-0.53788346,0.6808435286549209,0.3905641128926033,-0.056886427670361034
A088,T4,Where,149.93,1.1072929,-0.45594898,1.2529857411849683,0.5285138204837034,-0.2221511186903803
A089,T1,Where,1.0,1.5649729,-0.26589176,1.7933773157079222,0.8485053298528652,-0.2551091493125722
A089,T2,Where,32.14,1.0718217,-0.35867476,1.2111042134402157,0.6922904161873968,-0.09718878076317633
A089,T3,Where,79.34,0.5249375,-0.75181556,0.5653875250996147,0.0303754519119025,-0.23927083876652258
A089,T4,Where,146.96,0.3508756,-0.78483397,0.3598692935722223,-0.0252162843708327,-0.18382643514407904
A090,T1,Where,1.0,0.099213794,-1.4756273,0.0627273612360263,-1.1882765476370716,-0.8064513737067265
A090,T2,Where,23.54,-0.24209194,-1.2440255,-0.3402588802208267,-0.7983381409055896,-0.3738618424905109
A090,T3,Where,95.42,-1.0358795,-2.1642137,-1.2774991122281982,-2.347621093806259,-0.9621149221700174
A090,T4,Where,144.07,-1.1617507,-2.0109892,-1.426117657838873,-2.089643317285403,-0.7284686030396285
A091,T1,Where,1.0,0.7014804,-0.57862794,0.7738351210221992,0.3219643109294808,-0.14283047673515697
A091,T2,Where,22.2,-0.13521343,-0.6094017,-0.2140653688120535,0.2701517993534177,0.2635098398489361
A091,T3,Where,73.64,-0.8887421,-0.8494066,-1.103771155452255,-0.1339345605701606,0.39745162189256544
A091,T4,Where,142.61,-0.9598613,-0.41715935,-1.1877429621005964,0.5938223220579733,0.9072476878997475
A092,T1,Where,1.0,-0.13686992,-0.5499598,-0.2160212183997163,0.3702316768806739,0.32934429959045036
A092,T2,Where,22.83,-0.70090806,-0.3638656,-0.8819918934687566,0.6835508127853591,0.8293221567536732
A092,T3,Where,71.31,-0.4578089,-0.6071679,-0.5949600418746134,0.2739127563622009,0.43558687235147453
A092,T4,Where,146.16,-1.1760907,-0.90732133,-1.443049171513622,-0.2314432049005759,0.48525853874981584
A093,T1,Where,1.0,0.44534478,-0.29207903,0.471410870490795,0.8044149024881075,0.30502373146844286
A093,T2,Where,22.09,0.28671375,-1.7473596,0.2841121638182335,-1.64578102350678,-1.2020208396542837
A093,T3,Where,70.22,0.56649524,-2.0665236,0.6144555476311118,-2.183144298084295,-1.6979538225140707
A093,T4,Where,140.95,0.5191052,-2.109843,0.5585012163684265,-2.256079386743208,-1.7203772270226496
A094,T1,Where,1.0,-0.71144027,-1.0246629,-0.8944274762888632,-0.429006370856845,0.11268236749677008
A094,T2,Where,22.98,-0.15374868,-1.0448214,-0.235950294812046,-0.4629464066082794,-0.20260887258824334
A094,T3,Where,76.21,-1.4280683,-1.297069,-1.740563967896499,-0.8876452960203658,0.19180915693579892
A094,T4,Where,149.99,-1.1847831,-0.9864897,-1.4533124552978889,-0.3647357270715108,0.403307165273096
A095,T1,Where,1.0,1.4802225,-0.24886794,1.6933108891709312,0.8771676340632968,-0.1919382920423207
A095,T2,Where,29.71,-0.3401414,-0.7041991,-0.4560277625633485,0.1105453234180539,0.26766748191743434
A095,T3,Where,78.76,-0.40075338,-0.6586784,-0.5275934925649955,0.187186650175021,0.34928916002861166
A095,T4,Where,148.79,-0.9582339,-1.0800077,-1.1858214596351648,-0.5221881299488402,0.18197223881094954
A096,T1,Where,1.0,-0.4121188,-0.21997853,-0.5410128624498817,0.925807543195318,0.834715900462168
A096,T2,Where,24.49,-0.88762873,-0.8806961,-1.102456578089629,-0.186615402331428,0.36267020892612556
A096,T3,Where,71.19,-2.1615133,-0.8012751,-2.6065565792756025,-0.052897537439959,1.1193364414295737
A096,T4,Where,143.66,-1.2287564,-0.45656487,-1.5052325759585474,0.5274768718705154,1.0055794066371293
A097,T1,Where,1.0,0.14475676,-0.858112,0.1165008167184275,-0.1485914838149723,-0.15552429483642619
A097,T2,Where,24.37,-0.57904583,-2.0705633,-0.7381068158062448,-2.1899457745049147,-1.0999898684419633
A097,T3,Where,70.83,0.8254244,-1.7153888,0.9201781845440332,-1.5919531050107627,-1.450359476827197
A097,T4,Where,144.85,0.19003011,-2.2418253,0.169955931406482,-2.47829254648012,-1.6915762107910177
A098,T1,Where,1.0,0.8269297,-0.352764,0.9219555211921922,0.7022421192267176,0.03804665403006258
A098,T2,Where,25.77,0.446704,-0.61451584,0.4730157276746857,0.2615413325806995,-0.04807866035988401
A098,T3,Where,78.84,1.1578248,-0.14431314,1.3126497269493376,1.053202242292286,0.09186024160083572
A098,T4,Where,146.29,-0.6112854,-0.5530048,-0.7761726958845594,0.3651049358601061,0.575486228372277
A099,T1,Where,1.0,1.0796213,-0.34824362,1.220313351101134,0.7098528967553072,-0.08989009563383427
A099,T2,Where,28.75,1.3544149,-0.41765174,1.5447674373029143,0.5929933053055537,-0.31024475346888636
A099,T3,Where,78.57,-0.12090313,-0.23385498,-0.1971689224982626,0.9024443361559554,0.6664157052792695
A099,T4,Where,143.51,1.0466882,0.05186575,1.1814286068192734,1.3835005551765154,0.36470280251250264
A100,T1,Where,1.0,-0.19057651,-0.9276766,-0.2794336216778992,-0.2657145341924428,-0.05521681658033076
A100,T2,Where,31.14,0.9044729,-1.2011194,1.0135122681366695,-0.7260989084252651,-0.9298874805920935
A100,T3,Where,75.34,0.22922672,-1.00375,0.2162361223561895,-0.3937961829129912,-0.35910870933583044
A100,T4,Where,146.8,0.06803087,-2.254093,0.0259090834030653,-2.4989471674384194,-1.6408305576733373
A101,T1,Where,1.0,-0.9462252,-1.1271902,-1.1716425566877475,-0.6016273608857682,0.12409226814930902
