UID,TEST,theta_accuracy,Domain,theta_confidence,TSVR_hours,theta_accuracy_z,theta_confidence_z,calibration,abs_calibration
A091,T4,-0.22201028,What,-0.6915264,142.61,-0.3165480782053691,0.1318818261869704,0.44842990439233954,0.44842990439233954
A092,T1,-0.45725018,What,-0.39631176,1.0,-0.5943003504296792,0.6289225502461443,1.2232229006758235,1.2232229006758235
A092,T2,-0.707106,What,-0.874028,22.83,-0.8893099203770742,-0.17538859714284064,0.7139213232342336,0.7139213232342336
A092,T3,-0.27878723,What,-1.0167565,71.31,-0.38358571456070695,-0.41569469098656,-0.03210897642585303,0.03210897642585303
A092,T4,-1.5835248,What,-1.5746155,146.16,-1.9241144459703223,-1.3549389008364734,0.5691755451338489,0.5691755451338489
A093,T1,0.40196308,What,-0.31084672,1.0,0.42018926332316164,0.7728165162206849,0.3526272528975233,0.3526272528975233
A093,T2,0.31625798,What,-1.5315979,22.09,0.3189956041428452,-1.2825119404008802,-1.6015075445437255,1.6015075445437255
A093,T3,0.895297,What,-2.2868278,70.22,1.002678106607511,-2.5540614012512557,-3.556739507858767,3.556739507858767
A093,T4,0.58903307,What,-2.3151166,140.95,0.6410663967834249,-2.601690088076425,-3.24275648485985,3.24275648485985
A094,T1,-0.4338472,What,-0.8733607,1.0,-0.5666680020405662,-0.17426509163117393,0.3924029104093923,0.3924029104093923
A094,T2,-0.10413395,What,-0.84126997,22.98,-0.17736922929851864,-0.12023525193627453,0.05713397736224411,0.05713397736224411
A094,T3,-1.5876961,What,-1.1084818,76.21,-1.9290395800701468,-0.5701287987481024,1.3589107813220442,1.3589107813220442
A094,T4,-0.9550737,What,-1.2153608,149.99,-1.1820901507429096,-0.7500765667406397,0.43201358400226986,0.43201358400226986
A095,T1,1.5629785,What,-0.24935532,1.0,1.7910224892872169,0.8763470524414236,-0.9146754368457932,0.9146754368457932
A095,T2,-0.31464836,What,-0.9429458,29.71,-0.4259276401525448,-0.2914226570138731,0.1345049831386717,0.1345049831386717
A095,T3,-0.52469057,What,-0.5604514,78.76,-0.6739285153889127,0.3525674023022206,1.0264959176911335,1.0264959176911335
A095,T4,-0.44003212,What,-1.0292403,148.79,-0.5739706559845851,-0.4367131506097343,0.13725750537485076,0.13725750537485076
A096,T1,-0.5876299,What,-0.7722609,1.0,-0.7482421922769564,-0.004047524527328202,0.7441946677496283,0.7441946677496283
A096,T2,-1.6634033,What,-0.9537298,24.49,-2.0184285265190285,-0.30957923342300425,1.7088492930960242,1.7088492930960242
A096,T3,-2.0487726,What,-0.642855,71.19,-2.4734414674380303,0.2138278566987827,2.687269324136813,2.687269324136813
A096,T4,-1.6537123,What,-0.8880069,143.66,-2.006986176517495,-0.19892429502540768,1.808061881492087,1.808061881492087
A097,T1,0.30110675,What,-1.0316466,1.0,0.30110625561186416,-0.44076453876007643,-0.7418707943719406,0.7418707943719406
A097,T2,-0.46951467,What,-2.4364095,24.37,-0.6087812695474493,-2.805905945525896,-2.1971246759784466,2.1971246759784466
A097,T3,0.49897698,What,-1.826925,70.83,0.5347354400658911,-1.7797420087277627,-2.314477448793654,2.314477448793654
A097,T4,0.21680588,What,-2.2625446,144.85,0.20157059778771882,-2.513176778081911,-2.7147473758696297,2.7147473758696297
A098,T1,0.63542306,What,-0.32570514,1.0,0.6958399497859684,0.7478000067576878,0.05196005697171935,0.05196005697171935
A098,T2,0.2751316,What,-0.47275475,25.77,0.27043689665589077,0.5002186380727908,0.2297817414169,0.2297817414169
A098,T3,1.2736149,What,-0.38767546,78.84,1.449365323989126,0.6434631326684531,-0.8059021913206729,0.8059021913206729
A098,T4,-0.28662166,What,-0.56587017,146.29,-0.3928359766722038,0.34344404255180283,0.7362800192240067,0.7362800192240067
A099,T1,0.8915915,What,-0.1933334,1.0,0.99830295152231,0.9706688505744197,-0.027634100947890317,0.027634100947890317
A099,T2,0.962919,What,-0.42159227,28.75,1.0825207019850482,0.5863587973273013,-0.4961619046577469,0.4961619046577469
A099,T3,-0.6954294,What,-0.41357124,78.57,-0.8755231342840075,0.5998634750048729,1.4753866092888805,1.4753866092888805
A099,T4,0.024082785,What,0.018703647,143.51,-0.025981265422355532,1.3276668889110317,1.3536481543333871,1.3536481543333871
A100,T1,0.07399175,What,-1.2776049,1.0,0.03294720901209867,-0.8548743929338517,-0.8878216019459504,0.8878216019459504
A100,T2,0.9113723,What,-1.4885942,31.14,1.0216585223519807,-1.210108382822491,-2.2317669051744717,2.2317669051744717
A100,T3,0.36577296,What,-1.2015793,75.34,0.37745889291376067,-0.7268732231035439,-1.1043321160173045,1.1043321160173045
A100,T4,0.07635781,What,-2.177189,146.8,0.0357408615396633,-2.369467071725528,-2.4052079332651912,2.4052079332651912
A101,T1,-1.1400971,What,-1.1531101,1.0,-1.400550836046157,-0.6452676283994028,0.7552832076467542,0.7552832076467542
A101,T2,-0.97317004,What,-1.1507939,29.12,-1.203456847268217,-0.6413679379061881,0.5620889093620289,0.5620889093620289
A101,T3,-1.268504,What,-2.0616903,75.21,-1.5521633313935865,-2.1750066700466233,-0.6228433386530368,0.6228433386530368
A101,T4,-1.4687408,What,-2.4006252,150.22,-1.7885867705419822,-2.7456573942279294,-0.9570706236859472,0.9570706236859472
A102,T1,-0.1090957,What,-0.4659688,1.0,-0.1832276629090965,0.5116438624499738,0.6948715253590704,0.6948715253590704
A102,T2,0.7893604,What,-0.5725646,29.13,0.8775967264431858,0.3321729066272312,-0.5454238198159546,0.5454238198159546
A102,T3,-0.54814076,What,-0.70983475,75.27,-0.7016166055325993,0.10105681174890334,0.8026734172815027,0.8026734172815027
A102,T4,-0.016238477,What,-0.7002248,150.41,-0.07358935460897621,0.11723668855370017,0.19082604316267637,0.19082604316267637
A103,T1,1.5837513,What,-1.6476277,1.0,1.8155493335872745,-1.4778665332640293,-3.293415866851304,3.293415866851304
A103,T2,-0.8997795,What,-2.0595725,27.26,-1.1168032258172254,-2.171441017457671,-1.0546377916404457,1.0546377916404457
A103,T3,-1.8014679,What,-2.1543787,80.24,-2.1814440539178266,-2.331062309590402,-0.14961825567257536,0.14961825567257536
A103,T4,-0.7135607,What,-2.3034658,149.72,-0.8969311087533924,-2.5820741162266936,-1.6851430074733011,1.6851430074733011
A104,T1,1.9797188,What,-0.23795481,1.0,2.2830757729879863,0.8955416213321935,-1.3875341516557929,1.3875341516557929
A104,T2,-0.25339428,What,-0.18667741,22.6,-0.35360377033705154,0.9818752666550401,1.3354790369920917,1.3354790369920917
A104,T3,0.30562896,What,-0.5396037,72.62,0.3064457158946457,0.38766781569285885,0.08122209979821315,0.08122209979821315
A104,T4,-1.6902736,What,-1.1808013,145.78,-2.050154806288527,-0.6918901607306835,1.3582646455578435,1.3582646455578435
A105,T1,0.6786545,What,0.14666553,1.0,0.7468841420829764,1.5431110382198034,0.7962268961368271,0.7962268961368271
A105,T2,0.4023,What,-0.09143283,22.77,0.42058707124417255,1.1422346411288533,0.7216475698846807,0.7216475698846807
A105,T3,-0.07094553,What,-0.7008655,69.46,-0.13818302378434041,0.11615796836589128,0.2543409921502317,0.2543409921502317
A105,T4,0.012376063,What,-0.5656953,146.2,-0.0398036171398929,0.34373846396469815,0.38354208110459104,0.38354208110459104
A106,T1,1.5945877,What,-0.2363908,1.0,1.8283440793881844,0.8981748805189187,-0.9301691988692657,0.9301691988692657
A106,T2,0.07416145,What,-0.50482,22.64,0.033147577064442116,0.4462316980039024,0.4130841209394603,0.4130841209394603
A106,T3,0.610385,What,-0.4244297,66.08,0.6662770310077822,0.5815815333621157,-0.08469549764566653,0.08469549764566653
A106,T4,0.97847015,What,-0.25632027,147.13,1.1008822437481636,0.8646204531405354,-0.2362617906076282,0.2362617906076282
A107,T1,-0.6293192,What,-2.2529342,1.0,-0.7974655502295865,-2.4969961436306574,-1.6995305934010707,1.6995305934010707
A107,T2,-1.6425781,What,-2.5128634,26.22,-1.9938398125316237,-2.9346282264166668,-0.9407884138850431,0.9407884138850431
A107,T3,-0.8989691,What,-1.9072479,71.45,-1.1158463709579494,-1.914978365483419,-0.7991319945254696,0.7991319945254696
A107,T4,-1.2341427,What,-2.1943111,145.95,-1.5115922839157514,-2.398294845922003,-0.8867025620062516,0.8867025620062516
A108,T1,-0.6797666,What,-0.7291451,1.0,-0.8570297652195125,0.06854477120160499,0.9255745364211174,0.9255745364211174
A108,T2,-1.2300881,What,-1.0643289,27.61,-1.5068049397493888,-0.49579038048635116,1.0110145592630375,1.0110145592630375
A108,T3,-0.64672476,What,-1.0438112,68.96,-0.8180166295292146,-0.4612455744969566,0.35677105503225803,0.35677105503225803
A108,T4,-1.2409853,What,-1.1844062,152.12,-1.519671473279129,-0.6979595823086951,0.8217118909704338,0.8217118909704338
A109,T1,-0.29406714,What,-1.0555787,1.0,-0.4016269980414556,-0.48105802932767366,-0.07943103128621809,0.07943103128621809
A109,T2,-0.85136366,What,-1.3236896,24.65,-1.0596377127743757,-0.9324653032493083,0.12717240952506736,0.12717240952506736
A109,T3,-0.2927042,What,-0.97737586,71.17,-0.40001774858205097,-0.34939113022983836,0.050626618352212605,0.050626618352212605
A109,T4,-1.3304558,What,-2.326117,149.87,-1.625311012626175,-2.6202110082480687,-0.9948999956218938,0.9948999956218938
A010,T1,2.4439983,Where,-0.35840303,1.0,2.8312595040309194,0.6927479167908513,-2.138511587240068,2.138511587240068
A010,T2,0.59148264,Where,-0.60747373,21.9,0.6439586511734008,0.27339784299395115,-0.37056080817944964,0.37056080817944964
A010,T3,-0.091231495,Where,-0.6976981,80.88,-0.1621350526408942,0.12149078922255695,0.28362584186345113,0.28362584186345113
A010,T4,0.47084022,Where,-0.8171049,145.31,0.5015138266277367,-0.07954951937998725,-0.5810633460077239,0.5810633460077239
A011,T1,0.9860436,Where,0.1822105,1.0,1.1098243617565338,1.6029566394591646,0.4931322777026308,0.4931322777026308
A011,T2,0.20441371,Where,-0.41067916,24.57,0.18693892443940535,0.604732750923022,0.4177938264836167,0.4177938264836167
A011,T3,-0.74633425,Where,-0.40114135,72.55,-0.9356274692830348,0.6207911685825894,1.5564186378656242,1.5564186378656242
A011,T4,-0.26116142,Where,-0.8926102,148.85,-0.36277458185195316,-0.2066746815410005,0.15609990031095267,0.15609990031095267
A012,T1,1.4285018,Where,-0.13544692,1.0,1.6322432643928562,1.0681299315439707,-0.5641133328488854,0.5641133328488854
A012,T2,-0.31520778,Where,-0.6886631,25.6,-0.42658815810093587,0.13670264640509588,0.5632908045060318,0.5632908045060318
A012,T3,1.0647037,Where,-0.65423065,166.33,1.202699854002498,0.194675143565573,-1.008024710436925,1.008024710436925
A012,T4,-0.45238903,Where,-0.75222445,166.87,-0.5885606971730539,0.029687020668585615,0.6182477178416396,0.6182477178416396
A013,T1,0.09202722,Where,-0.69894737,1.0,0.054242035158230256,0.11938744480391501,0.06514540964568476,0.06514540964568476
A013,T2,-0.6685766,Where,-0.72977465,24.77,-0.8438175171009321,0.06748482380932308,0.9113023409102552,0.9113023409102552
A013,T3,0.24629961,Where,-0.72450304,79.66,0.2363944117915094,0.07636041633196211,-0.1600339954595473,0.1600339954595473
A013,T4,-0.42889243,Where,-1.3667862,147.13,-0.5608178098501732,-1.0050252727294418,-0.4442074628792686,0.4442074628792686
A014,T1,0.840902,Where,-0.26887542,1.0,0.9384528844082101,0.8434818644625771,-0.09497101994563295,0.09497101994563295
A014,T2,1.7318953,Where,-0.3245419,25.66,1.9904658023342776,0.7497585060104843,-1.2407072963237933,1.2407072963237933
A014,T3,0.22653097,Where,-0.5947845,70.56,0.21305319850760482,0.2947621766426936,0.08170897813508879,0.08170897813508879
A014,T4,-0.64632875,Where,-0.8250754,148.87,-0.8175490529092468,-0.09296912177881693,0.72457993113043,0.72457993113043
A015,T1,1.7240337,Where,0.1364241,1.0,1.9811834600814597,1.5258679645612567,-0.455315495520203,0.455315495520203
A015,T2,1.980908,Where,-0.3898742,23.69,2.2844798842893814,0.6397612047369052,-1.6447186795524762,1.6447186795524762
A015,T3,1.7067914,Where,-0.3012806,70.59,1.9608251450023717,0.7889225982606439,-1.1719025467417277,1.1719025467417277
A015,T4,0.8411193,Where,-0.62505066,146.54,0.9387094546956245,0.2438042902692713,-0.6949051644263532,0.6949051644263532
A016,T1,1.42478,Where,-0.35686523,1.0,1.627848863584301,0.6953370472806475,-0.9325118163036534,0.9325118163036534
A016,T2,0.5182861,Where,-0.5745343,32.85,0.5575340892519002,0.3288566039053222,-0.228677485346578,0.228677485346578
A016,T3,0.08904186,Where,-0.94173694,80.64,0.0507171632151306,-0.28938734924700166,-0.34010451246213225,0.34010451246213225
A016,T4,-1.0289922,Where,-0.9995266,150.8,-1.2693671447154995,-0.38668541837234555,0.8826817263431539,0.8826817263431539
A017,T1,0.014488589,Where,-0.04159507,1.0,-0.03730931708011167,1.2261444239088921,1.2634537409890039,1.2634537409890039
A017,T2,0.9758614,Where,0.13028155,20.61,1.0978020424720825,1.5155260062506197,0.41772396377853727,0.41772396377853727
A017,T3,0.13619477,Where,0.20525199,61.28,0.10639151052818588,1.641750646670332,1.5353591361421461,1.5353591361421461
A017,T4,-0.036762077,Where,-0.077853166,140.49,-0.09782196367836812,1.165098161810078,1.2629201254884461,1.2629201254884461
A018,T1,0.33654568,Where,-0.17650345,1.0,0.342949681547253,0.9990047438549144,0.6560550623076614,0.6560550623076614
A018,T2,0.034030903,Where,-0.3196287,34.03,-0.01423533125533897,0.7580306583856088,0.7722659896409477,0.7722659896409477
A018,T3,-0.6435525,Where,-0.8628611,83.64,-0.8142710811631156,-0.1565873477823876,0.657683733380728,0.657683733380728
A018,T4,-0.09666681,Where,-1.062314,150.87,-0.1685526335508711,-0.4923979763870597,-0.3238453428361886,0.3238453428361886
A019,T1,-0.6979575,Where,-2.5336318,1.0,-0.8785081105546584,-2.9695951256651276,-2.0910870151104692,2.0910870151104692
A019,T2,-1.2111,Where,-2.4748008,28.69,-1.4843853250487262,-2.8705437952936887,-1.3861584702449625,1.3861584702449625
A019,T3,-1.4745452,Where,-2.7013297,83.68,-1.7954401372068156,-3.25194116934102,-1.4565010321342042,1.4565010321342042
A019,T4,-1.8336661,Where,-2.283211,154.76,-2.219461087641837,-2.5479719441336233,-0.32851085649178646,0.32851085649178646
A020,T1,-0.079359196,Where,-0.37285313,1.0,-0.1481172009763747,0.6684188788856599,0.8165360798620346,0.8165360798620346
A020,T2,-0.15119976,Where,-0.5112881,26.85,-0.2329407359671478,0.43534162457364456,0.6682823605407924,0.6682823605407924
A020,T3,-0.95550704,Where,-0.89992255,78.25,-1.182601803611516,-0.21898618390610705,0.963615619705409,0.963615619705409
A020,T4,-2.1095285,Where,-1.3165435,145.78,-2.5451771265504215,-0.9204337091583132,1.6247434173921083,1.6247434173921083
A021,T1,1.2243092,Where,-0.41147396,1.0,1.3911491361374468,0.6033945789154203,-0.7877545572220266,0.7877545572220266
A021,T2,0.61569417,Where,-0.558847,30.21,0.672545670091225,0.35526866446754063,-0.3172770056236844,0.3172770056236844
A021,T3,0.43332618,Where,-0.3880754,74.19,0.4572202784230587,0.6427897701713214,0.18556949174826276,0.18556949174826276
A021,T4,0.7931139,Where,-0.43092597,140.39,0.8820285560511476,0.5706440312636972,-0.3113845247874504,0.3113845247874504
A022,T1,-0.02021975,Where,-1.1627107,1.0,-0.07829012017678717,-0.661431762994498,-0.5831416428177109,0.5831416428177109
A022,T2,0.49875164,Where,-1.805651,24.15,0.5344693767959142,-1.7439238515942448,-2.278393228390159,2.278393228390159
A022,T3,0.051550657,Where,-0.5665401,74.46,0.0064505790953751085,0.342316109017514,0.3358655299221389,0.3358655299221389
A022,T4,0.03178843,Where,-1.8017873,141.71,-0.016883062236144802,-1.7374186991209553,-1.7205356368848104,1.7205356368848104
A023,T1,0.8410934,Where,-0.59082544,1.0,0.9386788740677182,0.30142788281835525,-0.6372509912493629,0.6372509912493629
A023,T2,-0.37005034,Where,-0.5326225,25.63,-0.4913418229962111,0.3994217744491113,0.8907635974453224,0.8907635974453224
A023,T3,0.038829546,Where,-0.6464132,72.2,-0.008569481215259547,0.207837061986341,0.21640654320160055,0.21640654320160055
A023,T4,-0.029049361,Where,-0.6230106,145.07,-0.08871541162652322,0.24723905522376055,0.33595446685028374,0.33595446685028374
A024,T1,0.4682902,Where,-0.49176538,1.0,0.4985029689916919,0.4682112237385252,-0.03029174525316669,0.03029174525316669
A024,T2,0.12924328,Where,-0.6222243,29.57,0.09818375264848703,0.24856291613163334,0.1503791634831463,0.1503791634831463
A024,T3,0.1628256,Where,-0.5914005,91.47,0.13783504346506997,0.30045967799363027,0.1626246345285603,0.1626246345285603
A024,T4,-0.8004861,Where,-0.91537094,145.65,-0.9995655996029763,-0.24499600154641274,0.7545695980565635,0.7545695980565635
A025,T1,1.0470951,Where,-0.22930345,1.0,1.1819090414715925,0.9101075596559046,-0.27180148181568786,0.27180148181568786
A025,T2,1.87031,Where,-0.47376117,23.33,2.153894699533461,0.4985241701917004,-1.6553705293417607,1.6553705293417607
A025,T3,0.022343142,Where,-0.6453535,72.94,-0.028035295355666658,0.20962123520785028,0.23765653056351693,0.23765653056351693
A025,T4,-0.8030515,Where,-1.3320826,137.74,-1.0025946167006892,-0.9465962514876091,0.055998365213080104,0.055998365213080104
A026,T1,1.0557629,Where,-0.42322144,1.0,1.1921432795629447,0.5836158309337123,-0.6085274486292325,0.6085274486292325
A026,T2,0.11092596,Where,-0.44688615,26.48,0.07655614078902018,0.543772533890414,0.46721639310139385,0.46721639310139385
A026,T3,0.8867782,Where,-0.3506699,75.46,0.9926197956805618,0.7057678691023076,-0.2868519265782542,0.2868519265782542
A026,T4,-0.30421466,Where,-0.41052327,147.65,-0.4136083699832122,0.604995216492052,1.0186035864752643,1.0186035864752643
A027,T1,0.8734448,Where,-0.2720792,1.0,0.9768767939768729,0.8380877920990712,-0.13878900187780163,0.13878900187780163
A027,T2,0.3406542,Where,-0.37899905,28.26,0.3478006900941833,0.658071246644895,0.31027055655071173,0.31027055655071173
A027,T3,-0.48679298,Where,-0.9105261,74.58,-0.6291821023258003,-0.23683894408628534,0.39234315823951493,0.39234315823951493
A027,T4,-0.80049735,Where,-1.2259247,145.92,-0.9995788826942483,-0.767862569849729,0.23171631284451932,0.23171631284451932
A028,T1,1.5852748,Where,0.06443758,1.0,1.8173481593253136,1.4046672272831182,-0.41268093204219536,0.41268093204219536
A028,T2,-0.25359893,Where,-0.39307082,22.82,-0.35384540452628005,0.6343791873703477,0.9882245918966277,0.9882245918966277
A028,T3,-0.15333362,Where,-0.68142813,72.26,-0.23546022549085774,0.1488838672529047,0.38434409274376247,0.38434409274376247
A028,T4,-0.9400507,Where,-0.93770975,138.91,-1.164352205838045,-0.28260693539786513,0.88174527044018,0.88174527044018
A029,T1,1.8794568,Where,0.04235333,1.0,2.164694502133196,1.3674848856136677,-0.7972096165195282,0.7972096165195282
A029,T2,0.4782135,Where,-0.15864953,28.43,0.5102196000690028,1.0290646532282928,0.51884505315929,0.51884505315929
A029,T3,1.4485718,Where,-0.47460964,93.26,1.65594029922216,0.49709563621675096,-1.158844663005409,1.158844663005409
A029,T4,0.75251937,Where,-0.4180649,143.14,0.8340978140835735,0.5922976848391964,-0.2418001292443771,0.2418001292443771
A030,T1,0.21859212,Where,-0.6236615,1.0,0.20367964569471908,0.24614316171627693,0.042463516021557846,0.042463516021557846
A030,T2,1.2273304,Where,-0.2575324,32.95,1.3947163250575412,0.8625796398094152,-0.532136685248126,0.532136685248126
A030,T3,-0.03165805,Where,-0.6491758,71.93,-0.09179554087873157,0.20318578620853456,0.2949813270872661,0.2949813270872661
A030,T4,0.53584546,Where,-0.5578966,150.46,0.5782667631682072,0.35686881378312285,-0.2213979493850844,0.2213979493850844
A031,T1,2.1835008,Where,-0.0035324944,1.0,2.5236850979299468,1.2902288139505953,-1.2334562839793515,1.2334562839793515
A031,T2,0.23107058,Where,-0.19972831,32.41,0.21841320330488712,0.9599020041311224,0.7414888008262353,0.7414888008262353
A031,T3,-0.090858296,Where,-0.94005686,71.56,-0.16169440940714927,-0.28655866778432987,-0.1248642583771806,0.1248642583771806
A031,T4,-0.6049658,Where,-1.1272513,143.85,-0.768711022675428,-0.6017302324379378,0.16698079023749024,0.16698079023749024
A032,T1,0.7973815,Where,-0.3360491,1.0,0.8870673934122604,0.7303843075632334,-0.15668308584902702,0.15668308584902702
A032,T2,-0.19438347,Where,-0.5707413,57.18,-0.2839285725355857,0.33524272170204283,0.6191712942376285,0.6191712942376285
A032,T3,0.46258765,Where,-0.49220014,80.16,0.4917698585798411,0.4674792362422683,-0.024290622337572843,0.024290622337572843
A032,T4,1.7630539,Where,-0.48205373,144.51,2.02725536035283,0.4845623286424326,-1.5426930317103975,1.5426930317103975
A033,T1,0.22796804,Where,-0.3546501,1.0,0.21474997468309803,0.6990665703797905,0.48431659569669244,0.48431659569669244
A033,T2,0.45576963,Where,-0.6500345,29.16,0.4837196912949936,0.2017400284041465,-0.2819796628908471,0.2819796628908471
A033,T3,0.8525857,Where,-0.36226928,72.6,0.9522480536077683,0.6862384709876426,-0.26600958262012575,0.26600958262012575
A033,T4,-0.5992665,Where,-0.85558045,168.33,-0.7619817496010558,-0.14432921740097618,0.6176525322000797,0.6176525322000797
A034,T1,1.6937131,Where,-0.035111323,1.0,1.9453833447727713,1.237060841548263,-0.7083225032245084,0.7083225032245084
A034,T2,0.952347,Where,-0.23034386,26.08,1.0700381383470114,0.9083558642124863,-0.16168227413452518,0.16168227413452518
A034,T3,-0.020196838,Where,-0.38596812,74.28,-0.07826306753792277,0.6463377106697853,0.7246007782077081,0.7246007782077081
A034,T4,-0.0680759,Where,-0.90760684,145.38,-0.1347947964770552,-0.23192390632217927,-0.09712910984512407,0.09712910984512407
A035,T1,-0.11286555,Where,-0.48868048,1.0,-0.18767879727637354,0.4734051427448798,0.6610839400212534,0.6610839400212534
A035,T2,0.78530264,Where,-0.544072,44.76,0.872805651204075,0.38014472311413855,-0.4926609280899365,0.4926609280899365
A035,T3,-0.4592081,Where,-0.6989289,79.98,-0.5966121042130867,0.11941854198179673,0.7160306461948834,0.7160306461948834
A035,T4,-0.9852635,Where,-0.9028312,152.47,-1.2177358279770756,-0.2238833580504337,0.9938524699266419,0.9938524699266419
A036,T1,1.2830837,Where,-1.3059089,1.0,1.4605453181790464,-0.902528671372654,-2.3630739895517006,2.3630739895517006
A036,T2,-0.28614074,Where,-2.2476616,21.63,-0.39226814518291087,-2.4881188842858144,-2.0958507391029038,2.0958507391029038
A036,T3,-0.31800184,Where,-1.8617111,71.47,-0.42988715845644976,-1.8383099318199065,-1.4084227733634567,1.4084227733634567
A036,T4,-1.1686301,Where,-2.2146947,143.85,-1.4342402976697004,-2.432613873267437,-0.9983735755977365,0.9983735755977365
A037,T1,1.2661066,Where,-0.110464536,1.0,1.4405001298382112,1.110191742001895,-0.3303083878363162,0.3303083878363162
A037,T2,1.2943444,Where,-0.50463635,23.7,1.4738410431467766,0.44654090194098867,-1.0273001412057878,1.0273001412057878
A037,T3,0.3974338,Where,-0.9093372,72.08,0.4148414553554652,-0.23483724214889504,-0.6496786975043602,0.6496786975043602
A037,T4,-0.20977189,Where,-0.9963444,143.66,-0.30209797585935005,-0.38132767936556355,-0.0792297035062135,0.0792297035062135
A038,T1,1.1532568,Where,-0.25288638,1.0,1.307256201533281,0.8704019522285873,-0.43685424930469363,0.43685424930469363
A038,T2,-0.34703606,Where,-0.5504119,71.85,-0.4641684201695372,0.36947049474097,0.8336389149105072,0.8336389149105072
A038,T3,0.9468073,Where,-0.22833556,72.86,1.0634973080608185,0.9117371561637526,-0.15176015189706593,0.15176015189706593
A038,T4,0.0417404,Where,-0.36377794,152.89,-0.0051325799386767006,0.683698402315035,0.6888309822537116,0.6888309822537116
A039,T1,2.261533,Where,0.069364,1.0,2.6158192165750482,1.4129616376274683,-1.20285757894758,1.20285757894758
A039,T2,1.4364381,Where,0.047065586,28.65,1.6416138063717203,1.3754187168565635,-0.2661950895151568,0.2661950895151568
A039,T3,0.62716204,Where,-0.29448196,98.84,0.6860860046606283,0.800369188267893,0.11428318360726475,0.11428318360726475
A039,T4,0.81087965,Where,-0.5829361,246.24,0.9030049186081331,0.3147108394696549,-0.5882940791384783,0.5882940791384783
A040,T1,-0.43747115,Where,-0.4017266,1.0,-0.5709468694730353,0.6198058072747775,1.1907526767478127,1.1907526767478127
A040,T2,0.06511351,Where,-0.48326045,26.26,0.02246450036720995,0.4825306239053752,0.4600661235381653,0.4600661235381653
A040,T3,-1.7008954,Where,-0.91053617,71.28,-2.062696169743928,-0.2368558985303172,1.825840271213611,1.825840271213611
A040,T4,-1.4403187,Where,-0.80098236,143.53,-1.7550282506804002,-0.05240466316529206,1.7026235875151081,1.7026235875151081
A041,T1,1.3058646,Where,-0.053022992,1.0,1.4874431647531814,1.2069037025633254,-0.28053946218985604,0.28053946218985604
A041,T2,-1.2771462,Where,-0.57343215,31.78,-1.5623673430727996,0.330712248442537,1.8930795915153364,1.8930795915153364
A041,T3,0.3539766,Where,-0.5869637,75.74,0.3635307038864062,0.30792973532041373,-0.05560096856599245,0.05560096856599245
A041,T4,0.21180752,Where,-0.25168344,141.84,0.19566893804634375,0.8724272927354122,0.6767583546890684,0.6767583546890684
A042,T1,-0.90481186,Where,-0.9887161,1.0,-1.1227450300122226,-0.3684842250052357,0.7542608050069869,0.7542608050069869
A042,T2,-1.2185562,Where,-1.3712572,28.93,-1.4931890037280613,-1.0125529111868996,0.4806360925411617,0.4806360925411617
A042,T3,-0.22750992,Where,-1.0677525,72.17,-0.3230416088794414,-0.5015545547254371,-0.1785129458459957,0.1785129458459957
A042,T4,-1.1107395,Where,-1.3189137,146.02,-1.365887753350354,-0.9244243172262769,0.441463436124077,0.441463436124077
A043,T1,1.1258926,Where,0.0764133,1.0,1.2749467645389594,1.424830253547432,0.1498834890084726,0.1498834890084726
A043,T2,0.6062357,Where,0.14288305,25.62,0.66137787273089,1.536742632513571,0.8753647597826809,0.8753647597826809
A043,T3,0.5975626,Where,-0.35368058,64.94,0.6511373768276497,0.700698911251469,0.049561534423819276,0.049561534423819276
A043,T4,-0.3230173,Where,-0.5119028,149.33,-0.4358090084965584,0.43430667951441865,0.870115688010977,0.870115688010977
A044,T1,-0.071484536,Where,-1.0788252,1.0,-0.1388194385304891,-0.5201972034277168,-0.38137776489722774,0.38137776489722774
A044,T2,-0.3498922,Where,-1.0115542,47.66,-0.46754071957448823,-0.4069357928547699,0.060604926719718344,0.060604926719718344
A044,T3,-1.3810043,Where,-1.5923297,91.63,-1.6849945983296655,-1.3847635694034832,0.30023102892618225,0.30023102892618225
A044,T4,-1.775171,Where,-2.1946876,155.27,-2.150394798551473,-2.3989287434570583,-0.24853394490558545,0.24853394490558545
A045,T1,-0.8901351,Where,-0.78722435,1.0,-1.1054158973315384,-0.029240868673212163,1.0761750286583263,1.0761750286583263
A045,T2,-1.1997546,Where,-0.91305506,24.66,-1.470989593162708,-0.24109684982401128,1.2298927433386966,1.2298927433386966
A045,T3,-1.20582,Where,-0.6200845,72.23,-1.4781511275450527,0.2521656092140014,1.7303167367590542,1.7303167367590542
A045,T4,-1.0786914,Where,-1.1087615,151.52,-1.3280479455818934,-0.5705997181121262,0.7574482274697673,0.7574482274697673
A046,T1,-0.7594207,Where,-0.8697148,1.0,-0.9510788923743123,-0.16812664004270483,0.7829522523316075,0.7829522523316075
A046,T2,-1.4042654,Where,-0.91280913,24.32,-1.7124594262752517,-0.2406827876173812,1.4717766386578706,1.4717766386578706
A046,T3,-1.4292107,Where,-1.6639705,73.05,-1.7419128215382027,-1.505382232164173,0.2365305893740297,0.2365305893740297
A046,T4,-0.8373177,Where,-1.2999191,147.94,-1.0430533777803048,-0.8924438919424417,0.15060948583786316,0.15060948583786316
