TSVR_hours,domain,probability,predicted_probability,UID
72.94,where,0.4856695402189323,0.44983088938940585,A025
73.02,where,0.35932530971117554,0.44973520560729796,A074
73.05,where,0.22021208745690585,0.4496993454862894,A046
73.19,where,0.21484667032692575,0.4495321515974305,A067
73.64,where,0.3068294124682651,0.44899644622802337,A091
73.79,where,0.3202944784222453,0.4488184524140015,A066
73.83,where,0.33809753596591713,0.44877103571641747,A057
74.0,where,0.30904109880775,0.44856974118539084,A079
74.19,where,0.5706321112880054,0.4483451976377058,A021
74.28,where,0.4768382793370221,0.44823899384427157,A034
74.3,where,0.5560323970726403,0.44821540684951017,A083
74.46,where,0.49173851382243894,0.44802689185479283,A022
74.48,where,0.4485234470253313,0.4480033500710802,A055
74.58,where,0.38208010890738936,0.44788571631587004,A027
74.88,where,0.32028975325963016,0.447533564611515,A076
74.91,where,0.6087187413324889,0.44749841110542715,A088
75.21,where,0.19771433711024874,0.44714749014558475,A101
75.27,where,0.394863979953026,0.4470774395976233,A102
75.34,where,0.5286446386378408,0.4469957701038803,A100
75.46,where,0.6596007246740205,0.44685590570032047,A026
75.71,where,0.563293096230997,0.4465650896725948,A082
75.74,where,0.554395003234807,0.4465302432087628,A041
76.21,where,0.22037526446322736,0.44598574791352563,A094
76.85,where,0.2896122000513054,0.4452486064904948,A047
78.25,where,0.29514922241852,0.4436531157841147,A020
78.28,where,0.41070858606423044,0.4436191787785971,A053
78.36,where,0.5145024065979236,0.44352873130974735,A077
78.57,where,0.4559992945069643,0.44329166039880985,A099
78.76,where,0.3991089706346752,0.44307760772092764,A095
78.84,where,0.7082529724504196,0.4429876049649959,A098
79.34,where,0.589188911872065,0.442426753661131,A089
79.66,where,0.5321808901350851,0.44206930767225494,A013
79.75,where,0.31986672558057627,0.4419689855591982,A069
79.78,where,0.7714219180908505,0.4419355652444113,A059
79.96,where,0.35301859564648325,0.4417352570439722,A071
79.98,where,0.38751039434956813,0.44171302315721994,A035
80.13,where,0.71205939153061,0.44154641263887034,A081
80.16,where,0.5765835562440401,0.4415131209134367,A032
80.24,where,0.2218815259029269,0.4414243924038443,A103
80.64,where,0.499532061355139,0.44098182479305675,A016
80.88,where,0.4621265010263981,0.44071714032896736,A010
80.98,where,0.4636638339629628,0.4406070437670843,A052
81.15,where,0.47699780583864104,0.44042013345968767,A048
81.92,where,0.36643481685044105,0.43957751700637143,A070
82.55,where,0.5688119027464826,0.43889290349852755,A061
82.98,where,0.6063699420799473,0.43842808041352077,A068
82.99,where,0.4892239784329231,0.4384172940975932,A064
83.54,where,0.3372128333490678,0.43782568345198525,A072
83.64,where,0.35181111707820595,0.43771846191161673,A018
83.68,where,0.21380668555340354,0.43767560281119144,A019
91.47,where,0.5148670773743473,0.4296356057696098,A024
91.63,where,0.22717305873422264,0.4294765767504829,A044
91.97,where,0.4876068711285768,0.42913941766277575,A084
92.72,where,0.3892398869056775,0.4283993973203378,A062
93.26,where,0.7555981112963199,0.42786971761261017,A029
93.39,where,0.32052191635685895,0.42774259099422995,A050
94.68,where,0.35689177780026093,0.4264891931738026,A060
95.42,where,0.28143761054200167,0.4257767446342247,A090
98.84,where,0.6095978214126291,0.42254433281671966,A039
106.41,where,0.13845446687526985,0.4157206313828804,A065
111.38,where,0.5863529833128773,0.41146894057632455,A049
136.83,where,0.7516922994822478,0.3920662194736781,A054
137.74,where,0.32219012562498445,0.3914360845873901,A025
138.91,where,0.2978301939276861,0.3906316269588195,A028
140.08,where,0.2607846109610667,0.38983351408930367,A078
140.12,where,0.6788947355463752,0.38980633925393726,A073
140.22,where,0.1869925333299648,0.38973843412285447,A069
140.39,where,0.641901184988687,0.3896231000420754,A021
140.49,where,0.4734029604015228,0.38955531792655806,A017
140.95,where,0.5880144705432566,0.3892441048433041,A093
141.09,where,0.399849360653153,0.3891495779223621,A063
141.71,where,0.4876317826659169,0.38873201983102423,A022
141.84,where,0.5250336940096182,0.38864468610543457,A041
142.61,where,0.2943964938725295,0.38812894721424757,A091
143.14,where,0.6341048547212297,0.3877754858470018,A029
143.48,where,0.28420277210773914,0.38754938862093435,A058
143.51,where,0.688795571262291,0.3875294632281866,A099
143.53,where,0.2186299756780458,0.38751618182441483,A040
143.66,where,0.43773455130160854,0.38742989540130784,A037
143.66,where,0.250164402367367,0.38742989540130784,A096
143.85,where,0.35916283909070035,0.38730391743515735,A031
143.85,where,0.25966019973775284,0.38730391743515735,A036
143.91,where,0.5174962272550848,0.38726416767235866,A060
144.07,where,0.26076146285983204,0.3871582450391081,A090
144.19,where,0.25330540718899947,0.38707887621114967,A067
144.2,where,0.5347372823146934,0.3870722649689722,A087
144.22,where,0.2073210870244686,0.38705904378852285,A047
144.51,where,0.8006265500342529,0.38686753179163585,A032
144.85,where,0.5205156655684812,0.3866434641851236,A097
144.91,where,0.5311607777857135,0.38660397465558616,A083
145.06,where,0.28905259364123154,0.38650531868758053,A057
145.07,where,0.47500213919247547,0.38649874506668386,A023
145.29,where,0.2943386282020911,0.38635423414794434,A086
145.31,where,0.5782581018836573,0.38634110709682645,A010
145.38,where,0.4669161984050421,0.38629517592678975,A034
145.65,where,0.32265619172163557,0.38611820940564184,A024
145.77,where,0.3514636380169619,0.386039657644959,A080
145.78,where,0.138217509907317,0.38603311443902294,A020
145.78,where,0.1812912217213107,0.38603311443902294,A104
145.92,where,0.32265414712017515,0.3859415543208533,A027
145.95,where,0.23702229412710096,0.38592194515928857,A107
146.02,where,0.26902118500577926,0.38587620534588524,A042
146.16,where,0.25846931576489934,0.38578478822689044,A092
146.2,where,0.5716992009818266,0.3857586843429795,A105
146.29,where,0.35795415153460514,0.3856999754287695,A098
146.3,where,0.4553184699899788,0.38569345433666874,A048
146.54,where,0.6510246173948616,0.385537075191313,A015
146.56,where,0.4227748661358021,0.3855240545964703,A061
146.8,where,0.49516409543612233,0.3853679392061402,A100
146.96,where,0.5537578564377279,0.38526399718228094,A089
146.99,where,0.3639068887195643,0.38524452004732274,A051
147.13,where,0.3935106151914106,0.38515367676837237,A013
147.13,where,0.7093711039471907,0.38515367676837237,A106
147.21,where,0.2929113585894027,0.38510180327474214,A074
147.65,where,0.41850859391412387,0.3848169781882488,A026
147.84,where,0.2781795728136971,0.38469423550441273,A056
147.94,where,0.31599900000819336,0.3846296944792821,A046
148.69,where,0.27678510008192764,0.3841469588980065,A050
148.79,where,0.29467769442101893,0.3840827697833711,A095
148.85,where,0.4272460225746867,0.3840442760802254,A011
148.87,where,0.35128482279186735,0.3840314481378119,A014
148.9,where,0.454071077639817,0.38401220930909336,A053
149.18,where,0.3676455792684985,0.3838328251921111,A062
149.2,where,0.25344559200832995,0.38382002434892715,A070
149.21,where,0.34365320930164395,0.38381362454199663,A055
149.28,where,0.11992894161289105,0.3837688373627164,A076
149.33,where,0.414708342366065,0.3837368588026452,A043
149.72,where,0.2717144980837363,0.3834877766138507,A103
149.75,where,0.6058691254216965,0.3834686421405522,A077
149.87,where,0.24519834849056363,0.38339214087797907,A109
149.93,where,0.6994946485262026,0.3833539122072321,A088
149.99,where,0.2570863034189942,0.38331569816327343,A094
150.22,where,0.28836727638743104,0.3831693463127229,A101
150.41,where,0.33559626622441374,0.38304860855302164,A102
150.46,where,0.5913826953747526,0.38301685971437127,A030
150.8,where,0.2825973117553674,0.38280123504240215,A016
150.87,where,0.4610031943043807,0.38275689950805536,A018
151.52,where,0.27429417648229665,0.38234615077867684,A045
151.93,where,0.5721814800552851,0.3820879307573297,A059
152.12,where,0.2779204287128851,0.38196849432406416,A108
152.47,where,0.2900275731008546,0.38174885400018144,A035
152.89,where,0.4896996987804493,0.3814859234993142,A038
153.27,where,0.3317503621547238,0.38124863100195705,A052
153.27,where,0.5214369777557869,0.38124863100195705,A071
154.53,where,0.5496635504521251,0.38046584551901563,A081
154.76,where,0.16787392422932218,0.38032361916552343,A019
154.89,where,0.46892120123191783,0.3802433203538864,A072
155.27,where,0.17477928265202836,0.3800089723937707,A044
155.59,where,0.407099970598109,0.3798120549622823,A068
156.21,where,0.3878915289899098,0.3794316360722125,A064
162.51,where,0.4800441418315227,0.3756468317062012,A084
164.93,where,0.24054613916502388,0.3742307548679085,A066
166.33,where,0.6919978224268013,0.3734207629059502,A012
166.87,where,0.38885715642852015,0.37311011672921035,A012
168.33,where,0.36025442386465195,0.3722751215708694,A033
168.86,where,0.5169418033782435,0.37197376105963376,A049
169.55,where,0.2608150710151755,0.3715828107351675,A086
170.25,where,0.4520236442270497,0.37118778684051174,A082
170.65,where,0.4046312324155918,0.370962774504033,A085
187.43,where,0.12305609865552057,0.36196495610243135,A065
194.42,where,0.29876307334856705,0.358451684614312,A079
244.53,where,0.3586256984635449,0.3365075464178347,A075
246.24,where,0.6452899769845049,0.3358435941054472,A039
