TSVR_hours,domain,theta,predicted_theta,UID
144.2,where,0.2586514,-0.4614283553060884,A087
144.22,where,-1.5214664,-0.4614953690593849,A047
144.51,where,1.7630539,-0.4624661741562131,A032
144.85,where,0.19003011,-0.4636022340516917,A097
144.91,where,0.24137302,-0.46380247771963334,A083
145.06,where,-0.99096304,-0.4643027758601001,A057
145.07,where,-0.029049361,-0.46433611328485397,A023
145.29,where,-0.9601963,-0.4650690381884453,A086
145.31,where,0.47084022,-0.46513562048875157,A010
145.38,where,-0.0680759,-0.4653685966177332,A034
145.65,where,-0.8004861,-0.46626631781326333,A024
145.77,where,-0.64538527,-0.4666648464997903,A080
145.78,where,-2.1095285,-0.46669804450724717,A020
145.78,where,-1.721655,-0.46669804450724717,A104
145.92,where,-0.80049735,-0.4671626114102126,A027
145.95,where,-1.3145429,-0.46726211166140885,A107
146.02,where,-1.1107395,-0.4674942106263656,A042
146.16,where,-1.1760907,-0.46795812201713594,A092
146.2,where,0.4385651,-0.46809059802466485,A105
146.29,where,-0.6112854,-0.4683885552428549,A098
146.3,where,-0.12420391,-0.4684216518793739,A048
146.54,where,0.8411193,-0.4692153886679032,A015
146.56,where,-0.2831631,-0.46928148297128447,A061
146.8,where,0.06803087,-0.4700740106454885,A100
146.96,where,0.3508756,-0.47060174399063387,A089
146.99,where,-0.5802509,-0.4707006390056159,A051
147.13,where,-0.42889243,-0.4711619197749699,A013
147.13,where,1.1643393,-0.4711619197749699,A106
147.21,where,-0.96847135,-0.4714253393843394,A074
147.65,where,-0.30421466,-0.4728719506634252,A026
147.84,where,-1.0553216,-0.47349547771512984,A056
147.94,where,-0.8373177,-0.4738233729896275,A046
148.69,where,-1.0636857,-0.4762765259125443,A050
148.79,where,-0.9582339,-0.47660280771593555,A095
148.85,where,-0.26116142,-0.4767984861711258,A011
148.87,where,-0.64632875,-0.47686369722886796,A014
148.9,where,-0.13025364,-0.47696149967087026,A053
149.18,where,-0.56087077,-0.47787350500163994,A062
149.2,where,-1.2078129,-0.4779385918048113,A070
149.21,where,-0.6868054,-0.4779711323880275,A055
149.28,where,-2.3054538,-0.47819886388121574,A076
149.33,where,-0.3230173,-0.47836147291596576,A043
149.72,where,-1.0943214,-0.4796282158601465,A103
149.75,where,0.6083534,-0.4797255398028474,A077
149.87,where,-1.2608058,-0.48011466760481003,A109
149.93,where,1.1072929,-0.480309130805625,A088
149.99,where,-1.1847831,-0.4805035269347436,A094
150.22,where,-0.9949761,-0.48124809158413917,A101
150.41,where,-0.7300058,-0.48186242571014865,A102
150.46,where,0.53584546,-0.4820239813541699,A030
150.8,where,-1.0289922,-0.4831213333488067,A016
150.87,where,-0.09666681,-0.48334699378594825,A018
151.52,where,-1.0786914,-0.48543810872461085,A045
151.93,where,0.44093394,-0.4867531405363642,A059
152.12,where,-1.056874,-0.48736150669441175,A108
152.47,where,-0.9852635,-0.4884804651152194,A035
152.89,where,0.0417404,-0.4898202894500561,A038
153.27,where,-0.75080687,-0.491029773114704,A052
153.27,where,0.19446951,-0.491029773114704,A071
154.53,where,0.33096862,-0.49502169624410036,A081
154.76,where,-1.8336661,-0.4957473388724246,A019
154.89,where,-0.058391795,-0.4961570718265069,A072
155.27,where,-1.775171,-0.4973530477339799,A044
155.59,where,-0.36081517,-0.49835822068534863,A068
156.21,where,-0.45727742,-0.5003006566618099,A064
162.51,where,-0.0047476077,-0.5196677495757696,A084
164.93,where,-1.2912297,-0.5269337696335357,A066
166.33,where,1.0647037,-0.5310948750709445,A012
166.87,where,-0.45238903,-0.5326916985555137,A012
168.33,where,-0.5992665,-0.5369865209566933,A033
168.86,where,0.17281532,-0.5385375391522617,A049
169.55,where,-1.1614163,-0.5405504148109662,A086
170.25,where,-0.14018959,-0.5425851432715101,A082
170.65,where,-0.3731264,-0.5437445557069709,A085
187.43,where,-2.2702193,-0.5903507324647539,A065
194.42,where,-0.9346913,-0.6086829196434421,A079
244.53,where,-0.60777307,-0.7250944154131075,A075
246.24,where,0.81087965,-0.728672164803227,A039
