UID,TEST,TSVR_hours,ITEM,Accuracy,Confidence
A087,T4,144.2,ICR-U-i6,0,0.4
A087,T4,144.2,ICR-D-i1,0,0.2
A087,T4,144.2,ICR-D-i2,1,0.2
A087,T4,144.2,ICR-D-i3,0,0.2
A087,T4,144.2,ICR-D-i4,0,0.4
A087,T4,144.2,ICR-D-i5,0,0.4
A087,T4,144.2,ICR-D-i6,0,0.2
A087,T4,144.2,ICR-O-i1,0,0.2
A087,T4,144.2,ICR-O-i2,0,0.2
A087,T4,144.2,ICR-O-i3,0,0.2
A087,T4,144.2,ICR-O-i4,0,0.2
A087,T4,144.2,ICR-O-i5,0,0.2
A087,T4,144.2,ICR-O-i6,0,0.2
A087,T4,144.2,IRE-N-i1,1,1.0
A087,T4,144.2,IRE-N-i2,1,1.0
A087,T4,144.2,IRE-N-i3,0,0.8
A087,T4,144.2,IRE-N-i4,1,1.0
A087,T4,144.2,IRE-N-i5,1,1.0
A087,T4,144.2,IRE-N-i6,1,1.0
A087,T4,144.2,IRE-U-i1,1,1.0
A087,T4,144.2,IRE-U-i2,1,1.0
A087,T4,144.2,IRE-U-i3,1,1.0
A087,T4,144.2,IRE-U-i4,1,0.4
A087,T4,144.2,IRE-U-i5,1,1.0
A087,T4,144.2,IRE-U-i6,0,0.2
A087,T4,144.2,IRE-D-i1,0,0.2
A087,T4,144.2,IRE-D-i2,1,0.6
A087,T4,144.2,IRE-D-i3,0,0.2
A087,T4,144.2,IRE-D-i4,0,0.4
A087,T4,144.2,IRE-D-i5,0,0.4
A087,T4,144.2,IRE-D-i6,0,0.2
A087,T4,144.2,IRE-O-i1,0,0.2
A087,T4,144.2,IRE-O-i2,0,0.2
A087,T4,144.2,IRE-O-i3,0,0.2
A087,T4,144.2,IRE-O-i4,0,0.2
A087,T4,144.2,IRE-O-i5,0,0.2
A087,T4,144.2,IRE-O-i6,0,0.2
A088,T1,1.0,IFR-N-i1,1,1.0
A088,T1,1.0,IFR-N-i2,1,0.6
A088,T1,1.0,IFR-N-i3,0,0.2
A088,T1,1.0,IFR-N-i4,1,0.8
A088,T1,1.0,IFR-N-i5,1,1.0
A088,T1,1.0,IFR-N-i6,0,0.2
A088,T1,1.0,IFR-U-i1,1,0.4
A088,T1,1.0,IFR-U-i2,1,1.0
A088,T1,1.0,IFR-U-i3,0,0.4
A088,T1,1.0,IFR-U-i4,1,0.2
A088,T1,1.0,IFR-U-i5,1,1.0
A088,T1,1.0,IFR-U-i6,1,0.2
A088,T1,1.0,IFR-D-i1,0,0.4
A088,T1,1.0,IFR-D-i2,1,1.0
A088,T1,1.0,IFR-D-i3,0,1.0
A088,T1,1.0,IFR-D-i4,1,0.2
A088,T1,1.0,IFR-D-i5,1,1.0
A088,T1,1.0,IFR-D-i6,0,0.2
A088,T1,1.0,IFR-O-i1,0,0.4
A088,T1,1.0,IFR-O-i2,0,0.2
A088,T1,1.0,IFR-O-i3,0,0.2
A088,T1,1.0,IFR-O-i4,0,0.2
A088,T1,1.0,IFR-O-i5,1,1.0
A088,T1,1.0,IFR-O-i6,0,0.2
A088,T1,1.0,ICR-N-i1,1,0.2
A088,T1,1.0,ICR-N-i2,1,0.6
A088,T1,1.0,ICR-N-i3,1,0.8
A088,T1,1.0,ICR-N-i4,1,1.0
A088,T1,1.0,ICR-N-i5,1,1.0
A088,T1,1.0,ICR-N-i6,1,1.0
A088,T1,1.0,ICR-U-i1,1,0.2
A088,T1,1.0,ICR-U-i2,1,0.6
A088,T1,1.0,ICR-U-i3,1,0.8
A088,T1,1.0,ICR-U-i4,1,1.0
A088,T1,1.0,ICR-U-i5,1,1.0
A088,T1,1.0,ICR-U-i6,1,1.0
A088,T1,1.0,ICR-D-i1,0,0.2
A088,T1,1.0,ICR-D-i2,1,0.6
A088,T1,1.0,ICR-D-i3,1,0.8
A088,T1,1.0,ICR-D-i4,1,1.0
A088,T1,1.0,ICR-D-i5,0,1.0
A088,T1,1.0,ICR-D-i6,1,0.4
A088,T1,1.0,ICR-O-i1,0,0.2
A088,T1,1.0,ICR-O-i2,0,0.4
A088,T1,1.0,ICR-O-i3,0,0.4
A088,T1,1.0,ICR-O-i4,0,0.4
A088,T1,1.0,ICR-O-i5,1,1.0
A088,T1,1.0,ICR-O-i6,1,0.4
A088,T1,1.0,IRE-N-i1,1,1.0
A088,T1,1.0,IRE-N-i2,1,1.0
A088,T1,1.0,IRE-N-i3,1,1.0
A088,T1,1.0,IRE-N-i4,1,1.0
A088,T1,1.0,IRE-N-i5,0,1.0
A088,T1,1.0,IRE-N-i6,1,1.0
A088,T1,1.0,IRE-U-i1,1,1.0
A088,T1,1.0,IRE-U-i2,1,1.0
A088,T1,1.0,IRE-U-i3,1,1.0
A088,T1,1.0,IRE-U-i4,1,1.0
A088,T1,1.0,IRE-U-i5,1,1.0
A088,T1,1.0,IRE-U-i6,1,1.0
A088,T1,1.0,IRE-D-i1,0,1.0
A088,T1,1.0,IRE-D-i2,1,0.6
A088,T1,1.0,IRE-D-i3,1,1.0
A088,T1,1.0,IRE-D-i4,1,1.0
A088,T1,1.0,IRE-D-i5,1,1.0
A088,T1,1.0,IRE-D-i6,1,0.6
A088,T1,1.0,IRE-O-i1,0,0.2
A088,T1,1.0,IRE-O-i2,1,0.2
A088,T1,1.0,IRE-O-i3,0,0.4
A088,T1,1.0,IRE-O-i4,0,0.4
A088,T1,1.0,IRE-O-i5,1,1.0
A088,T1,1.0,IRE-O-i6,0,0.2
A088,T2,24.25,IFR-N-i1,1,1.0
A088,T2,24.25,IFR-N-i2,1,1.0
A088,T2,24.25,IFR-N-i3,1,1.0
A088,T2,24.25,IFR-N-i4,1,1.0
A088,T2,24.25,IFR-N-i5,0,0.2
A088,T2,24.25,IFR-N-i6,1,0.8
A088,T2,24.25,IFR-U-i1,1,0.8
A088,T2,24.25,IFR-U-i2,1,0.8
A088,T2,24.25,IFR-U-i3,1,1.0
A088,T2,24.25,IFR-U-i4,1,0.8
A088,T2,24.25,IFR-U-i5,0,0.8
A088,T2,24.25,IFR-U-i6,1,0.2
A088,T2,24.25,IFR-D-i1,1,0.8
A088,T2,24.25,IFR-D-i2,1,0.8
A088,T2,24.25,IFR-D-i3,1,1.0
A088,T2,24.25,IFR-D-i4,1,1.0
A088,T2,24.25,IFR-D-i5,0,0.4
A088,T2,24.25,IFR-D-i6,1,0.2
A088,T2,24.25,IFR-O-i1,0,0.2
A088,T2,24.25,IFR-O-i2,0,0.8
A088,T2,24.25,IFR-O-i3,0,1.0
A088,T2,24.25,IFR-O-i4,1,0.4
A088,T2,24.25,IFR-O-i5,1,0.4
A088,T2,24.25,IFR-O-i6,0,0.2
A088,T2,24.25,ICR-N-i1,1,1.0
A088,T2,24.25,ICR-N-i2,1,1.0
A088,T2,24.25,ICR-N-i3,1,1.0
A088,T2,24.25,ICR-N-i4,1,1.0
A088,T2,24.25,ICR-N-i5,1,1.0
A088,T2,24.25,ICR-N-i6,1,1.0
A088,T2,24.25,ICR-U-i1,1,1.0
A088,T2,24.25,ICR-U-i2,1,0.8
A088,T2,24.25,ICR-U-i3,1,1.0
A088,T2,24.25,ICR-U-i4,1,1.0
A088,T2,24.25,ICR-U-i5,1,0.8
A088,T2,24.25,ICR-U-i6,1,1.0
A088,T2,24.25,ICR-D-i1,1,1.0
A088,T2,24.25,ICR-D-i2,1,0.2
A088,T2,24.25,ICR-D-i3,1,1.0
A088,T2,24.25,ICR-D-i4,1,1.0
A088,T2,24.25,ICR-D-i5,1,0.4
A088,T2,24.25,ICR-D-i6,1,1.0
A088,T2,24.25,ICR-O-i1,0,0.2
A088,T2,24.25,ICR-O-i2,0,0.2
A088,T2,24.25,ICR-O-i3,0,0.4
A088,T2,24.25,ICR-O-i4,1,1.0
A088,T2,24.25,ICR-O-i5,0,0.4
A088,T2,24.25,ICR-O-i6,0,0.4
A088,T2,24.25,IRE-N-i1,1,1.0
A088,T2,24.25,IRE-N-i2,1,1.0
A088,T2,24.25,IRE-N-i3,1,1.0
A088,T2,24.25,IRE-N-i4,1,1.0
A088,T2,24.25,IRE-N-i5,1,1.0
A088,T2,24.25,IRE-N-i6,1,0.6
A088,T2,24.25,IRE-U-i1,1,1.0
A088,T2,24.25,IRE-U-i2,1,1.0
A088,T2,24.25,IRE-U-i3,1,1.0
A088,T2,24.25,IRE-U-i4,1,1.0
A088,T2,24.25,IRE-U-i5,1,0.8
A088,T2,24.25,IRE-U-i6,1,0.8
A088,T2,24.25,IRE-D-i1,1,1.0
A088,T2,24.25,IRE-D-i2,1,0.4
A088,T2,24.25,IRE-D-i3,1,1.0
A088,T2,24.25,IRE-D-i4,1,1.0
A088,T2,24.25,IRE-D-i5,1,0.4
A088,T2,24.25,IRE-D-i6,1,0.8
A088,T2,24.25,IRE-O-i1,0,0.2
A088,T2,24.25,IRE-O-i2,1,0.4
A088,T2,24.25,IRE-O-i3,0,0.4
A088,T2,24.25,IRE-O-i4,1,0.6
A088,T2,24.25,IRE-O-i5,0,0.4
A088,T2,24.25,IRE-O-i6,0,0.4
A088,T3,74.91,IFR-N-i1,1,1.0
A088,T3,74.91,IFR-N-i2,1,1.0
A088,T3,74.91,IFR-N-i3,1,0.8
A088,T3,74.91,IFR-N-i4,0,0.2
A088,T3,74.91,IFR-N-i5,1,1.0
A088,T3,74.91,IFR-N-i6,1,0.4
A088,T3,74.91,IFR-U-i1,1,1.0
A088,T3,74.91,IFR-U-i2,1,0.8
A088,T3,74.91,IFR-U-i3,1,0.8
A088,T3,74.91,IFR-U-i4,0,0.2
A088,T3,74.91,IFR-U-i5,1,1.0
A088,T3,74.91,IFR-U-i6,1,0.4
A088,T3,74.91,IFR-D-i1,0,0.6
A088,T3,74.91,IFR-D-i2,1,0.8
A088,T3,74.91,IFR-D-i3,0,0.8
A088,T3,74.91,IFR-D-i4,0,0.2
A088,T3,74.91,IFR-D-i5,0,0.4
A088,T3,74.91,IFR-D-i6,1,0.4
A088,T3,74.91,IFR-O-i1,0,0.4
A088,T3,74.91,IFR-O-i2,0,0.6
A088,T3,74.91,IFR-O-i3,1,0.8
A088,T3,74.91,IFR-O-i4,0,0.2
A088,T3,74.91,IFR-O-i5,0,0.2
A088,T3,74.91,IFR-O-i6,0,0.4
A088,T3,74.91,ICR-N-i1,1,1.0
A088,T3,74.91,ICR-N-i2,1,1.0
A088,T3,74.91,ICR-N-i3,1,1.0
A088,T3,74.91,ICR-N-i4,1,1.0
A088,T3,74.91,ICR-N-i5,1,1.0
A088,T3,74.91,ICR-N-i6,1,1.0
A088,T3,74.91,ICR-U-i1,1,1.0
A088,T3,74.91,ICR-U-i2,1,1.0
A088,T3,74.91,ICR-U-i3,1,1.0
A088,T3,74.91,ICR-U-i4,0,0.2
A088,T3,74.91,ICR-U-i5,1,1.0
A088,T3,74.91,ICR-U-i6,1,0.6
A088,T3,74.91,ICR-D-i1,1,0.6
A088,T3,74.91,ICR-D-i2,1,1.0
A088,T3,74.91,ICR-D-i3,0,1.0
A088,T3,74.91,ICR-D-i4,0,0.4
A088,T3,74.91,ICR-D-i5,0,0.2
A088,T3,74.91,ICR-D-i6,0,0.4
A088,T3,74.91,ICR-O-i1,0,0.4
A088,T3,74.91,ICR-O-i2,0,0.4
A088,T3,74.91,ICR-O-i3,1,1.0
A088,T3,74.91,ICR-O-i4,0,0.2
A088,T3,74.91,ICR-O-i5,0,0.4
A088,T3,74.91,ICR-O-i6,0,0.2
A088,T3,74.91,IRE-N-i1,1,1.0
A088,T3,74.91,IRE-N-i2,1,1.0
A088,T3,74.91,IRE-N-i3,0,0.8
A088,T3,74.91,IRE-N-i4,1,1.0
A088,T3,74.91,IRE-N-i5,0,1.0
A088,T3,74.91,IRE-N-i6,1,0.4
A088,T3,74.91,IRE-U-i1,1,1.0
A088,T3,74.91,IRE-U-i2,1,0.8
A088,T3,74.91,IRE-U-i3,1,0.8
A088,T3,74.91,IRE-U-i4,0,0.6
A088,T3,74.91,IRE-U-i5,1,1.0
A088,T3,74.91,IRE-U-i6,1,0.6
A088,T3,74.91,IRE-D-i1,1,0.4
A088,T3,74.91,IRE-D-i2,1,0.8
A088,T3,74.91,IRE-D-i3,0,0.8
A088,T3,74.91,IRE-D-i4,0,0.2
A088,T3,74.91,IRE-D-i5,0,0.4
A088,T3,74.91,IRE-D-i6,0,0.4
A088,T3,74.91,IRE-O-i1,0,0.4
A088,T3,74.91,IRE-O-i2,0,0.4
A088,T3,74.91,IRE-O-i3,1,0.6
A088,T3,74.91,IRE-O-i4,0,0.2
A088,T3,74.91,IRE-O-i5,0,0.6
A088,T3,74.91,IRE-O-i6,0,0.4
A088,T4,149.93,IFR-N-i1,1,1.0
A088,T4,149.93,IFR-N-i2,1,1.0
A088,T4,149.93,IFR-N-i3,0,0.2
A088,T4,149.93,IFR-N-i4,1,1.0
A088,T4,149.93,IFR-N-i5,1,0.2
A088,T4,149.93,IFR-N-i6,1,1.0
A088,T4,149.93,IFR-U-i1,1,0.6
A088,T4,149.93,IFR-U-i2,1,0.8
A088,T4,149.93,IFR-U-i3,0,1.0
A088,T4,149.93,IFR-U-i4,1,1.0
A088,T4,149.93,IFR-U-i5,1,0.2
A088,T4,149.93,IFR-U-i6,1,0.2
A088,T4,149.93,IFR-D-i1,1,1.0
A088,T4,149.93,IFR-D-i2,1,1.0
A088,T4,149.93,IFR-D-i3,0,1.0
A088,T4,149.93,IFR-D-i4,1,1.0
A088,T4,149.93,IFR-D-i5,0,0.2
A088,T4,149.93,IFR-D-i6,1,0.2
A088,T4,149.93,IFR-O-i1,1,0.6
A088,T4,149.93,IFR-O-i2,0,0.4
A088,T4,149.93,IFR-O-i3,0,0.4
A088,T4,149.93,IFR-O-i4,0,0.4
A088,T4,149.93,IFR-O-i5,0,0.2
A088,T4,149.93,IFR-O-i6,0,0.2
A088,T4,149.93,ICR-N-i1,1,1.0
A088,T4,149.93,ICR-N-i2,1,1.0
A088,T4,149.93,ICR-N-i3,1,0.6
A088,T4,149.93,ICR-N-i4,1,1.0
A088,T4,149.93,ICR-N-i5,1,0.8
A088,T4,149.93,ICR-N-i6,1,1.0
A088,T4,149.93,ICR-U-i1,1,0.8
A088,T4,149.93,ICR-U-i2,1,1.0
A088,T4,149.93,ICR-U-i3,1,0.6
A088,T4,149.93,ICR-U-i4,1,1.0
A088,T4,149.93,ICR-U-i5,1,0.6
A088,T4,149.93,ICR-U-i6,1,1.0
A088,T4,149.93,ICR-D-i1,1,1.0
A088,T4,149.93,ICR-D-i2,1,1.0
A088,T4,149.93,ICR-D-i3,0,0.6
A088,T4,149.93,ICR-D-i4,1,0.8
A088,T4,149.93,ICR-D-i5,1,0.2
A088,T4,149.93,ICR-D-i6,1,0.8
A088,T4,149.93,ICR-O-i1,1,0.6
A088,T4,149.93,ICR-O-i2,0,0.2
A088,T4,149.93,ICR-O-i3,0,0.2
A088,T4,149.93,ICR-O-i4,0,0.4
A088,T4,149.93,ICR-O-i5,0,0.2
A088,T4,149.93,ICR-O-i6,0,0.2
A088,T4,149.93,IRE-N-i1,1,1.0
A088,T4,149.93,IRE-N-i2,1,1.0
A088,T4,149.93,IRE-N-i3,1,1.0
A088,T4,149.93,IRE-N-i4,1,1.0
A088,T4,149.93,IRE-N-i5,1,1.0
A088,T4,149.93,IRE-N-i6,1,1.0
A088,T4,149.93,IRE-U-i1,1,0.6
A088,T4,149.93,IRE-U-i2,1,1.0
A088,T4,149.93,IRE-U-i3,1,0.6
A088,T4,149.93,IRE-U-i4,1,1.0
A088,T4,149.93,IRE-U-i5,1,1.0
A088,T4,149.93,IRE-U-i6,1,1.0
A088,T4,149.93,IRE-D-i1,1,1.0
A088,T4,149.93,IRE-D-i2,1,1.0
A088,T4,149.93,IRE-D-i3,0,0.8
A088,T4,149.93,IRE-D-i4,1,1.0
A088,T4,149.93,IRE-D-i5,0,0.2
A088,T4,149.93,IRE-D-i6,1,1.0
A088,T4,149.93,IRE-O-i1,1,0.6
A088,T4,149.93,IRE-O-i2,0,0.4
A088,T4,149.93,IRE-O-i3,0,0.4
A088,T4,149.93,IRE-O-i4,0,0.4
A088,T4,149.93,IRE-O-i5,0,0.2
A088,T4,149.93,IRE-O-i6,0,0.2
A089,T1,1.0,IFR-N-i1,1,0.8
A089,T1,1.0,IFR-N-i2,0,0.2
A089,T1,1.0,IFR-N-i3,1,1.0
A089,T1,1.0,IFR-N-i4,1,1.0
A089,T1,1.0,IFR-N-i5,0,0.2
A089,T1,1.0,IFR-N-i6,1,1.0
A089,T1,1.0,IFR-U-i1,1,1.0
A089,T1,1.0,IFR-U-i2,0,1.0
A089,T1,1.0,IFR-U-i3,1,1.0
A089,T1,1.0,IFR-U-i4,1,1.0
A089,T1,1.0,IFR-U-i5,0,0.2
A089,T1,1.0,IFR-U-i6,1,0.2
A089,T1,1.0,IFR-D-i1,1,0.8
A089,T1,1.0,IFR-D-i2,1,1.0
A089,T1,1.0,IFR-D-i3,1,1.0
A089,T1,1.0,IFR-D-i4,0,0.6
A089,T1,1.0,IFR-D-i5,1,0.2
A089,T1,1.0,IFR-D-i6,1,0.2
A089,T1,1.0,IFR-O-i1,1,0.6
A089,T1,1.0,IFR-O-i2,0,0.4
A089,T1,1.0,IFR-O-i3,0,0.8
A089,T1,1.0,IFR-O-i4,1,1.0
A089,T1,1.0,IFR-O-i5,0,0.2
A089,T1,1.0,IFR-O-i6,0,0.2
A089,T1,1.0,ICR-N-i1,1,1.0
A089,T1,1.0,ICR-N-i2,1,1.0
A089,T1,1.0,ICR-N-i3,1,1.0
A089,T1,1.0,ICR-N-i4,1,1.0
A089,T1,1.0,ICR-N-i5,1,1.0
A089,T1,1.0,ICR-N-i6,1,1.0
A089,T1,1.0,ICR-U-i1,1,1.0
A089,T1,1.0,ICR-U-i2,1,1.0
A089,T1,1.0,ICR-U-i3,1,1.0
A089,T1,1.0,ICR-U-i4,1,1.0
A089,T1,1.0,ICR-U-i5,1,0.4
A089,T1,1.0,ICR-U-i6,1,1.0
A089,T1,1.0,ICR-D-i1,1,1.0
A089,T1,1.0,ICR-D-i2,0,0.4
A089,T1,1.0,ICR-D-i3,1,1.0
A089,T1,1.0,ICR-D-i4,0,0.4
A089,T1,1.0,ICR-D-i5,1,0.4
A089,T1,1.0,ICR-D-i6,1,1.0
A089,T1,1.0,ICR-O-i1,1,0.6
A089,T1,1.0,ICR-O-i2,1,0.4
A089,T1,1.0,ICR-O-i3,0,0.4
A089,T1,1.0,ICR-O-i4,1,1.0
A089,T1,1.0,ICR-O-i5,1,0.2
A089,T1,1.0,ICR-O-i6,0,0.6
A089,T1,1.0,IRE-N-i1,1,1.0
A089,T1,1.0,IRE-N-i2,1,1.0
A089,T1,1.0,IRE-N-i3,1,1.0
A089,T1,1.0,IRE-N-i4,1,1.0
A089,T1,1.0,IRE-N-i5,1,1.0
A089,T1,1.0,IRE-N-i6,1,1.0
A089,T1,1.0,IRE-U-i1,1,1.0
A089,T1,1.0,IRE-U-i2,1,1.0
A089,T1,1.0,IRE-U-i3,1,1.0
A089,T1,1.0,IRE-U-i4,1,1.0
A089,T1,1.0,IRE-U-i5,0,0.2
A089,T1,1.0,IRE-U-i6,1,1.0
A089,T1,1.0,IRE-D-i1,0,0.4
A089,T1,1.0,IRE-D-i2,0,0.6
A089,T1,1.0,IRE-D-i3,1,1.0
A089,T1,1.0,IRE-D-i4,0,0.4
A089,T1,1.0,IRE-D-i5,0,0.2
A089,T1,1.0,IRE-D-i6,1,1.0
A089,T1,1.0,IRE-O-i1,1,0.4
A089,T1,1.0,IRE-O-i2,1,0.6
A089,T1,1.0,IRE-O-i3,0,0.4
A089,T1,1.0,IRE-O-i4,1,1.0
A089,T1,1.0,IRE-O-i5,1,0.2
A089,T1,1.0,IRE-O-i6,1,0.4
A089,T2,32.14,IFR-N-i1,1,1.0
A089,T2,32.14,IFR-N-i2,1,1.0
A089,T2,32.14,IFR-N-i3,1,1.0
A089,T2,32.14,IFR-N-i4,1,1.0
A089,T2,32.14,IFR-N-i5,1,1.0
A089,T2,32.14,IFR-N-i6,0,0.2
A089,T2,32.14,IFR-U-i1,1,1.0
A089,T2,32.14,IFR-U-i2,1,1.0
A089,T2,32.14,IFR-U-i3,1,1.0
A089,T2,32.14,IFR-U-i4,1,1.0
A089,T2,32.14,IFR-U-i5,1,1.0
A089,T2,32.14,IFR-U-i6,0,1.0
A089,T2,32.14,IFR-D-i1,0,0.4
A089,T2,32.14,IFR-D-i2,1,1.0
A089,T2,32.14,IFR-D-i3,1,0.6
A089,T2,32.14,IFR-D-i4,0,0.6
A089,T2,32.14,IFR-D-i5,0,0.4
A089,T2,32.14,IFR-D-i6,0,0.2
A089,T2,32.14,IFR-O-i1,1,0.4
A089,T2,32.14,IFR-O-i2,0,0.4
A089,T2,32.14,IFR-O-i3,1,0.6
A089,T2,32.14,IFR-O-i4,0,0.4
A089,T2,32.14,IFR-O-i5,0,0.4
A089,T2,32.14,IFR-O-i6,1,0.4
A089,T2,32.14,ICR-N-i1,1,1.0
A089,T2,32.14,ICR-N-i2,1,1.0
A089,T2,32.14,ICR-N-i3,1,1.0
A089,T2,32.14,ICR-N-i4,1,1.0
A089,T2,32.14,ICR-N-i5,1,1.0
A089,T2,32.14,ICR-N-i6,1,1.0
A089,T2,32.14,ICR-U-i1,1,1.0
A089,T2,32.14,ICR-U-i2,1,0.8
A089,T2,32.14,ICR-U-i3,1,1.0
A089,T2,32.14,ICR-U-i4,1,1.0
A089,T2,32.14,ICR-U-i5,1,1.0
A089,T2,32.14,ICR-U-i6,0,0.4
A089,T2,32.14,ICR-D-i1,0,0.6
A089,T2,32.14,ICR-D-i2,1,1.0
A089,T2,32.14,ICR-D-i3,1,0.6
A089,T2,32.14,ICR-D-i4,0,0.6
A089,T2,32.14,ICR-D-i5,0,0.6
A089,T2,32.14,ICR-D-i6,0,0.4
A089,T2,32.14,ICR-O-i1,0,0.4
A089,T2,32.14,ICR-O-i2,0,0.4
A089,T2,32.14,ICR-O-i3,1,0.8
A089,T2,32.14,ICR-O-i4,0,0.4
A089,T2,32.14,ICR-O-i5,0,0.4
A089,T2,32.14,ICR-O-i6,0,0.4
A089,T2,32.14,IRE-N-i1,1,1.0
A089,T2,32.14,IRE-N-i2,1,1.0
A089,T2,32.14,IRE-N-i3,1,0.8
A089,T2,32.14,IRE-N-i4,1,1.0
A089,T2,32.14,IRE-N-i5,1,0.8
A089,T2,32.14,IRE-N-i6,1,1.0
A089,T2,32.14,IRE-U-i1,1,1.0
A089,T2,32.14,IRE-U-i2,1,0.4
A089,T2,32.14,IRE-U-i3,1,1.0
A089,T2,32.14,IRE-U-i4,1,1.0
A089,T2,32.14,IRE-U-i5,1,1.0
A089,T2,32.14,IRE-U-i6,0,0.2
A089,T2,32.14,IRE-D-i1,0,0.4
A089,T2,32.14,IRE-D-i2,1,0.8
A089,T2,32.14,IRE-D-i3,1,0.6
A089,T2,32.14,IRE-D-i4,0,0.6
A089,T2,32.14,IRE-D-i5,0,0.8
A089,T2,32.14,IRE-D-i6,0,0.2
A089,T2,32.14,IRE-O-i1,0,0.6
A089,T2,32.14,IRE-O-i2,0,0.4
A089,T2,32.14,IRE-O-i3,1,1.0
A089,T2,32.14,IRE-O-i4,0,0.4
A089,T2,32.14,IRE-O-i5,0,0.4
A089,T2,32.14,IRE-O-i6,0,0.2
A089,T3,79.34,IFR-N-i1,0,0.2
A089,T3,79.34,IFR-N-i2,1,1.0
A089,T3,79.34,IFR-N-i3,1,1.0
A089,T3,79.34,IFR-N-i4,0,0.2
A089,T3,79.34,IFR-N-i5,0,0.2
A089,T3,79.34,IFR-N-i6,1,1.0
A089,T3,79.34,IFR-U-i1,0,1.0
A089,T3,79.34,IFR-U-i2,1,1.0
A089,T3,79.34,IFR-U-i3,1,1.0
A089,T3,79.34,IFR-U-i4,0,0.2
A089,T3,79.34,IFR-U-i5,0,0.2
A089,T3,79.34,IFR-U-i6,1,0.2
A089,T3,79.34,IFR-D-i1,0,0.4
A089,T3,79.34,IFR-D-i2,1,0.2
A089,T3,79.34,IFR-D-i3,0,0.4
A089,T3,79.34,IFR-D-i4,0,0.2
A089,T3,79.34,IFR-D-i5,0,0.2
A089,T3,79.34,IFR-D-i6,0,0.2
A089,T3,79.34,IFR-O-i1,0,0.2
A089,T3,79.34,IFR-O-i2,0,0.4
A089,T3,79.34,IFR-O-i3,1,0.2
A089,T3,79.34,IFR-O-i4,0,0.2
A089,T3,79.34,IFR-O-i5,1,0.2
A089,T3,79.34,IFR-O-i6,1,0.2
A089,T3,79.34,ICR-N-i1,1,0.8
A089,T3,79.34,ICR-N-i2,1,1.0
A089,T3,79.34,ICR-N-i3,1,1.0
A089,T3,79.34,ICR-N-i4,1,0.6
A089,T3,79.34,ICR-N-i5,1,0.8
A089,T3,79.34,ICR-N-i6,1,1.0
A089,T3,79.34,ICR-U-i1,0,0.8
A089,T3,79.34,ICR-U-i2,1,1.0
A089,T3,79.34,ICR-U-i3,1,1.0
A089,T3,79.34,ICR-U-i4,1,0.6
A089,T3,79.34,ICR-U-i5,1,0.8
A089,T3,79.34,ICR-U-i6,1,1.0
A089,T3,79.34,ICR-D-i1,1,0.6
A089,T3,79.34,ICR-D-i2,1,0.8
A089,T3,79.34,ICR-D-i3,0,0.2
A089,T3,79.34,ICR-D-i4,1,0.4
A089,T3,79.34,ICR-D-i5,0,0.2
A089,T3,79.34,ICR-D-i6,0,0.4
A089,T3,79.34,ICR-O-i1,0,0.4
A089,T3,79.34,ICR-O-i2,0,0.6
A089,T3,79.34,ICR-O-i3,0,0.2
A089,T3,79.34,ICR-O-i4,0,0.2
A089,T3,79.34,ICR-O-i5,0,0.2
A089,T3,79.34,ICR-O-i6,1,0.2
A089,T3,79.34,IRE-N-i1,1,1.0
A089,T3,79.34,IRE-N-i2,1,1.0
A089,T3,79.34,IRE-N-i3,1,0.8
A089,T3,79.34,IRE-N-i4,1,1.0
A089,T3,79.34,IRE-N-i5,1,1.0
A089,T3,79.34,IRE-N-i6,1,0.8
A089,T3,79.34,IRE-U-i1,0,1.0
A089,T3,79.34,IRE-U-i2,1,1.0
A089,T3,79.34,IRE-U-i3,1,1.0
A089,T3,79.34,IRE-U-i4,1,0.8
A089,T3,79.34,IRE-U-i5,1,0.8
A089,T3,79.34,IRE-U-i6,1,1.0
A089,T3,79.34,IRE-D-i1,1,0.6
A089,T3,79.34,IRE-D-i2,1,0.8
A089,T3,79.34,IRE-D-i3,1,0.2
A089,T3,79.34,IRE-D-i4,0,0.6
A089,T3,79.34,IRE-D-i5,0,0.2
A089,T3,79.34,IRE-D-i6,0,0.4
A089,T3,79.34,IRE-O-i1,0,0.4
A089,T3,79.34,IRE-O-i2,0,0.6
A089,T3,79.34,IRE-O-i3,0,0.2
A089,T3,79.34,IRE-O-i4,0,0.4
A089,T3,79.34,IRE-O-i5,0,0.4
A089,T3,79.34,IRE-O-i6,0,0.2
A089,T4,146.96,IFR-N-i1,0,1.0
A089,T4,146.96,IFR-N-i2,1,1.0
A089,T4,146.96,IFR-N-i3,0,1.0
A089,T4,146.96,IFR-N-i4,1,1.0
A089,T4,146.96,IFR-N-i5,0,0.2
A089,T4,146.96,IFR-N-i6,0,0.2
A089,T4,146.96,IFR-U-i1,0,1.0
A089,T4,146.96,IFR-U-i2,1,1.0
A089,T4,146.96,IFR-U-i3,1,0.6
A089,T4,146.96,IFR-U-i4,1,1.0
A089,T4,146.96,IFR-U-i5,0,0.2
A089,T4,146.96,IFR-U-i6,1,0.2
A089,T4,146.96,IFR-D-i1,0,0.2
A089,T4,146.96,IFR-D-i2,1,0.6
A089,T4,146.96,IFR-D-i3,0,0.6
A089,T4,146.96,IFR-D-i4,0,0.6
A089,T4,146.96,IFR-D-i5,1,0.2
