composite_ID,UID,test,TSVR_hours,log_TSVR,Paradigm,theta_confidence,Age,Age_c
A046_T3,A046,T3,73.05,4.304740540713808,IRE,-0.40778854,38.0,-6.57
A046_T4,A046,T4,147.94,5.003543540282499,IRE,-0.7904811,38.0,-6.57
A047_T1,A047,T1,1.0,0.6931471805599453,IRE,0.8020553,36.0,-8.57
A047_T2,A047,T2,23.46,3.1970391302590264,IRE,0.13581415,36.0,-8.57
A047_T3,A047,T3,76.85,4.354783898280007,IRE,0.008285063,36.0,-8.57
A047_T4,A047,T4,144.22,4.978249833952101,IRE,-0.44625625,36.0,-8.57
A048_T1,A048,T1,1.0,0.6931471805599453,IRE,0.4691744,38.0,-6.57
A048_T2,A048,T2,23.91,3.215269329274089,IRE,0.4344948,38.0,-6.57
A048_T3,A048,T3,81.15,4.408546844483277,IRE,0.12195327,38.0,-6.57
A048_T4,A048,T4,146.3,4.9924713234685845,IRE,-0.09083844,38.0,-6.57
A049_T1,A049,T1,1.0,0.6931471805599453,IRE,1.6261145,35.0,-9.57
A049_T2,A049,T2,27.12,3.336481066942464,IRE,-0.0623099,35.0,-9.57
A049_T3,A049,T3,111.38,4.721885985684052,IRE,-0.17305703,35.0,-9.57
A049_T4,A049,T4,168.86,5.134974568351863,IRE,-0.295009,35.0,-9.57
A050_T1,A050,T1,1.0,0.6931471805599453,IRE,0.3032693,41.0,-3.5700000000000003
A050_T2,A050,T2,24.73,3.2476576262936527,IRE,-0.2734772,41.0,-3.5700000000000003
A050_T3,A050,T3,93.39,4.547435135336853,IRE,-2.141232,41.0,-3.5700000000000003
A050_T4,A050,T4,148.69,5.008566488927144,IRE,-2.247155,41.0,-3.5700000000000003
A051_T1,A051,T1,1.0,0.6931471805599453,IRE,1.9103534,41.0,-3.5700000000000003
A051_T2,A051,T2,17.16,2.8992213731731478,IRE,1.5820678,41.0,-3.5700000000000003
A051_T3,A051,T3,65.63,4.199154926574446,IRE,0.34050944,41.0,-3.5700000000000003
A051_T4,A051,T4,146.99,4.997144703913756,IRE,0.64677894,41.0,-3.5700000000000003
A052_T1,A052,T1,1.0,0.6931471805599453,IRE,1.0530825,43.0,-1.5700000000000003
A052_T2,A052,T2,31.76,3.4892082589848687,IRE,0.27641442,43.0,-1.5700000000000003
A052_T3,A052,T3,80.98,4.406475315076191,IRE,-0.29764047,43.0,-1.5700000000000003
A052_T4,A052,T4,153.27,5.038704314023848,IRE,-0.20972034,43.0,-1.5700000000000003
A053_T1,A053,T1,1.0,0.6931471805599453,IRE,0.8662365,44.0,-0.5700000000000003
A053_T2,A053,T2,32.71,3.5177945292459696,IRE,-0.23723178,44.0,-0.5700000000000003
A053_T3,A053,T3,78.28,4.372985890021733,IRE,-0.30219337,44.0,-0.5700000000000003
A053_T4,A053,T4,148.9,5.009968405108552,IRE,-0.24718331,44.0,-0.5700000000000003
A054_T1,A054,T1,1.0,0.6931471805599453,IRE,1.5295488,43.0,-1.5700000000000003
A054_T2,A054,T2,16.9,2.884800712846709,IRE,1.1914456,43.0,-1.5700000000000003
A054_T3,A054,T3,72.83,4.3017651530710745,IRE,0.8846226,43.0,-1.5700000000000003
A054_T4,A054,T4,136.83,4.926021041706347,IRE,0.5980644,43.0,-1.5700000000000003
A055_T1,A055,T1,1.0,0.6931471805599453,IRE,1.0413253,44.0,-0.5700000000000003
A055_T2,A055,T2,23.24,3.1880041612011136,IRE,-0.08033624,44.0,-0.5700000000000003
A055_T3,A055,T3,74.48,4.32386772050035,IRE,-0.5801118,44.0,-0.5700000000000003
A055_T4,A055,T4,149.21,5.012034315009963,IRE,-0.74037087,44.0,-0.5700000000000003
A056_T1,A056,T1,1.0,0.6931471805599453,IRE,0.14750256,42.0,-2.5700000000000003
A056_T2,A056,T2,33.61,3.544142657647253,IRE,-0.64366686,42.0,-2.5700000000000003
A056_T3,A056,T3,71.46,4.283034685466931,IRE,-0.043089632,42.0,-2.5700000000000003
A056_T4,A056,T4,147.84,5.002871903478422,IRE,-0.6682726,42.0,-2.5700000000000003
A057_T1,A057,T1,1.0,0.6931471805599453,IRE,0.5013055,40.0,-4.57
A057_T2,A057,T2,24.78,3.249598997511041,IRE,-0.32993776,40.0,-4.57
A057_T3,A057,T3,73.83,4.315218874092267,IRE,-0.56260604,40.0,-4.57
A057_T4,A057,T4,145.06,4.984017496191964,IRE,-3.146719,40.0,-4.57
A058_T1,A058,T1,1.0,0.6931471805599453,IRE,0.23183694,42.0,-2.5700000000000003
A058_T2,A058,T2,22.96,3.1763857732472487,IRE,-0.8829027,42.0,-2.5700000000000003
A058_T3,A058,T3,66.28,4.208863015664693,IRE,-0.66631323,42.0,-2.5700000000000003
A058_T4,A058,T4,143.48,4.973141089668675,IRE,-1.2124687,42.0,-2.5700000000000003
A059_T1,A059,T1,1.0,0.6931471805599453,IRE,0.3197801,43.0,-1.5700000000000003
A059_T2,A059,T2,30.4,3.446807892914208,IRE,-0.42653838,43.0,-1.5700000000000003
A059_T3,A059,T3,79.78,4.391729410135267,IRE,-1.0557399,43.0,-1.5700000000000003
A059_T4,A059,T4,151.93,5.029980300360032,IRE,-0.5475624,43.0,-1.5700000000000003
A060_T1,A060,T1,1.0,0.6931471805599453,IRE,0.94570017,48.0,3.4299999999999997
A060_T2,A060,T2,24.87,3.2530839961979376,IRE,0.8369726,48.0,3.4299999999999997
A060_T3,A060,T3,94.68,4.561009290202322,IRE,0.6579167,48.0,3.4299999999999997
A060_T4,A060,T4,143.91,4.976112860057833,IRE,0.5087747,48.0,3.4299999999999997
A061_T1,A061,T1,1.0,0.6931471805599453,IRE,3.6055288,47.0,2.4299999999999997
A061_T2,A061,T2,35.16,3.587953535523976,IRE,2.4263685,47.0,2.4299999999999997
A061_T3,A061,T3,82.55,4.425445255041403,IRE,0.52304876,47.0,2.4299999999999997
A061_T4,A061,T4,146.56,4.994234872728475,IRE,1.4894165,47.0,2.4299999999999997
A062_T1,A062,T1,1.0,0.6931471805599453,IRE,0.8796451,48.0,3.4299999999999997
A062_T2,A062,T2,44.69,3.82187945557518,IRE,-0.329146,48.0,3.4299999999999997
A062_T3,A062,T3,92.72,4.540311613639595,IRE,-1.128783,48.0,3.4299999999999997
A062_T4,A062,T4,149.18,5.011834574671738,IRE,-1.6085031,48.0,3.4299999999999997
A063_T1,A063,T1,1.0,0.6931471805599453,IRE,0.15659678,45.0,0.4299999999999997
A063_T2,A063,T2,21.98,3.1346242724206097,IRE,-0.31644806,45.0,0.4299999999999997
A063_T3,A063,T3,69.99,4.262539022051294,IRE,-1.3077527,45.0,0.4299999999999997
A063_T4,A063,T4,141.09,4.956460659649984,IRE,-1.7191411,45.0,0.4299999999999997
A064_T1,A064,T1,1.0,0.6931471805599453,IRE,0.95672095,47.0,2.4299999999999997
A064_T2,A064,T2,37.65,3.654546775033431,IRE,-0.12203514,47.0,2.4299999999999997
A064_T3,A064,T3,82.99,4.430697744137536,IRE,-0.669327,47.0,2.4299999999999997
A064_T4,A064,T4,156.21,5.057582491203423,IRE,-0.3740357,47.0,2.4299999999999997
A065_T1,A065,T1,1.0,0.6931471805599453,IRE,0.1279714,47.0,2.4299999999999997
A065_T2,A065,T2,32.31,3.5058576522055884,IRE,-0.6428114,47.0,2.4299999999999997
A065_T3,A065,T3,106.41,4.676653287609955,IRE,-1.692233,47.0,2.4299999999999997
A065_T4,A065,T4,187.43,5.238726585134399,IRE,-1.3763603,47.0,2.4299999999999997
A066_T1,A066,T1,1.0,0.6931471805599453,IRE,0.114060014,47.0,2.4299999999999997
A066_T2,A066,T2,23.35,3.192531849528599,IRE,-0.20178087,47.0,2.4299999999999997
A066_T3,A066,T3,73.79,4.314684186203576,IRE,-0.94836825,47.0,2.4299999999999997
A066_T4,A066,T4,164.93,5.111566012674697,IRE,-0.92199016,47.0,2.4299999999999997
A067_T1,A067,T1,1.0,0.6931471805599453,IRE,-0.12526183,48.0,3.4299999999999997
A067_T2,A067,T2,29.91,3.431079756144025,IRE,-1.5250542,48.0,3.4299999999999997
A067_T3,A067,T3,73.19,4.306629370201435,IRE,-1.5696906,48.0,3.4299999999999997
A067_T4,A067,T4,144.19,4.978043229495596,IRE,-2.3028328,48.0,3.4299999999999997
A068_T1,A068,T1,1.0,0.6931471805599453,IRE,2.132791,49.0,4.43
A068_T2,A068,T2,30.49,3.449670035112933,IRE,1.7576509,49.0,4.43
A068_T3,A068,T3,82.98,4.430578675256047,IRE,0.8247188,49.0,4.43
A068_T4,A068,T4,155.59,5.053630924557352,IRE,0.55122447,49.0,4.43
A069_T1,A069,T1,1.0,0.6931471805599453,IRE,0.50612783,46.0,1.4299999999999997
A069_T2,A069,T2,24.96,3.2565568918358894,IRE,-1.8478291,46.0,1.4299999999999997
A069_T3,A069,T3,79.75,4.391357962102766,IRE,-1.9474056,46.0,1.4299999999999997
A069_T4,A069,T4,140.22,4.950318958088201,IRE,-1.5449425,46.0,1.4299999999999997
A070_T1,A070,T1,1.0,0.6931471805599453,IRE,-0.23986153,52.0,7.43
A070_T2,A070,T2,24.25,3.228826155721369,IRE,-0.34893578,52.0,7.43
A070_T3,A070,T3,81.92,4.417876287567579,IRE,-1.355247,52.0,7.43
A070_T4,A070,T4,149.2,5.011967739330034,IRE,-2.0957847,52.0,7.43
A071_T1,A071,T1,1.0,0.6931471805599453,IRE,1.1159407,50.0,5.43
A071_T2,A071,T2,30.92,3.463232772581608,IRE,0.0372925,50.0,5.43
A071_T3,A071,T3,79.96,4.393955205539156,IRE,-0.6543111,50.0,5.43
A071_T4,A071,T4,153.27,5.038704314023848,IRE,-0.49058992,50.0,5.43
A072_T1,A072,T1,1.0,0.6931471805599453,IRE,1.0743331,50.0,5.43
A072_T2,A072,T2,33.76,3.548467300397191,IRE,1.045656,50.0,5.43
A072_T3,A072,T3,83.54,4.437224795138644,IRE,0.36182067,50.0,5.43
A072_T4,A072,T4,154.89,5.04915063032459,IRE,-0.050563946,50.0,5.43
A073_T1,A073,T1,1.0,0.6931471805599453,IRE,0.093636215,51.0,6.43
A073_T2,A073,T2,66.66,4.214495163352562,IRE,0.06176301,51.0,6.43
A073_T3,A073,T3,66.9,4.21803603456465,IRE,0.34568325,51.0,6.43
A073_T4,A073,T4,140.12,4.949610592258481,IRE,-0.05962631,51.0,6.43
A074_T1,A074,T1,1.0,0.6931471805599453,IRE,0.32194734,53.0,8.43
A074_T2,A074,T2,29.33,3.41213732170049,IRE,-0.26624334,53.0,8.43
A074_T3,A074,T3,73.02,4.30433532695801,IRE,-1.2051636,53.0,8.43
A074_T4,A074,T4,147.21,4.998630186968824,IRE,-1.0552974,53.0,8.43
A075_T1,A075,T1,1.0,0.6931471805599453,IRE,0.44345883,53.0,8.43
A075_T2,A075,T2,28.68,3.39047341829918,IRE,-0.12576333,53.0,8.43
A075_T3,A075,T3,71.37,4.281791848878036,IRE,-2.710534,53.0,8.43
A075_T4,A075,T4,244.53,5.5034191393614815,IRE,-1.4003819,53.0,8.43
A076_T1,A076,T1,1.0,0.6931471805599453,IRE,0.26617637,54.0,9.43
A076_T2,A076,T2,27.3,3.342861804649192,IRE,-0.65328765,54.0,9.43
A076_T3,A076,T3,74.88,4.3291531450668135,IRE,-0.710793,54.0,9.43
A076_T4,A076,T4,149.28,5.0125002207057685,IRE,-2.0745318,54.0,9.43
A077_T1,A077,T1,1.0,0.6931471805599453,IRE,0.92543274,52.0,7.43
A077_T2,A077,T2,53.88,4.00514898341763,IRE,-0.8373625,52.0,7.43
A077_T3,A077,T3,78.36,4.373994462976618,IRE,-1.0357361,52.0,7.43
A077_T4,A077,T4,149.75,5.015622835607295,IRE,-0.40939984,52.0,7.43
A078_T1,A078,T1,1.0,0.6931471805599453,IRE,-0.70801705,50.0,5.43
A078_T2,A078,T2,26.17,3.3021134234382563,IRE,-0.95632,50.0,5.43
A078_T3,A078,T3,72.3,4.294560608892605,IRE,-0.9104923,50.0,5.43
A078_T4,A078,T4,140.08,4.949327105367852,IRE,-1.4775499,50.0,5.43
A079_T1,A079,T1,1.0,0.6931471805599453,IRE,0.32435563,50.0,5.43
A079_T2,A079,T2,26.11,3.299902663510574,IRE,0.31475246,50.0,5.43
A079_T3,A079,T3,74.0,4.31748811353631,IRE,-0.58404356,50.0,5.43
A079_T4,A079,T4,194.42,5.275151088516197,IRE,-0.36795917,50.0,5.43
A080_T1,A080,T1,1.0,0.6931471805599453,IRE,1.2862076,56.0,11.43
A080_T2,A080,T2,29.03,3.402196881995239,IRE,0.971175,56.0,11.43
A080_T3,A080,T3,72.87,4.302306791540646,IRE,0.5369754,56.0,11.43
A080_T4,A080,T4,145.77,4.988866735623107,IRE,-0.42013103,56.0,11.43
A081_T1,A081,T1,1.0,0.6931471805599453,IRE,1.2541667,55.0,10.43
A081_T2,A081,T2,31.39,3.477849733183238,IRE,0.69764787,55.0,10.43
A081_T3,A081,T3,80.13,4.396052806406973,IRE,0.6328617,55.0,10.43
A081_T4,A081,T4,154.53,5.046838639056468,IRE,0.79071146,55.0,10.43
A082_T1,A082,T1,1.0,0.6931471805599453,IRE,0.076008804,58.0,13.43
A082_T2,A082,T2,27.97,3.366260811781259,IRE,0.018616889,58.0,13.43
A082_T3,A082,T3,75.71,4.3400320779712045,IRE,-0.15624106,58.0,13.43
A082_T4,A082,T4,170.25,5.143124477142335,IRE,-1.1045793,58.0,13.43
A083_T1,A083,T1,1.0,0.6931471805599453,IRE,0.90514874,58.0,13.43
A083_T2,A083,T2,25.15,3.263849190510932,IRE,0.2344312,58.0,13.43
A083_T3,A083,T3,74.3,4.321480134805848,IRE,0.51191884,58.0,13.43
A083_T4,A083,T4,144.91,4.982989993275931,IRE,0.2877554,58.0,13.43
A084_T1,A084,T1,1.0,0.6931471805599453,IRE,0.008242999,59.0,14.43
A084_T2,A084,T2,27.25,3.34109345759245,IRE,-0.6418965,59.0,14.43
A084_T3,A084,T3,91.97,4.532276860467767,IRE,-0.5797418,59.0,14.43
A084_T4,A084,T4,162.51,5.096874150546495,IRE,-0.33099934,59.0,14.43
A085_T1,A085,T1,1.0,0.6931471805599453,IRE,1.247983,58.0,13.43
A085_T2,A085,T2,24.51,3.23907053215372,IRE,0.87893224,58.0,13.43
A085_T3,A085,T3,71.4,4.282206299391671,IRE,-0.17860155,58.0,13.43
A085_T4,A085,T4,170.65,5.145457519903701,IRE,-0.85656196,58.0,13.43
A086_T1,A086,T1,1.0,0.6931471805599453,IRE,1.4547521,58.0,13.43
A086_T2,A086,T2,23.47,3.19744787745458,IRE,1.2226772,58.0,13.43
A086_T3,A086,T3,145.29,4.985590952989995,IRE,0.29241705,58.0,13.43
A086_T4,A086,T4,169.55,5.139028508864655,IRE,0.5080041,58.0,13.43
A087_T1,A087,T1,1.0,0.6931471805599453,IRE,0.77943045,59.0,14.43
A087_T2,A087,T2,31.07,3.467921013705064,IRE,0.73002046,59.0,14.43
A087_T3,A087,T3,72.8,4.301358731606427,IRE,-0.061898164,59.0,14.43
A087_T4,A087,T4,144.2,4.978112102390695,IRE,-0.29703915,59.0,14.43
A088_T1,A088,T1,1.0,0.6931471805599453,IRE,0.9918644,56.0,11.43
A088_T2,A088,T2,24.25,3.228826155721369,IRE,0.9253829,56.0,11.43
A088_T3,A088,T3,74.91,4.3295484280286765,IRE,0.4436366,56.0,11.43
A088_T4,A088,T4,149.93,5.016816153171337,IRE,0.42296904,56.0,11.43
A089_T1,A089,T1,1.0,0.6931471805599453,IRE,0.94178873,56.0,11.43
A089_T2,A089,T2,32.14,3.500741011998417,IRE,0.7072022,56.0,11.43
A089_T3,A089,T3,79.34,4.386267628931136,IRE,0.12064773,56.0,11.43
A089_T4,A089,T4,146.96,4.996941966964253,IRE,-0.25538114,56.0,11.43
A090_T1,A090,T1,1.0,0.6931471805599453,IRE,-0.43272832,61.0,16.43
A090_T2,A090,T2,23.54,3.2003044392827653,IRE,-0.67180204,61.0,16.43
A090_T3,A090,T3,95.42,4.568713648977476,IRE,-1.4661319,61.0,16.43
A090_T4,A090,T4,144.07,4.977216384550811,IRE,-0.93749,61.0,16.43
A091_T1,A091,T1,1.0,0.6931471805599453,IRE,0.991915,63.0,18.43
A091_T2,A091,T2,22.2,3.1441522786722644,IRE,0.20045075,63.0,18.43
A091_T3,A091,T3,73.64,4.312676556539088,IRE,-0.19224718,63.0,18.43
A091_T4,A091,T4,142.61,4.967101292072528,IRE,0.11806473,63.0,18.43
A092_T1,A092,T1,1.0,0.6931471805599453,IRE,0.53527105,60.0,15.43
A092_T2,A092,T2,22.83,3.170945291110651,IRE,-0.11720381,60.0,15.43
A092_T3,A092,T3,71.31,4.28096243218686,IRE,-0.24517074,60.0,15.43
A092_T4,A092,T4,146.16,4.991520430236574,IRE,-0.80437773,60.0,15.43
A093_T1,A093,T1,1.0,0.6931471805599453,IRE,1.7811775,64.0,19.43
A093_T2,A093,T2,22.09,3.139399623366404,IRE,0.5391968,64.0,19.43
A093_T3,A093,T3,70.22,4.265773677849632,IRE,-0.0019733638,64.0,19.43
A093_T4,A093,T4,140.95,4.95547488291898,IRE,-0.5696187,64.0,19.43
A094_T1,A094,T1,1.0,0.6931471805599453,IRE,-0.31676042,60.0,15.43
A094_T2,A094,T2,22.98,3.177220149599368,IRE,0.021758296,60.0,15.43
A094_T3,A094,T3,76.21,4.3465289823207245,IRE,-1.07552,60.0,15.43
A094_T4,A094,T4,149.99,5.017213609456379,IRE,-1.3333611,60.0,15.43
A095_T1,A095,T1,1.0,0.6931471805599453,IRE,1.5601723,61.0,16.43
A095_T2,A095,T2,29.71,3.424588334452731,IRE,0.14876339,61.0,16.43
A095_T3,A095,T3,78.76,4.379022125653583,IRE,0.44944912,61.0,16.43
A095_T4,A095,T4,148.79,5.009234313180627,IRE,-0.13568814,61.0,16.43
A096_T1,A096,T1,1.0,0.6931471805599453,IRE,1.8287513,60.0,15.43
A096_T2,A096,T2,24.49,3.238286218388024,IRE,0.5409529,60.0,15.43
A096_T3,A096,T3,71.19,4.279301532151069,IRE,0.5602381,60.0,15.43
A096_T4,A096,T4,143.66,4.974386161421135,IRE,0.6382131,60.0,15.43
A097_T1,A097,T1,1.0,0.6931471805599453,IRE,-0.76539075,64.0,19.43
A097_T2,A097,T2,24.37,3.2335673736111907,IRE,-0.87678504,64.0,19.43
A097_T3,A097,T3,70.83,4.27430221608671,IRE,-0.5405447,64.0,19.43
A097_T4,A097,T4,144.85,4.98257869631373,IRE,-1.253811,64.0,19.43
A098_T1,A098,T1,1.0,0.6931471805599453,IRE,0.91446304,60.0,15.43
A098_T2,A098,T2,25.77,3.2872818575322613,IRE,0.13303384,60.0,15.43
A098_T3,A098,T3,78.84,4.380024632003209,IRE,1.2394571,60.0,15.43
A098_T4,A098,T4,146.29,4.992403432501452,IRE,0.6956076,60.0,15.43
A099_T1,A099,T1,1.0,0.6931471805599453,IRE,1.000926,63.0,18.43
A099_T2,A099,T2,28.75,3.392829131991639,IRE,0.760383,63.0,18.43
A099_T3,A099,T3,78.57,4.376637137389444,IRE,0.7556122,63.0,18.43
A099_T4,A099,T4,143.51,4.973348709310239,IRE,1.5287204,63.0,18.43
A100_T1,A100,T1,1.0,0.6931471805599453,IRE,0.9972012,66.0,21.43
A100_T2,A100,T2,31.14,3.4701013603093664,IRE,0.81192833,66.0,21.43
A100_T3,A100,T3,75.34,4.335197047317084,IRE,0.46153018,66.0,21.43
A100_T4,A100,T4,146.8,4.995860008514102,IRE,0.06969157,66.0,21.43
A101_T1,A101,T1,1.0,0.6931471805599453,IRE,-0.36699754,69.0,24.43
A101_T2,A101,T2,29.12,3.405189402931693,IRE,-1.0610656,69.0,24.43
A101_T3,A101,T3,75.21,4.333492687678026,IRE,-1.7132292,69.0,24.43
A101_T4,A101,T4,150.22,5.018735730130124,IRE,-1.7191386,69.0,24.43
A102_T1,A102,T1,1.0,0.6931471805599453,IRE,0.31425256,68.0,23.43
A102_T2,A102,T2,29.13,3.40552135314221,IRE,-0.01553344,68.0,23.43
A102_T3,A102,T3,75.27,4.334279676176148,IRE,-0.6176736,68.0,23.43
A102_T4,A102,T4,150.41,5.019991389020281,IRE,-0.43528602,68.0,23.43
A103_T1,A103,T1,1.0,0.6931471805599453,IRE,-2.0767608,68.0,23.43
A103_T2,A103,T2,27.26,3.3414473772563813,IRE,-2.2027519,68.0,23.43
A103_T3,A103,T3,80.24,4.397407736712184,IRE,-2.655762,68.0,23.43
A103_T4,A103,T4,149.72,5.015423810828053,IRE,-2.1713862,68.0,23.43
A104_T1,A104,T1,1.0,0.6931471805599453,IRE,1.3410137,66.0,21.43
A104_T2,A104,T2,22.6,3.1612467120315646,IRE,0.5412675,66.0,21.43
A104_T3,A104,T3,72.62,4.298916727950875,IRE,-0.6744745,66.0,21.43
A104_T4,A104,T4,145.78,4.9889348671169165,IRE,-2.4129994,66.0,21.43
A105_T1,A105,T1,1.0,0.6931471805599453,IRE,1.8603737,68.0,23.43
A105_T2,A105,T2,22.77,3.1684242813721024,IRE,1.2933698,68.0,23.43
A105_T3,A105,T3,69.46,4.255045172913092,IRE,0.11414294,68.0,23.43
A105_T4,A105,T4,146.2,4.991792206294776,IRE,0.16883804,68.0,23.43
A106_T1,A106,T1,1.0,0.6931471805599453,IRE,0.7248642,66.0,21.43
A106_T2,A106,T2,22.64,3.162940192537897,IRE,-0.4244777,66.0,21.43
A106_T3,A106,T3,66.08,4.205885936955008,IRE,0.2311828,66.0,21.43
A106_T4,A106,T4,147.13,4.998090266593961,IRE,-0.27145573,66.0,21.43
A107_T1,A107,T1,1.0,0.6931471805599453,IRE,-2.9225004,70.0,25.43
A107_T2,A107,T2,26.22,3.30395199722332,IRE,-0.6813542,70.0,25.43
A107_T3,A107,T3,71.45,4.282896668766692,IRE,-0.32282624,70.0,25.43
A107_T4,A107,T4,145.95,4.990092392864926,IRE,-1.7804959,70.0,25.43
A108_T1,A108,T1,1.0,0.6931471805599453,IRE,-0.40205455,69.0,24.43
A108_T2,A108,T2,27.61,3.3537563070620187,IRE,-1.3129096,69.0,24.43
A108_T3,A108,T3,68.96,4.247923650150401,IRE,-0.1637497,69.0,24.43
A108_T4,A108,T4,152.12,5.031221927704644,IRE,-0.63744706,69.0,24.43
A109_T1,A109,T1,1.0,0.6931471805599453,IRE,0.3015212,68.0,23.43
A109_T2,A109,T2,24.65,3.2445435716167785,IRE,-0.24608654,68.0,23.43
A109_T3,A109,T3,71.17,4.279024447084182,IRE,0.4424208,68.0,23.43
A109_T4,A109,T4,149.87,5.016418538851983,IRE,0.32362762,68.0,23.43
