UID,composite_ID,test,congruence,theta,se,TSVR_hours,TSVR_sq,TSVR_log
A057,A057_3,3,Incongruent,-0.30852878,0.2365098342133737,73.83,5450.8689,4.315218874092267
A057,A057_4,4,Common,-1.6140344,0.1962873223365104,145.06,21042.4036,4.984017496191964
A057,A057_4,4,Congruent,-0.96282315,0.2061241640685505,145.06,21042.4036,4.984017496191964
A057,A057_4,4,Incongruent,-1.0764493,0.2365098342133737,145.06,21042.4036,4.984017496191964
A058,A058_1,1,Common,1.2305706,0.1962873223365104,1.0,1.0,0.6931471805599453
A058,A058_1,1,Congruent,1.9888922,0.2061241640685505,1.0,1.0,0.6931471805599453
A058,A058_1,1,Incongruent,1.1062307,0.2365098342133737,1.0,1.0,0.6931471805599453
A058,A058_2,2,Common,-1.1810384,0.1962873223365104,22.96,527.1616,3.1763857732472487
A058,A058_2,2,Congruent,-0.28160018,0.2061241640685505,22.96,527.1616,3.1763857732472487
A058,A058_2,2,Incongruent,-0.72948736,0.2365098342133737,22.96,527.1616,3.1763857732472487
A058,A058_3,3,Common,-0.43858027,0.1962873223365104,66.28,4393.0384,4.208863015664693
A058,A058_3,3,Congruent,-1.0928406,0.2061241640685505,66.28,4393.0384,4.208863015664693
A058,A058_3,3,Incongruent,0.57581717,0.2365098342133737,66.28,4393.0384,4.208863015664693
A058,A058_4,4,Common,-0.59969,0.1962873223365104,143.48,20586.5104,4.973141089668675
A058,A058_4,4,Congruent,-0.57762057,0.2061241640685505,143.48,20586.5104,4.973141089668675
A058,A058_4,4,Incongruent,-0.33740327,0.2365098342133737,143.48,20586.5104,4.973141089668675
A059,A059_1,1,Common,0.9413848,0.1962873223365104,1.0,1.0,0.6931471805599453
A059,A059_1,1,Congruent,0.41310668,0.2061241640685505,1.0,1.0,0.6931471805599453
A059,A059_1,1,Incongruent,0.6481601,0.2365098342133737,1.0,1.0,0.6931471805599453
A059,A059_2,2,Common,1.2146442,0.1962873223365104,30.4,924.16,3.446807892914208
A059,A059_2,2,Congruent,-0.16240932,0.2061241640685505,30.4,924.16,3.446807892914208
A059,A059_2,2,Incongruent,1.2386231,0.2365098342133737,30.4,924.16,3.446807892914208
A059,A059_3,3,Common,1.4220468,0.1962873223365104,79.78,6364.8484,4.391729410135267
A059,A059_3,3,Congruent,1.0853677,0.2061241640685505,79.78,6364.8484,4.391729410135267
A059,A059_3,3,Incongruent,1.1966753,0.2365098342133737,79.78,6364.8484,4.391729410135267
A059,A059_4,4,Common,0.37158412,0.1962873223365104,151.93,23082.7249,5.029980300360032
A059,A059_4,4,Congruent,0.24016263,0.2061241640685505,151.93,23082.7249,5.029980300360032
A059,A059_4,4,Incongruent,0.39415252,0.2365098342133737,151.93,23082.7249,5.029980300360032
A060,A060_1,1,Common,-0.41893917,0.1962873223365104,1.0,1.0,0.6931471805599453
A060,A060_1,1,Congruent,0.14170144,0.2061241640685505,1.0,1.0,0.6931471805599453
A060,A060_1,1,Incongruent,-0.51847786,0.2365098342133737,1.0,1.0,0.6931471805599453
A060,A060_2,2,Common,0.87463915,0.1962873223365104,24.87,618.5169000000001,3.2530839961979376
A060,A060_2,2,Congruent,0.03884568,0.2061241640685505,24.87,618.5169000000001,3.2530839961979376
A060,A060_2,2,Incongruent,0.8710442,0.2365098342133737,24.87,618.5169000000001,3.2530839961979376
A060,A060_3,3,Common,-0.51012707,0.1962873223365104,94.68,8964.3024,4.561009290202322
A060,A060_3,3,Congruent,0.5968047,0.2061241640685505,94.68,8964.3024,4.561009290202322
A060,A060_3,3,Incongruent,-0.5079555,0.2365098342133737,94.68,8964.3024,4.561009290202322
A060,A060_4,4,Common,0.5292025,0.1962873223365104,143.91,20710.0881,4.976112860057833
A060,A060_4,4,Congruent,0.2312482,0.2061241640685505,143.91,20710.0881,4.976112860057833
A060,A060_4,4,Incongruent,0.5497281,0.2365098342133737,143.91,20710.0881,4.976112860057833
A061,A061_1,1,Common,2.0136983,0.1962873223365104,1.0,1.0,0.6931471805599453
A061,A061_1,1,Congruent,2.2994933,0.2061241640685505,1.0,1.0,0.6931471805599453
A061,A061_1,1,Incongruent,1.7655311,0.2365098342133737,1.0,1.0,0.6931471805599453
A061,A061_2,2,Common,0.953521,0.1962873223365104,35.16,1236.2255999999998,3.587953535523976
A061,A061_2,2,Congruent,-0.5375559,0.2061241640685505,35.16,1236.2255999999998,3.587953535523976
A061,A061_2,2,Incongruent,0.90897036,0.2365098342133737,35.16,1236.2255999999998,3.587953535523976
A061,A061_3,3,Common,-0.3127364,0.1962873223365104,82.55,6814.5025,4.425445255041403
A061,A061_3,3,Congruent,0.7270554,0.2061241640685505,82.55,6814.5025,4.425445255041403
A061,A061_3,3,Incongruent,1.0996085,0.2365098342133737,82.55,6814.5025,4.425445255041403
A061,A061_4,4,Common,-0.5812956,0.1962873223365104,146.56,21479.8336,4.994234872728475
A061,A061_4,4,Congruent,-0.38772622,0.2061241640685505,146.56,21479.8336,4.994234872728475
A061,A061_4,4,Incongruent,-1.1260257,0.2365098342133737,146.56,21479.8336,4.994234872728475
A062,A062_1,1,Common,2.011653,0.1962873223365104,1.0,1.0,0.6931471805599453
A062,A062_1,1,Congruent,-0.62250435,0.2061241640685505,1.0,1.0,0.6931471805599453
A062,A062_1,1,Incongruent,1.426989,0.2365098342133737,1.0,1.0,0.6931471805599453
A062,A062_2,2,Common,-0.35419762,0.1962873223365104,44.69,1997.1961,3.82187945557518
A062,A062_2,2,Congruent,0.71979195,0.2061241640685505,44.69,1997.1961,3.82187945557518
A062,A062_2,2,Incongruent,-0.25618497,0.2365098342133737,44.69,1997.1961,3.82187945557518
A062,A062_3,3,Common,-0.97456145,0.1962873223365104,92.72,8596.9984,4.540311613639595
A062,A062_3,3,Congruent,-0.2396038,0.2061241640685505,92.72,8596.9984,4.540311613639595
A062,A062_3,3,Incongruent,-1.3890283,0.2365098342133737,92.72,8596.9984,4.540311613639595
A062,A062_4,4,Common,-1.426174,0.1962873223365104,149.18,22254.672400000003,5.011834574671738
A062,A062_4,4,Congruent,-1.1185472,0.2061241640685505,149.18,22254.672400000003,5.011834574671738
A062,A062_4,4,Incongruent,-0.4313116,0.2365098342133737,149.18,22254.672400000003,5.011834574671738
A063,A063_1,1,Common,1.0972812,0.1962873223365104,1.0,1.0,0.6931471805599453
A063,A063_1,1,Congruent,1.5583135,0.2061241640685505,1.0,1.0,0.6931471805599453
A063,A063_1,1,Incongruent,0.88058853,0.2365098342133737,1.0,1.0,0.6931471805599453
A063,A063_2,2,Common,0.82705617,0.1962873223365104,21.98,483.1204,3.1346242724206097
A063,A063_2,2,Congruent,0.57301795,0.2061241640685505,21.98,483.1204,3.1346242724206097
A063,A063_2,2,Incongruent,0.5718746,0.2365098342133737,21.98,483.1204,3.1346242724206097
A063,A063_3,3,Common,0.27556694,0.1962873223365104,69.99,4898.6001,4.262539022051294
A063,A063_3,3,Congruent,-1.0391557,0.2061241640685505,69.99,4898.6001,4.262539022051294
A063,A063_3,3,Incongruent,0.46969423,0.2365098342133737,69.99,4898.6001,4.262539022051294
A063,A063_4,4,Common,-0.8945666,0.1962873223365104,141.09,19906.3881,4.956460659649984
A063,A063_4,4,Congruent,-0.44467676,0.2061241640685505,141.09,19906.3881,4.956460659649984
A063,A063_4,4,Incongruent,-1.0795428,0.2365098342133737,141.09,19906.3881,4.956460659649984
A064,A064_1,1,Common,1.2642903,0.1962873223365104,1.0,1.0,0.6931471805599453
A064,A064_1,1,Congruent,-0.033955097,0.2061241640685505,1.0,1.0,0.6931471805599453
A064,A064_1,1,Incongruent,1.2385576,0.2365098342133737,1.0,1.0,0.6931471805599453
A064,A064_2,2,Common,0.73144156,0.1962873223365104,37.65,1417.5224999999998,3.654546775033431
A064,A064_2,2,Congruent,0.8330822,0.2061241640685505,37.65,1417.5224999999998,3.654546775033431
A064,A064_2,2,Incongruent,1.0896745,0.2365098342133737,37.65,1417.5224999999998,3.654546775033431
A064,A064_3,3,Common,0.31989926,0.1962873223365104,82.99,6887.340099999999,4.430697744137536
A064,A064_3,3,Congruent,0.5105676,0.2061241640685505,82.99,6887.340099999999,4.430697744137536
A064,A064_3,3,Incongruent,0.18757819,0.2365098342133737,82.99,6887.340099999999,4.430697744137536
A064,A064_4,4,Common,-0.92497724,0.1962873223365104,156.21,24401.564100000003,5.057582491203423
A064,A064_4,4,Congruent,-0.44249845,0.2061241640685505,156.21,24401.564100000003,5.057582491203423
A064,A064_4,4,Incongruent,-0.9012457,0.2365098342133737,156.21,24401.564100000003,5.057582491203423
A065,A065_1,1,Common,-1.3171538,0.1962873223365104,1.0,1.0,0.6931471805599453
A065,A065_1,1,Congruent,-1.2773031,0.2061241640685505,1.0,1.0,0.6931471805599453
A065,A065_1,1,Incongruent,-1.4102844,0.2365098342133737,1.0,1.0,0.6931471805599453
A065,A065_2,2,Common,0.06738905,0.1962873223365104,32.31,1043.9361,3.5058576522055884
A065,A065_2,2,Congruent,0.064162605,0.2061241640685505,32.31,1043.9361,3.5058576522055884
A065,A065_2,2,Incongruent,-0.40561426,0.2365098342133737,32.31,1043.9361,3.5058576522055884
A065,A065_3,3,Common,-1.744844,0.1962873223365104,106.41,11323.0881,4.676653287609955
A065,A065_3,3,Congruent,-1.6138492,0.2061241640685505,106.41,11323.0881,4.676653287609955
A065,A065_3,3,Incongruent,-0.853348,0.2365098342133737,106.41,11323.0881,4.676653287609955
A065,A065_4,4,Common,-2.1507194,0.1962873223365104,187.43,35130.0049,5.238726585134399
A065,A065_4,4,Congruent,-1.7445728,0.2061241640685505,187.43,35130.0049,5.238726585134399
A065,A065_4,4,Incongruent,-1.6086773,0.2365098342133737,187.43,35130.0049,5.238726585134399
A066,A066_1,1,Common,0.52085555,0.1962873223365104,1.0,1.0,0.6931471805599453
A066,A066_1,1,Congruent,-0.34936783,0.2061241640685505,1.0,1.0,0.6931471805599453
A066,A066_1,1,Incongruent,0.4867137,0.2365098342133737,1.0,1.0,0.6931471805599453
A066,A066_2,2,Common,-0.2666786,0.1962873223365104,23.35,545.2225000000001,3.192531849528599
A066,A066_2,2,Congruent,-0.483148,0.2061241640685505,23.35,545.2225000000001,3.192531849528599
A066,A066_2,2,Incongruent,-0.2187631,0.2365098342133737,23.35,545.2225000000001,3.192531849528599
A066,A066_3,3,Common,-0.3462124,0.1962873223365104,73.79,5444.964100000001,4.314684186203576
A066,A066_3,3,Congruent,-0.86631346,0.2061241640685505,73.79,5444.964100000001,4.314684186203576
A066,A066_3,3,Incongruent,-1.323239,0.2365098342133737,73.79,5444.964100000001,4.314684186203576
A066,A066_4,4,Common,-0.95671576,0.1962873223365104,164.93,27201.9049,5.111566012674697
A066,A066_4,4,Congruent,-0.760719,0.2061241640685505,164.93,27201.9049,5.111566012674697
A066,A066_4,4,Incongruent,-0.94659406,0.2365098342133737,164.93,27201.9049,5.111566012674697
A067,A067_1,1,Common,0.43133983,0.1962873223365104,1.0,1.0,0.6931471805599453
A067,A067_1,1,Congruent,-0.35323784,0.2061241640685505,1.0,1.0,0.6931471805599453
A067,A067_1,1,Incongruent,0.18231152,0.2365098342133737,1.0,1.0,0.6931471805599453
A067,A067_2,2,Common,-1.2040907,0.1962873223365104,29.91,894.6081,3.431079756144025
A067,A067_2,2,Congruent,-0.94394547,0.2061241640685505,29.91,894.6081,3.431079756144025
A067,A067_2,2,Incongruent,-1.2220749,0.2365098342133737,29.91,894.6081,3.431079756144025
A067,A067_3,3,Common,-1.468142,0.1962873223365104,73.19,5356.7761,4.306629370201435
A067,A067_3,3,Congruent,-0.8267787,0.2061241640685505,73.19,5356.7761,4.306629370201435
A067,A067_3,3,Incongruent,-1.3802273,0.2365098342133737,73.19,5356.7761,4.306629370201435
A067,A067_4,4,Common,-1.2924346,0.1962873223365104,144.19,20790.7561,4.978043229495596
A067,A067_4,4,Congruent,-1.2339065,0.2061241640685505,144.19,20790.7561,4.978043229495596
A067,A067_4,4,Incongruent,-1.1612169,0.2365098342133737,144.19,20790.7561,4.978043229495596
A068,A068_1,1,Common,1.1973321,0.1962873223365104,1.0,1.0,0.6931471805599453
A068,A068_1,1,Congruent,1.0260569,0.2061241640685505,1.0,1.0,0.6931471805599453
A068,A068_1,1,Incongruent,1.1782216,0.2365098342133737,1.0,1.0,0.6931471805599453
A068,A068_2,2,Common,-0.06428234,0.1962873223365104,30.49,929.6401,3.449670035112933
A068,A068_2,2,Congruent,0.42495334,0.2061241640685505,30.49,929.6401,3.449670035112933
A068,A068_2,2,Incongruent,-0.56203043,0.2365098342133737,30.49,929.6401,3.449670035112933
A068,A068_3,3,Common,0.9597233,0.1962873223365104,82.98,6885.680400000001,4.430578675256047
A068,A068_3,3,Congruent,-0.061965823,0.2061241640685505,82.98,6885.680400000001,4.430578675256047
A068,A068_3,3,Incongruent,0.865,0.2365098342133737,82.98,6885.680400000001,4.430578675256047
A068,A068_4,4,Common,-0.6880742,0.1962873223365104,155.59,24208.2481,5.053630924557352
A068,A068_4,4,Congruent,-0.30442154,0.2061241640685505,155.59,24208.2481,5.053630924557352
A068,A068_4,4,Incongruent,-0.85649955,0.2365098342133737,155.59,24208.2481,5.053630924557352
A069,A069_1,1,Common,-0.8337596,0.1962873223365104,1.0,1.0,0.6931471805599453
A069,A069_1,1,Congruent,-0.7663394,0.2061241640685505,1.0,1.0,0.6931471805599453
A069,A069_1,1,Incongruent,-0.5619881,0.2365098342133737,1.0,1.0,0.6931471805599453
A069,A069_2,2,Common,-1.1064484,0.1962873223365104,24.96,623.0016,3.2565568918358894
A069,A069_2,2,Congruent,-0.6725282,0.2061241640685505,24.96,623.0016,3.2565568918358894
A069,A069_2,2,Incongruent,-1.1514472,0.2365098342133737,24.96,623.0016,3.2565568918358894
A069,A069_3,3,Common,0.24429336,0.1962873223365104,79.75,6360.0625,4.391357962102766
A069,A069_3,3,Congruent,-1.5109428,0.2061241640685505,79.75,6360.0625,4.391357962102766
A069,A069_3,3,Incongruent,-0.36797193,0.2365098342133737,79.75,6360.0625,4.391357962102766
A069,A069_4,4,Common,-0.91262,0.1962873223365104,140.22,19661.6484,4.950318958088201
A069,A069_4,4,Congruent,-1.3962642,0.2061241640685505,140.22,19661.6484,4.950318958088201
A069,A069_4,4,Incongruent,-1.3764908,0.2365098342133737,140.22,19661.6484,4.950318958088201
A070,A070_1,1,Common,0.56656337,0.1962873223365104,1.0,1.0,0.6931471805599453
A070,A070_1,1,Congruent,-0.10258464,0.2061241640685505,1.0,1.0,0.6931471805599453
A070,A070_1,1,Incongruent,-0.4836087,0.2365098342133737,1.0,1.0,0.6931471805599453
A070,A070_2,2,Common,0.67100656,0.1962873223365104,24.25,588.0625,3.228826155721369
A070,A070_2,2,Congruent,-0.30106032,0.2061241640685505,24.25,588.0625,3.228826155721369
A070,A070_2,2,Incongruent,0.379365,0.2365098342133737,24.25,588.0625,3.228826155721369
A070,A070_3,3,Common,-0.3166986,0.1962873223365104,81.92,6710.8864,4.417876287567579
A070,A070_3,3,Congruent,-0.8559272,0.2061241640685505,81.92,6710.8864,4.417876287567579
A070,A070_3,3,Incongruent,-1.0311381,0.2365098342133737,81.92,6710.8864,4.417876287567579
A070,A070_4,4,Common,-0.90343934,0.1962873223365104,149.2,22260.64,5.011967739330034
A070,A070_4,4,Congruent,-0.83665365,0.2061241640685505,149.2,22260.64,5.011967739330034
A070,A070_4,4,Incongruent,-0.76778597,0.2365098342133737,149.2,22260.64,5.011967739330034
A071,A071_1,1,Common,0.70789874,0.1962873223365104,1.0,1.0,0.6931471805599453
A071,A071_1,1,Congruent,1.2530835,0.2061241640685505,1.0,1.0,0.6931471805599453
A071,A071_1,1,Incongruent,-0.20029435,0.2365098342133737,1.0,1.0,0.6931471805599453
A071,A071_2,2,Common,0.873699,0.1962873223365104,30.92,956.0464,3.463232772581608
A071,A071_2,2,Congruent,0.3583971,0.2061241640685505,30.92,956.0464,3.463232772581608
A071,A071_2,2,Incongruent,-0.14540964,0.2365098342133737,30.92,956.0464,3.463232772581608
A071,A071_3,3,Common,0.14909524,0.1962873223365104,79.96,6393.601599999999,4.393955205539156
A071,A071_3,3,Congruent,-1.6629909,0.2061241640685505,79.96,6393.601599999999,4.393955205539156
A071,A071_3,3,Incongruent,-0.8588146,0.2365098342133737,79.96,6393.601599999999,4.393955205539156
A071,A071_4,4,Common,0.23359789,0.1962873223365104,153.27,23491.6929,5.038704314023848
A071,A071_4,4,Congruent,-0.12990214,0.2061241640685505,153.27,23491.6929,5.038704314023848
A071,A071_4,4,Incongruent,0.5588658,0.2365098342133737,153.27,23491.6929,5.038704314023848
A072,A072_1,1,Common,0.87721634,0.1962873223365104,1.0,1.0,0.6931471805599453
A072,A072_1,1,Congruent,-0.112263314,0.2061241640685505,1.0,1.0,0.6931471805599453
A072,A072_1,1,Incongruent,0.889561,0.2365098342133737,1.0,1.0,0.6931471805599453
A072,A072_2,2,Common,1.1064863,0.1962873223365104,33.76,1139.7376,3.548467300397191
A072,A072_2,2,Congruent,1.1146743,0.2061241640685505,33.76,1139.7376,3.548467300397191
A072,A072_2,2,Incongruent,0.5737382,0.2365098342133737,33.76,1139.7376,3.548467300397191
A072,A072_3,3,Common,-0.6392919,0.1962873223365104,83.54,6978.931600000001,4.437224795138644
A072,A072_3,3,Congruent,-0.5818319,0.2061241640685505,83.54,6978.931600000001,4.437224795138644
A072,A072_3,3,Incongruent,-1.2315675,0.2365098342133737,83.54,6978.931600000001,4.437224795138644
A072,A072_4,4,Common,0.11632397,0.1962873223365104,154.89,23990.912099999998,5.04915063032459
A072,A072_4,4,Congruent,0.19786991,0.2061241640685505,154.89,23990.912099999998,5.04915063032459
A072,A072_4,4,Incongruent,-0.19525106,0.2365098342133737,154.89,23990.912099999998,5.04915063032459
A073,A073_1,1,Common,0.54635656,0.1962873223365104,1.0,1.0,0.6931471805599453
A073,A073_1,1,Congruent,1.5546312,0.2061241640685505,1.0,1.0,0.6931471805599453
A073,A073_1,1,Incongruent,0.7696608,0.2365098342133737,1.0,1.0,0.6931471805599453
A073,A073_2,2,Common,0.29271653,0.1962873223365104,66.66,4443.5556,4.214495163352562
A073,A073_2,2,Congruent,-0.46244034,0.2061241640685505,66.66,4443.5556,4.214495163352562
A073,A073_2,2,Incongruent,0.19954424,0.2365098342133737,66.66,4443.5556,4.214495163352562
A073,A073_3,3,Common,0.8597459,0.1962873223365104,66.9,4475.610000000001,4.21803603456465
A073,A073_3,3,Congruent,0.36895004,0.2061241640685505,66.9,4475.610000000001,4.21803603456465
A073,A073_3,3,Incongruent,0.96659833,0.2365098342133737,66.9,4475.610000000001,4.21803603456465
A073,A073_4,4,Common,1.1421618,0.1962873223365104,140.12,19633.6144,4.949610592258481
A073,A073_4,4,Congruent,0.29205632,0.2061241640685505,140.12,19633.6144,4.949610592258481
A073,A073_4,4,Incongruent,1.1789728,0.2365098342133737,140.12,19633.6144,4.949610592258481
A074,A074_1,1,Common,1.0982429,0.1962873223365104,1.0,1.0,0.6931471805599453
A074,A074_1,1,Congruent,0.18547921,0.2061241640685505,1.0,1.0,0.6931471805599453
A074,A074_1,1,Incongruent,0.94610184,0.2365098342133737,1.0,1.0,0.6931471805599453
A074,A074_2,2,Common,-0.03720683,0.1962873223365104,29.33,860.2488999999999,3.41213732170049
A074,A074_2,2,Congruent,0.35892135,0.2061241640685505,29.33,860.2488999999999,3.41213732170049
A074,A074_2,2,Incongruent,-0.17883097,0.2365098342133737,29.33,860.2488999999999,3.41213732170049
A074,A074_3,3,Common,-1.5277796,0.1962873223365104,73.02,5331.920399999999,4.30433532695801
A074,A074_3,3,Congruent,-0.61961347,0.2061241640685505,73.02,5331.920399999999,4.30433532695801
A074,A074_3,3,Incongruent,0.50796634,0.2365098342133737,73.02,5331.920399999999,4.30433532695801
A074,A074_4,4,Common,-1.2861127,0.1962873223365104,147.21,21670.7841,4.998630186968824
A074,A074_4,4,Congruent,1.3346335,0.2061241640685505,147.21,21670.7841,4.998630186968824
A074,A074_4,4,Incongruent,-1.0765446,0.2365098342133737,147.21,21670.7841,4.998630186968824
A075,A075_1,1,Common,0.6850163,0.1962873223365104,1.0,1.0,0.6931471805599453
A075,A075_1,1,Congruent,0.6350618,0.2061241640685505,1.0,1.0,0.6931471805599453
A075,A075_1,1,Incongruent,0.35597882,0.2365098342133737,1.0,1.0,0.6931471805599453
A075,A075_2,2,Common,0.12656468,0.1962873223365104,28.68,822.5423999999999,3.39047341829918
A075,A075_2,2,Congruent,1.2109066,0.2061241640685505,28.68,822.5423999999999,3.39047341829918
A075,A075_2,2,Incongruent,0.19050995,0.2365098342133737,28.68,822.5423999999999,3.39047341829918
A075,A075_3,3,Common,-0.48466563,0.1962873223365104,71.37,5093.6769,4.281791848878036
A075,A075_3,3,Congruent,-1.8487816,0.2061241640685505,71.37,5093.6769,4.281791848878036
A075,A075_3,3,Incongruent,-1.3870107,0.2365098342133737,71.37,5093.6769,4.281791848878036
A075,A075_4,4,Common,-0.8273441,0.1962873223365104,244.53,59794.9209,5.5034191393614815
A075,A075_4,4,Congruent,-0.0404494,0.2061241640685505,244.53,59794.9209,5.5034191393614815
A075,A075_4,4,Incongruent,-1.1910133,0.2365098342133737,244.53,59794.9209,5.5034191393614815
A076,A076_1,1,Common,0.4877052,0.1962873223365104,1.0,1.0,0.6931471805599453
A076,A076_1,1,Congruent,0.04747704,0.2061241640685505,1.0,1.0,0.6931471805599453
A076,A076_1,1,Incongruent,-0.055492114,0.2365098342133737,1.0,1.0,0.6931471805599453
A076,A076_2,2,Common,-1.0494858,0.1962873223365104,27.3,745.2900000000001,3.342861804649192
A076,A076_2,2,Congruent,-0.67410386,0.2061241640685505,27.3,745.2900000000001,3.342861804649192
A076,A076_2,2,Incongruent,-1.0282166,0.2365098342133737,27.3,745.2900000000001,3.342861804649192
A076,A076_3,3,Common,-1.029358,0.1962873223365104,74.88,5607.014399999999,4.3291531450668135
A076,A076_3,3,Congruent,-1.2256078,0.2061241640685505,74.88,5607.014399999999,4.3291531450668135
A076,A076_3,3,Incongruent,-1.1447643,0.2365098342133737,74.88,5607.014399999999,4.3291531450668135
A076,A076_4,4,Common,-1.714471,0.1962873223365104,149.28,22284.5184,5.0125002207057685
A076,A076_4,4,Congruent,-1.1056327,0.2061241640685505,149.28,22284.5184,5.0125002207057685
A076,A076_4,4,Incongruent,-1.4897717,0.2365098342133737,149.28,22284.5184,5.0125002207057685
A077,A077_1,1,Common,1.1772299,0.1962873223365104,1.0,1.0,0.6931471805599453
A077,A077_1,1,Congruent,-0.44953594,0.2061241640685505,1.0,1.0,0.6931471805599453
A077,A077_1,1,Incongruent,1.0832057,0.2365098342133737,1.0,1.0,0.6931471805599453
A077,A077_2,2,Common,-0.79948527,0.1962873223365104,53.88,2903.0544000000004,4.00514898341763
A077,A077_2,2,Congruent,-0.08587926,0.2061241640685505,53.88,2903.0544000000004,4.00514898341763
A077,A077_2,2,Incongruent,0.5481428,0.2365098342133737,53.88,2903.0544000000004,4.00514898341763
A077,A077_3,3,Common,0.18209952,0.1962873223365104,78.36,6140.2896,4.373994462976618
A077,A077_3,3,Congruent,0.77865267,0.2061241640685505,78.36,6140.2896,4.373994462976618
A077,A077_3,3,Incongruent,-0.6028231,0.2365098342133737,78.36,6140.2896,4.373994462976618
A077,A077_4,4,Common,-0.8510503,0.1962873223365104,149.75,22425.0625,5.015622835607295
A077,A077_4,4,Congruent,0.90057325,0.2061241640685505,149.75,22425.0625,5.015622835607295
A077,A077_4,4,Incongruent,-0.024910025,0.2365098342133737,149.75,22425.0625,5.015622835607295
A078,A078_1,1,Common,-1.0481057,0.1962873223365104,1.0,1.0,0.6931471805599453
A078,A078_1,1,Congruent,-0.85716176,0.2061241640685505,1.0,1.0,0.6931471805599453
A078,A078_1,1,Incongruent,-0.03935432,0.2365098342133737,1.0,1.0,0.6931471805599453
A078,A078_2,2,Common,-0.51313215,0.1962873223365104,26.17,684.8689,3.3021134234382563
A078,A078_2,2,Congruent,0.5926562,0.2061241640685505,26.17,684.8689,3.3021134234382563
A078,A078_2,2,Incongruent,0.13163377,0.2365098342133737,26.17,684.8689,3.3021134234382563
A078,A078_3,3,Common,-0.97640496,0.1962873223365104,72.3,5227.29,4.294560608892605
A078,A078_3,3,Congruent,-0.6777786,0.2061241640685505,72.3,5227.29,4.294560608892605
A078,A078_3,3,Incongruent,-0.37939614,0.2365098342133737,72.3,5227.29,4.294560608892605
A078,A078_4,4,Common,-1.0365397,0.1962873223365104,140.08,19622.406400000003,4.949327105367852
A078,A078_4,4,Congruent,-0.75193495,0.2061241640685505,140.08,19622.406400000003,4.949327105367852
A078,A078_4,4,Incongruent,-0.82991654,0.2365098342133737,140.08,19622.406400000003,4.949327105367852
A079,A079_1,1,Common,-0.6625905,0.1962873223365104,1.0,1.0,0.6931471805599453
A079,A079_1,1,Congruent,0.7172697,0.2061241640685505,1.0,1.0,0.6931471805599453
A079,A079_1,1,Incongruent,0.571432,0.2365098342133737,1.0,1.0,0.6931471805599453
A079,A079_2,2,Common,0.35112518,0.1962873223365104,26.11,681.7321,3.299902663510574
A079,A079_2,2,Congruent,0.38102,0.2061241640685505,26.11,681.7321,3.299902663510574
A079,A079_2,2,Incongruent,0.25168815,0.2365098342133737,26.11,681.7321,3.299902663510574
A079,A079_3,3,Common,-1.1069062,0.1962873223365104,74.0,5476.0,4.31748811353631
A079,A079_3,3,Congruent,0.5062731,0.2061241640685505,74.0,5476.0,4.31748811353631
A079,A079_3,3,Incongruent,-1.1842302,0.2365098342133737,74.0,5476.0,4.31748811353631
A079,A079_4,4,Common,-0.49610496,0.1962873223365104,194.42,37799.1364,5.275151088516197
A079,A079_4,4,Congruent,-0.3939758,0.2061241640685505,194.42,37799.1364,5.275151088516197
A079,A079_4,4,Incongruent,-0.72198874,0.2365098342133737,194.42,37799.1364,5.275151088516197
A080,A080_1,1,Common,0.33154324,0.1962873223365104,1.0,1.0,0.6931471805599453
A080,A080_1,1,Congruent,-0.33438247,0.2061241640685505,1.0,1.0,0.6931471805599453
A080,A080_1,1,Incongruent,0.1954386,0.2365098342133737,1.0,1.0,0.6931471805599453
A080,A080_2,2,Common,0.82862,0.1962873223365104,29.03,842.7409,3.402196881995239
A080,A080_2,2,Congruent,1.5502274,0.2061241640685505,29.03,842.7409,3.402196881995239
A080,A080_2,2,Incongruent,-0.48048288,0.2365098342133737,29.03,842.7409,3.402196881995239
A080,A080_3,3,Common,-0.1077804,0.1962873223365104,72.87,5310.036900000001,4.302306791540646
A080,A080_3,3,Congruent,0.23595619,0.2061241640685505,72.87,5310.036900000001,4.302306791540646
A080,A080_3,3,Incongruent,0.054171856,0.2365098342133737,72.87,5310.036900000001,4.302306791540646
A080,A080_4,4,Common,0.41689837,0.1962873223365104,145.77,21248.892900000003,4.988866735623107
A080,A080_4,4,Congruent,-1.6039006,0.2061241640685505,145.77,21248.892900000003,4.988866735623107
A080,A080_4,4,Incongruent,-0.5642178,0.2365098342133737,145.77,21248.892900000003,4.988866735623107
A081,A081_1,1,Common,0.00010118604,0.1962873223365104,1.0,1.0,0.6931471805599453
A081,A081_1,1,Congruent,0.45815384,0.2061241640685505,1.0,1.0,0.6931471805599453
A081,A081_1,1,Incongruent,0.4636711,0.2365098342133737,1.0,1.0,0.6931471805599453
A081,A081_2,2,Common,-0.7071566,0.1962873223365104,31.39,985.3321,3.477849733183238
A081,A081_2,2,Congruent,0.5767118,0.2061241640685505,31.39,985.3321,3.477849733183238
A081,A081_2,2,Incongruent,-0.80846375,0.2365098342133737,31.39,985.3321,3.477849733183238
A081,A081_3,3,Common,0.545228,0.1962873223365104,80.13,6420.816899999999,4.396052806406973
A081,A081_3,3,Congruent,0.91994727,0.2061241640685505,80.13,6420.816899999999,4.396052806406973
