UID,TEST,composite_ID,paradigm,IRT_theta,CTT_mean,IRT_fitted,CTT_fitted
A058,T1,A058_1,IRE,1.2466015,0.875,1.0131647589105688,0.7214243110136174
A058,T2,A058_2,IFR,-1.1071848,0.2708333333333333,-0.0604402225243805,0.5153483767494966
A058,T2,A058_2,ICR,-0.682836,0.6052631578947368,-0.03510716736852221,0.594930746806787
A058,T2,A058_2,IRE,-1.077494,0.4107142857142857,-0.06466735196549482,0.5804071035525925
A058,T3,A058_3,IFR,-0.0076611126,0.5833333333333334,-0.46908156831683634,0.46502478501568595
A058,T3,A058_3,ICR,-0.061592907,0.6447368421052632,-0.47236078037517865,0.5359147380005478
A058,T3,A058_3,IRE,-0.117913626,0.5357142857142857,-0.5128067812186479,0.5217751791287675
A058,T4,A058_4,IFR,-0.8837645,0.3333333333333333,-0.7715730982893487,0.42777338983991786
A058,T4,A058_4,ICR,-0.7328553,0.5131578947368421,-0.7960321752211827,0.49222889225713307
A058,T4,A058_4,IRE,-0.69132006,0.4642857142857143,-0.8445362623187893,0.4783736469372517
A059,T1,A059_1,IFR,0.98924613,0.5208333333333334,1.2879818030395733,0.7152909616083442
A059,T1,A059_1,ICR,0.8768439,0.8947368421052632,1.3821309862916071,0.8157796961366315
A059,T1,A059_1,IRE,1.7848992,0.8392857142857143,1.3787525691037736,0.8003322812755912
A059,T2,A059_2,IFR,1.1210508,0.6041666666666666,1.0587839147225402,0.6796606471177905
A059,T2,A059_2,ICR,1.4401908,0.8289473684210527,1.0766229645573464,0.7569663356627102
A059,T2,A059_2,IRE,0.89374894,0.8214285714285714,1.0442116125130505,0.7425432901830296
A059,T3,A059_3,IFR,1.5913445,0.8541666666666666,0.9801344226479585,0.667434067904009
A059,T3,A059_3,ICR,2.004653,0.8289473684210527,0.9717875713931928,0.7367844702780044
A059,T3,A059_3,IRE,1.4927459,0.8571428571428571,0.9294135377698387,0.7227129382094301
A059,T4,A059_4,IFR,0.5147332,0.625,0.9270103193044805,0.6591755777274391
A059,T4,A059_4,ICR,0.0840155,0.5657894736842105,0.9009760999697617,0.7231525513160283
A059,T4,A059_4,IRE,0.68180627,0.6785714285714286,0.8518727345754895,0.7093184503393232
A060,T1,A060_1,IFR,0.089007095,0.625,0.1825127546268363,0.6080826751461015
A060,T1,A060_1,ICR,-0.034585696,0.631578947368421,0.2766619378788701,0.7085714096743888
A060,T1,A060_1,IRE,-0.38018447,0.5535714285714286,0.2732835206910365,0.6931239948133485
A060,T2,A060_2,IFR,0.9243096,0.75,0.2480082170568857,0.6055383056626042
A060,T2,A060_2,ICR,0.75584376,0.7631578947368421,0.27121579190212597,0.684474954036925
A060,T2,A060_2,IRE,1.1239609,0.7142857142857143,0.24084694758155584,0.6699798427332511
A060,T3,A060_3,IFR,-0.42468035,0.4166666666666667,0.2814712195151813,0.6042383340443868
A060,T3,A060_3,ICR,-0.2604367,0.6842105263157895,0.26843324194452145,0.6721635705560641
A060,T3,A060_3,IRE,-0.09334896,0.75,0.2242744235405127,0.6581550110698573
A060,T4,A060_4,IFR,0.6639469,0.7708333333333334,0.2920915598681033,0.6038257547771255
A060,T4,A060_4,ICR,0.36166513,0.6578947368421053,0.2675501284930133,0.6682562378848539
A060,T4,A060_4,IRE,0.46231183,0.5892857142857143,0.21901470884389462,0.6544020980717554
A061,T1,A061_1,IFR,2.6159682,0.9583333333333334,2.3722804714373096,0.8353230174010711
A061,T1,A061_1,ICR,2.3680613,0.9210526315789472,2.4664296546893434,0.9358117519293583
A061,T1,A061_1,IRE,2.7986915,0.9642857142857144,2.4630512375015097,0.9203643370683181
A061,T2,A061_2,IFR,0.83355284,0.6666666666666666,0.773705943321258,0.6804957487540901
A061,T2,A061_2,ICR,0.9821358,0.8552631578947368,0.7876335298554155,0.7566131333411932
A061,T2,A061_2,IRE,1.2234498,0.8571428571428571,0.753734023432195,0.7422425944299336
A061,T3,A061_3,IFR,0.720659,0.7916666666666666,0.31122494591951394,0.635702923415361
A061,T3,A061_3,ICR,0.64583325,0.6052631578947368,0.30194375274981355,0.7047694723794863
A061,T3,A061_3,IRE,0.5204708,0.6785714285714286,0.25921423962805984,0.690710482698227
A061,T4,A061_4,IFR,-0.44061255,0.5416666666666666,-0.002872953282699986,0.6052814954707122
A061,T4,A061_4,ICR,-0.63718915,0.5394736842105263,-0.027916586399087007,0.6695594095087765
A061,T4,A061_4,IRE,-0.6823952,0.6785714285714286,-0.07664307360092715,0.6557120111343836
A062,T1,A062_1,IFR,1.5698215,0.8333333333333334,1.3672513752381608,0.7050909548918609
A062,T1,A062_1,ICR,1.4751632,0.8421052631578947,1.4614005584901946,0.8055796894201481
A062,T1,A062_1,IRE,1.4583671,0.75,1.458022141302361,0.790132274559108
A062,T2,A062_2,IFR,0.29121718,0.5833333333333334,-0.2281291591427128,0.4916390244189928
A062,T2,A062_2,ICR,0.39018252,0.6052631578947368,-0.2206841861305361,0.5657869886861132
A062,T2,A062_2,IRE,0.24000895,0.75,-0.2570500661224444,0.5515034708624306
A062,T3,A062_3,IFR,-0.99807596,0.3333333333333333,-0.594466889411957,0.44262532891131595
A062,T3,A062_3,ICR,-0.94510424,0.4210526315789473,-0.6069312878002426,0.5107248189849334
A062,T3,A062_3,IRE,-0.984396,0.4285714285714285,-0.6508718824076051,0.4967085599059478
A062,T4,A062_4,IFR,-1.3407863,0.1458333333333333,-0.8349024676017365,0.41045655336656145
A062,T4,A062_4,ICR,-0.8798419,0.5,-0.8604338280540906,0.47458629566450766
A062,T4,A062_4,IRE,-1.181499,0.5,-0.9093458758799101,0.4607454444277889
A063,T1,A063_1,IFR,1.0055077,0.7916666666666666,1.1935814164702596,0.6947089417762573
A063,T1,A063_1,ICR,1.2077117,0.7894736842105263,1.2877305997222934,0.7951976763045446
A063,T1,A063_1,IRE,0.9245191,0.75,1.28435218253446,0.7797502614435043
A063,T2,A063_2,IFR,0.5848471,0.4166666666666667,0.29363330427510476,0.5593624049286938
A063,T2,A063_2,ICR,1.3568763,0.8421052631578947,0.32012366457225616,0.639296364704229
A063,T2,A063_2,IRE,1.0350604,0.7857142857142857,0.29100378800871995,0.6247571860565219
A063,T3,A063_3,IFR,-0.0073365774,0.3541666666666667,-0.12212515318951914,0.49683494737820855
A063,T3,A063_3,ICR,0.070884176,0.6052631578947368,-0.1268918481430087,0.567273002524429
A063,T3,A063_3,IRE,0.028180914,0.5535714285714286,-0.16790377636808507,0.5531534112750974
A063,T4,A063_4,IFR,-1.0480841,0.3541666666666667,-0.3779102555155792,0.45836647646538264
A063,T4,A063_4,ICR,-1.0678395,0.4736842105263157,-0.40190708020461796,0.522962411280246
A063,T4,A063_4,IRE,-0.9576166,0.5,-0.45023529892601616,0.5091009607943824
A064,T1,A064_1,IFR,0.9337908,0.625,1.243988259141629,0.7132996791358904
A064,T1,A064_1,ICR,1.2809386,0.8421052631578947,1.3381374423936627,0.8137884136641778
A064,T1,A064_1,IRE,1.2904102,0.8928571428571429,1.334759025205829,0.7983409988031375
A064,T2,A064_2,IFR,1.0231495,0.7083333333333334,0.3084410069028781,0.5770391026640586
A064,T2,A064_2,ICR,0.7598011,0.7368421052631579,0.32052314495136963,0.6525958393373491
A064,T2,A064_2,IRE,1.1106834,0.6785714285714286,0.2859215196447716,0.6382500732948939
A064,T3,A064_3,IFR,0.12078351,0.4791666666666667,0.0632441385630321,0.5413266717321905
A064,T3,A064_3,ICR,0.16164199,0.6710526315789473,0.053817387103633874,0.6103490000355436
A064,T3,A064_3,IRE,0.2845312,0.6071428571428571,0.011032494910276247,0.5962919642947178
A064,T4,A064_4,IFR,-0.82732314,0.3958333333333333,-0.13479745760735795,0.5124823113912204
A064,T4,A064_4,ICR,-0.7334007,0.5657894736842105,-0.1615965957486738,0.5762269023711996
A064,T4,A064_4,IRE,-0.7148069,0.4642857142857143,-0.21099098196662863,0.5624030694856328
A065,T1,A065_1,IFR,-1.6313238,0.1875,-1.2049160557913758,0.3791261762372461
A065,T1,A065_1,ICR,-1.8375293,0.2894736842105263,-1.110766872539342,0.4796149107655334
A065,T1,A065_1,IRE,-1.9897554,0.4285714285714285,-1.1141452897271757,0.46416749590449313
A065,T2,A065_2,IFR,0.011327019,0.625,-1.38576515756497,0.3373816530757634
A065,T2,A065_2,ICR,-0.0030232137,0.5131578947368421,-1.369562509407961,0.41419020220230196
A065,T2,A065_2,IRE,-0.46454605,0.5714285714285714,-1.4025964464378018,0.39978912339597483
A065,T3,A065_3,IFR,-1.3355386,0.3541666666666667,-1.4610439113356857,0.3200054225635256
A065,T3,A065_3,ICR,-1.2474006,0.3552631578947368,-1.4772866442458414,0.38695705325021024
A065,T3,A065_3,IRE,-2.072122,0.3392857142857143,-1.5226647430892353,0.37299151365005945
A065,T4,A065_4,IFR,-2.3671904,0.2083333333333333,-1.4971835894194894,0.31166347552578716
A065,T4,A065_4,ICR,-2.2587807,0.1578947368421052,-1.529002637934512,0.37388301592841083
A065,T4,A065_4,IRE,-2.4058857,0.2678571428571428,-1.5803068980360342,0.36012656914549807
A066,T1,A066_1,IFR,0.2606496,0.7291666666666666,0.13816446964703682,0.539031615593105
A066,T1,A066_1,ICR,-0.14587693,0.5394736842105263,0.23231365289907063,0.6395203501213923
A066,T1,A066_1,IRE,0.04724063,0.4642857142857143,0.22893523571123703,0.624072935260352
A066,T2,A066_2,IFR,-0.04822852,0.5416666666666666,-0.5032333306505336,0.4570315807311321
A066,T2,A066_2,ICR,-0.5350211,0.5263157894736842,-0.47834771959324074,0.5364780171103183
A066,T2,A066_2,IRE,0.049044065,0.5357142857142857,-0.5080781386634586,0.5219603802410416
A066,T3,A066_3,IFR,-0.73158157,0.375,-0.791202625364622,0.4202159069093981
A066,T3,A066_3,ICR,-1.1306067,0.4736842105263157,-0.7974143801309168,0.4902149523646539
A066,T3,A066_3,IRE,-0.8186272,0.4821428571428571,-0.8389760954619792,0.4761147592602368
A066,T4,A066_4,IFR,-1.053569,0.4791666666666667,-0.9957002590988465,0.39407173696117315
A066,T4,A066_4,ICR,-1.4549768,0.3815789473684211,-1.023995402070141,0.4573618411356436
A066,T4,A066_4,IRE,-1.2446865,0.3392857142857143,-1.0739589579229627,0.4435580902689853
A067,T1,A067_1,IFR,0.53448457,0.6666666666666666,0.11112643569804947,0.5494096230393244
A067,T1,A067_1,ICR,0.20703617,0.5526315789473685,0.20527561895008328,0.6498983575676117
A067,T1,A067_1,IRE,0.4298758,0.7142857142857143,0.20189720176224968,0.6344509427065714
A067,T2,A067_2,IFR,-1.4098325,0.3541666666666667,-0.9433308488807696,0.4124467665638034
A067,T2,A067_2,ICR,-1.5590602,0.4342105263157895,-0.9250559369915163,0.4898848701576577
A067,T2,A067_2,IRE,-1.1691964,0.4464285714285714,-0.9573014610642637,0.4754559737677102
A067,T3,A067_3,IFR,-1.5651689,0.2708333333333333,-1.2805304120789458,0.36864810724080643
A067,T3,A067_3,ICR,-1.4660316,0.4605263157894737,-1.2865189497724119,0.4387149661230859
A067,T3,A067_3,IRE,-1.4345893,0.3571428571428571,-1.327995739990071,0.4246117766048957
A067,T4,A067_4,IFR,-1.2525647,0.4375,-1.5391113724770942,0.3350611734842057
A067,T4,A067_4,ICR,-1.5478401,0.4078947368421052,-1.563706298732174,0.39947540482814936
A067,T4,A067_4,IRE,-1.3285642,0.2857142857142857,-1.6122620710303623,0.38562198311780693
A068,T1,A068_1,IFR,1.1313976,0.7083333333333334,0.9725182449686436,0.6652437776442944
A068,T1,A068_1,ICR,1.4069263,0.8421052631578947,1.0666674282206774,0.7657325121725818
A068,T1,A068_1,IRE,1.041759,0.75,1.063289011032844,0.7502850973115415
A068,T2,A068_2,IFR,-0.6020199,0.3333333333333333,0.3210143833883212,0.5785524461108744
A068,T2,A068_2,ICR,-0.21608391,0.631578947368421,0.33877411682366537,0.6558340383051048
A068,T2,A068_2,IRE,-0.0033514237,0.6428571428571429,0.3063325880812627,0.6414120575502177
A068,T3,A068_3,IFR,0.8178577,0.6458333333333334,0.08917673841643647,0.5477033363397773
A068,T3,A068_3,ICR,0.7251277,0.6447368421052632,0.0797532866236208,0.6167266670830251
A068,T3,A068_3,IRE,0.8072276,0.6071428571428571,0.0369696498206111,0.6026695870482469
A068,T4,A068_4,IFR,-0.18029927,0.5416666666666666,-0.058081589485920626,0.5281086397031766
A068,T4,A068_4,ICR,-0.44046012,0.6578947368421053,-0.08477122082539412,0.5918864988889485
A068,T4,A068_4,IRE,-0.29118964,0.5714285714285714,-0.1341239441120729,0.5780611960096884
A069,T1,A069_1,IFR,-0.9453881,0.2916666666666667,-0.7300930501915346,0.43976796606961177
A069,T1,A069_1,ICR,-0.8156367,0.5131578947368421,-0.6359438669395008,0.5402567005978991
A069,T1,A069_1,IRE,-0.8091589,0.5357142857142857,-0.6393222841273344,0.5248092857368588
A069,T2,A069_2,IFR,-1.0803355,0.3125,-0.8496359981023183,0.4097638765739838
A069,T2,A069_2,ICR,-1.003427,0.4210526315789473,-0.8265246650083901,0.48867128666963483
A069,T2,A069_2,IRE,-0.9965671,0.5178571428571429,-0.8569301254423279,0.47417746729271865
A069,T3,A069_3,IFR,-0.40901044,0.3541666666666667,-0.9025567093859197,0.39648130503567347
A069,T3,A069_3,ICR,-0.15258345,0.631578947368421,-0.9108932669800355,0.4658348346274772
A069,T3,A069_3,IRE,-0.24949603,0.625,-0.9532633842797547,0.45176316437921005
A069,T4,A069_4,IFR,-1.3295189,0.3541666666666667,-0.9286234925978735,0.3899388020271456
A069,T4,A069_4,ICR,-1.1634574,0.3947368421052631,-0.9524501169192758,0.45458644377492347
A069,T4,A069_4,IRE,-1.8297737,0.3214285714285714,-1.0007135812500727,0.44072270855913614
A070,T1,A070_1,IFR,-0.19590467,0.3958333333333333,0.12326487957185522,0.5577538847597343
A070,T1,A070_1,ICR,0.17281204,0.7763157894736842,0.21741406282388903,0.6582426192880215
A070,T1,A070_1,IRE,-0.038579978,0.625,0.21403564563605543,0.6427952044269813
A070,T2,A070_2,IFR,0.001917907,0.4791666666666667,-0.33863665041678287,0.49934682167838884
A070,T2,A070_2,ICR,0.050464932,0.5921052631578947,-0.3147568362375986,0.5784876966041882
A070,T2,A070_2,IRE,0.18958522,0.5714285714285714,-0.344869920544179,0.5639835613169383
A070,T3,A070_3,IFR,-0.6862198,0.4583333333333333,-0.5552350765239331,0.4719581314151813
A070,T3,A070_3,ICR,-1.109818,0.5789473684210527,-0.5643065165765676,0.541088403451726
A070,T3,A070_3,IRE,-0.277578,0.5178571428571429,-0.6069562270782627,0.5270265980936863
A070,T4,A070_4,IFR,-0.76803863,0.4583333333333333,-0.6634553020376064,0.4582737741920952
A070,T4,A070_4,ICR,-1.0831009,0.4868421052631579,-0.6889903527822305,0.5224023953779222
A070,T4,A070_4,IRE,-0.78672224,0.5178571428571429,-0.7379038046157522,0.5085615936788237
A071,T1,A071_1,IFR,0.8231066,0.75,0.6722409095713676,0.633187470137906
A071,T1,A071_1,ICR,0.5489096,0.6578947368421053,0.7663900928234014,0.7336762046661933
A071,T1,A071_1,IRE,0.70816094,0.6428571428571429,0.7630116756355678,0.718228789805153
A071,T2,A071_2,IFR,0.7234464,0.7083333333333334,0.14590092240212324,0.5458925353897125
A071,T2,A071_2,ICR,0.40938142,0.631578947368421,0.16328480186929548,0.6230599430132054
A071,T2,A071_2,IRE,0.56730664,0.7142857142857143,0.13070027581729807,0.6086430076340714
A071,T3,A071_3,IFR,-0.8875053,0.375,-0.0309443111285424,0.5165622669360171
A071,T3,A071_3,ICR,-0.70280397,0.5131578947368421,-0.03935284418145696,0.5858939303575459
A071,T3,A071_3,IRE,-0.84938395,0.4642857142857143,-0.08175034524677838,0.5718232262910019
A071,T4,A071_4,IFR,0.3867004,0.5833333333333334,-0.1534521637611917,0.4962440025776042
A071,T4,A071_4,ICR,0.24814038,0.5,-0.17972814514147878,0.5601475287697804
A071,T4,A071_4,IRE,0.033938855,0.6071428571428571,-0.22892349126498612,0.5463166731502246
A072,T1,A072_1,IFR,0.7837958,0.625,1.145549764597225,0.6920245751339454
A072,T1,A072_1,ICR,1.2745856,0.7894736842105263,1.2396989478492588,0.7925133096622328
A072,T1,A072_1,IRE,1.0733924,0.75,1.236320530661425,0.7770658948011925
A072,T2,A072_2,IFR,1.3752688,0.875,0.41417437991411415,0.6400884561008962
A072,T2,A072_2,ICR,1.3061616,0.75,0.42919621885821824,0.7165382749637789
A072,T2,A072_2,IRE,1.4070365,0.7857142857142857,0.39571303144155495,0.7021530470641237
A072,T3,A072_3,IFR,-0.50578904,0.5833333333333334,0.18652377426378194,0.6239226277169887
A072,T3,A072_3,ICR,-0.58761966,0.6447368421052632,0.1769161435368396,0.6928900048337937
A072,T3,A072_3,IRE,-0.5334246,0.6964285714285714,0.1340624340612112,0.678835397173946
A072,T4,A072_4,IFR,0.22475065,0.625,0.02978215709892096,0.6127921583889375
A072,T4,A072_4,ICR,0.10019777,0.7105263157894737,0.0032166847922275865,0.6766077371335322
A072,T4,A072_4,IRE,-0.2938692,0.5714285714285714,-0.04608880097894541,0.662780767572458
A073,T1,A073_1,IFR,1.0453852,0.7083333333333334,0.8904823107625723,0.6345728540974019
A073,T1,A073_1,ICR,1.1698031,0.6578947368421053,0.9846314940146061,0.7350615886256893
A073,T1,A073_1,IRE,0.68885374,0.6785714285714286,0.9812530768267725,0.719614173764649
A073,T2,A073_2,IFR,-0.18324019,0.3333333333333333,0.781049062597307,0.6188449482921903
A073,T2,A073_2,ICR,0.213315,0.5657894736842105,0.7776137710555486,0.6896874842738435
A073,T2,A073_2,IRE,0.119342916,0.6607142857142857,0.7371083882496647,0.6755500205765402
A073,T3,A073_3,IFR,1.1016877,0.7083333333333334,0.7809390226239878,0.6188291331869623
A073,T3,A073_3,ICR,1.063813,0.7894736842105263,0.7774056055748294,0.6896418586041684
A073,T3,A073_3,IRE,1.1573863,0.75,0.7368628899621932,0.675505712120724
A073,T4,A073_4,IFR,1.1862053,0.6666666666666666,0.7582038142564206,0.6155615959287521
A073,T4,A073_4,ICR,1.2432824,0.7631578947368421,0.7343968203458134,0.6802152014023913
A073,T4,A073_4,IRE,1.3339784,0.8392857142857143,0.6861408245963476,0.6663512026725612
A074,T1,A074_1,IFR,1.1920998,0.7916666666666666,1.1341320427709642,0.7002410279824232
A074,T1,A074_1,ICR,1.3506466,0.7894736842105263,1.228281226022998,0.8007297625107105
A074,T1,A074_1,IRE,1.4998207,0.8928571428571429,1.2249028088351643,0.7852823476496702
A074,T2,A074_2,IFR,-0.18063918,0.375,-0.05092299045630759,0.5401609467225398
A074,T2,A074_2,ICR,-0.031553622,0.6447368421052632,-0.032123141092677776,0.6177585265099466
A074,T2,A074_2,IRE,-0.037707042,0.6785714285714286,-0.06416894758120914,0.6033225834821306
A074,T3,A074_3,IFR,-0.33134934,0.5,-0.439781971872932,0.4876329411882427
A074,T3,A074_3,ICR,-0.53760165,0.6052631578947368,-0.4457069364670745,0.5577191136009659
A074,T3,A074_3,IRE,-0.59307206,0.4107142857142857,-0.48715953967877984,0.5436150706923607
A074,T4,A074_4,IFR,-0.77555984,0.4583333333333333,-0.7423860916710663,0.4467564496088252
A074,T4,A074_4,ICR,-0.6315205,0.4210526315789473,-0.767551528833459,0.5109973595338961
A074,T4,A074_4,IRE,-1.2337722,0.5357142857142857,-0.8163243575731078,0.4971515962285258
A075,T1,A075_1,IFR,0.6835109,0.5416666666666666,0.7892211010393979,0.5945069738841341
A075,T1,A075_1,ICR,0.9588991,0.7631578947368421,0.8833702842914317,0.6949957084124214
A075,T1,A075_1,IRE,0.8625738,0.6785714285714286,0.879991867103598,0.6795482935513811
A075,T2,A075_2,IFR,0.15669091,0.5,-0.223500813119981,0.4784222273704829
A075,T2,A075_2,ICR,0.5673783,0.6973684210526315,-0.2041006082545005,0.5562021953753192
A075,T2,A075_2,IRE,0.39767498,0.625,-0.23591800363437018,0.5417581933156751
A075,T3,A075_3,IFR,-1.2112106,0.25,-0.558149879485018,0.4400625834278896
A075,T3,A075_3,ICR,-1.399464,0.3421052631578947,-0.5634501135841314,0.5103385491897384
A075,T3,A075_3,IRE,-1.2247729,0.4464285714285714,-0.6046650319831809,0.49622612004509803
A075,T4,A075_4,IFR,-0.9596083,0.3541666666666667,-1.0168147271768064,0.38748744721863776
A075,T4,A075_4,ICR,-0.7930459,0.3684210526315789,-1.0559690018643904,0.44747854327132
A075,T4,A075_4,IRE,-1.2319921,0.6071428571428571,-1.1100640203369012,0.4338205628487716
A076,T1,A076_1,IFR,-0.23747711,0.4375,-0.20277702553338406,0.4591887630213656
A076,T1,A076_1,ICR,0.024194812,0.5657894736842105,-0.10862784228135025,0.5596774975496529
A076,T1,A076_1,IRE,-0.22091237,0.5,-0.11200625946918386,0.5442300826886126
A076,T2,A076_2,IFR,-0.96419734,0.3541666666666667,-1.0464478346757822,0.3613747112309065
A076,T2,A076_2,ICR,-1.0196363,0.5,-1.0257282048813192,0.43955552100380724
A076,T2,A076_2,IRE,-1.0255073,0.4107142857142857,-1.0570436121726385,0.425093807292542
A076,T3,A076_3,IFR,-1.6650329,0.2083333333333333,-1.360483620135616,0.32496582727977136
A076,T3,A076_3,ICR,-1.6319014,0.3947368421052631,-1.3670963423037077,0.39484305869412045
A076,T3,A076_3,IRE,-1.5301954,0.2857142857142857,-1.4088106095952322,0.38074824808231517
A076,T4,A076_4,IFR,-1.514256,0.25,-1.5780617604334863,0.2997401121632305
A076,T4,A076_4,ICR,-1.6889011,0.3421052631578947,-1.6036115674349878,0.36386425039291
A076,T4,A076_4,IRE,-1.7831339,0.3928571428571428,-1.6525306334304228,0.35002364677835224
A077,T1,A077_1,IFR,0.94863856,0.75,0.671751060753184,0.6125729568854981
A077,T1,A077_1,ICR,0.620659,0.6973684210526315,0.7659002440052178,0.7130616914137854
A077,T1,A077_1,IRE,0.89236367,0.6428571428571429,0.7625218268173842,0.6976142765527451
A077,T2,A077_2,IFR,-0.2102372,0.5208333333333334,0.018190732223296396,0.5351481303312371
A077,T2,A077_2,ICR,-0.054946523,0.631578947368421,0.02055689430636165,0.6077531500110815
A077,T2,A077_2,IRE,-0.42042914,0.3928571428571428,-0.017741268860141268,0.5935378089573312
A077,T3,A077_3,IFR,-0.27487096,0.3541666666666667,-0.05459388177943153,0.5265256116914412
A077,T3,A077_3,ICR,-0.40346828,0.6052631578947368,-0.06244925774904225,0.596025324433866
A077,T3,A077_3,IRE,-0.1648312,0.4464285714285714,-0.1046363048045778,0.5819471949160243
A077,T4,A077_4,IFR,0.36480424,0.7291666666666666,-0.1812069922097405,0.5115262341487239
A077,T4,A077_4,ICR,0.047804616,0.7236842105263158,-0.20684333389529977,0.5756240831102573
A077,T4,A077_4,IRE,0.0786916,0.625,-0.255795322855649,0.5617846411170571
A078,T1,A078_1,IFR,-0.96974343,0.25,-0.36558348942358865,0.49353640021792977
A078,T1,A078_1,ICR,-0.5550404,0.6052631578947368,-0.27143430617155484,0.5940251347462171
A078,T1,A078_1,IRE,-0.6276853,0.5535714285714286,-0.27481272335938844,0.5785777198851768
A078,T2,A078_2,IFR,0.103746764,0.5,-0.551663446828637,0.46363446562054667
A078,T2,A078_2,ICR,0.33242676,0.6842105263157895,-0.5298145877167088,0.5421583356663137
A078,T2,A078_2,IRE,0.09190124,0.625,-0.5607003686957174,0.5276814634448277
A078,T3,A078_3,IFR,-0.52161014,0.4166666666666667,-0.6224480077635324,0.4522598106544966
A078,T3,A078_3,ICR,-0.71275437,0.5657894736842105,-0.6281020929293051,0.5224282763350028
A078,T3,A078_3,IRE,-0.71987665,0.5714285714285714,-0.6694516374193749,0.5083205972043122
A078,T4,A078_4,IFR,-1.1577317,0.3958333333333333,-0.6691480837445651,0.44475538816240623
A078,T4,A078_4,ICR,-0.96229225,0.5,-0.6929472215956552,0.5094113803097527
A078,T4,A078_4,IRE,-1.2768241,0.3392857142857143,-0.741200228430622,0.4955472761220173
A079,T1,A079_1,IFR,0.29714143,0.5208333333333334,0.4858242855155751,0.6140190032707551
A079,T1,A079_1,ICR,0.7266939,0.7894736842105263,0.5799734687676089,0.7145077377990424
A079,T1,A079_1,IRE,0.525917,0.75,0.5765950515797753,0.6990603229380021
A079,T2,A079_2,IFR,-0.019604485,0.5416666666666666,-0.22536680749494448,0.5073151281861462
A079,T2,A079_2,ICR,0.33964783,0.5657894736842105,-0.20345668325173916,0.5858576106008341
A079,T2,A079_2,IRE,-0.23780693,0.5535714285714286,-0.23431915531375752,0.5713799159705564
A079,T3,A079_3,IFR,-0.63756335,0.5416666666666666,-0.5029907400688733,0.46566169676243696
A079,T3,A079_3,ICR,-0.95795447,0.4473684210526316,-0.509280197969724,0.5356371359774624
A079,T3,A079_3,IRE,-0.90638155,0.5357142857142857,-0.5508714762165183,0.5215379859417482
A079,T4,A079_4,IFR,-0.8638559,0.3125,-0.7642662537740271,0.4264611077069025
A079,T4,A079_4,ICR,-0.64385366,0.5657894736842105,-0.7970947072241786,0.4883739905271184
A079,T4,A079_4,IRE,-0.8079388,0.4285714285714285,-0.8487830052825625,0.47463109375994583
A080,T1,A080_1,IFR,-0.03166884,0.5833333333333334,0.3801545624731177,0.6552619926188615
A080,T1,A080_1,ICR,0.4963262,0.7105263157894737,0.4743037457251515,0.7557507271471489
A080,T1,A080_1,IRE,0.19847187,0.7857142857142857,0.4709253285373179,0.7403033122861086
A080,T2,A080_2,IFR,0.46226197,0.7291666666666666,0.06894624554005957,0.5767051276145996
A080,T2,A080_2,ICR,0.06484385,0.6842105263157895,0.08802156685153334,0.6543863958788576
A080,T2,A080_2,IRE,0.5421969,0.6785714285714286,0.056080566353483054,0.6399467549800493
A080,T3,A080_3,IFR,0.26095873,0.5208333333333334,-0.03445595112542832,0.5506037930338078
A080,T3,A080_3,ICR,0.17949885,0.7763157894736842,-0.0403247004394362,0.6207070436688584
A080,T3,A080_3,IRE,0.51873004,0.5714285714285714,-0.08175591599929247,0.6066022461394819
A080,T4,A080_4,IFR,-0.27738324,0.5833333333333334,-0.11332610421208261,0.5306949678778704
A080,T4,A080_4,ICR,-0.7201712,0.5394736842105263,-0.13822097417225554,0.5950180762163074
A080,T4,A080_4,IRE,-0.7286859,0.3928571428571428,-0.1868908629797541,0.5811686808801025
A081,T1,A081_1,IFR,-0.21233271,0.2708333333333333,0.12632813781039098,0.5456818794387586
A081,T1,A081_1,ICR,0.59079283,0.631578947368421,0.2204773210624248,0.6461706139670458
A081,T1,A081_1,IRE,0.09954796,0.7142857142857143,0.2170989038745912,0.6307231991060056
A081,T2,A081_2,IFR,-0.2756375,0.625,0.33063198615648587,0.6009054189593556
A081,T2,A081_2,ICR,-0.37425303,0.6052631578947368,0.34761079676072215,0.6779497665165723
A081,T2,A081_2,IRE,-0.37963817,0.5892857142857143,0.31487215830735205,0.6635382686871051
A081,T3,A081_3,IFR,1.1896797,0.6666666666666666,0.3979973215479089,0.6191143381325495
A081,T3,A081_3,ICR,1.4981886,0.8421052631578947,0.38953065925584696,0.6884283418703143
A081,T3,A081_3,IRE,0.9053249,0.7678571428571429,0.3471110423542945,0.6743584181170797
A081,T4,A081_4,IFR,0.5770681,0.8333333333333334,0.4457431929818824,0.6320200960975819
A081,T4,A081_4,ICR,0.28968403,0.5526315789473685,0.419241791154656,0.6958551394768868
A081,T4,A081_4,IRE,0.20900704,0.7142857142857143,0.36996068162256535,0.6820273098486829
A082,T1,A082_1,IFR,0.23409934,0.5625,0.6585082914816212,0.6546310943108381
A082,T1,A082_1,ICR,0.3937965,0.7368421052631579,0.752657474733655,0.7551198288391254
A082,T1,A082_1,IRE,0.15080759,0.6785714285714286,0.7492790575458214,0.7396724139780851
A082,T2,A082_2,IFR,1.3762386,0.7708333333333334,0.40949122139651106,0.6002308590428883
