composite_ID,domain_name,theta
A104_T4,cued_recall,-1.5856944
A105_T1,cued_recall,0.979591
A105_T2,cued_recall,0.5823775
A105_T3,cued_recall,-0.66321295
A105_T4,cued_recall,-0.21803126
A106_T1,cued_recall,0.80974907
A106_T2,cued_recall,-0.17044844
A106_T3,cued_recall,0.20890783
A106_T4,cued_recall,1.0161939
A107_T1,cued_recall,-0.6932021
A107_T2,cued_recall,-1.6316093
A107_T3,cued_recall,-1.094715
A107_T4,cued_recall,-1.1085888
A108_T1,cued_recall,-0.6306563
A108_T2,cued_recall,-0.5310514
A108_T3,cued_recall,-0.124489166
A108_T4,cued_recall,-1.8352304
A109_T1,cued_recall,-0.5120191
A109_T2,cued_recall,-1.323966
A109_T3,cued_recall,-0.35930008
A109_T4,cued_recall,-1.6744977
A010_T1,recognition,2.9197893
A010_T2,recognition,0.5279073
A010_T3,recognition,-0.40892014
A010_T4,recognition,0.5932657
A011_T1,recognition,0.6964703
A011_T2,recognition,0.37383187
A011_T3,recognition,-0.1952932
A011_T4,recognition,-0.38926858
A012_T1,recognition,1.1283318
A012_T2,recognition,-0.26995763
A012_T3,recognition,0.49087322
A012_T4,recognition,-1.1927593
A013_T1,recognition,0.15781306
A013_T2,recognition,-0.28557837
A013_T3,recognition,0.8852934
A013_T4,recognition,-0.7581454
A014_T1,recognition,0.77040696
A014_T2,recognition,0.95537305
A014_T3,recognition,0.21973404
A014_T4,recognition,-0.7715298
A015_T1,recognition,1.4331903
A015_T2,recognition,1.453396
A015_T3,recognition,1.4292045
A015_T4,recognition,0.41741112
A016_T1,recognition,1.7240622
A016_T2,recognition,1.3619559
A016_T3,recognition,-0.061520386
A016_T4,recognition,-1.1211171
A017_T1,recognition,-0.37976688
A017_T2,recognition,1.1094444
A017_T3,recognition,0.26806986
A017_T4,recognition,0.8078073
A018_T1,recognition,1.2431988
A018_T2,recognition,0.23682113
A018_T3,recognition,-0.23536858
A018_T4,recognition,0.23919623
A019_T1,recognition,-0.5804585
A019_T2,recognition,-0.7958287
A019_T3,recognition,-0.69752
A019_T4,recognition,-0.90870124
A020_T1,recognition,0.11393509
A020_T2,recognition,0.059745055
A020_T3,recognition,-0.78811324
A020_T4,recognition,-2.3255382
A021_T1,recognition,1.4894111
A021_T2,recognition,0.23407194
A021_T3,recognition,0.20064667
A021_T4,recognition,0.5774043
A022_T1,recognition,0.22719942
A022_T2,recognition,0.7250554
A022_T3,recognition,0.59646887
A022_T4,recognition,0.61292213
A023_T1,recognition,0.67195845
A023_T2,recognition,0.2664406
A023_T3,recognition,0.21608873
A023_T4,recognition,-0.25858793
A024_T1,recognition,0.5011069
A024_T2,recognition,0.7489962
A024_T3,recognition,-0.1950259
A024_T4,recognition,-1.2161709
A025_T1,recognition,1.5870955
A025_T2,recognition,1.795613
A025_T3,recognition,-0.051250882
A025_T4,recognition,-0.8127344
A026_T1,recognition,0.952893
A026_T2,recognition,0.03494325
A026_T3,recognition,0.9052365
A026_T4,recognition,-0.31914863
A027_T1,recognition,0.78930753
A027_T2,recognition,0.60265034
A027_T3,recognition,-0.66152835
A027_T4,recognition,-0.060974512
A028_T1,recognition,2.1022594
A028_T2,recognition,-0.1724086
A028_T3,recognition,0.2940325
A028_T4,recognition,-0.61025983
A029_T1,recognition,2.1080823
A029_T2,recognition,0.5265905
A029_T3,recognition,1.420794
A029_T4,recognition,0.46165007
A030_T1,recognition,0.36890647
A030_T2,recognition,1.158773
A030_T3,recognition,0.4393523
A030_T4,recognition,0.72410774
A031_T1,recognition,2.3917065
A031_T2,recognition,-0.011415095
A031_T3,recognition,-0.26417628
A031_T4,recognition,-1.0612773
A032_T1,recognition,0.7422911
A032_T2,recognition,-0.44235885
A032_T3,recognition,0.38465402
A032_T4,recognition,1.7153037
A033_T1,recognition,0.060830995
A033_T2,recognition,0.43193397
A033_T3,recognition,0.9153359
A033_T4,recognition,0.1220318
A034_T1,recognition,2.0505304
A034_T2,recognition,1.4919614
A034_T3,recognition,0.29852954
A034_T4,recognition,0.046325866
A035_T1,recognition,-0.27422592
A035_T2,recognition,1.0214181
A035_T3,recognition,-0.26058865
A035_T4,recognition,-0.82712287
A036_T1,recognition,1.3811934
A036_T2,recognition,-0.22450678
A036_T3,recognition,-0.4276553
A036_T4,recognition,-1.0306702
A037_T1,recognition,0.9877535
A037_T2,recognition,1.3685313
A037_T3,recognition,0.21042305
A037_T4,recognition,-0.20351106
A038_T1,recognition,1.0520912
A038_T2,recognition,-0.12533107
A038_T3,recognition,1.2576871
A038_T4,recognition,-0.14355902
A039_T1,recognition,2.6876142
A039_T2,recognition,1.0420326
A039_T3,recognition,0.74467766
A039_T4,recognition,0.5836187
A040_T1,recognition,-0.5707557
A040_T2,recognition,0.012303896
A040_T3,recognition,-1.3480186
A040_T4,recognition,-1.5626897
A041_T1,recognition,1.2102822
A041_T2,recognition,-0.9544575
A041_T3,recognition,-0.00039323448
A041_T4,recognition,0.15277623
A042_T1,recognition,-0.81388354
A042_T2,recognition,-0.83908767
A042_T3,recognition,-0.25480032
A042_T4,recognition,-1.0542852
A043_T1,recognition,1.0625027
A043_T2,recognition,0.39451098
A043_T3,recognition,0.4774423
A043_T4,recognition,-0.23646373
A044_T1,recognition,-0.29975426
A044_T2,recognition,-0.4297506
A044_T3,recognition,-1.6243215
A044_T4,recognition,-1.0636418
A045_T1,recognition,-0.19823755
A045_T2,recognition,-0.6881937
A045_T3,recognition,-0.43225938
A045_T4,recognition,-0.979153
A046_T1,recognition,-0.7059269
A046_T2,recognition,-1.2249513
A046_T3,recognition,-2.1124682
A046_T4,recognition,-1.3802366
A047_T1,recognition,-0.39025837
A047_T2,recognition,-0.39873055
A047_T3,recognition,-0.81673795
A047_T4,recognition,-1.1487797
A048_T1,recognition,1.5280119
A048_T2,recognition,-0.021075664
A048_T3,recognition,0.14342661
A048_T4,recognition,0.5982303
A049_T1,recognition,2.5029564
A049_T2,recognition,-0.8394813
A049_T3,recognition,0.43057597
A049_T4,recognition,0.26794443
A050_T1,recognition,0.10581145
A050_T2,recognition,-0.21367338
A050_T3,recognition,-1.0454004
A050_T4,recognition,-0.5007719
A051_T1,recognition,1.6689425
A051_T2,recognition,0.023575516
A051_T3,recognition,-0.5122507
A051_T4,recognition,-0.06944812
A052_T1,recognition,0.78659177
A052_T2,recognition,0.29151163
A052_T3,recognition,0.17516346
A052_T4,recognition,-1.077464
A053_T1,recognition,1.2187816
A053_T2,recognition,0.5874887
A053_T3,recognition,-0.724393
A053_T4,recognition,-0.13118652
A054_T1,recognition,0.81774825
A054_T2,recognition,0.7067538
A054_T3,recognition,0.90301347
A054_T4,recognition,1.3270868
A055_T1,recognition,0.24192837
A055_T2,recognition,0.8929844
A055_T3,recognition,-0.7635411
A055_T4,recognition,-1.3185239
A056_T1,recognition,0.5800622
A056_T2,recognition,0.05183852
A056_T3,recognition,0.2980147
A056_T4,recognition,-1.376897
A057_T1,recognition,-0.1438399
A057_T2,recognition,-0.84222764
A057_T3,recognition,-0.7152078
A057_T4,recognition,-1.3130348
A058_T1,recognition,1.4221191
A058_T2,recognition,-0.7901906
A058_T3,recognition,-0.1597165
A058_T4,recognition,-0.6406626
A059_T1,recognition,1.2620976
A059_T2,recognition,1.5138292
A059_T3,recognition,1.0165193
A059_T4,recognition,0.37023228
A060_T1,recognition,-0.026711294
A060_T2,recognition,0.94766146
A060_T3,recognition,-0.24466829
A060_T4,recognition,0.24204661
A061_T1,recognition,3.0714166
A061_T2,recognition,1.1017561
A061_T3,recognition,0.4239483
A061_T4,recognition,-0.4019593
A062_T1,recognition,1.5654359
A062_T2,recognition,0.49912044
A062_T3,recognition,-1.1440827
A062_T4,recognition,-1.1163008
A063_T1,recognition,0.9434513
A063_T2,recognition,1.3321197
A063_T3,recognition,0.072937116
A063_T4,recognition,-0.5232658
A064_T1,recognition,1.922263
A064_T2,recognition,1.0495619
A064_T3,recognition,0.47135228
A064_T4,recognition,-0.6350374
A065_T1,recognition,-1.8292434
A065_T2,recognition,-0.24283622
A065_T3,recognition,-1.7879094
A065_T4,recognition,-2.3090694
A066_T1,recognition,0.093176864
A066_T2,recognition,-0.35661626
A066_T3,recognition,-0.78251326
A066_T4,recognition,-1.2220083
A067_T1,recognition,0.24074188
A067_T2,recognition,-1.1143607
A067_T3,recognition,-1.4454796
A067_T4,recognition,-1.3729287
A068_T1,recognition,1.1200988
A068_T2,recognition,-0.08046628
A068_T3,recognition,0.84496725
A068_T4,recognition,-0.39571658
A069_T1,recognition,-0.78744566
A069_T2,recognition,-1.1838342
A069_T3,recognition,-0.37835786
A069_T4,recognition,-1.7184137
A070_T1,recognition,0.56947106
A070_T2,recognition,0.07847851
A070_T3,recognition,-0.8349871
A070_T4,recognition,-0.77573913
A071_T1,recognition,0.66910064
A071_T2,recognition,0.38760585
A071_T3,recognition,-0.7627095
A071_T4,recognition,-0.23219122
A072_T1,recognition,1.2408007
A072_T2,recognition,0.97932124
A072_T3,recognition,-0.53122604
A072_T4,recognition,-0.019022923
A073_T1,recognition,0.90165603
A073_T2,recognition,0.31386733
A073_T3,recognition,1.016827
A073_T4,recognition,1.1480825
A074_T1,recognition,1.0573658
A074_T2,recognition,0.2344904
A074_T3,recognition,-0.37642434
A074_T4,recognition,-0.84260046
A075_T1,recognition,0.74213135
A075_T2,recognition,0.5278004
A075_T3,recognition,-1.6116284
A075_T4,recognition,-0.8872716
A076_T1,recognition,-0.16410208
A076_T2,recognition,-0.7822764
A076_T3,recognition,-1.4631282
A076_T4,recognition,-1.773146
A077_T1,recognition,1.1612922
A077_T2,recognition,-0.10400207
A077_T3,recognition,-0.12250982
A077_T4,recognition,0.026101481
A078_T1,recognition,-0.5522101
A078_T2,recognition,0.33234993
A078_T3,recognition,-0.71172243
A078_T4,recognition,-1.0148414
A079_T1,recognition,0.6377011
A079_T2,recognition,0.028577542
A079_T3,recognition,-0.81317353
A079_T4,recognition,-1.0406252
A080_T1,recognition,0.4483355
A080_T2,recognition,0.61294246
A080_T3,recognition,0.40690804
A080_T4,recognition,-0.66243523
A081_T1,recognition,0.19711441
A081_T2,recognition,-0.17985253
A081_T3,recognition,0.94607735
A081_T4,recognition,0.0028823495
A082_T1,recognition,0.576873
A082_T2,recognition,1.6012168
A082_T3,recognition,0.5612295
A082_T4,recognition,-0.4175314
A083_T1,recognition,1.8849418
A083_T2,recognition,0.43317518
A083_T3,recognition,0.0088418685
A083_T4,recognition,0.63753664
A084_T1,recognition,0.89250684
A084_T2,recognition,-0.04581125
A084_T3,recognition,-0.09031725
A084_T4,recognition,-0.39233932
A085_T1,recognition,0.11779386
A085_T2,recognition,1.0635878
A085_T3,recognition,0.027134033
A085_T4,recognition,-0.9047118
A086_T1,recognition,0.813894
A086_T2,recognition,0.5570228
A086_T3,recognition,-1.0247449
A086_T4,recognition,-0.60339904
A087_T1,recognition,0.89548856
A087_T2,recognition,0.96716005
A087_T3,recognition,0.44360596
A087_T4,recognition,0.19960395
A088_T1,recognition,1.683071
A088_T2,recognition,2.449522
A088_T3,recognition,0.87980056
A088_T4,recognition,1.8098685
A089_T1,recognition,1.6937075
A089_T2,recognition,0.90375936
A089_T3,recognition,0.60239756
A089_T4,recognition,0.021840733
A090_T1,recognition,0.23674585
A090_T2,recognition,-0.45055157
A090_T3,recognition,-1.2188041
A090_T4,recognition,-0.6544423
A091_T1,recognition,0.5853362
A091_T2,recognition,-0.09400517
A091_T3,recognition,-0.82116556
A091_T4,recognition,-0.5172554
A092_T1,recognition,-0.10707543
A092_T2,recognition,-0.8747701
A092_T3,recognition,-0.91573983
A092_T4,recognition,-0.94681907
A093_T1,recognition,0.5218803
A093_T2,recognition,0.9272948
A093_T3,recognition,0.25605705
A093_T4,recognition,0.11538726
A094_T1,recognition,-0.8388653
A094_T2,recognition,-0.4732126
A094_T3,recognition,-1.1471953
A094_T4,recognition,-1.209456
A095_T1,recognition,1.4703778
A095_T2,recognition,0.5110314
A095_T3,recognition,-0.23399283
A095_T4,recognition,-0.2919077
A096_T1,recognition,-0.59745985
A096_T2,recognition,-0.7386091
A096_T3,recognition,-1.8772904
A096_T4,recognition,-1.8970336
A097_T1,recognition,0.20286278
A097_T2,recognition,-0.43973744
A097_T3,recognition,0.06206572
A097_T4,recognition,-0.27203155
A098_T1,recognition,0.84471095
A098_T2,recognition,0.24755998
A098_T3,recognition,0.91593814
A098_T4,recognition,-1.03203
A099_T1,recognition,1.0486809
A099_T2,recognition,0.99197286
A099_T3,recognition,0.5546741
A099_T4,recognition,1.2890898
A100_T1,recognition,0.15220207
A100_T2,recognition,1.4278647
A100_T3,recognition,0.30638084
A100_T4,recognition,-0.027077623
A101_T1,recognition,-0.04635021
A101_T2,recognition,-0.6550059
A101_T3,recognition,-0.9987791
A101_T4,recognition,-0.9147532
A102_T1,recognition,0.050254565
A102_T2,recognition,1.4450862
A102_T3,recognition,-0.42690316
A102_T4,recognition,0.005415554
A103_T1,recognition,1.8501573
A103_T2,recognition,-0.3615048
A103_T3,recognition,-0.7689289
A103_T4,recognition,-0.68994933
A104_T1,recognition,1.5340447
A104_T2,recognition,0.715035
A104_T3,recognition,0.032476336
A104_T4,recognition,-1.4776459
A105_T1,recognition,0.7205007
A105_T2,recognition,0.8589332
A105_T3,recognition,-0.3135473
A105_T4,recognition,-0.033876594
A106_T1,recognition,1.4619493
A106_T2,recognition,-0.20207398
A106_T3,recognition,0.4926989
A106_T4,recognition,1.1352123
A107_T1,recognition,-0.8877387
A107_T2,recognition,-1.1713228
A107_T3,recognition,-0.7766331
A107_T4,recognition,-0.96730286
A108_T1,recognition,-0.7634022
A108_T2,recognition,-0.6470084
A108_T3,recognition,0.21308681
A108_T4,recognition,-1.7183167
A109_T1,recognition,-0.20028065
A109_T2,recognition,-1.1274986
A109_T3,recognition,0.08925986
A109_T4,recognition,-1.4487042
