composite_ID,UID,test,Domain,Item,Correct,Age,Age_c
A108_3,A108,3,What,ICR_What_i3,0.0,69.0,24.43
A108_3,A108,3,What,ICR_What_i3,0.0,69.0,24.43
A108_4,A108,4,What,ICR_What_i3,1.0,69.0,24.43
A108_4,A108,4,What,ICR_What_i3,1.0,69.0,24.43
A108_4,A108,4,What,ICR_What_i3,1.0,69.0,24.43
A108_4,A108,4,What,ICR_What_i3,1.0,69.0,24.43
A109_1,A109,1,What,ICR_What_i3,1.0,68.0,23.43
A109_1,A109,1,What,ICR_What_i3,1.0,68.0,23.43
A109_1,A109,1,What,ICR_What_i3,1.0,68.0,23.43
A109_1,A109,1,What,ICR_What_i3,1.0,68.0,23.43
A109_2,A109,2,What,ICR_What_i3,0.0,68.0,23.43
A109_2,A109,2,What,ICR_What_i3,0.0,68.0,23.43
A109_2,A109,2,What,ICR_What_i3,0.0,68.0,23.43
A109_2,A109,2,What,ICR_What_i3,0.0,68.0,23.43
A109_3,A109,3,What,ICR_What_i3,1.0,68.0,23.43
A109_3,A109,3,What,ICR_What_i3,1.0,68.0,23.43
A109_3,A109,3,What,ICR_What_i3,1.0,68.0,23.43
A109_3,A109,3,What,ICR_What_i3,1.0,68.0,23.43
A109_4,A109,4,What,ICR_What_i3,0.0,68.0,23.43
A109_4,A109,4,What,ICR_What_i3,0.0,68.0,23.43
A109_4,A109,4,What,ICR_What_i3,0.0,68.0,23.43
A109_4,A109,4,What,ICR_What_i3,0.0,68.0,23.43
A010_1,A010,1,What,ICR_What_i4,1.0,22.0,-22.57
A010_1,A010,1,What,ICR_What_i4,1.0,22.0,-22.57
A010_1,A010,1,What,ICR_What_i4,1.0,22.0,-22.57
A010_1,A010,1,What,ICR_What_i4,1.0,22.0,-22.57
A010_2,A010,2,What,ICR_What_i4,1.0,22.0,-22.57
A010_2,A010,2,What,ICR_What_i4,1.0,22.0,-22.57
A010_2,A010,2,What,ICR_What_i4,1.0,22.0,-22.57
A010_2,A010,2,What,ICR_What_i4,1.0,22.0,-22.57
A010_3,A010,3,What,ICR_What_i4,1.0,22.0,-22.57
A010_3,A010,3,What,ICR_What_i4,1.0,22.0,-22.57
A010_3,A010,3,What,ICR_What_i4,1.0,22.0,-22.57
A010_3,A010,3,What,ICR_What_i4,1.0,22.0,-22.57
A010_4,A010,4,What,ICR_What_i4,1.0,22.0,-22.57
A010_4,A010,4,What,ICR_What_i4,1.0,22.0,-22.57
A010_4,A010,4,What,ICR_What_i4,1.0,22.0,-22.57
A010_4,A010,4,What,ICR_What_i4,1.0,22.0,-22.57
A011_1,A011,1,What,ICR_What_i4,0.0,21.0,-23.57
A011_1,A011,1,What,ICR_What_i4,0.0,21.0,-23.57
A011_1,A011,1,What,ICR_What_i4,0.0,21.0,-23.57
A011_1,A011,1,What,ICR_What_i4,0.0,21.0,-23.57
A011_2,A011,2,What,ICR_What_i4,1.0,21.0,-23.57
A011_2,A011,2,What,ICR_What_i4,1.0,21.0,-23.57
A011_2,A011,2,What,ICR_What_i4,1.0,21.0,-23.57
A011_2,A011,2,What,ICR_What_i4,1.0,21.0,-23.57
A011_3,A011,3,What,ICR_What_i4,0.0,21.0,-23.57
A011_3,A011,3,What,ICR_What_i4,0.0,21.0,-23.57
A011_3,A011,3,What,ICR_What_i4,0.0,21.0,-23.57
A011_3,A011,3,What,ICR_What_i4,0.0,21.0,-23.57
A011_4,A011,4,What,ICR_What_i4,0.0,21.0,-23.57
A011_4,A011,4,What,ICR_What_i4,0.0,21.0,-23.57
A011_4,A011,4,What,ICR_What_i4,0.0,21.0,-23.57
A011_4,A011,4,What,ICR_What_i4,0.0,21.0,-23.57
A012_1,A012,1,What,ICR_What_i4,1.0,21.0,-23.57
A012_1,A012,1,What,ICR_What_i4,1.0,21.0,-23.57
A012_1,A012,1,What,ICR_What_i4,1.0,21.0,-23.57
A012_1,A012,1,What,ICR_What_i4,1.0,21.0,-23.57
A012_2,A012,2,What,ICR_What_i4,0.0,21.0,-23.57
A012_2,A012,2,What,ICR_What_i4,0.0,21.0,-23.57
A012_2,A012,2,What,ICR_What_i4,0.0,21.0,-23.57
A012_2,A012,2,What,ICR_What_i4,0.0,21.0,-23.57
A012_3,A012,3,What,ICR_What_i4,0.0,21.0,-23.57
A012_3,A012,3,What,ICR_What_i4,0.0,21.0,-23.57
A012_3,A012,3,What,ICR_What_i4,0.0,21.0,-23.57
A012_3,A012,3,What,ICR_What_i4,0.0,21.0,-23.57
A012_4,A012,4,What,ICR_What_i4,1.0,21.0,-23.57
A012_4,A012,4,What,ICR_What_i4,1.0,21.0,-23.57
A012_4,A012,4,What,ICR_What_i4,1.0,21.0,-23.57
A012_4,A012,4,What,ICR_What_i4,1.0,21.0,-23.57
A013_1,A013,1,What,ICR_What_i4,1.0,22.0,-22.57
A013_1,A013,1,What,ICR_What_i4,1.0,22.0,-22.57
A013_1,A013,1,What,ICR_What_i4,1.0,22.0,-22.57
A013_1,A013,1,What,ICR_What_i4,1.0,22.0,-22.57
A013_2,A013,2,What,ICR_What_i4,0.0,22.0,-22.57
A013_2,A013,2,What,ICR_What_i4,0.0,22.0,-22.57
A013_2,A013,2,What,ICR_What_i4,0.0,22.0,-22.57
A013_2,A013,2,What,ICR_What_i4,0.0,22.0,-22.57
A013_3,A013,3,What,ICR_What_i4,0.0,22.0,-22.57
A013_3,A013,3,What,ICR_What_i4,0.0,22.0,-22.57
A013_3,A013,3,What,ICR_What_i4,0.0,22.0,-22.57
A013_3,A013,3,What,ICR_What_i4,0.0,22.0,-22.57
A013_4,A013,4,What,ICR_What_i4,0.0,22.0,-22.57
A013_4,A013,4,What,ICR_What_i4,0.0,22.0,-22.57
A013_4,A013,4,What,ICR_What_i4,0.0,22.0,-22.57
A013_4,A013,4,What,ICR_What_i4,0.0,22.0,-22.57
A014_1,A014,1,What,ICR_What_i4,1.0,22.0,-22.57
A014_1,A014,1,What,ICR_What_i4,1.0,22.0,-22.57
A014_1,A014,1,What,ICR_What_i4,1.0,22.0,-22.57
A014_1,A014,1,What,ICR_What_i4,1.0,22.0,-22.57
A014_2,A014,2,What,ICR_What_i4,0.0,22.0,-22.57
A014_2,A014,2,What,ICR_What_i4,0.0,22.0,-22.57
A014_2,A014,2,What,ICR_What_i4,0.0,22.0,-22.57
A014_2,A014,2,What,ICR_What_i4,0.0,22.0,-22.57
A014_3,A014,3,What,ICR_What_i4,1.0,22.0,-22.57
A014_3,A014,3,What,ICR_What_i4,1.0,22.0,-22.57
A014_3,A014,3,What,ICR_What_i4,1.0,22.0,-22.57
A014_3,A014,3,What,ICR_What_i4,1.0,22.0,-22.57
A014_4,A014,4,What,ICR_What_i4,0.0,22.0,-22.57
A014_4,A014,4,What,ICR_What_i4,0.0,22.0,-22.57
A014_4,A014,4,What,ICR_What_i4,0.0,22.0,-22.57
A014_4,A014,4,What,ICR_What_i4,0.0,22.0,-22.57
A015_1,A015,1,What,ICR_What_i4,0.0,23.0,-21.57
A015_1,A015,1,What,ICR_What_i4,0.0,23.0,-21.57
A015_1,A015,1,What,ICR_What_i4,0.0,23.0,-21.57
A015_1,A015,1,What,ICR_What_i4,0.0,23.0,-21.57
A015_2,A015,2,What,ICR_What_i4,0.0,23.0,-21.57
A015_2,A015,2,What,ICR_What_i4,0.0,23.0,-21.57
A015_2,A015,2,What,ICR_What_i4,0.0,23.0,-21.57
A015_2,A015,2,What,ICR_What_i4,0.0,23.0,-21.57
A015_3,A015,3,What,ICR_What_i4,1.0,23.0,-21.57
A015_3,A015,3,What,ICR_What_i4,1.0,23.0,-21.57
A015_3,A015,3,What,ICR_What_i4,1.0,23.0,-21.57
A015_3,A015,3,What,ICR_What_i4,1.0,23.0,-21.57
A015_4,A015,4,What,ICR_What_i4,0.0,23.0,-21.57
A015_4,A015,4,What,ICR_What_i4,0.0,23.0,-21.57
A015_4,A015,4,What,ICR_What_i4,0.0,23.0,-21.57
A015_4,A015,4,What,ICR_What_i4,0.0,23.0,-21.57
A016_1,A016,1,What,ICR_What_i4,1.0,21.0,-23.57
A016_1,A016,1,What,ICR_What_i4,1.0,21.0,-23.57
A016_1,A016,1,What,ICR_What_i4,1.0,21.0,-23.57
A016_1,A016,1,What,ICR_What_i4,1.0,21.0,-23.57
A016_2,A016,2,What,ICR_What_i4,0.0,21.0,-23.57
A016_2,A016,2,What,ICR_What_i4,0.0,21.0,-23.57
A016_2,A016,2,What,ICR_What_i4,0.0,21.0,-23.57
A016_2,A016,2,What,ICR_What_i4,0.0,21.0,-23.57
A016_3,A016,3,What,ICR_What_i4,0.0,21.0,-23.57
A016_3,A016,3,What,ICR_What_i4,0.0,21.0,-23.57
A016_3,A016,3,What,ICR_What_i4,0.0,21.0,-23.57
A016_3,A016,3,What,ICR_What_i4,0.0,21.0,-23.57
A016_4,A016,4,What,ICR_What_i4,0.0,21.0,-23.57
A016_4,A016,4,What,ICR_What_i4,0.0,21.0,-23.57
A016_4,A016,4,What,ICR_What_i4,0.0,21.0,-23.57
A016_4,A016,4,What,ICR_What_i4,0.0,21.0,-23.57
A017_1,A017,1,What,ICR_What_i4,0.0,24.0,-20.57
A017_1,A017,1,What,ICR_What_i4,0.0,24.0,-20.57
A017_1,A017,1,What,ICR_What_i4,0.0,24.0,-20.57
A017_1,A017,1,What,ICR_What_i4,0.0,24.0,-20.57
A017_2,A017,2,What,ICR_What_i4,0.0,24.0,-20.57
A017_2,A017,2,What,ICR_What_i4,0.0,24.0,-20.57
A017_2,A017,2,What,ICR_What_i4,0.0,24.0,-20.57
A017_2,A017,2,What,ICR_What_i4,0.0,24.0,-20.57
A017_3,A017,3,What,ICR_What_i4,0.0,24.0,-20.57
A017_3,A017,3,What,ICR_What_i4,0.0,24.0,-20.57
A017_3,A017,3,What,ICR_What_i4,0.0,24.0,-20.57
A017_3,A017,3,What,ICR_What_i4,0.0,24.0,-20.57
A017_4,A017,4,What,ICR_What_i4,0.0,24.0,-20.57
A017_4,A017,4,What,ICR_What_i4,0.0,24.0,-20.57
A017_4,A017,4,What,ICR_What_i4,0.0,24.0,-20.57
A017_4,A017,4,What,ICR_What_i4,0.0,24.0,-20.57
A018_1,A018,1,What,ICR_What_i4,0.0,23.0,-21.57
A018_1,A018,1,What,ICR_What_i4,0.0,23.0,-21.57
A018_1,A018,1,What,ICR_What_i4,0.0,23.0,-21.57
A018_1,A018,1,What,ICR_What_i4,0.0,23.0,-21.57
A018_2,A018,2,What,ICR_What_i4,0.0,23.0,-21.57
A018_2,A018,2,What,ICR_What_i4,0.0,23.0,-21.57
A018_2,A018,2,What,ICR_What_i4,0.0,23.0,-21.57
A018_2,A018,2,What,ICR_What_i4,0.0,23.0,-21.57
A018_3,A018,3,What,ICR_What_i4,1.0,23.0,-21.57
A018_3,A018,3,What,ICR_What_i4,1.0,23.0,-21.57
A018_3,A018,3,What,ICR_What_i4,1.0,23.0,-21.57
A018_3,A018,3,What,ICR_What_i4,1.0,23.0,-21.57
A018_4,A018,4,What,ICR_What_i4,0.0,23.0,-21.57
A018_4,A018,4,What,ICR_What_i4,0.0,23.0,-21.57
A018_4,A018,4,What,ICR_What_i4,0.0,23.0,-21.57
A018_4,A018,4,What,ICR_What_i4,0.0,23.0,-21.57
A019_1,A019,1,What,ICR_What_i4,0.0,20.0,-24.57
A019_1,A019,1,What,ICR_What_i4,0.0,20.0,-24.57
A019_1,A019,1,What,ICR_What_i4,0.0,20.0,-24.57
A019_1,A019,1,What,ICR_What_i4,0.0,20.0,-24.57
A019_2,A019,2,What,ICR_What_i4,1.0,20.0,-24.57
A019_2,A019,2,What,ICR_What_i4,1.0,20.0,-24.57
A019_2,A019,2,What,ICR_What_i4,1.0,20.0,-24.57
A019_2,A019,2,What,ICR_What_i4,1.0,20.0,-24.57
A019_3,A019,3,What,ICR_What_i4,1.0,20.0,-24.57
A019_3,A019,3,What,ICR_What_i4,1.0,20.0,-24.57
A019_3,A019,3,What,ICR_What_i4,1.0,20.0,-24.57
A019_3,A019,3,What,ICR_What_i4,1.0,20.0,-24.57
A019_4,A019,4,What,ICR_What_i4,0.0,20.0,-24.57
A019_4,A019,4,What,ICR_What_i4,0.0,20.0,-24.57
A019_4,A019,4,What,ICR_What_i4,0.0,20.0,-24.57
A019_4,A019,4,What,ICR_What_i4,0.0,20.0,-24.57
A020_1,A020,1,What,ICR_What_i4,0.0,26.0,-18.57
A020_1,A020,1,What,ICR_What_i4,0.0,26.0,-18.57
A020_1,A020,1,What,ICR_What_i4,0.0,26.0,-18.57
A020_1,A020,1,What,ICR_What_i4,0.0,26.0,-18.57
A020_2,A020,2,What,ICR_What_i4,0.0,26.0,-18.57
A020_2,A020,2,What,ICR_What_i4,0.0,26.0,-18.57
A020_2,A020,2,What,ICR_What_i4,0.0,26.0,-18.57
A020_2,A020,2,What,ICR_What_i4,0.0,26.0,-18.57
A020_3,A020,3,What,ICR_What_i4,0.0,26.0,-18.57
A020_3,A020,3,What,ICR_What_i4,0.0,26.0,-18.57
A020_3,A020,3,What,ICR_What_i4,0.0,26.0,-18.57
A020_3,A020,3,What,ICR_What_i4,0.0,26.0,-18.57
A020_4,A020,4,What,ICR_What_i4,0.0,26.0,-18.57
A020_4,A020,4,What,ICR_What_i4,0.0,26.0,-18.57
A020_4,A020,4,What,ICR_What_i4,0.0,26.0,-18.57
A020_4,A020,4,What,ICR_What_i4,0.0,26.0,-18.57
A021_1,A021,1,What,ICR_What_i4,1.0,28.0,-16.57
A021_1,A021,1,What,ICR_What_i4,1.0,28.0,-16.57
A021_1,A021,1,What,ICR_What_i4,1.0,28.0,-16.57
A021_1,A021,1,What,ICR_What_i4,1.0,28.0,-16.57
A021_2,A021,2,What,ICR_What_i4,0.0,28.0,-16.57
A021_2,A021,2,What,ICR_What_i4,0.0,28.0,-16.57
A021_2,A021,2,What,ICR_What_i4,0.0,28.0,-16.57
A021_2,A021,2,What,ICR_What_i4,0.0,28.0,-16.57
A021_3,A021,3,What,ICR_What_i4,0.0,28.0,-16.57
A021_3,A021,3,What,ICR_What_i4,0.0,28.0,-16.57
A021_3,A021,3,What,ICR_What_i4,0.0,28.0,-16.57
A021_3,A021,3,What,ICR_What_i4,0.0,28.0,-16.57
A021_4,A021,4,What,ICR_What_i4,0.0,28.0,-16.57
A021_4,A021,4,What,ICR_What_i4,0.0,28.0,-16.57
A021_4,A021,4,What,ICR_What_i4,0.0,28.0,-16.57
A021_4,A021,4,What,ICR_What_i4,0.0,28.0,-16.57
A022_1,A022,1,What,ICR_What_i4,1.0,28.0,-16.57
A022_1,A022,1,What,ICR_What_i4,1.0,28.0,-16.57
A022_1,A022,1,What,ICR_What_i4,1.0,28.0,-16.57
A022_1,A022,1,What,ICR_What_i4,1.0,28.0,-16.57
A022_2,A022,2,What,ICR_What_i4,0.0,28.0,-16.57
A022_2,A022,2,What,ICR_What_i4,0.0,28.0,-16.57
A022_2,A022,2,What,ICR_What_i4,0.0,28.0,-16.57
A022_2,A022,2,What,ICR_What_i4,0.0,28.0,-16.57
A022_3,A022,3,What,ICR_What_i4,0.0,28.0,-16.57
A022_3,A022,3,What,ICR_What_i4,0.0,28.0,-16.57
A022_3,A022,3,What,ICR_What_i4,0.0,28.0,-16.57
A022_3,A022,3,What,ICR_What_i4,0.0,28.0,-16.57
A022_4,A022,4,What,ICR_What_i4,0.0,28.0,-16.57
A022_4,A022,4,What,ICR_What_i4,0.0,28.0,-16.57
A022_4,A022,4,What,ICR_What_i4,0.0,28.0,-16.57
A022_4,A022,4,What,ICR_What_i4,0.0,28.0,-16.57
A023_1,A023,1,What,ICR_What_i4,1.0,26.0,-18.57
A023_1,A023,1,What,ICR_What_i4,1.0,26.0,-18.57
A023_1,A023,1,What,ICR_What_i4,1.0,26.0,-18.57
A023_1,A023,1,What,ICR_What_i4,1.0,26.0,-18.57
A023_2,A023,2,What,ICR_What_i4,0.0,26.0,-18.57
A023_2,A023,2,What,ICR_What_i4,0.0,26.0,-18.57
A023_2,A023,2,What,ICR_What_i4,0.0,26.0,-18.57
A023_2,A023,2,What,ICR_What_i4,0.0,26.0,-18.57
A023_3,A023,3,What,ICR_What_i4,0.0,26.0,-18.57
A023_3,A023,3,What,ICR_What_i4,0.0,26.0,-18.57
A023_3,A023,3,What,ICR_What_i4,0.0,26.0,-18.57
A023_3,A023,3,What,ICR_What_i4,0.0,26.0,-18.57
A023_4,A023,4,What,ICR_What_i4,0.0,26.0,-18.57
A023_4,A023,4,What,ICR_What_i4,0.0,26.0,-18.57
A023_4,A023,4,What,ICR_What_i4,0.0,26.0,-18.57
A023_4,A023,4,What,ICR_What_i4,0.0,26.0,-18.57
A024_1,A024,1,What,ICR_What_i4,1.0,29.0,-15.57
A024_1,A024,1,What,ICR_What_i4,1.0,29.0,-15.57
A024_1,A024,1,What,ICR_What_i4,1.0,29.0,-15.57
A024_1,A024,1,What,ICR_What_i4,1.0,29.0,-15.57
A024_2,A024,2,What,ICR_What_i4,0.0,29.0,-15.57
A024_2,A024,2,What,ICR_What_i4,0.0,29.0,-15.57
A024_2,A024,2,What,ICR_What_i4,0.0,29.0,-15.57
A024_2,A024,2,What,ICR_What_i4,0.0,29.0,-15.57
A024_3,A024,3,What,ICR_What_i4,0.0,29.0,-15.57
A024_3,A024,3,What,ICR_What_i4,0.0,29.0,-15.57
A024_3,A024,3,What,ICR_What_i4,0.0,29.0,-15.57
A024_3,A024,3,What,ICR_What_i4,0.0,29.0,-15.57
A024_4,A024,4,What,ICR_What_i4,0.0,29.0,-15.57
A024_4,A024,4,What,ICR_What_i4,0.0,29.0,-15.57
A024_4,A024,4,What,ICR_What_i4,0.0,29.0,-15.57
A024_4,A024,4,What,ICR_What_i4,0.0,29.0,-15.57
A025_1,A025,1,What,ICR_What_i4,0.0,26.0,-18.57
A025_1,A025,1,What,ICR_What_i4,0.0,26.0,-18.57
A025_1,A025,1,What,ICR_What_i4,0.0,26.0,-18.57
A025_1,A025,1,What,ICR_What_i4,0.0,26.0,-18.57
A025_2,A025,2,What,ICR_What_i4,0.0,26.0,-18.57
A025_2,A025,2,What,ICR_What_i4,0.0,26.0,-18.57
A025_2,A025,2,What,ICR_What_i4,0.0,26.0,-18.57
A025_2,A025,2,What,ICR_What_i4,0.0,26.0,-18.57
A025_3,A025,3,What,ICR_What_i4,0.0,26.0,-18.57
A025_3,A025,3,What,ICR_What_i4,0.0,26.0,-18.57
A025_3,A025,3,What,ICR_What_i4,0.0,26.0,-18.57
A025_3,A025,3,What,ICR_What_i4,0.0,26.0,-18.57
A025_4,A025,4,What,ICR_What_i4,0.0,26.0,-18.57
A025_4,A025,4,What,ICR_What_i4,0.0,26.0,-18.57
A025_4,A025,4,What,ICR_What_i4,0.0,26.0,-18.57
A025_4,A025,4,What,ICR_What_i4,0.0,26.0,-18.57
A026_1,A026,1,What,ICR_What_i4,1.0,29.0,-15.57
A026_1,A026,1,What,ICR_What_i4,1.0,29.0,-15.57
A026_1,A026,1,What,ICR_What_i4,1.0,29.0,-15.57
A026_1,A026,1,What,ICR_What_i4,1.0,29.0,-15.57
A026_2,A026,2,What,ICR_What_i4,0.0,29.0,-15.57
A026_2,A026,2,What,ICR_What_i4,0.0,29.0,-15.57
A026_2,A026,2,What,ICR_What_i4,0.0,29.0,-15.57
A026_2,A026,2,What,ICR_What_i4,0.0,29.0,-15.57
A026_3,A026,3,What,ICR_What_i4,0.0,29.0,-15.57
A026_3,A026,3,What,ICR_What_i4,0.0,29.0,-15.57
A026_3,A026,3,What,ICR_What_i4,0.0,29.0,-15.57
A026_3,A026,3,What,ICR_What_i4,0.0,29.0,-15.57
A026_4,A026,4,What,ICR_What_i4,0.0,29.0,-15.57
A026_4,A026,4,What,ICR_What_i4,0.0,29.0,-15.57
A026_4,A026,4,What,ICR_What_i4,0.0,29.0,-15.57
A026_4,A026,4,What,ICR_What_i4,0.0,29.0,-15.57
A027_1,A027,1,What,ICR_What_i4,0.0,28.0,-16.57
A027_1,A027,1,What,ICR_What_i4,0.0,28.0,-16.57
A027_1,A027,1,What,ICR_What_i4,0.0,28.0,-16.57
A027_1,A027,1,What,ICR_What_i4,0.0,28.0,-16.57
A027_2,A027,2,What,ICR_What_i4,0.0,28.0,-16.57
A027_2,A027,2,What,ICR_What_i4,0.0,28.0,-16.57
A027_2,A027,2,What,ICR_What_i4,0.0,28.0,-16.57
A027_2,A027,2,What,ICR_What_i4,0.0,28.0,-16.57
A027_3,A027,3,What,ICR_What_i4,0.0,28.0,-16.57
A027_3,A027,3,What,ICR_What_i4,0.0,28.0,-16.57
A027_3,A027,3,What,ICR_What_i4,0.0,28.0,-16.57
A027_3,A027,3,What,ICR_What_i4,0.0,28.0,-16.57
A027_4,A027,4,What,ICR_What_i4,0.0,28.0,-16.57
A027_4,A027,4,What,ICR_What_i4,0.0,28.0,-16.57
A027_4,A027,4,What,ICR_What_i4,0.0,28.0,-16.57
A027_4,A027,4,What,ICR_What_i4,0.0,28.0,-16.57
A028_1,A028,1,What,ICR_What_i4,1.0,26.0,-18.57
A028_1,A028,1,What,ICR_What_i4,1.0,26.0,-18.57
A028_1,A028,1,What,ICR_What_i4,1.0,26.0,-18.57
A028_1,A028,1,What,ICR_What_i4,1.0,26.0,-18.57
A028_2,A028,2,What,ICR_What_i4,0.0,26.0,-18.57
A028_2,A028,2,What,ICR_What_i4,0.0,26.0,-18.57
A028_2,A028,2,What,ICR_What_i4,0.0,26.0,-18.57
A028_2,A028,2,What,ICR_What_i4,0.0,26.0,-18.57
A028_3,A028,3,What,ICR_What_i4,1.0,26.0,-18.57
A028_3,A028,3,What,ICR_What_i4,1.0,26.0,-18.57
A028_3,A028,3,What,ICR_What_i4,1.0,26.0,-18.57
A028_3,A028,3,What,ICR_What_i4,1.0,26.0,-18.57
A028_4,A028,4,What,ICR_What_i4,1.0,26.0,-18.57
A028_4,A028,4,What,ICR_What_i4,1.0,26.0,-18.57
A028_4,A028,4,What,ICR_What_i4,1.0,26.0,-18.57
A028_4,A028,4,What,ICR_What_i4,1.0,26.0,-18.57
A029_1,A029,1,What,ICR_What_i4,0.0,25.0,-19.57
A029_1,A029,1,What,ICR_What_i4,0.0,25.0,-19.57
A029_1,A029,1,What,ICR_What_i4,0.0,25.0,-19.57
A029_1,A029,1,What,ICR_What_i4,0.0,25.0,-19.57
A029_2,A029,2,What,ICR_What_i4,1.0,25.0,-19.57
A029_2,A029,2,What,ICR_What_i4,1.0,25.0,-19.57
A029_2,A029,2,What,ICR_What_i4,1.0,25.0,-19.57
A029_2,A029,2,What,ICR_What_i4,1.0,25.0,-19.57
A029_3,A029,3,What,ICR_What_i4,0.0,25.0,-19.57
A029_3,A029,3,What,ICR_What_i4,0.0,25.0,-19.57
A029_3,A029,3,What,ICR_What_i4,0.0,25.0,-19.57
A029_3,A029,3,What,ICR_What_i4,0.0,25.0,-19.57
A029_4,A029,4,What,ICR_What_i4,0.0,25.0,-19.57
A029_4,A029,4,What,ICR_What_i4,0.0,25.0,-19.57
A029_4,A029,4,What,ICR_What_i4,0.0,25.0,-19.57
A029_4,A029,4,What,ICR_What_i4,0.0,25.0,-19.57
A030_1,A030,1,What,ICR_What_i4,1.0,31.0,-13.57
A030_1,A030,1,What,ICR_What_i4,1.0,31.0,-13.57
A030_1,A030,1,What,ICR_What_i4,1.0,31.0,-13.57
A030_1,A030,1,What,ICR_What_i4,1.0,31.0,-13.57
A030_2,A030,2,What,ICR_What_i4,1.0,31.0,-13.57
A030_2,A030,2,What,ICR_What_i4,1.0,31.0,-13.57
A030_2,A030,2,What,ICR_What_i4,1.0,31.0,-13.57
A030_2,A030,2,What,ICR_What_i4,1.0,31.0,-13.57
A030_3,A030,3,What,ICR_What_i4,0.0,31.0,-13.57
A030_3,A030,3,What,ICR_What_i4,0.0,31.0,-13.57
A030_3,A030,3,What,ICR_What_i4,0.0,31.0,-13.57
A030_3,A030,3,What,ICR_What_i4,0.0,31.0,-13.57
A030_4,A030,4,What,ICR_What_i4,0.0,31.0,-13.57
A030_4,A030,4,What,ICR_What_i4,0.0,31.0,-13.57
A030_4,A030,4,What,ICR_What_i4,0.0,31.0,-13.57
A030_4,A030,4,What,ICR_What_i4,0.0,31.0,-13.57
A031_1,A031,1,What,ICR_What_i4,0.0,32.0,-12.57
A031_1,A031,1,What,ICR_What_i4,0.0,32.0,-12.57
A031_1,A031,1,What,ICR_What_i4,0.0,32.0,-12.57
A031_1,A031,1,What,ICR_What_i4,0.0,32.0,-12.57
A031_2,A031,2,What,ICR_What_i4,0.0,32.0,-12.57
A031_2,A031,2,What,ICR_What_i4,0.0,32.0,-12.57
A031_2,A031,2,What,ICR_What_i4,0.0,32.0,-12.57
A031_2,A031,2,What,ICR_What_i4,0.0,32.0,-12.57
A031_3,A031,3,What,ICR_What_i4,0.0,32.0,-12.57
A031_3,A031,3,What,ICR_What_i4,0.0,32.0,-12.57
A031_3,A031,3,What,ICR_What_i4,0.0,32.0,-12.57
A031_3,A031,3,What,ICR_What_i4,0.0,32.0,-12.57
A031_4,A031,4,What,ICR_What_i4,0.0,32.0,-12.57
A031_4,A031,4,What,ICR_What_i4,0.0,32.0,-12.57
A031_4,A031,4,What,ICR_What_i4,0.0,32.0,-12.57
A031_4,A031,4,What,ICR_What_i4,0.0,32.0,-12.57
A032_1,A032,1,What,ICR_What_i4,0.0,33.0,-11.57
A032_1,A032,1,What,ICR_What_i4,0.0,33.0,-11.57
A032_1,A032,1,What,ICR_What_i4,0.0,33.0,-11.57
A032_1,A032,1,What,ICR_What_i4,0.0,33.0,-11.57
A032_2,A032,2,What,ICR_What_i4,0.0,33.0,-11.57
A032_2,A032,2,What,ICR_What_i4,0.0,33.0,-11.57
A032_2,A032,2,What,ICR_What_i4,0.0,33.0,-11.57
A032_2,A032,2,What,ICR_What_i4,0.0,33.0,-11.57
A032_3,A032,3,What,ICR_What_i4,1.0,33.0,-11.57
A032_3,A032,3,What,ICR_What_i4,1.0,33.0,-11.57
A032_3,A032,3,What,ICR_What_i4,1.0,33.0,-11.57
A032_3,A032,3,What,ICR_What_i4,1.0,33.0,-11.57
A032_4,A032,4,What,ICR_What_i4,0.0,33.0,-11.57
A032_4,A032,4,What,ICR_What_i4,0.0,33.0,-11.57
A032_4,A032,4,What,ICR_What_i4,0.0,33.0,-11.57
A032_4,A032,4,What,ICR_What_i4,0.0,33.0,-11.57
A033_1,A033,1,What,ICR_What_i4,1.0,32.0,-12.57
A033_1,A033,1,What,ICR_What_i4,1.0,32.0,-12.57
A033_1,A033,1,What,ICR_What_i4,1.0,32.0,-12.57
A033_1,A033,1,What,ICR_What_i4,1.0,32.0,-12.57
A033_2,A033,2,What,ICR_What_i4,1.0,32.0,-12.57
A033_2,A033,2,What,ICR_What_i4,1.0,32.0,-12.57
A033_2,A033,2,What,ICR_What_i4,1.0,32.0,-12.57
A033_2,A033,2,What,ICR_What_i4,1.0,32.0,-12.57
A033_3,A033,3,What,ICR_What_i4,0.0,32.0,-12.57
A033_3,A033,3,What,ICR_What_i4,0.0,32.0,-12.57
A033_3,A033,3,What,ICR_What_i4,0.0,32.0,-12.57
A033_3,A033,3,What,ICR_What_i4,0.0,32.0,-12.57
A033_4,A033,4,What,ICR_What_i4,1.0,32.0,-12.57
A033_4,A033,4,What,ICR_What_i4,1.0,32.0,-12.57
A033_4,A033,4,What,ICR_What_i4,1.0,32.0,-12.57
A033_4,A033,4,What,ICR_What_i4,1.0,32.0,-12.57
A034_1,A034,1,What,ICR_What_i4,1.0,33.0,-11.57
A034_1,A034,1,What,ICR_What_i4,1.0,33.0,-11.57
A034_1,A034,1,What,ICR_What_i4,1.0,33.0,-11.57
A034_1,A034,1,What,ICR_What_i4,1.0,33.0,-11.57
A034_2,A034,2,What,ICR_What_i4,0.0,33.0,-11.57
