UID,test,composite_ID,Congruence,theta,SE,TSVR_hours,Segment,Days_within
A066,2,A066_2,Congruent,-0.483148,0.2061241640685505,23.35,Early,0.9729166666666668
A066,3,A066_3,Congruent,-0.86631346,0.2061241640685505,73.79,Late,2.0745833333333334
A066,4,A066_4,Congruent,-0.760719,0.2061241640685505,164.93,Late,5.872083333333333
A067,1,A067_1,Congruent,-0.35323784,0.2061241640685505,1.0,Early,0.041666666666666664
A067,2,A067_2,Congruent,-0.94394547,0.2061241640685505,29.91,Late,0.24625
A067,3,A067_3,Congruent,-0.8267787,0.2061241640685505,73.19,Late,2.049583333333333
A067,4,A067_4,Congruent,-1.2339065,0.2061241640685505,144.19,Late,5.007916666666667
A068,1,A068_1,Congruent,1.0260569,0.2061241640685505,1.0,Early,0.041666666666666664
A068,2,A068_2,Congruent,0.42495334,0.2061241640685505,30.49,Late,0.2704166666666666
A068,3,A068_3,Congruent,-0.061965823,0.2061241640685505,82.98,Late,2.4575
A068,4,A068_4,Congruent,-0.30442154,0.2061241640685505,155.59,Late,5.482916666666667
A069,1,A069_1,Congruent,-0.7663394,0.2061241640685505,1.0,Early,0.041666666666666664
A069,2,A069_2,Congruent,-0.6725282,0.2061241640685505,24.96,Late,0.040000000000000036
A069,3,A069_3,Congruent,-1.5109428,0.2061241640685505,79.75,Late,2.3229166666666665
A069,4,A069_4,Congruent,-1.3962642,0.2061241640685505,140.22,Late,4.8425
A070,1,A070_1,Congruent,-0.10258464,0.2061241640685505,1.0,Early,0.041666666666666664
A070,2,A070_2,Congruent,-0.30106032,0.2061241640685505,24.25,Late,0.010416666666666666
A070,3,A070_3,Congruent,-0.8559272,0.2061241640685505,81.92,Late,2.4133333333333336
A070,4,A070_4,Congruent,-0.83665365,0.2061241640685505,149.2,Late,5.216666666666666
A071,1,A071_1,Congruent,1.2530835,0.2061241640685505,1.0,Early,0.041666666666666664
A071,2,A071_2,Congruent,0.3583971,0.2061241640685505,30.92,Late,0.2883333333333334
A071,3,A071_3,Congruent,-1.6629909,0.2061241640685505,79.96,Late,2.3316666666666666
A071,4,A071_4,Congruent,-0.12990214,0.2061241640685505,153.27,Late,5.38625
A072,1,A072_1,Congruent,-0.112263314,0.2061241640685505,1.0,Early,0.041666666666666664
A072,2,A072_2,Congruent,1.1146743,0.2061241640685505,33.76,Late,0.40666666666666657
A072,3,A072_3,Congruent,-0.5818319,0.2061241640685505,83.54,Late,2.4808333333333334
A072,4,A072_4,Congruent,0.19786991,0.2061241640685505,154.89,Late,5.453749999999999
A073,1,A073_1,Congruent,1.5546312,0.2061241640685505,1.0,Early,0.041666666666666664
A073,2,A073_2,Congruent,-0.46244034,0.2061241640685505,66.66,Late,1.7774999999999999
A073,3,A073_3,Congruent,0.36895004,0.2061241640685505,66.9,Late,1.7875000000000003
A073,4,A073_4,Congruent,0.29205632,0.2061241640685505,140.12,Late,4.838333333333334
A074,1,A074_1,Congruent,0.18547921,0.2061241640685505,1.0,Early,0.041666666666666664
A074,2,A074_2,Congruent,0.35892135,0.2061241640685505,29.33,Late,0.22208333333333327
A074,3,A074_3,Congruent,-0.61961347,0.2061241640685505,73.02,Late,2.0425
A074,4,A074_4,Congruent,1.3346335,0.2061241640685505,147.21,Late,5.13375
A075,1,A075_1,Congruent,0.6350618,0.2061241640685505,1.0,Early,0.041666666666666664
A075,2,A075_2,Congruent,1.2109066,0.2061241640685505,28.68,Late,0.19499999999999998
A075,3,A075_3,Congruent,-1.8487816,0.2061241640685505,71.37,Late,1.9737500000000001
A075,4,A075_4,Congruent,-0.0404494,0.2061241640685505,244.53,Late,9.18875
A076,1,A076_1,Congruent,0.04747704,0.2061241640685505,1.0,Early,0.041666666666666664
A076,2,A076_2,Congruent,-0.67410386,0.2061241640685505,27.3,Late,0.13750000000000004
A076,3,A076_3,Congruent,-1.2256078,0.2061241640685505,74.88,Late,2.1199999999999997
A076,4,A076_4,Congruent,-1.1056327,0.2061241640685505,149.28,Late,5.22
A077,1,A077_1,Congruent,-0.44953594,0.2061241640685505,1.0,Early,0.041666666666666664
A077,2,A077_2,Congruent,-0.08587926,0.2061241640685505,53.88,Late,1.245
A077,3,A077_3,Congruent,0.77865267,0.2061241640685505,78.36,Late,2.265
A077,4,A077_4,Congruent,0.90057325,0.2061241640685505,149.75,Late,5.239583333333333
A078,1,A078_1,Congruent,-0.85716176,0.2061241640685505,1.0,Early,0.041666666666666664
A078,2,A078_2,Congruent,0.5926562,0.2061241640685505,26.17,Late,0.09041666666666674
A078,3,A078_3,Congruent,-0.6777786,0.2061241640685505,72.3,Late,2.0124999999999997
A078,4,A078_4,Congruent,-0.75193495,0.2061241640685505,140.08,Late,4.836666666666667
A079,1,A079_1,Congruent,0.7172697,0.2061241640685505,1.0,Early,0.041666666666666664
A079,2,A079_2,Congruent,0.38102,0.2061241640685505,26.11,Late,0.08791666666666664
A079,3,A079_3,Congruent,0.5062731,0.2061241640685505,74.0,Late,2.0833333333333335
A079,4,A079_4,Congruent,-0.3939758,0.2061241640685505,194.42,Late,7.100833333333333
A080,1,A080_1,Congruent,-0.33438247,0.2061241640685505,1.0,Early,0.041666666666666664
A080,2,A080_2,Congruent,1.5502274,0.2061241640685505,29.03,Late,0.20958333333333337
A080,3,A080_3,Congruent,0.23595619,0.2061241640685505,72.87,Late,2.0362500000000003
A080,4,A080_4,Congruent,-1.6039006,0.2061241640685505,145.77,Late,5.07375
A081,1,A081_1,Congruent,0.45815384,0.2061241640685505,1.0,Early,0.041666666666666664
A081,2,A081_2,Congruent,0.5767118,0.2061241640685505,31.39,Late,0.30791666666666667
A081,3,A081_3,Congruent,0.91994727,0.2061241640685505,80.13,Late,2.3387499999999997
A081,4,A081_4,Congruent,0.3316827,0.2061241640685505,154.53,Late,5.43875
A082,1,A082_1,Congruent,0.07705856,0.2061241640685505,1.0,Early,0.041666666666666664
A082,2,A082_2,Congruent,1.2108388,0.2061241640685505,27.97,Late,0.16541666666666663
A082,3,A082_3,Congruent,-0.06594768,0.2061241640685505,75.71,Late,2.154583333333333
A082,4,A082_4,Congruent,-0.003309914,0.2061241640685505,170.25,Late,6.09375
A083,1,A083_1,Congruent,1.1311928,0.2061241640685505,1.0,Early,0.041666666666666664
A083,2,A083_2,Congruent,0.25453722,0.2061241640685505,25.15,Late,0.04791666666666661
A083,3,A083_3,Congruent,-0.093894005,0.2061241640685505,74.3,Late,2.095833333333333
A083,4,A083_4,Congruent,0.7881295,0.2061241640685505,144.91,Late,5.037916666666667
A084,1,A084_1,Congruent,0.4756749,0.2061241640685505,1.0,Early,0.041666666666666664
A084,2,A084_2,Congruent,0.2026438,0.2061241640685505,27.25,Late,0.13541666666666666
A084,3,A084_3,Congruent,1.1289612,0.2061241640685505,91.97,Late,2.8320833333333333
A084,4,A084_4,Congruent,0.5236475,0.2061241640685505,162.51,Late,5.771249999999999
A085,1,A085_1,Congruent,0.1552031,0.2061241640685505,1.0,Early,0.041666666666666664
A085,2,A085_2,Congruent,1.4983407,0.2061241640685505,24.51,Late,0.021250000000000064
A085,3,A085_3,Congruent,0.59526086,0.2061241640685505,71.4,Late,1.9750000000000003
A085,4,A085_4,Congruent,-0.18872286,0.2061241640685505,170.65,Late,6.110416666666667
A086,1,A086_1,Congruent,1.3480834,0.2061241640685505,1.0,Early,0.041666666666666664
A086,2,A086_2,Congruent,0.10453227,0.2061241640685505,23.47,Early,0.9779166666666667
A086,3,A086_3,Congruent,-0.6197766,0.2061241640685505,145.29,Late,5.05375
A086,4,A086_4,Congruent,-1.2639685,0.2061241640685505,169.55,Late,6.064583333333334
A087,1,A087_1,Congruent,0.4606387,0.2061241640685505,1.0,Early,0.041666666666666664
A087,2,A087_2,Congruent,1.2393358,0.2061241640685505,31.07,Late,0.29458333333333336
A087,3,A087_3,Congruent,0.101736434,0.2061241640685505,72.8,Late,2.033333333333333
A087,4,A087_4,Congruent,0.25295004,0.2061241640685505,144.2,Late,5.008333333333333
A088,1,A088_1,Congruent,0.5301715,0.2061241640685505,1.0,Early,0.041666666666666664
A088,2,A088_2,Congruent,1.4829968,0.2061241640685505,24.25,Late,0.010416666666666666
A088,3,A088_3,Congruent,0.56445384,0.2061241640685505,74.91,Late,2.12125
A088,4,A088_4,Congruent,0.2656782,0.2061241640685505,149.93,Late,5.247083333333333
A089,1,A089_1,Congruent,1.3229843,0.2061241640685505,1.0,Early,0.041666666666666664
A089,2,A089_2,Congruent,1.8418807,0.2061241640685505,32.14,Late,0.33916666666666667
A089,3,A089_3,Congruent,0.4289247,0.2061241640685505,79.34,Late,2.3058333333333336
A089,4,A089_4,Congruent,-0.7643541,0.2061241640685505,146.96,Late,5.123333333333334
A090,1,A090_1,Congruent,0.21052608,0.2061241640685505,1.0,Early,0.041666666666666664
A090,2,A090_2,Congruent,0.111108646,0.2061241640685505,23.54,Early,0.9808333333333333
A090,3,A090_3,Congruent,-0.923981,0.2061241640685505,95.42,Late,2.9758333333333336
A090,4,A090_4,Congruent,-0.7582084,0.2061241640685505,144.07,Late,5.002916666666667
A091,1,A091_1,Congruent,0.07040492,0.2061241640685505,1.0,Early,0.041666666666666664
A091,2,A091_2,Congruent,-0.36660793,0.2061241640685505,22.2,Early,0.9249999999999999
A091,3,A091_3,Congruent,-0.43052486,0.2061241640685505,73.64,Late,2.0683333333333334
A091,4,A091_4,Congruent,-1.1137878,0.2061241640685505,142.61,Late,4.942083333333334
A092,1,A092_1,Congruent,-0.75031006,0.2061241640685505,1.0,Early,0.041666666666666664
A092,2,A092_2,Congruent,0.3647664,0.2061241640685505,22.83,Early,0.9512499999999999
A092,3,A092_3,Congruent,-1.6715103,0.2061241640685505,71.31,Late,1.9712500000000002
A092,4,A092_4,Congruent,-0.40421754,0.2061241640685505,146.16,Late,5.09
A093,1,A093_1,Congruent,0.4095768,0.2061241640685505,1.0,Early,0.041666666666666664
A093,2,A093_2,Congruent,0.5446974,0.2061241640685505,22.09,Early,0.9204166666666667
A093,3,A093_3,Congruent,0.9201358,0.2061241640685505,70.22,Late,1.9258333333333333
A093,4,A093_4,Congruent,-1.3002123,0.2061241640685505,140.95,Late,4.872916666666666
A094,1,A094_1,Congruent,-0.6886231,0.2061241640685505,1.0,Early,0.041666666666666664
A094,2,A094_2,Congruent,-0.59592927,0.2061241640685505,22.98,Early,0.9575
A094,3,A094_3,Congruent,-0.5772605,0.2061241640685505,76.21,Late,2.1754166666666666
A094,4,A094_4,Congruent,-0.15202624,0.2061241640685505,149.99,Late,5.249583333333334
A095,1,A095_1,Congruent,1.7489762,0.2061241640685505,1.0,Early,0.041666666666666664
A095,2,A095_2,Congruent,-0.08975462,0.2061241640685505,29.71,Late,0.2379166666666667
A095,3,A095_3,Congruent,-0.9814954,0.2061241640685505,78.76,Late,2.2816666666666667
A095,4,A095_4,Congruent,-0.83802027,0.2061241640685505,148.79,Late,5.199583333333333
A096,1,A096_1,Congruent,0.30585048,0.2061241640685505,1.0,Early,0.041666666666666664
A096,2,A096_2,Congruent,-0.09390502,0.2061241640685505,24.49,Late,0.0204166666666666
A096,3,A096_3,Congruent,-1.4232868,0.2061241640685505,71.19,Late,1.9662499999999998
A096,4,A096_4,Congruent,-0.63723755,0.2061241640685505,143.66,Late,4.985833333333333
A097,1,A097_1,Congruent,0.05084073,0.2061241640685505,1.0,Early,0.041666666666666664
A097,2,A097_2,Congruent,0.4006286,0.2061241640685505,24.37,Late,0.015416666666666709
A097,3,A097_3,Congruent,-0.13535045,0.2061241640685505,70.83,Late,1.95125
A097,4,A097_4,Congruent,-0.97472835,0.2061241640685505,144.85,Late,5.035416666666666
A098,1,A098_1,Congruent,0.92273605,0.2061241640685505,1.0,Early,0.041666666666666664
A098,2,A098_2,Congruent,0.3784041,0.2061241640685505,25.77,Late,0.07374999999999998
A098,3,A098_3,Congruent,0.35566115,0.2061241640685505,78.84,Late,2.285
A098,4,A098_4,Congruent,0.13999347,0.2061241640685505,146.29,Late,5.095416666666666
A099,1,A099_1,Congruent,0.34448373,0.2061241640685505,1.0,Early,0.041666666666666664
A099,2,A099_2,Congruent,0.4557115,0.2061241640685505,28.75,Late,0.19791666666666666
A099,3,A099_3,Congruent,-0.579716,0.2061241640685505,78.57,Late,2.2737499999999997
A099,4,A099_4,Congruent,1.6622602,0.2061241640685505,143.51,Late,4.979583333333333
A100,1,A100_1,Congruent,-1.1675236,0.2061241640685505,1.0,Early,0.041666666666666664
A100,2,A100_2,Congruent,1.4396995,0.2061241640685505,31.14,Late,0.29750000000000004
A100,3,A100_3,Congruent,1.0671802,0.2061241640685505,75.34,Late,2.1391666666666667
A100,4,A100_4,Congruent,-1.0579654,0.2061241640685505,146.8,Late,5.116666666666667
A101,1,A101_1,Congruent,-0.7339132,0.2061241640685505,1.0,Early,0.041666666666666664
A101,2,A101_2,Congruent,-0.07201809,0.2061241640685505,29.12,Late,0.21333333333333337
A101,3,A101_3,Congruent,-1.1354967,0.2061241640685505,75.21,Late,2.1337499999999996
A101,4,A101_4,Congruent,-0.8799016,0.2061241640685505,150.22,Late,5.259166666666666
A102,1,A102_1,Congruent,0.87012297,0.2061241640685505,1.0,Early,0.041666666666666664
A102,2,A102_2,Congruent,1.6128533,0.2061241640685505,29.13,Late,0.21374999999999997
A102,3,A102_3,Congruent,-0.063888825,0.2061241640685505,75.27,Late,2.13625
A102,4,A102_4,Congruent,-1.3671356,0.2061241640685505,150.41,Late,5.267083333333333
A103,1,A103_1,Congruent,1.7191428,0.2061241640685505,1.0,Early,0.041666666666666664
A103,2,A103_2,Congruent,0.036966365,0.2061241640685505,27.26,Late,0.1358333333333334
A103,3,A103_3,Congruent,-0.29822126,0.2061241640685505,80.24,Late,2.3433333333333333
A103,4,A103_4,Congruent,-1.1549125,0.2061241640685505,149.72,Late,5.238333333333333
A104,1,A104_1,Congruent,0.16093552,0.2061241640685505,1.0,Early,0.041666666666666664
A104,2,A104_2,Congruent,1.0341785,0.2061241640685505,22.6,Early,0.9416666666666668
A104,3,A104_3,Congruent,1.1226685,0.2061241640685505,72.62,Late,2.0258333333333334
A104,4,A104_4,Congruent,-1.5214266,0.2061241640685505,145.78,Late,5.074166666666667
A105,1,A105_1,Congruent,0.9818146,0.2061241640685505,1.0,Early,0.041666666666666664
A105,2,A105_2,Congruent,0.6205603,0.2061241640685505,22.77,Early,0.94875
A105,3,A105_3,Congruent,-0.47881082,0.2061241640685505,69.46,Late,1.8941666666666663
A105,4,A105_4,Congruent,-0.58175623,0.2061241640685505,146.2,Late,5.091666666666666
A106,1,A106_1,Congruent,1.75697,0.2061241640685505,1.0,Early,0.041666666666666664
A106,2,A106_2,Congruent,-0.51089793,0.2061241640685505,22.64,Early,0.9433333333333334
A106,3,A106_3,Congruent,0.36100835,0.2061241640685505,66.08,Late,1.7533333333333332
A106,4,A106_4,Congruent,0.3227427,0.2061241640685505,147.13,Late,5.130416666666666
A107,1,A107_1,Congruent,-1.3213788,0.2061241640685505,1.0,Early,0.041666666666666664
A107,2,A107_2,Congruent,-1.5178664,0.2061241640685505,26.22,Late,0.09249999999999996
A107,3,A107_3,Congruent,-0.5515594,0.2061241640685505,71.45,Late,1.9770833333333335
A107,4,A107_4,Congruent,-0.68668693,0.2061241640685505,145.95,Late,5.08125
A108,1,A108_1,Congruent,-0.24534158,0.2061241640685505,1.0,Early,0.041666666666666664
A108,2,A108_2,Congruent,-1.1410556,0.2061241640685505,27.61,Late,0.15041666666666664
A108,3,A108_3,Congruent,0.91510236,0.2061241640685505,68.96,Late,1.873333333333333
A108,4,A108_4,Congruent,-1.0845438,0.2061241640685505,152.12,Late,5.338333333333334
A109,1,A109_1,Congruent,0.03716664,0.2061241640685505,1.0,Early,0.041666666666666664
A109,2,A109_2,Congruent,-0.63798696,0.2061241640685505,24.65,Late,0.027083333333333275
A109,3,A109_3,Congruent,0.36676112,0.2061241640685505,71.17,Late,1.9654166666666668
A109,4,A109_4,Congruent,-1.1214261,0.2061241640685505,149.87,Late,5.244583333333334
A010,1,A010_1,Incongruent,1.8495548,0.2365098342133737,1.0,Early,0.041666666666666664
A010,2,A010_2,Incongruent,-0.015681326,0.2365098342133737,21.9,Early,0.9125
A010,3,A010_3,Incongruent,-0.78981763,0.2365098342133737,80.88,Late,2.3699999999999997
A010,4,A010_4,Incongruent,1.004755,0.2365098342133737,145.31,Late,5.054583333333333
A011,1,A011_1,Incongruent,0.927548,0.2365098342133737,1.0,Early,0.041666666666666664
A011,2,A011_2,Incongruent,-0.1538848,0.2365098342133737,24.57,Late,0.02375000000000001
A011,3,A011_3,Incongruent,-0.42125666,0.2365098342133737,72.55,Late,2.0229166666666667
A011,4,A011_4,Incongruent,-0.32422063,0.2365098342133737,148.85,Late,5.202083333333333
A012,1,A012_1,Incongruent,0.6927246,0.2365098342133737,1.0,Early,0.041666666666666664
A012,2,A012_2,Incongruent,0.033447273,0.2365098342133737,25.6,Late,0.06666666666666672
A012,3,A012_3,Incongruent,1.1025593,0.2365098342133737,166.33,Late,5.930416666666667
A012,4,A012_4,Incongruent,-1.1840969,0.2365098342133737,166.87,Late,5.952916666666667
A013,1,A013_1,Incongruent,-0.16505142,0.2365098342133737,1.0,Early,0.041666666666666664
A013,2,A013_2,Incongruent,-0.6667165,0.2365098342133737,24.77,Late,0.03208333333333332
A013,3,A013_3,Incongruent,1.194037,0.2365098342133737,79.66,Late,2.3191666666666664
A013,4,A013_4,Incongruent,-1.192921,0.2365098342133737,147.13,Late,5.130416666666666
A014,1,A014_1,Incongruent,0.27505073,0.2365098342133737,1.0,Early,0.041666666666666664
A014,2,A014_2,Incongruent,1.0895128,0.2365098342133737,25.66,Late,0.06916666666666667
A014,3,A014_3,Incongruent,-0.10083751,0.2365098342133737,70.56,Late,1.9400000000000002
A014,4,A014_4,Incongruent,-0.9997553,0.2365098342133737,148.87,Late,5.202916666666667
A015,1,A015_1,Incongruent,1.1283869,0.2365098342133737,1.0,Early,0.041666666666666664
A015,2,A015_2,Incongruent,1.361513,0.2365098342133737,23.69,Early,0.9870833333333334
A015,3,A015_3,Incongruent,1.3649361,0.2365098342133737,70.59,Late,1.9412500000000001
A015,4,A015_4,Incongruent,0.19643967,0.2365098342133737,146.54,Late,5.105833333333333
A016,1,A016_1,Incongruent,1.2802452,0.2365098342133737,1.0,Early,0.041666666666666664
A016,2,A016_2,Incongruent,1.489516,0.2365098342133737,32.85,Late,0.3687500000000001
A016,3,A016_3,Incongruent,0.26608974,0.2365098342133737,80.64,Late,2.36
A016,4,A016_4,Incongruent,-0.3671518,0.2365098342133737,150.8,Late,5.283333333333334
A017,1,A017_1,Incongruent,-0.49409226,0.2365098342133737,1.0,Early,0.041666666666666664
A017,2,A017_2,Incongruent,1.3314309,0.2365098342133737,20.61,Early,0.85875
A017,3,A017_3,Incongruent,0.57876515,0.2365098342133737,61.28,Late,1.5533333333333335
A017,4,A017_4,Incongruent,0.9919836,0.2365098342133737,140.49,Late,4.853750000000001
A018,1,A018_1,Incongruent,0.6507261,0.2365098342133737,1.0,Early,0.041666666666666664
A018,2,A018_2,Incongruent,0.8876945,0.2365098342133737,34.03,Late,0.4179166666666667
A018,3,A018_3,Incongruent,-0.38700706,0.2365098342133737,83.64,Late,2.485
A018,4,A018_4,Incongruent,0.28919047,0.2365098342133737,150.87,Late,5.28625
A019,1,A019_1,Incongruent,-0.28521618,0.2365098342133737,1.0,Early,0.041666666666666664
A019,2,A019_2,Incongruent,-1.109437,0.2365098342133737,28.69,Late,0.1954166666666667
A019,3,A019_3,Incongruent,-0.12449538,0.2365098342133737,83.68,Late,2.486666666666667
A019,4,A019_4,Incongruent,-0.2515996,0.2365098342133737,154.76,Late,5.448333333333333
A020,1,A020_1,Incongruent,0.10248403,0.2365098342133737,1.0,Early,0.041666666666666664
A020,2,A020_2,Incongruent,0.029921481,0.2365098342133737,26.85,Late,0.11875000000000006
A020,3,A020_3,Incongruent,-1.1270595,0.2365098342133737,78.25,Late,2.2604166666666665
A020,4,A020_4,Incongruent,-1.7975917,0.2365098342133737,145.78,Late,5.074166666666667
A021,1,A021_1,Incongruent,1.0467342,0.2365098342133737,1.0,Early,0.041666666666666664
A021,2,A021_2,Incongruent,-0.287681,0.2365098342133737,30.21,Late,0.25875000000000004
A021,3,A021_3,Incongruent,-0.33009732,0.2365098342133737,74.19,Late,2.09125
A021,4,A021_4,Incongruent,1.0272207,0.2365098342133737,140.39,Late,4.8495833333333325
A022,1,A022_1,Incongruent,0.4842986,0.2365098342133737,1.0,Early,0.041666666666666664
A022,2,A022_2,Incongruent,0.75264776,0.2365098342133737,24.15,Late,0.0062499999999999405
A022,3,A022_3,Incongruent,0.632036,0.2365098342133737,74.46,Late,2.1024999999999996
A022,4,A022_4,Incongruent,0.3970194,0.2365098342133737,141.71,Late,4.904583333333334
A023,1,A023_1,Incongruent,0.66979575,0.2365098342133737,1.0,Early,0.041666666666666664
A023,2,A023_2,Incongruent,0.14703572,0.2365098342133737,25.63,Late,0.06791666666666663
A023,3,A023_3,Incongruent,0.15521283,0.2365098342133737,72.2,Late,2.0083333333333333
A023,4,A023_4,Incongruent,-0.62461984,0.2365098342133737,145.07,Late,5.044583333333333
A024,1,A024_1,Incongruent,-0.21332482,0.2365098342133737,1.0,Early,0.041666666666666664
A024,2,A024_2,Incongruent,0.54554003,0.2365098342133737,29.57,Late,0.23208333333333334
A024,3,A024_3,Incongruent,-0.9363269,0.2365098342133737,91.47,Late,2.81125
A024,4,A024_4,Incongruent,-1.3045677,0.2365098342133737,145.65,Late,5.0687500000000005
A025,1,A025_1,Incongruent,0.7944789,0.2365098342133737,1.0,Early,0.041666666666666664
A025,2,A025_2,Incongruent,1.4322243,0.2365098342133737,23.33,Early,0.9720833333333333
A025,3,A025_3,Incongruent,-0.5307447,0.2365098342133737,72.94,Late,2.0391666666666666
A025,4,A025_4,Incongruent,-1.0591911,0.2365098342133737,137.74,Late,4.739166666666667
A026,1,A026_1,Incongruent,0.79825217,0.2365098342133737,1.0,Early,0.041666666666666664
A026,2,A026_2,Incongruent,0.37958306,0.2365098342133737,26.48,Late,0.10333333333333335
A026,3,A026_3,Incongruent,0.5891306,0.2365098342133737,75.46,Late,2.1441666666666666
A026,4,A026_4,Incongruent,-0.9533398,0.2365098342133737,147.65,Late,5.152083333333334
A027,1,A027_1,Incongruent,0.7571643,0.2365098342133737,1.0,Early,0.041666666666666664
A027,2,A027_2,Incongruent,0.6780212,0.2365098342133737,28.26,Late,0.17750000000000007
A027,3,A027_3,Incongruent,-0.5856879,0.2365098342133737,74.58,Late,2.1075
A027,4,A027_4,Incongruent,-0.2486425,0.2365098342133737,145.92,Late,5.079999999999999
A028,1,A028_1,Incongruent,1.369158,0.2365098342133737,1.0,Early,0.041666666666666664
A028,2,A028_2,Incongruent,0.3490204,0.2365098342133737,22.82,Early,0.9508333333333333
A028,3,A028_3,Incongruent,0.7839161,0.2365098342133737,72.26,Late,2.0108333333333337
A028,4,A028_4,Incongruent,-0.9181857,0.2365098342133737,138.91,Late,4.787916666666667
A029,1,A029_1,Incongruent,2.0491304,0.2365098342133737,1.0,Early,0.041666666666666664
A029,2,A029_2,Incongruent,0.70584047,0.2365098342133737,28.43,Late,0.18458333333333332
A029,3,A029_3,Incongruent,1.139065,0.2365098342133737,93.26,Late,2.8858333333333337
A029,4,A029_4,Incongruent,-0.03329531,0.2365098342133737,143.14,Late,4.964166666666666
A030,1,A030_1,Incongruent,0.5035225,0.2365098342133737,1.0,Early,0.041666666666666664
A030,2,A030_2,Incongruent,0.39696884,0.2365098342133737,32.95,Late,0.3729166666666668
A030,3,A030_3,Incongruent,0.04883193,0.2365098342133737,71.93,Late,1.9970833333333335
A030,4,A030_4,Incongruent,0.74509096,0.2365098342133737,150.46,Late,5.269166666666667
A031,1,A031_1,Incongruent,1.6509279,0.2365098342133737,1.0,Early,0.041666666666666664
A031,2,A031_2,Incongruent,-0.64630777,0.2365098342133737,32.41,Late,0.35041666666666654
A031,3,A031_3,Incongruent,-0.78419024,0.2365098342133737,71.56,Late,1.9816666666666667
A031,4,A031_4,Incongruent,-1.1325623,0.2365098342133737,143.85,Late,4.9937499999999995
A032,1,A032_1,Incongruent,0.72091097,0.2365098342133737,1.0,Early,0.041666666666666664
A032,2,A032_2,Incongruent,-1.2736943,0.2365098342133737,57.18,Late,1.3825
A032,3,A032_3,Incongruent,-0.1421679,0.2365098342133737,80.16,Late,2.34
A032,4,A032_4,Incongruent,1.6007003,0.2365098342133737,144.51,Late,5.021249999999999
A033,1,A033_1,Incongruent,0.4552093,0.2365098342133737,1.0,Early,0.041666666666666664
A033,2,A033_2,Incongruent,0.13419229,0.2365098342133737,29.16,Late,0.215
A033,3,A033_3,Incongruent,0.67858124,0.2365098342133737,72.6,Late,2.025
A033,4,A033_4,Incongruent,-0.3395916,0.2365098342133737,168.33,Late,6.013750000000001
A034,1,A034_1,Incongruent,1.218904,0.2365098342133737,1.0,Early,0.041666666666666664
A034,2,A034_2,Incongruent,1.4714065,0.2365098342133737,26.08,Late,0.0866666666666666
A034,3,A034_3,Incongruent,0.68295676,0.2365098342133737,74.28,Late,2.095
A034,4,A034_4,Incongruent,-0.03220581,0.2365098342133737,145.38,Late,5.0575
A035,1,A035_1,Incongruent,0.0068166982,0.2365098342133737,1.0,Early,0.041666666666666664
A035,2,A035_2,Incongruent,0.64532655,0.2365098342133737,44.76,Late,0.8649999999999999
A035,3,A035_3,Incongruent,-0.70500445,0.2365098342133737,79.98,Late,2.3325
A035,4,A035_4,Incongruent,-0.8544361,0.2365098342133737,152.47,Late,5.352916666666666
A036,1,A036_1,Incongruent,0.5994135,0.2365098342133737,1.0,Early,0.041666666666666664
A036,2,A036_2,Incongruent,0.21460545,0.2365098342133737,21.63,Early,0.90125
A036,3,A036_3,Incongruent,-0.8283277,0.2365098342133737,71.47,Late,1.9779166666666665
A036,4,A036_4,Incongruent,-0.62613195,0.2365098342133737,143.85,Late,4.9937499999999995
A037,1,A037_1,Incongruent,0.8065208,0.2365098342133737,1.0,Early,0.041666666666666664
A037,2,A037_2,Incongruent,0.7779129,0.2365098342133737,23.7,Early,0.9874999999999999
A037,3,A037_3,Incongruent,0.4209121,0.2365098342133737,72.08,Late,2.0033333333333334
A037,4,A037_4,Incongruent,-0.68632966,0.2365098342133737,143.66,Late,4.985833333333333
A038,1,A038_1,Incongruent,1.2457225,0.2365098342133737,1.0,Early,0.041666666666666664
A038,2,A038_2,Incongruent,-0.17449848,0.2365098342133737,71.85,Late,1.9937499999999997
A038,3,A038_3,Incongruent,1.0740421,0.2365098342133737,72.86,Late,2.035833333333333
A038,4,A038_4,Incongruent,-0.74061143,0.2365098342133737,152.89,Late,5.370416666666666
A039,1,A039_1,Incongruent,1.3803084,0.2365098342133737,1.0,Early,0.041666666666666664
A039,2,A039_2,Incongruent,0.41327596,0.2365098342133737,28.65,Late,0.19374999999999995
A039,3,A039_3,Incongruent,1.0063004,0.2365098342133737,98.84,Late,3.1183333333333336
A039,4,A039_4,Incongruent,0.9507495,0.2365098342133737,246.24,Late,9.26
A040,1,A040_1,Incongruent,0.16926317,0.2365098342133737,1.0,Early,0.041666666666666664
A040,2,A040_2,Incongruent,-0.17563842,0.2365098342133737,26.26,Late,0.09416666666666673
A040,3,A040_3,Incongruent,-1.4163284,0.2365098342133737,71.28,Late,1.97
A040,4,A040_4,Incongruent,-1.3937256,0.2365098342133737,143.53,Late,4.980416666666667
A041,1,A041_1,Incongruent,1.140502,0.2365098342133737,1.0,Early,0.041666666666666664
A041,2,A041_2,Incongruent,-0.5317055,0.2365098342133737,31.78,Late,0.3241666666666667
A041,3,A041_3,Incongruent,-0.07379216,0.2365098342133737,75.74,Late,2.1558333333333333
A041,4,A041_4,Incongruent,1.141611,0.2365098342133737,141.84,Late,4.91
