composite_ID,theta_common,theta_congruent,theta_incongruent,se_common,se_congruent,se_incongruent
A077_4,-0.8510503,0.90057325,-0.024910025,0.1962873223365104,0.2061241640685505,0.2365098342133737
A078_1,-1.0481057,-0.85716176,-0.03935432,0.1962873223365104,0.2061241640685505,0.2365098342133737
A078_2,-0.51313215,0.5926562,0.13163377,0.1962873223365104,0.2061241640685505,0.2365098342133737
A078_3,-0.97640496,-0.6777786,-0.37939614,0.1962873223365104,0.2061241640685505,0.2365098342133737
A078_4,-1.0365397,-0.75193495,-0.82991654,0.1962873223365104,0.2061241640685505,0.2365098342133737
A079_1,-0.6625905,0.7172697,0.571432,0.1962873223365104,0.2061241640685505,0.2365098342133737
A079_2,0.35112518,0.38102,0.25168815,0.1962873223365104,0.2061241640685505,0.2365098342133737
A079_3,-1.1069062,0.5062731,-1.1842302,0.1962873223365104,0.2061241640685505,0.2365098342133737
A079_4,-0.49610496,-0.3939758,-0.72198874,0.1962873223365104,0.2061241640685505,0.2365098342133737
A080_1,0.33154324,-0.33438247,0.1954386,0.1962873223365104,0.2061241640685505,0.2365098342133737
A080_2,0.82862,1.5502274,-0.48048288,0.1962873223365104,0.2061241640685505,0.2365098342133737
A080_3,-0.1077804,0.23595619,0.054171856,0.1962873223365104,0.2061241640685505,0.2365098342133737
A080_4,0.41689837,-1.6039006,-0.5642178,0.1962873223365104,0.2061241640685505,0.2365098342133737
A081_1,0.00010118604,0.45815384,0.4636711,0.1962873223365104,0.2061241640685505,0.2365098342133737
A081_2,-0.7071566,0.5767118,-0.80846375,0.1962873223365104,0.2061241640685505,0.2365098342133737
A081_3,0.545228,0.91994727,1.0431083,0.1962873223365104,0.2061241640685505,0.2365098342133737
A081_4,-0.08591507,0.3316827,-0.007744061,0.1962873223365104,0.2061241640685505,0.2365098342133737
A082_1,-0.4003049,0.07705856,0.4081296,0.1962873223365104,0.2061241640685505,0.2365098342133737
A082_2,0.8779047,1.2108388,1.3566974,0.1962873223365104,0.2061241640685505,0.2365098342133737
A082_3,0.6359619,-0.06594768,0.51109195,0.1962873223365104,0.2061241640685505,0.2365098342133737
A082_4,-0.3586941,-0.003309914,-0.71264565,0.1962873223365104,0.2061241640685505,0.2365098342133737
A083_1,1.3698004,1.1311928,1.9672089,0.1962873223365104,0.2061241640685505,0.2365098342133737
A083_2,0.124128915,0.25453722,0.81551206,0.1962873223365104,0.2061241640685505,0.2365098342133737
A083_3,-0.5477029,-0.093894005,0.33076146,0.1962873223365104,0.2061241640685505,0.2365098342133737
A083_4,-0.37580958,0.7881295,0.42488086,0.1962873223365104,0.2061241640685505,0.2365098342133737
A084_1,0.9561993,0.4756749,0.34656775,0.1962873223365104,0.2061241640685505,0.2365098342133737
A084_2,0.013109359,0.2026438,-0.46278918,0.1962873223365104,0.2061241640685505,0.2365098342133737
A084_3,0.44351754,1.1289612,-0.55949694,0.1962873223365104,0.2061241640685505,0.2365098342133737
A084_4,-0.88956237,0.5236475,-0.5263494,0.1962873223365104,0.2061241640685505,0.2365098342133737
A085_1,0.0077195168,0.1552031,-0.60492045,0.1962873223365104,0.2061241640685505,0.2365098342133737
A085_2,0.49905202,1.4983407,0.8101534,0.1962873223365104,0.2061241640685505,0.2365098342133737
A085_3,0.48035803,0.59526086,-0.8575336,0.1962873223365104,0.2061241640685505,0.2365098342133737
A085_4,-0.238934,-0.18872286,-0.94173086,0.1962873223365104,0.2061241640685505,0.2365098342133737
A086_1,0.6558563,1.3480834,0.3201268,0.1962873223365104,0.2061241640685505,0.2365098342133737
A086_2,-0.6139667,0.10453227,0.5163846,0.1962873223365104,0.2061241640685505,0.2365098342133737
A086_3,-0.9025494,-0.6197766,-0.9413575,0.1962873223365104,0.2061241640685505,0.2365098342133737
A086_4,0.24756022,-1.2639685,-0.9490816,0.1962873223365104,0.2061241640685505,0.2365098342133737
A087_1,0.3166234,0.4606387,-0.16664389,0.1962873223365104,0.2061241640685505,0.2365098342133737
A087_2,1.0431534,1.2393358,0.6195668,0.1962873223365104,0.2061241640685505,0.2365098342133737
A087_3,0.6456617,0.101736434,0.7460708,0.1962873223365104,0.2061241640685505,0.2365098342133737
A087_4,0.8111409,0.25295004,0.29474986,0.1962873223365104,0.2061241640685505,0.2365098342133737
A088_1,1.3131995,0.5301715,1.5047297,0.1962873223365104,0.2061241640685505,0.2365098342133737
A088_2,1.6465031,1.4829968,1.5726674,0.1962873223365104,0.2061241640685505,0.2365098342133737
A088_3,1.5184398,0.56445384,1.2116629,0.1962873223365104,0.2061241640685505,0.2365098342133737
A088_4,2.0324988,0.2656782,1.7613931,0.1962873223365104,0.2061241640685505,0.2365098342133737
A089_1,1.0534189,1.3229843,0.56494594,0.1962873223365104,0.2061241640685505,0.2365098342133737
A089_2,1.2110171,1.8418807,0.57670295,0.1962873223365104,0.2061241640685505,0.2365098342133737
A089_3,-0.28256452,0.4289247,0.2386981,0.1962873223365104,0.2061241640685505,0.2365098342133737
A089_4,-0.5580171,-0.7643541,0.45080766,0.1962873223365104,0.2061241640685505,0.2365098342133737
A090_1,-0.20894425,0.21052608,-0.26355815,0.1962873223365104,0.2061241640685505,0.2365098342133737
A090_2,0.027675819,0.111108646,-0.85531676,0.1962873223365104,0.2061241640685505,0.2365098342133737
A090_3,-1.7316093,-0.923981,-0.3625516,0.1962873223365104,0.2061241640685505,0.2365098342133737
A090_4,-0.28820184,-0.7582084,-0.49008408,0.1962873223365104,0.2061241640685505,0.2365098342133737
A091_1,0.3393673,0.07040492,0.57984126,0.1962873223365104,0.2061241640685505,0.2365098342133737
A091_2,0.5239488,-0.36660793,-0.4956108,0.1962873223365104,0.2061241640685505,0.2365098342133737
A091_3,-1.0404031,-0.43052486,-1.0913205,0.1962873223365104,0.2061241640685505,0.2365098342133737
A091_4,-0.8533299,-1.1137878,-0.5084233,0.1962873223365104,0.2061241640685505,0.2365098342133737
A092_1,-0.16856669,-0.75031006,0.16063099,0.1962873223365104,0.2061241640685505,0.2365098342133737
A092_2,-1.4215541,0.3647664,-1.2741792,0.1962873223365104,0.2061241640685505,0.2365098342133737
A092_3,-1.2575935,-1.6715103,0.120479345,0.1962873223365104,0.2061241640685505,0.2365098342133737
A092_4,-0.93595916,-0.40421754,-1.0033731,0.1962873223365104,0.2061241640685505,0.2365098342133737
A093_1,0.9076474,0.4095768,-0.25305656,0.1962873223365104,0.2061241640685505,0.2365098342133737
A093_2,1.034495,0.5446974,1.1499113,0.1962873223365104,0.2061241640685505,0.2365098342133737
A093_3,-0.40955505,0.9201358,-0.09855731,0.1962873223365104,0.2061241640685505,0.2365098342133737
A093_4,0.45432508,-1.3002123,0.86319566,0.1962873223365104,0.2061241640685505,0.2365098342133737
A094_1,-0.50477767,-0.6886231,-0.8723581,0.1962873223365104,0.2061241640685505,0.2365098342133737
A094_2,0.18280746,-0.59592927,-0.11033577,0.1962873223365104,0.2061241640685505,0.2365098342133737
A094_3,-1.3660945,-0.5772605,-1.204232,0.1962873223365104,0.2061241640685505,0.2365098342133737
A094_4,-1.0502908,-0.15202624,-1.0615593,0.1962873223365104,0.2061241640685505,0.2365098342133737
A095_1,1.4516914,1.7489762,1.4008193,0.1962873223365104,0.2061241640685505,0.2365098342133737
A095_2,0.27010867,-0.08975462,-0.04127826,0.1962873223365104,0.2061241640685505,0.2365098342133737
A095_3,0.15615472,-0.9814954,0.12027418,0.1962873223365104,0.2061241640685505,0.2365098342133737
A095_4,-0.3831034,-0.83802027,0.29968035,0.1962873223365104,0.2061241640685505,0.2365098342133737
A096_1,-0.035375316,0.30585048,-0.9870649,0.1962873223365104,0.2061241640685505,0.2365098342133737
A096_2,-0.36524564,-0.09390502,-0.57167214,0.1962873223365104,0.2061241640685505,0.2365098342133737
A096_3,-1.8691895,-1.4232868,-1.7338066,0.1962873223365104,0.2061241640685505,0.2365098342133737
A096_4,-1.9366536,-0.63723755,-1.8857074,0.1962873223365104,0.2061241640685505,0.2365098342133737
A097_1,0.16170047,0.05084073,0.34418228,0.1962873223365104,0.2061241640685505,0.2365098342133737
A097_2,-0.33125505,0.4006286,-0.8859063,0.1962873223365104,0.2061241640685505,0.2365098342133737
A097_3,0.5222428,-0.13535045,0.74868965,0.1962873223365104,0.2061241640685505,0.2365098342133737
A097_4,0.06591846,-0.97472835,-0.9338368,0.1962873223365104,0.2061241640685505,0.2365098342133737
A098_1,-0.115731314,0.92273605,0.76136076,0.1962873223365104,0.2061241640685505,0.2365098342133737
A098_2,0.3379284,0.3784041,-0.03355606,0.1962873223365104,0.2061241640685505,0.2365098342133737
A098_3,0.88451827,0.35566115,1.1111528,0.1962873223365104,0.2061241640685505,0.2365098342133737
A098_4,-0.7708392,0.13999347,-1.0091684,0.1962873223365104,0.2061241640685505,0.2365098342133737
A099_1,-0.055051994,0.34448373,0.704551,0.1962873223365104,0.2061241640685505,0.2365098342133737
A099_2,0.69390166,0.4557115,0.70550025,0.1962873223365104,0.2061241640685505,0.2365098342133737
A099_3,0.45280594,-0.579716,0.7894194,0.1962873223365104,0.2061241640685505,0.2365098342133737
A099_4,0.5266211,1.6622602,1.1979358,0.1962873223365104,0.2061241640685505,0.2365098342133737
A100_1,0.57920873,-1.1675236,0.4960371,0.1962873223365104,0.2061241640685505,0.2365098342133737
A100_2,1.6019025,1.4396995,1.6154647,0.1962873223365104,0.2061241640685505,0.2365098342133737
A100_3,-0.6404879,1.0671802,0.18737194,0.1962873223365104,0.2061241640685505,0.2365098342133737
A100_4,0.20585074,-1.0579654,0.3911374,0.1962873223365104,0.2061241640685505,0.2365098342133737
A101_1,-0.68739074,-0.7339132,0.44689605,0.1962873223365104,0.2061241640685505,0.2365098342133737
A101_2,-0.8576899,-0.07201809,-0.50965416,0.1962873223365104,0.2061241640685505,0.2365098342133737
A101_3,-1.2362001,-1.1354967,-0.4359814,0.1962873223365104,0.2061241640685505,0.2365098342133737
A101_4,-0.65415436,-0.8799016,-0.5481525,0.1962873223365104,0.2061241640685505,0.2365098342133737
A102_1,-0.7212032,0.87012297,-0.64556795,0.1962873223365104,0.2061241640685505,0.2365098342133737
A102_2,0.753909,1.6128533,1.1701075,0.1962873223365104,0.2061241640685505,0.2365098342133737
A102_3,-1.0468884,-0.063888825,-0.24429756,0.1962873223365104,0.2061241640685505,0.2365098342133737
A102_4,-0.22491981,-1.3671356,0.6889397,0.1962873223365104,0.2061241640685505,0.2365098342133737
A103_1,1.0644679,1.7191428,1.5161003,0.1962873223365104,0.2061241640685505,0.2365098342133737
A103_2,-1.095788,0.036966365,-0.40180504,0.1962873223365104,0.2061241640685505,0.2365098342133737
A103_3,-1.6128502,-0.29822126,-0.86616784,0.1962873223365104,0.2061241640685505,0.2365098342133737
A103_4,-0.07195855,-1.1549125,-0.9358198,0.1962873223365104,0.2061241640685505,0.2365098342133737
A104_1,2.1952074,0.16093552,1.2890347,0.1962873223365104,0.2061241640685505,0.2365098342133737
A104_2,0.42920163,1.0341785,0.59902304,0.1962873223365104,0.2061241640685505,0.2365098342133737
A104_3,-0.43959793,1.1226685,-0.4135195,0.1962873223365104,0.2061241640685505,0.2365098342133737
A104_4,-0.8763166,-1.5214266,-1.1469584,0.1962873223365104,0.2061241640685505,0.2365098342133737
A105_1,0.44473863,0.9818146,0.79853475,0.1962873223365104,0.2061241640685505,0.2365098342133737
A105_2,0.78645724,0.6205603,0.124345265,0.1962873223365104,0.2061241640685505,0.2365098342133737
A105_3,-0.6449184,-0.47881082,-0.97130466,0.1962873223365104,0.2061241640685505,0.2365098342133737
A105_4,-0.025722215,-0.58175623,-0.40869832,0.1962873223365104,0.2061241640685505,0.2365098342133737
A106_1,0.96928626,1.75697,1.2260157,0.1962873223365104,0.2061241640685505,0.2365098342133737
A106_2,0.28924912,-0.51089793,-0.43201688,0.1962873223365104,0.2061241640685505,0.2365098342133737
A106_3,0.18992153,0.36100835,-0.21938318,0.1962873223365104,0.2061241640685505,0.2365098342133737
A106_4,0.8632189,0.3227427,0.57478887,0.1962873223365104,0.2061241640685505,0.2365098342133737
A107_1,-0.6073473,-1.3213788,-0.5693406,0.1962873223365104,0.2061241640685505,0.2365098342133737
A107_2,-1.3971989,-1.5178664,-0.9967513,0.1962873223365104,0.2061241640685505,0.2365098342133737
A107_3,-0.32358083,-0.5515594,-1.1911126,0.1962873223365104,0.2061241640685505,0.2365098342133737
A107_4,-0.6526746,-0.68668693,-0.66778487,0.1962873223365104,0.2061241640685505,0.2365098342133737
A108_1,-1.000375,-0.24534158,-0.5866931,0.1962873223365104,0.2061241640685505,0.2365098342133737
A108_2,-0.10793777,-1.1410556,-0.8319504,0.1962873223365104,0.2061241640685505,0.2365098342133737
A108_3,0.21636847,0.91510236,-0.5968496,0.1962873223365104,0.2061241640685505,0.2365098342133737
A108_4,-1.3989251,-1.0845438,-1.3508645,0.1962873223365104,0.2061241640685505,0.2365098342133737
A109_1,-0.3117028,0.03716664,-0.23544823,0.1962873223365104,0.2061241640685505,0.2365098342133737
A109_2,-1.0503262,-0.63798696,-1.0278164,0.1962873223365104,0.2061241640685505,0.2365098342133737
A109_3,0.14444596,0.36676112,0.26390916,0.1962873223365104,0.2061241640685505,0.2365098342133737
A109_4,-1.5979277,-1.1214261,-1.3818485,0.1962873223365104,0.2061241640685505,0.2365098342133737
