model_name,AIC,BIC,log_likelihood,n_params,converged,delta_AIC,akaike_weight,cumulative_weight
Cubic,1541.5347787113415,1588.3808959880207,-760.7673893556707,9.0,False,7.300494766770498,0.001096557249967315,0.9971346971169184
Ultimate,1542.4730488529149,1603.3730013125978,-758.2365244264574,12.0,False,8.23876490834391,0.0006859438048627216,0.9978206409217811
Sin+Cos,1542.9412504494348,1585.1027559984461,-762.4706252247174,8.0,False,8.706966504863885,0.0005427750214832908,0.9983634159432644
Sin,1543.148222189404,1580.6251160107472,-763.574111094702,7.0,False,8.913938244832934,0.0004894141379951653,0.9988528300812596
Exp_fast,1543.2554772419944,1580.7323710633377,-763.6277386209972,7.0,False,9.021193297423451,0.0004638594109726472,0.9993166894922322
Quadratic_pure,1543.2554772419944,1580.7323710633377,-763.6277386209972,7.0,False,9.021193297423451,0.0004638594109726472,0.9997805489032048
Quadratic,1545.2464121169578,1587.407917665969,-763.6232060584789,8.0,False,11.012128172386838,0.00017141955255471045,0.9999519684557595
Tanh,1548.9545847385243,1586.4314785598676,-766.4772923692622,7.0,False,14.720300793953356,2.6843608943752658e-05,0.9999788120647033
Cubic_pure,1550.305797402366,1587.7826912237092,-767.152898701183,7.0,False,16.071513457794936,1.3659311258206842e-05,0.9999924713759615
Sinh,1551.497340855689,1588.9742346770322,-767.7486704278444,7.0,False,17.26305691111793,7.528152846982249e-06,0.9999999995288085
Arctanh,1571.1492736153805,1608.6261674367238,-777.5746368076902,7.0,False,36.91498967080952,4.067480223428193e-10,0.9999999999355564
Cos,1574.8979943016575,1612.3748881230008,-779.4489971508287,7.0,False,40.66371035708653,6.241674201140003e-11,0.9999999999979732
Linear,1583.1391353043718,1620.6160291257152,-783.5695676521859,7.0,False,48.90485135980089,1.0133513837439089e-12,0.9999999999989865
Exponential_proxy,1583.1391353043718,1620.6160291257152,-783.5695676521859,7.0,False,48.90485135980089,1.0133513837439089e-12,0.9999999999999998
