UID,paradigm,TSVR_hours,calibration
A064,recognition,0.0,-0.6389706245582201
A064,recognition,24.0,-0.7593224797646552
A064,recognition,72.0,-0.4703898835733926
A064,recognition,144.0,0.8802614287329467
A065,cued_recall,0.0,2.3967233104563483
A065,cued_recall,24.0,-1.3476307182023617
A065,cued_recall,72.0,-0.6753120178583121
A065,cued_recall,144.0,0.1876103471651524
A065,free_recall,0.0,2.031611429967429
A065,free_recall,24.0,-1.0296264110966935
A065,free_recall,72.0,-0.8244347362238413
A065,free_recall,144.0,0.9940567548857824
A065,recognition,0.0,2.250885460194876
A065,recognition,24.0,-0.3184848306527399
A065,recognition,72.0,-0.5683070472947684
A065,recognition,144.0,0.8987017069718457
A066,cued_recall,0.0,0.2621428193179865
A066,cued_recall,24.0,0.6562127687601432
A066,cued_recall,72.0,1.0927333827774228
A066,cued_recall,144.0,1.2640750144371315
A066,free_recall,0.0,0.1358436630021959
A066,free_recall,24.0,0.5945448682849859
A066,free_recall,72.0,1.464569477211994
A066,free_recall,144.0,-0.1889730158503302
A066,recognition,0.0,0.2788200694350585
A066,recognition,24.0,0.2683967529905667
A066,recognition,72.0,0.6195899945429595
A066,recognition,144.0,-0.0605044265314231
A067,cued_recall,0.0,-0.0715273269961685
A067,cued_recall,24.0,0.6333078998626445
A067,cued_recall,72.0,0.7560657140389756
A067,cued_recall,144.0,0.9875575510076996
A067,free_recall,0.0,0.0373743945548488
A067,free_recall,24.0,0.2553819499591909
A067,free_recall,72.0,0.7008088528369263
A067,free_recall,144.0,0.2725917493387924
A067,recognition,0.0,0.0634946096850945
A067,recognition,24.0,-0.0011578724156824
A067,recognition,72.0,0.7070468182502638
A067,recognition,144.0,-0.214533167817265
A068,cued_recall,0.0,-0.1823258686264355
A068,cued_recall,24.0,1.5033521569472106
A068,cued_recall,72.0,-0.1923107440454715
A068,cued_recall,144.0,0.9683739092931716
A068,free_recall,0.0,0.2677675952871245
A068,free_recall,24.0,1.4422927600017603
A068,free_recall,72.0,-0.0148981309090103
A068,free_recall,144.0,0.3444427985961963
A068,recognition,0.0,0.6573484135807302
A068,recognition,24.0,1.608505122739863
A068,recognition,72.0,0.059135017784236
A068,recognition,144.0,0.4200083493926312
A069,cued_recall,0.0,0.930183038570456
A069,cued_recall,24.0,-0.3433367471334247
A069,cued_recall,72.0,-1.9325391750394587
A069,cued_recall,144.0,-0.019699382935435
A069,free_recall,0.0,1.2016474846193452
A069,free_recall,24.0,0.4106167237559123
A069,free_recall,72.0,-1.243637506772305
A069,free_recall,144.0,0.6660843650987365
A069,recognition,0.0,0.6008928490616993
A069,recognition,24.0,0.1785023639273882
A069,recognition,72.0,-1.2826834409481505
A069,recognition,144.0,1.4344823814902858
A070,cued_recall,0.0,0.5553744757591298
A070,cued_recall,24.0,0.3078958829493546
A070,cued_recall,72.0,0.8828562583289936
A070,cued_recall,144.0,0.5374506537916907
A070,free_recall,0.0,0.7237350215735194
A070,free_recall,24.0,0.5121241379490282
A070,free_recall,72.0,0.1757815129627215
A070,free_recall,144.0,-0.357314243249077
A070,recognition,0.0,1.02077918844899
A070,recognition,24.0,0.3465404843846493
A070,recognition,72.0,-0.3888266697573074
A070,recognition,144.0,-0.0475775968337803
A071,cued_recall,0.0,0.7259828127965153
A071,cued_recall,24.0,-0.6475211139939119
A071,cued_recall,72.0,0.3120964745799339
A071,cued_recall,144.0,-0.4466890065080491
A071,free_recall,0.0,0.1654756276763453
A071,free_recall,24.0,-0.7556755886867665
A071,free_recall,72.0,0.5509733537368265
A071,free_recall,144.0,-0.3459103108065632
A071,recognition,0.0,-0.0392061367138287
A071,recognition,24.0,-0.3764319670167262
A071,recognition,72.0,0.1663951013047326
A071,recognition,144.0,-0.4893166523266938
A072,cued_recall,0.0,0.0420437357718082
A072,cued_recall,24.0,-0.6942388930675957
A072,cued_recall,72.0,1.09331464501141
A072,cued_recall,144.0,0.3249254667027825
A072,free_recall,0.0,0.3999228236082046
A072,free_recall,24.0,-0.1819982469411323
A072,free_recall,72.0,0.904135115878716
A072,free_recall,144.0,-0.287136898591359
A072,recognition,0.0,-0.1936794698223986
A072,recognition,24.0,-0.240472110883986
A072,recognition,72.0,0.5365628678777637
A072,recognition,144.0,-0.0968921432528468
A073,cued_recall,0.0,-1.0747987026149293
A073,cued_recall,24.0,-1.0071633368577908
A073,cued_recall,72.0,-1.1359751610065605
A073,cued_recall,144.0,-2.13540215110363
A073,free_recall,0.0,-1.4458767841688058
A073,free_recall,24.0,-0.1497221354808959
A073,free_recall,72.0,-1.8900166165458088
A073,free_recall,144.0,-1.8350061209938568
A073,recognition,0.0,-1.2628809075073182
A073,recognition,24.0,-0.2398420608861018
A073,recognition,72.0,-1.7769062871154282
A073,recognition,144.0,-1.635000051872364
A074,cued_recall,0.0,-0.4360050569166167
A074,cued_recall,24.0,0.3639399849258835
A074,cued_recall,72.0,0.8429414460419853
A074,cued_recall,144.0,1.0934624907309742
A074,free_recall,0.0,-0.5079694892476025
A074,free_recall,24.0,0.3829445403474592
A074,free_recall,72.0,0.2623153859622564
A074,free_recall,144.0,1.403900185659512
A074,recognition,0.0,-0.7064588578659682
A074,recognition,24.0,0.6050388765687345
A074,recognition,72.0,0.6371502750793194
A074,recognition,144.0,0.9837135087816952
A075,cued_recall,0.0,-0.3117736596682718
A075,cued_recall,24.0,-0.2994918098454613
A075,cued_recall,72.0,0.4546659642810473
A075,cued_recall,144.0,0.7233890132247065
A075,free_recall,0.0,-0.9672085023749992
A075,free_recall,24.0,0.3659119095514225
A075,free_recall,72.0,0.0755530486448146
A075,free_recall,144.0,0.670393249457345
A075,recognition,0.0,-0.5637122986314802
A075,recognition,24.0,0.1010115558315114
A075,recognition,72.0,-0.108089218680879
A075,recognition,144.0,0.73646019317323
A076,cued_recall,0.0,0.0745751323072582
A076,cued_recall,24.0,0.8152167625883682
A076,cued_recall,72.0,0.9302999617914646
A076,cued_recall,144.0,0.3749486541515987
A076,free_recall,0.0,-0.1985447376103897
A076,free_recall,24.0,0.7198544959412276
A076,free_recall,72.0,1.7069992115426325
A076,free_recall,144.0,0.2577708576821373
A076,recognition,0.0,0.4284081831294708
A076,recognition,24.0,0.8689363001445007
A076,recognition,72.0,1.1649996342587403
A076,recognition,144.0,0.3941254878040456
A077,cued_recall,0.0,0.3850646460495606
A077,cued_recall,24.0,0.4141509673179884
A077,cued_recall,72.0,0.4245770595773631
A077,cued_recall,144.0,0.4824142328148054
A077,free_recall,0.0,-0.1963289144603979
A077,free_recall,24.0,0.5157324595274619
A077,free_recall,72.0,0.9148240496828536
A077,free_recall,144.0,0.2455603788223229
A077,recognition,0.0,0.0588242919531813
A077,recognition,24.0,0.3863712551836978
A077,recognition,72.0,-0.0854789704038447
A077,recognition,144.0,0.2401063260998572
A078,cued_recall,0.0,-0.0029301801896616
A078,cued_recall,24.0,-0.712551376573632
A078,cued_recall,72.0,0.601457974775869
A078,cued_recall,144.0,-0.3288092607660706
A078,free_recall,0.0,0.5139481575203635
A078,free_recall,24.0,-0.4979557740017083
A078,free_recall,72.0,-0.3839063152976961
A078,free_recall,144.0,-0.0140632773575548
A078,recognition,0.0,0.7479265355797804
A078,recognition,24.0,-0.2923961407748346
A078,recognition,72.0,0.3385592888457898
A078,recognition,144.0,-0.0515755157465691
A079,cued_recall,0.0,-0.4820381144858577
A079,cued_recall,24.0,0.1043731135086917
A079,cued_recall,72.0,1.040549693655174
A079,cued_recall,144.0,0.4368712062665045
A079,free_recall,0.0,0.2345032567597404
A079,free_recall,24.0,0.7174789548389322
A079,free_recall,72.0,0.7403138949436394
A079,free_recall,144.0,0.6044714640921893
A079,recognition,0.0,-0.016846630139727
A079,recognition,24.0,0.8648381127727622
A079,recognition,72.0,0.7960218883292174
A079,recognition,144.0,0.4877478151410125
A080,cued_recall,0.0,0.6154221999519536
A080,cued_recall,24.0,0.6034080669394204
A080,cued_recall,72.0,-0.0043677489399113
A080,cued_recall,144.0,0.0881643289635082
A080,free_recall,0.0,0.8541708471611769
A080,free_recall,24.0,0.3179799138985156
A080,free_recall,72.0,-0.2904281349399584
A080,free_recall,144.0,0.2307887835677117
A080,recognition,0.0,0.6555550758173403
A080,recognition,24.0,0.1679281315341577
A080,recognition,72.0,-0.2865115329943535
A080,recognition,144.0,0.741710371780871
A081,cued_recall,0.0,0.5238533323241895
A081,cued_recall,24.0,1.0208505971840731
A081,cued_recall,72.0,-1.5076769719095366
A081,cued_recall,144.0,-0.3757533617191838
A081,free_recall,0.0,0.5191876977840966
A081,free_recall,24.0,0.6339189228176438
A081,free_recall,72.0,-0.6305687547187621
A081,free_recall,144.0,-0.3189908141724508
A081,recognition,0.0,0.692313205440986
A081,recognition,24.0,0.5178978516287396
A081,recognition,72.0,-0.2825725210057144
A081,recognition,144.0,0.0024517604597245
A082,cued_recall,0.0,0.5213395489852743
A082,cued_recall,24.0,-1.1085601829810776
A082,cued_recall,72.0,-0.104594341573435
A082,cued_recall,144.0,-0.1238549050219482
A082,free_recall,0.0,0.2337767897689678
A082,free_recall,24.0,-1.0336134593694082
A082,free_recall,72.0,-0.3419045707759719
A082,free_recall,144.0,0.4329015631295509
A082,recognition,0.0,0.2732012519439633
A082,recognition,24.0,-0.6550614166106179
A082,recognition,72.0,-0.4041007608444226
A082,recognition,144.0,0.1641345428719615
A083,cued_recall,0.0,-0.7198885252844427
A083,cued_recall,24.0,-0.3277179453737954
A083,cued_recall,72.0,0.6392684250041708
A083,cued_recall,144.0,-0.0138659845493412
A083,free_recall,0.0,-1.072810257007694
A083,free_recall,24.0,-0.188606502562766
A083,free_recall,72.0,0.2887938826932517
A083,free_recall,144.0,-0.1176088372786777
A083,recognition,0.0,-0.942421774329224
A083,recognition,24.0,-0.2219662941533762
A083,recognition,72.0,-0.0789279428311893
A083,recognition,144.0,-0.2465212931652002
A084,cued_recall,0.0,-1.8395631243491215
A084,cued_recall,24.0,-1.1569522461739434
A084,cued_recall,72.0,-0.5608034390636324
A084,cued_recall,144.0,-0.6954168461815888
A084,free_recall,0.0,-2.2081306590497
A084,free_recall,24.0,-1.0054422986205864
A084,free_recall,72.0,-0.2523111170951155
A084,free_recall,144.0,-0.9669865514017296
A084,recognition,0.0,-2.4185141835835653
A084,recognition,24.0,-1.1011813833616657
A084,recognition,72.0,-1.052369044309544
A084,recognition,144.0,-1.3814299498275835
A085,cued_recall,0.0,0.932496511211924
A085,cued_recall,24.0,0.0416608540367828
A085,cued_recall,72.0,1.281290625425164
A085,cued_recall,144.0,0.5877928950342859
A085,free_recall,0.0,0.5665767563910838
A085,free_recall,24.0,-0.07418456476178
A085,free_recall,72.0,1.0582018307245642
A085,free_recall,144.0,1.0619795150285765
A085,recognition,0.0,1.5087450186330853
A085,recognition,24.0,-0.0092269485375534
A085,recognition,72.0,0.8186092964126503
A085,recognition,144.0,1.1885164451180308
A086,cued_recall,0.0,0.2603788240939935
A086,cued_recall,24.0,0.4346500516954232
A086,cued_recall,72.0,0.6505152568745967
A086,cued_recall,144.0,0.4234804093486922
A086,free_recall,0.0,0.2085407848865199
A086,free_recall,24.0,1.2006858741006168
A086,free_recall,72.0,0.9608706334404232
A086,free_recall,144.0,0.7599535935641636
A086,recognition,0.0,0.4843839647178466
A086,recognition,24.0,0.92314199032336
A086,recognition,72.0,1.8193660213977736
A086,recognition,144.0,0.6860862971036351
A087,cued_recall,0.0,0.6881477292633509
A087,cued_recall,24.0,-0.4520582504650229
A087,cued_recall,72.0,-0.0048179685327108
A087,cued_recall,144.0,0.4474971712750304
A087,free_recall,0.0,0.722396987540678
A087,free_recall,24.0,-0.1369472319157316
A087,free_recall,72.0,-0.0068236223578602
A087,free_recall,144.0,0.1102519790274229
A087,recognition,0.0,0.3113860191052656
A087,recognition,24.0,-0.8341435500711343
A087,recognition,72.0,0.2861965530039298
A087,recognition,144.0,0.0630328849479349
A088,cued_recall,0.0,-0.724095646097121
A088,cued_recall,24.0,-2.01423737378035
A088,cued_recall,72.0,-1.0026111835199696
A088,cued_recall,144.0,-1.398426241379699
A088,free_recall,0.0,-1.0401414440667258
A088,free_recall,24.0,-1.3164869154555885
A088,free_recall,72.0,-0.5088152755742661
A088,free_recall,144.0,-1.4639400605940174
A088,recognition,0.0,-1.0937514027087532
A088,recognition,24.0,-1.338659750388625
A088,recognition,72.0,-0.4182490431933988
A088,recognition,144.0,-1.5843980938154696
A089,cued_recall,0.0,-0.0782366323448826
A089,cued_recall,24.0,-0.1173130014304897
A089,cued_recall,72.0,-0.6633762783058204
A089,cued_recall,144.0,0.248626674045458
A089,free_recall,0.0,-0.0997119779836865
A089,free_recall,24.0,-0.3796703242121058
A089,free_recall,72.0,-0.3897430186055388
A089,free_recall,144.0,0.8423685337382982
A089,recognition,0.0,-0.7258026983047425
A089,recognition,24.0,-0.4578964964121276
A089,recognition,72.0,-0.0439706307213064
A089,recognition,144.0,0.0740530202256514
A090,cued_recall,0.0,-1.623675789248406
A090,cued_recall,24.0,-0.2807214087986709
A090,cued_recall,72.0,-0.8803189271379659
A090,cued_recall,144.0,-1.2720335633010376
A090,free_recall,0.0,-1.5131247822215967
A090,free_recall,24.0,-0.5035207096523031
A090,free_recall,72.0,-1.30899587852446
A090,free_recall,144.0,-1.6633816578226397
A090,recognition,0.0,-1.0256766332896956
A090,recognition,24.0,-0.2326856759582854
A090,recognition,72.0,-0.982514337260197
A090,recognition,144.0,-1.9976164523706583
A091,cued_recall,0.0,0.1220160520507275
A091,cued_recall,24.0,0.5444472035414903
A091,cued_recall,72.0,0.7771129836390016
A091,cued_recall,144.0,1.2926436594654431
A091,free_recall,0.0,0.0758943337588057
A091,free_recall,24.0,0.5680363203941622
A091,free_recall,72.0,0.7076642953552373
A091,free_recall,144.0,1.1272089390419548
A091,recognition,0.0,-0.2167746889894656
A091,recognition,24.0,0.0986737043295219
A091,recognition,72.0,0.6873543599063675
A091,recognition,144.0,1.568021551443231
A092,cued_recall,0.0,0.7183451163851605
A092,cued_recall,24.0,1.5753909744673895
A092,cued_recall,72.0,0.5671995394540343
A092,cued_recall,144.0,-0.0805099125188041
A092,free_recall,0.0,0.5081774846113237
A092,free_recall,24.0,1.671504188892888
A092,free_recall,72.0,1.0052294539746849
A092,free_recall,144.0,0.5749769847953426
A092,recognition,0.0,1.035777191940216
A092,recognition,24.0,1.7755769689153744
A092,recognition,72.0,1.5254329808747706
A092,recognition,144.0,0.2907451835239936
A093,cued_recall,0.0,0.5904501709696279
A093,cued_recall,24.0,-2.439767482923628
A093,cued_recall,72.0,-2.120870604333061
A093,cued_recall,144.0,-2.173732697727246
A093,free_recall,0.0,0.1102501277309522
A093,free_recall,24.0,-2.908794285847857
A093,free_recall,72.0,-3.141499103650622
A093,free_recall,144.0,-2.6863308860331703
A093,recognition,0.0,0.6428620642357471
A093,recognition,24.0,-2.865922005690593
A093,recognition,72.0,-2.716693134131188
A093,recognition,144.0,-3.358468200289366
A094,cued_recall,0.0,0.8167017164150916
A094,cued_recall,24.0,0.2775932659532527
A094,cued_recall,72.0,0.9599592271764816
A094,cued_recall,144.0,0.5191171241206523
A094,free_recall,0.0,0.7164161891818057
A094,free_recall,24.0,-0.3876523613711609
A094,free_recall,72.0,0.5909891304490484
A094,free_recall,144.0,0.6433366919025614
A094,recognition,0.0,0.5632568273270069
A094,recognition,24.0,-0.1601825916865552
A094,recognition,72.0,0.8185587612200765
A094,recognition,144.0,0.8191837024644542
A095,cued_recall,0.0,-0.8585936524895121
A095,cued_recall,24.0,-0.212634034853023
A095,cued_recall,72.0,0.4378618413713788
A095,cued_recall,144.0,0.1651501123053102
A095,free_recall,0.0,-1.1655786427616983
A095,free_recall,24.0,-0.0826959010079113
A095,free_recall,72.0,0.2946493837423082
A095,free_recall,144.0,-0.4935562111929185
A095,recognition,0.0,-0.8333908462230866
A095,recognition,24.0,-0.0476339012288967
A095,recognition,72.0,0.7851395586110764
A095,recognition,144.0,-0.1356167930663892
A096,cued_recall,0.0,1.0721260584684815
A096,cued_recall,24.0,0.9031271073979438
A096,cued_recall,72.0,1.608463489925504
A096,cued_recall,144.0,2.563782301996596
A096,free_recall,0.0,1.3536801620452272
A096,free_recall,24.0,0.7505440181243976
A096,free_recall,72.0,2.17875511643001
A096,free_recall,144.0,2.433690315723354
A096,recognition,0.0,1.8081277916374348
A096,recognition,24.0,0.3596439537135293
A096,recognition,72.0,2.212895278727007
A096,recognition,144.0,2.2751508284899447
A097,cued_recall,0.0,-0.5237000750075467
A097,cued_recall,24.0,-1.9422419787790288
A097,cued_recall,72.0,-2.323327429197833
A097,cued_recall,144.0,-1.524339489271636
A097,free_recall,0.0,-0.3799080593504998
A097,free_recall,24.0,-2.023088615264293
A097,free_recall,72.0,-2.162958457233894
A097,free_recall,144.0,-1.9999861458842332
A097,recognition,0.0,-0.251138503443799
A097,recognition,24.0,-2.1832865482836112
A097,recognition,72.0,-1.9141516471532545
A097,recognition,144.0,-2.404031828687073
A098,cued_recall,0.0,0.1105073089314678
A098,cued_recall,24.0,0.0729472434944765
A098,cued_recall,72.0,0.4216721356176961
A098,cued_recall,144.0,1.510087804174272
A098,free_recall,0.0,0.3081254120522979
A098,free_recall,24.0,-0.0619271519826109
A098,free_recall,72.0,-0.3244557660869527
A098,free_recall,144.0,1.274915020443752
A098,recognition,0.0,0.2281117119494853
A098,recognition,24.0,0.6945799148469253
A098,recognition,72.0,-0.7935517148924822
A098,recognition,144.0,1.5449370737028003
A099,cued_recall,0.0,-0.2947512494165206
A099,cued_recall,24.0,-0.1831485800571774
A099,cued_recall,72.0,0.4322298558831486
A099,cued_recall,144.0,0.3475680910776526
A099,free_recall,0.0,0.416405839416651
A099,free_recall,24.0,-0.0037582445365871
A099,free_recall,72.0,0.2908653411544748
A099,free_recall,144.0,0.1301890758768553
A099,recognition,0.0,0.2878339810328949
A099,recognition,24.0,-0.263711425157891
A099,recognition,72.0,-0.3692130418231726
A099,recognition,144.0,0.3419589177337858
A100,cued_recall,0.0,-0.4991590132588748
A100,cued_recall,24.0,-2.8990305923367474
A100,cued_recall,72.0,-0.5616126064673769
A100,cued_recall,144.0,-1.9492095091753985
A100,free_recall,0.0,-0.9315215924699956
A100,free_recall,24.0,-3.1814618168287945
A100,free_recall,72.0,-0.9100571707759406
A100,free_recall,144.0,-2.609897043958833
A100,recognition,0.0,-0.6930356470123289
A100,recognition,24.0,-2.3687980909576583
A100,recognition,72.0,-0.9320621304200668
A100,recognition,144.0,-2.715507581619206
A101,cued_recall,0.0,-0.6634507845679813
A101,cued_recall,24.0,-0.1141438867098377
A101,cued_recall,72.0,-1.0807438457722698
A101,cued_recall,144.0,-1.3513650897335274
A101,free_recall,0.0,-0.2519947919404032
A101,free_recall,24.0,0.5363361838757107
A101,free_recall,72.0,-0.7763278118780546
A101,free_recall,144.0,-1.326947597716032
A101,recognition,0.0,-0.2133944883317678
A101,recognition,24.0,0.5592142587933986
A101,recognition,72.0,-1.3368115920357546
A101,recognition,144.0,-1.3540528118349455
A102,cued_recall,0.0,0.8158222239214475
A102,cued_recall,24.0,-0.4166711562343825
A102,cued_recall,72.0,0.6646843691487074
A102,cued_recall,144.0,0.5106339049209793
A102,free_recall,0.0,1.1471481606933085
A102,free_recall,24.0,-0.775971970483557
A102,free_recall,72.0,1.100231976330431
A102,free_recall,144.0,-0.0909242305634611
A102,recognition,0.0,0.9234422211029212
A102,recognition,24.0,-0.9584762106722516
A102,recognition,72.0,0.7648611719513272
A102,recognition,144.0,0.1647592813626857
A103,cued_recall,0.0,-3.845076524047007
A103,cued_recall,24.0,-1.73597007172643
A103,cued_recall,72.0,-1.3943996523944144
A103,cued_recall,144.0,-1.1700399615286237
A103,free_recall,0.0,-2.52785487625544
A103,free_recall,24.0,-1.8945189218240743
A103,free_recall,72.0,-0.8158682085583149
A103,free_recall,144.0,-1.47025442498879
A103,recognition,0.0,-2.707203613697116
A103,recognition,24.0,-1.8961789175969552
A103,recognition,72.0,-1.1705941225570289
A103,recognition,144.0,-1.890827033524726
A104,cued_recall,0.0,-0.4014660618165866
A104,cued_recall,24.0,0.1463684443351646
A104,cued_recall,72.0,0.6077810489836518
A104,cued_recall,144.0,0.4180014875024163
A104,free_recall,0.0,-0.880105876311962
A104,free_recall,24.0,0.1256471277327476
A104,free_recall,72.0,0.8439496052308451
A104,free_recall,144.0,1.199515186201463
A104,recognition,0.0,-0.7925988482468993
A104,recognition,24.0,0.1969812352405748
A104,recognition,72.0,0.8832380020261726
A104,recognition,144.0,1.341038741701373
A105,cued_recall,0.0,0.4507324515563662
A105,cued_recall,24.0,0.2380695021948774
A105,cued_recall,72.0,0.9529792106514025
A105,cued_recall,144.0,0.210588953363822
A105,free_recall,0.0,1.0387631088708846
A105,free_recall,24.0,0.6591866173748774
A105,free_recall,72.0,0.9330246319208202
A105,free_recall,144.0,0.3457166309391703
A105,recognition,0.0,0.9639830576599095
A105,recognition,24.0,0.1448447602751802
A105,recognition,72.0,0.8674506428535357
A105,recognition,144.0,0.2316340326487498
A106,cued_recall,0.0,-0.0181771305430609
A106,cued_recall,24.0,0.4658301860466058
A106,cued_recall,72.0,0.0855405400929337
A106,cued_recall,144.0,-0.4763052306508706
A106,free_recall,0.0,-0.034806664246719
A106,free_recall,24.0,1.1703425211158611
A106,free_recall,72.0,0.5367134655619887
A106,free_recall,144.0,-0.602275147776554
A106,recognition,0.0,-0.286019016141772
A106,recognition,24.0,0.3474818109721609
A106,recognition,72.0,0.0042096304046587
A106,recognition,144.0,-0.7034587409071713
A107,cued_recall,0.0,-1.6699507474076998
A107,cued_recall,24.0,-0.695688446304596
A107,cued_recall,72.0,-0.298405440879574
A107,cued_recall,144.0,-1.6520769664745951
A107,free_recall,0.0,-1.3641573259425483
A107,free_recall,24.0,-1.0484534165652348
A107,free_recall,72.0,-0.6949431983159002
A107,free_recall,144.0,-1.656788384541862
A107,recognition,0.0,-1.355191126618605
A107,recognition,24.0,-1.1186586418846294
A107,recognition,72.0,-0.7929009188982874
A107,recognition,144.0,-1.1068172636333395
A108,cued_recall,0.0,0.8460643758044496
A108,cued_recall,24.0,-0.0204562436721319
A108,cued_recall,72.0,-0.6756655140842884
A108,cued_recall,144.0,1.3791582346014373
A108,free_recall,0.0,0.608344320841723
A108,free_recall,24.0,0.2697460756878986
A108,free_recall,72.0,-0.2222346657778955
A108,free_recall,144.0,1.3645121884762226
A108,recognition,0.0,0.8383629908627088
A108,recognition,24.0,0.2707124379524203
A108,recognition,72.0,-0.1558636429106153
A108,recognition,144.0,0.973698568232167
A109,cued_recall,0.0,0.0416537153849306
A109,cued_recall,24.0,-0.0715733673394409
A109,cued_recall,72.0,-0.8080014923622045
A109,cued_recall,144.0,-0.7507703631110714
A109,free_recall,0.0,-0.8273436170717429
A109,free_recall,24.0,0.4111667873476392
A109,free_recall,72.0,-0.3256206844594135
A109,free_recall,144.0,-0.7007209344006435
A109,recognition,0.0,-1.0563707923509935
A109,recognition,24.0,-0.266115972507569
A109,recognition,72.0,-0.2209942416513884
A109,recognition,144.0,-0.7058608982759973
