composite_ID,paradigm,theta_accuracy,theta_confidence,UID,test,TSVR_hours,z_accuracy,z_confidence,calibration
A020_T4,cued_recall,-2.0933332,-1.3864412,A020,T4,144.0,-2.351414213206506,-0.9596859467897173,1.3917282664167887
A021_T1,cued_recall,1.0224657,-0.45067868,A021,T1,0.0,1.0468555115512928,0.5646050370897663,-0.48225047446152647
A021_T2,cued_recall,0.23119716,-0.61890185,A021,T2,24.0,0.18385247126030835,0.29058138703951036,0.10672891577920202
A021_T3,cued_recall,-0.09928185,-0.62426436,A021,T3,72.0,-0.1765869699215118,0.28184623739495784,0.45843320731646964
A021_T4,cued_recall,0.77135384,-0.394627,A021,T4,144.0,0.7729784550552465,0.6559092607888496,-0.11706919426639695
A022_T1,cued_recall,0.08487166,-0.76185286,A022,T1,0.0,0.024261453813692206,0.057724298812183286,0.03346284499849108
A022_T2,cued_recall,0.80793685,-1.8644159,A022,T2,24.0,0.8128779926420633,-1.7382729388531535,-2.5511509314952168
A022_T3,cued_recall,0.55696887,-0.75436324,A022,T3,72.0,0.5391578599603227,0.06992436025371593,-0.46923349970660677
A022_T4,cued_recall,0.63891745,-1.9319844,A022,T4,144.0,0.628535700873256,-1.848337248058721,-2.476872948931977
A023_T1,cued_recall,0.8567801,-0.4516211,A023,T1,0.0,0.866149254061976,0.5630699015416705,-0.3030793525203055
A023_T2,cued_recall,0.26234666,-0.7390129,A023,T2,24.0,0.21782590991558967,0.09492897879890475,-0.12289693111668493
A023_T3,cued_recall,0.40942284,-0.8163186,A023,T3,72.0,0.37823566220320637,-0.030996540757587277,-0.40923220296079366
A023_T4,cued_recall,0.22926755,-0.57013416,A023,T4,144.0,0.18174792746462565,0.3700205060284069,0.18827257856378127
A024_T1,cued_recall,-0.18276915,-0.828012,A024,T1,0.0,-0.2676430274840752,-0.05004426259933865,0.21759876488473656
A024_T2,cued_recall,0.632458,-0.37942925,A024,T2,24.0,0.6214906526920057,0.6806653210126065,0.05917466832060081
A024_T3,cued_recall,-0.5480257,-0.6642277,A024,T3,72.0,-0.6660128566904733,0.21674878206226258,0.8827616387527358
A024_T4,cued_recall,-1.3661549,-0.8515781,A024,T4,144.0,-1.5583116797307917,-0.08843177330579689,1.4698799064249948
A025_T1,cued_recall,1.6351862,-0.31803262,A025,T1,0.0,1.7151237765180918,0.7806760903577867,-0.934447686160305
A025_T2,cued_recall,1.7770549,-0.5682235,A025,T2,24.0,1.8698539512096444,0.37313283607904746,-1.496721115130597
A025_T3,cued_recall,-0.15167001,-0.81496215,A025,T3,72.0,-0.23372451434511615,-0.028786979612647152,0.204937534732469
A025_T4,cued_recall,-0.76431817,-1.8311752,A025,T4,144.0,-0.9019138811417255,-1.6841261887697643,-0.7822123076280387
A026_T1,cued_recall,1.1173441,-0.4910958,A026,T1,0.0,1.150335358807629,0.49876840622067015,-0.651566952586959
A026_T2,cued_recall,0.28154746,-0.48718,A026,T2,24.0,0.2387674082039194,0.5051469675619337,0.2663795593580143
A026_T3,cued_recall,0.8135648,-0.3545243,A026,T3,72.0,0.819016159035745,0.7212337237083774,-0.09778243532736763
A026_T4,cued_recall,-0.47460285,-0.5146816,A026,T4,144.0,-0.5859336679275423,0.46034880560706076,1.046282473534603
A027_T1,cued_recall,0.56165755,-0.20576786,A027,T1,0.0,0.5442716043977694,0.9635474469444921,0.4192758425467227
A027_T2,cued_recall,0.6846959,-0.2885601,A027,T2,24.0,0.6784643149058687,0.8286847416427385,0.15022042673686986
A027_T3,cued_recall,-0.94683594,-1.2606434,A027,T3,72.0,-1.1009782726277446,-0.7547702248692941,0.3462080477584505
A027_T4,cued_recall,-0.47532603,-1.274303,A027,T4,144.0,-0.5867224096847687,-0.7770207474948425,-0.19029833781007377
A028_T1,cued_recall,2.2565992,0.0017455599,A028,T1,0.0,2.392872582601475,1.3015721361440207,-1.0913004464574545
A028_T2,cued_recall,-0.061017342,-0.40434152,A028,T2,24.0,-0.1348534937754253,0.6400849945543814,0.7749384883298067
A028_T3,cued_recall,0.45241958,-0.6716908,A028,T3,72.0,0.4251303831061769,0.20459191982568672,-0.22053846328049018
A028_T4,cued_recall,-0.528568,-0.7521241,A028,T4,144.0,-0.6447911684668144,0.07357176099984108,0.7183629294666555
A029_T1,cued_recall,1.9823364,0.041432988,A029,T1,0.0,2.093745777637489,1.3662201504994098,-0.727525627138079
A029_T2,cued_recall,0.30846474,-0.059752703,A029,T2,24.0,0.2681249439860999,1.2013958139904894,0.9332708700043896
A029_T3,cued_recall,1.6233219,-0.4547298,A029,T3,72.0,1.7021838876518869,0.5580060490360302,-1.1441778386158568
A029_T4,cued_recall,0.09506731,-0.46717912,A029,T4,144.0,0.035381416889366586,0.5377269869600769,0.5023455700707103
A030_T1,cued_recall,0.42693013,-0.7234257,A030,T1,0.0,0.39733012095327364,0.12031942553738528,-0.27701069541588835
A030_T2,cued_recall,0.69716036,-0.41957065,A030,T2,24.0,0.6920587728323588,0.6152778185292842,-0.07678095430307463
A030_T3,cued_recall,0.42517364,-0.71102554,A030,T3,72.0,0.39541439179988064,0.14051840944909721,-0.2548959823507834
A030_T4,cued_recall,0.6671635,-0.5548663,A030,T4,144.0,0.6593424697436716,0.3948907704851775,-0.2644516992584941
A031_T1,cued_recall,1.4814626,0.12782651,A031,T1,0.0,1.5474639651416973,1.5069490895577875,-0.04051487558390976
A031_T2,cued_recall,0.110624164,-0.15569323,A031,T2,24.0,0.05234861780874468,1.0451154787888335,0.9927668609800888
A031_T3,cued_recall,-0.1332235,-0.7595478,A031,T3,72.0,-0.21360568817169331,0.06147907857756777,0.2750847667492611
A031_T4,cued_recall,-1.0655026,-1.3349471,A031,T4,144.0,-1.2304029662484166,-0.8758056986761378,0.35459726757227883
A032_T1,cued_recall,0.9454206,-0.17223424,A032,T1,0.0,0.9628256883265216,1.0181713429975643,0.05534565467104269
A032_T2,cued_recall,-0.39917567,-0.710624,A032,T2,24.0,-0.5036684414336703,0.14117248971902172,0.644840931152692
A032_T3,cued_recall,0.39128196,-0.6086402,A032,T3,72.0,0.3584501737095605,0.3072968893602561,-0.051153284349304384
A032_T4,cued_recall,1.7303392,-0.72463715,A032,T4,144.0,1.818903118349132,0.1183460591405127,-1.7005570592086192
A033_T1,cued_recall,0.14129296,-0.37053573,A033,T1,0.0,0.08579777299702498,0.6951522362942228,0.6093544632971979
A033_T2,cued_recall,0.38250932,-0.79290557,A033,T2,24.0,0.34888222729357093,0.0071416297413764524,-0.3417405975521945
A033_T3,cued_recall,0.8144951,-0.146949,A033,T3,72.0,0.8200307977933818,1.0593592112156982,0.23932841342231637
A033_T4,cued_recall,-0.39993677,-0.5677564,A033,T4,144.0,-0.5044985409267773,0.3738937089536845,0.8783922498804617
A034_T1,cued_recall,1.903067,-0.03474921,A034,T1,0.0,2.0072900047313116,1.2421247362659764,-0.7651652684653352
A034_T2,cued_recall,1.1695625,-0.14402238,A034,T2,24.0,1.2072877531984523,1.0641264682749372,-0.1431612849235151
A034_T3,cued_recall,0.31177452,-0.24851997,A034,T3,72.0,0.2717347806702353,0.8939072824561517,0.6221725017859163
A034_T4,cued_recall,-0.009669799,-0.4572434,A034,T4,144.0,-0.07885090618301063,0.5539115723550456,0.6327624785380562
A035_T1,cued_recall,-0.5415187,-0.60153985,A035,T1,0.0,-0.6589159477407337,0.3188628574943385,0.9777788052350722
A035_T2,cued_recall,1.0356543,-0.30036494,A035,T2,24.0,1.0612397582662978,0.8094554919201273,-0.25178426634617046
A035_T3,cued_recall,-0.39255425,-0.5172327,A035,T3,72.0,-0.49644673944227874,0.4561932440774379,0.9526399835197166
A035_T4,cued_recall,-0.92812026,-1.1555337,A035,T4,144.0,-1.0805658741503412,-0.5835539551385112,0.49701191901183006
A036_T1,cued_recall,1.2325392,-1.1819533,A036,T1,0.0,1.275973769158967,-0.6265896155940104,-1.9025633847529773
A036_T2,cued_recall,-0.050014295,-2.1710746,A036,T2,24.0,-0.12285293703211715,-2.237798279468637,-2.1149453424365197
A036_T3,cued_recall,-0.21859926,-1.7060938,A036,T3,72.0,-0.3067214089700375,-1.480377431797725,-1.1736560228276876
A036_T4,cued_recall,-1.234061,-2.4439359,A036,T4,144.0,-1.4142424648674112,-2.6822700450610815,-1.2680275801936702
A037_T1,cued_recall,1.258741,-0.20496579,A037,T1,0.0,1.3045509612473778,0.9648539622657514,-0.3396969989816264
A037_T2,cued_recall,0.58575517,-0.6447914,A037,T2,24.0,0.5705538565946997,0.2484091405578954,-0.3221447160368043
A037_T3,cued_recall,0.20267418,-0.88650185,A037,T3,72.0,0.15274366658299998,-0.14532009284253275,-0.29806375942553276
A037_T4,cued_recall,-0.4808938,-0.958937,A037,T4,144.0,-0.592794940304577,-0.2633118308114332,0.3294831094931438
A038_T1,cued_recall,1.1368554,-0.27035648,A038,T1,0.0,1.1716155062782077,0.8583371515725231,-0.31327835470568455
A038_T2,cued_recall,-0.15929624,-0.37996697,A038,T2,24.0,-0.24204211999130845,0.6797894131510138,0.9218315331423222
A038_T3,cued_recall,0.93710977,-0.39911762,A038,T3,72.0,0.9537614184929938,0.6485943583090742,-0.3051670601839196
A038_T4,cued_recall,-0.112696126,-0.33283436,A038,T4,144.0,-0.19121735187920014,0.756565102424942,0.9477824543041422
A039_T1,cued_recall,2.1386986,-0.043055825,A039,T1,0.0,2.2642833981355652,1.2285938477334262,-1.035689550402139
A039_T2,cued_recall,0.99968016,0.031228688,A039,T2,24.0,1.0220042893673909,1.3495980672738481,0.3275937779064573
A039_T3,cued_recall,0.8152755,-0.39068496,A039,T3,72.0,0.8208819469780102,0.6623305652348668,-0.15855138174314343
A039_T4,cued_recall,0.87478536,-0.4349311,A039,T4,144.0,0.8857868275730238,0.5902567315089025,-0.2955300960641214
A040_T1,cued_recall,-0.49256238,-0.43131572,A040,T1,0.0,-0.605521365666918,0.5961459299107558,1.201667295577674
A040_T2,cued_recall,-0.38509324,-0.51520383,A040,T2,24.0,-0.48830933224340106,0.4594981298602789,0.9478074621036799
A040_T3,cued_recall,-1.3090754,-0.96728,A040,T3,72.0,-1.4960574897205465,-0.2769019879364552,1.2191555017840914
A040_T4,cued_recall,-1.4733402,-1.0584334,A040,T4,144.0,-1.6752141409034564,-0.4253844317192646,1.249829709184192
A041_T1,cued_recall,1.4855708,-0.18628882,A041,T1,0.0,1.5519446046602652,0.9952774258782795,-0.5566671787819857
A041_T2,cued_recall,-0.81649363,-0.5114481,A041,T2,24.0,-0.9588194426955573,0.4656159484889688,1.424435391184526
A041_T3,cued_recall,0.18753728,-0.46411788,A041,T3,72.0,0.136234491681922,0.5427135304812807,0.40647903879935865
A041_T4,cued_recall,0.48835725,-0.22304514,A041,T4,144.0,0.4643260757227115,0.9354039793797074,0.4710779036569959
A042_T1,cued_recall,-0.6895237,-0.6666075,A042,T1,0.0,-0.8203387246127513,0.21287225612121885,1.03321098073397
A042_T2,cued_recall,-0.9664004,-1.0852448,A042,T2,24.0,-1.1223163994559027,-0.4690583066733355,0.6532580927825672
A042_T3,cued_recall,-0.6056565,-0.8890183,A042,T3,72.0,-0.7288683262310691,-0.14941921197201394,0.5794491142590552
A042_T4,cued_recall,-1.1014373,-1.3952959,A042,T4,144.0,-1.2695954196119035,-0.9741096270360237,0.2954857925758798
A043_T1,cued_recall,0.899163,0.17169975,A043,T1,0.0,0.9123744857088056,1.5784154955488938,0.6660410098400882
A043_T2,cued_recall,0.034321833,0.1740402,A043,T2,24.0,-0.03087109876723474,1.5822279231220997,1.6130990218893344
A043_T3,cued_recall,0.037855305,-0.2980961,A043,T3,72.0,-0.027017290705077912,0.813151271866374,0.8401685625714519
A043_T4,cued_recall,-0.11178535,-0.46929908,A043,T4,144.0,-0.1902240071203853,0.5342737220075705,0.7244977291279558
A044_T1,cued_recall,-0.4346427,-1.0690849,A044,T1,0.0,-0.5423508269612076,-0.4427349721264529,0.09961585483475471
A044_T2,cued_recall,-0.3329901,-0.81294227,A044,T2,24.0,-0.43148264704660705,-0.0254967379041861,0.40598590914242094
A044_T3,cued_recall,-1.7054782,-1.1340299,A044,T3,72.0,-1.9283972129450526,-0.5485257853212934,1.3798714276237591
A044_T4,cued_recall,-0.9379744,-2.119675,A044,T4,144.0,-1.0913133667518453,-2.154071965173626,-1.0627585984217807
A045_T1,cued_recall,-0.45263797,-0.87704515,A045,T1,0.0,-0.5619775048029138,-0.12991579715942173,0.43206170764349205
A045_T2,cued_recall,-0.82860243,-0.7881214,A045,T2,24.0,-0.9720259973429536,0.014934704416291487,0.9869607017592451
A045_T3,cued_recall,-0.43453157,-0.6262521,A045,T3,72.0,-0.5422296221830326,0.27860834947410307,0.8208379716571357
A045_T4,cued_recall,-0.81670034,-1.0574354,A045,T4,144.0,-0.959044892526355,-0.4237587602808404,0.5352861322455147
A046_T1,cued_recall,-0.7534626,-0.7581929,A046,T1,0.0,-0.8900741713080809,0.06368611488209767,0.9537602861901785
A046_T2,cued_recall,-1.6854773,-1.0695574,A046,T2,24.0,-1.9065830795175365,-0.4435046412192941,1.4630784382982425
A046_T3,cued_recall,-2.0226305,-1.9490595,A046,T3,72.0,-2.2743017766918667,-1.876151378698235,0.39815039799363183
A046_T4,cued_recall,-1.145097,-1.3031299,A046,T4,144.0,-1.3172132028719234,-0.8239777294470537,0.49323547342486973
A047_T1,cued_recall,-0.2947177,-0.89648384,A047,T1,0.0,-0.38974056343080615,-0.1615800487960744,0.22816051463473175
A047_T2,cued_recall,-0.074646346,-0.9240137,A047,T2,24.0,-0.14971807045648228,-0.2064242442928811,-0.05670617383639881
A047_T3,cued_recall,-1.0434045,-1.6775217,A047,T3,72.0,-1.2063015057194106,-1.4338355010303938,-0.22753399531098317
A047_T4,cued_recall,-1.3391343,-2.510875,A047,T4,144.0,-1.5288414572062279,-2.791309106167106,-1.262467648960878
A048_T1,cued_recall,1.3396158,-0.24209942,A048,T1,0.0,1.392757675851405,0.9043659044541212,-0.48839177139728385
A048_T2,cued_recall,-0.045005087,-0.38026553,A048,T2,24.0,-0.1173896062980911,0.6793030800200961,0.7966926863181872
A048_T3,cued_recall,-0.04359406,-0.5911359,A048,T3,72.0,-0.11585065898832864,0.3358101564540499,0.4516608154423785
A048_T4,cued_recall,0.53243536,-0.7187459,A048,T4,144.0,0.5124002010257097,0.12794248886157042,-0.38445771216413926
A049_T1,cued_recall,2.1185856,-0.002109209,A049,T1,0.0,2.2423470019920098,1.2952929901495762,-0.9470540118424335
A049_T2,cued_recall,-0.50056607,-0.68199086,A049,T2,24.0,-0.614250650927705,0.1878138503306426,0.8020645012583476
A049_T3,cued_recall,0.64186585,-0.3457687,A049,T3,72.0,0.6317513957168726,0.7354959770613491,0.1037445813444765
A049_T4,cued_recall,-0.14295964,-0.4569367,A049,T4,144.0,-0.22422448317736696,0.5544111649704411,0.7786356481478081
A050_T1,cued_recall,-0.081971474,-0.29996568,A050,T1,0.0,-0.15770727692047315,0.8101058582312548,0.967813135151728
A050_T2,cued_recall,-0.26677322,-0.38186345,A050,T2,24.0,-0.35926270417034495,0.676700181317805,1.03596288548815
A050_T3,cued_recall,-0.98047173,-1.0657756,A050,T3,72.0,-1.137663402346903,-0.43734435640383096,0.700319045943072
A050_T4,cued_recall,-0.5670056,-1.2356269,A050,T4,144.0,-0.686713428716778,-0.714020115110441,-0.02730668639366296
A051_T1,cued_recall,1.7813605,-0.18016803,A051,T1,0.0,1.8745498865368302,1.005247760030175,-0.8693021265066552
A051_T2,cued_recall,0.20063995,-0.22097383,A051,T2,24.0,0.15052501819006486,0.9387779969219139,0.7882529787318491
A051_T3,cued_recall,-0.3531045,-0.8461124,A051,T3,72.0,-0.45342057011079073,-0.07952853444708505,0.37389203566370566
A051_T4,cued_recall,-0.077873945,-0.54821783,A051,T4,144.0,-0.1532382758090673,0.4057206580485234,0.5589589338575907
A052_T1,cued_recall,0.66354376,-0.29376572,A052,T1,0.0,0.6553945728323868,0.8202051547155952,0.1648105818832084
A052_T2,cued_recall,-0.25498182,-0.7636299,A052,T2,24.0,-0.346402324242581,0.05482962629421023,0.4012319505367912
A052_T3,cued_recall,0.36897573,-1.0018288,A052,T3,72.0,0.3341217146159765,-0.33317954043327397,-0.6673012550492505
A052_T4,cued_recall,-0.78321314,-0.8222356,A052,T4,144.0,-0.9225218236187598,-0.04063491540804328,0.8818869082107165
A053_T1,cued_recall,1.2605083,-0.35195634,A053,T1,0.0,1.306478480409338,0.725416748985948,-0.5810617314233899
A053_T2,cued_recall,1.0534477,-1.0529191,A053,T2,24.0,1.0806462650599504,-0.41640202689671774,-1.497048291956668
A053_T3,cued_recall,-0.6444452,-1.32056,A053,T3,72.0,-0.7711735163615082,-0.8523701299870087,-0.08119661362550046
A053_T4,cued_recall,-0.034559526,-1.4939585,A053,T4,144.0,-0.10599707589299633,-1.1348240266960012,-1.028826950803005
A054_T1,cued_recall,0.31915054,0.018241584,A054,T1,0.0,0.2797794928803872,1.3284429930848272,1.04866350020444
A054_T2,cued_recall,0.45086184,-0.16632122,A054,T2,24.0,0.423431422149151,1.0278032345094181,0.604371812360267
A054_T3,cued_recall,0.7501586,-0.29337016,A054,T3,72.0,0.7498617056395589,0.8208494939883237,0.07098778834876485
A054_T4,cued_recall,1.2492504,-0.36501944,A054,T4,144.0,1.2941999663067907,0.7041378826860708,-0.5900620836207199
A055_T1,cued_recall,0.041222192,-0.29095507,A055,T1,0.0,-0.02334516983784845,0.8247835048442591,0.8481286746821075
A055_T2,cued_recall,1.2471511,-0.7417865,A055,T2,24.0,1.2919103488243582,0.09041098050069528,-1.201499368323663
A055_T3,cued_recall,-0.31288907,-1.0013765,A055,T3,72.0,-0.4095593060744254,-0.3324427757122325,0.0771165303621929
A055_T4,cued_recall,-1.554973,-1.1663964,A055,T4,144.0,-1.7642475739620562,-0.6012485254132295,1.1629990485488269
A056_T1,cued_recall,0.9120589,-0.7228321,A056,T1,0.0,0.9264394969466953,0.12128635796809517,-0.8051531389786001
A056_T2,cued_recall,-0.018810825,-1.0327523,A056,T2,24.0,-0.08882063558660723,-0.38355173554961325,-0.294731099963006
A056_T3,cued_recall,0.29311848,-0.9402596,A056,T3,72.0,0.251387429011606,-0.23288766675930728,-0.48427509577091327
A056_T4,cued_recall,-1.1334265,-1.0987018,A056,T4,144.0,-1.304484683447006,-0.49097880822330814,0.8135058752236979
A057_T1,cued_recall,-0.05232748,-0.44764313,A057,T1,0.0,-0.12537582981356843,0.5695497334173295,0.6949255632308979
A057_T2,cued_recall,-0.85586286,-0.5260172,A057,T2,24.0,-1.001757792277755,0.44188391466778243,1.4436417069455374
A057_T3,cued_recall,-0.5226535,-0.966214,A057,T3,72.0,-0.6383404741402068,-0.27516554930583387,0.3631749248343729
A057_T4,cued_recall,-1.2877662,-1.3748393,A057,T4,144.0,-1.4728164489656992,-0.9407872719786433,0.5320291769870559
A058_T1,cued_recall,1.6296768,-0.27845326,A058,T1,0.0,1.709114907581916,0.845148069419013,-0.8639668381629031
A058_T2,cued_recall,-0.682836,-0.7241232,A058,T2,24.0,-0.8130447338361763,0.11918324735271513,0.9322279811888914
A058_T3,cued_recall,-0.061592907,-0.5478489,A058,T3,72.0,-0.13548123811224055,0.4063216189340724,0.5418028570463129
A058_T4,cued_recall,-0.7328553,-1.035808,A058,T4,144.0,-0.8675986631169067,-0.38852925480251144,0.47906940831439526
A059_T1,cued_recall,0.8768439,-0.5294735,A059,T1,0.0,0.8880319898520154,0.4362538463384987,-0.4517781435135167
A059_T2,cued_recall,1.4401908,-0.51880234,A059,T2,24.0,1.502450563145099,0.4536364114956663,-1.0488141516494327
A059_T3,cued_recall,2.004653,-0.5818962,A059,T3,72.0,2.118085546850299,0.3508609744797081,-1.767224572370591
A059_T4,cued_recall,0.0840155,-0.9557781,A059,T4,144.0,0.02332767640991027,-0.2581662060550826,-0.2814938824649929
A060_T1,cued_recall,-0.034585696,-0.4132212,A060,T1,0.0,-0.10602561840217332,0.6256206236542358,0.731646242056409
A060_T2,cued_recall,0.75584376,-0.2854983,A060,T2,24.0,0.7560622685540666,0.8336721973643486,0.07760992881028206
A060_T3,cued_recall,-0.2604367,-0.3277675,A060,T3,72.0,-0.3523517305268527,0.7648186591228312,1.1171703896496838
A060_T4,cued_recall,0.36166513,-0.25239906,A060,T4,144.0,0.3261483532254791,0.8875885191093819,0.5614401658839028
A061_T1,cued_recall,2.3680613,0.3327923,A061,T1,0.0,2.5144395681626825,1.8408238697752466,-0.673615698387436
A061_T2,cued_recall,0.9821358,0.32823777,A061,T2,24.0,1.0028693999403961,1.8334048624240986,0.8305354624837025
A061_T3,cued_recall,0.64583325,-0.30896977,A061,T3,72.0,0.6360784706465171,0.7954388322372672,0.15936036159075007
A061_T4,cued_recall,-0.63718915,-0.1905777,A061,T4,144.0,-0.7632596503426425,0.9882911435948847,1.7515507939375272
A062_T1,cued_recall,1.4751632,-0.31612659,A062,T1,0.0,1.5405934767080118,0.7837808784657821,-0.7568125982422297
A062_T2,cued_recall,0.39018252,-0.7093246,A062,T2,24.0,0.3572510611268493,0.14328912044756714,-0.21396194067928215
A062_T3,cued_recall,-0.94510424,-1.060009,A062,T3,72.0,-1.099089580876052,-0.4279509727196463,0.6711386081564056
A062_T4,cued_recall,-0.8798419,-1.3705329,A062,T4,144.0,-1.0279107142974513,-0.9337724508539643,0.09413826344348697
A063_T1,cued_recall,1.2077117,-1.3331038,A063,T1,0.0,1.2488954677989452,-0.8728030933029443,-2.1216985611018897
A063_T2,cued_recall,1.3568763,-2.0105996,A063,T2,24.0,1.4115829712143957,-1.976395850529658,-3.3879788217440536
A063_T3,cued_recall,0.070884176,-2.1341403,A063,T3,72.0,0.009005898199132441,-2.1776349161337816,-2.186640814332914
A063_T4,cued_recall,-1.0678395,-2.4717011,A063,T4,144.0,-1.232951723974657,-2.727497592778649,-1.4945458688039919
A064_T1,cued_recall,1.2809386,-0.20016147,A064,T1,0.0,1.3287609422067663,0.9726798598660016,-0.35608108234076474
A064_T2,cued_recall,0.7598011,-0.6163195,A064,T2,24.0,0.7603783714683379,0.29478785260966495,-0.4655905188586729
A064_T3,cued_recall,0.16164199,-0.77412903,A064,T3,72.0,0.10799159705196905,0.03772728584400857,-0.07026431120796048
A064_T4,cued_recall,-0.7334007,-0.8704908,A064,T4,144.0,-0.8681935077674658,-0.11923922442151108,0.7489542833459548
A065_T1,cued_recall,-1.8375293,-0.5981998,A065,T1,0.0,-2.0724197476635045,0.3243035627928439,2.3967233104563483
A065_T2,cued_recall,-0.0030232137,-1.6685569,A065,T2,24.0,-0.0716017574661245,-1.419232475668486,-1.3476307182023615
A065_T3,cued_recall,-1.2474006,-2.0889993,A065,T3,72.0,-1.4287914008787754,-2.1041034187370875,-0.6753120178583121
A065_T4,cued_recall,-2.2587807,-2.2364256,A065,T4,144.0,-2.5318607851232193,-2.344250437958067,0.18761034716515246
A066_T1,cued_recall,-0.14587693,-0.77596503,A066,T1,0.0,-0.22740624766330306,0.034736571654683426,0.2621428193179865
A066_T2,cued_recall,-0.5350211,-0.7945988,A066,T2,24.0,-0.6518292909723569,0.004383477787786335,0.6562127687601432
A066_T3,cued_recall,-1.1306067,-0.92539597,A066,T3,72.0,-1.301409247169693,-0.20867586439227015,1.0927333827774228
A066_T4,cued_recall,-1.4549768,-1.0373929,A066,T4,144.0,-1.655185959282487,-0.39111094484535525,1.2640750144371315
A067_T1,cued_recall,0.20703617,-0.7445105,A067,T1,0.0,0.15750110409178664,0.08597377709561807,-0.07152732699616857
A067_T2,cued_recall,-1.5590602,-1.4943105,A067,T2,24.0,-1.7687053096711964,-1.135397409808552,0.6333078998626445
A067_T3,cued_recall,-1.4660316,-1.3566617,A067,T3,72.0,-1.6672429608281427,-0.9111772467891671,0.7560657140389756
A067_T4,cued_recall,-1.5478401,-1.2693241,A067,T4,144.0,-1.7564680224256188,-0.7689104714179191,0.9875575510076997
A068_T1,cued_recall,1.4069263,-0.00913743,A068,T1,0.0,1.466170383683194,1.2838445150567586,-0.18232586862643552
A068_T2,cued_recall,-0.21608391,-0.060993813,A068,T2,24.0,-0.3039780233965432,1.1993741335506674,1.5033521569472106
A068_T3,cued_recall,0.7251277,-0.47176874,A068,T3,72.0,0.7225615645253682,0.5302508204798967,-0.19231074404547155
A068_T4,cued_recall,-0.44046012,-0.53964925,A068,T4,144.0,-0.5486956402488048,0.41967826904436684,0.9683739092931716
A069_T1,cued_recall,-0.8156367,-0.81429595,A069,T1,0.0,-0.9578848254854297,-0.027701786914973596,0.9301830385704561
A069_T2,cued_recall,-1.003427,-1.7218459,A069,T2,24.0,-1.1626997418438585,-1.5060364889772833,-0.34333674713342477
A069_T3,cued_recall,-0.15258345,-2.1277711,A069,T3,72.0,-0.2347207646157555,-2.167259939655214,-1.9325391750394587
A069_T4,cued_recall,-1.1634574,-1.630314,A069,T4,144.0,-1.3372381125201176,-1.3569374954555526,-0.01969938293543505
A070_T1,cued_recall,0.17281204,-0.3825703,A070,T1,0.0,0.12017429688507793,0.6755487726442078,0.5553744757591298
A070_T2,cued_recall,0.050464932,-0.61641556,A070,T2,24.0,-0.013264505287961133,0.29463137766139347,0.3078958829493546
A070_T3,cued_recall,-1.109818,-1.0403204,A070,T3,72.0,-1.2787358936913693,-0.3958796353623757,0.8828562583289936
A070_T4,cued_recall,-1.0831009,-1.2344764,A070,T4,144.0,-1.2495966857459122,-0.7121460319542215,0.5374506537916907
A071_T1,cued_recall,0.5489096,-0.026015846,A071,T1,0.0,0.5303679559505843,1.2563507687470996,0.7259828127965153
A071_T2,cued_recall,0.40938142,-0.96263194,A071,T2,24.0,0.37819048716575465,-0.26933062682815717,-0.6475211139939119
A071_T3,cued_recall,-0.70280397,-1.1181917,A071,T3,72.0,-0.834822951909195,-0.522726477329261,0.31209647457993395
A071_T4,cued_recall,0.24814038,-0.9473008,A071,T4,144.0,0.20233172278257788,-0.24435728372547125,-0.4466890065080491
A072_T1,cued_recall,1.2745856,0.039993748,A072,T1,0.0,1.3218319945261614,1.3638757302979696,0.0420437357718082
A072_T2,cued_recall,1.3061616,-0.39086843,A072,T2,24.0,1.3562705986443386,0.662031705576743,-0.6942388930675957
A072_T3,cued_recall,-0.58761966,-0.5614795,A072,T3,72.0,-0.7091963097532725,0.38411833525813743,1.09331464501141
A072_T4,cued_recall,0.10019777,-0.57266223,A072,T4,144.0,0.04097699203771166,0.3659024587404942,0.32492546670278255
A073_T1,cued_recall,1.1698031,-0.71579367,A073,T1,0.0,1.2075501654150353,0.13275146280010616,-1.0747987026149293
A073_T2,cued_recall,0.213315,-1.3146936,A073,T2,24.0,0.16434915769880892,-0.8428141791589818,-1.0071633368577908
A073_T3,cued_recall,1.063813,-0.8243161,A073,T3,72.0,1.0919512581960709,-0.0440239028104895,-1.1359751610065603
A073_T4,cued_recall,1.2432824,-1.3176999,A073,T4,144.0,1.287690921799023,-0.8477112293046074,-2.13540215110363
A074_T1,cued_recall,1.3506466,-0.20255348,A074,T1,0.0,1.4047885016148578,0.9687834446982411,-0.43600505691661673
A074_T2,cued_recall,-0.031553622,-0.636926,A074,T2,24.0,-0.10271866387522191,0.2612213210506616,0.36393998492588353
A074_T3,cued_recall,-0.53760165,-0.68169385,A074,T3,72.0,-0.6546437874208355,0.18829765862114983,0.8429414460419853
A074_T4,cued_recall,-0.6315205,-0.59078276,A074,T4,144.0,-0.7570770941849753,0.33638539654599897,1.0934624907309742
A075_T1,cued_recall,0.9588991,-0.38858426,A075,T1,0.0,0.9775261166773846,0.6657524570091128,-0.31177365966827186
A075_T2,cued_recall,0.5673783,-0.6431891,A075,T2,24.0,0.5505109838159689,0.25101917397050755,-0.2994918098454613
A075_T3,cued_recall,-1.399464,-1.4971204,A075,T3,72.0,-1.5946405025212902,-1.1399745382402429,0.45466596428104733
