iteration,overall_attenuation,overall_beta_biv,overall_beta_ctrl,what_attenuation,what_beta_biv,what_beta_ctrl,where_attenuation,where_beta_biv,where_beta_ctrl,when_attenuation,when_beta_biv,when_beta_ctrl
229,148.70655051903145,-0.13168790939583994,0.06414063811734112,114.36149816933336,-0.16739567224548713,0.024040526405078925,182.3150005685374,-0.10547878290778825,0.08682486075023224,21.48057496881985,-0.098102112003215,-0.07702921428836879
230,128.82181203972968,-0.15164897398242205,0.04370798224139227,101.92296843042486,-0.16602973607466717,0.003192699409833543,144.9166347952609,-0.1356179206961525,0.06091500615601738,18.562788554383594,-0.10256053201363956,-0.08352243731569675
231,130.64853364786993,-0.09971705257539194,0.03056181441123313,129.94632714901627,-0.09493006849826631,0.028428068875276054,157.44598302209715,-0.08502657736104992,0.048844353195099055,84.42120613014586,-0.058919482521536524,-0.00917894473121491
232,132.1965404737702,-0.19482126009307352,0.06272570585737548,132.2114982125772,-0.19945278269688052,0.06424672953334117,138.8307527766732,-0.18033203986173676,0.07002428857584271,152.0530222194711,-0.026857895987426224,0.013980346566017415
233,91.96814097037664,-0.14297579448130396,-0.011483614259222334,106.53399963639274,-0.13070202214560075,0.008540069651751492,91.94366573406613,-0.13532787319931178,-0.010902465819915686,47.00784876884727,-0.08659216213388685,-0.04588704951231429
234,79.23051758502906,-0.2573603329474645,-0.05345240909463431,78.10196859048048,-0.2452503958868754,-0.053705008723278956,84.37110179977164,-0.23822020013979212,-0.03723119257222838,30.170975478396088,-0.07879211685699962,-0.055019766601165074
235,102.56362923051823,-0.17623254887536022,0.004517949136656061,89.65179929983378,-0.1656078453973949,-0.017137432216943405,118.88096886068651,-0.1554966032171705,0.029359265232859203,117.71449347596563,-0.043160540886337674,0.007645671199501765
236,232.89267890026215,-0.05360162962339156,0.07123264154072154,184.04000064543104,-0.06710282711694539,0.056393216342183375,371.1003587054576,-0.033600353679623794,0.09109067935176252,19.39558190264996,-0.0432082467118461,-0.03482775583215093
237,91.23478027301239,-0.13769765290372296,-0.01206950183591604,87.6857614635572,-0.1374723036668223,-0.016928667395075512,100.39648869426657,-0.12189394829022884,0.000483295723965899,103.49648859949181,-0.03107891382488154,0.0010866706787328684
238,294.4405634563317,-0.05829827384061759,0.11335549214101202,208.26434397838472,-0.07763586710861657,0.08405196221707427,394.15731568891493,-0.04408127826420513,0.12966830486334693,26.774685060554308,-0.050827273575791164,-0.03721843115100674
239,115.9520215781438,-0.11679571243286806,0.01863127724963788,107.40104633008167,-0.116954910444864,0.008655887107329924,132.52918510391726,-0.10178297499665226,0.03310917234093483,93.99268943936521,-0.031208403462961515,-0.0018747857170360004
240,134.7776178969119,-0.08703570241458017,0.030268944019636007,119.01381464408311,-0.09790838378266772,0.01861611861345397,191.8292294174884,-0.059065820757295245,0.05423968805053912,68.49629826046456,-0.05929179483545316,-0.018679110200978444
241,158.73100671066132,-0.1569590233508192,0.0921836145371581,142.34450818383976,-0.16293014393123786,0.06899196813090494,170.6312305682273,-0.14398098192255593,0.10169553931611813,31.154846662878548,-0.08887432223171252,-0.0611856634177499
242,206.81141373694146,-0.06537759108703348,0.0698307293072171,161.55908260309945,-0.0786122673702552,0.04839299060662479,312.9687000855255,-0.042413155475322345,0.09032674588104687,125.68486000155721,-0.03420432916059158,0.008785334059369761
243,51.0821348642709,-0.14116149097006547,-0.06905318777632104,51.15215625728501,-0.14496911844219393,-0.07081428845183431,55.34935444434924,-0.11765770391847859,-0.05253492434555688,25.651294538778817,-0.07129051803074962,-0.053003577272460814
244,207.01063008526734,-0.09580650137011389,0.10252314077880915,155.16586461352503,-0.12661661688026335,0.06984915144639178,318.7902145908235,-0.061435002739106154,0.13441377432676865,163.50074640883457,-0.025702965132128625,0.016321574708104174
245,118.15221194283446,-0.2134270431191199,0.038741729210307316,103.02656126682963,-0.2286342837514581,0.006919756674714996,144.72441770212282,-0.17040530794322195,0.07621278171111527,58.25666531917337,-0.10280863267439706,-0.04291575161805525
246,335.3510615793492,-0.05357433953170682,0.12608777682199696,270.71656628333636,-0.06048821589929455,0.1032634051893268,576.188884082679,-0.032067238783413624,0.1527006265188654,86.2679900441802,-0.05257855893016742,-0.007220092946917176
247,147.21774305234814,-0.10590893580040224,0.05000780917571029,128.54576541679785,-0.11780550187148939,0.033628482212316776,177.8731037558838,-0.08844733056390909,0.06887668149934242,50.325693828572426,-0.0561134876210691,-0.02787398564435598
248,166.46400944636042,-0.09896426428283085,0.06577561796146181,127.96095447896639,-0.11932668747642977,0.033364880766543016,232.32870036663465,-0.07137861074185295,0.09445438793445307,44.06548841023759,-0.07736408398284163,-0.043273222521696075
249,62.1309613799245,-0.18854239231644782,-0.07139919136152989,51.577968986245956,-0.18555447797350752,-0.08984924687174123,72.62746105724112,-0.17497476720066804,-0.047895036292004575,113.52995574271803,-0.021998030534104023,0.0029763237955338726
250,41.04549837512212,-0.27302195911208826,-0.1609587353210095,39.60533182691924,-0.2530184723824893,-0.1528096668120024,40.55714872112085,-0.2708171770026605,-0.16098145176335038,23.186626282621333,-0.0392719869638778,-0.030166138112803685
251,85.35619444303079,-0.21079153521446908,-0.030867902547357124,82.99778802437007,-0.20177663205286386,-0.03430649069891474,96.7532423483706,-0.18549228207321491,-0.006022484861394095,122.23542560547122,-0.027278168837592896,0.006065416938417805
252,213.15119590020078,-0.07248186722029763,0.0820140995705624,148.63822152426914,-0.0966124596135524,0.04699058212688467,323.01201645756817,-0.04674112892488912,0.1042383341304269,32.220393345062945,-0.07165177867925171,-0.04856529375006286
253,151.24381952626314,-0.08206004591689613,0.04205070183282292,133.45769599522717,-0.09121969511762298,0.030520008280227374,200.13777974691772,-0.05914860978873298,0.05923010459360525,58.76423582886206,-0.03402361625328654,-0.014029898160698193
254,138.2568681058807,-0.09710652992574366,0.03714991707588932,116.85957301457404,-0.11030128169815712,0.018596325123911805,162.61482977966773,-0.0790848812927884,0.04951886380293174,70.82952060141555,-0.03506050474897133,-0.010227317314838405
255,109.9188867708706,-0.24970809625013993,0.024768263324747963,93.14713915587257,-0.265427612226324,-0.018189384907760172,117.32732676852086,-0.23168919664022541,0.04014554418921271,23.25894909937125,-0.09220827445618786,-0.07076159883501458
256,136.54775759158886,-0.0940498733600955,0.034373119730844025,133.6651809142088,-0.09851120446982357,0.03316397520553225,154.4466085165521,-0.0793947963619491,0.04322777395770416,67.88146236124084,-0.04529977686336608,-0.014549625882134156
257,231.95329080480613,-0.06817721800780356,0.08996208274046369,247.27892517166842,-0.06420116508146155,0.09455478587966505,321.8525375480513,-0.04641117808355663,0.10296437628431543,84.40506527147215,-0.05222456715201422,-0.00814438715961281
258,166.82660687665754,-0.13025037829361646,0.08704190825763437,158.61988190100885,-0.12843160290651054,0.07528645394736916,173.18836779879817,-0.12256302657106796,0.08970187867217194,62.977755808152615,-0.032883572808716496,-0.012174236624246952
259,67.09606800773949,-0.16075869397392728,-0.05289593133682725,62.998134465524856,-0.1572762836151809,-0.05819515898090899,73.02864424194826,-0.1487440898120442,-0.04011829763228243,120.1296149422091,-0.04385289562928978,0.008827419031184886
260,194.28849480859276,-0.09730138873330887,0.09174401486449459,136.32686937939826,-0.12613542861997407,0.045821052395922116,320.02996143192627,-0.05939067494140325,0.13067727916773025,100.54438786110262,-0.05271377594318485,0.0002869673973635367
261,192.50854536741295,-0.1100107051464421,0.10176930307940729,151.10348183238648,-0.12614795901916603,0.06446599931928586,244.46729491425697,-0.09013916429449384,0.13022161231457302,107.25636134203118,-0.04357210213989483,0.0031617491755896706
262,102.66481444332676,-0.11842100200274397,0.0031556999653013728,95.63615085197007,-0.12904051379147724,-0.005631133361702827,110.83258269898472,-0.10163304632636207,0.011009483792800633,1.3485728180234908,-0.05842657082130948,-0.05763864596871006
263,129.38487990723502,-0.13374550593886605,0.039300956301459675,106.4457654050837,-0.1461225119756297,0.009418714325964455,162.35237300460528,-0.10880541606939705,0.06784275887680319,17.517333465332854,-0.09297710075992671,-0.07668999197341182
264,171.84203313196156,-0.09794556416067055,0.0703660846555956,146.2680960201193,-0.1097073543941281,0.05075950407220776,215.33791389318444,-0.07942816188118332,0.09161078495745836,62.26022325174476,-0.07984341893103744,-0.030132728052747696
265,152.96429142004138,-0.10659494090619338,0.05645725514057716,127.49209083796451,-0.12166145503850774,0.0334472777339759,188.3739171899569,-0.08636843586839504,0.07632716999259646,715.7038443258417,-0.0024984198230098044,0.015382866897670258
266,-1248.2422065515793,0.012980563086427303,0.17500943017926726,-4537.762367865076,0.0034607547195305267,0.16050158002650133,-647.6073162365442,0.025015678790879594,0.18701904484684934,-1085.5199411443432,0.004247519585791486,0.050355191693569674
267,56.00791457054595,-0.13593180964676405,-0.0597992378256073,72.0084422438276,-0.11955373612251557,-0.03346495309639589,58.40393816965447,-0.1294905074821637,-0.05386295155670902,83.95033724729373,-0.0411750638762341,-0.006608458890346954
268,148.760348263347,-0.12444187613008381,0.060678292186471715,139.75388312396046,-0.12862698807407616,0.051134222504838796,158.46103799829098,-0.11386582335318493,0.06656714225757236,60.879256612231124,-0.03404631371139673,-0.013319171020030284
269,54.7670465169493,-0.22743168168866515,-0.10287406678395385,56.242295466976046,-0.22196345405922266,-0.09712611239852903,57.80003050089677,-0.19983865191467787,-0.08433185015541314,37.51145713014466,-0.09000304377626901,-0.05624159059430853
270,138.19978774986578,-0.04940267779240758,0.01887171805944976,92.51888118435343,-0.06883330695122845,-0.0051495014777601066,175.52814871653467,-0.03839117657619251,0.028996144938494107,58.25518757867064,-0.07775846330029838,-0.03246012464641779
271,143.0830477980568,-0.1184236729701126,0.051020527629928064,130.6742966706353,-0.12274453092006989,0.037651021561401904,176.31996853679604,-0.0927051249453096,0.07075252219025774,93.792390677979,-0.05198823953288022,-0.00322722680359768
272,87.91841398802495,-0.21509591720428145,-0.025986998245281896,86.11491070751562,-0.21770916661802167,-0.0302291121828359,91.24636757331481,-0.1976198953791943,-0.017298919243494505,57.620075545476126,-0.0642832139709094,-0.02724317751781134
273,133.249578947992,-0.0744008942504585,0.024737984071818254,135.63772748203183,-0.08483567240244369,0.03023350573833215,199.372558552417,-0.048405059343730246,0.04810134593868053,208.93287764317893,-0.021102012301766067,0.022987029240931392
274,146.6925732977338,-0.12490657698398715,0.05832209501193849,142.50347407022645,-0.12191794054750006,0.05181936024756078,159.65500402467725,-0.11606376409416973,0.06923784314156885,253.6937857633331,-0.022147349307724672,0.03403909959727139
275,232.30742991150407,-0.07221060280415034,0.09553999269377582,212.146228025911,-0.07502403334414019,0.08413662350835495,380.7811444351813,-0.043676993795787156,0.12263676303469431,186.78143556017673,-0.020826701020616293,0.01807371012551679
276,559.747670644312,-0.01860995033870985,0.08555881319028179,506.83052955332045,-0.01938463877072641,0.07886262856294451,1551.5837122344255,-0.006759665499454467,0.09812220339161087,110.9808572287024,-0.025510959094374053,0.0028013219958258843
277,231.7210639269928,-0.08056551585277584,0.10612175463954636,179.997537401344,-0.08933014363404282,0.07146191506431773,307.710036029509,-0.06165893934319427,0.1280718051251619,484.6789592087008,-0.004182294558936488,0.016088407180359005
278,70.38862416131676,-0.19135375515536496,-0.056662479620488836,73.12578953040487,-0.18603430065398566,-0.04999524950339149,79.59077240153862,-0.16742877846375595,-0.03417092046199167,56.41828897761931,-0.036141273536167515,-0.015750985392340672
279,132.50599179619698,-0.11533652791710015,0.03749128230275102,128.6291461519691,-0.11676812605066429,0.033429717465960185,139.002612257167,-0.10534539339831514,0.04108745531793205,56.95562322286101,-0.051408837747459926,-0.022128613816764703
280,161.8564218094933,-0.09479888277729265,0.05863919680140921,145.38787626417883,-0.09959337869858688,0.04520331949102963,197.672558865489,-0.07932157385301002,0.07747541091461356,28.1966511561496,-0.05876428872375999,-0.04219472722792883
281,168.79660324289048,-0.1544603864791666,0.10626349925350755,138.61639542859695,-0.1740958366507983,0.06722953670579644,215.84148101128662,-0.11885180499748195,0.13767969111772946,77.97924972336841,-0.09646377109776165,-0.021242046140859602
282,204.77856576108078,-0.07221395294821602,0.07566474417852245,164.0576144617825,-0.08856745595775309,0.05673419947602648,213.54843051541997,-0.06543516717582545,0.07430060533329104,76.66701080893525,-0.06733406080753654,-0.015711049130127466
283,93.40391949283647,-0.16515362432121528,-0.010893666020725785,93.49333445039316,-0.161349710972657,-0.010498486058248086,113.13356660608267,-0.1349467436339124,0.017723320457899504,-6.631936424457368,-0.00851035534502243,-0.009074756700999727
284,63.899176642923564,-0.2891402302548494,-0.1043820037785473,65.19008951033639,-0.26265862973921816,-0.09143123390559879,66.27439794248087,-0.27976139717089515,-0.09435121552041165,7.579944728350091,-0.07395686849863137,-0.06835097874361655
285,100.98982149327675,-0.10245631611256677,0.0010141346381017608,120.46535651829326,-0.08045404899823265,0.016465207960890675,118.80244677447126,-0.08564912818621108,0.01610413174001101,225.3620448770138,-0.005771317489951292,0.007235041621747685
286,90.43438740849402,-0.14928032935086358,-0.01427957798102781,74.15014594285776,-0.15367970106554368,-0.03972597844089551,98.19342569755105,-0.1334412311038815,-0.002410714989994231,35.43313647318445,-0.06228797977411987,-0.04021739489436645
287,194.3733676382655,-0.10192854005022021,0.09619339582991103,149.93737103263624,-0.12527498726860029,0.06255903520340875,269.3837313918784,-0.0734532548706206,0.12441786392864385,25.561378642905357,-0.08332501377593086,-0.062025991500412124
288,109.86883515646366,-0.2096120060156597,0.020686263341842145,93.55258994500154,-0.20954785160926917,-0.013510409254689267,114.36875230167833,-0.1953217046502817,0.028065291932614686,208.75856878280686,-0.02522627848752155,0.027435739440193525
289,69.81352269363346,-0.19220363568877624,-0.058019506869203874,68.79069238307305,-0.1875428591874291,-0.0585308278373849,75.7068383384474,-0.1752502647154593,-0.042573830119625414,-58.93800258865137,-0.01101825567183509,-0.017512195484925483
290,202.21823733106189,-0.07982316566328276,0.08159383292286108,233.6366288274216,-0.06648224982060703,0.08884463742888378,225.71832343383855,-0.07176940126034871,0.0902272880030146,-288.28256334508643,0.008770084162593662,0.034052707594040124
291,59.73422649906496,-0.17559426022827315,-0.07070438710415894,62.50660135472894,-0.18031334505526778,-0.0676056012721947,60.59708222282616,-0.16752285004103876,-0.06600889085964873,70.77368045258848,-0.04821674529426767,-0.014091980055064178
292,168.8082485435216,-0.10887943242927163,0.07491803047870885,143.6157233866883,-0.1183139149690423,0.051603469880859114,194.45754162568102,-0.09220682902999144,0.0870963039127247,33.35919522459639,-0.06683613644524475,-0.044540139207897934
293,77.94102576740602,-0.2638838895118466,-0.05821007919138502,73.47198016213314,-0.26018541174754317,-0.06902203764362387,85.42070622992894,-0.2405002392945401,-0.035063236404474875,50.58930543003668,-0.0379852552401149,-0.01876877844831416
294,323.71166029590313,-0.04041690703815098,0.0904173337752993,275.3275729343011,-0.048587528000650256,0.08518733359231402,542.5190814707148,-0.02336586452266306,0.1033984090633802,239.9141650049625,-0.008294205349071444,0.011604768157950245
295,127.477267245902,-0.12148205996975939,0.03337995027371773,135.75947942746362,-0.1091309798929264,0.03902467030380049,146.52215833474636,-0.10331419857776357,0.048063995044621444,58.02978936655712,-0.05400917290641183,-0.022667763630201412
296,-1780.9507086501521,0.0034113558122035774,0.06416592132422134,839.1478109376316,-0.006962121175788932,0.05146036626566919,-444.39212116166675,0.013545760901416255,0.07374205509870765,36.15731292737617,-0.04771836119034818,-0.030464684010938367
297,295.36945597282966,-0.051069649593337485,0.09977449657773386,175.32060709708688,-0.09063320196715974,0.06826547795319361,414.3831964284917,-0.03536767326071207,0.11119002169941158,42.37638757589098,-0.034103970772517776,-0.01965193993918706
298,95.08638447271588,-0.14904444194484756,-0.0073234708419559974,78.51237999174984,-0.1651988461582044,-0.035497300320488735,114.92104088495564,-0.12317105113373615,0.018378402898094396,153.2345326157622,-0.01884543842772467,0.010032281066390472
299,157.78836215643744,-0.09809543912873525,0.05668774762266114,126.06380811862658,-0.11368501488584003,0.029630644139477427,201.97118807761925,-0.0751291860789666,0.07661012363776756,32.699545202994116,-0.09072710321043335,-0.061059753084770574
300,781.5262603397423,-0.013601578309335918,0.09269832799879862,355.71776084684774,-0.029519158765953124,0.0754857318171213,-1435.9928788669408,0.007669754265613089,0.11780687934641049,219.69459691058228,-0.009831415992712306,0.011767673743079516
301,208.49239530725464,-0.10128216720809455,0.1098834492231606,144.89633411194976,-0.11958545680876309,0.05368948623816363,267.98473696506306,-0.08332979935637133,0.13998134426231518,60.78693255078029,-0.08856206926431716,-0.03472790395504136
302,141.44191628835688,-0.11211022837923987,0.04646062699561028,132.9014108239573,-0.10735433037847772,0.03532108927513134,155.41849091054561,-0.10188074423862332,0.056460770985477665,208.90184281191875,-0.013202847342393563,0.014378144059511029
303,136.26117841625427,-0.13721415649224578,0.04975547009801155,121.85087911232128,-0.13955583069425792,0.03049417585919806,162.08444055028474,-0.11211706781080023,0.06960725431171871,55.054369804479755,-0.08587510612258693,-0.038597107627868485
304,108.06021861111455,-0.1468967686331103,0.011840200684491826,87.07037674312006,-0.16952631627628648,-0.021919114015790584,128.50762722804294,-0.12345675773980357,0.035194592284291254,73.62154459661315,-0.04132294896759606,-0.010900355664781635
305,83.72008453423241,-0.15024739405626122,-0.02446014874187805,63.46268118340161,-0.14860564834626933,-0.05429651951574952,97.61623089355295,-0.13730971115717025,-0.003273146474716301,25.885880219685948,-0.0749539398628467,-0.05555145277001476
306,620.768004473044,-0.02977798955815295,0.15507424199418451,377.7532729520618,-0.044761359742841435,0.12432614170358869,2392.544744843544,-0.007632105257015513,0.17496942799063697,47.6699976391954,-0.029583446413927128,-0.01548101820681543
307,153.460399787209,-0.1741085489637157,0.093079126339711,142.07560383135447,-0.17836007282353625,0.07504607763454645,161.79282755718717,-0.16147551102600566,0.09978028407538639,64.9285878023533,-0.06416529968222467,-0.022503676739408302
308,99.98517257897028,-0.13133574816039306,-1.9473704342259614e-05,100.05818793269829,-0.12364146055993278,7.194440985780271e-05,116.74383702953949,-0.11301424952142432,0.01892292176002439,34.61977233503518,-0.0870204882300241,-0.05689419331995368
309,160.2912342725406,-0.12013115928422981,0.07242855867837393,181.86553693054412,-0.11641142203834648,0.09530083570017413,174.9069192732595,-0.10410521381516066,0.07798200847177658,457.63145146226833,-0.01432812036680151,0.051241864835053136
310,75.11397116178307,-0.22548368104636807,-0.05611393389067223,67.18683923925889,-0.21527002159271894,-0.07063689825490098,81.69350228541002,-0.20869934752919952,-0.038205541285797104,34.899274375344945,-0.09574428674569882,-0.06233022541560036
311,112.48958296458727,-0.13962700936774133,0.01743883117595608,116.66542267936917,-0.13362844924025338,0.02226974588577452,123.11000254160298,-0.12284898824790762,0.028390404306424987,799.9902508149726,-0.004052471087550419,0.028366902529948425
312,103.08928813045772,-0.12680712953255982,0.003917437601223505,96.55888342573891,-0.12615982582108956,-0.004341306676388435,120.07012500216227,-0.10657718619049332,0.021390174492219225,14.369498226494656,-0.055511330011161986,-0.04753463042970447
313,96.51360928970948,-0.12123972194525388,-0.004226890403081381,87.64382208420326,-0.12908789684712463,-0.015950330202190877,116.08145289852006,-0.09867809262209856,0.015868870986180766,73.17067861330906,-0.03261285692480582,-0.008749808197737845
314,137.58442320727556,-0.12844213766994814,0.04827423659834485,126.4470144422502,-0.13851779605267622,0.03663382152713797,150.08392063057664,-0.11695374225065013,0.058575019443304815,58.95434770891577,-0.06004952751592906,-0.024647720266627194
315,160.31857518515383,-0.1081447279969058,0.06523135906559371,138.63172434406616,-0.11826669205360746,0.045688462464995236,201.15907860590204,-0.08513438735910776,0.08612116182925297,138.5904302496993,-0.05037377100969454,0.019439454965639414
316,168.55506150365676,-0.1271859745782809,0.08719242309616569,133.9196544414497,-0.13787814970292714,0.046767791929497565,200.85145364161673,-0.10977466109246828,0.11070934144191252,77.67414042468603,-0.02337437285683366,-0.005218529660626988
317,219.67020086296404,-0.08915781494022083,0.10669533622399202,165.2160280835756,-0.10282265995837687,0.06705685479473451,309.7539791509079,-0.06355824232609622,0.13331594235736338,1.9341357227931937,-0.08166333492254792,-0.08008385518938667
318,99.42326414989805,-0.2205028612452121,-0.0012717190513017067,101.15201445133415,-0.20510392215497897,0.0023628268234785208,105.92637440544246,-0.20208814789588642,0.011976500273334531,109.36961612202789,-0.024952007976951678,0.0023379073621781535
319,94.86440420533476,-0.17817100013645712,-0.009150142390320878,89.0179124401408,-0.17202886555080907,-0.018892360643022292,96.26256551179326,-0.1721491039373273,-0.006433959981692539,53.97316886600956,-0.06660828036229752,-0.030657680723609592
320,923.856998764207,-0.018565327882591076,0.15295175310424933,399.6062009101961,-0.04013362742858623,0.1202428364262396,-4415.832964027571,0.003939576645817634,0.1779047008149644,143.08077199272952,-0.02848897407543135,0.012273269964504407
321,-363.5007182123731,0.02563651170850962,0.11882541589354122,-293.8953529624664,0.03346241287607842,0.13180688930798692,-257.8557957922431,0.03479902956202655,0.12453034416716804,144.68974007444726,-0.02975193006167035,0.01329606021169181
322,-1130.821227488296,0.00615734632756569,0.07578592564964955,-2589.1126666231025,0.0027959885856425936,0.07518728321385111,-238.90269328123986,0.028331899178044066,0.09601756937211679,97.46211966995489,-0.03541961267632275,-0.0008989073830905595
323,253.01689857529058,-0.04173250114114655,0.06385777894408019,145.64680791966157,-0.06804848141838452,0.031061959605296563,686.5337011960643,-0.014922406901214266,0.08752494550522895,68.79456534102616,-0.052846639533687255,-0.01649102356914822
324,89.64215539318168,-0.219501208006569,-0.022735594035409454,80.0782051567755,-0.2309319522947259,-0.0460057897636084,96.98586409855069,-0.19759868853918938,-0.005955893012052723,26.065228596489497,-0.10869737908838416,-0.08036515875060406
325,157.9457018356783,-0.13572299158221707,0.07864564002469425,144.43533693145744,-0.14327528540507725,0.06366485580925335,180.21478350970006,-0.1166399824805516,0.09356250943252657,85.67251726893478,-0.06274682712426731,-0.008990040820520741
326,148.57696274598644,-0.13789583830629432,0.06698561000231429,147.3731150456899,-0.1319137400744554,0.0624916478465441,162.34540893187756,-0.12467956975252142,0.07773198761671499,309.3662399665505,-0.015908827084691175,0.0333077130899981
327,96.2230572616942,-0.1634594080443346,-0.006173768242208151,90.1640380125009,-0.15982707289018933,-0.015720530135211533,102.00209270966968,-0.15083198594529254,0.0030197961944607075,72.74975422086305,-0.05151002718212804,-0.014036609008030143
328,109.22566815882715,-0.11666937277027022,0.010763529174770166,90.36269954720903,-0.14205063257273512,-0.013689846256124625,136.7913999466489,-0.08887708141540461,0.03269912248445027,59.862641866408694,-0.05877610173686813,-0.023591174451090744
329,110.47420339320016,-0.20224043107565778,0.021183074094149178,99.58593675419303,-0.20635439488666313,-0.0008544377053330642,121.21741715675508,-0.17759731339389886,0.03768156284197317,51.3942541687268,-0.05292283691627932,-0.025723539598225948
330,342.7768876810547,-0.052634105684136734,0.12778344363870425,196.8674285096883,-0.0809182217038298,0.07838340056026842,602.5412442788373,-0.029421002227494764,0.1478526706733566,26.244984733629572,-0.06163111568217839,-0.04545603878022509
331,82.93899015942776,-0.1663894928549821,-0.028387727749666743,86.4705729378207,-0.15918407506741641,-0.02153669333085084,92.51302116503804,-0.14690676309826864,-0.01099887826029508,159.05590192194543,-0.016650648425648243,0.00983319060361878
332,114.1054974147786,-0.16152485153975268,0.02278388375816479,105.29681257100899,-0.16994553559195075,0.00900169649310298,126.37893236578957,-0.14215176449411754,0.037498117812679733,72.8281435472844,-0.036682787307551666,-0.009967394310062916
333,160.67833029437614,-0.11464580902716913,0.06956516267016541,137.1522504775477,-0.13739774726417664,0.05104635521409486,202.92767485095195,-0.08810507007310361,0.09068450005204745,35.625106047738804,-0.04345239843258266,-0.027972435410689094
334,94.16995219743248,-0.16107822906252242,-0.009390937753874253,96.24449750054332,-0.15920332043732258,-0.005978884678241681,95.08219518910298,-0.15348675596356604,-0.007548179068866021,161.04714091252558,-0.02137316244361296,0.0130477045944154
335,46.46770007191566,-0.20342333141859825,-0.10889718789870505,40.61493226726582,-0.18981508007604314,-0.11272181387010184,55.21073421633651,-0.18436111454410856,-0.08257398959488507,-6.3055538888831,-0.07621810512881962,-0.08102407882080291
336,253.243590303842,-0.09328881718795538,0.1429591328108105,195.3057238151772,-0.11344843591034387,0.10812285300135063,328.1588535841766,-0.07109371776414544,0.16220661142104434,311.80005533203376,-0.01293840346289052,0.027403545693483897
337,133.76162888889087,-0.20932035753737213,0.07066996230066709,135.96858679764284,-0.1896636833046361,0.06821934655303447,138.1775488967731,-0.20205584460942608,0.07713996887455149,127.92169307771735,-0.04033754602222686,0.011262925795409164
338,340.2010427243544,-0.04852030745491289,0.11654628443976342,206.91799606105707,-0.07846945971000734,0.08389797384187843,653.0397424649886,-0.02479488795476603,0.13712558448952056,72.02480117664915,-0.08877131668459005,-0.0248339523406205
339,96.74549001058705,-0.1248874810593144,-0.004064475546601588,114.08317861936297,-0.10337044280421899,0.014557844099744586,102.73644007333328,-0.11848757260755345,0.003242341418752968,164.31922360238863,-0.028176805314053064,0.018123102413955507
340,89.68852422654113,-0.2029512416333374,-0.02092726811295556,74.17387562742466,-0.2031339733893109,-0.05246163261047751,100.07981661059542,-0.17608469404309587,0.00014054483456250758,56.19161287444891,-0.07856020872960102,-0.0344159603669046
341,56.25700283450321,-0.2658180836926118,-0.11627679681503704,56.37100698588793,-0.2628905620982472,-0.11469650497260422,59.910449703216095,-0.23971964830972553,-0.09610252898040088,24.568516869474845,-0.0595029753982336,-0.04488397684967911
342,99.59486047446589,-0.1899138815262087,-0.000769416198538668,94.16167596317784,-0.18612059479475904,-0.01086632342337878,107.1739157186921,-0.1706434404972495,0.01224181660074918,47.87644540851715,-0.045330341721069055,-0.023627785413487156
343,121.49727494574876,-0.1671221599669225,0.0359267102233634,117.05089486959521,-0.17116189469136192,0.029184634720631396,135.4076510194485,-0.1517042497659896,0.053714911338814106,50.926771202950064,-0.07726235751110505,-0.037915133475419284
344,86.7883423276908,-0.17443122214153706,-0.023045255942965085,91.54289113118953,-0.15530072149254087,-0.013133951090672308,89.15865766055776,-0.16510327231817906,-0.017899410965635347,313.0993973828954,-0.013800366050639749,0.029408496890546986
345,533.2972644188401,-0.026780249880771316,0.1160380901379118,696.217397013646,-0.02102392311592522,0.12534828715191956,1922.7441993180857,-0.007252174297824945,0.13218858633804131,123.32501364681481,-0.03933076750394466,0.009173906887692098
346,237.64239299624498,-0.07433069119965748,0.10231054209785784,199.36227060236544,-0.08255543732839328,0.08202895703520434,319.8776105437314,-0.05491712540816593,0.12075046312677966,70.83145559829717,-0.06016021589749578,-0.01754785928622134
347,39.672094694448845,-0.11984749506571724,-0.07230148333432099,34.45737417488056,-0.11312752306790569,-0.0741467491496231,54.85822951340881,-0.10597755721129794,-0.047840145643619984,28.89590204256146,-0.051442848949459705,-0.03657797370912097
348,106.95685574349963,-0.1573035232357596,0.010943379190954202,103.68666117702124,-0.15730595163012104,0.005799337447891468,125.35011953540607,-0.12683487430748358,0.03215279224952913,656.4648414580926,-0.007762859732995793,0.04319758510582915
349,82.9915524412249,-0.1590073177851298,-0.02704467626009869,82.52098311352812,-0.1625655756277525,-0.028414864415565094,92.45299688650712,-0.14197527968734924,-0.010714878778394481,122.04167463666329,0.004828288115832547,-0.0010642355570124897
350,158.28222056089888,-0.09435925636409291,0.05499466991374466,170.98511262930924,-0.09238613905079568,0.06558040485907758,202.49631888260953,-0.06997774412474016,0.07172461176495021,379.50706556734104,-0.011606192870553133,0.03244012911656901
351,96.35884965235222,-0.16694325929682102,-0.0060786550662607275,79.07690433112857,-0.19403771428539468,-0.04059869659362454,107.9386438089248,-0.1435857757190193,0.01139876329461457,62.28282535708697,-0.07047653152716715,-0.026581756478369297
352,139.70787972608966,-0.09830064360947342,0.03903310133442173,138.10016250751113,-0.10855169412345735,0.04135837186569369,164.0797852033917,-0.08649934139876093,0.05542859217067449,54.103830179515036,-0.0813335203851309,-0.037328970636938436
