UID,Total_z,Learning_z,LearningSlope_z,Forgetting_z,Recognition_z,PctRet_z,theta_all
A090,0.1591129777831504,-0.4724537101311981,-0.7010555912177753,-0.3886089926295354,-0.0239827579921799,0.6102126176159989,-0.752913545
A091,0.0412515127585946,0.973833157617367,0.5284215911295828,2.2021176249007013,-0.8234080243981962,-1.7673378238131618,-0.373098455
A092,-1.3730860675360748,0.973833157617367,2.8427315814304923,1.1658269778886063,-4.021109090022261,-1.3283015207083453,-0.7275689125
A093,-0.1944714172905169,0.4917375350345119,0.6441370906446282,0.6476816543825591,-0.8234080243981962,-0.559987990274916,0.48446266
A094,-0.6659172773887401,-1.4366449552969085,-1.0420030451460345,1.1658269778886063,-1.6228332908042122,-1.5741618504470425,-0.93752057
A095,-0.4301943473396284,-0.9545493327140532,-0.7940412604709368,-1.42489963964163,0.7754425084138362,1.7449526010253704,-0.0134618175
A096,-0.6659172773887401,0.973833157617367,0.991283589189765,-0.9067543161355828,0.7754425084138362,1.130301776678628,-1.325941315
A097,-2.787423647830744,0.0096419124516568,0.8177103399171965,0.1295363308765118,-1.6228332908042122,-0.2219300368842072,0.142418974
A098,0.7484203029059294,0.4917375350345119,-0.0501559064456444,0.1295363308765118,0.7754425084138362,0.1644219098480309,0.3544507249999999
A099,-0.9016402074378516,1.455928780200222,1.3384300877349014,-0.3886089926295354,0.7754425084138362,0.6473618432633299,0.7514367825
A100,-0.7837787424132958,0.4917375350345119,1.251643463098617,0.6476816543825591,-1.6228332908042122,-0.7136506963616014,0.2622341625
A101,-2.787423647830744,-2.4008362004626185,-1.351955275989906,-0.9067543161355828,-3.2216838236162446,-0.8014579569825651,-1.1029622375
A102,0.6305588378813737,0.0096419124516568,-0.484089029627065,0.6476816543825591,-0.0239827579921799,-0.318518023567267,0.0113364885
A103,1.8091734881269317,0.4917375350345119,-0.2671224680363547,1.6839723013946537,-0.0239827579921799,-1.1234179125927646,-0.4859907875
A104,-0.7837787424132958,-1.4366449552969085,-0.9180221528084856,-0.3886089926295354,-0.0239827579921799,-0.7136506963616014,0.0595906425
A105,-0.1944714172905169,-0.9545493327140532,-0.7940412604709368,-0.9067543161355828,-0.8234080243981962,0.5668718543607792,0.28618012
A106,0.1591129777831504,0.4917375350345119,0.2391328423419693,-0.9067543161355828,-0.0239827579921799,0.2288139009700714,0.6701173435000001
A107,-0.6659172773887401,0.0096419124516568,-0.0501559064456444,1.1658269778886063,-0.0239827579921799,-1.1234179125927646,-1.15600219
A108,-1.844531927634298,0.4917375350345119,1.251643463098617,1.6839723013946537,0.7754425084138362,-1.9429523450550887,-0.7731268499999999
A109,-0.1944714172905169,-0.4724537101311981,-0.7010555912177753,1.6839723013946537,-0.0239827579921799,-1.4701440186345165,-0.720264555
