UID,test,test_code,paradigm,paradigm_code,theta,TSVR_hours,loaded_timestamp,Segment,Days_within
A037,1,T1,cued_recall,ICR,1.258741,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A037,2,T2,cued_recall,ICR,0.58575517,23.7,2025-12-02T15:24:02.960793,Early,0.9874999999999999
A037,3,T3,cued_recall,ICR,0.20267418,72.08,2025-12-02T15:24:02.960793,Late,1.9970833333333333
A037,4,T4,cued_recall,ICR,-0.4808938,143.66,2025-12-02T15:24:02.960793,Late,4.979583333333333
A038,1,T1,cued_recall,ICR,1.1368554,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A038,2,T2,cued_recall,ICR,-0.15929624,71.85,2025-12-02T15:24:02.960793,Late,1.9874999999999998
A038,3,T3,cued_recall,ICR,0.93710977,72.86,2025-12-02T15:24:02.960793,Late,2.0295833333333335
A038,4,T4,cued_recall,ICR,-0.112696126,152.89,2025-12-02T15:24:02.960793,Late,5.364166666666666
A039,1,T1,cued_recall,ICR,2.1386986,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A039,2,T2,cued_recall,ICR,0.99968016,28.65,2025-12-02T15:24:02.960793,Late,0.1875
A039,3,T3,cued_recall,ICR,0.8152755,98.84,2025-12-02T15:24:02.960793,Late,3.112083333333333
A039,4,T4,cued_recall,ICR,0.87478536,246.24,2025-12-02T15:24:02.960793,Late,9.25375
A040,1,T1,cued_recall,ICR,-0.49256238,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A040,2,T2,cued_recall,ICR,-0.38509324,26.26,2025-12-02T15:24:02.960793,Late,0.0879166666666668
A040,3,T3,cued_recall,ICR,-1.3090754,71.28,2025-12-02T15:24:02.960793,Late,1.96375
A040,4,T4,cued_recall,ICR,-1.4733402,143.53,2025-12-02T15:24:02.960793,Late,4.974166666666666
A041,1,T1,cued_recall,ICR,1.4855708,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A041,2,T2,cued_recall,ICR,-0.81649363,31.78,2025-12-02T15:24:02.960793,Late,0.3179166666666668
A041,3,T3,cued_recall,ICR,0.18753728,75.74,2025-12-02T15:24:02.960793,Late,2.149583333333333
A041,4,T4,cued_recall,ICR,0.48835725,141.84,2025-12-02T15:24:02.960793,Late,4.90375
A042,1,T1,cued_recall,ICR,-0.6895237,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A042,2,T2,cued_recall,ICR,-0.9664004,28.93,2025-12-02T15:24:02.960793,Late,0.19916666666666671
A042,3,T3,cued_recall,ICR,-0.6056565,72.17,2025-12-02T15:24:02.960793,Late,2.0008333333333335
A042,4,T4,cued_recall,ICR,-1.1014373,146.02,2025-12-02T15:24:02.960793,Late,5.077916666666667
A043,1,T1,cued_recall,ICR,0.899163,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A043,2,T2,cued_recall,ICR,0.034321833,25.62,2025-12-02T15:24:02.960793,Late,0.0612500000000001
A043,3,T3,cued_recall,ICR,0.037855305,64.94,2025-12-02T15:24:02.960793,Late,1.6995833333333332
A043,4,T4,cued_recall,ICR,-0.11178535,149.33,2025-12-02T15:24:02.960793,Late,5.215833333333333
A044,1,T1,cued_recall,ICR,-0.4346427,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A044,2,T2,cued_recall,ICR,-0.3329901,47.66,2025-12-02T15:24:02.960793,Late,0.9795833333333333
A044,3,T3,cued_recall,ICR,-1.7054782,91.63,2025-12-02T15:24:02.960793,Late,2.811666666666666
A044,4,T4,cued_recall,ICR,-0.9379744,155.27,2025-12-02T15:24:02.960793,Late,5.463333333333334
A045,1,T1,cued_recall,ICR,-0.45263797,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A045,2,T2,cued_recall,ICR,-0.82860243,24.66,2025-12-02T15:24:02.960793,Late,0.021250000000000064
A045,3,T3,cued_recall,ICR,-0.43453157,72.23,2025-12-02T15:24:02.960793,Late,2.0033333333333334
A045,4,T4,cued_recall,ICR,-0.81670034,151.52,2025-12-02T15:24:02.960793,Late,5.307083333333334
A046,1,T1,cued_recall,ICR,-0.7534626,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A046,2,T2,cued_recall,ICR,-1.6854773,24.32,2025-12-02T15:24:02.960793,Late,0.007083333333333404
A046,3,T3,cued_recall,ICR,-2.0226305,73.05,2025-12-02T15:24:02.960793,Late,2.0375
A046,4,T4,cued_recall,ICR,-1.145097,147.94,2025-12-02T15:24:02.960793,Late,5.157916666666666
A047,1,T1,cued_recall,ICR,-0.2947177,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A047,2,T2,cued_recall,ICR,-0.074646346,23.46,2025-12-02T15:24:02.960793,Early,0.9775
A047,3,T3,cued_recall,ICR,-1.0434045,76.85,2025-12-02T15:24:02.960793,Late,2.1958333333333333
A047,4,T4,cued_recall,ICR,-1.3391343,144.22,2025-12-02T15:24:02.960793,Late,5.002916666666667
A048,1,T1,cued_recall,ICR,1.3396158,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A048,2,T2,cued_recall,ICR,-0.045005087,23.91,2025-12-02T15:24:02.960793,Early,0.99625
A048,3,T3,cued_recall,ICR,-0.04359406,81.15,2025-12-02T15:24:02.960793,Late,2.3750000000000004
A048,4,T4,cued_recall,ICR,0.53243536,146.3,2025-12-02T15:24:02.960793,Late,5.089583333333334
A049,1,T1,cued_recall,ICR,2.1185856,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A049,2,T2,cued_recall,ICR,-0.50056607,27.12,2025-12-02T15:24:02.960793,Late,0.1237500000000001
A049,3,T3,cued_recall,ICR,0.64186585,111.38,2025-12-02T15:24:02.960793,Late,3.634583333333333
A049,4,T4,cued_recall,ICR,-0.14295964,168.86,2025-12-02T15:24:02.960793,Late,6.029583333333334
A050,1,T1,cued_recall,ICR,-0.081971474,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A050,2,T2,cued_recall,ICR,-0.26677322,24.73,2025-12-02T15:24:02.960793,Late,0.024166666666666742
A050,3,T3,cued_recall,ICR,-0.98047173,93.39,2025-12-02T15:24:02.960793,Late,2.8850000000000002
A050,4,T4,cued_recall,ICR,-0.5670056,148.69,2025-12-02T15:24:02.960793,Late,5.189166666666666
A051,1,T1,cued_recall,ICR,1.7813605,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A051,2,T2,cued_recall,ICR,0.20063995,17.16,2025-12-02T15:24:02.960793,Early,0.715
A051,3,T3,cued_recall,ICR,-0.3531045,65.63,2025-12-02T15:24:02.960793,Late,1.7283333333333333
A051,4,T4,cued_recall,ICR,-0.077873945,146.99,2025-12-02T15:24:02.960793,Late,5.118333333333333
A052,1,T1,cued_recall,ICR,0.66354376,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A052,2,T2,cued_recall,ICR,-0.25498182,31.76,2025-12-02T15:24:02.960793,Late,0.31708333333333344
A052,3,T3,cued_recall,ICR,0.36897573,80.98,2025-12-02T15:24:02.960793,Late,2.367916666666667
A052,4,T4,cued_recall,ICR,-0.78321314,153.27,2025-12-02T15:24:02.960793,Late,5.38
A053,1,T1,cued_recall,ICR,1.2605083,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A053,2,T2,cued_recall,ICR,1.0534477,32.71,2025-12-02T15:24:02.960793,Late,0.35666666666666674
A053,3,T3,cued_recall,ICR,-0.6444452,78.28,2025-12-02T15:24:02.960793,Late,2.2554166666666666
A053,4,T4,cued_recall,ICR,-0.034559526,148.9,2025-12-02T15:24:02.960793,Late,5.197916666666667
A054,1,T1,cued_recall,ICR,0.31915054,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A054,2,T2,cued_recall,ICR,0.45086184,16.9,2025-12-02T15:24:02.960793,Early,0.7041666666666666
A054,3,T3,cued_recall,ICR,0.7501586,72.83,2025-12-02T15:24:02.960793,Late,2.0283333333333333
A054,4,T4,cued_recall,ICR,1.2492504,136.83,2025-12-02T15:24:02.960793,Late,4.695
A055,1,T1,cued_recall,ICR,0.041222192,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A055,2,T2,cued_recall,ICR,1.2471511,23.24,2025-12-02T15:24:02.960793,Early,0.9683333333333333
A055,3,T3,cued_recall,ICR,-0.31288907,74.48,2025-12-02T15:24:02.960793,Late,2.0970833333333334
A055,4,T4,cued_recall,ICR,-1.554973,149.21,2025-12-02T15:24:02.960793,Late,5.210833333333333
A056,1,T1,cued_recall,ICR,0.9120589,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A056,2,T2,cued_recall,ICR,-0.018810825,33.61,2025-12-02T15:24:02.960793,Late,0.3941666666666667
A056,3,T3,cued_recall,ICR,0.29311848,71.46,2025-12-02T15:24:02.960793,Late,1.9712499999999997
A056,4,T4,cued_recall,ICR,-1.1334265,147.84,2025-12-02T15:24:02.960793,Late,5.15375
A057,1,T1,cued_recall,ICR,-0.05232748,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A057,2,T2,cued_recall,ICR,-0.85586286,24.78,2025-12-02T15:24:02.960793,Late,0.026250000000000107
A057,3,T3,cued_recall,ICR,-0.5226535,73.83,2025-12-02T15:24:02.960793,Late,2.07
A057,4,T4,cued_recall,ICR,-1.2877662,145.06,2025-12-02T15:24:02.960793,Late,5.037916666666667
A058,1,T1,cued_recall,ICR,1.6296768,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A058,2,T2,cued_recall,ICR,-0.682836,22.96,2025-12-02T15:24:02.960793,Early,0.9566666666666667
A058,3,T3,cued_recall,ICR,-0.061592907,66.28,2025-12-02T15:24:02.960793,Late,1.7554166666666668
A058,4,T4,cued_recall,ICR,-0.7328553,143.48,2025-12-02T15:24:02.960793,Late,4.972083333333333
A059,1,T1,cued_recall,ICR,0.8768439,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A059,2,T2,cued_recall,ICR,1.4401908,30.4,2025-12-02T15:24:02.960793,Late,0.2604166666666667
A059,3,T3,cued_recall,ICR,2.004653,79.78,2025-12-02T15:24:02.960793,Late,2.3179166666666666
A059,4,T4,cued_recall,ICR,0.0840155,151.93,2025-12-02T15:24:02.960793,Late,5.324166666666667
A060,1,T1,cued_recall,ICR,-0.034585696,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A060,2,T2,cued_recall,ICR,0.75584376,24.87,2025-12-02T15:24:02.960793,Late,0.0300000000000001
A060,3,T3,cued_recall,ICR,-0.2604367,94.68,2025-12-02T15:24:02.960793,Late,2.93875
A060,4,T4,cued_recall,ICR,0.36166513,143.91,2025-12-02T15:24:02.960793,Late,4.989999999999999
A061,1,T1,cued_recall,ICR,2.3680613,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A061,2,T2,cued_recall,ICR,0.9821358,35.16,2025-12-02T15:24:02.960793,Late,0.45874999999999994
A061,3,T3,cued_recall,ICR,0.64583325,82.55,2025-12-02T15:24:02.960793,Late,2.433333333333333
A061,4,T4,cued_recall,ICR,-0.63718915,146.56,2025-12-02T15:24:02.960793,Late,5.100416666666667
A062,1,T1,cued_recall,ICR,1.4751632,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A062,2,T2,cued_recall,ICR,0.39018252,44.69,2025-12-02T15:24:02.960793,Late,0.8558333333333333
A062,3,T3,cued_recall,ICR,-0.94510424,92.72,2025-12-02T15:24:02.960793,Late,2.857083333333333
A062,4,T4,cued_recall,ICR,-0.8798419,149.18,2025-12-02T15:24:02.960793,Late,5.209583333333334
A063,1,T1,cued_recall,ICR,1.2077117,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A063,2,T2,cued_recall,ICR,1.3568763,21.98,2025-12-02T15:24:02.960793,Early,0.9158333333333334
A063,3,T3,cued_recall,ICR,0.070884176,69.99,2025-12-02T15:24:02.960793,Late,1.91
A063,4,T4,cued_recall,ICR,-1.0678395,141.09,2025-12-02T15:24:02.960793,Late,4.8725
A064,1,T1,cued_recall,ICR,1.2809386,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A064,2,T2,cued_recall,ICR,0.7598011,37.65,2025-12-02T15:24:02.960793,Late,0.5625
A064,3,T3,cued_recall,ICR,0.16164199,82.99,2025-12-02T15:24:02.960793,Late,2.4516666666666667
A064,4,T4,cued_recall,ICR,-0.7334007,156.21,2025-12-02T15:24:02.960793,Late,5.5025
A065,1,T1,cued_recall,ICR,-1.8375293,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A065,2,T2,cued_recall,ICR,-0.0030232137,32.31,2025-12-02T15:24:02.960793,Late,0.34000000000000014
A065,3,T3,cued_recall,ICR,-1.2474006,106.41,2025-12-02T15:24:02.960793,Late,3.4274999999999998
A065,4,T4,cued_recall,ICR,-2.2587807,187.43,2025-12-02T15:24:02.960793,Late,6.803333333333334
A066,1,T1,cued_recall,ICR,-0.14587693,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A066,2,T2,cued_recall,ICR,-0.5350211,23.35,2025-12-02T15:24:02.960793,Early,0.9729166666666668
A066,3,T3,cued_recall,ICR,-1.1306067,73.79,2025-12-02T15:24:02.960793,Late,2.068333333333334
A066,4,T4,cued_recall,ICR,-1.4549768,164.93,2025-12-02T15:24:02.960793,Late,5.865833333333334
A067,1,T1,cued_recall,ICR,0.20703617,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A067,2,T2,cued_recall,ICR,-1.5590602,29.91,2025-12-02T15:24:02.960793,Late,0.24000000000000007
A067,3,T3,cued_recall,ICR,-1.4660316,73.19,2025-12-02T15:24:02.960793,Late,2.0433333333333334
A067,4,T4,cued_recall,ICR,-1.5478401,144.19,2025-12-02T15:24:02.960793,Late,5.001666666666666
A068,1,T1,cued_recall,ICR,1.4069263,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A068,2,T2,cued_recall,ICR,-0.21608391,30.49,2025-12-02T15:24:02.960793,Late,0.26416666666666666
A068,3,T3,cued_recall,ICR,0.7251277,82.98,2025-12-02T15:24:02.960793,Late,2.4512500000000004
A068,4,T4,cued_recall,ICR,-0.44046012,155.59,2025-12-02T15:24:02.960793,Late,5.476666666666667
A069,1,T1,cued_recall,ICR,-0.8156367,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A069,2,T2,cued_recall,ICR,-1.003427,24.96,2025-12-02T15:24:02.960793,Late,0.03375000000000009
A069,3,T3,cued_recall,ICR,-0.15258345,79.75,2025-12-02T15:24:02.960793,Late,2.316666666666667
A069,4,T4,cued_recall,ICR,-1.1634574,140.22,2025-12-02T15:24:02.960793,Late,4.83625
A070,1,T1,cued_recall,ICR,0.17281204,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A070,2,T2,cued_recall,ICR,0.050464932,24.25,2025-12-02T15:24:02.960793,Late,0.004166666666666726
A070,3,T3,cued_recall,ICR,-1.109818,81.92,2025-12-02T15:24:02.960793,Late,2.4070833333333335
A070,4,T4,cued_recall,ICR,-1.0831009,149.2,2025-12-02T15:24:02.960793,Late,5.210416666666666
A071,1,T1,cued_recall,ICR,0.5489096,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A071,2,T2,cued_recall,ICR,0.40938142,30.92,2025-12-02T15:24:02.960793,Late,0.28208333333333346
A071,3,T3,cued_recall,ICR,-0.70280397,79.96,2025-12-02T15:24:02.960793,Late,2.3254166666666665
A071,4,T4,cued_recall,ICR,0.24814038,153.27,2025-12-02T15:24:02.960793,Late,5.38
A072,1,T1,cued_recall,ICR,1.2745856,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A072,2,T2,cued_recall,ICR,1.3061616,33.76,2025-12-02T15:24:02.960793,Late,0.40041666666666664
A072,3,T3,cued_recall,ICR,-0.58761966,83.54,2025-12-02T15:24:02.960793,Late,2.474583333333334
A072,4,T4,cued_recall,ICR,0.10019777,154.89,2025-12-02T15:24:02.960793,Late,5.447499999999999
A073,1,T1,cued_recall,ICR,1.1698031,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A073,2,T2,cued_recall,ICR,0.213315,66.66,2025-12-02T15:24:02.960793,Late,1.77125
A073,3,T3,cued_recall,ICR,1.063813,66.9,2025-12-02T15:24:02.960793,Late,1.7812500000000002
A073,4,T4,cued_recall,ICR,1.2432824,140.12,2025-12-02T15:24:02.960793,Late,4.832083333333333
A074,1,T1,cued_recall,ICR,1.3506466,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A074,2,T2,cued_recall,ICR,-0.031553622,29.33,2025-12-02T15:24:02.960793,Late,0.21583333333333332
A074,3,T3,cued_recall,ICR,-0.53760165,73.02,2025-12-02T15:24:02.960793,Late,2.03625
A074,4,T4,cued_recall,ICR,-0.6315205,147.21,2025-12-02T15:24:02.960793,Late,5.1275
A075,1,T1,cued_recall,ICR,0.9588991,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A075,2,T2,cued_recall,ICR,0.5673783,28.68,2025-12-02T15:24:02.960793,Late,0.18875000000000006
A075,3,T3,cued_recall,ICR,-1.399464,71.37,2025-12-02T15:24:02.960793,Late,1.9675000000000002
A075,4,T4,cued_recall,ICR,-0.7930459,244.53,2025-12-02T15:24:02.960793,Late,9.1825
A076,1,T1,cued_recall,ICR,0.024194812,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A076,2,T2,cued_recall,ICR,-1.0196363,27.3,2025-12-02T15:24:02.960793,Late,0.1312500000000001
A076,3,T3,cued_recall,ICR,-1.6319014,74.88,2025-12-02T15:24:02.960793,Late,2.11375
A076,4,T4,cued_recall,ICR,-1.6889011,149.28,2025-12-02T15:24:02.960793,Late,5.21375
A077,1,T1,cued_recall,ICR,0.620659,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A077,2,T2,cued_recall,ICR,-0.054946523,53.88,2025-12-02T15:24:02.960793,Late,1.2387500000000002
A077,3,T3,cued_recall,ICR,-0.40346828,78.36,2025-12-02T15:24:02.960793,Late,2.25875
A077,4,T4,cued_recall,ICR,0.047804616,149.75,2025-12-02T15:24:02.960793,Late,5.233333333333333
A078,1,T1,cued_recall,ICR,-0.5550404,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A078,2,T2,cued_recall,ICR,0.33242676,26.17,2025-12-02T15:24:02.960793,Late,0.08416666666666679
A078,3,T3,cued_recall,ICR,-0.71275437,72.3,2025-12-02T15:24:02.960793,Late,2.00625
A078,4,T4,cued_recall,ICR,-0.96229225,140.08,2025-12-02T15:24:02.960793,Late,4.830416666666667
A079,1,T1,cued_recall,ICR,0.7266939,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A079,2,T2,cued_recall,ICR,0.33964783,26.11,2025-12-02T15:24:02.960793,Late,0.0816666666666667
A079,3,T3,cued_recall,ICR,-0.95795447,74.0,2025-12-02T15:24:02.960793,Late,2.0770833333333334
A079,4,T4,cued_recall,ICR,-0.64385366,194.42,2025-12-02T15:24:02.960793,Late,7.094583333333333
A080,1,T1,cued_recall,ICR,0.4963262,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A080,2,T2,cued_recall,ICR,0.06484385,29.03,2025-12-02T15:24:02.960793,Late,0.20333333333333345
A080,3,T3,cued_recall,ICR,0.17949885,72.87,2025-12-02T15:24:02.960793,Late,2.0300000000000002
A080,4,T4,cued_recall,ICR,-0.7201712,145.77,2025-12-02T15:24:02.960793,Late,5.0675
A081,1,T1,cued_recall,ICR,0.59079283,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A081,2,T2,cued_recall,ICR,-0.37425303,31.39,2025-12-02T15:24:02.960793,Late,0.30166666666666675
A081,3,T3,cued_recall,ICR,1.4981886,80.13,2025-12-02T15:24:02.960793,Late,2.3325
A081,4,T4,cued_recall,ICR,0.28968403,154.53,2025-12-02T15:24:02.960793,Late,5.4325
A082,1,T1,cued_recall,ICR,0.3937965,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A082,2,T2,cued_recall,ICR,1.6726893,27.97,2025-12-02T15:24:02.960793,Late,0.15916666666666668
A082,3,T3,cued_recall,ICR,0.26070443,75.71,2025-12-02T15:24:02.960793,Late,2.148333333333333
A082,4,T4,cued_recall,ICR,-0.24990185,170.25,2025-12-02T15:24:02.960793,Late,6.0874999999999995
A083,1,T1,cued_recall,ICR,1.8757206,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A083,2,T2,cued_recall,ICR,0.7406226,25.15,2025-12-02T15:24:02.960793,Late,0.041666666666666664
A083,3,T3,cued_recall,ICR,0.15675685,74.3,2025-12-02T15:24:02.960793,Late,2.089583333333333
A083,4,T4,cued_recall,ICR,0.41007304,144.91,2025-12-02T15:24:02.960793,Late,5.031666666666666
A084,1,T1,cued_recall,ICR,1.0363737,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A084,2,T2,cued_recall,ICR,-0.08566386,27.25,2025-12-02T15:24:02.960793,Late,0.12916666666666674
A084,3,T3,cued_recall,ICR,0.1501421,91.97,2025-12-02T15:24:02.960793,Late,2.825833333333333
A084,4,T4,cued_recall,ICR,-0.5393467,162.51,2025-12-02T15:24:02.960793,Late,5.765
A085,1,T1,cued_recall,ICR,0.075853765,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A085,2,T2,cued_recall,ICR,1.2179971,24.51,2025-12-02T15:24:02.960793,Late,0.015000000000000124
A085,3,T3,cued_recall,ICR,-0.22426121,71.4,2025-12-02T15:24:02.960793,Late,1.9687500000000002
A085,4,T4,cued_recall,ICR,-0.3583133,170.65,2025-12-02T15:24:02.960793,Late,6.104166666666667
A086,1,T1,cued_recall,ICR,0.88108736,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A086,2,T2,cued_recall,ICR,0.30652004,23.47,2025-12-02T15:24:02.960793,Early,0.9779166666666667
A086,3,T3,cued_recall,ICR,-0.82387006,145.29,2025-12-02T15:24:02.960793,Late,5.047499999999999
A086,4,T4,cued_recall,ICR,-0.6613363,169.55,2025-12-02T15:24:02.960793,Late,6.058333333333334
A087,1,T1,cued_recall,ICR,0.58175397,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A087,2,T2,cued_recall,ICR,1.1760826,31.07,2025-12-02T15:24:02.960793,Late,0.2883333333333334
A087,3,T3,cued_recall,ICR,0.65625054,72.8,2025-12-02T15:24:02.960793,Late,2.027083333333333
A087,4,T4,cued_recall,ICR,0.28195977,144.2,2025-12-02T15:24:02.960793,Late,5.002083333333332
A088,1,T1,cued_recall,ICR,1.5454081,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A088,2,T2,cued_recall,ICR,2.4344504,24.25,2025-12-02T15:24:02.960793,Late,0.004166666666666726
A088,3,T3,cued_recall,ICR,1.1459264,74.91,2025-12-02T15:24:02.960793,Late,2.1149999999999998
A088,4,T4,cued_recall,ICR,2.3584166,149.93,2025-12-02T15:24:02.960793,Late,5.240833333333334
A089,1,T1,cued_recall,ICR,1.0743129,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A089,2,T2,cued_recall,ICR,1.006568,32.14,2025-12-02T15:24:02.960793,Late,0.33291666666666675
A089,3,T3,cued_recall,ICR,1.1093498,79.34,2025-12-02T15:24:02.960793,Late,2.2995833333333335
A089,4,T4,cued_recall,ICR,0.019611612,146.96,2025-12-02T15:24:02.960793,Late,5.117083333333333
A090,1,T1,cued_recall,ICR,0.06928799,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A090,2,T2,cued_recall,ICR,-0.5618887,23.54,2025-12-02T15:24:02.960793,Early,0.9808333333333333
A090,3,T3,cued_recall,ICR,-1.2942528,95.42,2025-12-02T15:24:02.960793,Late,2.969583333333334
A090,4,T4,cued_recall,ICR,-0.66221637,144.07,2025-12-02T15:24:02.960793,Late,4.996666666666666
A091,1,T1,cued_recall,ICR,0.37353247,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A091,2,T2,cued_recall,ICR,-0.38569748,22.2,2025-12-02T15:24:02.960793,Early,0.9249999999999999
A091,3,T3,cued_recall,ICR,-0.9121887,73.64,2025-12-02T15:24:02.960793,Late,2.0620833333333333
A091,4,T4,cued_recall,ICR,-0.82411695,142.61,2025-12-02T15:24:02.960793,Late,4.935833333333334
A092,1,T1,cued_recall,ICR,-0.018687323,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A092,2,T2,cued_recall,ICR,-0.92986196,22.83,2025-12-02T15:24:02.960793,Early,0.9512499999999999
A092,3,T3,cued_recall,ICR,-0.65643394,71.31,2025-12-02T15:24:02.960793,Late,1.965
A092,4,T4,cued_recall,ICR,-0.845883,146.16,2025-12-02T15:24:02.960793,Late,5.083749999999999
A093,1,T1,cued_recall,ICR,0.5201135,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A093,2,T2,cued_recall,ICR,0.55581963,22.09,2025-12-02T15:24:02.960793,Early,0.9204166666666667
A093,3,T3,cued_recall,ICR,-0.043852262,70.22,2025-12-02T15:24:02.960793,Late,1.9195833333333334
A093,4,T4,cued_recall,ICR,-0.121557094,140.95,2025-12-02T15:24:02.960793,Late,4.866666666666666
A094,1,T1,cued_recall,ICR,-0.73902184,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A094,2,T2,cued_recall,ICR,-0.29991186,22.98,2025-12-02T15:24:02.960793,Early,0.9575
A094,3,T3,cued_recall,ICR,-1.2893258,76.21,2025-12-02T15:24:02.960793,Late,2.1691666666666665
A094,4,T4,cued_recall,ICR,-1.1009582,149.99,2025-12-02T15:24:02.960793,Late,5.243333333333333
A095,1,T1,cued_recall,ICR,1.8624213,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A095,2,T2,cued_recall,ICR,0.055583816,29.71,2025-12-02T15:24:02.960793,Late,0.23166666666666677
A095,3,T3,cued_recall,ICR,-0.016563427,78.76,2025-12-02T15:24:02.960793,Late,2.275416666666667
A095,4,T4,cued_recall,ICR,-0.25386304,148.79,2025-12-02T15:24:02.960793,Late,5.1933333333333325
A096,1,T1,cued_recall,ICR,-0.405043,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A096,2,T2,cued_recall,ICR,-0.70250136,24.49,2025-12-02T15:24:02.960793,Late,0.01416666666666666
A096,3,T3,cued_recall,ICR,-1.5279682,71.19,2025-12-02T15:24:02.960793,Late,1.96
A096,4,T4,cued_recall,ICR,-2.1239834,143.66,2025-12-02T15:24:02.960793,Late,4.979583333333333
A097,1,T1,cued_recall,ICR,0.17421606,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A097,2,T2,cued_recall,ICR,-0.18929343,24.37,2025-12-02T15:24:02.960793,Late,0.009166666666666767
A097,3,T3,cued_recall,ICR,0.3600653,70.83,2025-12-02T15:24:02.960793,Late,1.945
A097,4,T4,cued_recall,ICR,-0.3640842,144.85,2025-12-02T15:24:02.960793,Late,5.029166666666666
A098,1,T1,cued_recall,ICR,0.76267684,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A098,2,T2,cued_recall,ICR,0.50032306,25.77,2025-12-02T15:24:02.960793,Late,0.06750000000000005
A098,3,T3,cued_recall,ICR,0.7660794,78.84,2025-12-02T15:24:02.960793,Late,2.27875
A098,4,T4,cued_recall,ICR,-0.8945514,146.29,2025-12-02T15:24:02.960793,Late,5.089166666666666
A099,1,T1,cued_recall,ICR,1.0417407,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A099,2,T2,cued_recall,ICR,0.6420143,28.75,2025-12-02T15:24:02.960793,Late,0.19166666666666674
